verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,queue_disposition,queue_exclusion_reason,input_row_number
,TS4L-a88a6fd0bfcb97dfec6d,targeted_prior_unrouted,,,MA,Northeast,Brockton,,"City of Brockton & Massachusetts Laborers’ District Council (on behalf of Brockton Building and Construction Trades) — Memorandum of Agreement (July 1, 2019 – June 30, 2022)",https://brockton.ma.us/wp-content/uploads/2022/04/Building-Trades-MOA.pdf,https://brockton.ma.us/wp-content/uploads/2022/04/Building-Trades-MOA.pdf,brockton.ma.us,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Building and Construction Trades (Laborers’ District Council; Brockton building/construction trades bargaining unit).,excluded,already_present_in_prior_verification_results,319
,TS4L-b0452d6a8c9c30e80467,targeted_prior_unrouted,,,PA,Northeast,Springettsbury,,TeamstersCollectiveBargaining.pdf — Collective Bargaining Agreement (Township of Springettsbury & Teamsters Union Local 776),https://springettsbury.com/wp-content/uploads/2024/12/TeamstersCollectiveBargaining.pdf,https://springettsbury.com/wp-content/uploads/2024/12/TeamstersCollectiveBargaining.pdf,springettsbury.com,cba_or_arbitration_award_or_factfinding_or_impasse_record:cba,cba_or_arbitration_award_or_factfinding_or_impasse_record:cba,verification_ready_medium,strike_or_no_strike_constraint,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Non-safety municipal employees (Teamsters bargaining unit).,excluded,already_present_in_prior_verification_results,320
,TS4L-b5eba08724e81c214d1d,targeted_prior_unrouted,,,IL,Midwest,Tinley Park,,"ESP Contract 2021 - 2026 (Tinley Park ESP Council of AFT, Local 604) - Collective Bargaining Agreement",https://cdnsm5-ss13.sharpschool.com/UserFiles/Servers/Server_60720/File/Departments/Business/Contracts/ESP%20Contract%202021%20-%202026.pdf,https://cdnsm5-ss13.sharpschool.com/UserFiles/Servers/Server_60720/File/Departments/Business/Contracts/ESP%20Contract%202021%20-%202026.pdf,cdnsm5-ss13.sharpschool.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Educational support professionals (ESP).,excluded,already_present_in_prior_verification_results,321
,TS4L-bec27c7aa0576452ebcd,targeted_prior_unrouted,,,IL,Midwest,Dundee,,"Village of West Dundee — Board Meeting Agenda Packet (Aug. 5, 2024)",https://cms3.revize.com/revize/dundee/Documents/Government/Agenda%20%26%20MInutes/2024/08-05-24_RBMAgendaPACKET_Website.pdf,https://cms3.revize.com/revize/dundee/Documents/Government/Agenda%20%26%20MInutes/2024/08-05-24_RBMAgendaPACKET_Website.pdf,cms3.revize.com,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=police/fire (public safety) — contract/HR-related discussion context.,excluded,already_present_in_prior_verification_results,322
,TS4L-c0e93d74e425f8a0cad1,targeted_prior_unrouted,,,CO,West,Lafayette,,"Police union contract/collective bargaining agreement (Police Department) — referenced file (Lafayette, CO)",https://cdn.muckrock.com/foia_files/2015/08/24/Collective_Bargaining_Agreement_1.pdf,https://cdn.muckrock.com/foia_files/2015/08/24/Collective_Bargaining_Agreement_1.pdf,cdn.muckrock.com,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police officers (public safety).,excluded,already_present_in_prior_verification_results,323
,TS4L-cb9ad811dcd94150a8ae,targeted_prior_unrouted,,,MI,Midwest,Port Huron,,City of Port Huron - COAM Contract 2022 (collective bargaining agreement),https://cms9files.revize.com/porthuronmi/Human%20Resources/2022/COAM%20Contract%202022.pdf,https://cms9files.revize.com/porthuronmi/Human%20Resources/2022/COAM%20Contract%202022.pdf,cms9files.revize.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Other represented employee group covered by COAM (non-safety roles as applicable).,excluded,already_present_in_prior_verification_results,324
,TS4L-cc8b2bb57e261f03abe6,targeted_prior_unrouted,,,WI,Midwest,Muskego,,Agreement Between the City of Muskego and the Muskego Police Association — 2020–2022 (final agreement PDF),https://cms3.revize.com/revize/muskegowisconsin/Migration/Documents/Departments/Finance%20%26%20Administration/Labor%20Relations/2020-2022%20Final%20Agreement%20Between%20City%20%20Police.pdf,https://cms3.revize.com/revize/muskegowisconsin/Migration/Documents/Departments/Finance%20%26%20Administration/Labor%20Relations/2020-2022%20Final%20Agreement%20Between%20City%20%20Police.pdf,cms3.revize.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Police (collective bargaining unit described in document).,excluded,already_present_in_prior_verification_results,325
,TS4L-d07720e30989d5022e2e,targeted_prior_unrouted,,,MI,Midwest,Redford charter,,POAM 2016 to 2020 (Collective Bargaining Agreement) — Charter Township of Redford,https://www.redfordtwp.gov/DocumentCenter/View/140/POAM-2016-to-2020-PDF,https://redfordtwp.gov/DocumentCenter/View/140/POAM-2016-to-2020-PDF,redfordtwp.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police/civilian-public-safety (POAM bargaining unit includes police officers and certain public-safety civilian classifications such as civilian dispatcher/jailers per contract language).,excluded,already_present_in_prior_verification_results,326
,TS4L-d14c633055da94d6b8eb,targeted_prior_unrouted,,,CA,West,Pinole,,Pinole Local 1 MOU 2023-2025 Final (AFSCME Public Employees Union – Local One),https://www.pinole.gov/wp-content/uploads/2024/07/Pinole_Local_1_MOU_2023-2025_FINAL.doc-2.pdf,https://pinole.gov/wp-content/uploads/2024/07/Pinole_Local_1_MOU_2023-2025_FINAL.doc-2.pdf,pinole.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,verification_ready_medium,fiscal_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_municipal_units; occupation_hint=Municipal employees represented by AFSCME Public Employees Union – Local One (non-safety bargaining unit).,excluded,already_present_in_prior_verification_results,327
,TS4L-d28df5e917fa4d7bd178,targeted_prior_unrouted,,,MA,Northeast,Brockton,,"City of Brockton & SEIU, Local 888: Brockton Department Heads Unit — Memorandum of Agreement (July 1, 2019 – June 30, 2022)",https://brockton.ma.us/wp-content/uploads/2022/04/Dept-Heads-MOA.pdf,https://brockton.ma.us/wp-content/uploads/2022/04/Dept-Heads-MOA.pdf,brockton.ma.us,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Department heads (SEIU Local 888; administrative/management unit).,excluded,already_present_in_prior_verification_results,328
,TS4L-d84c4924b8c12bdf2ad0,targeted_prior_unrouted,,,TX,South,Mesquite,,"City of Mesquite Resolution 2022-34 – Memorandum of Understanding effective October 1, 2022 through September 30, 2026",https://apps.cityofmesquite.com/city_secweb/resolutions/2022-34.pdf,https://apps.cityofmesquite.com/city_secweb/resolutions/2022-34.pdf,apps.cityofmesquite.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,wrong_unit,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=public safety (police; potential non-safety counterpart scouting anchor).,excluded,already_present_in_prior_verification_results,329
,TS4L-e7c8a018693abb7f88e2,targeted_prior_unrouted,,,PA,Northeast,Lower Paxton,,Lower Paxton Township Agenda packet file (includes wages line referencing Police Union Collective Bargaining Agreement),https://www.lowerpaxton-pa.gov/AgendaCenter/ViewFile/Agenda/_10082024-1053?packet=true,https://lowerpaxton-pa.gov/AgendaCenter/ViewFile/Agenda/_10082024-1053,lowerpaxton-pa.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record (budget document referencing active police CBA terms),cba_or_arbitration_award_or_factfinding_or_impasse_record (budget document referencing active police CBA terms),verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (sergeants listed under police union CBA context).,excluded,already_present_in_prior_verification_results,330
,TS4L-ec36c07573a27b9ec2df,targeted_prior_unrouted,,,PA,Northeast,Northampton,,"Northampton Township Board of Supervisors Minutes — June 22, 2016 (ratification language referencing a Northampton Township Police Benevolent Association agreement)",https://www.northamptontownship.com/media/2295/june-22-2016.pdf,https://northamptontownship.com/media/2295/june-22-2016.pdf,northamptontownship.com,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=public safety (police).,excluded,already_present_in_prior_verification_results,331
,TS4L-f272124bffba8258d9a1,targeted_prior_unrouted,,,OH,Midwest,Blue Ash,,Blue Ash City Council 2-13-25 Council Minutes (Resolution No. 2025-08: multi-year collective bargaining agreement for Police Sergeants),https://cms4files.revize.com/blueashnew/document_center/2025%20Council%20Files/Minutes/2-13-25%20Council%20Minutes%20-%20FINAL.pdf,https://cms4files.revize.com/blueashnew/document_center/2025%20Council%20Files/Minutes/2-13-25%20Council%20Minutes%20-%20FINAL.pdf,cms4files.revize.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,wrong_unit,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Police Sergeants (FOP/OLC).,excluded,already_present_in_prior_verification_results,332
,TS4L-f9c3468ce9d5e61d56cb,targeted_prior_unrouted,,,WA,West,Federal Way,,City of Federal Way (Police Commanders) Collective Bargaining Agreement (CBA) 22-24,https://assets.nationbuilder.com/teamsters117/pages/159/attachments/original/1748370192/City_of_Federal_Way_%28Commanders%29_22-24_CBA.pdf?1748370192=,https://assets.nationbuilder.com/teamsters117/pages/159/attachments/original/1748370192/City_of_Federal_Way_%28Commanders%29_22-24_CBA.pdf,assets.nationbuilder.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,wrong_unit,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Police Commanders (command-level law enforcement).,excluded,already_present_in_prior_verification_results,333
,TS4L-fa8d792c97650690782b,targeted_prior_unrouted,,,MI,Midwest,Redford charter,,IAFF 2016 to 2021 (Collective Bargaining Agreement) — Charter Township of Redford,https://www.redfordtwp.gov/DocumentCenter/View/136/IAFF-2016-to-2021-PDF,https://redfordtwp.gov/DocumentCenter/View/136/IAFF-2016-to-2021-PDF,redfordtwp.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Firefighters/public safety.,excluded,already_present_in_prior_verification_results,334
,TS4L-01e4b54028e3ddedf6a7,targeted_prior_unrouted,,,CO,West,Aurora,,City of Aurora (CO) Fire Department CBA 2023 - 2024 (PDF),https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_1881137/Image/Departments/Fire/CBA%202023%20-%202024.pdf,https://cdnsm5-hosted.civiclive.com/UserFiles/Servers/Server_1881137/Image/Departments/Fire/CBA%202023%20-%202024.pdf,cdnsm5-hosted.civiclive.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Firefighters (collective bargaining unit contract document).,excluded,already_present_in_prior_verification_results,335
,TS4L-02a4d3fce9c67c79378c,targeted_prior_unrouted,,,OR,West,Milton-Freewater,,Employment Relations Board (Oregon) – Document involving Milton-Freewater Education Association / certification and excerpts from collective bargaining agreements,https://ojd.contentdm.oclc.org/digital/api/collection/p17027coll9/id/2526/download,https://ojd.contentdm.oclc.org/digital/api/collection/p17027coll9/id/2526/download,ojd.contentdm.oclc.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Education bargaining unit employees (teacher/education association represented categories as described in the document).,excluded,already_present_in_prior_verification_results,336
,TS4L-03304781c9163016bed0,targeted_prior_unrouted,,,CA,West,Inglewood,,"Inglewood Unified School District — Collective Bargaining Agreement (Teamsters Local 911) (July 1, 2022 – June 30, 2025)",https://4.files.edl.io/51bd/12/01/23/233900-7585d47d-ff64-4d22-852c-76e2eec27747.pdf,https://4.files.edl.io/51bd/12/01/23/233900-7585d47d-ff64-4d22-852c-76e2eec27747.pdf,4.files.edl.io,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Classified employees (Teamsters Local 911 bargaining unit).,excluded,already_present_in_prior_verification_results,337
,TS4L-05593b01b76714aabcf0,targeted_prior_unrouted,,,MI,Midwest,Macomb,,MERC Decision PDF: Macomb County and Police Officers Association of Michigan (POAM) (contains CBA period 1/1/2014–12/31/2016),https://www.michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER18/2018-MERC-Decisions/20181114c16k125.pdf?hash=B985F45646FDE99532F4BAA5B7E46F0E&rev=baf1f20261db469ab7685a6876d86b07,https://michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER18/2018-MERC-Decisions/20181114c16k125.pdf,michigan.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (law enforcement).,excluded,already_present_in_prior_verification_results,338
,TS4L-1060acb949fb3fb2e122,targeted_prior_unrouted,,,NJ,Northeast,West Windsor,,NJ PERC Synopses (11/19/2012) - Township of West Windsor and West Windsor Policemen’s Benevolent Association Local 271 (P.E.R.C. No. 2013-39; grievance-arbitration arbitrability context),https://www.nj.gov/perc/documents/NJ_PERC_Synopses_2012.11.19.pdf,https://nj.gov/perc/documents/NJ_PERC_Synopses_2012.11.19.pdf,nj.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (P.B.A. Local 271).,excluded,already_present_in_prior_verification_results,339
,TS4L-10e4e0bf6fbc72ab1701,targeted_prior_unrouted,,,FL,South,New Port Richey,,"Collective Bargaining Agreement (City of New Port Richey / West Central Florida Police Benevolent Association) — Oct 1, 2024 through Sep 30, 2027",https://newportrichey.novusagenda.com/AgendaPublic/AttachmentViewer.ashx?AttachmentID=12180&ItemID=7742,https://newportrichey.novusagenda.com/AgendaPublic/AttachmentViewer.ashx,newportrichey.novusagenda.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Police/communications classifications (e.g., dispatchers/communications within police bargaining unit—non-safety comparator target).",excluded,already_present_in_prior_verification_results,340
,TS4L-1263f090769ff1705a2f,targeted_prior_unrouted,,,MI,Midwest,Ypsilanti charter,,"Archive Center • Collective Bargaining Agreements - Ypsilanti, MI",https://www.cityofypsilanti.com/Archive.aspx?AMID=40,https://cityofypsilanti.com/Archive.aspx,cityofypsilanti.com,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Multiple units (mix of safety/non-safety possible across AFSCME/POAM entries).,excluded,already_present_in_prior_verification_results,341
,TS4L-12c679dc6c564bba3616,targeted_prior_unrouted,,,PA,Northeast,Swatara,,"Pennsylvania Labor Relations Board — Final Order (Case No. PF-R-23-59-E), Lower Swatara Township",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2023/documents/lower-swatara-twp-pf-r-23-59-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2023/documents/lower-swatara-twp-pf-r-23-59-e.pdf,pa.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (Act 111 / Act 111-eligible police officers).,excluded,already_present_in_prior_verification_results,342
,TS4L-15d58a9a32b93ddf5281,targeted_prior_unrouted,,,CT,Northeast,Suffield,,"Agreement between the Suffield Board of Education and Teamsters, Local 671 (Effective July 1, 2014) — “BOE & Teamsters 2014-17”",https://www.suffield.org/uploaded/Human_Resources/TEAMSTERS_CONTRACT_REVISED_9-1-2015.pdf,https://suffield.org/uploaded/Human_Resources/TEAMSTERS_CONTRACT_REVISED_9-1-2015.pdf,suffield.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,verification_ready_medium,market_or_comparability_pressure,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_compensation_units; occupation_hint=Education support / non-safety bargaining unit (Teamsters Local 671).,excluded,already_present_in_prior_verification_results,343
,TS4L-15ee8aea347cd6f19f73,targeted_prior_unrouted,,,MI,Midwest,Independence charter,,MERC / Act 312-related arbitration/scheduling material referencing Independence Township (document includes scheduling period example and discusses fire department labor agreement context),https://archive.lib.msu.edu/LIR/awards/r2485.pdf,https://archive.lib.msu.edu/LIR/awards/r2485.pdf,archive.lib.msu.edu,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=safety (fire department / firefighters & fire officers context).,excluded,already_present_in_prior_verification_results,344
,TS4L-15fec28f95b7d7f4168e,targeted_prior_unrouted,,,OH,Midwest,Deerfield,,"SERB Report of the Fact Finder (Deerfield Township; International Association of Firefighters, Local 4286) — SERB File No. 2013-MED-10-1321 (impasse/fact finding)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2013/13-MED-10-1321.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2013/13-MED-10-1321.pdf,dam.assets.ohio.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Firefighters (IAFF Local 4286).,excluded,already_present_in_prior_verification_results,345
,TS4L-1754b099f86a20640600,targeted_prior_unrouted,,,CA,West,Albany,,Operating Budget FY 2021-22 & 2022-23 (PDF) — includes bargaining unit changes summary including SEIU term 2018-2021,https://www.albanyca.gov/files/assets/city/v/2/finance/documents/budget-financial-reports/operating-budget-fy-202122.pdf,https://albanyca.gov/files/assets/city/v/2/finance/documents/budget-financial-reports/operating-budget-fy-202122.pdf,albanyca.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,verification_ready_medium,fiscal_constraint_signal,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_municipal_units; occupation_hint=General employees (SEIU Local 1021) referenced in budget’s bargaining unit changes section.,excluded,already_present_in_prior_verification_results,346
,TS4L-1818beaf93ad4bcb2fb2,targeted_prior_unrouted,,,MI,Midwest,Portage,,Portage EA (Portage Public Schools) — 2024-27 Collective Bargaining Agreement (CBA) (searchable),https://www.portageea.com/,https://portageea.com,portageea.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=non_safety_comparator.,excluded,already_present_in_prior_verification_results,347
,TS4L-1adaacbe5a2226abbada,targeted_prior_unrouted,,,NJ,Northeast,Voorhees,,NJ PERC Synopses (includes P.E.R.C. No. 2012-13: Township of Voorhees; Voorhees Police/Sergants/Senior Officers Assn),https://www.nj.gov/perc/documents/NJ_PERC_Synopses_2011.09.22.pdf,https://nj.gov/perc/documents/NJ_PERC_Synopses_2011.09.22.pdf,nj.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,wrong_period,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (FOP Lodge 56: Officers, Sergeants, Senior Officers).",excluded,already_present_in_prior_verification_results,348
