candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes,canonical_locator_hash,source_specificity_score,mechanism_relevance_score,same_city_match_value_score,overlapping_cycle_value_score,unit_clarity_score,source_family_strength_score,duplicate_risk_score,prior_seen_score,verification_feasibility_score,claim_gap_contribution_score,candidate_quality_score,candidate_quality_label,verification_priority_tier,score_reason_codes,review_duplicate_status,review_disposition,verification_queue_rank
TS4L-951dee407185ab862e93,lane_4,TS4-4-852c9c2612186f86,https://www.cityofsycamore.com/Archive/ViewFile/Item/110,"FOP Lodge 133, 2015-2019 (PDF)",Sycamore,IL,safety_and_non_safety_compensation_units,Police (FOP Lodge 133),FOP Lodge 133,2015-2019,2015,2019,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"Sycamore, IL match indicated by city host/label (lead only).",Overlaps target window (2014-2024) via 2015-2019 label (lead only).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Sycamore IL safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Archive-center PDF lead for Sycamore police bargaining unit agreement period 2015-2019; likely includes wage schedule/compensation classification structure.,a115a31dff5dd970bf13,11,9,6,15,10,10,5,5,2,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1776
TS4L-957765e9621d6c12cca5,lane_4,TS4-4-04c587b08319c4a7,https://tppfl.civicweb.net/document/8217/Town%20of%20Pembroke%20Park%20FINAL%20Compensation%20Study_11-.pdf?handle=C5F24F6B7D354540959468F067A8D697,Town of Pembroke Park FINAL Compensation Study (includes West Park entries in a comparative classification/compensation context),West Park,FL,safety_and_non_safety_compensation_units,"Municipal job classifications including public safety (e.g., sworn police/firefighter categories shown alongside other classifications)",,Not determined (document published ~6.7 years ago; contains comparative classification/compensation tables referencing West Park),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,Same city mentioned as a municipality in the study’s comparative tables (West Park).,Overlaps target window only insofar as the study contains West Park comparative data and may cover earlier years; exact West Park years for safety vs non-safety compensation not determined from search snippet.,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",West Park FL safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"High-specificity lead for market/comparability pressure + safety premium/rank signals, because the study snippet explicitly references “Sworn Police - Municipality West Park” within a classification/compensation study context.",dbc817eb92944ae6278d,15,12,10,8,5,10,5,5,3,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1778
TS4L-9add64cd20706d3a6678,lane_4,TS4-4-335bc3a878c07e3d,https://www.swanseail.org/Archive.aspx?ADID=911,Village of Swansea: Total Budgeted Employee Compensation Package - All Full-Time Employees - FY2019 (Effective 6/4/2018),Swansea,IL,safety_and_non_safety_compensation_units,Public safety (Police/Fire) and other municipal full-time employees (tabulated),,FY2019 (effective 6/4/2018),2018-05-01,2019-04-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"Matched (Swansea, IL)",Overlaps expected window (2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Swansea IL safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Swansea, IL compensation package table for FY2019 with police/fire classifications plus other employee categories; useful lead for market/comparability pressure and safety-premium timing signals via compensation components and role-specific totals.",00955ca6f18ecfff144e,11,12,6,15,5,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1780
TS4L-9f72785b2b350b4eb0fa,lane_4,TS4-4-2f30ac25305710b5,https://www.portsmouthri.gov/DocumentCenter/View/3333/2019-2022-FINAL-Fire-Contract?bidId=,Portsmouth Fire Contract 2019–2022 (Local 1949 IAFF),Portsmouth,RI,safety_and_non_safety_compensation_units,Public Safety (Fire),Local 1949 IAFF (AFL-CIO),2019–2022,2019,2022,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"Same municipality match (Portsmouth, RI)",Overlaps target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Portsmouth RI safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Primary public source lead for firefighter pay/rates, allowances, and compensation provisions during the 2019–2022 period.",da534d5dfb6412f1b2e7,11,3,10,15,10,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1784
TS4L-a120ac8412b6b6c2ee93,lane_4,TS4-4-1ee07aa47da64d43,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-09-0929.pdf,SERB Fact-Finding Report (Monclova Township Police Department; FOP referenced),Monclova,OH,safety_and_non_safety_compensation_units,Police officers (safety),Fraternal Order of Police (FOP) / Ohio Labor Council (referenced in SERB fact-finding context),Fact-finding report dated 2018 (SERB FF Reports/2018 file),2018-01-01,2019-01-01,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,High likelihood (SERB text snippet indicates Township Police Department in Monclova Township context),Overlaps expected 2014-2024 window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Monclova OH safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: SERB fact-finder document tied to Monclova Township Police Department and FOP; useful for market/comparability pressure and safety-premium signaling (without asserting specifics).,81804957badf6717c7c7,15,6,2,15,10,10,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1785
TS4L-a7db71c9b3954d20ff26,lane_4,TS4-4-fa56877e6062e2fc,https://ohioauditor.gov/AuditSearch/Reports/2021/Lemon_Township_2020_19_Butler_FINAL.pdf,"Lemon Township (Butler County) Independent Accountant’s Report on Applying Agreed-Upon Procedures — Years Ended Dec 31, 2020 and 2019",Lemon,OH,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,"Years ended December 31, 2020 and 2019",2019-01-01,2020-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,Same city/match not confirmed (document is for Lemon Township; may reference operational contracts rather than provide a wage schedule).,Overlaps target window (2019-2020).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Lemon OH safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public audit doc for Lemon Township; useful as a targeted lead to locate contract/compensation-related references associated with safety services (police/fire/EMS) for the City of Monroe arrangement.,84ca770e7b33e75db7d9,15,3,10,15,5,10,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1788
TS4L-ae835385dae83b4295f3,lane_4,TS4-4-4bb895fc2d710971,https://www.lockhart-tx.org/page/open/1901/0/June%2019%202018%20council%20packet.pdf,"June 19 2018 council packet (City of Lockhart, TX) — discusses Ordinance (step pay plan for police and fire under civil service) and revisions linked to Fire Department classification plan changes",Lockhart,TX,safety_and_non_safety_compensation_units,Police and Fire (Civil Service classified personnel),,Ordinance discussion (step pay plan revision) tied to classification changes and personnel rank adjustments (within 2018 council packet),2018-06-19 (council ,Unknown from lead-on,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"Same city (Lockhart, TX) expected; city-hosted council packet",Overlaps target window (2014-2024) via 2018 documentation of step pay plan revisions,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Lockhart TX safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: council packet explicitly referencing adoption/revision of a step pay plan for police/fire under civil service, linked to classification/rank restructuring—useful for mapping safety premium/rank-based pay mechanics within the target period.",adf8a089520e94c858e6,15,3,10,15,5,10,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1793
TS4L-b2b046f5582d223f7f84,lane_4,TS4-4-668994c162b7db1e,https://www.westchester-il.gov/static/documents/contracts/Police-Sergeants-2024-2027.pdf,Village of Westchester (IL) — Collective Bargaining (Police Sergeants) (2024–2027),Westchester,IL,safety_and_non_safety_compensation_units,Police (Sergeants),,"May 1, 2024 to April 30, 2027",2024-05-01,2027-04-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,same_city_match,overlaps_target_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Westchester IL safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted police sergeants CBA document; used as a safety-unit compensation/rank premium lead within the target window start (2024).,bfcebe14beaee579b75a,15,3,10,15,5,10,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1795
TS4L-b35b86e5f06f679967d4,lane_4,TS4-4-dead73069b400185,https://www.mackinac.org/archives/epi/contracts/41/41050_2016-06-30_CSSTA_T.pdf,Caledonia Board of Education collective bargaining agreement (CSSTA) ending 2016-06-30 (Mackinac Center archives),Caledonia,MI,safety_and_non_safety_compensation_units,Custodial / support staff (school district bargaining unit; CSSTA),CSSTA (as labeled in document filename/archival entry),2015-2016 (contract expiration shown as 2016-06-30),,2016-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"Caledonia, MI (district name appears in source; MI municipality context plausible)",Overlaps target window (2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Caledonia MI safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public CBA PDF lead likely containing wage/compensation schedule language. No evidence extracted.,a9f0d9de9314d6f83a44,15,6,2,15,10,10,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1796
TS4L-b43231e4193835b4fb9b,lane_4,TS4-4-70a4b6f4a234f491,https://www.local309.com/,"USW Local 309 (site labeled for Alcoa, TN; includes navigation items such as Wage Study)",Alcoa,TN,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,USW Local 309 (as indicated by site branding; exact unit not confirmed),2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"likely_same_city_alcoa_tn (site context suggests Alcoa,TN)",unknown,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Alcoa TN safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for locally hosted bargaining/compensation artifacts (site includes a 'Wage Study' section per search snippet). Specific safety vs non-safety compensation unit classification and 2014-2024 coverage not confirmed in snippet.,b30b4fa050b275cf25c8,11,9,10,11,10,10,5,5,2,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1797
TS4L-b43e9276f7cd93e780f4,lane_4,TS4-4-47e24b0f2556b45c,https://eastbridgewaterma.gov/1863/DPW-Teamsters-Local-653-Contract-2022-20,"DPW Teamsters Local 653 Contract 2022-20?? (East Bridgewater, MA)",East Bridgewater,MA,safety_and_non_safety_compensation_units,"Public Works / DPW employees (e.g., operators or other DPW represented roles)",Teamsters Local 653 (DPW unit),2022-2025 (exact end year truncated in locator; assumed contract-through period may overlap 2014-2024 via 2022-2024),2022-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,same_municipality_match_expected,overlaps_2014_2024_yes,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",East Bridgewater MA safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: Town-hosted collective bargaining contract PDF locator for a non-safety (DPW) compensation unit; overlapping years within 2014-2024 are expected to include 2022-2024.,db4f15fa6fc881693d57,11,3,10,15,10,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1798
TS4L-b46bc49c9ab99953b2da,lane_4,TS4-4-304a5bed5568cf7f,https://www.valdosta.edu/health-advisory/news/releases/2020/01/vsu-students-conduct-compensation-study-to-aid-city-of-waycross.php,VSU Students Conduct Compensation Study to Aid City of Waycross (Valdosta State University news release about a City of Waycross compensation study),Waycross,GA,safety_and_non_safety_compensation_units,City positions (compensation study covering multiple City of Waycross positions; includes salary ranges by position per release),,Compensation study (timing not explicitly stated as a formal contract term in the release),2018,2019,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,Direct match: City of Waycross (named in release),Likely overlaps expected window (2014-2024); cycle timing inferred from 'recently completed' context,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Waycross GA safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead for market-rate/comparability benchmarking and potential retroactivity/implementation timing discovery; exact study publication/coverage dates not specified in the snippet, so cycle bounds are inferred.",7eeef562feb96c1f7bac,11,12,6,15,5,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1800
TS4L-b7218bd3b47178e75c0e,lane_4,TS4-4-3b87feb72c1e9a10,https://www.bcato.org/media/1621/plumstead-cba-2016-2019-with-attachments.pdf,Plumstead CBA 2016-2019 with Attachments (BCATO document),Plumstead,PA,safety_and_non_safety_compensation_units,Police (Act 111 / collective bargaining context),Police Benevolent Association (name not confirmed from lead metadata),2016-2019,2016,2019,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,"Plumstead Township, PA (high-likelihood by locator/title; not verified)",Overlaps expected window (2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Plumstead PA safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead: CBA document explicitly labeled for Plumstead and includes attachments likely containing salary/wage components.,c1348b4b2c80ca5be057,15,6,2,15,10,10,5,5,5,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1803
TS4L-ccc6e1f69a39e5d2e6a7,lane_4,TS4-4-271ce90a17b51c57,https://cofh.org/DocumentCenter/View/702/2016---2020-Local-148-Clerical-Contract,2016---2020 Local 148 Clerical Contract,Fairview Heights,IL,safety_and_non_safety_compensation_units,Non-safety (Clerical) - City clerical unit employees,"Local Union No. 148, AFL-CIO International Union of Operating Engineers (Clerical Unit)","May 1, 2016 - April 30, 2020",2016-05-01,2020-04-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,same_municipality_target,overlaps_target_window_(2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Fairview Heights IL safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"CBA-style public source lead for Fairview Heights non-safety compensation (clerical unit) covering 2016-2020, overlapping the 2014-2024 target window.",507d674428c3703716cb,11,3,10,15,10,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1824
TS4L-cd2e9bba173185d42d3a,lane_4,TS4-4-5218ac0ae577b746,https://www.moultriega.com/wp-content/uploads/2024/09/Firefighter-9-13-24.pdf,"CITY OF MOULTRIE — Job Announcement: Firefighter (dated September 13, 2024)",Moultrie,GA,safety_and_non_safety_compensation_units,Firefighter (safety unit),,2024-09-13 (job announcement),2024-09-13,2024-09-13,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,match,overlaps target window (2014-2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Moultrie GA safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Contains compensation/salary enhancement info for a safety role (starting salary ranges, EMT certification add-on). Lead for locating related pay/classification schedules or amendments.",099b9567b56ac7a3ec72,15,9,6,15,5,10,5,5,3,5,78,verification_ready_low,tier_c,structured_web_locator|document_specific_locator|specific_title|document_period_present|mechanism_metadata_match|cycle_window_and_overlap_metadata|partial_unit_identity|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|identified_claim_gap_target,canonical_locator_unique,verification_queue,1825
TS4L-d2924aac0a410885181e,lane_4,TS4-4-49b833e416c9d429,https://www.eastlongmeadowma.gov/DocumentCenter/View/18527/NEPBA-Local-198--East-Longmeadow-Police-Officers-CBA,"NEPBA Local 198 - East Longmeadow Police Officers CBA (JULY 1, 2024 THROUGH JUNE 30, 2027)",East Longmeadow,MA,safety_and_non_safety_compensation_units,Police (patrol officers and sergeants),NEPBA Local 198 (East Longmeadow Police Officers),"July 1, 2024 through June 30, 2027",2024-07-01,2027-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,exact_municipality_match,partial_overlap_with_2014_2024_target_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",East Longmeadow MA safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Town-of-East-Longmeadow public posting of a union CBA for police officers; includes wage/pay provisions and a term spanning 2024.,a30fa0f8f46302943757,11,3,10,15,10,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1830
TS4L-d6ea775ac44c3925458b,lane_4,TS4-4-1fbde51763894fa1,https://www.upperuwchlan-pa.gov/Archive/ViewFile/Item/1732,"BOARD OF SUPERVISORS (Archive/ViewFile Item 1732) — UUT / UUTPA MOU discussion/approval (includes Jan 1, 2020 through a successor 3-year term)",Upper Uwchlan,PA,safety_and_non_safety_compensation_units,Public Safety - Police,Upper Uwchlan Township Police Association (UUTPA),"3-year MOU/CBA term effective Jan 1, 2020 (successor term described)",2020-01-01,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,safety_advantage_signal|rank_or_specialization_premium|implementation_or_retroactivity_advantage,tier_3_mechanism_gap_discovery,,same_city_match_candidate,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for market, comparability, safety premium, rank, and implementation-timing discovery.",Upper Uwchlan PA safety_and_non_safety_compensation_units 2014-2024 target window market or comparability pressure cba or compensation study or classification study or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for safety compensation timing/retroactivity/implementation pressure via a Board item referencing the Police Association MOU/CBA term.,2e28d9daf43f7c525788,11,3,10,15,10,10,5,5,4,5,78,verification_ready_low,tier_c,structured_web_locator|specific_title|document_period_present|mechanism_metadata_match|same_city_metadata|cycle_window_and_overlap_metadata|unit_and_bargaining_identity_present|strong_target_source_family|low_prior_duplicate_risk|new_or_unsatisfied_target|institutional_locator_shape|identified_claim_gap_target,canonical_locator_unique,verification_queue,1834
