source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,final_access_url_sanitized,http_status_code,redirect_count,content_length_header,response_metadata_path,content_sample_path,error_type,transport_exception_type,error_message_sanitized,source_review_pilot_id,source_review_merge_id,source_review_merged_at
sr_7c6faa980e2eb0eebd7ce774,TRI-93fb6d1d94454e4b3f9e,NSCQ-CA-20260720-0003,VER-dbf87997a5766ac3840c,ca_los_angeles,161174,CA,Los Angeles,CITY OF LOS ANGELES,https://cao.lacity.gov/content/MOUs/MOU03-28.pdf,https://cao.lacity.gov/content/MOUs/MOU03-28.pdf,https://cao.lacity.gov/content/MOUs/MOU03-28.pdf,Memorandum of Understanding No. 3 (Clerical and Support Services Unit) (MOU 03 2023-2028),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-0e53dd67d7b7b06d6731,1,canonical_representative,83,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0008_sr_7c6faa980e2eb0eebd7ce774.pdf,fc60bd99f925be594a3da3ffd1391f3405244deafdbe921d20e317706c641e4e,6729560,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:57Z,1,1,1,0,0,0,1,https://cao.lacity.gov/content/MOUs/MOU03-28.pdf,200,0,6729560,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0008_sr_7c6faa980e2eb0eebd7ce774.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_8d79845f22b64411a68cc0a9,TRI-c494575f2cceb3a9daa5,NSCQ-IL-20260720-0120,VER-217d05eaf22c51c0c491,cog_2025_102649,102649,IL,DeKalb,CITY OF DE KALB,https://www.cityofdekalb.com/DocumentCenter/View/5558/AFSCME-Contract-from-January-1-2017-through-December-31-2020,https://www.cityofdekalb.com/DocumentCenter/View/5558/AFSCME-Contract-from-January-1-2017-through-December-31-2020,https://www.cityofdekalb.com/DocumentCenter/View/5558/AFSCME-Contract-from-January-1-2017-through-December-31-2020,"AFSCME Contract from January 1, 2017 through December 31, 2020",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-642da46af95e9b329639,1,canonical_representative,84,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0009_sr_8d79845f22b64411a68cc0a9.pdf,bf7feb8adb57fae3710fe27c17921c8787486888f9e7406c37a4ceaced10047c,977873,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:57Z,1,1,1,0,0,0,1,https://www.cityofdekalb.com/DocumentCenter/View/5558/AFSCME-Contract-from-January-1-2017-through-December-31-2020,200,0,977873,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0009_sr_8d79845f22b64411a68cc0a9.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_989da61c2ae0b373cf838a0b,TRI-7911d0382dd089a9639f,NSCQ-FL-20260720-0221,VER-96f77ccd3cb17e8d1813,cog_2025_101922,101922,FL,Cocoa,CITY OF COCOA,https://www.cocoafl.gov/DocumentCenter/View/12678/LIUNA-Contract-18-21-ADApdf,https://www.cocoafl.gov/DocumentCenter/View/12678/LIUNA-Contract-24-27-ADApdf?bidId=,https://www.cocoafl.gov/DocumentCenter/View/12678/LIUNA-Contract-24-27-ADApdf?bidId=,LIUNA Contract 18-21/Latest LIUNA Contract (City of Cocoa & LIUNA Local 630),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-e243733ffbe0c9a82ee1,1,canonical_representative,85,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0010_sr_989da61c2ae0b373cf838a0b.pdf,c7bfe1535a3d2626607e58b4921c71e840214a0559706a5654390a4698872199,569841,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:57Z,1,1,1,0,0,0,1,https://www.cocoafl.gov/DocumentCenter/View/12678/LIUNA-Contract-24-27-ADApdf?bidId=,200,0,569841,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0010_sr_989da61c2ae0b373cf838a0b.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_2974386be227220ea05bf7a8,TRI-6eff7fe6fda4229994ac,NSCQ-MI-20260720-0041,VER-3ac8d89fe6599208812a,cog_2025_106350,106350,MI,Wyoming,CITY OF WYOMING,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2021-2027%20General%20Contract%20%28re-opened%20and%20extended%20in%202022%29.pdf,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2021-2027%20General%20Contract%20%28re-opened%20and%20extended%20in%202022%29.pdf,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2021-2027%20General%20Contract%20%28re-opened%20and%20extended%20in%202022%29.pdf,Employment Contract (re-opened and extended in 2022),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-82977873a31049d91616,1,canonical_representative,86,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0011_sr_2974386be227220ea05bf7a8.pdf,e2c059dfa924f069cb2e5db4567a27abedec167e7f4ccb9135e6fb29e1ed44a4,1553367,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:58Z,1,1,1,0,0,0,1,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2021-2027%20General%20Contract%20%28re-opened%20and%20extended%20in%202022%29.pdf,200,0,1553367,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0011_sr_2974386be227220ea05bf7a8.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_6bec42c7b61453bc4e1a94d5,TRI-7ae1218407017e40e7f9,NSCQ-WA-20260720-0079,VER-4b1b13cc6fa7dc1cbbe2,cog_2025_114615,114615,WA,Longview,CITY OF LONGVIEW,https://www.mylongview.com/DocumentCenter/View/4827,https://www.mylongview.com/DocumentCenter/View/4827/Employees-Bargaining-Association-EBA-CBA-2023-to-2025?bidId=,https://www.mylongview.com/DocumentCenter/View/4827/Employees-Bargaining-Association-EBA-CBA-2023-to-2025?bidId=,EBA 2023-2025 CBA (Employees’ Bargaining Association) — including 2023 EBA Salary Schedules (Appendix “C”),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-1f8f50a2f7582086f679,1,canonical_representative,87,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0012_sr_6bec42c7b61453bc4e1a94d5.pdf,ca212074e1adddae3117faab6f7f9401346786adc5c31cf1b9e2ca3463ba84ee,799124,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:58Z,1,1,1,0,0,0,1,https://www.mylongview.com/DocumentCenter/View/4827/Employees-Bargaining-Association-EBA-CBA-2023-to-2025?bidId=,200,0,799124,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0012_sr_6bec42c7b61453bc4e1a94d5.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_6862b4fe65c1fe4213475eed,TRI-d1b9cc90e044d5fd019b,NSCQ-MA-20260720-0097,VER-075363322217c2a55950,cog_2025_106052,106052,MA,Beverly,CITY OF BEVERLY,https://www.beverlyma.gov/DocumentCenter/View/5486,https://www.beverlyma.gov/DocumentCenter/View/5486/BMEA-EXECUTED-FY2224-CBA?bidId=,https://www.beverlyma.gov/DocumentCenter/View/5486/BMEA-EXECUTED-FY2224-CBA?bidId=,Beverly Municipal Employees Association of City Hall — Agreement & By-Laws,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-7028cbdfbe7e11c36c34,1,canonical_representative,88,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0013_sr_6862b4fe65c1fe4213475eed.pdf,e379b16b40c57f3d98abdceacea20d2ea9bc5d1d262f4c7196f696f3488b20cb,620387,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:58Z,1,1,1,0,0,0,1,https://www.beverlyma.gov/DocumentCenter/View/5486/BMEA-EXECUTED-FY2224-CBA?bidId=,200,0,620387,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0013_sr_6862b4fe65c1fe4213475eed.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_d20e642c2885b6afc16fb1b3,TRI-24eaf3d101ef7a47fefa,NSCQ-OR-20260720-0081,VER-e18c345d49b72dfd6045,cog_2025_111601,111601,OR,Ashland,CITY OF ASHLAND,https://ashlandoregon.gov/DocumentCenter/View/3985/2025-2028-IBEW-Clerical-Bargaining-Agreement-PDF?bidId=,https://ashlandoregon.gov/DocumentCenter/View/3985/2025-2028-IBEW-Clerical-Bargaining-Agreement-PDF?bidId=,https://ashlandoregon.gov/DocumentCenter/View/3985/2025-2028-IBEW-Clerical-Bargaining-Agreement-PDF?bidId=,"Agreement between the City of Ashland, Oregon (Clerical/Technical) and Local Union No. 659, IBEW (effective retro to 7/1/2025; through 6/30/2028)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-4ab52858dad44142b133,1,canonical_representative,89,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf,a83739892e13255deed6196447bcfecaca6b459e1842c6bd5cf78a8e9a79044a,328904,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:59Z,1,1,1,0,0,0,1,https://ashlandoregon.gov/DocumentCenter/View/3985/2025-2028-IBEW-Clerical-Bargaining-Agreement-PDF?bidId=,200,0,328904,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0014_sr_d20e642c2885b6afc16fb1b3.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_f2987bad9689e94b493a06c0,TRI-3e4392338cdc588511c0,NSCQ-WI-20260720-0023,VER-9e5bd832f00b5c8af1d2,cog_2025_177224,177224,WI,Janesville,CITY OF JANESVILLE,https://janesville.granicus.com/MetaViewer.php?clip_id=3806&meta_id=140941&view_id=2,https://janesville.granicus.com/MetaViewer.php?clip_id=3806&meta_id=140941&view_id=2,https://janesville.granicus.com/MetaViewer.php?clip_id=3806&meta_id=140941&view_id=2,"Resolution Approving Proposed 2023–2025 Labor Agreement by and Between the City of Janesville and Teamsters, Local No. 695 (attached labor agreement)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-32448dead4ca3cb930cc,1,canonical_representative,90,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0015_sr_f2987bad9689e94b493a06c0.pdf,e36fedacc6ebfc105f30dfa99fd542bad81e340b8382cebd92844b9d1f970c76,227345,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:37:59Z,1,1,1,0,0,0,1,https://janesville.granicus.com/MetaViewer.php?clip_id=3806&meta_id=140941&view_id=2,200,0,227345,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0015_sr_f2987bad9689e94b493a06c0.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_8597d3a12fde454e0d499f62,TRI-907e927f44cd20fefc8b,NSCQ-MN-20260720-0014,VER-90dc2eaa7a91885db688,cog_2025_106897,106897,MN,Duluth,CITY OF DULUTH,https://duluthmn.gov/media/8546/2019-2020-afscme-fully-executed.pdf,https://duluthmn.gov/media/8546/2019-2020-afscme-fully-executed.pdf,https://duluthmn.gov/media/8546/2019-2020-afscme-fully-executed.pdf,2019-2020 Basic Unit Employees (AFSCME Local 66) Collective Bargaining Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-4a7e50af9bd359e6305c,1,canonical_representative,91,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0016_sr_8597d3a12fde454e0d499f62.pdf,4fd911f8453a31b57eda607c55a9dca01a01e8bfe82383a659efa3dbde6ad855,673946,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:00Z,1,1,1,0,0,0,1,https://duluthmn.gov/media/8546/2019-2020-afscme-fully-executed.pdf,200,0,673946,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0016_sr_8597d3a12fde454e0d499f62.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_b89073e07755099b9a4cb687,TRI-6b101e560b6750a76c13,NSCQ-CT-20260720-0018,VER-bc3640271df8f8570c42,cog_2025_101696,101696,CT,Waterbury,CITY OF WATERBURY,https://www.waterburyct.org/filestorage/103431/106857/106879/WCEA_CBA_2021-2025_Approved_7-19-22_Final.pdf,https://www.waterburyct.org/filestorage/103431/106857/106879/WCEA_CBA_2021-2025_Approved_7-19-22_Final.pdf,https://www.waterburyct.org/filestorage/103431/106857/106879/WCEA_CBA_2021-2025_Approved_7-19-22_Final.pdf,Agreement between the City of Waterbury and the Waterbury City Employees’ Association (Approved by Board of Aldermen),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-209fbadcdafd1d82224d,1,canonical_representative,92,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0017_sr_b89073e07755099b9a4cb687.pdf,316e45f48c85612d10b9523186fed7f895fb19b9710af8e6f9698fc4a8de2e78,1249925,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:00Z,1,1,1,0,0,0,1,https://www.waterburyct.org/filestorage/103431/106857/106879/WCEA_CBA_2021-2025_Approved_7-19-22_Final.pdf,200,0,1249925,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0017_sr_b89073e07755099b9a4cb687.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_9174b4d1826def91ca26cb37,TRI-f237b79cc6642bbe6d64,NSCQ-IA-20260720-0016,VER-4c943febd0293821feaf,cog_2025_104460,104460,IA,Urbandale,CITY OF URBANDALE,https://www.urbandale.org/DocumentCenter/View/14648/Laborers-Union-Contract-2024-2029-signed,https://www.urbandale.org/DocumentCenter/View/14648/Laborers-Union-Contract-2024-2029-signed,https://www.urbandale.org/DocumentCenter/View/14648/Laborers-Union-Contract-2024-2029-signed,"AGREEMENT BETWEEN THE CITY OF URBANDALE, IOWA AND THE CONSTRUCTION AND PUBLIC EMPLOYEES LiUNA LOCAL 177 July 1, 2024 – June 30, 2029 (signed)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-87d6ec2284cdfbff4fc2,1,canonical_representative,93,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0018_sr_9174b4d1826def91ca26cb37.pdf,cbaf50f679485e7c0be1f029116514eb0c215ba6e7c689603c8267f099eff7cc,456613,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:00Z,1,1,1,0,0,0,1,https://www.urbandale.org/DocumentCenter/View/14648/Laborers-Union-Contract-2024-2029-signed,200,0,456613,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0018_sr_9174b4d1826def91ca26cb37.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_de9e556d706d04da5a82e102,TRI-ff2b8cc49ab532236369,NSCQ-NY-20260720-0060,VER-e1ab67404233a109f826,cog_2025_109521,109521,NY,Freeport,VILLAGE OF FREEPORT,https://www.freeportny.gov/DocumentCenter/View/14799/CSEA-CONTRACT-FREEPORT-VILLAGE-Ext-2024-2030-updated-121525-final-updated,https://www.freeportny.gov/DocumentCenter/View/14799/CSEA-CONTRACT-FREEPORT-VILLAGE-Ext-2024-2030-updated-121525-final-updated,https://www.freeportny.gov/DocumentCenter/View/14799/CSEA-CONTRACT-FREEPORT-VILLAGE-Ext-2024-2030-updated-121525-final-updated,"Agreement (Civil Service Employees Association, Inc., Local 1000, AFSCME, AFL-CIO, Freeport Unit) — CSEA Contract Freeport Village Ext. 2024–2030",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-786bc8a7b1a112d02dfa,1,canonical_representative,94,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0019_sr_de9e556d706d04da5a82e102.pdf,2ea2f718de250ffa0c83e5369a46a4b8f87b4d127a98ac7ca5223ec56f38fbb1,1821567,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:00Z,1,1,1,0,0,0,1,https://www.freeportny.gov/DocumentCenter/View/14799/CSEA-CONTRACT-FREEPORT-VILLAGE-Ext-2024-2030-updated-121525-final-updated,200,0,1821567,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0019_sr_de9e556d706d04da5a82e102.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
