candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes
TS4L-f66d025da77c732069af,lane_2,tier_c,verification_ready_low,111,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.pacourts.us/assets/opinions/Commonwealth/out/520CD17_4-4-18.pdf?cb=1,Pennsylvania Commonwealth Court opinion (Cheltenham Township / related police dispute; includes arbitration-award review context),Cheltenham,PA,Northeast,safety_and_non_safety_bargaining_units,police (Cheltenham Township police-related dispute; Act 111/arbitration review signals in opinion),,Opinion date appears to fall within 2014-2024 window (2018 in URL/path and snippet),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same city (Cheltenham Township, Cheltenham, PA)",likely overlaps 2014-2024 (opinion dated 2018),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Cheltenham,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Opinion date appears to fall within 2014-2024 window (2018 in URL/path and snippet),head_http_200,2026-07-27T12:57:08Z,verified_source_lead_not_downloaded,RS556-39ed086a86c4af747b45,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,175695,f8f6cbcb05f49bf79cc3634ad7b348cbd55d8d87f344764d98f39f81c27bb0f5,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-39ed086a86c4af747b45.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.411; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-fa703216a0396672d830,lane_2,tier_c,verification_ready_medium,108,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/deltatwpmi/Document_Center/Department/Management/Employment%20Human%20Resources/Final%20Fire%20CBA%20Contract%202022_Signed.pdf,"Final Fire CBA Contract 2022 (Signed) — Delta Charter Township (Eaton Co.), MI",Delta charter,MI,Midwest,safety_and_non_safety_bargaining_units,Firefighting (public safety),Delta Township Professional Firefighters I.A.F.F. Local 2846,2022 (CBA; effective/expiration not extracted),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match_target_municipality_found,overlap_with_2014_2024_expected_window_uncertain,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Delta charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2022 (CBA; effective/expiration not extracted),head_http_200,2026-07-27T12:57:16Z,verified_source_lead_not_downloaded,RS556-eef3acc71627290c3a9f,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,922468,7f844290c5368d988d26b20c4b8cbb4209450e6fea8668bdd7149ed66cf03427,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-eef3acc71627290c3a9f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.994; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-fe0f46351a93bc4487b4,lane_2,tier_c,verification_ready_medium,98,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-06-0577.pdf,"Collective Bargaining Agreement (Deerfield Township; Deerfield Professional Firefighters Union, IAFF Local #4286) — SERB Case 19-MED-06-0577",Deerfield,OH,Midwest,safety_and_non_safety_bargaining_units,Firefighters (IAFF Local 4286),Deerfield Professional Firefighters Union (International Association of Firefighters Local #4286),CBA associated with SERB Case 19-MED-06-0577 (contract document in SERB Contracts repository; dated/period details inside record),2019 (case-linked in,2022 (case-linked in,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Deerfield (Deerfield Township, Warren County, OH) match",Overlaps target window (2019-era contract document; within 2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Deerfield,OH,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,CBA associated with SERB Case 19-MED-06-0577 (contract document in SERB Contracts repository; dated/period details inside record),head_http_200,2026-07-27T12:57:36Z,verified_source_lead_not_downloaded,RS556-9e8a6fcebe7d12518f9f,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,657765,47251a29964ac5edf5d6f22f122dd4309023d4fb731699b6cdf7c974ebf22cfc,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-9e8a6fcebe7d12518f9f.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.271; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0125024fd5495b0a5094,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.barnegat.net/wp-content/uploads/2024/01/Resolution-2024-69.pdf,Resolution 2024-69 (Barnegat Township) — OPEIU Local 32 / White Collar Employees (CBA acceptance),Barnegat,NJ,Northeast,non_safety_municipal_units,White-collar / administrative municipal employees (OPEIU Local 32),OPEIU Local 32 / White Collar Employees,"Four (4) year agreement (resolution dated Jan 1, 2024)",2024-01-01 (inferred,2027-12-31 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Barnegat,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Four (4) year agreement (resolution dated Jan 1, 2024)",head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-c9c0e07a76774a74f1ac,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,190567,47067d728a227c294b348198a7b08e1e83bd4ace15e391eabe1747a2c3cd971c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c9c0e07a76774a74f1ac.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:11Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.680; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-014cc3f9d0bf51d001fa,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.moorestown.nj.us/Archive.aspx?ADID=1335,TOWNSHIP OF MOORESTOWN — Resolution authorizing signing of three-year labor agreement with Communications Workers of America - Local 1036,Moorestown,NJ,Northeast,non_safety_municipal_units,Communications Workers (non-safety municipal unit),Communications Workers of America (CWA) — Local 1036,"Three-year labor agreement for January 1, 2014 through December 31, 2016",2014-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,fully_within_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Moorestown,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Three-year labor agreement for January 1, 2014 through December 31, 2016",head_http_200,2026-07-27T12:59:25Z,verified_source_lead_not_downloaded,RS556-41c7cd82923e1db70836,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,83532,302f77dbf0a7f684a598d68a1707a77b4575bc2d97bd82001117bf10ab11c30e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-41c7cd82923e1db70836.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=2.583; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0382f8411e5efd7730fb,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.barnegat.net/wp-content/uploads/2020/01/Resolution-2020-51.pdf,Resolution 2020-51 (Barnegat Township) — OPEIU Local 32 / White Collar Employees (CBA acceptance),Barnegat,NJ,Northeast,non_safety_municipal_units,White-collar / administrative municipal employees (OPEIU Local 32),OPEIU Local 32 / White Collar Employees,"Four (4) year agreement (resolution dated Jan 1, 2020)",2020-01-01 (inferred,2023-12-31 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,overlaps_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Barnegat,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Four (4) year agreement (resolution dated Jan 1, 2020)",head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-48c3f37610925d7e6063,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,203781,570558f0505f063e8afbf427f9cb007f2cfe43263dcc64dd47d72d7cd906a956,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-48c3f37610925d7e6063.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.735; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-040d597cee643bcc2e53,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://lockportny.gov/wp-content/uploads/2021/04/Contract-Agreement-2017.pdf,"Tentative Agreement by and between (City of Lockport, NY) — Contract Agreement 2017 (wages and benefit contribution terms listed; includes multi-year wage increases effective dates)",Lockport,NY,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2017 (with wage increase schedule through 2024 and beyond indicated),2017-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_expected,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lockport,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2017 (with wage increase schedule through 2024 and beyond indicated),head_http_200,2026-07-27T12:59:20Z,verified_source_lead_not_downloaded,RS556-42410be3a4fcad22a804,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,2259683,4017c92c4a3feb11b678bae7d91f6833a6bfd608c1bb0a0a89af9673dafe520a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-42410be3a4fcad22a804.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.395; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-047ba99c8c6a410fdab8,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cityofzion.com/meetings/citycouncil/minutes/2018/110618.pdf,"Minutes of a Regular Meeting of the Zion City Council (Nov. 6, 2018) — Clerical IUOE Local 150 contract period",Zion,IL,Midwest,non_safety_municipal_units,Clerical (City of Zion employees; IUOE Local 150 public employee division),"Zion Clerical Employees / International Union of Operating Engineers, Local 150 (Public Employees Division)","May 1, 2018 through April 30, 2021 (referenced in minutes)",2018-05-01,2021-04-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Zion,IL,Midwest,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"May 1, 2018 through April 30, 2021 (referenced in minutes)",head_http_200,2026-07-27T12:59:24Z,verified_source_lead_not_downloaded,RS556-74cc557abc483a2dc5df,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,150886,9a62915c3d48bec84d3ffd21cf78a95de6ca4cbdbeaf0b336e1d159f04da1c44,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-74cc557abc483a2dc5df.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=3.486; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0504938150cccce931e1,lane_3,tier_c,verification_ready_medium,153,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://townshipoflower.org/uploaded_files/Signed%20Resolutions%20Feb%2020%2C%202024.pdf,"Lower Township (NJ) - Signed Resolutions Feb 20, 2024 (includes Teamsters MOA re: new CBA effective 1/1/24)",Lower,NJ,Northeast,non_safety_municipal_units,Teamsters municipal bargaining unit employees (non-safety; specific job classes not extracted),Teamsters Local Union No. 676,"MOA economic/non-economic retroactivity to Agreement effective 1/1/24 (replacement for existing CBA expiring Dec 31, 2023)",2024-01-01,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_municipality_match_assumed(Lower Township, NJ)",overlaps_2014_2024_window(yes: 2024-portion),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lower,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"MOA economic/non-economic retroactivity to Agreement effective 1/1/24 (replacement for existing CBA expiring Dec 31, 2023)",head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,RS556-cd7519f0863c010d8be0,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,754942,eca5d4f91ffddc9c0a5ffd6a54b3b641e5a538c29f0580c321dd5c569de7af4c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-cd7519f0863c010d8be0.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.612; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0727838641834a3d6a00,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cityofbryant.com/grab/documents/document_center/finance_department/budgets/2020/COB_2020_budget.pdf,City of Bryant (AR) — 2020 Budget (Budget Book PDF),Bryant,AR,South,non_safety_municipal_units,General municipal (non-safety) city employees / operating budget positions,,2020 budget book (target window: 2014-2024),2020-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Bryant,AR,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2020 budget book (target window: 2014-2024),head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,RS556-666eacb8c8e13180510a,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,4792568,f1c298a42fd4df6b00b855e06476d50b0b8a49fc5290229bb855406f1cc1cfe3,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-666eacb8c8e13180510a.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=3.328; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0de0e8c71ce27d9d9e52,lane_3,tier_c,verification_ready_medium,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://lockportny.gov/wp-content/uploads/2024/01/Unrepresented-Contract-2023-update32.pdf,"Unrepresented Contract 2023 update (City of Lockport, NY) — salary/graded schedule and effective-date provisions",Lockport,NY,Northeast,non_safety_municipal_units,non_safety_municipal_units,Unrepresented,"2023 update (implied coverage into subsequent years, including effective dates)",2023-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_expected,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lockport,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"2023 update (implied coverage into subsequent years, including effective dates)",head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,RS556-6ea0c4d1fe8307e5856e,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,276895,2c4557c9bdebf67760c0d77b4f6ac66be9e7f628b2578f7dc93d7b0eb6645b06,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-6ea0c4d1fe8307e5856e.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.319; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-131e66fb0bce5a2d8574,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.moorestown.nj.us/Archive.aspx?ADID=1632,TOWNSHIP OF MOORESTOWN — Memorandum of Agreement (Public Works Supervisory Employees),Moorestown,NJ,Northeast,non_safety_municipal_units,Public Works Supervisory Employees (PWS),Public Works Supervisory Employees (PWS),"Memorandum of Agreement covering January 1, 2013 through December 31, 2018 (successor agreement; successor continuation into 2014-2016)",2014-01-01,2016-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,overlaps_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Moorestown,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Memorandum of Agreement covering January 1, 2013 through December 31, 2018 (successor agreement; successor continuation into 2014-2016)",head_http_200,2026-07-27T12:59:18Z,verified_source_lead_not_downloaded,RS556-69a5e489b669c2a29ce5,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,192971,b76715e2662f966049d473b46945bc81b9831a96b9093ce592cfeba4e6da6ae3,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-69a5e489b669c2a29ce5.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:25Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=0.526; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-1495cc2ca9a22c0c1772,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://goffstownnh.gov/AgendaCenter/ViewFile/Item/1079?fileID=5100,TOWN ADMINISTRATOR’S REPORT — 2025 Proposed Wage Matrix Adjustment For Regular Non-Union (implemented 07/01/2024 referenced in background),Goffstown,NH,Northeast,non_safety_municipal_units,Regular non-union personnel,Non-union (regular) positions,Proposed 2025 adjustment; references wage matrix implementation on 07/01/2024,2024-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Goffstown, NH (same city match expected)",Overlaps target window (includes 07/01/2024 implementation referenced),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Goffstown,NH,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Proposed 2025 adjustment; references wage matrix implementation on 07/01/2024,head_http_200,2026-07-27T12:59:20Z,verified_source_lead_not_downloaded,RS556-8427e3e3b6b9fb6e9ae3,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,45434,9be1e841c6729c4f148a4d639c427f068b3079132333a107dd9fb0704dde3d19,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8427e3e3b6b9fb6e9ae3.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:25Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=3.035; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-178850464a773bd8cf6d,lane_3,tier_c,verification_ready_low,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.warwick-bucks.com/wp-content/uploads/2018/12/2019-Final-Budget-Merged.pdf,"2019 Final Budget (Merged) - Warwick Township (Bucks County, PA)",Warwick,PA,Northeast,non_safety_municipal_units,Non-uniformed municipal employees (administrative/clerical; school crossing guards mentioned within salaries non-uniformed line item),,2019 budget (document),2019-01-01,2019-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_expected,overlaps_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Warwick,PA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2019 budget (document),head_http_200,2026-07-27T12:59:06Z,verified_source_lead_not_downloaded,RS556-ab984b578e4c67fb8c32,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,3526700,74d1ed89d57c8c8a9d28fb51bf16360fe484859af0817d23228ea7f9053cbd3d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ab984b578e4c67fb8c32.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:25Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=4.435; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-17ee5837f8c459c47d64,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.randolphnj.org/Archive.aspx?ADID=113,"Randolph Township, NJ - Archive item ADID=113 (NON-POLICE AND FIRE collective negotiations agreement summary form)",Randolph,NJ,Northeast,non_safety_municipal_units,Municipal employees / clerical employees (RTEA; non-police and fire),RTEA (non-police and fire collective negotiations summary),2024 (PERC non-police and fire collective negotiations agreement summary form),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Randolph,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024 (PERC non-police and fire collective negotiations agreement summary form),head_http_200,2026-07-27T12:59:15Z,verified_source_lead_not_downloaded,RS556-b850af5abe99d2393581,retained_downloaded_source,downloaded_retained,200,application/pdf,.pdf,847350,ba38dfe994af86d4d0abe41cf4a0638d1f63fcf43d0d16dc89ac38835497b3b7,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b850af5abe99d2393581.pdf,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:25Z,"bounded_get_completed_supported_content; attempts=1; elapsed_seconds=1.134; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
