candidate_id,lane_id,priority_tier,verification_status,dry_run_status,live_download_status,pdf_page_access_planned,text_extraction_planned,ocr_planned
TS4L-852d2d4b34d3e925ccd7,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-85eb57ad62cb37b515b5,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-87ee1de7585967439940,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-87f79f5040f21023d8d8,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-89e435448ef9a0cfdb4e,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8a3b59885450dedb34d1,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8ad962390e418a99fc0e,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8af41e97631316c1cce1,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8fd111d3d86df418c258,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-90392c083f32b9fbde9d,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-90d844ab5ad5af267365,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-92871f20b0032869c144,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-93ea8a56938453f412cb,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9622ea1eaf059867f847,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-978bde3cd5edd6521136,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9bacd0c60141910ec104,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9bf9dfb660d8a9050221,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9d4fb416edd8335ec617,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a00eba67d249cd9411ab,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a07ffac0bae69b0a9d33,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a1a74d747ec3bdeed5ac,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a42f6644510d9ed7ef76,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a7b8987d357a24aacb7b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-afa05c440788c7a436b5,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-afa4c28d5e57ed164940,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b153e89734b95d163152,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b24c326aca69faeff043,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b59f8f9d1a611102addc,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b6184bb80ae0cdcc033b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b8842348268de930a7d2,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b97a5ff7c22e80f00f89,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-bb0d3abd1daf4a82f21b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-bb10807aced7b2fff324,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-bb543fd098f10086649a,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-be6162db562b9833b223,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-bf02032754e50241a1d1,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-bfac53c86f9dc8c5003e,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c098a5fb03079babd426,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c0b6c8723d6fdab894e5,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c173be75a3e45ee946da,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c2506387585ad72ea671,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c45efd5de8ba91f730fc,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c5eb7a83c877ae3b978e,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c83da0e193c5904e1112,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c8a7d6cf6f396ee3abc4,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c9484ae25ae25724ef1b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ca61ab81e2c619cd71cc,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cbedbe6820becb1e72ff,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ccef39e030b336b93f37,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cdb5fa6d5d6a5e1c2869,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ce008cb4c99268ee3529,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ceb94d8fe011ecc52594,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cfa5ab4bfd41f11f246a,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d0c5a00b0a3995b97425,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d1d315c16e317be1178b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d3cf287a85e85cdedf8b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d455e60b21f29338ea54,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d64f97b3ed4367347a9d,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d6fd8e3b696e88b1b0d6,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d7f92861fb5121e236d8,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d8ac274f1b6376578d3f,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dbe8fa9089712456c5d5,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dcb25fe59e09d3a9618b,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dd039d9fe8460661a104,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-dd46931a58eee2740ec4,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ddda09feebe723b2b734,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e04c66f1532233595e11,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e06b72108e76f57126c9,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e1be638024c6c3fa0267,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e20ccc94cf9639ea3a2d,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e2328061683e587b2304,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e34a075fe5dbfd004c4c,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e37d0ab0662a02f88843,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e38e51917dfe3383010d,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e62cc82dec70a505f9fe,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-eed936bd9234936fcade,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f03c1ac3d7a353ad013a,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f0b96c50666f1153f8be,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f10bd3ead51eefcf032f,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f1e04052c86466686159,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f408fa3b539007fb3739,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f492dd3c079d987a19b3,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f5b7a7e84d6ac7c610de,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f66d025da77c732069af,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f8f0676caa2dda38919a,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-fa703216a0396672d830,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-fd34424f1896c25e6560,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-fe0f46351a93bc4487b4,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ff963e9c8d7128517fa9,lane_2,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0125024fd5495b0a5094,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-014cc3f9d0bf51d001fa,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-02f6d60be99bd3cb0b9f,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0382f8411e5efd7730fb,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-040d597cee643bcc2e53,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-047ba99c8c6a410fdab8,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0504938150cccce931e1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0727838641834a3d6a00,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-0de0e8c71ce27d9d9e52,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-131e66fb0bce5a2d8574,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1495cc2ca9a22c0c1772,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-178850464a773bd8cf6d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-17ee5837f8c459c47d64,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-197bab0b375e66eae52a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-19e4f89f2e311e6856a1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-1d9ebebd4f81e54f3552,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-21bf91753fac25987d09,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-22f4366ab25233778078,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-2349138d766b19f43689,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-235cb1326ff3db9e1028,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-274792ae54d6f6cedb5f,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-29055d0be7f6c4193235,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-2df4444b10ecbf048584,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3018615e40e7cbb6d036,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-31fcc7bd3825ad6b154d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-320a2ec5c37c6d60b8a1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-334f5f1941ca66bbb2a3,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-34cdd7b820bbaf07376f,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3656e9fbfe15ae494246,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-37c17a5180d254c4ac57,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3a65100850dfbdf19f4e,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-3acee8bcb25d27d18abf,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4079c5b57955e90d5890,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-40a5b5cf2e81aee6eeaa,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-42de4bb274a594d7c01e,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-45eff154ce1d20211c92,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-45fff182dae001c72e73,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4ac0d8fdbce4e3e65495,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4b98ce6a90ae6aaba107,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4cabe3b70864a3a5942a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4cb4a14cb78249cf0581,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-4e7ad7d2c492d4436398,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-50b3e6dd5bca7355e1b9,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-51b10f71c5522cb98849,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-53824c01f75dc42bc56a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-544af53f5ad8016e983a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-545aa40b3a1313d74016,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-54cc29d8046cf91fc931,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-552569171da779738416,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-584156d262f569aa8020,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-58cb8be1ac19a9ef4345,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-59931e4999b960b7ea42,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5a9ef2f5a62addf7e99c,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5ad2b4d124b8884eaf6d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5b053acd630308d9a7c6,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5d4d1e130bf4ee3a0cc3,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-5e4bab4d903930a1a4d0,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-6002a2d6b88b8916725f,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-61ed2507cc040ea8879b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-62f5d20258773bbdb179,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-631bc9f2876a67b8873c,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-63eb94c2681b63bbeb99,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-64251bb73ab9ae9617ea,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-6d937358588d31a3d274,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-6e0a8beed3a6cdf63b91,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-734114e1636d1202d2cb,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-75926d8df5afd8ad83b5,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-765788322d72f131c25a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7771582d9ea91d2bf78b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7a9516e64b780975875b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7b03fd711a033e02bc74,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7b4c3b43d3cd742092b4,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7cab83e95fb40a17aa39,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7d25e11605eeefaae6e8,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7e5a480c70f36a76b63a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-7fa93ffc835f4f90b0ae,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-80d7fd600d58d28aeb97,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8249a0b5c4f3b4181b5a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8432df312d0664516d2a,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-891b3315b49c799bd955,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8a5d115479f53ecfcb2d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8c1cedd8a1b58f705ed4,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8d0514fe27c0efb8f566,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8df85d36361b204d5d07,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-8f76105647b571c97ad7,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-952741b96bec41e4c60d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-95464ecf9b6c17ac3efa,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9a1983e47820beea6276,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9aa8014cb41f25417d7b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-9dafdb1c195b719e3598,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a0ad2212d689e1361247,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a1edb23f62570e7f0187,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-a760939cc820ed0bae2d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-aa35e3a91d94bf2c0044,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-addb6384936445c5c914,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-af0470e889f9f29d40db,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-afac12154ba60a8f0440,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b2210bd4fcc71f9b725c,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b3d6cf0c9c181a08123f,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b4b450a55fee20e2a543,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b56e6d5a673cee669605,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b57a3f2059a3631cd800,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b6790ca04c97fd0a20ee,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b7bfae756d3091cb6c19,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b7f4aa217d6625106d12,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b8b0231343b5fc4cd5e1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-b961dfc524d0bef03994,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-be31509b1328fe618656,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-be8fca601c0c395f676b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-bff5bc353d02f0db1781,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c038bbc69bc73d513332,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c09a67aad2ed588034fe,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c2954e854a5e2f785318,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c32eebf3bc36ffb1458d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c3e8cb131b82da0b307e,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c4316df85ebabf304dc1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c579b5d01459e5615fd0,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c78acab8e7fff4e1db1b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-c98a9eae44887621bc4e,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cb43163e34b197d15c7b,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-cfe565bc9d9e632352b1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d1d786ae4928a2d5608f,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d6cd8128afe80ea261f2,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-d87fb9c1f281c57ce12c,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-da34f409667080bacc43,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-da4615549685c16c3af9,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-db0f2854ef999894bce7,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-db43b8fb98ccd7ac4fa5,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-de32c3e452679990202d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-de7f5c15955ec746c814,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-df78f942a6af3a2324e3,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e04383226cb6d9c48380,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-e3104dba607855af29c6,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ea372a82086ef313b3ac,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-eb3a2d4d651c4731ad42,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-ee332e1a6db46c70e4b2,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f1255263ab8c268d3d54,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f30473a71d8c1f2f1728,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f3fdd4e123be83b695e6,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f5d13cc38819a6089ed1,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f8d64a1c283b8374126d,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
TS4L-f9654ad397bd637368d5,lane_3,tier_c,verified_source_lead,ready_for_bounded_get_download,not_started,no,no,no
