retained_source_id,candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_title,municipality,state,derived_region,source_family,target_mechanism_family,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
RS556-2c217a4b2d266cae519d,TS4L-d7b99fc8c0ac80efbcf0,lane_1,tier_c,verification_ready_medium,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,NEGOTIATED AGREEMENT Between OWASSO BOARD OF EDUCATION and OWASSO EDUCATION ASSOCIATION (2024-2025),Owasso,OK,South,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,3151041,cdaf2449b3c1b1639764d8183537caec8d59d7b3793f1a42a57464fcd7481d17,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-2c217a4b2d266cae519d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-59b4459464521f84da4c,TS4L-da0fd5e61fff1ba949ce,lane_1,tier_c,verification_ready_medium,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"22-25 JCAA CBA (Jamestown, NY) with appended salary schedules (includes 2016-2019/2020/2021 schedules)",Jamestown,NY,Northeast,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,11008678,c03ad38ba47b5b7ec99d1043fd0d8ddf1246a14f5c01f2d5e7e588deb198fa26,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-59b4459464521f84da4c.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-8dcf112b8f1ddb96866d,TS4L-de4f2e94713febfb6cbb,lane_1,tier_c,verification_ready_medium,146,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"City of Gladstone, Missouri — Bill No 24-03 Ord No 4.659 FOP Lodge 50 Non-supervisory CBA (2023-2026)",Gladstone,MO,Midwest,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,940542,270e0efc8d4b65ca42fb906f11f5a10b5eb8472803311e3f94e54e0455037f3e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8dcf112b8f1ddb96866d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-2dd71c179955d3157313,TS4L-de76c0d96c179f68c66b,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Collective Bargaining Agreement (SERB) — City of Loveland (Effective May 5, 2020 through May 1, 2023)",Loveland,OH,Midwest,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,2304115,8680611df110e51985bc025d358be39140e9d8ebb780d5e2c4c63f68d7fa3fc9,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-2dd71c179955d3157313.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-b860fd99d376883af3c9,TS4L-df753f275aa8b54c379b,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Somerville Legistar attachment (City Council meeting record referencing Collective Bargaining Agreement with E-911 Call Taker/Dispatchers Local 888 for July 1, 2010–June 30, 2013)",Somerville,MA,Northeast,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,27943,e6ee0b55ce6087c064a3e0de315a14879862fd32967cc8b8db8637f59df7cb9f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b860fd99d376883af3c9.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-ce35c56892016f8dfa88,TS4L-e108b6daf43addf6e70b,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"County and SEIU Reach Agreement (signed 9/26/24) — County of Santa Cruz, CA (PDF)",Santa Cruz,CA,West,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1849095,a488ded4c6be84c50556dbae92aefe2486e0aa703134eef81c6707cde038326e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ce35c56892016f8dfa88.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-14e1d2c7981af4badec9,TS4L-e1fe68a96c23b987d3ce,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"2015 Local Agreement (UAW Local 2250 / GM Wentzville Assembly Center) (Effective Oct 28, 2016)",Wentzville,MO,Midwest,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1904646,b0a50903ad584ff32bbb240c6c6f38fe1560f1478e0fde9a57205abe31ef6373,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-14e1d2c7981af4badec9.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-91c55a4a341ad5bcbd38,TS4L-ea5412274d01449ff1ea,lane_1,tier_c,verification_ready_medium,149,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Palm Beach Gardens 2023-2025 (PBA) — collective bargaining agreement PDF (hosted on pbcpba.org),Palm Beach Gardens,FL,South,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1055066,8e2b41e6927c758e39b40f13a02471523501d6382ac82d6ce0c0c78983cef3e0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-91c55a4a341ad5bcbd38.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-0145e29ff5c9bd41bccb,TS4L-ebc5a1fcfa61ba8b8cd4,lane_1,tier_c,verification_ready_medium,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,GEA Salary Guide-Secretaries (Glassboro),Glassboro,NJ,Northeast,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,93728,11d07f8cd3bc13ada9743233ba293f12b06aef85978696c52b63a0027cfcde7b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0145e29ff5c9bd41bccb.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-8b7b2e5cdd34294e7c86,TS4L-ec1802eaa65739659463,lane_1,tier_c,verification_ready_medium,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Board Packet (Anaconda-Deer Lodge County School District #10) — includes “Custodial Aides Master Contract” (as indexed in search snippet),Anaconda-Deer Lodge County,MT,West,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,22168529,4f4401b0edd0a376b6544da918b75ee9d566d44f8a21f4c9e40131ee3d0faa17,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8b7b2e5cdd34294e7c86.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-fb87e6fe262107cd3169,TS4L-ecc5fe71c587788b7664,lane_1,tier_c,verification_ready_low,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,City of Mattoon City Council met June 7 (includes Special Ordinance No. 2022-1815 establishing 2022/2023 compensation plan schedule),Mattoon,IL,Midwest,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,text/html,.html,141268,200fd8e7b26ea79cfb746dea81a0b7e349fe09baf79ba5815714338696c90e3d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fb87e6fe262107cd3169.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-a86c54925f8c92ebea4f,TS4L-f17855c0a061b570dff8,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,AGREEMENT — TOWN OF ARLINGTON SCHOOL COMMITTEE (PDF attachment; filename indicates AFSCME Local 680 (Sch. Bus Operators) 7-1-18 to 6-30-21),Arlington,MA,Northeast,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/octet-stream,.pdf,732866,a3f9e43c89b5309adb93b64831a7afbd69f3a5f3b4d3accbba5d8e93ea815173,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-a86c54925f8c92ebea4f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-89306bfdac1d34b000a1,TS4L-f34526c802f2ce77a239,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,The City of Lee's Summit - File #: BILL NO. 22-169 (Ordinance approving the 2022 Labor Agreement; Exhibit A: 2022-2025 Labor Agreement),Lee's Summit,MO,Midwest,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,text/html,.html,112113,a049f0ed351447a9bb1ab9a9445b9cc159d6f12d1008306c067cbe643f31154b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-89306bfdac1d34b000a1.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-f4f688a5a4f753ec9679,TS4L-f64992999c70bd8bf23c,lane_1,tier_c,verification_ready_low,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"City of Allen, Texas — City Council Regular Meeting Agenda PDF (mentions Oct 1, 2024 through Sep 30, 2028)",Allen,TX,South,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,1929406,6042e65f4fbc3edad5bceb89cf5bbed526168c2c28be343b153d1a3e3ee3aade,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f4f688a5a4f753ec9679.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-e84f40f74057a77edbc6,TS4L-f7d5997308756e59e0e6,lane_1,tier_c,verification_ready_low,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,In the Matter of the Final and Binding Interest Arbitration of a Dispute Between Beaver Dam City Employees Union AFSCME Local 157 and City of Beaver Dam (Decision No. 31687-A),Beaver Dam,WI,Midwest,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,82719,75933ad258772a129e8e691214e2aa6aeaafab2bc0c625080f24e401766ad8b4,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e84f40f74057a77edbc6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-c66177e7d9214b482eda,TS4L-f921d4a2f4cb56b3300c,lane_1,tier_c,verification_ready_medium,136,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Classified CBA (Anaconda-Deer Lodge County School District #10) — PDF,Anaconda-Deer Lodge County,MT,West,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,3667911,1d6aef9ae73717d84c821a3dcd38bb1d1f415bd0cc0b408e76a621b5b1427f05,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c66177e7d9214b482eda.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-50b290149fea0bd503b9,TS4L-f982ab3509345e831d28,lane_1,tier_c,verification_ready_low,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Ramsey Borough (AgendaCenter) – Whereas clause referencing collectively negotiated agreement timeframe January 1, 2022 through December 31, 2025",Ramsey,NJ,Northeast,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,991292,f33b0a4ba158f54d0a0a3c20c0cd4b5df2264ba079cb1e279066d7ec89d9f7b2,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-50b290149fea0bd503b9.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-429008cbccdc67e3e3ab,TS4L-f9f6d6fc8e550303d2be,lane_1,tier_c,verification_ready_medium,138,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,City of Elk Grove — Salary Schedule (All Classes) (effective/revised dates shown in file),Elk Grove,CA,West,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,760096,746cea3d57d600c8714d81e8e99747608450f994c75b07af6f8d72af137cb720,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-429008cbccdc67e3e3ab.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-71fdc4116834aae47d47,TS4L-fc7ba01e19c9ed25e198,lane_1,tier_c,verification_ready_medium,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Collective Bargaining Agreement AFSCME (October 1, 2023 - September 30, 2026) - City of Hialeah",Hialeah,FL,South,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,application/pdf,.pdf,10670540,e093f6c82c90ab468646b8761bce93c80cf7e7524ba9073b6b2da0ebb49cf508,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-71fdc4116834aae47d47.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-b3bd2c0dde60dd579cbe,TS4L-00ea5727eac99f87ddd4,lane_2,tier_c,verification_ready_low,99,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,SBMA Arbitration Awards- 2014 Issue No. 1 (Connecticut State Library Digital Collections),Glastonbury,CT,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,97024,456cc3e47cead4db0e92c6a15921163ef4a2a3230ec30778f77fc8df3db2362f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b3bd2c0dde60dd579cbe.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-c9315853bac3955bc375,TS4L-03af93f6e72f25245f4f,lane_2,tier_c,verification_ready_medium,115,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,NJ PERC Synopses (27 March 2014) — Township of South Brunswick / South Brunswick Supervisors Association (P.E.R.C. NO. 2014-67),South Brunswick,NJ,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,43231,b9ee8ace395e2b6211abb9bf08ee8efb49a81ce096530474cf61a69b2abf367c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c9315853bac3955bc375.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-aa3680407a440f709f18,TS4L-04797e9da771d20223c5,lane_2,tier_c,verification_ready_low,108,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,Minutes/Work Session Attachment PDF — City of Alabaster (hosted blob),Alabaster,AL,South,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,509320,158dabe89b7effc01f25170aac93ace63979f8e7e4c2d3fa859cc8632e3b5835,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-aa3680407a440f709f18.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-5bc08ab30fbb01333c7b,TS4L-05b83750d671b4cfa9a3,lane_2,tier_c,verification_ready_medium,98,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,SERB Conciliation Award (Boardman Township vs. IAFF Local 1176) — Case No. 13-MED-12-1610,Boardman,OH,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,417045,8f540cad227f6500703f618acff73c958bc6b5c26c10f5c5120b59d47426e55c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-5bc08ab30fbb01333c7b.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-9dd0c6138e1af1b2a201,TS4L-08c341a03fdc41c49e69,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,"Police Department - Contract (Danvers, MA) (PDF)",Danvers,MA,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,475178,208ec38bb84300bfe309ef03f1461d59615dccef80fb6b036217341cdddb2604,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-9dd0c6138e1af1b2a201.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-37667299f14eaf264ae9,TS4L-0c6ddde88e4816eecb2e,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,"BOROUGH OF FREEHOLD & FREEHOLD (PBA Local 159) MEMORANDUM OF UNDERSTANDING (Jan 1, 2022 – Dec 31, 2026) [PDF]",Freehold,NJ,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,1612232,d9426a76aebd1a95fdb766dc2ee1f9822a99f4bcbff05b4242b76964d4148f54,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-37667299f14eaf264ae9.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-b11e1bb0b3a0363f334a,TS4L-0edb78518096eea7b06b,lane_2,tier_c,verification_ready_low,110,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,IBEW Local Union #375 — Upper Macungie Township (unit page referencing current CBA term),Upper Macungie,PA,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,text/html,.html,136116,4c0714ba037012e3fe7526b4c0d19f5bd033116910d539677e9b8ca0cf3965b0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b11e1bb0b3a0363f334a.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,lane_2,tier_c,verification_ready_medium,98,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,"Collective Bargaining Agreement (SERB) — Norwich Township (Fire Fighters, Local 1723) — contract file 22-CON-01-0793",Norwich,OH,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,3979691,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0ad9c12c0e9ef7444d05.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-8ebe5caff5e3987eae97,TS4L-128e7a0428111f26e6a3,lane_2,tier_c,verification_ready_medium,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,"NJ PERC Synopses 30 January, 2014 (includes P.E.R.C. No. 2014-52: Manchester Township)",Manchester,NJ,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record (restraint of binding grievance arbitration synopsis),strike_or_no_strike_constraint,application/pdf,.pdf,49208,76432f4bfda99228f841fa3cf5b04d766d419edba49c3a36f3cceb6dc66278b6,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8ebe5caff5e3987eae97.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-74c6f5a309669a6f880d,TS4L-13b9c9263f6aa0e67696,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,"NJ PERC General Counsel Report (2015-01-22) — 'Scope of Negotiations: Refusal to Restrain Arbitration Affirmed' (In re Twp. of Edison, 2014)",Edison,NJ,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,134088,b0e07e4d2812f2c0d739285da2635d1c19166a32807897e9f50ae9e991785a90,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-74c6f5a309669a6f880d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-3bb2f6ca7717b75dac61,TS4L-13dee3ba7e4e39857528,lane_2,tier_c,verification_ready_medium,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,P.E.R.C. Synopsis (Township of Mount Olive; FOP Lodge 122) — 2022-05-26,Mount Olive,NJ,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,31739,02b501db9a736a4006d9f71ea7b1f80a84a3e52be67dce45a398d700bb838505,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3bb2f6ca7717b75dac61.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-99987de227e05c265586,TS4L-1a79445aa83cced43bc6,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,Pennsylvania Labor Relations Board (PLRB) Fact Finding Report (Case No. ACT 88-14-37-E): Upper Dublin Educational Support Personnel Association PSEA/NEA and Upper Dublin School District,Upper Dublin,PA,Northeast,cba_or_arbitration_award_or_factfinding_or_impasse_record (factfinding),strike_or_no_strike_constraint,application/pdf,.pdf,172231,516eb2bbd9b3f619cb88241f22d912f2590892234d0b18bfab0474d31715cf74,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-99987de227e05c265586.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
