candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes
TS4L-761d4094879d718be4e9,lane_2,tier_c,verification_ready_low,108,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.njcourts.gov/system/files/court-opinions/2025/a1219-24.pdf,"N.J. Superior Court, Appellate Division (A-1219-24) — In the Matter of Township of Mount Olive and FOP Lodge 122 (PDF)",Mount Olive,NJ,Northeast,safety_and_non_safety_bargaining_units,Police (FOP Lodge 122),FOP Lodge 122,Not specified in lead (Appellate decision dated 2025; refers to CNA/arbitration context involving Mount Olive police officers),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city_match,unknown_overlap_with_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Mount Olive,NJ,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Not specified in lead (Appellate decision dated 2025; refers to CNA/arbitration context involving Mount Olive police officers),head_http_200,2026-07-27T12:57:16Z,verified_source_lead_not_downloaded,RS556-35200e8b924575ed6dde,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,"get_http_403; attempts=1; elapsed_seconds=0.134; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-778b17d3afb706236ce2,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.alvin.gov/Archive.aspx?ADID=111,"City of Alvin, Texas — Archive item ADID=111 (budget text referencing pay plan based on Collective Bargaining Agreement)",Alvin,TX,South,safety_and_non_safety_bargaining_units,Police (public safety) — collective bargaining-related pay plan references,Not specified in snippet (implied as collective bargaining agreement covering police roles),2017/18 (budget text references pay plan based on Collective Bargaining Agreement),2016-10-01 (inferred,2018-09-30 (inferred,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same city (Alvin, TX) — affirmative",overlaps target window (2014-2024) — affirmative,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Alvin,TX,South,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2017/18 (budget text references pay plan based on Collective Bargaining Agreement),head_http_200,2026-07-27T12:57:04Z,verified_source_lead_not_downloaded,RS556-a93c2aee49af1f06b6c4,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,"get_http_403; attempts=1; elapsed_seconds=0.182; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-7c350c5dc3843b6c78ca,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/town-warwick-and-warwick-pba-inc,"PERB: Town of Warwick and Warwick PBA, Inc. (Compulsory Interest Arbitration Award listing/PDF)",Warwick,NY,Northeast,safety_and_non_safety_bargaining_units,police (public safety),"Warwick PBA, Inc.",2014-2018 (indexed as such by PERB; case received 7/17/2015; Case Number: IA2014-008),2014,2018,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same municipality name match (Warwick, NY)",overlaps target window (2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Warwick,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2018 (indexed as such by PERB; case received 7/17/2015; Case Number: IA2014-008),head_http_200,2026-07-27T12:57:06Z,verified_source_lead_not_downloaded,RS556-5f6b68ee8bad5f3dd1cc,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:33Z,"get_http_403; attempts=1; elapsed_seconds=0.123; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-830287413b5095cfdc50,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.legis.state.pa.us/WU01/LI/TR/Transcripts/2014_0101_0004_TSTMNY.pdf,PA General Assembly Legislative Transcript (Testimony by ...; mentions Lower Paxton Township police arbitration award),Lower Paxton,PA,Northeast,safety_and_non_safety_bargaining_units,Police (public safety),Lower Paxton Township police bargaining unit / police union (exact name not confirmed from lead snippet),Reference to prior arbitration award (year not confirmed within lead snippet; appears discussed in 2014 testimony),,,cba_or_arbitration_award_or_factfinding_or_impasse_record (legislative testimony referencing arbitration award context),strike_or_no_strike_constraint,Lower Paxton (municipality match indicated by lead text snippet),target_window_not_yet_confirmed,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lower Paxton,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record (legislative testimony referencing arbitration award context),Reference to prior arbitration award (year not confirmed within lead snippet; appears discussed in 2014 testimony),head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,RS556-2ceee5c7dbb63956d194,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:36Z,"get_http_403; attempts=1; elapsed_seconds=0.223; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-852d2d4b34d3e925ccd7,lane_2,tier_c,verification_ready_medium,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER-2016-Decisions/2016-Decisions/20160211cu14c020.pdf,"STATE OF MICHIGAN Employment Relations Commission (MERC) — Commission Decision (Grand Blanc Clerical Association, MEA; Michigan Education Association; CU14 C-020 / 14-006843-MERC)",Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,non-safety (clerical/education support),Grand Blanc Clerical Association (MEA),Case dated 2016 (CU14 C-020; docket references 14-006843-MERC),2014,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_name_match,partial_overlap_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Grand Blanc charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Case dated 2016 (CU14 C-020; docket references 14-006843-MERC),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,RS556-3640b60d27f35f07c665,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:36Z,"get_http_403; attempts=1; elapsed_seconds=0.103; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-90d844ab5ad5af267365,lane_2,tier_c,verification_ready_medium,102,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER/MERC-meetings/2024/1-9-24-Meeting-Packet-for-Virtual-Attendees--002.pdf?hash=5481FBAC975A8700A36687FDF2D40974&rev=8dd05930e81644c6a414bd19e003a7ac,"MERC Meeting Packet (Virtual Attendees) — Case Information Summary: Brownstown, Charter Township of & Brownstown Professional Fire Fighters Local 4112 (MERC Case No. 22-L-2251-CB)",Brownstown charter,MI,Midwest,safety_and_non_safety_bargaining_units,Public safety / firefighters,Brownstown Professional Fire Fighters Local 4112,Effective Date: 01-01-2023 (successor); Expiration Date: 12-31-2022 shown in MERC packet summary,2022,2024,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"exact municipality match (Brownstown, Charter Township of, MI)",overlaps target window (2022-2024 cycle overlap indicated by MERC case/expiration information),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Brownstown charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Effective Date: 01-01-2023 (successor); Expiration Date: 12-31-2022 shown in MERC packet summary,head_http_200,2026-07-27T12:57:23Z,verified_source_lead_not_downloaded,RS556-0b8999083c851f451b3a,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:45Z,"get_http_403; attempts=1; elapsed_seconds=0.124; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-93ea8a56938453f412cb,lane_2,tier_c,verification_ready_low,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://islipny.gov/community-and-services/documents/meeting-documents-agendas-notices-resolutions/town-board/1120-9-12-2023-town-board-meeting-resolutions,"Town of Islip Town Board Resolution packet (UPSEU white-collar and blue-collar CBAs; January 1, 2021–December 31, 2024)",Islip,NY,Northeast,safety_and_non_safety_bargaining_units,white-collar and blue-collar (unit details via UPSEU referenced),UPSEU (white-collar and blue-collar collective bargaining agreements referenced),"January 1, 2021 – December 31, 2024",2021,2024,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Islip (Town of Islip) match indicated by page/resolution context,Overlaps target window (2014–2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Islip,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"January 1, 2021 – December 31, 2024",head_http_200,2026-07-27T12:57:29Z,verified_source_lead_not_downloaded,RS556-b4549ae5982c847c648c,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:45Z,"get_http_403; attempts=1; elapsed_seconds=3.206; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-978bde3cd5edd6521136,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cheltenham.org/school-board/employment-contracts,Employment Contracts - Cheltenham School District,Cheltenham,PA,Northeast,safety_and_non_safety_bargaining_units,educational workforce (various bargaining groups listed by the district),"Multiple (e.g., Cheltenham Educators' Association and other named groups on the page)",Contract terms shown on the page (includes years spanning 2014-2024),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same city (Cheltenham School District, Cheltenham, PA)",likely overlaps 2014-2024 (based on contract years displayed on the page),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Cheltenham,PA,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Contract terms shown on the page (includes years spanning 2014-2024),head_http_200,2026-07-27T12:57:06Z,verified_source_lead_not_downloaded,RS556-cb2ead6bc9eafa9ba1ee,weak_or_needs_review,not_downloaded,200,text/html,,58011,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:45Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=2.093; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-9bacd0c60141910ec104,lane_2,tier_c,verification_ready_low,101,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://heartland.org/opinion/lake-villa-illinois-students-caught-in-the-crossfire/,"Lake Villa, Illinois Students Caught in the Crossfire (Heartland Institute, published ~2016)",Lake Villa,IL,Midwest,safety_and_non_safety_bargaining_units,Teachers (bargaining unit: Lake Villa Federation of Teachers mentioned in article context),Lake Villa Federation of Teachers (referenced in article context),2016 (10-month bargaining failure context; strike called off after this period),,,strike_or_no_strike constraint (public-press coverage of strike authorization/cancellation context),strike_or_no_strike_constraint,"same_city_match (Lake Villa, IL)",overlap_possible (2014-2024 window; article is within the 2016 bargaining period),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lake Villa,IL,Midwest,safety_and_non_safety_bargaining_units,strike_or_no_strike constraint (public-press coverage of strike authorization/cancellation context),2016 (10-month bargaining failure context; strike called off after this period),head_http_200,2026-07-27T12:57:29Z,verified_source_lead_not_downloaded,RS556-861399faf99c62a6390c,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:45Z,"get_http_403; attempts=1; elapsed_seconds=0.302; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-a1a74d747ec3bdeed5ac,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/town-greece-and-cwa-local-1170-gold-badge-club,Town of Greece and CWA Local 1170 (Gold Badge Club) (PERB) — interest arbitration award page,Greece,NY,Northeast,safety_and_non_safety_bargaining_units,Police supervisors (Gold Badge Club) — public safety,CWA Local 1170 (Gold Badge Club),Compulsory interest arbitration decision and award (PERB No. IA91-004 per the page content),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (Town of Greece, NY).",Does NOT overlap expected 2014-2024 window (appears to be early 1990s per PERB IA91-004 reference).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Greece,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Compulsory interest arbitration decision and award (PERB No. IA91-004 per the page content),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,RS556-400bbeb58663dfda4cd4,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:50Z,"get_http_403; attempts=1; elapsed_seconds=0.101; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-a7b8987d357a24aacb7b,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.alvin.gov/Archive.aspx?ADID=112,"Annual Budget (FY2023) — City of Alvin, Texas (Archive item ADID=112)",Alvin,TX,South,safety_and_non_safety_bargaining_units,Police (public safety) — Alvin Police Officers’ Association (APOA),Alvin Police Officers’ Association (APOA),"FY2023 (budget text references CBA end date and renewal timing); current CBA ends September 30, 2022; renewal effective October 1, 2022 (FY23)",2019-10-01 (inferred,2022-09-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"same city (Alvin, TX) — affirmative",overlaps target window (2014-2024) — affirmative,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Alvin,TX,South,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"FY2023 (budget text references CBA end date and renewal timing); current CBA ends September 30, 2022; renewal effective October 1, 2022 (FY23)",head_http_200,2026-07-27T12:57:06Z,verified_source_lead_not_downloaded,RS556-94d6bef78cb541eadf40,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:50Z,"get_http_403; attempts=1; elapsed_seconds=0.103; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-be6162db562b9833b223,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://ecommons.cornell.edu/bitstreams/62b50d82-e35b-44c0-b224-d270c4d71663/download,NYS PERB Contract Collection – Metadata Header (Town of Chili and Council 66) (Agreement made and entered into this 1st day of January 2017),Chili,NY,Northeast,safety_and_non_safety_bargaining_units,Municipal employees (AFSCME Council 66 bargaining unit; blue-collar and/or white-collar classifications as defined by the agreement),"Council 66, American Federation of State, County and Municipal Employees (AFSCME)",Agreement dated 1st day of January 2017 (successor agreement period not fully determined from lead snippet),2017-01-01,,cba_or_arbitration_award_or_factfinding_or_impasse_record (CBA/collective bargaining agreement),strike_or_no_strike_constraint,"exact_match (Town of Chili, NY)",overlaps_target_window (2014-2024) based on 2017 effective date,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Chili,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record (CBA/collective bargaining agreement),Agreement dated 1st day of January 2017 (successor agreement period not fully determined from lead snippet),head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,RS556-2ead83dcb726108851a1,weak_or_needs_review,not_downloaded,202,text/html,,0,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:55Z,"empty_response_body; attempts=1; elapsed_seconds=1.258; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-bf02032754e50241a1d1,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.cleat.org/wp-content/uploads/2024/05/Lufkin-Meet_and_Confer_Agreement_Oct_2022-2024_Signed.pdf,"MEET AND CONFER AGREEMENT (City of Lufkin, Texas and the Lufkin Police Association) — Oct 2022–Sep 2024 (Signed)",Lufkin,TX,South,safety_and_non_safety_bargaining_units,Police officers (Lufkin Police Association),Lufkin Police Association,"Effective Oct 1, 2022 through Sep 30, 2024",2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"direct_match_municipality=Lufkin,TX",overlaps_target_window_2014-2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Lufkin,TX,South,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Effective Oct 1, 2022 through Sep 30, 2024",head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,RS556-a64524d2f043aec6b968,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:55Z,"get_http_403; attempts=1; elapsed_seconds=0.450; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-c0b6c8723d6fdab894e5,lane_2,tier_c,verification_ready_low,98,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://ecommons.cornell.edu/bitstreams/cf4e9934-c25e-426b-906e-4f14be1f31d0/download,"NYS PERB Contract Collection – Metadata Header (Town of Islip CBA; no strike clause; effective Jan 1, 2017 through Dec 31, 2020)",Islip,NY,Northeast,safety_and_non_safety_bargaining_units,safety_and_non_safety_bargaining_units,,"January 1, 2017 – December 31, 2020",2017,2020,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Islip (Town of Islip) match indicated by lead metadata/snippet,Overlaps target window (2014–2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Islip,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"January 1, 2017 – December 31, 2020",head_http_200,2026-07-27T12:57:41Z,verified_source_lead_not_downloaded,RS556-b52f110872895fd524e6,weak_or_needs_review,not_downloaded,202,text/html,,0,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:39:55Z,"empty_response_body; attempts=1; elapsed_seconds=1.255; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-d3cf287a85e85cdedf8b,lane_2,tier_c,verification_ready_low,104,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://www.vernon-ct.gov/page/human-resources,"Town Of Vernon, Human Resources (Collective Bargaining Agreements listing)",Vernon,CT,Northeast,safety_and_non_safety_bargaining_units,safety_and_non_safety_bargaining_units,,2014-2024 (listed agreements may include this window),,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_city,unknown,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Vernon,CT,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 (listed agreements may include this window),head_http_200,2026-07-27T12:57:20Z,verified_source_lead_not_downloaded,RS556-93675320a49307e70e7e,weak_or_needs_review,not_downloaded,200,text/html,,1349825,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:01Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.566; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-d6fd8e3b696e88b1b0d6,lane_2,tier_c,verification_ready_medium,98,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,https://www.michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER/Decisions/2021/21A0108RCIndependenceTwpIAFFMFFA-ISSUED12-17-21.pdf?hash=39F1D0409AA155C8428CE10486FE962B&rev=e784be82134b4338bc80312f8d1ef49a,STATE OF MICHIGAN — Employment Relations Commission — Independence Township v. IAFF / MAFF — Decision and Order on Representation Petition (Case No. 21-A-0108-RC),Independence charter,MI,Midwest,safety_and_non_safety_bargaining_units,safety (firefighters / fire department captains context),Firefighters unit represented by IAFF; petition concerns captains severance from existing unit,"Decision and Order issued December 17, 2021 (representation petition context)",unknown,unknown,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"matches (Independence Township, MI)",overlaps (issued within 2014-2024 window),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Independence charter,MI,Midwest,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Decision and Order issued December 17, 2021 (representation petition context)",head_http_200,2026-07-27T12:57:36Z,verified_source_lead_not_downloaded,RS556-63f5bde0d33e605daf3a,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:03Z,"get_http_403; attempts=1; elapsed_seconds=1.195; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-dd039d9fe8460661a104,lane_2,tier_c,verification_ready_low,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://ecommons.cornell.edu/bitstreams/5407a3e9-9d2f-41e1-8509-6a22351cd8d6/download,NYS PERB Contract Collection (Metadata Header) — Town of Clay Police Benevolent Association (collective bargaining agreement),Clay,NY,Northeast,safety_and_non_safety_bargaining_units,Police (safety),Town of Clay Police Benevolent Association,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,strong,unknown,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Clay,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,2014-2024 target window,head_http_200,2026-07-27T12:57:29Z,verified_source_lead_not_downloaded,RS556-d72717668e79b097403e,weak_or_needs_review,not_downloaded,202,text/html,,0,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:03Z,"empty_response_body; attempts=1; elapsed_seconds=0.140; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-e34a075fe5dbfd004c4c,lane_2,tier_c,verification_ready_low,103,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/town-greece-and-uniformed-patrolmens-association-greece-police-department,Town of Greece and Uniformed Patrolmen’s Association of the Greece Police Department (PERB) — interest arbitration award page,Greece,NY,Northeast,safety_and_non_safety_bargaining_units,Police (uniformed patrolmen) — public safety,Uniformed Patrolmen's Association of the Greece Police Department,Interest arbitration award (covers period commencing 1/1/1998 through 12/31/2000 per the award on the page),1998-01-01,2000-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Same municipality match (Town of Greece, NY).",Does NOT overlap expected 2014-2024 window (appears to be 1998-2000).,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Greece,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Interest arbitration award (covers period commencing 1/1/1998 through 12/31/2000 per the award on the page),head_http_200,2026-07-27T12:57:22Z,verified_source_lead_not_downloaded,RS556-9090b024c3d1595ce45e,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:08Z,"get_http_403; attempts=1; elapsed_seconds=0.126; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-e62cc82dec70a505f9fe,lane_2,tier_c,verification_ready_medium,118,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/system/files/documents/2024/05/m2014-125.pdf,PERB Fact Finder Report: Impasse between Town of Mount Pleasant (Westchester County) and International Brotherhood of Teamsters Local 456 (Mt. Pleasant Highway Dept.) (m2014-125),Mount Pleasant,NY,Northeast,safety_and_non_safety_bargaining_units,Police (PBA) + Highway/DPW (Teamsters Local 456) + CSEA non-safety units (White Collar/Blue Collar) referenced in same impasse record,Mount Pleasant Police Welfare and Benevolent Association (PBA) and CSEA units are referenced; impasse is between Town and Teamsters Local 456 (Highway Dept.),"Successor negotiations for CBA expired on December 31, 2010 and continued in effect; Declaration of Impasse filed August 21, 2014; fact-finding appointed April 27, 2016",2011-01-01,2016-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_expected_window_(2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Mount Pleasant,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,"Successor negotiations for CBA expired on December 31, 2010 and continued in effect; Declaration of Impasse filed August 21, 2014; fact-finding appointed April 27, 2016",head_http_200,2026-07-27T12:57:03Z,verified_source_lead_not_downloaded,RS556-06ee2655024b1218d190,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:10Z,"get_http_403; attempts=1; elapsed_seconds=0.112; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
