target_id,municipality_id,municipality,state,region,county,government_type,population,population_band,official_website_available,expected_query_difficulty,lane_id,lane_sequence,source_family_query_family,source_corpus_routing_hint,growth_continuity_query_hint,primary_query,secondary_query,allowed_search_scope,eligible_universe_lineage,covered_union_lineage,prior_coverage_status,unscouted_selection_reason,prior_durable_exclusion_flag,prior_durable_exclusion_reason,planned_status,live_status,checkpoint_status,global_analysis_readiness
BRM5-20260731-03934,cog_2025_163056,Dimmick,IL,Midwest,LaSalle County (17099; primary),township,740,under_1000,false,limited_official_site,scout_lane_002,193,salary_pay_ordinance,causal_or_pay_record,COLA CPI wage increase,"""Dimmick"" IL salary ordinance pay ordinance compensation","""Dimmick"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03935,cog_2025_102858,Dongola,IL,Midwest,Union County (17181; primary),municipal,639,under_1000,false,limited_official_site,scout_lane_002,194,budget_pay_plan,causal_or_pay_record,step schedule progression grades,"""Dongola"" IL municipal budget pay plan compensation","""Dongola"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03936,cog_2025_163113,Dorr,IL,Midwest,McHenry County (17111; primary),township,21586,5000_24999,true,standard_official_site,scout_lane_002,195,compensation_classification_plan,causal_or_pay_record,retroactive wage implementation effective date,"""Dorr"" IL compensation classification plan job grades","""Dorr"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03937,cog_2025_102944,Douglas,IL,Midwest,Effingham County (17049; primary),township,12589,5000_24999,false,limited_official_site,scout_lane_002,196,personnel_policy,causal_or_pay_record,longevity shift specialty non-base pay,"""Douglas"" IL personnel policy employee wages compensation","""Douglas"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03938,cog_2025_102705,Dowell,IL,Midwest,Jackson County (17077; primary),municipal,364,under_1000,false,limited_official_site,scout_lane_002,197,civil_service_hr,causal_or_pay_record,bargaining settlement factfinding terms,"""Dowell"" IL civil service HR pay classification","""Dowell"" IL bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03939,cog_2025_163263,Drury,IL,Midwest,Rock Island County (17161; primary),township,740,under_1000,true,standard_official_site,scout_lane_002,198,agenda_minutes_packet,causal_or_pay_record,market recruitment retention pay review,"""Drury"" IL council agenda minutes packet labor pay","""Drury"" IL market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03940,cog_2025_103052,Duncan,IL,Midwest,Mercer County (17131; primary),township,256,under_1000,false,limited_official_site,scout_lane_002,199,arbitration_factfinding_labor_relations,causal,cycle wage schedules prior current,"""Duncan"" IL interest arbitration factfinding labor relations award","""Duncan"" IL cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03941,cog_2025_189923,Dunfermline,IL,Midwest,Fulton County (17057; primary),municipal,254,under_1000,false,limited_official_site,scout_lane_002,200,local_pay_policy_payroll,causal_or_pay_record,percentage raise across the board,"""Dunfermline"" IL local pay policy payroll wage rates","""Dunfermline"" IL percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03942,cog_2025_204295,Dunlap,IL,Midwest,Peoria County (17143; primary),municipal,1576,1000_4999,true,standard_official_site,scout_lane_002,201,broad_pay_employee_compensation_index,discovery_route_separate_corpora,COLA CPI wage increase,"""Dunlap"" IL employee compensation labor pay documents index","""Dunlap"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03943,cog_2025_125235,Eagle,IL,Midwest,LaSalle County (17099; primary),township,1443,1000_4999,false,limited_official_site,scout_lane_002,202,cba_agreement,causal,step schedule progression grades,"""Eagle"" IL collective bargaining agreement labor contract","""Eagle"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03944,cog_2025_185096,Eagle Point,IL,Midwest,Ogle County (17141; primary),township,191,under_1000,false,limited_official_site,scout_lane_002,203,mou_memorandum_settlement,causal,retroactive wage implementation effective date,"""Eagle Point"" IL memorandum MOU settlement labor agreement","""Eagle Point"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03945,cog_2025_162343,East Brooklyn,IL,Midwest,Grundy County (17063; primary),municipal,82,under_1000,false,limited_official_site,scout_lane_002,204,wage_salary_schedule,causal_or_pay_record,longevity shift specialty non-base pay,"""East Brooklyn"" IL wage schedule salary schedule employee pay","""East Brooklyn"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03946,cog_2025_137904,East Galena,IL,Midwest,Jo Daviess County (17085; primary),township,1240,1000_4999,false,limited_official_site,scout_lane_002,205,salary_pay_ordinance,causal_or_pay_record,bargaining settlement factfinding terms,"""East Galena"" IL salary ordinance pay ordinance compensation","""East Galena"" IL bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03947,cog_2025_162419,East Galesburg,IL,Midwest,Knox County (17095; primary),municipal,740,under_1000,false,limited_official_site,scout_lane_002,206,budget_pay_plan,causal_or_pay_record,market recruitment retention pay review,"""East Galesburg"" IL municipal budget pay plan compensation","""East Galesburg"" IL market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03948,cog_2025_125301,East Nelson,IL,Midwest,Moultrie County (17139; primary),township,996,under_1000,false,limited_official_site,scout_lane_002,207,compensation_classification_plan,causal_or_pay_record,cycle wage schedules prior current,"""East Nelson"" IL compensation classification plan job grades","""East Nelson"" IL cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03949,cog_2025_162810,East Oakland,IL,Midwest,Coles County (17029; primary),township,1209,1000_4999,false,limited_official_site,scout_lane_002,208,personnel_policy,causal_or_pay_record,percentage raise across the board,"""East Oakland"" IL personnel policy employee wages compensation","""East Oakland"" IL percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03950,cog_2025_162895,Eastern,IL,Midwest,Franklin County (17055; primary),township,573,under_1000,false,limited_official_site,scout_lane_002,209,civil_service_hr,causal_or_pay_record,COLA CPI wage increase,"""Eastern"" IL civil service HR pay classification","""Eastern"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03951,cog_2025_204278,Edgewood,IL,Midwest,Effingham County (17049; primary),municipal,391,under_1000,false,limited_official_site,scout_lane_002,210,agenda_minutes_packet,causal_or_pay_record,step schedule progression grades,"""Edgewood"" IL council agenda minutes packet labor pay","""Edgewood"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03952,cog_2025_125320,Edgington,IL,Midwest,Rock Island County (17161; primary),township,1391,1000_4999,false,limited_official_site,scout_lane_002,211,arbitration_factfinding_labor_relations,causal,retroactive wage implementation effective date,"""Edgington"" IL interest arbitration factfinding labor relations award","""Edgington"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03953,cog_2025_163035,Elba,IL,Midwest,Knox County (17095; primary),township,248,under_1000,false,limited_official_site,scout_lane_002,212,local_pay_policy_payroll,causal_or_pay_record,longevity shift specialty non-base pay,"""Elba"" IL local pay policy payroll wage rates","""Elba"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03954,cog_2025_124938,Elizabethtown,IL,Midwest,Hardin County (17069; primary),municipal,219,under_1000,false,limited_official_site,scout_lane_002,213,broad_pay_employee_compensation_index,discovery_route_separate_corpora,bargaining settlement factfinding terms,"""Elizabethtown"" IL employee compensation labor pay documents index","""Elizabethtown"" IL bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03955,cog_2025_162737,Elkhorn,IL,Midwest,Brown County (17009; primary),township,306,under_1000,false,limited_official_site,scout_lane_002,214,cba_agreement,causal,market recruitment retention pay review,"""Elkhorn"" IL collective bargaining agreement labor contract","""Elkhorn"" IL market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03956,cog_2025_125351,Ellison,IL,Midwest,Warren County (17187; primary),township,299,under_1000,false,limited_official_site,scout_lane_002,215,mou_memorandum_settlement,causal,cycle wage schedules prior current,"""Ellison"" IL memorandum MOU settlement labor agreement","""Ellison"" IL cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03957,cog_2025_162331,Ellisville,IL,Midwest,Fulton County (17057; primary),municipal,88,under_1000,false,limited_official_site,scout_lane_002,216,wage_salary_schedule,causal_or_pay_record,percentage raise across the board,"""Ellisville"" IL wage schedule salary schedule employee pay","""Ellisville"" IL percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03958,cog_2025_193246,Elm Grove,IL,Midwest,Tazewell County (17179; primary),township,2915,1000_4999,false,limited_official_site,scout_lane_002,217,salary_pay_ordinance,causal_or_pay_record,COLA CPI wage increase,"""Elm Grove"" IL salary ordinance pay ordinance compensation","""Elm Grove"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03959,cog_2025_162566,Elmwood,IL,Midwest,Peoria County (17143; primary),municipal,2008,1000_4999,false,limited_official_site,scout_lane_002,218,budget_pay_plan,causal_or_pay_record,step schedule progression grades,"""Elmwood"" IL municipal budget pay plan compensation","""Elmwood"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03960,cog_2025_162863,Embarrass,IL,Midwest,Edgar County (17045; primary),township,548,under_1000,false,limited_official_site,scout_lane_002,219,compensation_classification_plan,causal_or_pay_record,retroactive wage implementation effective date,"""Embarrass"" IL compensation classification plan job grades","""Embarrass"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03961,cog_2025_162912,Equality,IL,Midwest,Gallatin County (17059; primary),township,729,under_1000,false,limited_official_site,scout_lane_002,220,personnel_policy,causal_or_pay_record,longevity shift specialty non-base pay,"""Equality"" IL personnel policy employee wages compensation","""Equality"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03962,cog_2025_125180,Erienna,IL,Midwest,Grundy County (17063; primary),township,2471,1000_4999,false,limited_official_site,scout_lane_002,221,civil_service_hr,causal_or_pay_record,bargaining settlement factfinding terms,"""Erienna"" IL civil service HR pay classification","""Erienna"" IL bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03963,cog_2025_103093,Erin,IL,Midwest,Stephenson County (17177; primary),township,369,under_1000,false,limited_official_site,scout_lane_002,222,agenda_minutes_packet,causal_or_pay_record,market recruitment retention pay review,"""Erin"" IL council agenda minutes packet labor pay","""Erin"" IL market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03964,cog_2025_163180,Evans,IL,Midwest,Marshall County (17123; primary),township,1168,1000_4999,false,limited_official_site,scout_lane_002,223,arbitration_factfinding_labor_relations,causal,cycle wage schedules prior current,"""Evans"" IL interest arbitration factfinding labor relations award","""Evans"" IL cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03965,cog_2025_207866,Fairmount,IL,Midwest,Vermilion County (17183; primary),municipal,595,under_1000,false,limited_official_site,scout_lane_002,224,local_pay_policy_payroll,causal_or_pay_record,percentage raise across the board,"""Fairmount"" IL local pay policy payroll wage rates","""Fairmount"" IL percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03966,cog_2025_102955,Fairview,IL,Midwest,Fulton County (17057; primary),township,611,under_1000,false,limited_official_site,scout_lane_002,225,broad_pay_employee_compensation_index,discovery_route_separate_corpora,COLA CPI wage increase,"""Fairview"" IL employee compensation labor pay documents index","""Fairview"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03967,cog_2025_193191,Fairview,IL,Midwest,Fulton County (17057; primary),municipal,413,under_1000,false,limited_official_site,scout_lane_002,226,cba_agreement,causal,step schedule progression grades,"""Fairview"" IL collective bargaining agreement labor contract","""Fairview"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03968,cog_2025_193211,Fall Creek,IL,Midwest,Adams County (17001; primary),township,520,under_1000,false,limited_official_site,scout_lane_002,227,mou_memorandum_settlement,causal,retroactive wage implementation effective date,"""Fall Creek"" IL memorandum MOU settlement labor agreement","""Fall Creek"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03969,cog_2025_163058,Fall River,IL,Midwest,LaSalle County (17099; primary),township,786,under_1000,false,limited_official_site,scout_lane_002,228,wage_salary_schedule,causal_or_pay_record,longevity shift specialty non-base pay,"""Fall River"" IL wage schedule salary schedule employee pay","""Fall River"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03970,cog_2025_163089,Fayette,IL,Midwest,Livingston County (17105; primary),township,246,under_1000,false,limited_official_site,scout_lane_002,229,salary_pay_ordinance,causal_or_pay_record,bargaining settlement factfinding terms,"""Fayette"" IL salary ordinance pay ordinance compensation","""Fayette"" IL bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03971,cog_2025_162391,Fieldon,IL,Midwest,Jersey County (17083; primary),municipal,166,under_1000,false,limited_official_site,scout_lane_002,230,budget_pay_plan,causal_or_pay_record,market recruitment retention pay review,"""Fieldon"" IL municipal budget pay plan compensation","""Fieldon"" IL market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03972,cog_2025_125023,Fillmore,IL,Midwest,Montgomery County (17135; primary),municipal,298,under_1000,false,limited_official_site,scout_lane_002,231,compensation_classification_plan,causal_or_pay_record,cycle wage schedules prior current,"""Fillmore"" IL compensation classification plan job grades","""Fillmore"" IL cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03973,cog_2025_103055,Fillmore Consolidated,IL,Midwest,Montgomery County (17135; primary),township,810,under_1000,false,limited_official_site,scout_lane_002,232,personnel_policy,causal_or_pay_record,percentage raise across the board,"""Fillmore Consolidated"" IL personnel policy employee wages compensation","""Fillmore Consolidated"" IL percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03974,cog_2025_162658,Fithian,IL,Midwest,Vermilion County (17183; primary),municipal,474,under_1000,false,limited_official_site,scout_lane_002,233,civil_service_hr,causal_or_pay_record,COLA CPI wage increase,"""Fithian"" IL civil service HR pay classification","""Fithian"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03975,cog_2025_102966,Flannigan,IL,Midwest,Hamilton County (17065; primary),township,310,under_1000,false,limited_official_site,scout_lane_002,234,agenda_minutes_packet,causal_or_pay_record,step schedule progression grades,"""Flannigan"" IL council agenda minutes packet labor pay","""Flannigan"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03976,cog_2025_163323,Florence,IL,Midwest,Stephenson County (17177; primary),township,1134,1000_4999,false,limited_official_site,scout_lane_002,235,arbitration_factfinding_labor_relations,causal,retroactive wage implementation effective date,"""Florence"" IL interest arbitration factfinding labor relations award","""Florence"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03977,cog_2025_162240,Ford Heights,IL,Midwest,Cook County (17031; primary),municipal,1731,1000_4999,true,standard_official_site,scout_lane_002,236,local_pay_policy_payroll,causal_or_pay_record,longevity shift specialty non-base pay,"""Ford Heights"" IL local pay policy payroll wage rates","""Ford Heights"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03978,cog_2025_162461,Forrest,IL,Midwest,Livingston County (17105; primary),municipal,1023,1000_4999,true,standard_official_site,scout_lane_002,237,broad_pay_employee_compensation_index,discovery_route_separate_corpora,bargaining settlement factfinding terms,"""Forrest"" IL employee compensation labor pay documents index","""Forrest"" IL bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03979,cog_2025_163158,Foster,IL,Midwest,Madison County (17119; primary),township,3848,1000_4999,true,standard_official_site,scout_lane_002,238,cba_agreement,causal,market recruitment retention pay review,"""Foster"" IL collective bargaining agreement labor contract","""Foster"" IL market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03980,cog_2025_163170,Foster,IL,Midwest,Marion County (17121; primary),township,348,under_1000,false,limited_official_site,scout_lane_002,239,mou_memorandum_settlement,causal,cycle wage schedules prior current,"""Foster"" IL memorandum MOU settlement labor agreement","""Foster"" IL cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03981,cog_2025_193225,Fountain Green,IL,Midwest,Hancock County (17067; primary),township,239,under_1000,false,limited_official_site,scout_lane_002,240,wage_salary_schedule,causal_or_pay_record,percentage raise across the board,"""Fountain Green"" IL wage schedule salary schedule employee pay","""Fountain Green"" IL percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03982,cog_2025_207898,Fox,IL,Midwest,Kendall County (17093; primary),township,1665,1000_4999,false,limited_official_site,scout_lane_002,241,salary_pay_ordinance,causal_or_pay_record,COLA CPI wage increase,"""Fox"" IL salary ordinance pay ordinance compensation","""Fox"" IL COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03983,cog_2025_162555,Franklin,IL,Midwest,Morgan County (17137; primary),municipal,595,under_1000,true,standard_official_site,scout_lane_002,242,budget_pay_plan,causal_or_pay_record,step schedule progression grades,"""Franklin"" IL municipal budget pay plan compensation","""Franklin"" IL step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03984,cog_2025_185083,Franklin Grove,IL,Midwest,Lee County (17103; primary),township,1207,1000_4999,false,limited_official_site,scout_lane_002,243,compensation_classification_plan,causal_or_pay_record,retroactive wage implementation effective date,"""Franklin Grove"" IL compensation classification plan job grades","""Franklin Grove"" IL retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-03985,cog_2025_185075,Galva,IL,Midwest,Henry County (17073; primary),township,2661,1000_4999,false,limited_official_site,scout_lane_002,244,personnel_policy,causal_or_pay_record,longevity shift specialty non-base pay,"""Galva"" IL personnel policy employee wages compensation","""Galva"" IL longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
