readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
RMRDY-20260802-e7f609a32d0f7d5c03c4,readiness_lane_003,62,pdf,pdf,RMSRD-20260802-2ba7b06303eeb494c8a8,RMV-20260801-02700,BRM5C-BRM5-20260731-17474-02,BRM5-20260731-17474,SD,Midwest,Egan,Ordinance No. 223 — 2023 Appropriation Ordinance,https://egansd.com/documents/566/223.pdf,https://egansd.com/documents/566/223.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-2ba7b06303eeb494c8a8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-2ba7b06303eeb494c8a8.pdf,sha256:cfa0d2eadad92a720622cc17a9a1d9ff449be451e4942c66f09e7ecdfa0cf1c7,locally_available,local_only_not_replicated,local_research_workspace,421312,cfa0d2eadad92a720622cc17a9a1d9ff449be451e4942c66f09e7ecdfa0cf1c7
RMRDY-20260802-b777d0dce4643c8df28c,readiness_lane_003,63,pdf,pdf,RMSRD-20260802-263e87181c0e388bc55c,RMV-20260801-01516,BRM5C-BRM5-20260731-05964-02,BRM5-20260731-05964,OH,Midwest,Chester,"Negotiated Agreement (Effective with first full pay period following Jan 1, 2025; January 1, 2026; January 1, 2027 wage schedule language) — Chester Township Police Department / (SERB-hosted) (Document ID 24-MED-10-1207)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-MED-10-1207.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-263e87181c0e388bc55c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-263e87181c0e388bc55c.pdf,sha256:d3f802d58ce540758dd3469a84ad94cba3142d8611b3291710a8780d53018e29,locally_available,local_only_not_replicated,local_research_workspace,3963345,d3f802d58ce540758dd3469a84ad94cba3142d8611b3291710a8780d53018e29
RMRDY-20260802-68b36c38625af919bd75,readiness_lane_003,64,html,html,RMSRD-20260802-eeb4c4c038f4c218981d,RMV-20260801-00855,BRM5C-BRM5-20260731-05439-02,BRM5-20260731-05439,MN,Midwest,Wolverton,"September 10, 2024 Minutes of Wolverton City Council Meeting",https://cityofwolverton.com/september-10-2024-minutes-of-wolverton-city-council-meeting/,https://cityofwolverton.com/september-10-2024-minutes-of-wolverton-city-council-meeting,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-eeb4c4c038f4c218981d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-eeb4c4c038f4c218981d.html,sha256:d85985bc071e7b12f6042d0fc2a0249f5a8f48944b95ec9e474f58d5a78da2fe,locally_available,local_only_not_replicated,local_research_workspace,72054,d85985bc071e7b12f6042d0fc2a0249f5a8f48944b95ec9e474f58d5a78da2fe
RMRDY-20260802-2d6f24d71258380b5662,readiness_lane_003,65,pdf,pdf,RMSRD-20260802-d61f9d28f5b25c108d8a,RMV-20260801-02312,BRM5C-BRM5-20260731-10774-01,BRM5-20260731-10774,PA,Northeast,Lancaster,"Agreement between City of Lancaster and Lancaster City Police Officer’s Association (January 01, 2020 – December 31, 2022)",https://lcbpcareers.com/wp-content/uploads/2022/01/2020-2022-AGREEMENT-POLICE-Final.pdf,https://lcbpcareers.com/wp-content/uploads/2022/01/2020-2022-AGREEMENT-POLICE-Final.pdf,wage_schedule,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d61f9d28f5b25c108d8a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-d61f9d28f5b25c108d8a.pdf,sha256:3f3926b15ab98307d6c08b0e941e0259e29ee132f8f938123225bd374fbb3251,locally_available,local_only_not_replicated,local_research_workspace,224368,3f3926b15ab98307d6c08b0e941e0259e29ee132f8f938123225bd374fbb3251
RMRDY-20260802-4f9eb963539db5e22545,readiness_lane_003,66,pdf,pdf,RMSRD-20260802-7b50831dfafd7fdfb27c,RMV-20260801-00174,BRM5C-BRM5-20260731-10739-02,BRM5-20260731-10739,PA,Northeast,Hemlock,Hemlock Township Supervisors meeting minutes — negotiation/contract items for Police Association (context entry),https://hemlocktownship.org/wp-content/uploads/2025/05/Minutes-25-3-11.pdf,https://hemlocktownship.org/wp-content/uploads/2025/05/Minutes-25-3-11.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-7b50831dfafd7fdfb27c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-7b50831dfafd7fdfb27c.pdf,sha256:a643a5e84cb96a7b575f1ee8cd9e3dcc99e51910e99825616a29273213e80311,locally_available,local_only_not_replicated,local_research_workspace,179117,a643a5e84cb96a7b575f1ee8cd9e3dcc99e51910e99825616a29273213e80311
RMRDY-20260802-ab5e223163632fd08f39,readiness_lane_003,67,pdf,pdf,RMSRD-20260802-a79c2a79e1aadf772d28,RMV-20260801-03388,BRM5C-BRM5-20260731-11914-01,BRM5-20260731-11914,IN,Midwest,Royal Center,"Royal Center Town Council Regular Meeting Minutes (Monday, January 6, 2025 @ 6pm) (PDF)",https://www.in.gov/towns/royalcenter/files/January-2025-Meeting-Minutes.pdf,https://in.gov/towns/royalcenter/files/January-2025-Meeting-Minutes.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a79c2a79e1aadf772d28.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a79c2a79e1aadf772d28.pdf,sha256:b69fc00751567d0647d565b3c89f4b2101a421f617006fac3afc11c9f75d6c5b,locally_available,local_only_not_replicated,local_research_workspace,156607,b69fc00751567d0647d565b3c89f4b2101a421f617006fac3afc11c9f75d6c5b
RMRDY-20260802-e0038334d56d481d9d39,readiness_lane_003,68,pdf,pdf,RMSRD-20260802-a4c6355c90c84b213602,RMV-20260801-01256,BRM5C-BRM5-20260731-12757-01,BRM5-20260731-12757,MN,Midwest,Milroy,"CITY OF MILROY — Special Meeting – Personnel Policy, wages, hours, benefits, raises and Pay Equity report (January 13, 2025) + subsequent Regular Meeting minutes in same PDF",https://milroy.municipalimpact.com/documents/525/2025_Minutes.pdf,https://milroy.municipalimpact.com/documents/525/2025_Minutes.pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a4c6355c90c84b213602.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a4c6355c90c84b213602.pdf,sha256:9e86805a07aec78b32143e69c841ebe25ba25e98523cf7c868c78d60c6cb49c3,locally_available,local_only_not_replicated,local_research_workspace,791685,9e86805a07aec78b32143e69c841ebe25ba25e98523cf7c868c78d60c6cb49c3
RMRDY-20260802-57e26e7373c4696b6b9d,readiness_lane_003,69,pdf,pdf,RMSRD-20260802-2ffb0d72a4437b288434,RMV-20260801-00160,BRM5C-BRM5-20260731-03316-01,BRM5-20260731-03316,PA,Northeast,McIntyre,"McIntyre Township Supervisors Meeting Minutes January 5, 2026",https://mcintyretwp.org/wp-content/uploads/2026/06/January-05-2026.pdf,https://mcintyretwp.org/wp-content/uploads/2026/06/January-05-2026.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2ffb0d72a4437b288434.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-2ffb0d72a4437b288434.pdf,sha256:328ca710f7ea2fc5df7170fd24f6e2faeb6d8f83758e7b9a304ad4cf2c2aad13,locally_available,local_only_not_replicated,local_research_workspace,58690,328ca710f7ea2fc5df7170fd24f6e2faeb6d8f83758e7b9a304ad4cf2c2aad13
RMRDY-20260802-37264d4fb443eed03e7f,readiness_lane_003,70,pdf,pdf,RMSRD-20260802-6f05bf1992a97599e2f2,RMV-20260801-00325,BRM5C-BRM5-20260731-17955-01,BRM5-20260731-17955,NY,Northeast,Inlet,Town of Inlet — 2025 Budget (Certified Budget),https://townofinlet.org/wp-content/uploads/2025/01/Certified-Budget-2025.pdf,https://townofinlet.org/wp-content/uploads/2025/01/Certified-Budget-2025.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6f05bf1992a97599e2f2.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-6f05bf1992a97599e2f2.pdf,sha256:e6e18cef59b8d0618586216ccc52c4350e512af593837259028b806b427b1b34,locally_available,local_only_not_replicated,local_research_workspace,2931196,e6e18cef59b8d0618586216ccc52c4350e512af593837259028b806b427b1b34
RMRDY-20260802-583e2971782ad66c20dc,readiness_lane_003,71,pdf,pdf,RMSRD-20260802-0b54f22150ccb0acfc6c,RMV-20260801-01756,BRM5C-BRM5-20260731-06375-02,BRM5-20260731-06375,WI,Midwest,Atlanta,"Town of Atlanta Town Board Meeting – Agenda (May 13, 2026)",https://files.heygov.com/townofatlanta.com/meetings/me_01kqzxtgpmf67e55bemszbcdds/2026-05-13-town-board-agenda.pdf,https://files.heygov.com/townofatlanta.com/meetings/me_01kqzxtgpmf67e55bemszbcdds/2026-05-13-town-board-agenda.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-0b54f22150ccb0acfc6c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-0b54f22150ccb0acfc6c.pdf,sha256:e8bfb2e3139dc689401d75bd162e01ff2e17c97a2689a8aac6e18bb5b897673c,locally_available,local_only_not_replicated,local_research_workspace,223734,e8bfb2e3139dc689401d75bd162e01ff2e17c97a2689a8aac6e18bb5b897673c
RMRDY-20260802-996e1975f102c3d9f33e,readiness_lane_003,72,html,html,RMSRD-20260802-3758f4478cc78ef80afa,RMV-20260801-01407,BRM5C-BRM5-20260731-10195-01,BRM5-20260731-10195,WI,Midwest,Goodman,Town of Goodman: Ordinances (Code of Ordinances) landing page (includes PDFs for Part I/Part II),https://www.townofgoodman.com/ordinances/,https://townofgoodman.com/ordinances,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3758f4478cc78ef80afa.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3758f4478cc78ef80afa.html,sha256:92af7d635660da9877eec5b6ac3e93d9925619c5143c7402ec234e36640c86dd,locally_available,local_only_not_replicated,local_research_workspace,19901,92af7d635660da9877eec5b6ac3e93d9925619c5143c7402ec234e36640c86dd
RMRDY-20260802-ae8fcac3b65cb4308bb3,readiness_lane_003,73,pdf,pdf,RMSRD-20260802-980c0189298fd979c57e,RMV-20260801-00119,BRM5C-BRM5-20260731-17237-01,BRM5-20260731-17237,OH,Midwest,Harris,Harris Township Board of Trustees — Minutes (Special Organizational) 12/28/2022 (wages for fire/EMS personnel approved effective Jan 2023 pay period),https://www.harristownshipohio.com/wp-content/uploads/2023/02/Minutes-12.28.22-special-organizational.pdf,https://harristownshipohio.com/wp-content/uploads/2023/02/Minutes-12.28.22-special-organizational.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-980c0189298fd979c57e.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-980c0189298fd979c57e.pdf,sha256:710507168b8d5ff6737082173c34857ab53985ad07e0ad762d7858c418db7936,locally_available,local_only_not_replicated,local_research_workspace,202121,710507168b8d5ff6737082173c34857ab53985ad07e0ad762d7858c418db7936
RMRDY-20260802-c35e182b0e9834a5ab06,readiness_lane_003,74,pdf,pdf,RMSRD-20260802-ce76bb4c33538a950baa,RMV-20260801-01855,BRM5C-BRM5-20260731-01265-01,BRM5-20260731-01265,MI,Midwest,Walton,Walton Township Fiscal Record 2023-2024 (Adjusted Budget),https://www.waltontwpmi.com/_files/ugd/394f54_5f0d91239b4a46e3bedf1a00c54846fd.pdf,https://waltontwpmi.com/_files/ugd/394f54_5f0d91239b4a46e3bedf1a00c54846fd.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ce76bb4c33538a950baa.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-ce76bb4c33538a950baa.pdf,sha256:e3e7b07f4edd61804682600ffd37f4e69a737ad1363c63c048e6d98c5a11f8ec,locally_available,local_only_not_replicated,local_research_workspace,443911,e3e7b07f4edd61804682600ffd37f4e69a737ad1363c63c048e6d98c5a11f8ec
RMRDY-20260802-2e6730eb1cf58ce176b5,readiness_lane_003,75,pdf,pdf,RMSRD-20260802-b77b97bbeca02261cca9,RMV-20260801-00549,BRM5C-BRM5-20260731-08515-01,BRM5-20260731-08515,MI,Midwest,Allegan,City of Allegan Municipal Policy (includes “WAGES - POLICE OFFICER: Per Adopted Union Contract”),https://cms7files.revize.com/alleganmi/document_center/Governments/Municipal%20Policy/municipalpolicy.pdf,https://cms7files.revize.com/alleganmi/document_center/Governments/Municipal%20Policy/municipalpolicy.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b77b97bbeca02261cca9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b77b97bbeca02261cca9.pdf,sha256:41eabc20cb5aac4b476c1079cd10dffcaa6ba7f8f5647e80c964ab35ad2e78b8,locally_available,local_only_not_replicated,local_research_workspace,643777,41eabc20cb5aac4b476c1079cd10dffcaa6ba7f8f5647e80c964ab35ad2e78b8
RMRDY-20260802-6beea8319afc65bc9d3d,readiness_lane_003,76,pdf,pdf,RMSRD-20260802-c2ad954326707bc5983a,RMV-20260801-00666,BRM5C-BRM5-20260731-07855-02,BRM5-20260731-07855,IL,Midwest,Orangeville,"ORDINANCE No 11-05-2012B — Salaries and Wages for Village officials and employees (Village of Orangeville, Stephenson County, Illinois)",https://static1.squarespace.com/static/602147553f51f617d953b0f1/t/602d65697adfb14838eafe57/1613587818096/ordinance_salaries_and_wages.pdf,https://static1.squarespace.com/static/602147553f51f617d953b0f1/t/602d65697adfb14838eafe57/1613587818096/ordinance_salaries_and_wages.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-c2ad954326707bc5983a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-c2ad954326707bc5983a.pdf,sha256:43d41d085e5552ff60a176b556d16e073a61e614a45dcef6194c802ddc7d273a,locally_available,local_only_not_replicated,local_research_workspace,125551,43d41d085e5552ff60a176b556d16e073a61e614a45dcef6194c802ddc7d273a
RMRDY-20260802-465ed8c41003a52e2056,readiness_lane_003,77,pdf,pdf,RMSRD-20260802-0a0cc5dc1b1c28730345,RMV-20260801-00701,BRM5C-BRM5-20260731-09298-01,BRM5-20260731-09298,MO,Midwest,Ridgeway,All Ordinances Website of City of Ridgeway (PDF landing for City of Ridgeway municipal ordinances; includes item list mentioning “Ordinance #123 - An ordinance in relation to the salary of the city marshal”),https://img1.wsimg.com/blobby/go/e32eec92-f8b2-485e-994c-be5d801265be/downloads/ef75362b-88b7-4320-9915-7b20b81ecd51/All%20Ordinances%20Website%20of%20City%20of%20Ridgeway%20Ord.pdf?ver=1777484837484,https://img1.wsimg.com/blobby/go/e32eec92-f8b2-485e-994c-be5d801265be/downloads/ef75362b-88b7-4320-9915-7b20b81ecd51/All%20Ordinances%20Website%20of%20City%20of%20Ridgeway%20Ord.pdf,wage_schedule,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-0a0cc5dc1b1c28730345.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-0a0cc5dc1b1c28730345.pdf,sha256:bc3d22d999ef4ec7a0364aa46777a18ab02de711cb093e8c00d4730ab5daeff2,locally_available,local_only_not_replicated,local_research_workspace,882451,bc3d22d999ef4ec7a0364aa46777a18ab02de711cb093e8c00d4730ab5daeff2
RMRDY-20260802-2f4b10df2606043b62d0,readiness_lane_003,78,pdf,pdf,RMSRD-20260802-cc65abd9e0f065ff1c57,RMV-20260801-03633,BRM5C-BRM5-20260731-12109-01,BRM5-20260731-12109,KS,Midwest,Madison,CHAPTER VII. FIRE DEPARTMENT (City Code excerpt re: volunteer firefighter compensation),https://www.madisonkansas.org/vertical/sites/%7B2AC5ACE7-8B4D-4600-8844-FB7A4C4FE8B5%7D/uploads/Chapter_7_Fire_Department.pdf,https://madisonkansas.org/vertical/sites/%7B2AC5ACE7-8B4D-4600-8844-FB7A4C4FE8B5%7D/uploads/Chapter_7_Fire_Department.pdf,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-cc65abd9e0f065ff1c57.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-cc65abd9e0f065ff1c57.pdf,sha256:ad68dfec49186afaba90b70668bb01b552361d398e5483ecb319e56656763f7e,locally_available,local_only_not_replicated,local_research_workspace,53949,ad68dfec49186afaba90b70668bb01b552361d398e5483ecb319e56656763f7e
RMRDY-20260802-c17595d44e26c8b284a3,readiness_lane_003,79,pdf,pdf,RMSRD-20260802-dbba089b005836fe99d8,RMV-20260801-00787,BRM5C-BRM5-20260731-15053-01,BRM5-20260731-15053,IA,Midwest,Westgate,"Westgate City Council Proceedings — Regular Council Meeting (February 13, 2023)",https://www.westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,https://westgate.lib.ia.us/application/files/9016/7708/2872/February_2023.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-dbba089b005836fe99d8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-dbba089b005836fe99d8.pdf,sha256:f466fde24028bb163e1768bd303669df6fb8ca5582960b9276cd34fa8464e9a8,locally_available,local_only_not_replicated,local_research_workspace,298521,f466fde24028bb163e1768bd303669df6fb8ca5582960b9276cd34fa8464e9a8
RMRDY-20260802-3de20f4611aedf121688,readiness_lane_003,80,pdf,pdf,RMSRD-20260802-cb1db68e30c747e2c46d,RMV-20260801-00691,BRM5C-BRM5-20260731-11615-01,BRM5-20260731-11615,IL,Midwest,Pecatonica,"Ordinance 2013-21 — Chapter Eight Public Works Job Descriptions (Full Time Foreman, Full Time Laborer, Part Time Laborer, Part Time Seasonal Laborer)",https://www.villageofpecatonica.com/wp-content/uploads/2024/07/2013-21-pw-job-descriptions.pdf?ver=1721011462,https://villageofpecatonica.com/wp-content/uploads/2024/07/2013-21-pw-job-descriptions.pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-cb1db68e30c747e2c46d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-cb1db68e30c747e2c46d.pdf,sha256:ba567e881ff5b80d8de03085b4240dfa85f292e32ff1121386b38b4d25abbc29,locally_available,local_only_not_replicated,local_research_workspace,151548,ba567e881ff5b80d8de03085b4240dfa85f292e32ff1121386b38b4d25abbc29
RMRDY-20260802-bf053c698c0548e71ab8,readiness_lane_003,81,pdf,pdf,RMSRD-20260802-8d12dc1b9c8c7a25c133,RMV-20260801-00040,BRM5C-BRM5-20260731-12091-01,BRM5-20260731-12091,KS,Midwest,Larned,City Council Meeting Minutes (2026 Employee COLA: CPI-based 3.0% COLA + 2.0% merit increase),https://www.cityoflarned.org/AgendaCenter/ViewFile/Agenda/_02022026-206,https://cityoflarned.org/AgendaCenter/ViewFile/Agenda/_02022026-206,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-8d12dc1b9c8c7a25c133.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-8d12dc1b9c8c7a25c133.pdf,sha256:438892fbf5113e0185d594a62197825068efba27b8e96ab795e00e95d8d24574,locally_available,local_only_not_replicated,local_research_workspace,3219717,438892fbf5113e0185d594a62197825068efba27b8e96ab795e00e95d8d24574
RMRDY-20260802-5f7c3470ecd83f6a78aa,readiness_lane_003,82,html,html,RMSRD-20260802-e936a9d134c4aaa85134,RMV-20260801-03207,BRM5C-BRM5-20260731-05220-01,BRM5-20260731-05220,MN,Midwest,Kabetogama,Kabetogama Township Board Meeting minutes (Compensation Rates for Township Officers),https://www.kabtownship.com/township-board-minutes/category/all/2,https://kabtownship.com/township-board-minutes/category/all/2,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e936a9d134c4aaa85134.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-e936a9d134c4aaa85134.html,sha256:7add8e86c7dd0141df027f625ba81fda3bf9fa26eaa6159aaf1af0b767cbc2ef,locally_available,local_only_not_replicated,local_research_workspace,99360,7add8e86c7dd0141df027f625ba81fda3bf9fa26eaa6159aaf1af0b767cbc2ef
RMRDY-20260802-b26c54f547b6372b8f40,readiness_lane_003,83,html,html,RMSRD-20260802-ef2aab53529c1001cdf8,RMV-20260801-00312,BRM5C-BRM5-20260731-05051-02,BRM5-20260731-05051,MN,Midwest,Beaver Bay,Ordinances (official city ordinances page; notes ordinances may appear via meeting minutes),https://www.beaverbaymn.com/ordinances,https://beaverbaymn.com/ordinances,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef2aab53529c1001cdf8.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-ef2aab53529c1001cdf8.html,sha256:9b8afc2f31aab2b02ccf37674c7d2af06793d1c89037dd19f132938b90fefd8a,locally_available,local_only_not_replicated,local_research_workspace,26278,9b8afc2f31aab2b02ccf37674c7d2af06793d1c89037dd19f132938b90fefd8a
