readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
RMRDY-20260802-b336bb7407e548435255,readiness_lane_002,161,pdf,pdf,RMSRD-20260802-8a8e4ca1472895105fab,RMV-20260801-02669,BRM5C-BRM5-20260731-14266-01,BRM5-20260731-14266,NY,Northeast,Pompey,Town of Pompey 2026 Budget (Town Budget PDF; may include salary/compensation line items),https://www.townofpompey.org/_files/ugd/39f41f_09cd78228bec47cbbbbf33a47b1165d5.pdf,https://a61d688f-d429-4c8c-b975-b7ac4b732a2c.filesusr.com/ugd/39f41f_09cd78228bec47cbbbbf33a47b1165d5.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8a8e4ca1472895105fab.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8a8e4ca1472895105fab.pdf,sha256:6b99ae16ba4a6538beecec2d675429cc0270d2c214d9dcf4eb4ea7cb13324acf,locally_available,local_only_not_replicated,local_research_workspace,1427757,6b99ae16ba4a6538beecec2d675429cc0270d2c214d9dcf4eb4ea7cb13324acf
RMRDY-20260802-e22f9ee4144993c4acdd,readiness_lane_002,162,html,html,RMSRD-20260802-6bdb513e9141c0995481,RMV-20260801-00896,BRM5C-BRM5-20260731-09614-01,BRM5-20260731-09614,NE,Midwest,Grant,"City of Grant Council Minutes - September 24, 2024 (Ordinance No. 24-08-04; compensation for officers and employees for FY Oct 1, 2024–Sep 30, 2025)",https://grantnebraska.socs.net/vnews/display.v/ART/6706f67d64d0c,https://grantnebraska.socs.net/vnews/display.v/ART/6706f67d64d0c,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6bdb513e9141c0995481.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6bdb513e9141c0995481.html,sha256:0a739a81f7c4aabcb2a57d711b1d80d7d13f590a4e8ea53196b9a164958185b5,locally_available,local_only_not_replicated,local_research_workspace,118063,0a739a81f7c4aabcb2a57d711b1d80d7d13f590a4e8ea53196b9a164958185b5
RMRDY-20260802-b7405d5177dc5acb49a2,readiness_lane_002,163,pdf,pdf,RMSRD-20260802-942cb770e7f8e4397baa,RMV-20260801-02732,BRM5C-BRM5-20260731-14014-02,BRM5-20260731-14014,WI,Midwest,New Denmark,TOWN OF NEW DENMARK SUMMARY OF proposed BUDGET FOR 2024,https://storage.googleapis.com/juniper-media-library/173/2025/09/2024-proposed-Annual-Budget-1.pdf,https://storage.googleapis.com/juniper-media-library/173/2025/09/2024-proposed-Annual-Budget-1.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-942cb770e7f8e4397baa.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-942cb770e7f8e4397baa.pdf,sha256:5c45c27f19021b6fc5653cdaeee6008f7410e3707c0d30d8c5332a8da90455ee,locally_available,local_only_not_replicated,local_research_workspace,125217,5c45c27f19021b6fc5653cdaeee6008f7410e3707c0d30d8c5332a8da90455ee
RMRDY-20260802-245d3c78d9bbd091212d,readiness_lane_002,164,pdf,pdf,RMSRD-20260802-5fcbd0f95bdd24c8872a,RMV-20260801-01572,BRM5C-BRM5-20260731-00236-02,BRM5-20260731-00236,IL,Midwest,Freeburg,"Personnel & Public Safety Committee Meeting Minutes — Dec 15, 2025",https://freeburgil.govoffice3.com/vertical/Sites/%7BBF1EBCED-BB68-4781-96B4-C004E1B2B4B6%7D/uploads/Personnel_Police_Minutes_12_15_25.pdf,https://freeburgil.govoffice3.com/vertical/Sites/%7BBF1EBCED-BB68-4781-96B4-C004E1B2B4B6%7D/uploads/Personnel_Police_Minutes_12_15_25.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-5fcbd0f95bdd24c8872a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-5fcbd0f95bdd24c8872a.pdf,sha256:231f042192659f825a7a2d8a7f83057eaa5a1770f08ae28da77c0c0f14fb779c,locally_available,local_only_not_replicated,local_research_workspace,108150,231f042192659f825a7a2d8a7f83057eaa5a1770f08ae28da77c0c0f14fb779c
RMRDY-20260802-e6cd627082135dd9c0fc,readiness_lane_002,165,pdf,pdf,RMSRD-20260802-724711872329a9427251,RMV-20260801-03004,BRM5C-BRM5-20260731-08788-02,BRM5-20260731-08788,MN,Midwest,Bigfork,"City of Bigfork Council Minutes — June 11, 2024 (Ordinance Amendment #181: Council & Mayor Pay)",https://www.cityofbigfork.com/uploads/8/6/2/0/86205214/city_of_bigfork_minutes_june_11_2024.pdf,https://cityofbigfork.com/uploads/8/6/2/0/86205214/city_of_bigfork_minutes_june_11_2024.pdf,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-724711872329a9427251.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-724711872329a9427251.pdf,sha256:5f661e778b367d998828e245028b23d7edc617f2e5f98422a656deb6dda9cffd,locally_available,local_only_not_replicated,local_research_workspace,171648,5f661e778b367d998828e245028b23d7edc617f2e5f98422a656deb6dda9cffd
RMRDY-20260802-b28e6fc90868bd1c8cde,readiness_lane_002,166,pdf,pdf,RMSRD-20260802-8703b62532ee61c435bf,RMV-20260801-00206,BRM5C-BRM5-20260731-14080-02,BRM5-20260731-14080,WI,Midwest,Sugar Camp,Town Board Meeting Minutes (approve raising wages for named employees; deputy clerk wages),https://www.sugarcamp.org/forms/Meeting%20Minutes/MM2019/m-3-25-19.pdf,https://sugarcamp.org/forms/Meeting%20Minutes/MM2019/m-3-25-19.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8703b62532ee61c435bf.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8703b62532ee61c435bf.pdf,sha256:f27443854db523137af1ff924340b2e0c7cc5b2af703365b8b31ac64489009b6,locally_available,local_only_not_replicated,local_research_workspace,232957,f27443854db523137af1ff924340b2e0c7cc5b2af703365b8b31ac64489009b6
RMRDY-20260802-9e614b9c4c1489afb8bd,readiness_lane_002,167,pdf,pdf,RMSRD-20260802-c2eb2c3a7bce70308d8b,RMV-20260801-01143,BRM5C-BRM5-20260731-18662-01,BRM5-20260731-18662,TX,South,Ranger,Ordinance No. 2025-09-08-A (Budget): 2025-2026 Adopted Budget (includes line item “Salary and Wages - A”),https://www.rangertx.gov/uploads/1/0/6/5/106512101/2025-09-08-a.pdf,https://rangertx.gov/uploads/1/0/6/5/106512101/2025-09-08-a.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c2eb2c3a7bce70308d8b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-c2eb2c3a7bce70308d8b.pdf,sha256:670b8e175c1089851e962b5956120bc53f0f749e30c75acd879058ed7bc984a7,locally_available,local_only_not_replicated,local_research_workspace,2799572,670b8e175c1089851e962b5956120bc53f0f749e30c75acd879058ed7bc984a7
RMRDY-20260802-56f3d0f2d93b31885c7a,readiness_lane_002,168,pdf,pdf,RMSRD-20260802-76cd4aea93937b26b172,RMV-20260801-02460,BRM5C-BRM5-20260731-06013-01,BRM5-20260731-06013,OH,Midwest,Greenfield,"AGENDA (June 3, 2024 Work Session) — Ordinance No. 20-2024: amend pay step schedule for non-police personnel",https://cms9files.revize.com/villageofgreenfieldoh/Agenda%20%26%20Minutes/Agendas/2024/Agenda%20June%203rd%2C%202024.pdf,https://cms9files.revize.com/villageofgreenfieldoh/Agenda%20%26%20Minutes/Agendas/2024/Agenda%20June%203rd%2C%202024.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-76cd4aea93937b26b172.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-76cd4aea93937b26b172.pdf,sha256:fbab6b65b2fe05a85ad9aced083560054ff94720374d3732ecb73e0d4607982a,locally_available,local_only_not_replicated,local_research_workspace,140666,fbab6b65b2fe05a85ad9aced083560054ff94720374d3732ecb73e0d4607982a
RMRDY-20260802-2ef2545fef8d3743b70f,readiness_lane_002,169,pdf,pdf,RMSRD-20260802-a8a3628cec4980910731,RMV-20260801-01836,BRM5C-BRM5-20260731-16081-01,BRM5-20260731-16081,MI,Midwest,Grass Lake charter,"APPROVED MEETING MINUTES - Public Hearing and Regular Monthly Meeting (Grass Lake Charter Township Board) - December 10, 2024",https://www.grasslaketownship.gov/wp-content/uploads/2025/01/12-10-24-Approved-Board-Mtg-Minutes.pdf,https://grasslaketownship.gov/wp-content/uploads/2025/01/12-10-24-Approved-Board-Mtg-Minutes.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a8a3628cec4980910731.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-a8a3628cec4980910731.pdf,sha256:d1ec93a00a9bba9808a73b91d5115e9e3674c33cc2d772f274d906cc70800840,locally_available,local_only_not_replicated,local_research_workspace,143436,d1ec93a00a9bba9808a73b91d5115e9e3674c33cc2d772f274d906cc70800840
RMRDY-20260802-f069e27184fb7eaaf333,readiness_lane_002,170,pdf,pdf,RMSRD-20260802-3d71490b0cbcda1aa0cb,RMV-20260801-03669,BRM5C-BRM5-20260731-04489-01,BRM5-20260731-04489,IN,Midwest,Winslow,"Title 1: Administration and Personnel (includes Chapter 1.70 Labor and Equipment Rates) — Town of Winslow, Indiana (PDF codebook compilation)",https://www.ind15rpc.org/wp-content/themes/region15/codes/winslow/Winslow-Title1.pdf,https://ind15rpc.org/wp-content/themes/region15/codes/winslow/Winslow-Title1.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3d71490b0cbcda1aa0cb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-3d71490b0cbcda1aa0cb.pdf,sha256:025937403e0c482b3148244afbc6f6db7a06bb2639dea3e53e474f520e84b427,locally_available,local_only_not_replicated,local_research_workspace,408148,025937403e0c482b3148244afbc6f6db7a06bb2639dea3e53e474f520e84b427
RMRDY-20260802-e82430b61bba4a4c22e7,readiness_lane_002,171,pdf,pdf,RMSRD-20260802-325c1cf9b7b7824c4117,RMV-20260801-00361,BRM5C-BRM5-20260731-18643-01,BRM5-20260731-18643,TX,South,Natalia,City of Natalia Adopted FY2014-15 Annual Budgets (Employee Benefits & Compensation section),https://cityofnatalia.squarespace.com/s/Adopted-FY2014-15-Annual-Budgets-91114-megp.pdf,https://static1.squarespace.com/static/510d84a9e4b072208fa0916a/t/54233da3e4b065eab39e2c49/1411595683967/Adopted+FY2014-15+Annual+Budgets+9.11.14.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-325c1cf9b7b7824c4117.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-325c1cf9b7b7824c4117.pdf,sha256:6ad8f29435c7a0e5bc0988e38344a2e889d3e56ca1e0f614127edb7ae1f2345f,locally_available,local_only_not_replicated,local_research_workspace,804185,6ad8f29435c7a0e5bc0988e38344a2e889d3e56ca1e0f614127edb7ae1f2345f
RMRDY-20260802-34b73f6aaf36275f387f,readiness_lane_002,172,pdf,pdf,RMSRD-20260802-58854c7e901c59c8f4ec,RMV-20260801-01872,BRM5C-BRM5-20260731-12610-01,BRM5-20260731-12610,MN,Midwest,Eagles Nest,"EAGLES NEST TOWNSHIP January 15, 2025 BOS Meeting Minutes (adopts Salary Resolution 01-25-03; 2.5% increase to wages for all positions)",https://www.eaglesnestmn.com/images/documents/bos/2025/Minutes/January%2015%202025%20BOS%20Meeting%20Minutes.pdf,https://eaglesnestmn.com/images/documents/bos/2025/Minutes/January%2015%202025%20BOS%20Meeting%20Minutes.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-58854c7e901c59c8f4ec.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-58854c7e901c59c8f4ec.pdf,sha256:3ff24aac61588955ffa04bdd076838d546674d19b045de41d083b6d70bc86f33,locally_available,local_only_not_replicated,local_research_workspace,143910,3ff24aac61588955ffa04bdd076838d546674d19b045de41d083b6d70bc86f33
RMRDY-20260802-1b47d0531a1678dc8553,readiness_lane_002,173,pdf,pdf,RMSRD-20260802-ded142c0338bac16768c,RMV-20260801-00663,BRM5C-BRM5-20260731-03959-01,BRM5-20260731-03959,IL,Midwest,Elmwood,"City of Elmwood, IL — Revised Code (PDF) (Article III: Salaries of City Officials)",https://www.elmwoodil.com/_files/ugd/12daac_35e479452691452386f1a373c17fc3c4.pdf,https://elmwoodil.com/_files/ugd/12daac_35e479452691452386f1a373c17fc3c4.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-ded142c0338bac16768c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-ded142c0338bac16768c.pdf,sha256:6915676e74582d915e2052c528edda3702dcc4d2bed5bfadcc3b6dfa3e9b2c5b,locally_available,local_only_not_replicated,local_research_workspace,2554764,6915676e74582d915e2052c528edda3702dcc4d2bed5bfadcc3b6dfa3e9b2c5b
RMRDY-20260802-18c1c46f8e83d62e3b3f,readiness_lane_002,174,pdf,pdf,RMSRD-20260802-689f9859290eb2e75b6b,RMV-20260801-02715,BRM5C-BRM5-20260731-11177-02,BRM5-20260731-11177,TX,South,Plum Grove,"City of Plum Grove, Texas Proposed Budget (2023 Fiscal Year Budget) - General Fund City Salaries",https://cityofplumgrovetexas.com/wp-content/uploads/2022/08/Plum-Grove-Proposed-Budget-2023.pdf,https://cityofplumgrovetexas.com/wp-content/uploads/2022/08/Plum-Grove-Proposed-Budget-2023.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-689f9859290eb2e75b6b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-689f9859290eb2e75b6b.pdf,sha256:858a5442e2c1f818c7f2f9964f885990c5141a5fd3e2ad0978e097b2f0744e02,locally_available,local_only_not_replicated,local_research_workspace,700689,858a5442e2c1f818c7f2f9964f885990c5141a5fd3e2ad0978e097b2f0744e02
RMRDY-20260802-1e12bd970a1b31397dc1,readiness_lane_002,175,pdf,pdf,RMSRD-20260802-0dea61198eb8c90608c3,RMV-20260801-00195,BRM5C-BRM5-20260731-12912-01,BRM5-20260731-12912,MN,Midwest,Whalan,Whalan City Council Regular Meeting Minutes (includes Rates of Pay approved effective 1/1/2025),https://cityofwhalan.weebly.com/uploads/1/3/2/4/132469031/ccminutes_01_13_25_approved.pdf,https://cityofwhalan.weebly.com/uploads/1/3/2/4/132469031/ccminutes_01_13_25_approved.pdf,agenda_packet_or_minutes,low_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-0dea61198eb8c90608c3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-0dea61198eb8c90608c3.pdf,sha256:69e864d962b5f5ce5ac7c9eaec31c650c37c451514652b6b9c588f641fba4aee,locally_available,local_only_not_replicated,local_research_workspace,166036,69e864d962b5f5ce5ac7c9eaec31c650c37c451514652b6b9c588f641fba4aee
RMRDY-20260802-f584623db616a3bdda98,readiness_lane_002,176,pdf,pdf,RMSRD-20260802-88efaa7cfbfc06771b8a,RMV-20260801-01692,BRM5C-BRM5-20260731-06979-01,BRM5-20260731-06979,PA,Northeast,Freeport,"Freeport Borough Council Regular Meeting Minutes — March 2, 2026 (Teamsters Local Union No. 538 Contract Agreement ratification; Jan 1, 2026–Dec 31, 2028)",https://freeportpa.com/document/council-minutes-march-2nd-2026/,https://freeportpa.com/document/council-minutes-march-2nd-2026,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-88efaa7cfbfc06771b8a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-88efaa7cfbfc06771b8a.pdf,sha256:8030a0b4631c94ada128514ab339e0a2bdc9c54cb5a2da814cfa80bbb526aad7,locally_available,local_only_not_replicated,local_research_workspace,245812,8030a0b4631c94ada128514ab339e0a2bdc9c54cb5a2da814cfa80bbb526aad7
RMRDY-20260802-8fabe49469c0da229e6e,readiness_lane_002,177,pdf,pdf,RMSRD-20260802-4a69c6782b1e95f61b3a,RMV-20260801-01685,BRM5C-BRM5-20260731-02994-01,BRM5-20260731-02994,NY,Northeast,Hardenburgh,"Organizational Meeting Minutes (pay increases adopted) — January 2, 2025",https://hardenburghny.gov/wp-content/uploads/2025/01/Minutes_01_02_25.pdf,https://hardenburghny.gov/wp-content/uploads/2025/01/Minutes_01_02_25.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-4a69c6782b1e95f61b3a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-4a69c6782b1e95f61b3a.pdf,sha256:e5a0fbdfd85f3b92e53635b8a2aab084198afded2f134df6d8bccc479cbdc950,locally_available,local_only_not_replicated,local_research_workspace,196449,e5a0fbdfd85f3b92e53635b8a2aab084198afded2f134df6d8bccc479cbdc950
RMRDY-20260802-04b7322f81494ae957c5,readiness_lane_002,178,pdf,pdf,RMSRD-20260802-815a3bc644439a9ae5be,RMV-20260801-03498,BRM5C-BRM5-20260731-07457-01,BRM5-20260731-07457,TX,South,Rio Hondo,"City of Rio Hondo, Texas — Annual Budget (Fiscal Year October 1, 2022 to September 30, 2023)",https://riohondo.us/documents/248/October_1_2022_to_September_30_2023_Budget.pdf?1674684805=,https://riohondo.us/documents/248/October_1_2022_to_September_30_2023_Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal;fiscal_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-815a3bc644439a9ae5be.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-815a3bc644439a9ae5be.pdf,sha256:ffed93e2cbeb98b27655b1f995fa040523f8e47b0e0940d2fa17546098f21997,locally_available,local_only_not_replicated,local_research_workspace,9498626,ffed93e2cbeb98b27655b1f995fa040523f8e47b0e0940d2fa17546098f21997
RMRDY-20260802-328fde15853255e70606,readiness_lane_002,179,pdf,pdf,RMSRD-20260802-10085312aa7d8a8b6960,RMV-20260801-00783,BRM5C-BRM5-20260731-00049-02,BRM5-20260731-00049,IA,Midwest,Lester,"City of Lester — January 6, 2025 Regular Meeting (minutes PDF; includes 'Wages' expense line)",https://www.lesteriowa.com/_files/ugd/0d61de_68d7a643a023474ebf4e71b07f19ee2f.pdf,https://lesteriowa.com/_files/ugd/0d61de_68d7a643a023474ebf4e71b07f19ee2f.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-10085312aa7d8a8b6960.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-10085312aa7d8a8b6960.pdf,sha256:589480125b4b14abde6f520402bd3489fd7ab3ace6bf47bcec619731024bb812,locally_available,local_only_not_replicated,local_research_workspace,2016936,589480125b4b14abde6f520402bd3489fd7ab3ace6bf47bcec619731024bb812
RMRDY-20260802-1afcff6a9700d2251eef,readiness_lane_002,180,pdf,pdf,RMSRD-20260802-4d962cca0733aa71a859,RMV-20260801-00290,BRM5C-BRM5-20260731-05015-01,BRM5-20260731-05015,MI,Midwest,Weare,Adopted Budget 2025 (General Fund; includes line-item Township officials/administration pay amounts),https://wearetownship.org/wp-content/uploads/2025/04/Adopted_Budget_2025.pdf,https://wearetownship.org/wp-content/uploads/2025/04/Adopted_Budget_2025.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-4d962cca0733aa71a859.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-4d962cca0733aa71a859.pdf,sha256:f03888aa1c2deb5901239bdb491804808367917b3f22586fae3989d25e13689f,locally_available,local_only_not_replicated,local_research_workspace,78424,f03888aa1c2deb5901239bdb491804808367917b3f22586fae3989d25e13689f
RMRDY-20260802-871617f7599dc9907bcb,readiness_lane_002,181,pdf,pdf,RMSRD-20260802-11c39af48ecce0a51d02,RMV-20260801-03757,BRM5C-BRM5-20260731-16502-01,BRM5-20260731-16502,MN,Midwest,Minneota,Minneota Basic Code (Ordinances 11-2024 PDF) — § 30.09 Compensation of Officers and Employees; § 31.28 Compensation (Volunteer Fire Department); Police Department section (compensation fixed by City Council),https://minneota.com/Ordinances%2011-2024.pdf,https://minneota.com/Ordinances%2011-2024.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-11c39af48ecce0a51d02.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-11c39af48ecce0a51d02.pdf,sha256:c27f1fd77acaa7cb3638a36a6751a128636e9302b106917bce01130507a380e1,locally_available,local_only_not_replicated,local_research_workspace,2438568,c27f1fd77acaa7cb3638a36a6751a128636e9302b106917bce01130507a380e1
RMRDY-20260802-8f17eb305a3467ebaae5,readiness_lane_002,182,pdf,pdf,RMSRD-20260802-9a19b057c20d2000f625,RMV-20260801-02503,BRM5C-BRM5-20260731-03307-01,BRM5-20260731-03307,PA,Northeast,Lykens,"Lykens Borough Council Meeting Minutes (Dec 17, 2018) — Secretary comp time payout; salary increase",https://lykenspa.com/wp-content/uploads/2019/02/december-2018-Council.pdf,https://lykenspa.com/wp-content/uploads/2019/02/december-2018-Council.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-9a19b057c20d2000f625.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-9a19b057c20d2000f625.pdf,sha256:cf7c1d9a088ff8c6157fa621183ec191beebba4b64af198761c47b47ed4a9e6c,locally_available,local_only_not_replicated,local_research_workspace,126061,cf7c1d9a088ff8c6157fa621183ec191beebba4b64af198761c47b47ed4a9e6c
