canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-3d05197c846c0d5b90c1ff06,46,46,21,126,classification_lane_002
EXTPAYLOAD-3d05c291bbe4c457ae7608e3,42,25,10,148,classification_lane_002
EXTPAYLOAD-3d0aca5e2ae07cdf59f5fafd,29,28,12,220,classification_lane_002
EXTPAYLOAD-3d280d70090bd7744e13db68,86,70,40,269,classification_lane_002
EXTPAYLOAD-3d461914943c7c4a59bda45b,2,2,0,4,classification_lane_002
EXTPAYLOAD-3d6aeb2be50b121f2e2708d8,10,8,6,21,classification_lane_002
EXTPAYLOAD-3d7503585d8e471393f0dc57,4781,4553,4269,16058,classification_lane_002
EXTPAYLOAD-3dc7f92310c28f43bfea5e90,4,2,0,9,classification_lane_002
EXTPAYLOAD-3ddf859709a86236a66d4cc0,64,49,25,152,classification_lane_002
EXTPAYLOAD-3de846d871f1fb9e1b19123b,2,3,1,20,classification_lane_002
EXTPAYLOAD-3e00b67cb6b91a7a54f8fe45,374,361,0,752,classification_lane_002
EXTPAYLOAD-3e1eec0cf1fd0429f6d4cd2c,1508,1269,870,3900,classification_lane_002
EXTPAYLOAD-3e214cca69edced6edf5ec77,2,2,0,32,classification_lane_002
EXTPAYLOAD-3e237acc41bf81a3dcbb5d0c,4,4,2,27,classification_lane_002
EXTPAYLOAD-3e44c68c7c82bb3c4663dc00,2,2,0,14,classification_lane_002
EXTPAYLOAD-3e44d0210228613a42d26e87,409,292,115,843,classification_lane_002
EXTPAYLOAD-3e4cf8fc6707aa9a06a0d7d2,68,69,1,217,classification_lane_002
EXTPAYLOAD-3e4d2ecbba9d0f3b2c853bb7,17,13,8,42,classification_lane_002
EXTPAYLOAD-3e5266667683809cd2caf2c0,2,2,0,17,classification_lane_002
EXTPAYLOAD-3e61e7ca2b7e5c0cccb9a036,2,2,0,10,classification_lane_002
EXTPAYLOAD-3e665b8bb88d5e7f5539c7db,235,128,79,472,classification_lane_002
EXTPAYLOAD-3e81b4d9f7e49a49e128bc03,463,443,16,975,classification_lane_002
EXTPAYLOAD-3e8b21355fd1fc1fe2c69b71,10,10,8,30,classification_lane_002
EXTPAYLOAD-3e93cfc903b6afa6b7a892ca,376,266,187,1198,classification_lane_002
EXTPAYLOAD-3e969619143e1aec41f73d2c,2,3,1,11,classification_lane_002
EXTPAYLOAD-3eac12f45ada68f2f8e12eaf,2,2,0,13,classification_lane_002
EXTPAYLOAD-3ed5c6983620d49a578dfddf,3,3,0,7,classification_lane_002
EXTPAYLOAD-3edeb1300e9fce54b92c0c9c,28,28,8,72,classification_lane_002
EXTPAYLOAD-3eeab1a8975219b8ade6f013,90,78,46,258,classification_lane_002
EXTPAYLOAD-3f0ec3e05b6094410296daad,3,3,1,16,classification_lane_002
EXTPAYLOAD-3f1dd81aa8cab6a4806bd5eb,777,698,603,2324,classification_lane_002
EXTPAYLOAD-3f4cc24208f9adf62d093303,419,368,330,995,classification_lane_002
EXTPAYLOAD-3f5a98795c892eaf8d3c63be,118,46,12,293,classification_lane_002
EXTPAYLOAD-3f7ca733bee4bc33512cc66e,35,35,0,70,classification_lane_002
EXTPAYLOAD-3fb1bc07d73dfce53a3dd812,329,268,108,1217,classification_lane_002
EXTPAYLOAD-3fcd1ed44f2d3ba082710de0,32,25,20,78,classification_lane_002
EXTPAYLOAD-3ff92741dfb07916462a6a12,2,2,0,12,classification_lane_002
EXTPAYLOAD-404fd613ad0bdaa710fee253,817,637,426,2197,classification_lane_002
EXTPAYLOAD-406323a024448587fbcfda46,173,106,35,355,classification_lane_002
EXTPAYLOAD-4065ad20c7bf4f8492bbac1b,43,43,10,95,classification_lane_002
EXTPAYLOAD-406c37ecef09f5343452fcfd,11,10,7,67,classification_lane_002
EXTPAYLOAD-40869484d8e3336ddd58a225,2,2,0,6,classification_lane_002
EXTPAYLOAD-4090371b6b4926312e5b82ca,2663,2613,2598,7269,classification_lane_002
EXTPAYLOAD-409085d87346a6f26a6673fd,2,2,0,19,classification_lane_002
EXTPAYLOAD-40ba5e9383ef98b26c864fd2,2,2,0,20,classification_lane_002
EXTPAYLOAD-40bb1d5e3daa3e4f602f6d29,2,2,0,7,classification_lane_002
EXTPAYLOAD-40c287bff408a2e81edef3ff,715,789,788,4772,classification_lane_002
EXTPAYLOAD-40cd47023f566a7d88000b40,2,2,0,110,classification_lane_002
EXTPAYLOAD-40d3adf0ac80d0e77b24e107,572,369,231,1724,classification_lane_002
EXTPAYLOAD-40e2729c98d1113ed99d6386,96,96,0,206,classification_lane_002
EXTPAYLOAD-40e59c55ae57742a12e49803,72,42,24,160,classification_lane_002
EXTPAYLOAD-40eb43a8151f1297f3fbcd2e,28,24,10,105,classification_lane_002
EXTPAYLOAD-412622a000efb1a4ddd2534c,2,2,0,10,classification_lane_002
EXTPAYLOAD-4156b02098ed8d605aa790b6,5,3,0,11,classification_lane_002
EXTPAYLOAD-417fdbd4ae164c14fec9f578,8,6,2,52,classification_lane_002
EXTPAYLOAD-41994e1081a7885bf1af8533,15,11,7,36,classification_lane_002
EXTPAYLOAD-41a08bbedf4d50d9b341d4c8,174,184,109,737,classification_lane_002
EXTPAYLOAD-41cb7525bb18aaeaa8a2b86f,2,2,0,5,classification_lane_002
EXTPAYLOAD-41ead0241080267508244df8,6,4,0,15,classification_lane_002
EXTPAYLOAD-41eebb18616bab74e059339f,18,17,15,84,classification_lane_002
EXTPAYLOAD-42017fc9ef8d3b17d621c2cb,196,172,128,747,classification_lane_002
EXTPAYLOAD-4211d46d60764c10a67c6f47,2,2,0,8,classification_lane_002
EXTPAYLOAD-423961b57db0d133db29271c,2,2,0,13,classification_lane_002
EXTPAYLOAD-424029e99ce09631b636bdd8,6,6,0,16,classification_lane_002
EXTPAYLOAD-4243943878dc60c9b8bda876,161,52,3,285,classification_lane_002
EXTPAYLOAD-42557940cf7eb5b15cecc50d,11,9,6,34,classification_lane_002
EXTPAYLOAD-426ebe3b8912b0e95a8138de,22,12,10,49,classification_lane_002
EXTPAYLOAD-4282e4c50156fca83d3ee854,13,9,2,51,classification_lane_002
EXTPAYLOAD-4293f712e7266caf25d2aa14,16,16,4,39,classification_lane_002
EXTPAYLOAD-42987259a60ad26ad333be73,26,17,9,61,classification_lane_002
EXTPAYLOAD-42c9f86fff562b103bd0e914,2,2,0,33,classification_lane_002
EXTPAYLOAD-42d346612db724095a7a1473,13,10,8,40,classification_lane_002
EXTPAYLOAD-42f0029c6f6bedea8804fe38,5,4,0,22,classification_lane_002
EXTPAYLOAD-42f3cf3cba098ca03b6a50ae,4,4,1,11,classification_lane_002
EXTPAYLOAD-433a07b89c533fcf32e5f77a,390,340,271,957,classification_lane_002
EXTPAYLOAD-433d967f872386edc052bdb0,1104,806,680,2783,classification_lane_002
EXTPAYLOAD-435520280b5cdef3d99586f8,373,169,75,931,classification_lane_002
EXTPAYLOAD-437a3c51f67b686b053aa7ec,80,64,54,318,classification_lane_002
EXTPAYLOAD-43b6c95858150a2cdc352a99,32,32,2,65,classification_lane_002
EXTPAYLOAD-43d37e24528bc3fcbf1c22c9,17,6,1,35,classification_lane_002
EXTPAYLOAD-43db6a4affecc1c80bd55b8f,2,2,0,23,classification_lane_002
EXTPAYLOAD-43ea6d6dd9048161d8d2853f,13,12,6,60,classification_lane_002
EXTPAYLOAD-442b404f8a1f404fa50be279,4,4,0,9,classification_lane_002
EXTPAYLOAD-44378736cc35c83e91fdb279,16,36,34,158,classification_lane_002
EXTPAYLOAD-445af99ef031ecc9db290cf9,351,268,159,983,classification_lane_002
EXTPAYLOAD-448422fea73a5103bb82df68,33,33,0,69,classification_lane_002
EXTPAYLOAD-44963d5a273fa1ae201f9198,68,15,0,104,classification_lane_002
EXTPAYLOAD-44a3897567e359630b713e35,85,83,25,219,classification_lane_002
EXTPAYLOAD-44c1150580e86bacb5a0684b,19,17,1,43,classification_lane_002
EXTPAYLOAD-44c42cff60f73940286efc74,16,16,0,37,classification_lane_002
EXTPAYLOAD-44c8a01deff6c8a5d9bb75f1,1770,885,525,3255,classification_lane_002
EXTPAYLOAD-44c8b2c9b2bdd46ace4da8db,66,66,0,139,classification_lane_002
EXTPAYLOAD-44e0622e050104be2adbde61,13,13,6,57,classification_lane_002
EXTPAYLOAD-44f13f73d66737b0496443a7,2,2,0,41,classification_lane_002
EXTPAYLOAD-44f56cf017ee68c548942ca5,7,9,5,24,classification_lane_002
EXTPAYLOAD-4503fbaad8bcf8196ad4d5b9,37,33,20,331,classification_lane_002
EXTPAYLOAD-4505e081cc4f9ed68dd2e5c1,12,12,2,45,classification_lane_002
EXTPAYLOAD-45261851ed753d2045fac643,161,116,74,470,classification_lane_002
EXTPAYLOAD-4543886756030dd000cd3edb,25,25,21,165,classification_lane_002
EXTPAYLOAD-45570a641e26a35c35e78818,8,8,2,27,classification_lane_002
EXTPAYLOAD-45624b01f2c003579b7d9de8,2,2,0,4,classification_lane_002
EXTPAYLOAD-456eab5244a59e25b7d80d43,4,4,2,14,classification_lane_002
EXTPAYLOAD-458d4f9e90bd75f2fd63ea50,2,2,0,361,classification_lane_002
EXTPAYLOAD-459b19600d1d92d0f4c67e19,36,20,4,348,classification_lane_002
EXTPAYLOAD-459d4fb8cc2f79f36b4da450,0,0,0,0,classification_lane_002
EXTPAYLOAD-45a2a1a549243fb425212965,4,3,0,13,classification_lane_002
EXTPAYLOAD-45aacef92109f907ba68ba2b,2,2,0,9,classification_lane_002
EXTPAYLOAD-45ca3b5f64ae46d6c44e7638,21,23,18,128,classification_lane_002
EXTPAYLOAD-45e0d46374506bd9b6d975cf,68,60,48,184,classification_lane_002
EXTPAYLOAD-45efc09d91c079d4f8e2b1d7,1370,957,746,3557,classification_lane_002
EXTPAYLOAD-4610e852223d956e9bba49c7,2,2,0,21,classification_lane_002
EXTPAYLOAD-4615401dfab0c05464c8f768,8,8,4,81,classification_lane_002
EXTPAYLOAD-461d8b4feaa7ec5f6384c90c,2,2,0,10,classification_lane_002
EXTPAYLOAD-4648fe4a2c929f8d6bb9ba0d,317,321,60,952,classification_lane_002
EXTPAYLOAD-467afd7543c15e541696ba0e,8,8,2,18,classification_lane_002
EXTPAYLOAD-467b25cbd2a27e3196335f90,0,0,0,0,classification_lane_002
EXTPAYLOAD-46b23003dc0dbef440d0d845,2,2,0,12,classification_lane_002
EXTPAYLOAD-46b587830a176c7be476a10c,31,29,0,73,classification_lane_002
EXTPAYLOAD-46b63486ac5dd87638e8784f,124,55,21,226,classification_lane_002
EXTPAYLOAD-46bd410642e33bb425bb8aaf,36,34,22,100,classification_lane_002
EXTPAYLOAD-46ffaf3bd739492504e2cb68,103,76,31,310,classification_lane_002
EXTPAYLOAD-471314046f3cc086a9aa7f49,2,2,0,85,classification_lane_002
EXTPAYLOAD-472e9372fd0cf6aceabf9fe4,23,20,10,74,classification_lane_002
EXTPAYLOAD-472fa4659a13d713b9d3cd48,92,80,49,286,classification_lane_002
EXTPAYLOAD-473b1fca99ea51edb2933bd6,2,2,0,8,classification_lane_002
EXTPAYLOAD-474b92d93f4c84259e46eb9c,307,186,141,821,classification_lane_002
EXTPAYLOAD-47cbaf507cb11d59b39e4347,47,41,33,162,classification_lane_002
EXTPAYLOAD-47d228a4ec3a625f45696d59,2,2,0,6,classification_lane_002
EXTPAYLOAD-47d68f00d726de408ba0eb7e,143,117,101,544,classification_lane_002
EXTPAYLOAD-47d80ccb9c61e1add90e7b0e,116,102,46,355,classification_lane_002
EXTPAYLOAD-47e401575b87407599fadd62,2,2,0,251,classification_lane_002
EXTPAYLOAD-4800112015d90ea238f48142,2,2,0,26,classification_lane_002
EXTPAYLOAD-4813eea7e4096139f287d3e2,32,32,28,86,classification_lane_002
EXTPAYLOAD-481669f8ece086bd6c13a845,33,22,11,77,classification_lane_002
EXTPAYLOAD-481d2b842d22c1801a603f85,3,6,3,56,classification_lane_002
EXTPAYLOAD-482add2d2ca505f3614cf86c,230,145,95,817,classification_lane_002
EXTPAYLOAD-483807e22960e700e25e3d9b,168,168,16,1730,classification_lane_002
EXTPAYLOAD-484449e9f9bd35f71792983a,388,314,269,1117,classification_lane_002
EXTPAYLOAD-4893c1f1b31a059469ad8d1a,77,16,0,94,classification_lane_002
EXTPAYLOAD-48c566e2dcd55a337fa19afc,1315,1003,735,4396,classification_lane_002
EXTPAYLOAD-48cdb324d333badb300d5572,4,4,2,29,classification_lane_002
EXTPAYLOAD-48d924b7362ccd32227b2a18,2,2,0,9,classification_lane_002
EXTPAYLOAD-48edfc42a819e701df546bee,169,226,178,770,classification_lane_002
EXTPAYLOAD-48fe635d139a7ab2240d7cf7,2,2,0,7,classification_lane_002
EXTPAYLOAD-49051cfde151bd5dda06d544,2,2,0,17,classification_lane_002
EXTPAYLOAD-491c805949c0540f926d66aa,50,49,43,221,classification_lane_002
EXTPAYLOAD-4924228cd5596be999077993,2,2,0,31,classification_lane_002
EXTPAYLOAD-4938d501af81fe9034b5620c,38,38,0,79,classification_lane_002
EXTPAYLOAD-494f9b68dca53a38d395eee4,294,140,117,597,classification_lane_002
EXTPAYLOAD-4955934ac071b877b0819b59,4,3,0,16,classification_lane_002
EXTPAYLOAD-496670ea30637a06c6d3a401,802,476,227,2006,classification_lane_002
EXTPAYLOAD-49730337039568b3c996ab17,2481,1769,1035,7366,classification_lane_002
EXTPAYLOAD-4974bd068a3d624705238f8c,976,973,771,2967,classification_lane_002
EXTPAYLOAD-49aee060be1e1b83c6fe38aa,33,32,16,129,classification_lane_002
EXTPAYLOAD-49d4a0b7c9a4428d3e328b8a,16,15,10,54,classification_lane_002
EXTPAYLOAD-49d4cb57ece71deb709b1016,386,386,74,1118,classification_lane_002
EXTPAYLOAD-49d95927e1e9162d216e6b14,14,9,1,38,classification_lane_002
EXTPAYLOAD-49e86ff4da7ff0bcc341530f,433,250,86,862,classification_lane_002
EXTPAYLOAD-4a2cfd1eb298311c1fd0a990,12,9,4,63,classification_lane_002
EXTPAYLOAD-4a4afed3d449b15036d631cf,47,40,27,122,classification_lane_002
EXTPAYLOAD-4a5507e8e28e74aee4ac5bee,32,33,20,93,classification_lane_002
EXTPAYLOAD-4a7edea13b510c682dae228c,6,6,2,23,classification_lane_002
EXTPAYLOAD-4ab47213be15a74f4685af76,167,144,112,625,classification_lane_002
EXTPAYLOAD-4aba06610ad956cbe501db4b,10,9,4,44,classification_lane_002
EXTPAYLOAD-4abb55872af805df668f14b3,2,2,0,32,classification_lane_002
EXTPAYLOAD-4aff20293e155bb27b10c514,5,5,2,20,classification_lane_002
EXTPAYLOAD-4b084f6f476aa996cc3819de,2,2,0,8,classification_lane_002
EXTPAYLOAD-4b2264ac87822af52fedc9a8,975,718,517,2957,classification_lane_002
EXTPAYLOAD-4b332d43263964e9245382ea,784,524,416,1856,classification_lane_002
EXTPAYLOAD-4b338a6970e124dbd02ea3a6,2,2,0,25,classification_lane_002
EXTPAYLOAD-4b393a6acc618050ab31d740,1637,1120,333,3633,classification_lane_002
EXTPAYLOAD-4b637b4d263de5d99af1c172,8,8,2,28,classification_lane_002
EXTPAYLOAD-4bd56408e53cc0169dfbbbae,2,2,0,5,classification_lane_002
EXTPAYLOAD-4be3c3e7c061f0f7c418c80e,2,2,0,21,classification_lane_002
EXTPAYLOAD-4c0dc6a6d6099917e9de8c7c,2,2,0,11,classification_lane_002
EXTPAYLOAD-4c1e64dc2f79c9ceb4a466bc,2,2,0,9,classification_lane_002
EXTPAYLOAD-4c54ec5b425276a187f4b620,0,0,0,1,classification_lane_002
EXTPAYLOAD-4c65bf7f2e4536805f9a29b1,1536,879,554,3743,classification_lane_002
EXTPAYLOAD-4c67d424a10dc4d6f9f61300,5,5,0,528,classification_lane_002
EXTPAYLOAD-4c86c30f2374698599d8af02,21,15,0,76,classification_lane_002
EXTPAYLOAD-4ccf9eace18c6ba67ad289da,4,4,2,15,classification_lane_002
EXTPAYLOAD-4cd773b635586596504c8e79,2,2,0,10,classification_lane_002
EXTPAYLOAD-4cdc007b525a4941ae741be1,82,65,45,193,classification_lane_002
EXTPAYLOAD-4ce0428c2014129f1d47107f,57,46,24,164,classification_lane_002
EXTPAYLOAD-4ce0f18e96b025f89cd97c32,41,41,2,89,classification_lane_002
EXTPAYLOAD-4cedc0c78256ac2cc8f784af,2,2,0,4,classification_lane_002
EXTPAYLOAD-4d006640a6c380ad6f8282dc,1398,688,400,2685,classification_lane_002
EXTPAYLOAD-4d0698e2d6e3aae4d48f2dd5,10,11,8,40,classification_lane_002
EXTPAYLOAD-4d1387f9b6e56f376f93a116,0,0,0,0,classification_lane_002
EXTPAYLOAD-4d309970cc0979cda5b45c9f,4,4,2,33,classification_lane_002
EXTPAYLOAD-4d5bb55859419d4f9f9bae1c,2,2,0,51,classification_lane_002
EXTPAYLOAD-4d93338a0693796fbc9fb9ba,13,13,4,50,classification_lane_002
EXTPAYLOAD-4d9590a47a0e022bef143816,4,4,2,13,classification_lane_002
EXTPAYLOAD-4dadcd94f43bec6b51c118fe,27,25,20,68,classification_lane_002
EXTPAYLOAD-4debac6a60d9e0127df66d13,11,10,0,65,classification_lane_002
EXTPAYLOAD-4e02cebdbe43f88343e671e3,2,2,0,9,classification_lane_002
EXTPAYLOAD-4e10393cbd0cc0f11157c2c4,334,201,123,826,classification_lane_002
EXTPAYLOAD-4e178e16b13eb2816ebf7fdd,583,583,8,1182,classification_lane_002
EXTPAYLOAD-4e222cbf08a12386813dd505,2,2,2,12,classification_lane_002
EXTPAYLOAD-4e229e816a9a611db60ea173,1248,717,319,3594,classification_lane_002
EXTPAYLOAD-4e2653b6853d9bdd57e213b9,73,46,27,211,classification_lane_002
EXTPAYLOAD-4e3180ffc1db7f44774aa891,1481,1089,653,3292,classification_lane_002
EXTPAYLOAD-4e3e0cd2319bb6996bb9890d,2,2,0,16,classification_lane_002
EXTPAYLOAD-4e65044b58d3dd141b758c06,17,7,1,266,classification_lane_002
EXTPAYLOAD-4e79a8f126e75ee2dbc6d0e0,28,18,7,59,classification_lane_002
EXTPAYLOAD-4e80808fc64073a3f257015b,35,25,17,88,classification_lane_002
EXTPAYLOAD-4e9c9de97d831f96c6f22601,68,68,2,176,classification_lane_002
EXTPAYLOAD-4eb4db8e55a5f03b474a402b,30,30,26,83,classification_lane_002
EXTPAYLOAD-4eb5a3a16b3af72d3b54fcd2,2,2,0,7,classification_lane_002
EXTPAYLOAD-4ecf23a140062b7c510012d4,2,2,0,35,classification_lane_002
EXTPAYLOAD-4ed0cd1e1e8f8038ec0dcc44,366,317,275,1438,classification_lane_002
EXTPAYLOAD-4eda589b34c3030009d3c3fa,2,2,0,8,classification_lane_002
EXTPAYLOAD-4ee0d947d45d459a649698f8,2,2,0,27,classification_lane_002
EXTPAYLOAD-4ee12d56e0c784f636c3f1cc,188,99,56,487,classification_lane_002
EXTPAYLOAD-4f00b0e4e89534a3a87751c8,2,2,1,48,classification_lane_002
EXTPAYLOAD-4f3725c08b7bc645b09c33cb,79,75,47,185,classification_lane_002
EXTPAYLOAD-4f561246a23cde72be06fe50,995,896,726,3195,classification_lane_002
EXTPAYLOAD-4f7c5d2a633eff53c4451e19,4,4,2,14,classification_lane_002
EXTPAYLOAD-4fc04e80912e5db9e4506d6c,407,268,157,930,classification_lane_002
EXTPAYLOAD-4fd2d985afe5dcb3a34889e7,429,238,150,833,classification_lane_002
EXTPAYLOAD-4fde600b9b7959b58fde86fa,4,4,0,135,classification_lane_002
EXTPAYLOAD-500a92ac4c6d8cc8798f2551,601,265,248,1123,classification_lane_002
EXTPAYLOAD-503854d34d1a484556fccb9b,2,2,0,22,classification_lane_002
EXTPAYLOAD-5065fe118d36493e2a727ba9,2,2,0,17,classification_lane_002
EXTPAYLOAD-506b6dd3b8f719ea2fe3627c,2,2,0,7,classification_lane_002
EXTPAYLOAD-5075bd890e40a1a939ee6208,374,361,0,752,classification_lane_002
EXTPAYLOAD-508554ac1d95c7ed42e837dd,4,4,2,15,classification_lane_002
EXTPAYLOAD-5099ce05f1328350e43d2e20,137,110,82,589,classification_lane_002
EXTPAYLOAD-509b12edf76a4e29ba072430,89,79,55,389,classification_lane_002
EXTPAYLOAD-50b33088566d5de53d7c7bbc,4,4,2,24,classification_lane_002
EXTPAYLOAD-50bd0bc907527b053697c90f,5,5,2,53,classification_lane_002
EXTPAYLOAD-50cd200db2a6636fe11e4ab0,954,850,434,2436,classification_lane_002
EXTPAYLOAD-50e0d4122a5c4b3ca258ba53,43,35,27,97,classification_lane_002
EXTPAYLOAD-50f61d0b6c3a2a884bebb80b,2,2,0,9,classification_lane_002
EXTPAYLOAD-512a494045e225ec90791326,504,328,138,1300,classification_lane_002
EXTPAYLOAD-514426d27cd9930f9f382f41,4,5,3,14,classification_lane_002
EXTPAYLOAD-514aad9281577bc4cf2d0885,122,110,84,306,classification_lane_002
EXTPAYLOAD-515f312776eb21405c9f64d5,5,7,3,71,classification_lane_002
EXTPAYLOAD-516c645d64da4df7ae47c619,232,234,191,852,classification_lane_002
EXTPAYLOAD-5170f32b31c2532d00554967,2,2,0,41,classification_lane_002
EXTPAYLOAD-51adf0e78548497e6a2ef3d9,1836,1416,974,4596,classification_lane_002
EXTPAYLOAD-51b27f63c13bb3419fd3a745,46,40,25,106,classification_lane_002
EXTPAYLOAD-51b33c0d532361921916e18a,14,5,0,44,classification_lane_002
EXTPAYLOAD-51bb7fbc5c8ac2bf727d2cba,347,215,96,1068,classification_lane_002
EXTPAYLOAD-51cf9fc830f56f4dda42cccf,11,11,0,36,classification_lane_002
EXTPAYLOAD-51de904a326ffb9c65e96050,1925,1925,0,4318,classification_lane_002
EXTPAYLOAD-51f9e732419d2df4f0dd1279,20,20,14,66,classification_lane_002
EXTPAYLOAD-520a813d2db2c0e5ede95039,2,2,0,5,classification_lane_002
EXTPAYLOAD-52134c9cada8f03ce3d7586e,26,26,24,67,classification_lane_002
EXTPAYLOAD-52144c1d4cee899155d5c172,4,3,0,19,classification_lane_002
EXTPAYLOAD-521d5929f8cdf8f350dc9e44,1617,1390,1169,4220,classification_lane_002
EXTPAYLOAD-5222f422eb8d4824d0bebd56,273,160,76,561,classification_lane_002
EXTPAYLOAD-5228cdc4660e4852d3b4caa4,192,119,82,730,classification_lane_002
EXTPAYLOAD-522f7185e48f29f49c493c3f,186,124,59,474,classification_lane_002
EXTPAYLOAD-5258d88efe2b5287f967b2fc,153,108,80,685,classification_lane_002
EXTPAYLOAD-525cd9a8ba05b082a0bbd051,97,97,47,332,classification_lane_002
EXTPAYLOAD-5286bbf9794381addac4890d,8,8,6,34,classification_lane_002
EXTPAYLOAD-52eca995e96a24e587704b4e,2,2,0,11,classification_lane_002
EXTPAYLOAD-52fdfd62e174932d0d52e580,343,324,304,1080,classification_lane_002
EXTPAYLOAD-531fbd2c4b72e4f9e0a871ff,0,0,0,2,classification_lane_002
EXTPAYLOAD-5325b78f123d13ec10fb2c1b,118,111,96,494,classification_lane_002
EXTPAYLOAD-53350c958d1699784f1f4d8c,14,11,8,42,classification_lane_002
EXTPAYLOAD-53397f907067b5fa6720502e,515,466,370,1668,classification_lane_002
EXTPAYLOAD-534adf54f478d7a27922c213,176,167,130,618,classification_lane_002
EXTPAYLOAD-53632859e7a55688dd87dbfc,2,2,0,21,classification_lane_002
EXTPAYLOAD-5368862d98dfd662cab36cc4,12,12,10,37,classification_lane_002
EXTPAYLOAD-5393e9fb2ec09d6e21474e76,85,86,79,291,classification_lane_002
EXTPAYLOAD-53aa6346cef945f49042e5ad,40,40,0,103,classification_lane_002
EXTPAYLOAD-53ad5ac407f8d2e0cf70a3de,61,49,40,170,classification_lane_002
EXTPAYLOAD-53c2f00d732b9e6aa5695fea,303,254,163,744,classification_lane_002
EXTPAYLOAD-53ca5b4ed3b000a4998bb50b,136,136,124,430,classification_lane_002
EXTPAYLOAD-540b9a6b90ec6cdd46a461d2,67,67,0,140,classification_lane_002
EXTPAYLOAD-5413fddedcff66c8c08e0c80,2,2,0,6,classification_lane_002
EXTPAYLOAD-541c9e408ed9189bcba447f0,255,228,158,680,classification_lane_002
EXTPAYLOAD-543eaab4180f432835d6f7d8,2,2,0,7,classification_lane_002
EXTPAYLOAD-544b14a9387cb7e426fb3273,2,2,0,10,classification_lane_002
EXTPAYLOAD-545bef2d9f38a548b6d901af,2,2,2,12,classification_lane_002
EXTPAYLOAD-547747071f8ed533d4ce12ab,2,2,0,26,classification_lane_002
EXTPAYLOAD-548630849fd81ce97c3957f9,20,9,3,54,classification_lane_002
EXTPAYLOAD-54a69aad43e7d86b2c9f5b59,376,242,94,809,classification_lane_002
EXTPAYLOAD-54c35fd3f07e796e4382584c,4,4,4,17,classification_lane_002
EXTPAYLOAD-54c6345c082bf7457003f893,252,214,161,1185,classification_lane_002
EXTPAYLOAD-54caf0a27a806ff6815756c6,8,7,4,32,classification_lane_002
EXTPAYLOAD-54df1b4f5091370fd1b84325,37,34,31,116,classification_lane_002
EXTPAYLOAD-54e880096c2aaec60bb79086,2,2,0,8,classification_lane_002
EXTPAYLOAD-54ecc8b62e2fb5601a081681,3,3,0,9,classification_lane_002
EXTPAYLOAD-5503947b6c25b8e0d4e83b99,160,108,79,345,classification_lane_002
EXTPAYLOAD-5514c1f24c04f671d83bd895,92,63,33,262,classification_lane_002
EXTPAYLOAD-55177aa643981071103db664,1441,1080,811,4113,classification_lane_002
EXTPAYLOAD-55441a1f3c263f70f87f6510,65,43,20,168,classification_lane_002
EXTPAYLOAD-5552df522a032ad3ea21a055,48,48,2,113,classification_lane_002
EXTPAYLOAD-559e1f431c77bb3550c136be,81,62,18,174,classification_lane_002
EXTPAYLOAD-55a32435b0dd3f604dce0485,87,19,0,111,classification_lane_002
EXTPAYLOAD-55b2756d47fcfa2e6ee3d01c,4,4,2,49,classification_lane_002
EXTPAYLOAD-55b2d55b99ef4b5682dcfec2,15,11,2,63,classification_lane_002
EXTPAYLOAD-55be1364228c6887023c109f,1499,1034,651,3750,classification_lane_002
EXTPAYLOAD-561cd268e39c1e0734fbb555,45,38,17,167,classification_lane_002
EXTPAYLOAD-5631c84fe1dfc5ba47fd688c,18,14,12,47,classification_lane_002
EXTPAYLOAD-56349b17ccdc20584410e647,7,7,6,74,classification_lane_002
EXTPAYLOAD-566ced119874818d66700824,3,3,2,11,classification_lane_002
EXTPAYLOAD-567828f1c0ccf8b6a3dd5640,37,37,0,84,classification_lane_002
EXTPAYLOAD-56b6997e55e40abf53d25e1f,31,13,3,144,classification_lane_002
EXTPAYLOAD-56bce29955c2adf3d4d5a546,1265,1222,963,3380,classification_lane_002
EXTPAYLOAD-56be782541e8d54d2aca45df,63,62,32,246,classification_lane_002
EXTPAYLOAD-56ca50880b482c29428d89bc,366,314,218,1326,classification_lane_002
EXTPAYLOAD-56ce7dbdb5d33a0ddc4e1460,39,39,34,109,classification_lane_002
EXTPAYLOAD-56e128be86ca1bb06fac010d,2,2,0,4,classification_lane_002
EXTPAYLOAD-56e1bec3c0d3badc31065a7a,339,293,194,1104,classification_lane_002
EXTPAYLOAD-56e7dac3d14eaac6ea942c4c,6,6,2,30,classification_lane_002
EXTPAYLOAD-570a6e5d5b6203df7374787f,141,134,31,406,classification_lane_002
EXTPAYLOAD-57243f05ce7708b581edf2a5,2,2,0,5,classification_lane_002
EXTPAYLOAD-572f8bad1026fcd208f1e65c,36,33,27,120,classification_lane_002
EXTPAYLOAD-575bdfddd2ee47efb50d7133,9,4,2,29,classification_lane_002
EXTPAYLOAD-5764b7cac2e306b5a08c4926,6,4,0,14,classification_lane_002
EXTPAYLOAD-5768f7b8683161fec2d886bf,2,2,0,7,classification_lane_002
EXTPAYLOAD-57b1b8da5fa028baf3dd2bc6,2,2,0,6,classification_lane_002
EXTPAYLOAD-57da327ba4b483ec39f46541,11,9,6,33,classification_lane_002
