canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-3f1ebfea9b79509527eb61eb,50,46,37,155,classification_lane_001
EXTPAYLOAD-3f5c9966eb62d8e1eda85428,218,227,178,642,classification_lane_001
EXTPAYLOAD-3f736281b382f8b6ef52ff23,17,17,6,94,classification_lane_001
EXTPAYLOAD-3fe154b6bfbe126827519e57,756,718,80,2007,classification_lane_001
EXTPAYLOAD-402da5bf86faeca151769427,10,9,3,33,classification_lane_001
EXTPAYLOAD-402ee1e50483eb65cd0896e4,21,17,14,81,classification_lane_001
EXTPAYLOAD-4033983d4676641312a08ff6,10,10,0,35,classification_lane_001
EXTPAYLOAD-403e18baa7495e077b21867e,2,2,0,7,classification_lane_001
EXTPAYLOAD-406f8b7ee955fdf5739e2af3,81,37,13,146,classification_lane_001
EXTPAYLOAD-407250d6640da83404039bd2,2,2,0,10,classification_lane_001
EXTPAYLOAD-407cadb1a5ccc70cd6196eb2,0,0,0,31,classification_lane_001
EXTPAYLOAD-40a056a99503b8ba0bb3b063,13,12,8,43,classification_lane_001
EXTPAYLOAD-40ab29e8cd0b4f457eec72ad,54,38,17,119,classification_lane_001
EXTPAYLOAD-40b1ea574e05d59d4c46b69b,9,5,0,20,classification_lane_001
EXTPAYLOAD-40c92fa5322c5c84c2025c8e,28,26,14,100,classification_lane_001
EXTPAYLOAD-40db155f68811fec51d6f35e,13,13,0,34,classification_lane_001
EXTPAYLOAD-4102703844404d98ef87d73f,184,114,74,360,classification_lane_001
EXTPAYLOAD-410c60631116a7e097019e02,7,6,0,39,classification_lane_001
EXTPAYLOAD-410dce62b35a45490600dd76,2,2,0,11,classification_lane_001
EXTPAYLOAD-41340a491e15c493ff352c0d,15,13,6,36,classification_lane_001
EXTPAYLOAD-415d267a71e62078ea453e79,49,43,41,123,classification_lane_001
EXTPAYLOAD-416907cafd23fe5e4f4a11b9,18,18,16,49,classification_lane_001
EXTPAYLOAD-417fa4d805be60c011743b5f,32,23,7,65,classification_lane_001
EXTPAYLOAD-4183daf4b16d36bf50c838bb,26,26,2,74,classification_lane_001
EXTPAYLOAD-4191a919ca10ac2a14b01f9d,424,199,88,823,classification_lane_001
EXTPAYLOAD-41b09a8c3e31b204f928a3d3,10,10,8,40,classification_lane_001
EXTPAYLOAD-41cf3bd323f526f0cf9a2b5e,9,8,6,37,classification_lane_001
EXTPAYLOAD-41d1a294a9ebe7ceee1a8f76,2,2,0,8,classification_lane_001
EXTPAYLOAD-41e0dd826cd2b37b2b7fbec6,241,147,83,494,classification_lane_001
EXTPAYLOAD-41e33da85f8bf3f105cb9466,2,2,0,13,classification_lane_001
EXTPAYLOAD-4228468b08c4845c5c62eea6,5,5,4,16,classification_lane_001
EXTPAYLOAD-4243d967e17ac07fd2e75086,2,2,0,11,classification_lane_001
EXTPAYLOAD-4250c108787c73f5596c4543,171,147,114,516,classification_lane_001
EXTPAYLOAD-42563a4ceabbe814b8ed58ab,22,15,9,48,classification_lane_001
EXTPAYLOAD-427f53a0d7d503f1d65d271b,10,11,5,51,classification_lane_001
EXTPAYLOAD-428647d36ba09b222a5ae31d,609,381,0,1042,classification_lane_001
EXTPAYLOAD-4289f004473e44857bf52995,29,21,4,108,classification_lane_001
EXTPAYLOAD-42aa78be63ae95b627a05fd3,16,15,1,41,classification_lane_001
EXTPAYLOAD-42c1fb97474bbc65fbe8d249,20,21,17,73,classification_lane_001
EXTPAYLOAD-42c52d61cd2eba99cc563c59,291,235,73,973,classification_lane_001
EXTPAYLOAD-42c62bb52bb75d27e6c33f6b,11,6,2,24,classification_lane_001
EXTPAYLOAD-42ebe09bbd291668fbeb2c8b,30,28,15,76,classification_lane_001
EXTPAYLOAD-430516eedd564dc1600c0fa8,4566,4566,0,10424,classification_lane_001
EXTPAYLOAD-4326e2270235e3f5479a06a1,2,2,0,14,classification_lane_001
EXTPAYLOAD-433634fd7d28ee1e84fc9720,27,27,21,85,classification_lane_001
EXTPAYLOAD-4343ed6337cf28890afd0046,67,33,12,125,classification_lane_001
EXTPAYLOAD-43456b0afadb407fe7e8cc00,72,30,14,112,classification_lane_001
EXTPAYLOAD-4359bfc81b1e4f44ce8eea0a,2,2,0,4,classification_lane_001
EXTPAYLOAD-43e06e57419edbb75806af8e,2,2,0,9,classification_lane_001
EXTPAYLOAD-4402ffce8374664db0923feb,340,218,177,751,classification_lane_001
EXTPAYLOAD-4403da3a667ddda94957b0cd,25,25,2,57,classification_lane_001
EXTPAYLOAD-4428c7b01a85d09293dea497,125,125,10,307,classification_lane_001
EXTPAYLOAD-443c9ce201fad365007b3a17,6,5,1,27,classification_lane_001
EXTPAYLOAD-44419ba0fa0e8be1d50c1483,30,30,23,93,classification_lane_001
EXTPAYLOAD-444929af23a801195aa0dc1a,876,876,180,2620,classification_lane_001
EXTPAYLOAD-444a7ad8ad55a787762aecc4,28,28,18,69,classification_lane_001
EXTPAYLOAD-44872dfddae6ae17407f08fc,4,3,1,18,classification_lane_001
EXTPAYLOAD-4494e795e0e44a80d6538eb6,2,2,0,10,classification_lane_001
EXTPAYLOAD-44a579b9d9c078721d1bcc3a,2,2,0,13,classification_lane_001
EXTPAYLOAD-44adfca8e7423708e8280451,18,13,8,45,classification_lane_001
EXTPAYLOAD-44b46e54baf06047bad6cc2e,621,194,68,1206,classification_lane_001
EXTPAYLOAD-44c0c1d7ab5367125c785fd3,29,28,27,98,classification_lane_001
EXTPAYLOAD-44ce23a037475b58bdcc0c01,9,9,0,21,classification_lane_001
EXTPAYLOAD-44e8d753e6d2aac1be241cd1,244,176,135,685,classification_lane_001
EXTPAYLOAD-45061989bf34f3a336be47cd,42,43,28,129,classification_lane_001
EXTPAYLOAD-4519eca9b9928d6e68f3868d,175,161,122,504,classification_lane_001
EXTPAYLOAD-4521f9fe866fc0118719de49,117,77,10,229,classification_lane_001
EXTPAYLOAD-453babfd687bdc457e78f4f0,14,14,12,44,classification_lane_001
EXTPAYLOAD-454276d6a379f78942bb95d4,1033,921,7,3869,classification_lane_001
EXTPAYLOAD-45634f3f2d7a88234fe634f6,65,37,21,128,classification_lane_001
EXTPAYLOAD-4578d92b770070264fca495d,71,64,15,193,classification_lane_001
EXTPAYLOAD-4586b2e3a65bc59f3c055cea,2,2,0,9,classification_lane_001
EXTPAYLOAD-4591e452fefcc1ebc60f44f4,99,37,0,295,classification_lane_001
EXTPAYLOAD-45947f38f231f5e97798a16b,4,7,5,26,classification_lane_001
EXTPAYLOAD-45d642f69b3d2000a84acdfa,0,0,0,1,classification_lane_001
EXTPAYLOAD-45e36e3ea043c6b16ff82e2d,38,38,0,79,classification_lane_001
EXTPAYLOAD-45fe4ba65d6b1eacbaf9822c,5,3,0,12,classification_lane_001
EXTPAYLOAD-4614ca10593de441b2c7eb2d,2,3,1,8,classification_lane_001
EXTPAYLOAD-4635b111fb3b1b144f1c14bc,39,39,2,83,classification_lane_001
EXTPAYLOAD-46d848ed7d6295fd9542b4c2,1863,1700,1114,5825,classification_lane_001
EXTPAYLOAD-46e0caa8967240c4b535d868,16,13,0,56,classification_lane_001
EXTPAYLOAD-46e144dcb1d000cd279e4912,2,2,0,6,classification_lane_001
EXTPAYLOAD-46e2ce1f8050d78ff5f5bab6,27,27,10,109,classification_lane_001
EXTPAYLOAD-46eb79ac219a47efb8ec065d,144,79,25,355,classification_lane_001
EXTPAYLOAD-46f1dd1e5a96203c6c78d428,65,61,51,266,classification_lane_001
EXTPAYLOAD-47012de1584672dbfc97e57f,125,125,0,277,classification_lane_001
EXTPAYLOAD-47052cefcb002da964d1cd98,26,23,17,120,classification_lane_001
EXTPAYLOAD-4726737358947538ebec9462,839,361,186,1532,classification_lane_001
EXTPAYLOAD-476ae6a1e3d42a6eeac25b76,107,95,72,328,classification_lane_001
EXTPAYLOAD-479c8bfc1a07ab315686c199,93,72,51,561,classification_lane_001
EXTPAYLOAD-47a01799492828346dc41b1b,7,7,4,35,classification_lane_001
EXTPAYLOAD-47bf8c406c7104777e7d534d,898,482,82,2319,classification_lane_001
EXTPAYLOAD-47c8ca5dab7db3faaddf1718,77,63,49,189,classification_lane_001
EXTPAYLOAD-47d737292ac0276877c87a9d,88,87,85,230,classification_lane_001
EXTPAYLOAD-47d808ae2c48ff4c0ac77f2c,34,26,12,77,classification_lane_001
EXTPAYLOAD-47d90ead79d318f901fd69fc,108,55,3,170,classification_lane_001
EXTPAYLOAD-47de78c2a6cfb019d9652526,32,25,14,106,classification_lane_001
EXTPAYLOAD-48030bc58ccc440eb6fa7298,36,25,4,107,classification_lane_001
EXTPAYLOAD-48088bba6b7738fccba629c2,2,2,0,7,classification_lane_001
EXTPAYLOAD-481aa14c253b2c16c01ff42d,9,8,7,29,classification_lane_001
EXTPAYLOAD-481b3215f88a7a527e6ac99e,269,277,256,1041,classification_lane_001
EXTPAYLOAD-483bf4a712a5db3fe6f59e26,2,2,0,9,classification_lane_001
EXTPAYLOAD-4878089dd324477f1ef074f6,2,2,0,17,classification_lane_001
EXTPAYLOAD-48bb76cc2b3074b77632d108,4,4,2,20,classification_lane_001
EXTPAYLOAD-48cdbb4ddde5c7f0af0e6cdc,1282,491,0,2074,classification_lane_001
EXTPAYLOAD-48db5894635e05619f01993b,12,12,12,32,classification_lane_001
EXTPAYLOAD-48e6e8fc7d849d337e7a7ef7,5,4,1,11,classification_lane_001
EXTPAYLOAD-48e9ee513d015ac0827d4633,2,2,0,16,classification_lane_001
EXTPAYLOAD-48fa74115d63d626fe1e66fa,180,168,150,678,classification_lane_001
EXTPAYLOAD-48faa19d7ebb267f85613c48,374,361,0,752,classification_lane_001
EXTPAYLOAD-4903bbb76f3c65042adbe796,5,5,3,24,classification_lane_001
EXTPAYLOAD-490b1c2516c4b412a7b04dac,8,8,5,38,classification_lane_001
EXTPAYLOAD-4918104fa3404451d8ded05f,140,40,3,290,classification_lane_001
EXTPAYLOAD-495941ba8d8770910a24e85f,79,60,47,185,classification_lane_001
EXTPAYLOAD-496dc8411d1305f9bad5c2e8,631,216,113,1012,classification_lane_001
EXTPAYLOAD-49990c0afb733887cb375622,2060,1776,1477,6822,classification_lane_001
EXTPAYLOAD-49acb85b22a8e524ac17c231,17,11,4,54,classification_lane_001
EXTPAYLOAD-4a3f764cb6383e6d8a209a3b,52,54,54,216,classification_lane_001
EXTPAYLOAD-4a42166c2c78577f2ef0d109,2273,1156,622,4689,classification_lane_001
EXTPAYLOAD-4a51095fc260fac38999b1ae,2,2,0,40,classification_lane_001
EXTPAYLOAD-4a7592c4ec4f956d245d7769,194,145,101,802,classification_lane_001
EXTPAYLOAD-4a760f9a36717666cec461e5,18,18,15,65,classification_lane_001
EXTPAYLOAD-4a772f57f97c7e8677ef29a9,335,300,231,1185,classification_lane_001
EXTPAYLOAD-4a79de1395faf45826dafc32,5,4,1,23,classification_lane_001
EXTPAYLOAD-4aa9577d334c82d47f2719c7,525,461,347,1494,classification_lane_001
EXTPAYLOAD-4ab5d29a01152815fb0c348e,5,5,1,15,classification_lane_001
EXTPAYLOAD-4ab671d27d3bb60e783d4007,2,2,0,5,classification_lane_001
EXTPAYLOAD-4ae381bee0b2cc3ef9c51a94,72,49,16,176,classification_lane_001
EXTPAYLOAD-4aea9f999f1f8e5be8dcc2f8,2,2,0,8,classification_lane_001
EXTPAYLOAD-4af2501cc83e05378921bdc6,98,64,28,253,classification_lane_001
EXTPAYLOAD-4af40ad780602c5dd348b630,1573,1118,507,4742,classification_lane_001
EXTPAYLOAD-4af6ee4d2638cc171cc9ac75,1286,549,9,3626,classification_lane_001
EXTPAYLOAD-4af94c4c566b0d486737eb1a,5,3,0,28,classification_lane_001
EXTPAYLOAD-4b0aaaec85bf7ae4e08b8b20,67,58,36,202,classification_lane_001
EXTPAYLOAD-4b17c7489a7edd2338519603,821,827,524,3232,classification_lane_001
EXTPAYLOAD-4b225b8ee647cdf9887508ed,8,8,8,25,classification_lane_001
EXTPAYLOAD-4b2298844870c6f19eb4645f,2,2,0,10,classification_lane_001
EXTPAYLOAD-4b35bb4be60870aacdd30fb8,637,414,182,1862,classification_lane_001
EXTPAYLOAD-4b3e9f1c482d46b5a5f08da2,4,4,2,13,classification_lane_001
EXTPAYLOAD-4b4e2873ec18190fa170a50c,15,15,0,34,classification_lane_001
EXTPAYLOAD-4b589cc0cce99a48cef64842,4,4,2,21,classification_lane_001
EXTPAYLOAD-4b61a0555a13a755a74a437f,27,13,0,50,classification_lane_001
EXTPAYLOAD-4b75f1bf49bfec8eef740634,33,19,3,97,classification_lane_001
EXTPAYLOAD-4bc36e41c3a822cb05d13195,0,0,0,4,classification_lane_001
EXTPAYLOAD-4beb513415fb39527406031f,2,2,0,7,classification_lane_001
EXTPAYLOAD-4c003c951866045a1e2ce09d,2,2,0,9,classification_lane_001
EXTPAYLOAD-4c0a3e19409d5e17ce9db2f1,558,528,444,2002,classification_lane_001
EXTPAYLOAD-4c18048552d9be6bf1d26815,247,145,11,515,classification_lane_001
EXTPAYLOAD-4c18303ddb79ef5780abe3ed,2750,2085,1008,6596,classification_lane_001
EXTPAYLOAD-4c2476bea0679ca6fa82dc81,26,8,0,42,classification_lane_001
EXTPAYLOAD-4c2efffbe377bc073cff9bb7,1962,1319,902,4646,classification_lane_001
EXTPAYLOAD-4c57dd712926c1de0a5b8416,6,4,0,30,classification_lane_001
EXTPAYLOAD-4c72f27f6168606471831d27,11,10,7,36,classification_lane_001
EXTPAYLOAD-4c8059893d9ec037c682e0f1,451,291,64,847,classification_lane_001
EXTPAYLOAD-4c8ce84cdc59cf19be780c75,15,15,5,51,classification_lane_001
EXTPAYLOAD-4cb86232b86046e5dac0fdd6,2081,1627,1223,5566,classification_lane_001
EXTPAYLOAD-4cd761f660fb71352ae51862,2,2,0,12,classification_lane_001
EXTPAYLOAD-4cd7a8af9d1336a2de0ed3a0,23,22,15,58,classification_lane_001
EXTPAYLOAD-4ceb361bd72a9ec8b082203c,4,4,1,33,classification_lane_001
EXTPAYLOAD-4cfa48bdde6a549658f51c8d,38,20,9,75,classification_lane_001
EXTPAYLOAD-4cfd33fb2352b2e553f08838,4,4,1,27,classification_lane_001
EXTPAYLOAD-4d287eddd491e2ca31021ac2,62,54,39,143,classification_lane_001
EXTPAYLOAD-4d539ef8201d8d27418851ef,1031,836,42,2104,classification_lane_001
EXTPAYLOAD-4d99f0cd53dd0757465d6f24,2076,1215,584,4096,classification_lane_001
EXTPAYLOAD-4da669ec3e326977eb6b401d,6,5,2,14,classification_lane_001
EXTPAYLOAD-4db6d944bb911b60a305d281,882,692,498,2395,classification_lane_001
EXTPAYLOAD-4dd639f1b0a87b9ca6b36063,0,0,0,9,classification_lane_001
EXTPAYLOAD-4de4bf44a7deba9274bf2a31,18,13,10,41,classification_lane_001
EXTPAYLOAD-4de55b1d233de0da80b06d50,6,7,1,16,classification_lane_001
EXTPAYLOAD-4de8e37c48f9f3a27227190b,292,264,232,925,classification_lane_001
EXTPAYLOAD-4df77002c6b3564bfbc83428,22,22,20,84,classification_lane_001
EXTPAYLOAD-4e15cbbc127c1ee10352050a,158,146,136,662,classification_lane_001
EXTPAYLOAD-4e2ac0e72375c23de67c252a,26,25,1,59,classification_lane_001
EXTPAYLOAD-4e2f8904e80739b83fdf06ff,161,140,101,490,classification_lane_001
EXTPAYLOAD-4e4006caf96274d909b6cc4e,40,29,11,174,classification_lane_001
EXTPAYLOAD-4e7a85786cc05f0052ecf4ce,0,0,0,8,classification_lane_001
EXTPAYLOAD-4e87ac880495377b64ff4e3e,3602,3223,1925,10848,classification_lane_001
EXTPAYLOAD-4e8fd43e2eaf1333b4d98e56,21,21,19,66,classification_lane_001
EXTPAYLOAD-4efb25ed5484b1f400783510,139,97,47,937,classification_lane_001
EXTPAYLOAD-4f00ed75824e6c70764bcccb,0,0,0,2,classification_lane_001
EXTPAYLOAD-4f44db3681402619d8b580aa,4,3,0,19,classification_lane_001
EXTPAYLOAD-4f48343dc6c94993f6801e05,25,25,16,63,classification_lane_001
EXTPAYLOAD-4f658152a706ce78bfb5f5f5,115,100,36,242,classification_lane_001
EXTPAYLOAD-4f7788f278a84216af5b9a9d,8,8,0,17,classification_lane_001
EXTPAYLOAD-4f7ff567f65dc6aea7af0205,714,522,353,1828,classification_lane_001
EXTPAYLOAD-4fc85088e16ab986355b0943,3,3,0,15,classification_lane_001
EXTPAYLOAD-4fcf3a3f27252b2675b7e91c,6,6,4,22,classification_lane_001
EXTPAYLOAD-4fe133d47b89a5fee0d11026,14,14,6,53,classification_lane_001
EXTPAYLOAD-501ebca5b67ad31d08a58ef3,32,31,26,101,classification_lane_001
EXTPAYLOAD-503567094fd1461f18717bca,2,3,1,9,classification_lane_001
EXTPAYLOAD-50369878ada7b2faffa2ea40,153,147,104,454,classification_lane_001
EXTPAYLOAD-504424f4fe0082358594706a,1414,803,415,3775,classification_lane_001
EXTPAYLOAD-504c5990a873baf1c0b1f697,42,40,8,100,classification_lane_001
EXTPAYLOAD-505a31a1e66e6787c9f5b55c,2,2,0,7,classification_lane_001
EXTPAYLOAD-506763d0afcde9b8b239f24c,20,20,18,82,classification_lane_001
EXTPAYLOAD-5095e360669a42970ae671bd,1409,858,349,3836,classification_lane_001
EXTPAYLOAD-50a91f5dd2a99eae248ea3b3,363,247,165,1019,classification_lane_001
EXTPAYLOAD-50a9426ff236302038aa6957,77,77,0,160,classification_lane_001
EXTPAYLOAD-50d5485d5260b9d57828d413,15,14,11,44,classification_lane_001
EXTPAYLOAD-511e0c97916913d2c1670a16,53,42,19,159,classification_lane_001
EXTPAYLOAD-5126a64116349e760a684e97,1143,816,361,2424,classification_lane_001
EXTPAYLOAD-5128e3f8cd42db9a2cbf686e,5,3,0,14,classification_lane_001
EXTPAYLOAD-5131c055df14ffced7c708ce,126,118,81,424,classification_lane_001
EXTPAYLOAD-5135fc7f01e6a2f5cd657928,2,2,0,6,classification_lane_001
EXTPAYLOAD-517edb8e144ecbfb20b730ff,334,252,181,1617,classification_lane_001
EXTPAYLOAD-51bc60a5f613ae22abc11c9a,27,25,15,67,classification_lane_001
EXTPAYLOAD-51d0cb19a420f9d027601c28,2,2,0,10,classification_lane_001
EXTPAYLOAD-51d429b45e03528bc5418994,191,126,71,504,classification_lane_001
EXTPAYLOAD-51d6dc42c8c705640b3babe2,2,2,0,5,classification_lane_001
EXTPAYLOAD-51de50d88224d1ebe91a3916,7,5,0,47,classification_lane_001
EXTPAYLOAD-51eecfdeeb323f7ffbf2c547,6,5,2,37,classification_lane_001
EXTPAYLOAD-5212a64a9e9d614130db9960,367,235,170,997,classification_lane_001
EXTPAYLOAD-523538e7a1800bcaed369750,110,93,69,392,classification_lane_001
EXTPAYLOAD-5248fe58f0b98da46de76e77,370,333,243,1331,classification_lane_001
EXTPAYLOAD-52719a93478f773ccfc7d1f8,150,138,76,394,classification_lane_001
EXTPAYLOAD-527d562da8e197750ac62e86,516,416,215,1778,classification_lane_001
EXTPAYLOAD-527fcd557567498b00d147a4,5,5,2,21,classification_lane_001
EXTPAYLOAD-5289385b2e92581ce01dcc2a,2,2,0,8,classification_lane_001
EXTPAYLOAD-528f0d5dd014e2c786c49057,178,136,84,718,classification_lane_001
EXTPAYLOAD-528f87cbab03294da4805065,78,48,24,156,classification_lane_001
EXTPAYLOAD-52958783b9b1e208f9cb08ee,22,17,13,54,classification_lane_001
EXTPAYLOAD-5295b159ad3b8e2146c3c3c4,551,451,254,2009,classification_lane_001
EXTPAYLOAD-52ceabb6c7ae29ec739eaabe,327,250,195,985,classification_lane_001
EXTPAYLOAD-52e85ccebba124278a9ba253,2,2,0,11,classification_lane_001
EXTPAYLOAD-5357d7556d1c003fe69e5ced,4727,2288,1411,9533,classification_lane_001
EXTPAYLOAD-535c4dca0f5325c81c915c9f,51,51,0,113,classification_lane_001
EXTPAYLOAD-53828f1f2e5a908b87946362,9,9,1,26,classification_lane_001
EXTPAYLOAD-53b86cc38ceb96b14e882a55,2,2,0,17,classification_lane_001
EXTPAYLOAD-53bf047dd54190e9078ea1bf,871,245,61,1259,classification_lane_001
EXTPAYLOAD-53c1e5819d32fb5420e754e2,3,3,0,7,classification_lane_001
EXTPAYLOAD-53d1eb07154d4e509afaf75c,14,12,8,49,classification_lane_001
EXTPAYLOAD-53de0da989ab1f39730a67e5,33,33,0,69,classification_lane_001
EXTPAYLOAD-53f1a5be247c1f6b24a3acdc,4,4,2,32,classification_lane_001
EXTPAYLOAD-53f9afc47d19f2606ac8d4f3,2,2,0,52,classification_lane_001
EXTPAYLOAD-542fcd08df4d46c299b286ca,2,2,0,12,classification_lane_001
EXTPAYLOAD-544da3aa27c91e24eb82f96d,38,35,21,116,classification_lane_001
EXTPAYLOAD-546720b941152a107466bbd6,347,293,179,1141,classification_lane_001
EXTPAYLOAD-547dadb2a6f372f769c3ac79,80,79,5,178,classification_lane_001
EXTPAYLOAD-5492c39d3f77c52896b6c874,32,21,9,74,classification_lane_001
EXTPAYLOAD-54c9d210850fee8febb715fa,2,2,0,9,classification_lane_001
EXTPAYLOAD-54d5180e9a03efe7043f5977,52,47,32,150,classification_lane_001
EXTPAYLOAD-5510ecdbd72be6abbd5511e9,2,2,0,11,classification_lane_001
EXTPAYLOAD-5539c86869eee995d8d14576,5,3,0,13,classification_lane_001
EXTPAYLOAD-553aa17787d390d1c6efc432,90,91,78,356,classification_lane_001
EXTPAYLOAD-55495f052c831f9d478acc6f,38,30,4,117,classification_lane_001
EXTPAYLOAD-554b3d4ef8bc5743c540d6cf,619,244,157,1287,classification_lane_001
EXTPAYLOAD-5573e54403e15915a721da89,43,37,30,111,classification_lane_001
EXTPAYLOAD-55ae048a840eaf7e29f02ed4,40,40,27,114,classification_lane_001
EXTPAYLOAD-55c8afb3d30b2544cc42cb5a,56,49,44,177,classification_lane_001
EXTPAYLOAD-55dfc30f6bf8cf78e83056f0,1003,690,394,2711,classification_lane_001
EXTPAYLOAD-55ed59acd1172e69fb9b7960,1224,913,744,2974,classification_lane_001
EXTPAYLOAD-55f05a0de6968eaf86586860,1332,773,433,2769,classification_lane_001
EXTPAYLOAD-55fc109a3f550bbbb5730304,2,2,0,4,classification_lane_001
EXTPAYLOAD-5606007caf8a7681e6a865f1,197,186,170,754,classification_lane_001
EXTPAYLOAD-5618567e630e98bfa6be0271,12,12,8,33,classification_lane_001
EXTPAYLOAD-561eae240daece49f7e018a9,1795,1532,1267,5497,classification_lane_001
EXTPAYLOAD-563e369df877392f000ef455,51,51,13,141,classification_lane_001
EXTPAYLOAD-5658cfb8887b5d13228b4fa7,301,301,0,658,classification_lane_001
EXTPAYLOAD-566221c5950bb688a8bd4a79,13,10,7,29,classification_lane_001
EXTPAYLOAD-5665858898f118dc74ec0915,10,8,6,43,classification_lane_001
EXTPAYLOAD-5691286cc6c05f76c785738a,1517,1008,714,3143,classification_lane_001
EXTPAYLOAD-569ea3eec2d69228a0166908,1766,1415,1124,4320,classification_lane_001
EXTPAYLOAD-56a2d23143c366b3f6792fb3,101,87,65,374,classification_lane_001
EXTPAYLOAD-56b4bb4bade2e5b5c86aab4c,2,2,0,14,classification_lane_001
EXTPAYLOAD-56bfc969d106fa009b64287c,52,52,50,134,classification_lane_001
EXTPAYLOAD-56c41ab6543690f6c632b88f,21,21,18,70,classification_lane_001
EXTPAYLOAD-56ec88803a8ec9fc278c7283,2,1,0,7,classification_lane_001
EXTPAYLOAD-56f469275943f45c38beb6f7,1041,743,246,2609,classification_lane_001
EXTPAYLOAD-570988fa9aff57fd7964464c,2,2,0,5,classification_lane_001
EXTPAYLOAD-570ea36f231b5aae3ead802e,2,2,0,6,classification_lane_001
EXTPAYLOAD-574bfc08a6a160592391e6de,44,32,12,87,classification_lane_001
EXTPAYLOAD-5752c6035cc3a277e3c32baa,77,73,67,284,classification_lane_001
EXTPAYLOAD-575359bf7b207b651f0bc780,6,6,0,15,classification_lane_001
EXTPAYLOAD-5784e4459218f89202737a43,5,5,2,17,classification_lane_001
EXTPAYLOAD-5795af74c559523bbf429a55,8,7,4,31,classification_lane_001
EXTPAYLOAD-579faec94f6d1a7f6baff06c,4,4,0,18,classification_lane_001
EXTPAYLOAD-57a5a27966a862a04e86550a,350,350,24,762,classification_lane_001
EXTPAYLOAD-57d2d895bd0ff42eee8f9dcf,34,27,13,73,classification_lane_001
EXTPAYLOAD-57eee096317d6a6e6ff0ed5a,6,6,3,22,classification_lane_001
EXTPAYLOAD-57f7dd92a558b5de669f0727,2,2,0,8,classification_lane_001
EXTPAYLOAD-57fbfd46524ec2685706c83e,1318,1010,906,3334,classification_lane_001
EXTPAYLOAD-580070731c2079b5b8201b4e,18,23,14,80,classification_lane_001
EXTPAYLOAD-5832b8848f67e38fa1af7e92,6,5,4,19,classification_lane_001
EXTPAYLOAD-583b6fc963d9f41d41293f1d,19,16,2,55,classification_lane_001
EXTPAYLOAD-58485afb8603d962b985814f,5,5,3,28,classification_lane_001
EXTPAYLOAD-58546bf0f2d2a5cd8d8934bc,158,101,58,401,classification_lane_001
EXTPAYLOAD-587c250a541f81bfd13b31b9,8,6,3,57,classification_lane_001
EXTPAYLOAD-58826268b707af62048f38f3,8,9,1,62,classification_lane_001
EXTPAYLOAD-5894c46a1c206563b6622d9e,14,14,12,72,classification_lane_001
EXTPAYLOAD-58b05261cae1b5cfaa9e21f1,2,5,3,39,classification_lane_001
EXTPAYLOAD-58b0a50e5fc2ac593f833052,6,4,0,25,classification_lane_001
EXTPAYLOAD-58b2ea544668db32ae08698d,16,10,2,35,classification_lane_001
EXTPAYLOAD-58c27e2e56f8bf804b1fd0f0,2,2,0,10,classification_lane_001
EXTPAYLOAD-58d35ef5fb3d7dfdfceda0a1,2,2,0,6,classification_lane_001
EXTPAYLOAD-58d9a5b8b9ef4dbcad0e821e,2,2,0,4,classification_lane_001
EXTPAYLOAD-5911c3d1b0f51e50080a9ea9,352,280,234,1165,classification_lane_001
EXTPAYLOAD-593345e47a6cff200c8cf4ec,2,2,0,46,classification_lane_001
EXTPAYLOAD-593f50d2e586188a2c83b0db,4,4,2,20,classification_lane_001
EXTPAYLOAD-5972a923cbaf3d56776a6057,3,3,0,8,classification_lane_001
EXTPAYLOAD-5982fc671273671a99f3d5df,23,22,17,129,classification_lane_001
EXTPAYLOAD-598d4764a9f998ee2c3f7389,753,722,61,1583,classification_lane_001
EXTPAYLOAD-598f5ff4762472e9519c7d8c,4283,4285,68,9761,classification_lane_001
EXTPAYLOAD-5993fc6f1e9f41f3f1497b6d,638,476,320,2111,classification_lane_001
EXTPAYLOAD-599ebd32b3de16ed577e3eb2,5,2,0,45,classification_lane_001
EXTPAYLOAD-59b3f7b414c9aa80c1491a80,13,13,6,34,classification_lane_001
EXTPAYLOAD-59d6108274932707c67376ee,1661,1152,785,3851,classification_lane_001
EXTPAYLOAD-59da3773029942a1e527c9ee,374,283,244,949,classification_lane_001
EXTPAYLOAD-59f15194d3a63360ff9facdc,16,15,11,64,classification_lane_001
EXTPAYLOAD-5a0501cafdee65b0cb06e201,2,2,0,11,classification_lane_001
EXTPAYLOAD-5a2c7a0d61684c14096a0920,35,32,25,118,classification_lane_001
EXTPAYLOAD-5a487432b4b38a69972c6ba6,2,2,0,5,classification_lane_001
EXTPAYLOAD-5a6f18b290a626133e430461,15,13,2,42,classification_lane_001
EXTPAYLOAD-5a7ff1002de1c47679bcfb18,13,8,3,40,classification_lane_001
EXTPAYLOAD-5a9b6bdf8feb44791ef796f1,32,28,20,115,classification_lane_001
EXTPAYLOAD-5ab6ec368671e7ccc32bed1d,2,5,3,26,classification_lane_001
EXTPAYLOAD-5ac04480490dedc98fdd7721,42,41,0,88,classification_lane_001
EXTPAYLOAD-5ac61b45a27c0faf03001768,2,2,0,14,classification_lane_001
