canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-39716d6b3a1aa2c724568b0c,56,53,17,127,classification_lane_003
EXTPAYLOAD-39834a85d31ef1a1c32cc438,1018,772,542,3342,classification_lane_003
EXTPAYLOAD-39886b5f83b5fd679091efd8,107,93,81,332,classification_lane_003
EXTPAYLOAD-39b06e07c36f780380233763,233,55,16,703,classification_lane_003
EXTPAYLOAD-39e9b35a246fa0ce7ea03609,58,58,0,116,classification_lane_003
EXTPAYLOAD-39ee0ce8bb9994cf8a17f423,38,38,0,79,classification_lane_003
EXTPAYLOAD-39ef6372519f60981fe69009,334,307,239,1124,classification_lane_003
EXTPAYLOAD-39f578f09d427b667bfdf378,382,279,197,1036,classification_lane_003
EXTPAYLOAD-39fcf2dc625588bdb2b21e3c,55,36,23,170,classification_lane_003
EXTPAYLOAD-3a27db708e73827caae2e23c,113,113,0,231,classification_lane_003
EXTPAYLOAD-3a29a5494386e6305eefde74,61,29,15,145,classification_lane_003
EXTPAYLOAD-3a29f5a9a5886030964c0598,5,5,2,25,classification_lane_003
EXTPAYLOAD-3a38a5559c4fe27757d8995d,4,4,2,15,classification_lane_003
EXTPAYLOAD-3a51f0f2d32bb782161846d2,16,13,11,46,classification_lane_003
EXTPAYLOAD-3a6c35452df8feec72e1c517,20,16,10,48,classification_lane_003
EXTPAYLOAD-3a7c8511507e8d4530d51191,67,66,61,179,classification_lane_003
EXTPAYLOAD-3a83d8494078858d7c551974,51,50,11,113,classification_lane_003
EXTPAYLOAD-3aaf53d810feac1b545bfe78,2,2,0,24,classification_lane_003
EXTPAYLOAD-3aaf5763f3336b1ca0c60918,169,157,127,717,classification_lane_003
EXTPAYLOAD-3ac0da20648eee792029d194,94,94,0,212,classification_lane_003
EXTPAYLOAD-3ad3f701115127e46790f381,16,16,4,53,classification_lane_003
EXTPAYLOAD-3b1e42a6973e611b5138dffe,2,2,0,9,classification_lane_003
EXTPAYLOAD-3b2f3622568f4b427c749b41,8,6,0,44,classification_lane_003
EXTPAYLOAD-3b404d16372c589bc556caf0,25,25,0,51,classification_lane_003
EXTPAYLOAD-3b723dbe219ff2d147e3e0b1,2,2,0,16,classification_lane_003
EXTPAYLOAD-3b78e58d9b48b22c6c5c9881,19,19,14,67,classification_lane_003
EXTPAYLOAD-3b9b50adaa9d37d8bb823fa0,174,115,61,671,classification_lane_003
EXTPAYLOAD-3bb1ca0f940519734bfa0525,65,61,50,219,classification_lane_003
EXTPAYLOAD-3bb3e47ae4645210c343bc07,2,2,0,10,classification_lane_003
EXTPAYLOAD-3bb708bd96a52d2adb5f98c3,2,2,0,6,classification_lane_003
EXTPAYLOAD-3be0100becc6956a566753c6,300,151,6,478,classification_lane_003
EXTPAYLOAD-3c075ff2b140fb7b836da607,2,2,0,12,classification_lane_003
EXTPAYLOAD-3c09d2667b8b2ada611c32ed,376,363,0,756,classification_lane_003
EXTPAYLOAD-3c360b81098ec9dd7e6eddb3,2,2,0,41,classification_lane_003
EXTPAYLOAD-3c57de841e8f7351f770ec64,13,10,5,43,classification_lane_003
EXTPAYLOAD-3c75a1bbab3dbb1cd12d6278,64,61,12,151,classification_lane_003
EXTPAYLOAD-3c7d36cfb23f9add653ec41a,6,3,0,17,classification_lane_003
EXTPAYLOAD-3ca0ba2f1301111ec0481e84,8,8,0,23,classification_lane_003
EXTPAYLOAD-3d1c782c1ac7fb4b7b2b0a96,2,2,0,8,classification_lane_003
EXTPAYLOAD-3d1dddcc12057fd4afa6de6c,286,222,70,760,classification_lane_003
EXTPAYLOAD-3d39038574ba80e206aea73c,14,14,12,40,classification_lane_003
EXTPAYLOAD-3d41e6a9f8c1c88fe868f842,35,28,19,93,classification_lane_003
EXTPAYLOAD-3d47d76795b0eaf52c82a1e0,39,36,32,108,classification_lane_003
EXTPAYLOAD-3d63096089372d94ab1e24f2,56,44,32,816,classification_lane_003
EXTPAYLOAD-3d69fb0adbf052ddaf32f260,20,19,8,55,classification_lane_003
EXTPAYLOAD-3d9ff3214ad9a3c4f34c65b9,375,362,0,754,classification_lane_003
EXTPAYLOAD-3dca79098eafb77c982e12cf,32,32,30,90,classification_lane_003
EXTPAYLOAD-3dcc59f97a87f47300614239,282,266,227,773,classification_lane_003
EXTPAYLOAD-3dcdfff8c7ae9e5a79984b86,117,114,97,558,classification_lane_003
EXTPAYLOAD-3dd27db54732e03c317dd896,4,4,0,21,classification_lane_003
EXTPAYLOAD-3de263afc854991db07fb307,9,4,0,26,classification_lane_003
EXTPAYLOAD-3de6818f52c661b3e0466850,157,152,54,373,classification_lane_003
EXTPAYLOAD-3e07ee9961aab53de64cfb80,6,6,4,20,classification_lane_003
EXTPAYLOAD-3e2a575b80765086c53ccd66,2,2,0,4,classification_lane_003
EXTPAYLOAD-3e4dfd5f37e78ba0969e32c8,5,5,2,18,classification_lane_003
EXTPAYLOAD-3e864d97c554cf42af460a51,248,210,170,922,classification_lane_003
EXTPAYLOAD-3eaac66f301a7453295d4540,35,17,6,59,classification_lane_003
EXTPAYLOAD-3eb529279db792b272059cbd,16,16,0,457,classification_lane_003
EXTPAYLOAD-3ebc779d4fb5128f2911516c,176,160,130,614,classification_lane_003
EXTPAYLOAD-3f06ea0c4fb6491951c18fb9,11,11,5,29,classification_lane_003
EXTPAYLOAD-3f126bb7fd8b803ebfceb4ed,5,4,1,17,classification_lane_003
EXTPAYLOAD-3f159672bbbd32b4c9874125,269,185,112,646,classification_lane_003
EXTPAYLOAD-3f34995da83c581e36686c64,4,4,0,10,classification_lane_003
EXTPAYLOAD-3f436e9c7ae00bfdbe16d878,15,9,3,34,classification_lane_003
EXTPAYLOAD-3f45aa1626df2181906f9390,14,14,0,32,classification_lane_003
EXTPAYLOAD-3f6a94f14faa391c7be49e19,2,2,0,16,classification_lane_003
EXTPAYLOAD-3f7660d3c231cd342e3c017a,18,18,10,42,classification_lane_003
EXTPAYLOAD-3f80986b4f16b64752d631af,591,506,396,1607,classification_lane_003
EXTPAYLOAD-3f923e253473c699a302154d,1,1,0,7,classification_lane_003
EXTPAYLOAD-3f9454d64f23ab8a4ab8d8ad,66,49,23,283,classification_lane_003
EXTPAYLOAD-3f9d62bfef5715e096d1c646,104,92,66,429,classification_lane_003
EXTPAYLOAD-3fa4ba7387333f1af936238d,14,20,18,70,classification_lane_003
EXTPAYLOAD-3faae9544fb4f655f9e48ded,135,100,49,363,classification_lane_003
EXTPAYLOAD-3fb9800e362dd2ae067338f9,4,4,0,58,classification_lane_003
EXTPAYLOAD-3fc507efd8b3d25dc99c5890,418,147,35,812,classification_lane_003
EXTPAYLOAD-3fc53353e8ef05881ac422cf,1012,617,373,2663,classification_lane_003
EXTPAYLOAD-3fc82f5a0cdcc37b7b099247,2,2,0,14,classification_lane_003
EXTPAYLOAD-3fd6feccc71ded4285634e96,50,50,44,138,classification_lane_003
EXTPAYLOAD-3fef9bbd7feb028e616e3754,36,36,36,112,classification_lane_003
EXTPAYLOAD-4033a6701c2989bf06572242,347,279,172,1166,classification_lane_003
EXTPAYLOAD-4033b86f9445689694ec0058,30,30,2,66,classification_lane_003
EXTPAYLOAD-404673dfd1562fa7d7c7e5d8,4,4,2,27,classification_lane_003
EXTPAYLOAD-40475d4ceb15fb11645671af,11,11,9,54,classification_lane_003
EXTPAYLOAD-4062b18c071c811450f45f81,3,3,0,11,classification_lane_003
EXTPAYLOAD-407605c65adb959a689dd55e,4,4,2,13,classification_lane_003
EXTPAYLOAD-4087b0b3405fee3be2270252,2,2,0,12,classification_lane_003
EXTPAYLOAD-408cb865e496607598b03c0b,937,940,736,2598,classification_lane_003
EXTPAYLOAD-409b727e02c0e0c7cdc58614,2,3,3,30,classification_lane_003
EXTPAYLOAD-40b693f8396396d31b344713,2,2,0,9,classification_lane_003
EXTPAYLOAD-40b8abdb403d903d95f42363,20,17,10,132,classification_lane_003
EXTPAYLOAD-40c825548a687f3314199212,120,112,62,353,classification_lane_003
EXTPAYLOAD-40c8ec3515a5cc0f3573c6c4,1705,1122,965,4200,classification_lane_003
EXTPAYLOAD-40ccafeced4355654c00b085,2,2,0,6,classification_lane_003
EXTPAYLOAD-4101ea8fbf7cef3000530c26,605,278,132,1545,classification_lane_003
EXTPAYLOAD-412b4eb72ef1be8739db1605,181,47,0,252,classification_lane_003
EXTPAYLOAD-4168cc8a09ea608f7c0d76a7,6,6,4,20,classification_lane_003
EXTPAYLOAD-4169bb3346803961ea2177d3,3,3,0,11,classification_lane_003
EXTPAYLOAD-419fb89c7af8edfc9209c682,96,85,47,261,classification_lane_003
EXTPAYLOAD-41b70fa5163a540d9464adb6,264,217,174,903,classification_lane_003
EXTPAYLOAD-41bc82de34c4f14f76840adb,2,2,0,7,classification_lane_003
EXTPAYLOAD-41d0320be91841afd85d9359,3205,3029,1878,10880,classification_lane_003
EXTPAYLOAD-41db649e4f94b577b64f7d89,442,309,207,1056,classification_lane_003
EXTPAYLOAD-41f87597cbcca641fb998c8b,25,31,20,160,classification_lane_003
EXTPAYLOAD-4235ad8583ce0d7b0d6f92ec,4,4,0,19,classification_lane_003
EXTPAYLOAD-42649dabb65a0534a2cad23f,5,5,3,38,classification_lane_003
EXTPAYLOAD-42866ff139ea33122fa22b44,95,64,24,329,classification_lane_003
EXTPAYLOAD-42b5184cf5877c2ac74112c5,4,4,2,15,classification_lane_003
EXTPAYLOAD-42c8b27cd882abfcfde9817a,5,4,0,13,classification_lane_003
EXTPAYLOAD-42e913539fd3abd080e07df9,107,89,16,274,classification_lane_003
EXTPAYLOAD-42fdce4653d2ac36445e688e,2,2,0,8,classification_lane_003
EXTPAYLOAD-42fe0908f3c1c4b3e98f92e7,374,361,0,752,classification_lane_003
EXTPAYLOAD-4317b573001519c3c6052d5f,2,3,1,33,classification_lane_003
EXTPAYLOAD-434551deceb84b5dc2ba9fa7,2,2,0,5,classification_lane_003
EXTPAYLOAD-434cd8480f31fd52c72d9c6b,199,78,20,670,classification_lane_003
EXTPAYLOAD-4360c793abf4bc39f4fc9dfd,33,28,21,96,classification_lane_003
EXTPAYLOAD-4382befc4ef1ae37333da552,1197,815,648,2686,classification_lane_003
EXTPAYLOAD-438557e56283c9cf58848658,38,19,0,843,classification_lane_003
EXTPAYLOAD-4389f9602ecd7634315b246a,17,14,10,40,classification_lane_003
EXTPAYLOAD-438cb68ab5a18234af764bc6,2,2,0,10,classification_lane_003
EXTPAYLOAD-439f75ff0dcca367cd0022bc,24,18,10,72,classification_lane_003
EXTPAYLOAD-43aadad0b64841ffa2abcf05,28,26,23,84,classification_lane_003
EXTPAYLOAD-43ae450d81712a1dd44eea58,67,64,3,143,classification_lane_003
EXTPAYLOAD-43dca14fbde5248743e8e2c0,36,16,5,65,classification_lane_003
EXTPAYLOAD-43f30e051dd13713025be005,108,74,8,304,classification_lane_003
EXTPAYLOAD-44183b3f6460662b9599caf9,4,5,3,23,classification_lane_003
EXTPAYLOAD-4421f17d722b7a992496770c,69,69,0,154,classification_lane_003
EXTPAYLOAD-44223a059fc226e18ed38c07,28,25,23,80,classification_lane_003
EXTPAYLOAD-4429b23af474370b4ce27b92,6,6,4,35,classification_lane_003
EXTPAYLOAD-442f902177dd89c6b4390a90,2,2,0,9,classification_lane_003
EXTPAYLOAD-44478cef1c450fbe6f8107f2,80,55,18,158,classification_lane_003
EXTPAYLOAD-447916afc321b750ed1d74bd,142,142,4,376,classification_lane_003
EXTPAYLOAD-44ad17c14c1f1db2f5c2248d,27340,26324,360,56161,classification_lane_003
EXTPAYLOAD-44b64d284d522368181727d2,33,33,0,69,classification_lane_003
EXTPAYLOAD-44be255f86dd79bed7e92e3c,10,4,0,16,classification_lane_003
EXTPAYLOAD-44cf6cff17a3c92ee16d2828,25,25,0,51,classification_lane_003
EXTPAYLOAD-44d6d711201c2b413a73c08d,1896,1895,0,4612,classification_lane_003
EXTPAYLOAD-44d7d941e0f86ed6c54b832c,242,220,190,774,classification_lane_003
EXTPAYLOAD-44fa5b39d76a9ad3978bfe2a,45,42,11,126,classification_lane_003
EXTPAYLOAD-44feabe9b250f54e82b30dad,1555,1071,780,4428,classification_lane_003
EXTPAYLOAD-4511a05cfa9813ebc498a85b,299,299,4,766,classification_lane_003
EXTPAYLOAD-45379ea946983bee0f0f583e,234,218,62,609,classification_lane_003
EXTPAYLOAD-455249c5287af0d41b2de7d9,1799,1235,861,4992,classification_lane_003
EXTPAYLOAD-45636a9af6f322fd35225279,42,42,0,104,classification_lane_003
EXTPAYLOAD-4587a3800119d8aa87e05b80,101,96,69,314,classification_lane_003
EXTPAYLOAD-4588b67a954d6314d2c6168b,2,2,0,27,classification_lane_003
EXTPAYLOAD-45a5d0eba02270265d04d31e,8,9,5,34,classification_lane_003
EXTPAYLOAD-45ab28458dc3f8bdce868f0c,8,8,6,24,classification_lane_003
EXTPAYLOAD-45b2394d98152d7e9ac8e845,7,6,2,28,classification_lane_003
EXTPAYLOAD-45baf8cdb59a05e6f51ef5d5,19,17,15,67,classification_lane_003
EXTPAYLOAD-45c4fe9e5001ca0e751ec835,7,7,4,43,classification_lane_003
EXTPAYLOAD-45e57290e8b0974c85d30ee8,1986,1258,564,4263,classification_lane_003
EXTPAYLOAD-45ea2b138a25752767e1112f,2,2,0,9,classification_lane_003
EXTPAYLOAD-45f35da177efe49c715bf927,94,69,39,271,classification_lane_003
EXTPAYLOAD-461deaf4c2d3de491204b67b,17,18,14,61,classification_lane_003
EXTPAYLOAD-46222557999604f1bf4c597a,73,77,4,242,classification_lane_003
EXTPAYLOAD-4628f4ec3c9e29a807b719c2,24,23,13,130,classification_lane_003
EXTPAYLOAD-462a928dd6f5b691083b7dee,2,2,0,10,classification_lane_003
EXTPAYLOAD-4638d01c23c6c985ef190e32,2,2,0,11,classification_lane_003
EXTPAYLOAD-4673ec28790c920fbc532dd0,6,6,4,37,classification_lane_003
EXTPAYLOAD-46930d11ac991390f54e7131,0,0,0,13,classification_lane_003
EXTPAYLOAD-46bc257a5336629e3db5c19b,4,3,2,206,classification_lane_003
EXTPAYLOAD-46d96914949f42174318d1be,446,424,383,1647,classification_lane_003
EXTPAYLOAD-471e0d0bae97780a5993fda4,27,16,9,73,classification_lane_003
EXTPAYLOAD-47240cca460a3bb0cac1cf0c,17,13,6,45,classification_lane_003
EXTPAYLOAD-4727c058b6f8498a08696e9d,2,2,0,4,classification_lane_003
EXTPAYLOAD-4739d53e89c40b05c5891715,699,513,345,1840,classification_lane_003
EXTPAYLOAD-474357a8d1b53f7c7af7b682,30,30,0,60,classification_lane_003
EXTPAYLOAD-47587170fede93956a192662,7,7,4,36,classification_lane_003
EXTPAYLOAD-479670a2a939492db9b88206,13,12,9,49,classification_lane_003
EXTPAYLOAD-47db7cabcf74cb2074fe497c,2,2,0,6,classification_lane_003
EXTPAYLOAD-47e1780afb2b4ddf342848b8,36,29,11,85,classification_lane_003
EXTPAYLOAD-47eaa2241472d4317e07f363,2,2,0,8,classification_lane_003
EXTPAYLOAD-4819e7c3c78360f77aec0f33,147,53,17,285,classification_lane_003
EXTPAYLOAD-483e5ba78563586541f0a988,2,2,0,12,classification_lane_003
EXTPAYLOAD-48414d397668595c80393d7f,533,383,284,1372,classification_lane_003
EXTPAYLOAD-484ba0dccff1ddc61826908d,123,91,57,301,classification_lane_003
EXTPAYLOAD-4867ba73c4f062f76a1467b6,2,2,0,21,classification_lane_003
EXTPAYLOAD-48a4f1132165be72b7658b38,62,69,47,240,classification_lane_003
EXTPAYLOAD-48a79851b0fb5e3bce0c468c,13,11,1,52,classification_lane_003
EXTPAYLOAD-48b896d4c715d12804fa2906,2,2,0,41,classification_lane_003
EXTPAYLOAD-48d091f60feb668af3ceb3aa,2,2,0,14,classification_lane_003
EXTPAYLOAD-492f29f320ba0b6760cf17af,7,5,2,17,classification_lane_003
EXTPAYLOAD-49548823fa9294d0c58c6917,0,0,0,7,classification_lane_003
EXTPAYLOAD-495daa87b9084f12daa01721,7,9,6,26,classification_lane_003
EXTPAYLOAD-496abdc788a3a94fc17de4e8,2,2,0,47,classification_lane_003
EXTPAYLOAD-49ba7e97a9b0e1bd771a4b17,7,6,3,22,classification_lane_003
EXTPAYLOAD-49f8fb510f7bafbf970d9075,31,29,20,105,classification_lane_003
EXTPAYLOAD-4a0da77e41f0130cc759bc1d,370,211,123,769,classification_lane_003
EXTPAYLOAD-4a2c95134ad97a7216caa943,40,34,26,92,classification_lane_003
EXTPAYLOAD-4a38c5ed3651ba1b1029e0df,35,31,25,129,classification_lane_003
EXTPAYLOAD-4a4792e7a67ef77313a2a503,593,415,236,1678,classification_lane_003
EXTPAYLOAD-4a4f6ddc6b5554772059bca3,2,2,0,16,classification_lane_003
EXTPAYLOAD-4a62f6f0728f9abe316f42fe,2,2,0,9,classification_lane_003
EXTPAYLOAD-4a8437c954034894889e2b60,10,9,7,63,classification_lane_003
EXTPAYLOAD-4a845564838e4d1596e037d9,4,4,0,18,classification_lane_003
EXTPAYLOAD-4ac6585a8b055b1770651f9d,68,18,4,224,classification_lane_003
EXTPAYLOAD-4ad06a73eee839f836e10587,6,6,0,32,classification_lane_003
EXTPAYLOAD-4ad9eb934965515416c97abb,27,28,7,128,classification_lane_003
EXTPAYLOAD-4b025ab437ae4b7ed0ab2ba7,3492,2273,1617,7787,classification_lane_003
EXTPAYLOAD-4b095ca7f95f1b296db01e11,13,13,0,31,classification_lane_003
EXTPAYLOAD-4b1d8ce82f9a89b3d17ce674,2,2,0,8,classification_lane_003
EXTPAYLOAD-4b235b6ae4448204f11f3333,578,470,247,1387,classification_lane_003
EXTPAYLOAD-4b2ed7d27fbaadda4a093197,353,244,155,1029,classification_lane_003
EXTPAYLOAD-4b3a021416fa3bf631228d92,2486,1002,594,4327,classification_lane_003
EXTPAYLOAD-4b3a776fd0b2effb75982278,445,282,146,931,classification_lane_003
EXTPAYLOAD-4b7dbe67d6b44d269ceb8db4,20,18,16,54,classification_lane_003
EXTPAYLOAD-4b809fd2e89b68321c6d814a,16,16,0,39,classification_lane_003
EXTPAYLOAD-4bdb2881091faf5633f37941,23,24,7,56,classification_lane_003
EXTPAYLOAD-4bf0e6e86067e694cf268596,62,41,28,152,classification_lane_003
EXTPAYLOAD-4bf4982ff8bb1f59105d4435,20,18,2,81,classification_lane_003
EXTPAYLOAD-4c2008155783001a87bb3ec3,3,3,1,9,classification_lane_003
EXTPAYLOAD-4c2b813e2b42eed639884ec1,2,2,0,11,classification_lane_003
EXTPAYLOAD-4c3d4e26ffba402611a424e1,35,22,10,95,classification_lane_003
EXTPAYLOAD-4c435a8b4038b5db55998498,498,168,63,978,classification_lane_003
EXTPAYLOAD-4c5de483b4ecdc170142ef4d,376,362,0,755,classification_lane_003
EXTPAYLOAD-4c6b0f24fec0602dff1166c9,2,2,0,5,classification_lane_003
EXTPAYLOAD-4c82a0fd56ff0ac23e1e6017,724,685,645,2095,classification_lane_003
EXTPAYLOAD-4c8f3f1cc4f285544d27b447,38,38,0,79,classification_lane_003
EXTPAYLOAD-4cc657abe8e34d7f9416fbbe,162,90,52,318,classification_lane_003
EXTPAYLOAD-4ccb8e0195b56f1c26c64b9b,4,4,2,28,classification_lane_003
EXTPAYLOAD-4cdbf86a53a06fb4c8d9fa26,7,6,4,21,classification_lane_003
EXTPAYLOAD-4cee0bb7d6fffe7622b21859,4,4,4,25,classification_lane_003
EXTPAYLOAD-4d27fb48af8f3a53949eff0c,40,39,4,94,classification_lane_003
EXTPAYLOAD-4d5bf211ab20a5a1107ccfdf,3,3,0,15,classification_lane_003
EXTPAYLOAD-4d6ac1abff8eb525a94ce7b4,37,37,0,77,classification_lane_003
EXTPAYLOAD-4db2c4a0d3cf7d994a3b1de3,16,16,8,44,classification_lane_003
EXTPAYLOAD-4db561d74c2bd4edf9641d28,31,31,0,74,classification_lane_003
EXTPAYLOAD-4e010724ccb928a61f443f26,4,3,1,13,classification_lane_003
EXTPAYLOAD-4e06742de5506d8e8c139a0a,3,3,1,9,classification_lane_003
EXTPAYLOAD-4e0c5e6569e985c9b6f4a513,4,4,0,10,classification_lane_003
EXTPAYLOAD-4e155b5887a5d81a1b898635,2,2,0,23,classification_lane_003
EXTPAYLOAD-4e306b1a7fa49e60ce6e2709,261,197,103,1006,classification_lane_003
EXTPAYLOAD-4e3f6c3b3244ccbbffde2ec5,24,24,20,184,classification_lane_003
EXTPAYLOAD-4e6961728a3f5da29f4a8cf2,800,800,0,2221,classification_lane_003
EXTPAYLOAD-4e9738f3e5d9e9e2fb1a4ba8,2,2,0,38,classification_lane_003
EXTPAYLOAD-4ecc5e315883ca5feb0fdfe1,4,3,0,16,classification_lane_003
EXTPAYLOAD-4ee900084294b9a2a223ce57,4,4,2,33,classification_lane_003
EXTPAYLOAD-4f029f545496bb714193dee3,35,33,28,100,classification_lane_003
EXTPAYLOAD-4f06a0b524b719d2015cc1f8,16,16,12,57,classification_lane_003
EXTPAYLOAD-4f09f39dc54a10e12b484234,2,2,0,4,classification_lane_003
EXTPAYLOAD-4f21befa7495325f892354a6,47,43,0,1309,classification_lane_003
EXTPAYLOAD-4f2263816b06b6ae28f81ff3,0,0,0,7,classification_lane_003
EXTPAYLOAD-4f32ce546694af57681683bb,0,0,0,1,classification_lane_003
EXTPAYLOAD-4f3fa604f11fe1d8200a741d,1322,704,350,2632,classification_lane_003
EXTPAYLOAD-4f47ad633807459ed366036e,2533,1304,1001,4754,classification_lane_003
EXTPAYLOAD-4f4b7d6e0dbe9ff471f543dc,10,12,11,88,classification_lane_003
EXTPAYLOAD-4f63c6475993422ba2d97c38,834,604,424,2466,classification_lane_003
EXTPAYLOAD-4f81ebf45a6b8b05a50a5fa2,2,3,1,12,classification_lane_003
EXTPAYLOAD-4fa9d64a137d6d13e9d9c18d,695,170,7,1242,classification_lane_003
EXTPAYLOAD-4fb77e189b21f4c902b2d455,70,66,51,220,classification_lane_003
EXTPAYLOAD-4fc0d3cefc76005267cb627a,464,135,3,808,classification_lane_003
EXTPAYLOAD-4fe887b9e83bb19159ad6c9d,2,2,0,8,classification_lane_003
EXTPAYLOAD-5009cf2e42c5d253220ea9da,35,27,13,78,classification_lane_003
EXTPAYLOAD-50289f779175b890aa0d4164,97,66,18,219,classification_lane_003
EXTPAYLOAD-503a402714508d53b0477069,1819,1237,629,3966,classification_lane_003
EXTPAYLOAD-506982f70986d50d500ebc98,18,18,0,65,classification_lane_003
EXTPAYLOAD-506fc983061c1a836350e8fd,118,98,0,299,classification_lane_003
EXTPAYLOAD-50a90fdefa87af00502eabdb,879,818,656,2794,classification_lane_003
EXTPAYLOAD-50b60faa8365ab14ef06f3b3,4,4,0,15,classification_lane_003
EXTPAYLOAD-50be16b6bf6a407c11ab24f7,2,2,0,14,classification_lane_003
EXTPAYLOAD-50d2edce764ddfdcd8e82bb2,2,2,0,7,classification_lane_003
EXTPAYLOAD-50de132acbca2d43dd59e633,254,251,12,548,classification_lane_003
EXTPAYLOAD-50ea6a74379e865943698d7b,1049,920,621,2851,classification_lane_003
EXTPAYLOAD-50f3a65c109895de9e21fd48,6,4,3,17,classification_lane_003
EXTPAYLOAD-514bb9e3db09caf32cd83b19,2,2,0,9,classification_lane_003
EXTPAYLOAD-51740935f2e0930e79e40cff,16,8,2,29,classification_lane_003
EXTPAYLOAD-517c942d3ee027593b1fc8df,574,430,388,2726,classification_lane_003
EXTPAYLOAD-5182a20b845e5e2c28c917f0,23,11,4,40,classification_lane_003
EXTPAYLOAD-51a58a1a71025c9ade9adb5c,12,4,0,22,classification_lane_003
EXTPAYLOAD-52138da28a26bbf423e90f38,48,41,2,93,classification_lane_003
EXTPAYLOAD-5216c0b7c47d3dda95cdcab2,2,2,0,19,classification_lane_003
EXTPAYLOAD-521a12214b9d26b85e4e219a,2,2,0,5,classification_lane_003
EXTPAYLOAD-522adfa0f47b4969f48c344b,16,13,11,41,classification_lane_003
EXTPAYLOAD-5234886a383a3752dfe2c579,168,170,125,671,classification_lane_003
EXTPAYLOAD-524e62b4dd0d18896bcd01e4,30,18,9,67,classification_lane_003
EXTPAYLOAD-526d517df838781f5990e0fb,1470,1030,862,3734,classification_lane_003
EXTPAYLOAD-52716910f3bae433b66e132c,285,218,124,963,classification_lane_003
EXTPAYLOAD-527a808711c0c3381afafc49,8,8,2,36,classification_lane_003
EXTPAYLOAD-52e7b881d0f7121c47a8fadb,367,270,154,2008,classification_lane_003
EXTPAYLOAD-5304bbf8ba0ba5143532d3f9,374,361,0,752,classification_lane_003
EXTPAYLOAD-530f0039e14d4528853a9737,2,2,0,14,classification_lane_003
EXTPAYLOAD-5310466c8f83febe4f270267,28,24,19,68,classification_lane_003
EXTPAYLOAD-532f36f61687ea2ff5516827,2,2,0,11,classification_lane_003
EXTPAYLOAD-5346d9a93dac088974fa604b,334,276,150,747,classification_lane_003
EXTPAYLOAD-534b0c608f6bf53f92e419ce,3438,2580,1725,9011,classification_lane_003
EXTPAYLOAD-536c1628a947efe45f80af97,2329,1568,1073,5017,classification_lane_003
EXTPAYLOAD-538f8356aac73b7b3e1443c3,493,429,305,1406,classification_lane_003
EXTPAYLOAD-53a828205147e97294ce221c,202,202,26,563,classification_lane_003
EXTPAYLOAD-53ac00e859a58797c2874b8d,18,16,13,59,classification_lane_003
EXTPAYLOAD-53b44f271b6ef1f89d9959c3,9,9,6,53,classification_lane_003
EXTPAYLOAD-53d9be88a011a46d03d6f832,16,16,0,34,classification_lane_003
EXTPAYLOAD-53f87fa2c0a7f51176519085,25,25,0,51,classification_lane_003
EXTPAYLOAD-540cbbf96225438bfc517ca8,858,624,156,1795,classification_lane_003
EXTPAYLOAD-540f7c6fe68791ed9345c76a,6,6,4,20,classification_lane_003
EXTPAYLOAD-5433141687c1bbc9f649eb90,7,4,0,42,classification_lane_003
EXTPAYLOAD-5433438fc35100151dd87fa3,2,2,0,6,classification_lane_003
EXTPAYLOAD-543e48ed66e1d909692a59f5,6,5,1,24,classification_lane_003
EXTPAYLOAD-54459b6cbace60ed4303205e,75,53,36,237,classification_lane_003
EXTPAYLOAD-5447292dd3d4aa5b594cf523,2,2,0,7,classification_lane_003
EXTPAYLOAD-5467fc702966aa1a228c1d1e,306,202,122,685,classification_lane_003
EXTPAYLOAD-5496f4afb53d84901c3c3a7e,90,59,33,340,classification_lane_003
EXTPAYLOAD-54a570caed8dca7102d5fd53,77,54,38,242,classification_lane_003
EXTPAYLOAD-54b272333763bf5870a9f304,154,120,66,470,classification_lane_003
EXTPAYLOAD-54db8b17efaf2bf3488d4e3c,260,200,105,551,classification_lane_003
EXTPAYLOAD-54f5ba4c298c42df2f622d57,691,558,324,1725,classification_lane_003
EXTPAYLOAD-553ed45093956b443765cc06,201,104,58,524,classification_lane_003
EXTPAYLOAD-55402e2f909ef0271bc74a46,9,9,3,48,classification_lane_003
EXTPAYLOAD-554668dcff3c1cb0796f98ba,640,502,385,2471,classification_lane_003
EXTPAYLOAD-5560455f7492e381b4f98bd2,18,8,2,35,classification_lane_003
EXTPAYLOAD-558111b3d24d4395f98065d7,716,552,362,2109,classification_lane_003
EXTPAYLOAD-55867d994fd95f37e4cb2c15,3779,3314,1173,8408,classification_lane_003
EXTPAYLOAD-559ee25573406661cc5448e0,11,11,11,50,classification_lane_003
EXTPAYLOAD-55d7c2ef8ec4cc8fabcab39c,175,134,91,452,classification_lane_003
EXTPAYLOAD-55e6a9159a8dadcc8da11e83,6,6,4,26,classification_lane_003
EXTPAYLOAD-55eb8735c0e20fc3e509c177,2,2,0,8,classification_lane_003
EXTPAYLOAD-55eef1a0a6f43d499e9adef3,148,148,146,409,classification_lane_003
EXTPAYLOAD-55fe2f228fb261552ec18719,4,4,2,37,classification_lane_003
EXTPAYLOAD-565a124d13106885b4608742,10,6,1,21,classification_lane_003
