canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-3d28a0a40a418b7e03b9c508,2,2,0,8,classification_lane_004
EXTPAYLOAD-3d3d2d193ddb760eb88c3397,31,29,14,73,classification_lane_004
EXTPAYLOAD-3d5c09e1061c6f2266527e3c,49,35,14,108,classification_lane_004
EXTPAYLOAD-3d6191d7eb3c830503dba2a5,9,13,9,43,classification_lane_004
EXTPAYLOAD-3d750f5588a33d3f023cf124,28,22,17,100,classification_lane_004
EXTPAYLOAD-3dba2d864b17c4aa2fe2f830,3205,2749,2264,10005,classification_lane_004
EXTPAYLOAD-3dc1153c8ceb950b4b6f7cdc,128,32,0,231,classification_lane_004
EXTPAYLOAD-3dd102db6be6745d50a058e1,14,14,6,48,classification_lane_004
EXTPAYLOAD-3de5617a7d788ca824eed0eb,2,2,0,6,classification_lane_004
EXTPAYLOAD-3de6b0856cd29d84fb6152eb,20,11,5,45,classification_lane_004
EXTPAYLOAD-3df318e1161f579b13594ada,12,12,0,41,classification_lane_004
EXTPAYLOAD-3e596f81ca267e783dba48c6,2,5,3,40,classification_lane_004
EXTPAYLOAD-3e902db62928c986311798c9,38,38,0,79,classification_lane_004
EXTPAYLOAD-3eadb0065d063dd3538edeca,27,9,2,44,classification_lane_004
EXTPAYLOAD-3ee5b2da78c735dc0c26d63f,4,4,2,20,classification_lane_004
EXTPAYLOAD-3f184e68a2f0eb4ae3354f64,129,115,90,418,classification_lane_004
EXTPAYLOAD-3f33c1600b14488f5d3967e4,16,15,10,87,classification_lane_004
EXTPAYLOAD-3f3ce690e3a411d17dfd49da,2,2,0,10,classification_lane_004
EXTPAYLOAD-3f465b6982fea556ee317ef6,8,5,2,34,classification_lane_004
EXTPAYLOAD-3f4f6260e23a4157c7068cb7,10,7,4,24,classification_lane_004
EXTPAYLOAD-3f4fc7fddb3efb7271a128c7,3011,2028,986,7785,classification_lane_004
EXTPAYLOAD-3f5704a1d1e05a05c9b9d128,1536,1258,6,5502,classification_lane_004
EXTPAYLOAD-3f7e1428bbee7d2a731329e4,2,3,1,16,classification_lane_004
EXTPAYLOAD-3f99c5c1a4a6c3add35744c6,63,63,0,163,classification_lane_004
EXTPAYLOAD-3fa2cdbd18e212bae6ed2325,102,88,50,260,classification_lane_004
EXTPAYLOAD-3fad1de851ba4a3bf6ae574d,2,2,0,7,classification_lane_004
EXTPAYLOAD-3fbd66cbe236d9446d62958c,698,401,230,1403,classification_lane_004
EXTPAYLOAD-3fe5a0252648d844f9516ea5,144,82,54,344,classification_lane_004
EXTPAYLOAD-3ff61ab698d9f6ad57bb844c,80,53,11,164,classification_lane_004
EXTPAYLOAD-401bf30c5220e4ddc5bc8d3a,1104,827,662,2928,classification_lane_004
EXTPAYLOAD-40295aba41276ebb6f8f7178,10,10,8,53,classification_lane_004
EXTPAYLOAD-40490a7990a1d0be3c411277,2,2,0,4,classification_lane_004
EXTPAYLOAD-405a9de41c78c9d4af625275,37,10,0,183,classification_lane_004
EXTPAYLOAD-406395d2557ab6b4e96e8451,75,62,43,209,classification_lane_004
EXTPAYLOAD-4067d022fd9f0015fd9a8100,29,18,0,93,classification_lane_004
EXTPAYLOAD-40984ec367b993747a942814,2,2,0,11,classification_lane_004
EXTPAYLOAD-409f1b8538fee4f918824e52,13,13,11,56,classification_lane_004
EXTPAYLOAD-40b986d277b2f2ac4673c263,112,112,8,252,classification_lane_004
EXTPAYLOAD-40ba5224b2a5cd96ada19edd,8,4,2,27,classification_lane_004
EXTPAYLOAD-40c6be85877df8ba3a833c59,16,15,9,59,classification_lane_004
EXTPAYLOAD-40ccda916e49fa5351039222,35,14,3,66,classification_lane_004
EXTPAYLOAD-40e57a52955c6a4d14b6e625,302,208,147,740,classification_lane_004
EXTPAYLOAD-40efd06bafd8d3b81643eb29,1847,1330,817,4572,classification_lane_004
EXTPAYLOAD-41123a23096288a79028972e,847,679,435,2138,classification_lane_004
EXTPAYLOAD-41329ae1499dc384151f7435,2,2,0,14,classification_lane_004
EXTPAYLOAD-413de49411c9db5912ae11ab,11,9,5,55,classification_lane_004
EXTPAYLOAD-414fc8a4cdaca55c045cd1ce,24,16,4,77,classification_lane_004
EXTPAYLOAD-415711d2b4d7e790ca5fa1a1,285,101,50,559,classification_lane_004
EXTPAYLOAD-41660d9fcc024e011c659ecb,611,497,281,1750,classification_lane_004
EXTPAYLOAD-41771644dba8709d150748a4,33,20,4,74,classification_lane_004
EXTPAYLOAD-418669657d4649632e19820b,2,2,0,25,classification_lane_004
EXTPAYLOAD-418fefe236e8adefdbc084c4,2,2,0,13,classification_lane_004
EXTPAYLOAD-419303296e60d44950f118f0,758,516,102,1501,classification_lane_004
EXTPAYLOAD-419ef1a1a6cd80d7731d66a1,2,2,0,21,classification_lane_004
EXTPAYLOAD-41b2f8a26832f0141dcc802a,82,73,65,273,classification_lane_004
EXTPAYLOAD-41c1681ca36e7280754cb6fe,329,329,0,678,classification_lane_004
EXTPAYLOAD-41cae442032fb57d0fcd37ba,7,5,0,20,classification_lane_004
EXTPAYLOAD-41cd6bd5c622ced2c68c3683,9,9,3,26,classification_lane_004
EXTPAYLOAD-41f095a320db67b603fbda9f,503,471,400,2554,classification_lane_004
EXTPAYLOAD-420ec2d325c960b7dfa1c03f,36,28,3,90,classification_lane_004
EXTPAYLOAD-422ccf38f4944233f81aa91f,2,2,0,11,classification_lane_004
EXTPAYLOAD-42398cc886e0470edae0015a,2,2,0,9,classification_lane_004
EXTPAYLOAD-4242bde52cdb8256e1f0c382,2782,1721,1128,6073,classification_lane_004
EXTPAYLOAD-4251c319d1740fa281cd68ec,2,2,0,18,classification_lane_004
EXTPAYLOAD-428031038a46de26b50ee3b5,2,2,0,19,classification_lane_004
EXTPAYLOAD-42cd0e20ed8be72dc8156d15,2,2,0,6,classification_lane_004
EXTPAYLOAD-42cd460f742e295eb38d3778,24,24,0,54,classification_lane_004
EXTPAYLOAD-42df513f5f3ef0224fd597f6,205,205,3,493,classification_lane_004
EXTPAYLOAD-42e18c14d5ee4635c2bc263e,29,29,0,58,classification_lane_004
EXTPAYLOAD-42f0e187850376205c169dcd,2,2,0,13,classification_lane_004
EXTPAYLOAD-43071f1324933bf736435399,120,116,0,1387,classification_lane_004
EXTPAYLOAD-4310e3c6088ca84558793423,38,35,21,117,classification_lane_004
EXTPAYLOAD-43143ef7034724627cc97a4a,8,7,4,32,classification_lane_004
EXTPAYLOAD-4315a57a17b4021ba45d9a36,61,61,2,138,classification_lane_004
EXTPAYLOAD-43333b9e8ad23e967389ea85,10,10,10,42,classification_lane_004
EXTPAYLOAD-4335fb63b0e922a9fce54b8d,105,98,86,403,classification_lane_004
EXTPAYLOAD-433f862468413b19dac0a0f6,2,2,0,8,classification_lane_004
EXTPAYLOAD-435426ddfddc1af74517bd26,128,121,106,711,classification_lane_004
EXTPAYLOAD-437a45acac979b1108dfa830,2,2,0,12,classification_lane_004
EXTPAYLOAD-438d19d2eb5f284190cf62da,166,151,106,889,classification_lane_004
EXTPAYLOAD-43c0d5cd371f5e9bd606a31b,2,2,0,10,classification_lane_004
EXTPAYLOAD-43c70f64fa070709ca4ec54d,51,51,38,147,classification_lane_004
EXTPAYLOAD-43d56e7db6c15f82a53c53c9,137,136,115,546,classification_lane_004
EXTPAYLOAD-43e5c32cbc06fd9bedcec572,186,135,107,518,classification_lane_004
EXTPAYLOAD-442a6f715221681074f7bf2e,1153,1063,851,4046,classification_lane_004
EXTPAYLOAD-4457fc652c67f5dfc1347fdd,262,253,235,896,classification_lane_004
EXTPAYLOAD-44617dc6032955492ada7a32,652,228,112,1193,classification_lane_004
EXTPAYLOAD-446e0b72e49373741b6616b9,2,2,0,9,classification_lane_004
EXTPAYLOAD-4471c9b00d298144ca5de95d,6,6,2,33,classification_lane_004
EXTPAYLOAD-448a36fbeddecc84ce65fefe,55,32,19,127,classification_lane_004
EXTPAYLOAD-44afacce6d808c6325df59b8,1135,548,281,2321,classification_lane_004
EXTPAYLOAD-44c5bcb7b70a97cb169149fa,2,2,0,17,classification_lane_004
EXTPAYLOAD-44d59d262ffd37ec88bd89ed,2,2,0,40,classification_lane_004
EXTPAYLOAD-44e4ccb9143dae3ba2cfa999,420,297,191,1225,classification_lane_004
EXTPAYLOAD-44e504982dc431df38a10708,398,389,9,824,classification_lane_004
EXTPAYLOAD-44e6b92ac038d012d08bf6d4,358,355,0,873,classification_lane_004
EXTPAYLOAD-44fcf680766a10591dbb56d8,87,65,49,356,classification_lane_004
EXTPAYLOAD-4531f0c0747659ded01905ac,178,178,0,375,classification_lane_004
EXTPAYLOAD-4535164df41132ffa610d3b6,16,16,0,38,classification_lane_004
EXTPAYLOAD-4553afef240f2ebddcf672b2,9,12,9,35,classification_lane_004
EXTPAYLOAD-457bfa9ff422c555a8834cc9,50,14,0,160,classification_lane_004
EXTPAYLOAD-45902c9f5f50429804b31eed,3,3,0,23,classification_lane_004
EXTPAYLOAD-45b2fdd74f93cbc62ebe6d9d,15,9,0,34,classification_lane_004
EXTPAYLOAD-45b65d0b2533f87a85f7dee9,2,2,0,7,classification_lane_004
EXTPAYLOAD-45deb54a7b03f829c3ec7f68,1107,684,452,2625,classification_lane_004
EXTPAYLOAD-45e27b26f4e106d35db7872a,21,19,14,51,classification_lane_004
EXTPAYLOAD-45fb053597d587000d15558f,13,7,2,43,classification_lane_004
EXTPAYLOAD-45ff33dd126e86a512d3b957,2,2,0,27,classification_lane_004
EXTPAYLOAD-46033e81f6891ba23b3797ab,32,61,43,150,classification_lane_004
EXTPAYLOAD-4603c45972675bc810dc7d6f,12,8,5,29,classification_lane_004
EXTPAYLOAD-460b3285e93fd710150333ee,12,12,2,28,classification_lane_004
EXTPAYLOAD-461ab45ecba3c10cf14f966b,38,38,0,80,classification_lane_004
EXTPAYLOAD-4636354da15135b4c4dd4e0a,1402,396,1,2187,classification_lane_004
EXTPAYLOAD-4647dd84410dc1c3558ab856,2,2,0,9,classification_lane_004
EXTPAYLOAD-465471b8c85879ec44e1393b,27,18,7,70,classification_lane_004
EXTPAYLOAD-4662616bef995845c5dc886f,31,25,20,115,classification_lane_004
EXTPAYLOAD-467739cd19b4dd05e1d84f66,395,256,154,1602,classification_lane_004
EXTPAYLOAD-4678f6128e572b5680dca41f,277,221,174,815,classification_lane_004
EXTPAYLOAD-4685f41621940d87addcc333,44,38,26,247,classification_lane_004
EXTPAYLOAD-468d6e27d92b617601a38f43,1091,880,613,2606,classification_lane_004
EXTPAYLOAD-4693e4977d3ce8ae88d481ca,374,361,0,752,classification_lane_004
EXTPAYLOAD-46a0a0005bec93010ad97229,61,37,10,151,classification_lane_004
EXTPAYLOAD-46bddf88b8f4891da5a0c415,9,8,6,24,classification_lane_004
EXTPAYLOAD-46cfab283a077a1751944ccb,4,4,2,13,classification_lane_004
EXTPAYLOAD-46d8e7bf7e1dd7a134dcc3a1,18,13,7,67,classification_lane_004
EXTPAYLOAD-46e9003f6566d0e764dd479c,119,89,59,323,classification_lane_004
EXTPAYLOAD-46f08b8cf32a7293f18740cf,4,4,0,15,classification_lane_004
EXTPAYLOAD-4711a079a0f747116d17a184,25,25,12,96,classification_lane_004
EXTPAYLOAD-471784f8309dcc19f37547e0,17,17,6,46,classification_lane_004
EXTPAYLOAD-47242cee7a8fcf40b4922219,31,24,15,72,classification_lane_004
EXTPAYLOAD-4776a24676fb7d69bcfec59c,6,6,4,16,classification_lane_004
EXTPAYLOAD-4782f31af9625154b934c829,202,126,83,772,classification_lane_004
EXTPAYLOAD-479a928feb39b72d4367cf3b,375,362,0,754,classification_lane_004
EXTPAYLOAD-47b6445569a74ef73cad67d3,817,660,514,2227,classification_lane_004
EXTPAYLOAD-47c22ce7c8270a967200fae8,2,2,0,10,classification_lane_004
EXTPAYLOAD-47e8e2a7530da4d83ab75a18,2,2,0,6,classification_lane_004
EXTPAYLOAD-47ec49cac516504f7b9e14a3,520,358,140,1291,classification_lane_004
EXTPAYLOAD-47f4ae0a4cd74283c015da9a,0,2,2,5,classification_lane_004
EXTPAYLOAD-4808ef87baf2c9de3880900f,3,3,0,11,classification_lane_004
EXTPAYLOAD-4811682e7c7825aec4f10a1b,50,42,26,149,classification_lane_004
EXTPAYLOAD-481d329d04b3534c4d81ab79,808,588,373,2249,classification_lane_004
EXTPAYLOAD-482dd87b69c863be4561fc40,526,216,126,922,classification_lane_004
EXTPAYLOAD-4832e89b881317f7335c087b,214,173,46,766,classification_lane_004
EXTPAYLOAD-4897fb60a8ecd834b2587a9a,18,17,6,61,classification_lane_004
EXTPAYLOAD-489f37dc8d306b01aba384dc,263,226,180,887,classification_lane_004
EXTPAYLOAD-48a6507cae98aac8b1115518,75,66,31,200,classification_lane_004
EXTPAYLOAD-48c0dc54a09376d643fa3a35,306,228,130,839,classification_lane_004
EXTPAYLOAD-48c29436eea6a00daa7afc0a,2,2,0,8,classification_lane_004
EXTPAYLOAD-48e8e52e5c4d2c083844d05c,16,16,5,85,classification_lane_004
EXTPAYLOAD-48f65f54d8fac41bac3720b3,8,6,2,21,classification_lane_004
EXTPAYLOAD-48fbed71a6aa8256ed7f971b,2,2,0,12,classification_lane_004
EXTPAYLOAD-49100c71be0a47f5bea5ec85,2,2,0,4,classification_lane_004
EXTPAYLOAD-494158649d941cf5ab3d42f1,55,33,15,244,classification_lane_004
EXTPAYLOAD-49526fff25ddc1de572522c6,91,53,29,259,classification_lane_004
EXTPAYLOAD-4971d49cfaad913c5e1de38a,9,6,3,26,classification_lane_004
EXTPAYLOAD-49eef9ad0a325ef2e68bb0dd,23,23,11,69,classification_lane_004
EXTPAYLOAD-49f0014efb61d0647532ff2d,17,18,8,52,classification_lane_004
EXTPAYLOAD-4a2b0ab6ac20978eefe66a7e,408,191,128,781,classification_lane_004
EXTPAYLOAD-4a4b21ea3b95bbeb9bef8c0e,2,2,0,30,classification_lane_004
EXTPAYLOAD-4a4e6d9141d990673197159e,3,3,0,7,classification_lane_004
EXTPAYLOAD-4a4f412facf0c55014a0ab06,11,6,2,84,classification_lane_004
EXTPAYLOAD-4a532ebffdf2b2e08c58c4a1,85,49,0,142,classification_lane_004
EXTPAYLOAD-4a5486021788caeeba8f2066,308,308,232,806,classification_lane_004
EXTPAYLOAD-4a5c79fb9cb152acf9550c24,28,28,18,73,classification_lane_004
EXTPAYLOAD-4a906697a49350c772481da4,154,81,2,473,classification_lane_004
EXTPAYLOAD-4adcdfe0791aa491783f12bd,64,34,16,136,classification_lane_004
EXTPAYLOAD-4ae5785c0c3d0f64e5b1ad0f,52,52,0,116,classification_lane_004
EXTPAYLOAD-4afbb26e083d112e8658d660,102,96,2,252,classification_lane_004
EXTPAYLOAD-4b05a0fde2c4e225525c101c,154,157,110,531,classification_lane_004
EXTPAYLOAD-4b1bc735803ef55f773079db,2,2,0,9,classification_lane_004
EXTPAYLOAD-4b2c4c2f5b4df3caa7bf33e9,124,98,37,278,classification_lane_004
EXTPAYLOAD-4b33cf707d29d93622315a47,2,5,3,36,classification_lane_004
EXTPAYLOAD-4b69e6b8324ec0378b07040d,135,121,81,405,classification_lane_004
EXTPAYLOAD-4b7fc27233be19c4079622cb,15,13,0,3335,classification_lane_004
EXTPAYLOAD-4b81ba666311d562161f4031,2,2,0,22,classification_lane_004
EXTPAYLOAD-4b8dcda6843ddd0262d3ec22,67,56,38,224,classification_lane_004
EXTPAYLOAD-4b9756f6c1811c8ff8e737e2,2,2,0,8,classification_lane_004
EXTPAYLOAD-4ba694e69b4d76b0781c8189,2,2,0,16,classification_lane_004
EXTPAYLOAD-4bb4a95e645b353acf30c16f,18,17,13,92,classification_lane_004
EXTPAYLOAD-4bf01dea8e6acd9d119848f8,14,12,11,37,classification_lane_004
EXTPAYLOAD-4c0164324e7cbe19cda91bfd,103,76,61,285,classification_lane_004
EXTPAYLOAD-4c3a5758c56cd0b6cdaa8abf,3,3,0,17,classification_lane_004
EXTPAYLOAD-4c3f72d59dd6dd0dd7665cf6,651,374,288,1318,classification_lane_004
EXTPAYLOAD-4c683ed80ed7794553107c7b,1208,511,222,2206,classification_lane_004
EXTPAYLOAD-4ca01b60cb175317fe9d7d98,12,12,0,41,classification_lane_004
EXTPAYLOAD-4ca52be831bcabe3d7430e73,20,8,0,47,classification_lane_004
EXTPAYLOAD-4cf359cc15014f53c6e2b5e4,6,4,0,14,classification_lane_004
EXTPAYLOAD-4cfebeff70253cd03821aa51,8,6,3,31,classification_lane_004
EXTPAYLOAD-4d013cfd721f0020d81fee34,2,2,0,9,classification_lane_004
EXTPAYLOAD-4d31f43165709a03f14fe6af,31,31,0,63,classification_lane_004
EXTPAYLOAD-4d3252eee81b48ef77c552cb,167,164,12,440,classification_lane_004
EXTPAYLOAD-4d4d8ba3e97791d15a76a361,102,106,82,330,classification_lane_004
EXTPAYLOAD-4d50809424e597676320f3bc,4,4,2,21,classification_lane_004
EXTPAYLOAD-4d523f4c2a414fa6a3629b7b,77,80,73,265,classification_lane_004
EXTPAYLOAD-4d5a3763d91371fdc9aca44c,23,24,7,56,classification_lane_004
EXTPAYLOAD-4d609d25be606e224df3463a,406,331,64,1050,classification_lane_004
EXTPAYLOAD-4d62d3616151fa48ab2369e4,4,4,2,32,classification_lane_004
EXTPAYLOAD-4d7e31220ac1dd1f2694fb41,173,92,45,315,classification_lane_004
EXTPAYLOAD-4d8c24ada5b36d20c7e453a1,2,2,0,15,classification_lane_004
EXTPAYLOAD-4dd9e31cbb49578a1fb3107f,93,93,54,339,classification_lane_004
EXTPAYLOAD-4dec61aba2c00fcba0a75758,2,2,0,5,classification_lane_004
EXTPAYLOAD-4e146e923144368c9678bdba,1877,1253,858,4511,classification_lane_004
EXTPAYLOAD-4e2ebf919390da520f675d29,592,540,385,1933,classification_lane_004
EXTPAYLOAD-4e3314e6e110d4d070ff61b4,21,10,4,45,classification_lane_004
EXTPAYLOAD-4e610807ac525492eabd3269,2,2,0,9,classification_lane_004
EXTPAYLOAD-4e628b01a476fcb2e2bbee9c,64,54,45,179,classification_lane_004
EXTPAYLOAD-4e914c349236a257f6e8bf8d,1345,767,427,2763,classification_lane_004
EXTPAYLOAD-4eb597e5c335e63c6427d2d1,2,2,0,10,classification_lane_004
EXTPAYLOAD-4ebf45b1e39e0605d51db39f,89,73,35,240,classification_lane_004
EXTPAYLOAD-4ec62255aff952f4d2933e21,117,75,42,268,classification_lane_004
EXTPAYLOAD-4ecea982138f07cbc6d87dd8,2822,1993,1067,7705,classification_lane_004
EXTPAYLOAD-4ed18d5c0ccd1d6c43ff8529,88,51,25,184,classification_lane_004
EXTPAYLOAD-4f0df951457b1925d9ea2e50,3133,1550,1116,6294,classification_lane_004
EXTPAYLOAD-4f1bedd5ba184fb8fff6cee7,159,56,17,304,classification_lane_004
EXTPAYLOAD-4f23bd862a793a0140aaffdb,1069,803,619,3425,classification_lane_004
EXTPAYLOAD-4f2f97302eb8f9e76f844165,1531,833,335,3046,classification_lane_004
EXTPAYLOAD-4f30e5131bd715a1dab48a40,115,118,84,428,classification_lane_004
EXTPAYLOAD-4f42b928ab8a67e016f71149,36,33,29,145,classification_lane_004
EXTPAYLOAD-4f4a64ca0602a63f25606d9e,145,93,49,363,classification_lane_004
EXTPAYLOAD-4f67336b9f5ad166971a4fa2,19,15,1,100,classification_lane_004
EXTPAYLOAD-4f81b9fcc776a354327ca146,354,278,174,1113,classification_lane_004
EXTPAYLOAD-4f9738001e874b1d9b93664a,36,25,4,107,classification_lane_004
EXTPAYLOAD-4f991cfd7072ee1207ef5730,2,2,0,11,classification_lane_004
EXTPAYLOAD-4f993ef78f9dc357aa412061,3,3,0,7,classification_lane_004
EXTPAYLOAD-4fa2e3e58cfe9786393272af,22,13,5,44,classification_lane_004
EXTPAYLOAD-4ff3ccc6adeb3b822f68c7c6,3,3,0,18,classification_lane_004
EXTPAYLOAD-502b06d8fed1aa883c23cd61,26,27,22,79,classification_lane_004
EXTPAYLOAD-5053884b26e15759ad149b8e,0,0,0,1,classification_lane_004
EXTPAYLOAD-5057ad4b3b33ba98336ee37e,2,2,0,8,classification_lane_004
EXTPAYLOAD-506c866f542c45918c09ec41,38,38,0,81,classification_lane_004
EXTPAYLOAD-507c419c9845c44e9165e554,157,130,91,669,classification_lane_004
EXTPAYLOAD-50a18ee108d012fa3860c29c,5,5,2,23,classification_lane_004
EXTPAYLOAD-50aee4d4c717c59a9742d4ae,41,40,1,88,classification_lane_004
EXTPAYLOAD-50c82029e8464f19467240e5,3,3,1,16,classification_lane_004
EXTPAYLOAD-50c90be8cf143aa49bba967a,135,126,58,402,classification_lane_004
EXTPAYLOAD-50ceb9640fc76487e6dd1428,2,2,0,14,classification_lane_004
EXTPAYLOAD-50dc069d53f6bdf37163a01e,0,0,0,3,classification_lane_004
EXTPAYLOAD-50dcfdc2d3887dc9bb371669,1171,550,307,2776,classification_lane_004
EXTPAYLOAD-50e5de6745dc643a75808b70,2,2,0,12,classification_lane_004
EXTPAYLOAD-51201e88b200076b7de8817f,262,177,92,755,classification_lane_004
EXTPAYLOAD-516b41e53db0c3fdfda7a241,10556,9674,8917,32086,classification_lane_004
EXTPAYLOAD-5174291c1e2ef5619ccaab43,4,4,0,13,classification_lane_004
EXTPAYLOAD-517b789384d527863f7148f1,19,15,11,49,classification_lane_004
EXTPAYLOAD-517bd826632652fca8e765f2,166,111,22,311,classification_lane_004
EXTPAYLOAD-517c0646a99e14872088ed60,4,4,2,74,classification_lane_004
EXTPAYLOAD-51ac1913c66b0ea022d712a3,70,65,43,283,classification_lane_004
EXTPAYLOAD-51b1cd0f9003bd1cf64913fa,10,7,0,54,classification_lane_004
EXTPAYLOAD-51be504d5acbb64a623d62d2,9,7,4,57,classification_lane_004
EXTPAYLOAD-51c3766f25bf7d993e591cec,4,4,0,15,classification_lane_004
EXTPAYLOAD-520a4f8ebf333d5cbd811cbe,2,2,0,7,classification_lane_004
EXTPAYLOAD-5238e1de628cfe99ea17d23d,13,12,4,41,classification_lane_004
EXTPAYLOAD-5270346b7462405f87ea2a9b,6,6,4,29,classification_lane_004
EXTPAYLOAD-52981c76de6ec7995e1c5a12,2,2,0,17,classification_lane_004
EXTPAYLOAD-529a7221503cada46ec24f9b,2,2,0,9,classification_lane_004
EXTPAYLOAD-52a7478693e981c7a8ccfa3f,8,6,2,33,classification_lane_004
EXTPAYLOAD-52a93fe6c903f29e88dae23e,131,104,82,476,classification_lane_004
EXTPAYLOAD-52c1beab0219bc747722b835,1909,1278,690,4627,classification_lane_004
EXTPAYLOAD-52d99eb03bc2a82981e3ac2d,10,8,0,22,classification_lane_004
EXTPAYLOAD-52de7b0941570637a07c5370,25,19,6,77,classification_lane_004
EXTPAYLOAD-52dfa47badff154c3bc6e5dc,53,53,10,129,classification_lane_004
EXTPAYLOAD-52ef458f4d37bdcf4c163af9,50,43,28,221,classification_lane_004
EXTPAYLOAD-52efce7feb80378520e6c569,2,2,0,4,classification_lane_004
EXTPAYLOAD-52fc21cf5a24317ff5421d2f,163,113,70,560,classification_lane_004
EXTPAYLOAD-53163eae0f14eaee2a437c0a,414,138,0,785,classification_lane_004
EXTPAYLOAD-531de3cf0e2fbf35783d4284,2,2,0,5,classification_lane_004
EXTPAYLOAD-5324c2fa9699a2c05a31ce87,16,16,0,39,classification_lane_004
EXTPAYLOAD-5356825e6ada54322ec9f83c,31,23,12,67,classification_lane_004
EXTPAYLOAD-5359b2ac0571a8e211124e1e,2,18,16,60,classification_lane_004
EXTPAYLOAD-53839984ac012c2140513d63,142,141,28,330,classification_lane_004
EXTPAYLOAD-5385682979f3271f48d6bef1,377,324,245,1663,classification_lane_004
EXTPAYLOAD-539111bd83af0fffea552086,65,30,12,126,classification_lane_004
EXTPAYLOAD-539ae868b9bafa42c397bab3,1167,1208,998,4133,classification_lane_004
EXTPAYLOAD-53a5cf50bcea64ad597851e9,42,33,20,104,classification_lane_004
EXTPAYLOAD-53d339cee7b4377ccf6e90cf,175,168,78,457,classification_lane_004
EXTPAYLOAD-53dcc12ccc265513980f2f7d,2,2,0,11,classification_lane_004
EXTPAYLOAD-540d483864138d16a380dc48,1472,1178,796,3790,classification_lane_004
EXTPAYLOAD-541b063efd1afc518eafa670,44,44,44,152,classification_lane_004
EXTPAYLOAD-541b52a1624a2949868f5329,2,2,0,20,classification_lane_004
EXTPAYLOAD-5426b23094436f1292159a76,71,72,41,181,classification_lane_004
EXTPAYLOAD-5428e02db3c3b563a98bd6d2,63,54,42,154,classification_lane_004
EXTPAYLOAD-54870d82b447ca1d390c28d9,11,7,4,28,classification_lane_004
EXTPAYLOAD-549990db46b50e0ddc59fd65,11,8,5,34,classification_lane_004
EXTPAYLOAD-54a6a068d0e5f3fb778dd8f9,4,4,2,19,classification_lane_004
EXTPAYLOAD-54c07c4053732cf8b3d765b2,1540,1370,729,4450,classification_lane_004
EXTPAYLOAD-55128c65f407b1e9ace9fa6b,8,5,0,25,classification_lane_004
EXTPAYLOAD-551cc3ad9f1878ace97a63c1,132,130,97,446,classification_lane_004
EXTPAYLOAD-55275f87b2bb36fcec5fd73d,3,5,2,51,classification_lane_004
EXTPAYLOAD-554a45acffe8626f9d476eb1,296,239,199,870,classification_lane_004
EXTPAYLOAD-557b72e5fab14c6230d6756f,340,232,167,827,classification_lane_004
EXTPAYLOAD-55a855083116debafb2567b3,5,5,2,14,classification_lane_004
EXTPAYLOAD-55ba69c0aa2724d08ae71c30,2,2,0,7,classification_lane_004
EXTPAYLOAD-55c065b1c6d587f3ed0c0913,163,59,37,299,classification_lane_004
EXTPAYLOAD-55c29d1d674fe14bb32895d4,853,429,304,1606,classification_lane_004
EXTPAYLOAD-55d3ddcc2f6430d018a1c36f,2,2,0,40,classification_lane_004
EXTPAYLOAD-55eb87fb18f6f043f7805091,12,12,6,35,classification_lane_004
EXTPAYLOAD-56027b9220683a3851146f70,2,2,0,8,classification_lane_004
EXTPAYLOAD-5634ec0226788ccaa7d4c584,374,361,0,752,classification_lane_004
EXTPAYLOAD-56700e1ed658235486f8e652,451,381,288,1268,classification_lane_004
EXTPAYLOAD-5677ff7a5dbe917081a1096e,92,126,114,387,classification_lane_004
EXTPAYLOAD-567f1454f227169e40b77a20,2,2,0,6,classification_lane_004
EXTPAYLOAD-5681b855e11a2768d8deb5a6,71,46,0,281,classification_lane_004
EXTPAYLOAD-568b78b202c48d1f82d1d9a9,49,39,24,334,classification_lane_004
EXTPAYLOAD-569a6d966d7aae79626c85f1,15,15,0,36,classification_lane_004
EXTPAYLOAD-56a77d2fd285f6654d9aa4a6,0,0,0,404,classification_lane_004
EXTPAYLOAD-56c6c9c1184d4c761ac445d2,38,33,29,93,classification_lane_004
EXTPAYLOAD-56da4274e1ea3684895b3378,4,4,2,17,classification_lane_004
EXTPAYLOAD-56f271d18e836a00c9226868,16,16,0,78,classification_lane_004
EXTPAYLOAD-5750783a3af289b7f0c5c0a2,122,121,89,435,classification_lane_004
EXTPAYLOAD-575806f43afdcb3776fbd9a9,506,354,280,1097,classification_lane_004
EXTPAYLOAD-57759eee26094b3d6a45718a,113,89,35,396,classification_lane_004
EXTPAYLOAD-57859922c9fd994341198c7f,21,16,11,68,classification_lane_004
EXTPAYLOAD-578787d5229266404146c50d,244,212,17,504,classification_lane_004
EXTPAYLOAD-579271d321c01418434e93f2,32,26,17,124,classification_lane_004
EXTPAYLOAD-5793d21a2faad24cb0d56c43,44,44,16,105,classification_lane_004
EXTPAYLOAD-57941dd6c3ed8666d8ee4fae,127,132,123,618,classification_lane_004
EXTPAYLOAD-5797b3a01643cd44742ab32f,5,5,0,26,classification_lane_004
EXTPAYLOAD-579b2a613c083eb48d6d8744,22,12,0,42,classification_lane_004
EXTPAYLOAD-57a98b53d8dde1223c925211,2,2,0,4,classification_lane_004
