canonical_payload_id,raw_field_count,raw_span_count,raw_ambiguity_count,assignment_cost,lane_id
EXTPAYLOAD-437a924bf1e0c59d33450c79,580,460,367,1736,classification_lane_005
EXTPAYLOAD-439d0b66cde149ed17d1772a,18,15,6,109,classification_lane_005
EXTPAYLOAD-439d27375b876037bd5d1189,902,541,398,1934,classification_lane_005
EXTPAYLOAD-439e4d2fc57e6b9ac03422a3,15,16,11,82,classification_lane_005
EXTPAYLOAD-43ba6a436380a5e124daa91f,215,141,66,550,classification_lane_005
EXTPAYLOAD-43bd98bdda3f691c1820ef22,122,120,111,378,classification_lane_005
EXTPAYLOAD-43e1d84f851368e677ac7759,2,2,0,10,classification_lane_005
EXTPAYLOAD-442783a20349fa5c81a1ced2,455,276,206,1279,classification_lane_005
EXTPAYLOAD-44381a769f473d5ffa8c9746,37,32,9,93,classification_lane_005
EXTPAYLOAD-446758da9e9f2a4cf343becb,2650,2346,1883,8424,classification_lane_005
EXTPAYLOAD-4469f4e741eceebf9e3ef622,7,5,0,13,classification_lane_005
EXTPAYLOAD-449976f084ac5c0ff8e9651c,76,63,44,372,classification_lane_005
EXTPAYLOAD-44ab5b73cc665ebf6d4f830c,2,2,0,314,classification_lane_005
EXTPAYLOAD-44b81a6f7d6c7eb17f025bf7,193,161,97,561,classification_lane_005
EXTPAYLOAD-44ca61825537a727747c9d26,1836,991,535,3512,classification_lane_005
EXTPAYLOAD-44ff370f53f13c405829eaa7,395,202,128,1003,classification_lane_005
EXTPAYLOAD-4512c31012c7e8787fcee702,4,4,2,19,classification_lane_005
EXTPAYLOAD-451e83d343a648a19bc6a270,197,191,140,670,classification_lane_005
EXTPAYLOAD-45295245aeebe1ef0e4dc214,0,0,0,2,classification_lane_005
EXTPAYLOAD-452c4270341293243c762b48,64,61,45,189,classification_lane_005
EXTPAYLOAD-453b9e78acfa621301fa73fe,2,2,0,9,classification_lane_005
EXTPAYLOAD-453e845779b91f70a0446631,5,5,4,33,classification_lane_005
EXTPAYLOAD-45407b4b386b33a1a7dc2d7c,29,26,8,83,classification_lane_005
EXTPAYLOAD-454b88c32ddcad4a4180433c,2,2,0,8,classification_lane_005
EXTPAYLOAD-4553376f953045f0f48c201c,180,178,0,390,classification_lane_005
EXTPAYLOAD-4574a0b679c8c585fe19d01e,93,74,60,260,classification_lane_005
EXTPAYLOAD-459b0b4482a2c20002d405b8,4,4,0,17,classification_lane_005
EXTPAYLOAD-45a70602466fc774c9c95394,14,11,4,56,classification_lane_005
EXTPAYLOAD-45ab6e9dc6d82bdbb8b4c646,2,2,0,6,classification_lane_005
EXTPAYLOAD-45b1adf9c55f0d5776f722bf,23,23,20,65,classification_lane_005
EXTPAYLOAD-45b8e8babe2c5323776875d6,17973,4572,6,32827,classification_lane_005
EXTPAYLOAD-45d4af6a595ecd5c4b41ba0e,3,3,0,12,classification_lane_005
EXTPAYLOAD-4630ec01523d7bf185fd6a60,12,12,4,38,classification_lane_005
EXTPAYLOAD-4640d89e52ce1d7204cd4c03,15,15,0,35,classification_lane_005
EXTPAYLOAD-465dc15db5dc6651a26819d7,141,132,121,450,classification_lane_005
EXTPAYLOAD-4673732cb1c6df4cf3ff6411,2,2,0,7,classification_lane_005
EXTPAYLOAD-4673e6aa4ace48b07d697239,16,4,0,25,classification_lane_005
EXTPAYLOAD-46741abd2315fea128ecaccb,337,245,146,1280,classification_lane_005
EXTPAYLOAD-469c77ae3096001c74b04007,25,20,5,55,classification_lane_005
EXTPAYLOAD-46a52522b9ec20e5ae0ac751,11,6,0,29,classification_lane_005
EXTPAYLOAD-46d7db4d65b4e2ab9bfdf63c,24,16,4,77,classification_lane_005
EXTPAYLOAD-46f503da2d83e861cbae60bb,2,2,0,9,classification_lane_005
EXTPAYLOAD-46f5905e513e788e7ee0b192,2,2,0,23,classification_lane_005
EXTPAYLOAD-47080350b3183a82c417d6ac,23,11,6,42,classification_lane_005
EXTPAYLOAD-470964b8db81b7d94667da8b,463,397,329,1135,classification_lane_005
EXTPAYLOAD-4713a6162cec9418d0d88f8b,32,10,0,58,classification_lane_005
EXTPAYLOAD-471605b10ac88e62ec936a41,23992,15665,11115,56660,classification_lane_005
EXTPAYLOAD-4770a83fd91023ea9acb86f8,30,12,6,54,classification_lane_005
EXTPAYLOAD-4772c385e4f47125aff49eb6,8364,7638,4250,20486,classification_lane_005
EXTPAYLOAD-479303e0861a0e95a8fbc0ac,2,2,0,16,classification_lane_005
EXTPAYLOAD-47f59546bd903e0724cc6a0d,8,4,2,34,classification_lane_005
EXTPAYLOAD-47fc53db1775bccf248c24b1,26,24,6,72,classification_lane_005
EXTPAYLOAD-4821185f8e4acb8ff79311f4,519,338,141,1084,classification_lane_005
EXTPAYLOAD-485d5867e4c28426d308f334,2,2,0,13,classification_lane_005
EXTPAYLOAD-48627c944e3dc0839288f2b3,9,8,4,28,classification_lane_005
EXTPAYLOAD-48860f08444a6a26302ae630,117,92,64,356,classification_lane_005
EXTPAYLOAD-489077f8a631f82a512a683c,4,4,2,11,classification_lane_005
EXTPAYLOAD-48ce960d1c44c138e44cc48f,80,80,0,160,classification_lane_005
EXTPAYLOAD-48d541b310de934195366d09,2,2,0,5,classification_lane_005
EXTPAYLOAD-48ef4bf8d5d2a29b5bb3aa86,3,3,2,24,classification_lane_005
EXTPAYLOAD-490fc89f876e58372b1d265a,82,82,77,215,classification_lane_005
EXTPAYLOAD-4910b66e2eed7ea6e1647b60,541,439,302,2033,classification_lane_005
EXTPAYLOAD-494544e78f0978861dc88c14,3075,2714,2348,10629,classification_lane_005
EXTPAYLOAD-49478d4254e68ad9165c711a,359,325,254,1591,classification_lane_005
EXTPAYLOAD-4965d2e929f3c2b6f4a0c742,985,247,45,1826,classification_lane_005
EXTPAYLOAD-49809c48176163131843535e,2,2,0,6,classification_lane_005
EXTPAYLOAD-4993c76a88dd48a84f310667,2036,1879,167,5639,classification_lane_005
EXTPAYLOAD-499ab6a24b577729c5ba0868,904,846,180,2022,classification_lane_005
EXTPAYLOAD-49a57fa8df47f82f97b19373,19,13,1,40,classification_lane_005
EXTPAYLOAD-49a65b5d3080e86060baf846,24,24,10,75,classification_lane_005
EXTPAYLOAD-49c2fa0046b5b06266f7daf4,29,22,12,64,classification_lane_005
EXTPAYLOAD-49cf0c40ce83c4d61f4b0d29,66,54,35,466,classification_lane_005
EXTPAYLOAD-49f65d594cb5e37f562bec02,696,657,563,3030,classification_lane_005
EXTPAYLOAD-4a2d1e194e36b37104be4a13,10,7,3,21,classification_lane_005
EXTPAYLOAD-4a3a65ed427e9179cb832405,2,2,0,4,classification_lane_005
EXTPAYLOAD-4a410f7a374880e92e5cfe66,2,2,0,15,classification_lane_005
EXTPAYLOAD-4a490a7a281e935ae1a80456,2,2,0,8,classification_lane_005
EXTPAYLOAD-4a4a1e5871d3a6bf3f20e5e9,191,149,92,658,classification_lane_005
EXTPAYLOAD-4a4af48574fa23c485511219,1467,1243,1052,4778,classification_lane_005
EXTPAYLOAD-4a52fb3f9b8e58b507170f26,16,29,20,150,classification_lane_005
EXTPAYLOAD-4a6009ea34c5f52fdbf8290e,2,2,0,10,classification_lane_005
EXTPAYLOAD-4ae2d145530bcb09ab7758a7,27,9,2,51,classification_lane_005
EXTPAYLOAD-4b14ec5f5f720a605b177f38,2,2,0,7,classification_lane_005
EXTPAYLOAD-4b22e8051eb550cbe57138b6,2351,546,17,3528,classification_lane_005
EXTPAYLOAD-4b408900404a663b78b66082,26,18,11,67,classification_lane_005
EXTPAYLOAD-4b5b3c6fe560a7b816258a46,648,381,194,1398,classification_lane_005
EXTPAYLOAD-4b5e264df719c6cd99c488b2,2,2,0,9,classification_lane_005
EXTPAYLOAD-4b5fe508cba32e59c52b76f7,7,7,4,30,classification_lane_005
EXTPAYLOAD-4b6b23fb087dea4d3eb50949,8,13,9,27,classification_lane_005
EXTPAYLOAD-4b7265ff9e4b092a55638286,22,22,20,80,classification_lane_005
EXTPAYLOAD-4b89c305106c26b160537367,0,0,0,12,classification_lane_005
EXTPAYLOAD-4b8d5823e3aa1f413eb2192e,610,584,463,3095,classification_lane_005
EXTPAYLOAD-4ba1a616e6e48a377ad22f01,9,7,5,53,classification_lane_005
EXTPAYLOAD-4bb19968031b4f838932ef66,276,263,228,1387,classification_lane_005
EXTPAYLOAD-4bc628153cb939f10a05afdb,2,2,0,36,classification_lane_005
EXTPAYLOAD-4bcdeb685dc5a31330a2e065,38,28,15,115,classification_lane_005
EXTPAYLOAD-4bdd861b296a1dd5ac140006,12,7,2,22,classification_lane_005
EXTPAYLOAD-4bea265232620e972610763f,1708,230,8,2666,classification_lane_005
EXTPAYLOAD-4bfb4af72cdba356407786a3,4734,3553,2486,11656,classification_lane_005
EXTPAYLOAD-4bfbcac320311a70ede50a35,39,17,1,66,classification_lane_005
EXTPAYLOAD-4c1a1dbd086754dc35b1fce0,46,46,0,96,classification_lane_005
EXTPAYLOAD-4c221345b2bb574040d75abf,18,17,13,46,classification_lane_005
EXTPAYLOAD-4c22f478a4cd754001c4805f,31,29,26,116,classification_lane_005
EXTPAYLOAD-4c8934d3f70ed84db97ea867,472,253,122,878,classification_lane_005
EXTPAYLOAD-4cbb688f123ba391a5613b88,463,410,311,1420,classification_lane_005
EXTPAYLOAD-4cc3a61e0ab0be5fba5ee21c,37,26,9,92,classification_lane_005
EXTPAYLOAD-4cca6afed81bbb515c949b98,949,949,1,2125,classification_lane_005
EXTPAYLOAD-4cf437011b6e84248a73309b,6,4,0,121,classification_lane_005
EXTPAYLOAD-4cf80d5c0995bc94dc48fc51,262,212,71,860,classification_lane_005
EXTPAYLOAD-4d1741f91a053117b038325e,2,3,1,8,classification_lane_005
EXTPAYLOAD-4d2146602c7284cfad2762a0,102,102,2,323,classification_lane_005
EXTPAYLOAD-4d23024cece3516309a0f3fe,4,4,0,17,classification_lane_005
EXTPAYLOAD-4d2b94c989f27cfad1f80341,2,8,6,16,classification_lane_005
EXTPAYLOAD-4d3c4c434f0955f510a135ac,214,144,107,559,classification_lane_005
EXTPAYLOAD-4d4ce92767e5ab4cc5aad048,22,22,20,84,classification_lane_005
EXTPAYLOAD-4d4dc9c62ad423545bed45ed,2,2,0,41,classification_lane_005
EXTPAYLOAD-4d4e38f63b3439f2dd4247ad,6,1,0,9,classification_lane_005
EXTPAYLOAD-4d55d1b0f38257dc755a4608,1855,1092,499,4024,classification_lane_005
EXTPAYLOAD-4d5ebdb5d0348760936d13ee,267,216,159,1045,classification_lane_005
EXTPAYLOAD-4d8ff14db9ae4c23828aedcf,27,26,19,70,classification_lane_005
EXTPAYLOAD-4d95e822402d4a98806f6165,6,6,4,14,classification_lane_005
EXTPAYLOAD-4db23e4747a95648fa5a9ca3,4,6,4,43,classification_lane_005
EXTPAYLOAD-4db536db4bcce69b4f631109,8,8,6,37,classification_lane_005
EXTPAYLOAD-4db8490b888fde9ec79c32ad,85,71,46,255,classification_lane_005
EXTPAYLOAD-4dbf9f9565448e09d0951519,185,138,87,473,classification_lane_005
EXTPAYLOAD-4dc617e57811d345f102d85f,91,62,41,409,classification_lane_005
EXTPAYLOAD-4df838d2f0906015fe42155d,2,3,3,62,classification_lane_005
EXTPAYLOAD-4df9b45aee606dbd1c9e8d64,127,112,0,267,classification_lane_005
EXTPAYLOAD-4dfc31fff8e95bbc5d41e99e,27,20,12,59,classification_lane_005
EXTPAYLOAD-4dfc9d16ae235b42b91f4455,45,44,40,159,classification_lane_005
EXTPAYLOAD-4e1184240bcab658028f5cc6,2,2,0,15,classification_lane_005
EXTPAYLOAD-4e333355c4912ac5ec8fc765,10,10,4,63,classification_lane_005
EXTPAYLOAD-4e98b466efcd8cb52094c992,2,2,0,5,classification_lane_005
EXTPAYLOAD-4eac0042df375a6d3b551963,28,18,11,69,classification_lane_005
EXTPAYLOAD-4ecad0ac08b9a1dfd2745ec3,174,160,106,590,classification_lane_005
EXTPAYLOAD-4ee8ae26f926dc42c20af7d4,253,183,122,710,classification_lane_005
EXTPAYLOAD-4f1cf5bcd9dbc66528c9fcb2,83,59,40,330,classification_lane_005
EXTPAYLOAD-4f1d98b71c094f248b5ecc24,158,121,88,414,classification_lane_005
EXTPAYLOAD-4f2a50092ac4fe1cf3cd93a9,139,143,36,403,classification_lane_005
EXTPAYLOAD-4f6942a88a1474aeb0a46ff4,215,189,135,665,classification_lane_005
EXTPAYLOAD-4fb5eae829a577b6e150c902,2590,2338,1018,6941,classification_lane_005
EXTPAYLOAD-4fb89d1b3de79a172ef67093,2,2,0,9,classification_lane_005
EXTPAYLOAD-4fbf1a01fb654b35d717b224,290,185,80,711,classification_lane_005
EXTPAYLOAD-4ff7be29f25c10152437d0e4,45,56,46,157,classification_lane_005
EXTPAYLOAD-500a22d95a0bb3156b65bef8,120,118,83,342,classification_lane_005
EXTPAYLOAD-5013677ac69b4ffe5314b0d9,8,8,6,44,classification_lane_005
EXTPAYLOAD-5014d3a369e5c73b85f717c6,16214,10782,6112,35458,classification_lane_005
EXTPAYLOAD-5022c48123fb49f5c2c1e09e,2,2,0,10,classification_lane_005
EXTPAYLOAD-5031c87a8d3dc52a310e5584,1055,664,518,2484,classification_lane_005
EXTPAYLOAD-5031f9433fffb674673bd811,2,2,0,7,classification_lane_005
EXTPAYLOAD-503221239c149386fdbe676f,45,37,25,149,classification_lane_005
EXTPAYLOAD-503dba63c8c94acd23135263,18,20,8,100,classification_lane_005
EXTPAYLOAD-5084cd524d863f3beaf7e3a9,322,188,49,764,classification_lane_005
EXTPAYLOAD-508aac73f5337bc6387f68b9,54,54,5,117,classification_lane_005
EXTPAYLOAD-508e27fbb125e45daeb99346,0,0,0,8,classification_lane_005
EXTPAYLOAD-50af5803c644d9e9f555ed49,67,67,0,134,classification_lane_005
EXTPAYLOAD-50c9139768ca3d4ff6f4ed6b,1322,931,730,2956,classification_lane_005
EXTPAYLOAD-50eb14f838cef259f2b61805,3,3,0,14,classification_lane_005
EXTPAYLOAD-50fd9eb0963cadbab22e3b87,2888,2879,28,6305,classification_lane_005
EXTPAYLOAD-51046d16de5a085e4a20a382,3,3,0,11,classification_lane_005
EXTPAYLOAD-5106ff759f86cdcdb7cc4933,3,5,4,21,classification_lane_005
EXTPAYLOAD-511122a000aa13e857a359b6,46,44,28,137,classification_lane_005
EXTPAYLOAD-51315e619ec30ea4bf1e1073,66,53,42,263,classification_lane_005
EXTPAYLOAD-5164b2ac9ad195c4ca6f1e5b,298,256,205,1922,classification_lane_005
EXTPAYLOAD-5189b2f6baca4b71481d052b,227,149,97,580,classification_lane_005
EXTPAYLOAD-51a2605489a1da3509e762fd,2,2,0,12,classification_lane_005
EXTPAYLOAD-51a7809309931a67dc891d0e,16,16,14,47,classification_lane_005
EXTPAYLOAD-51d6a6bb49217081878c0333,275,180,79,642,classification_lane_005
EXTPAYLOAD-51dbfb3486100a9de1bfe6f1,8,5,3,23,classification_lane_005
EXTPAYLOAD-51e0fbcb3aedc442c794a8e4,317,201,88,740,classification_lane_005
EXTPAYLOAD-51e141303e7e7f25da24bd2c,13,12,9,54,classification_lane_005
EXTPAYLOAD-51f40e3ce6c85decd072fddc,36,26,12,74,classification_lane_005
EXTPAYLOAD-520a7e818cb66a51a8dd3202,2926,1725,1293,6503,classification_lane_005
EXTPAYLOAD-5211e15872b573dd6537f2f6,3591,1706,1275,7766,classification_lane_005
EXTPAYLOAD-5219df50b3059bda2c06dd72,2,2,0,13,classification_lane_005
EXTPAYLOAD-521b58bc76b080676d5a5374,8,5,0,49,classification_lane_005
EXTPAYLOAD-5236946b6f2e81a758d614e2,1,1,0,15,classification_lane_005
EXTPAYLOAD-52467524d98f5e01d0faab13,122,104,62,283,classification_lane_005
EXTPAYLOAD-52470f6a91c4a53d9bc662cf,2855,1977,1015,7561,classification_lane_005
EXTPAYLOAD-5250c09660e5e9813b239d19,374,361,0,752,classification_lane_005
EXTPAYLOAD-526399ddbc304daa1eaba878,10,10,8,32,classification_lane_005
EXTPAYLOAD-527db2db083b5fca069736c5,542,509,404,1700,classification_lane_005
EXTPAYLOAD-528a81137839e8a601f0fcda,521,482,404,1844,classification_lane_005
EXTPAYLOAD-528da7c26a53888a80926c83,2,2,0,7,classification_lane_005
EXTPAYLOAD-52bb46ddf00b22bb2330501d,235,154,79,521,classification_lane_005
EXTPAYLOAD-52de9be61e287c08699cfe4b,38,33,10,111,classification_lane_005
EXTPAYLOAD-52ee28c888ce941b841ca29b,2,2,0,29,classification_lane_005
EXTPAYLOAD-5300633df42934b094b478cb,2,2,0,22,classification_lane_005
EXTPAYLOAD-530fb912cb6ccf4a71d7fd13,4,4,0,17,classification_lane_005
EXTPAYLOAD-5335a5f4e7cb61b147a1cabb,279,219,125,971,classification_lane_005
EXTPAYLOAD-5341a5e3cebcdd96c6463afc,2,2,0,4,classification_lane_005
EXTPAYLOAD-534e959435ac16a362b32b3d,9,7,2,26,classification_lane_005
EXTPAYLOAD-53726e16e5c4b3ae03b6687f,407,226,92,921,classification_lane_005
EXTPAYLOAD-53a64ca97918dafcb436c046,11,10,4,52,classification_lane_005
EXTPAYLOAD-53c09e14449006842a0df153,50,43,32,179,classification_lane_005
EXTPAYLOAD-53c0a3ebf370ebbb89dda3b1,31,29,22,104,classification_lane_005
EXTPAYLOAD-5408c8ba79575065212f5031,15,15,12,61,classification_lane_005
EXTPAYLOAD-5426766d62762764042745cf,16,16,10,67,classification_lane_005
EXTPAYLOAD-542921ae071633156322116f,375,362,0,754,classification_lane_005
EXTPAYLOAD-543c6498b5f07012a0a61a5f,3,3,0,18,classification_lane_005
EXTPAYLOAD-544851421da956369ae0f577,2,2,0,5,classification_lane_005
EXTPAYLOAD-545afeb4209ff79579d9e681,12,11,4,39,classification_lane_005
EXTPAYLOAD-54751285efae9b27f6b67ac7,2,2,0,11,classification_lane_005
EXTPAYLOAD-54ac4ae59719a97fbd00eaa7,135,101,60,526,classification_lane_005
EXTPAYLOAD-54b031c919bcf3e111553b97,565,504,396,1736,classification_lane_005
EXTPAYLOAD-54c138b5193d6823fcc9e77d,2,2,0,9,classification_lane_005
EXTPAYLOAD-54cdd23fa24d46a3f396a6f8,29,27,23,118,classification_lane_005
EXTPAYLOAD-54f27b2a849b875583bc517c,172,105,74,393,classification_lane_005
EXTPAYLOAD-54fc673a8ee98a53f5683d2e,30,30,0,60,classification_lane_005
EXTPAYLOAD-54ffc628ce8abd76251070fe,76,59,47,177,classification_lane_005
EXTPAYLOAD-5507f5dc09b9872db6378182,44,35,24,163,classification_lane_005
EXTPAYLOAD-55128fd08428659b72d486be,132,120,113,375,classification_lane_005
EXTPAYLOAD-551f4e2f0b11ccd5343ae444,38,38,36,136,classification_lane_005
EXTPAYLOAD-55385afed20b3ce0bdc942f8,7,7,2,25,classification_lane_005
EXTPAYLOAD-553cdae7438d2ee06f69d438,7,6,3,31,classification_lane_005
EXTPAYLOAD-554f497a0501d3e64fc67694,0,0,0,73,classification_lane_005
EXTPAYLOAD-55626abb56de8d56e41e3f58,130,130,96,467,classification_lane_005
EXTPAYLOAD-5584b0dcb7449be529c9befd,12,10,7,33,classification_lane_005
EXTPAYLOAD-55c560cb3cad943b91ef38ff,61,26,8,147,classification_lane_005
EXTPAYLOAD-55d48e49afd368f8786ef51f,37,37,0,77,classification_lane_005
EXTPAYLOAD-55d85f4c73370d26dad9ae7f,25,23,17,81,classification_lane_005
EXTPAYLOAD-561873bc2eb3e6c445569370,2,4,2,14,classification_lane_005
EXTPAYLOAD-562407a7978fd57c63e3766c,412,187,53,1197,classification_lane_005
EXTPAYLOAD-562977ca2261cf1ba883bed7,41,41,29,129,classification_lane_005
EXTPAYLOAD-563d5540cd305198c440bba3,227,172,120,686,classification_lane_005
EXTPAYLOAD-5657633a775f8ccfc040a1f1,3638,1160,597,5941,classification_lane_005
EXTPAYLOAD-56709ad6afe766586a50bf68,103,61,30,223,classification_lane_005
EXTPAYLOAD-569d622fdab297b0d752ec6d,133,126,97,442,classification_lane_005
EXTPAYLOAD-56a120d852a1cd0ceb001cd0,0,0,0,1,classification_lane_005
EXTPAYLOAD-56a44dd9d8dba4dc9dc7843f,82,64,35,270,classification_lane_005
EXTPAYLOAD-56b6e96667c4efc0bb922e38,2,2,0,7,classification_lane_005
EXTPAYLOAD-56d7396da4dc743a2e50113a,4,4,2,51,classification_lane_005
EXTPAYLOAD-56f4aae4e6a47563f6259dd0,122,111,102,692,classification_lane_005
EXTPAYLOAD-56fe10ab7c939a40577d9d62,2,2,0,6,classification_lane_005
EXTPAYLOAD-57269fe21581691b087eb7be,43,40,1,87,classification_lane_005
EXTPAYLOAD-57347770a013fbac7a263ba9,17,14,10,40,classification_lane_005
EXTPAYLOAD-57461053c9e920ffa7c7a08d,34,33,29,90,classification_lane_005
EXTPAYLOAD-5754da8e4abb26c99e537fd1,2,2,0,17,classification_lane_005
EXTPAYLOAD-57ad2e85f9834629f3f436e4,2,2,0,8,classification_lane_005
EXTPAYLOAD-57cfba3c5df9dae013b2e8b5,317,218,121,1104,classification_lane_005
EXTPAYLOAD-57db2d0f6b18023dcdc9b0fd,102,99,96,340,classification_lane_005
EXTPAYLOAD-57f27075974916d955cb8a51,2,2,0,20,classification_lane_005
EXTPAYLOAD-57f78160e9fc6c36ddbd0e0d,9,6,3,19,classification_lane_005
EXTPAYLOAD-57fdd2f03a4f43263fa17b1f,2,2,0,4,classification_lane_005
EXTPAYLOAD-5817997a6c66e293745120f6,22,22,9,57,classification_lane_005
EXTPAYLOAD-5836f7b7649dbe935e093310,113,97,79,268,classification_lane_005
EXTPAYLOAD-58424838bca0002add24b1b7,7,6,4,28,classification_lane_005
EXTPAYLOAD-584e1164111365469029398c,369,298,222,1028,classification_lane_005
EXTPAYLOAD-585046b5bf64e5c79a0d7a1f,45,30,13,93,classification_lane_005
EXTPAYLOAD-585d5c4dd2bc70f6bc00e5eb,14,15,3,35,classification_lane_005
EXTPAYLOAD-58886f07f64804abd2366eb7,93,58,33,186,classification_lane_005
EXTPAYLOAD-58aef4d2036e34c64e81de8a,48,30,6,509,classification_lane_005
EXTPAYLOAD-58b392b96ab97c71094dc5a7,3,3,0,10,classification_lane_005
EXTPAYLOAD-58ca9d39681196d4c0aaaa1c,9,5,1,41,classification_lane_005
EXTPAYLOAD-58ce6e4517e34d702f6cb661,2,2,0,6,classification_lane_005
EXTPAYLOAD-59018a7dfc3239c91a611db4,8,6,2,34,classification_lane_005
EXTPAYLOAD-59056fbfd1b7f9d7dcefb90f,156,133,98,377,classification_lane_005
EXTPAYLOAD-590bc12bddb58b5e7c8f2c6a,534,376,203,2164,classification_lane_005
EXTPAYLOAD-591ebdc1fcd08b5da5634b97,49,41,24,142,classification_lane_005
EXTPAYLOAD-5923e187c85444a389632351,18,18,4,45,classification_lane_005
EXTPAYLOAD-5936d9f6035abde37c886229,2,2,0,8,classification_lane_005
EXTPAYLOAD-593cf865901f3c5ae633092a,37,6,0,49,classification_lane_005
EXTPAYLOAD-59403f0ce0658645f4d53bdd,7,6,2,16,classification_lane_005
EXTPAYLOAD-595abe4e428d653492bccdd9,5,5,4,36,classification_lane_005
EXTPAYLOAD-5980186c242532eac1126620,256,228,167,685,classification_lane_005
EXTPAYLOAD-59a1fd6b0acc5655472736c4,33,33,30,88,classification_lane_005
EXTPAYLOAD-59bccf168b7638b24d703c88,195,175,148,699,classification_lane_005
EXTPAYLOAD-59f60d82dbbb061a105180ab,4,4,2,11,classification_lane_005
EXTPAYLOAD-5a0b456c0c0eb9bdcb57ff0e,104,72,42,311,classification_lane_005
EXTPAYLOAD-5a16a933232c77ae908a9cbf,623,580,335,1716,classification_lane_005
EXTPAYLOAD-5a197cc335c11d3b2a2eee6a,110,71,24,329,classification_lane_005
EXTPAYLOAD-5a1a14b75bb1b2c6c38e548e,5,5,2,17,classification_lane_005
EXTPAYLOAD-5a249ebb3644bef77a955edf,3,3,1,14,classification_lane_005
EXTPAYLOAD-5a26d592b7975caaa224d507,1507,1288,1033,4507,classification_lane_005
EXTPAYLOAD-5a299809c18b8404228f43ca,1700,1530,1279,4398,classification_lane_005
EXTPAYLOAD-5a29d7ad39e1f58535723a76,2,2,0,42,classification_lane_005
EXTPAYLOAD-5a304ac9c87151b7de16eb7c,2,2,0,5,classification_lane_005
EXTPAYLOAD-5a3d425a0379b8f76d632a7f,4,2,0,24,classification_lane_005
EXTPAYLOAD-5a45fd462b5ed5f7b78d250a,2,2,0,7,classification_lane_005
EXTPAYLOAD-5a6e5d9d16d1ebbe0a9e7751,1998,1438,1034,4660,classification_lane_005
EXTPAYLOAD-5a78b86fad5c08ad4986b38c,25,20,6,63,classification_lane_005
EXTPAYLOAD-5a819523b390d90edec48e34,2,2,0,26,classification_lane_005
EXTPAYLOAD-5a8edea5bac23f910b01390e,38,30,0,98,classification_lane_005
EXTPAYLOAD-5a9c957a2056230bf656f500,12,12,8,38,classification_lane_005
EXTPAYLOAD-5abf165f113b53cbf2df8eca,6133,3259,2303,15185,classification_lane_005
EXTPAYLOAD-5abff071308d6c541337902b,151,121,85,421,classification_lane_005
EXTPAYLOAD-5ae58b2a4d8ee91bc8b40469,2276,595,0,2899,classification_lane_005
EXTPAYLOAD-5ae6399f9e88ff590b83f9fb,113,113,4,273,classification_lane_005
EXTPAYLOAD-5b0e70afa96c3fe1e8d39811,764,538,354,1799,classification_lane_005
EXTPAYLOAD-5b19af4a289ec399bb231fb8,1490,1130,879,3271,classification_lane_005
EXTPAYLOAD-5b304a48a5479355b118ae8e,21,3,0,68,classification_lane_005
EXTPAYLOAD-5b31e861af36fa2bbe9c60c8,2,2,0,9,classification_lane_005
EXTPAYLOAD-5b606eacfba9368321321471,1717,859,516,3846,classification_lane_005
EXTPAYLOAD-5b60b58a04ca9787850223d8,18,13,8,78,classification_lane_005
EXTPAYLOAD-5b69374484ad0aa988e70298,54,47,43,183,classification_lane_005
EXTPAYLOAD-5b73c1210c849f215d1c36dc,2,2,0,22,classification_lane_005
EXTPAYLOAD-5b94255fa904c5111cd45bdc,2,2,0,21,classification_lane_005
EXTPAYLOAD-5b9a074ccf81f14fa9c70c77,13,14,13,80,classification_lane_005
EXTPAYLOAD-5ba9b031a019ab00676365e7,27,16,5,56,classification_lane_005
EXTPAYLOAD-5bb2c6baaed9bc169b6ed242,33,24,16,76,classification_lane_005
EXTPAYLOAD-5bbae53c86bb044a0f6ede62,369,270,163,1186,classification_lane_005
EXTPAYLOAD-5bc8050d005e4837cce09f6e,2,2,0,6,classification_lane_005
EXTPAYLOAD-5bd0fbe2cfc559779a6e2bba,1612,1099,875,3464,classification_lane_005
EXTPAYLOAD-5be08948faea7eca091010f5,2,2,0,18,classification_lane_005
EXTPAYLOAD-5be943c65ded6c9992e32891,1084,1084,0,2283,classification_lane_005
EXTPAYLOAD-5bfc68235c73d241886c6cb6,145,149,106,513,classification_lane_005
EXTPAYLOAD-5c414758dbcba3ee8a07864c,2,2,0,8,classification_lane_005
EXTPAYLOAD-5c71d209512dbed35357f59a,156,109,83,396,classification_lane_005
EXTPAYLOAD-5c7557b7f1059f8c4a325179,19,18,13,50,classification_lane_005
EXTPAYLOAD-5c9363967a09d8152552b0be,15,13,4,47,classification_lane_005
EXTPAYLOAD-5c9820dd5a877adf0d67b2be,4,4,2,10,classification_lane_005
EXTPAYLOAD-5cc7510bd7a35eb2bf4c170b,74,40,8,151,classification_lane_005
EXTPAYLOAD-5cfe7509c11cdc5e18bb99a4,977,711,428,3013,classification_lane_005
EXTPAYLOAD-5d21f8037bb7a55ee2fe0613,2,2,0,12,classification_lane_005
EXTPAYLOAD-5d301d67186913b0b3946f1f,778,449,237,1981,classification_lane_005
EXTPAYLOAD-5d389b790a4b8cb7f9b1f56f,149,55,19,294,classification_lane_005
EXTPAYLOAD-5d4a95378cabb780888e054b,8,8,6,30,classification_lane_005
