pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_2a929eb36e5dac58f36463a5,sr_9cec1db3871b963cbb194f46,NSCQ-VT-20260720-0014,TRI-4e49bb44f49be4fc83e8,VER-a0e8f469623df5a86c67,SOURCE-REVIEW-BATCH2-500-2026-07-24,VT,Winooski,CITY OF WINOOSKI,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0035_sr_9cec1db3871b963cbb194f46.pdf,3b7d6bd3300c0c253914be19e319242c28e4a03f486ee54d0fea49e0e4e94ca4,497323,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,605,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_a556c57a4ff49700b2fdc725,sr_df3772e28f9b703904a92311,NSCQ-WA-20260720-0028,TRI-6cd20b53e6ddb049670b,VER-a0db6a6d6feab6552b51,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Bothell,CITY OF BOTHELL,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0168_sr_df3772e28f9b703904a92311.pdf,a9918d475ec86f3057afcab56449670be69abc2eac2e5043ffe5b83e9b44949e,452498,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,606,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_3e89e22544ffb000c6bac5c0,sr_c0af98039032f7ace714c597,NSCQ-WA-20260720-0053,TRI-ec9bc03b014ead4c74e9,VER-a218f289f7c046e7dddb,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Lacey,CITY OF LACEY,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_c0af98039032f7ace714c597.pdf,4a0ead1ad9ef764e85f0b4b6d99323e81032bd47a41b27de73bd00543a712a96,262109,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,607,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_63b686ccdbf8d96cc9f091bc,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,TRI-286960d635459c980a4e,VER-1a1f6bd26bd8bd5f5b14,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Green Bay,CITY OF GREEN BAY,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf,f7085c92dbe3b76389c563837911383dffa9f4d1037d1f05a081cf9a1ab7268d,8998231,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,608,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_4005945617cd5c865b82c6c4,sr_081c6b9c3bc2a052deffe4f5,NSCQ-WI-20260720-0029,TRI-f6e0653abb8308dde82a,VER-33c03f797f5ddd3847ad,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,West Allis,CITY OF WEST ALLIS,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0249_sr_081c6b9c3bc2a052deffe4f5.pdf,c01067c7dc50fbe134c40f2f3a40daf61bb2106cf7647c74d19735ca8deca66b,894863,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,609,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_aff122d0181f8674e8b544bb,sr_a8a35173aaf0b1a4c5156f03,NSCQ-WI-20260720-0060,TRI-0f02c554b796291b5c1a,VER-a52022db5cc845cbc7d6,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Manitowoc,CITY OF MANITOWOC,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0171_sr_a8a35173aaf0b1a4c5156f03.pdf,5fb2c01465ebcc1640954e35d183c7e4b0177f0afe110c28992cbff0e7bff777,490297,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,610,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_7bb8110478748dd3f2ed98aa,sr_3ba5b663264ff53934543b3f,NSCQ-CA-20260720-0162,TRI-23a561a9ea7f9cccdf61,VER-b4a30fb97bab86395a01,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,San Buenaventura (Ventura),CITY OF SAN BUENAVENTURA,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0121_sr_3ba5b663264ff53934543b3f.pdf,8472eeaa479704a86cf23a75a66a67eaea533737a7bcc8965a59ccf9adc593c8,696308,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,611,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_ea735de7fd26eaa2cf70dc35,sr_c1afb74d8eb07bb7724d3303,NSCQ-CA-20260720-0076,TRI-1d602c09cea814d27ae8,VER-7cc0ed00a5e58470d539,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Ontario,CITY OF ONTARIO,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0078_sr_c1afb74d8eb07bb7724d3303.pdf,89a1252285959c3c4a3d3e4bca7fd12b6a14d9bc8bf800a5f54f543574e8b64b,1167849,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,612,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_b9fce47d8f956956b54d9ab5,sr_56b35f463d7fb78f1ee7f89e,NSCQ-CA-20260720-0752,TRI-c5a29d4d3753d9a5c039,VER-46cca072e61c55ea7b9d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Dixon,CITY OF DIXON,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0005_sr_56b35f463d7fb78f1ee7f89e.pdf,02f44bb04761bfdfb8d88676f97b7c4013c499ed0699e220ee9424662d8d20b1,217896,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,613,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_6d71e7a92826be7880b92307,sr_4c16a4c1bacac2885b3cb537,NSCQ-CA-20260720-0071,TRI-4a57ca35ad218380962d,VER-a1a3866046dab1fe4ee7,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Huntington Beach,CITY OF HUNTINGTON BEACH,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0178_sr_4c16a4c1bacac2885b3cb537.pdf,7e9a1b71eeab6fb872632319af7daa23113ed1246cc45535b475095dc49b7560,4822708,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,614,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_4d9c7ec7390e5b1135645da3,sr_1f02ab58777902eb58c9cc35,NSCQ-CA-20260720-0087,TRI-709fa525c777bc5acf85,VER-9b34021fa71d372d6f22,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Corona,CITY OF CORONA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0166_sr_1f02ab58777902eb58c9cc35.pdf,25a7a593218de1df66361c203d01d09e1ea49c68b35d43372929925c42c0db68,565244,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,615,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_93e1bcda3f3c3d316fab9cdc,sr_8883da35542d21f9c08306a8,NSCQ-CA-20260720-0039,TRI-61f9ff7f5e8f7fba6000,VER-aeff91e41ebb0e71e89c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Modesto,CITY OF MODESTO,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0172_sr_8883da35542d21f9c08306a8.pdf,6382eb9c74780fd6446b292073e19eb0478df9da0002cb76aa14bd877cc97d43,1837314,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,616,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_810588465fde4f37ce5a70af,sr_f1c1f91cf127870028e6233a,NSCQ-CA-20260720-0025,TRI-b266d68b30f57accbc32,VER-4bead84fb739c9430e71,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Anaheim,CITY OF ANAHEIM,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_f1c1f91cf127870028e6233a.pdf,2a3785a428a84e05c41fcb4e3e946401b4d0b22f5a868fe142d815a4da4c150b,1072964,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,617,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_edb3151eae3ff0d88161458f,sr_982152c600bd7a81712237df,NSCQ-FL-20260720-0181,TRI-df131c3c2ffe089e067c,VER-cd368064dd72b94e9254,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,FL,Hallandale Beach,CITY OF HALLANDALE BEACH,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0045_sr_982152c600bd7a81712237df.pdf,5cbf2b0316e24b1a44d19d88aa9df7252c1037389dd423aeb54f899b2a71f49c,1300691,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,618,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_73a6689dc25d9d0b37ec642b,sr_2c7e8d472e7027f77297ddf3,NSCQ-FL-20260720-0013,TRI-3288fb1078f2e8f1b501,VER-d807ec17c27bb9126e2d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,FL,St. Petersburg,CITY OF ST PETERSBURG,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0016_sr_2c7e8d472e7027f77297ddf3.pdf,cae97cac26c2a93529c7fa6eada6f99a431cbca078f614fb4c1ab90aac4cb3fc,804339,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,619,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_cc4fed23c40d012a0bb4f7a9,sr_8adbc05d5063632cf7339e1a,NSCQ-FL-20260720-0186,TRI-a4ab5c40f5802994ec8c,VER-129037f39d0050a8d257,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,FL,Edgewater,CITY OF EDGEWATER,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0099_sr_8adbc05d5063632cf7339e1a.pdf,245456675061ac555ed312ed25cb6fec0e143a2a052c5903559015dca65dbe48,672252,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,620,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_eb24e42de532238b00ab749a,sr_5c862a4b561ce5aebf7a045b,NSCQ-FL-20260720-0177,TRI-00b391d36dba3c7bd18d,VER-b0c6abdb83eb707fdb22,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,FL,Eustis,CITY OF EUSTIS,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_5c862a4b561ce5aebf7a045b.pdf,27688a8961dfbd3cea1a9475dcd0126c2cab9785e3d7439dc61edb5e9ae093cc,416731,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,621,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_458f07cec681af5bb29c31ac,sr_c82ed3a45fafea718469d690,NSCQ-IL-20260720-0239,TRI-c83247aa88b60480a011,VER-41764b7344acb4ed8b02,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Wilmette,VILLAGE OF WILMETTE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0062_sr_c82ed3a45fafea718469d690.pdf,b64705bc25ebeacd995f2c6a9839a3806fbffa96fec3fe8217b1c75dd316ce06,5120740,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,622,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_da20782e81cc430361e25d61,sr_73b3cb51bbca43b0ec8dfbf6,NSCQ-IL-20260720-0046,TRI-c2cd4a34a23c9a169d3e,VER-749995148821040287db,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Bolingbrook,VILLAGE OF BOLINGBROOK,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0163_sr_73b3cb51bbca43b0ec8dfbf6.pdf,6f7f4e29c224f1315ce352a25631553a9b0a6fc2b9af8c4c475441fe669a6b0e,1669502,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,623,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_47ead3bbc24b1e9645512f28,sr_e91029c9004b09cc2953254a,NSCQ-IL-20260720-0051,TRI-44f33e7def6548597139,VER-d7172ba6089f5f16eb73,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Palatine,VILLAGE OF PALATINE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0159_sr_e91029c9004b09cc2953254a.pdf,406ac4628293b15cb74c9e7462c2e7d6ba4ef84481feff241808cd2559e4e71c,1217956,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,624,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_31b0881111cb0ee205c3e487,sr_46563ad156388775f30f3a6c,NSCQ-IL-20260720-0191,TRI-ad0c1016d5e1b30523ed,VER-36b02ff641c7d3417975,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Ottawa,CITY OF OTTAWA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0146_sr_46563ad156388775f30f3a6c.pdf,6e19517afd7034f983c35a14bd18d65435298a00c0c1b36a14c594da8fcb760d,3114026,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,625,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_0e76977e36d6107ca3bfec42,sr_6c73132088cff331af95f017,NSCQ-IL-20260720-0281,TRI-7d6f9a645a72973c8092,VER-a223c81591f99c481ee2,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Blue Island,CITY OF BLUE ISLAND,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0044_sr_6c73132088cff331af95f017.pdf,43c66839c8c46042045601bed3a2aebc5686fdf9a7a9b7a5159ca0f2446fa6ee,2883569,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,626,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_06cbe2941977b1d4f5390a94,sr_c0a83c4eabef32b9dbed2f11,NSCQ-IL-20260720-0171,TRI-5a11cbe3824444d5b092,VER-7325b2d8da83d532c31c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Mundelein,VILLAGE OF MUNDELEIN,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0151_sr_c0a83c4eabef32b9dbed2f11.pdf,8d029aa9e1b37d8d3b9d2d0344b5b3d2050af8a44f5c15de1afce45484d293e0,3980404,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,627,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_503fd03580403e9099d87552,sr_42b953de709da8fa753132e7,NSCQ-IL-20260720-0027,TRI-1a5f96b89db2839a377e,VER-4fb21de9be2c5edad5c9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Peoria,CITY OF PEORIA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_42b953de709da8fa753132e7.pdf,249b110ee0ee96c0e3b817edb0f1ec09fa80795d14214411a2b415b8a2728ff9,997803,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,628,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_10908e0171e5833d0c5221c7,sr_6bfa9b086a9caef3e51def0f,NSCQ-IL-20260720-0079,TRI-547b75c5d23ae663aaa0,VER-8a86d04854d399cd048a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Arlington Heights,VILLAGE OF ARLINGTON HEIGHTS,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0170_sr_6bfa9b086a9caef3e51def0f.pdf,ba5dc4839223d2c1e38352f450f4ef9f350785eeeebd31900a53e1b2f70947d6,411636,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,629,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_c06e21c983c366606d2a91f9,sr_cf211edfbeec2280de0285b7,NSCQ-IL-20260720-0129,TRI-4771f96afee59833629b,VER-ee5e9c0cc7e4b853f061,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Pekin,CITY OF PEKIN,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0111_sr_cf211edfbeec2280de0285b7.pdf,3c323cabcc2d8ac3ded1b921bc424f9f812c3d2e7df3fc2a123f1cc4d39289e4,8579162,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,630,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_503af0d2f4e3413c28417db6,sr_3a016655356386d166d110f9,NSCQ-MA-20260720-0035,TRI-3cbf9ea6d7527fc779f7,VER-588064db905a1db4031c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MA,Cambridge,CITY OF CAMBRIDGE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0017_sr_3a016655356386d166d110f9.pdf,1140e0aa4155506d4207554cf11d322f2c280776c558c0939f8bcb8448fcc754,1332909,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,631,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_ccc47dc55a0d569b08de08f0,sr_109c0a6a52316b256a3af46d,NSCQ-MA-20260720-0141,TRI-ce3ae834363465286d40,VER-833146aba871f31e8ae1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MA,Greenfield,CITY OF GREENFIELD,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0069_sr_109c0a6a52316b256a3af46d.pdf,7cf022306f7d260f8ae3d8b645709122b45a2a0db85b0dedfcacb8c6aee6ead7,3120156,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,632,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_7eeead2ddb1749c6b122b5fe,sr_5a68f7ce834db3f837e61216,NSCQ-MI-20260720-0060,TRI-d654f4478280e2dc44ea,VER-947b13817cddfe17b77b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Dearborn Heights,CITY OF DEARBORN HEIGHTS,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0016_sr_5a68f7ce834db3f837e61216.pdf,76b3fc9cbe83267baa375d936400a7fc8ef5c1badb80bf4a47d9b248be5b21b0,1087295,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,633,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_d67e55256b844f90a1f0abfd,sr_edf51c96bfa37a71d24f1f17,NSCQ-MI-20260720-0159,TRI-8fd293731a94af8d6f72,VER-0f6e27cb6775ae621543,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Coldwater,CITY OF COLDWATER,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0086_sr_edf51c96bfa37a71d24f1f17.pdf,e7f4888506bf60e97ab7c0a52f4b2068fd88bba528b7b0a400c1a7bcc948ebfc,2930610,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,634,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_70b485c2ca67d165e8e615ca,sr_e9301c0fbd9b6637dcf6fc5d,NSCQ-OH-20260720-0162,TRI-da4989f239bbd633b3d3,VER-0de7feb105e97547effc,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Kent,CITY OF KENT,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0116_sr_e9301c0fbd9b6637dcf6fc5d.pdf,e68e081a30a60f53f48ecf8033cac07689463a37fd1cea31f516605f7f6873bc,2344788,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,635,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_740ed285b157fe24721c4c8e,sr_be9d42afc14a3637c9a56a26,NSCQ-OH-20260720-0181,TRI-ba289690397627c1f7b9,VER-605d0261988a96312e4f,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Troy,CITY OF TROY,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0291_sr_be9d42afc14a3637c9a56a26.pdf,ec812f554a5b3af661b0008ca0850edd076d1c6cf86204ebdceb5cb63ef841f8,650799,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,636,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2d8ad5c8d1de032ded68799d,sr_04879f94a71feaab8cc8e926,NSCQ-OH-20260720-0810,TRI-9e338064fcb3a8a574e5,VER-35f133275aba01901520,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Miami,TOWNSHIP OF MIAMI,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0313_sr_04879f94a71feaab8cc8e926.pdf,3011450bfab1834db8e11caa14e7e80bffd061d1b40c74d289473d5572c23732,2437634,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,637,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_ee4660b91f17e4bd4ee7b101,sr_31fd615a69fdc653f7b8860e,NSCQ-OH-20260720-0052,TRI-a5b3544ed991b23d0f4e,VER-61ebdd36ea48b21e7f8c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Elyria,CITY OF ELYRIA,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0274_sr_31fd615a69fdc653f7b8860e.pdf,18d0492e1e30cf65fbbb0b6eff5313284fde837404a8d642cd2a7c2a2133b62d,2287417,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,638,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_4c655456207fe98a9e1bfcf3,sr_583ec2143195420498dc3219,NSCQ-OH-20260720-0721,TRI-76b46ec602a132b485d9,VER-86e6acee1025cc81ae7c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Kirtland,CITY OF KIRTLAND,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0310_sr_583ec2143195420498dc3219.pdf,cc2da8d7148a8207350a6499aa8f4ad2d475df13af35e27c20bb9751a9851427,3512956,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_2,639,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
