pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_e40bd0f09545d2f977d6bb48,sr_232b4a6afae2f28d9487eb47,NSCQ-OH-20260720-0533,TRI-598bd3c266ecad51e7ca,VER-d857a85366a19d588245,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,London,CITY OF LONDON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0098_sr_232b4a6afae2f28d9487eb47.pdf,6a7975adca9120316e6621866e78cb57841e19cb39c743457d61b81cd50c5ade,2286707,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1624,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_e68010b723a4cb2106f06106,sr_4dce2d897b89bff726f91ddf,NSCQ-OH-20260720-0741,TRI-4b59250e4dcf22b1a47f,VER-b333538c22e2f993d144,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Nelsonville,CITY OF NELSONVILLE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0015_sr_4dce2d897b89bff726f91ddf.pdf,788e9803115fe8e84ff8e94700f3359dba912517db785ae11411a0080e25b34c,4796017,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1625,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_6712d58f6911630001b409c1,sr_6c664f9479584e46f85f05b7,NSCQ-OH-20260720-0334,TRI-5e19b62b48abdec425b8,VER-a36c4faca4e80f3cb325,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Aurora,CITY OF AURORA,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0220_sr_6c664f9479584e46f85f05b7.pdf,1586e0801aa8eabaa4c9e24da82378e1b7733c9095ba4b24639a62431ed87d50,3505020,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1626,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_830f9ba353694ed2ccc3c16f,sr_90cebd28611fbc80460d14f9,NSCQ-OH-20260720-0776,TRI-4d7d20dfd17923ca710d,VER-8fb3fd884b0afe3b1489,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Pepper Pike,CITY OF PEPPER PIKE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0306_sr_90cebd28611fbc80460d14f9.pdf,c38c8c07acd0cb3c206933ad13bc5a7831e872f55758a2f04ddd9f1c19a8ed04,2196544,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1627,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_85b0e0cfc864ffc80016c93e,sr_9a6b0fc1f49f4786a7420d76,NSCQ-OH-20260720-0756,TRI-748f33443e6311cf925c,VER-7ad2586dbcc86bc2952b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Moraine,CITY OF MORAINE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0276_sr_9a6b0fc1f49f4786a7420d76.pdf,da7637d4f1bc6216c8908a80988e06d0351c962fa2d6254cde080b91d895fba5,2650412,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1628,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_1f291e02313651c7993f6c30,sr_ac71cb82fd3d92a74a2bac4f,NSCQ-OH-20260720-0536,TRI-f863d5aaeb655518400d,VER-72321beb90d892d0e2ae,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Richmond Heights,CITY OF RICHMOND HEIGHTS,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0178_sr_ac71cb82fd3d92a74a2bac4f.pdf,e769680d60fe9444e47c5daeb5a775f187074c5864e1f086f52ec8b5321c8e3f,2907991,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1629,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_1c9f1cb487f8abf25f053a26,sr_bfbd04e73c9d8ed3a7bfc0a8,NSCQ-OH-20260720-0568,TRI-755fa1bd049627be4e52,VER-287399a955aaa9dc413a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,East Liverpool,CITY OF EAST LIVERPOOL,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0287_sr_bfbd04e73c9d8ed3a7bfc0a8.pdf,8544c5d841e464c7fc1642359c838bd4d7c0b626b5c0e355c44abe059821df8c,3163457,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1630,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_34a83aeabe700dd83bc88160,sr_dbcc48d7f5a72839d4870e53,NSCQ-OH-20260720-0244,TRI-8f92f4b270a9b670aa1d,VER-3817a71a50b04920fbcf,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Rocky River,CITY OF ROCKY RIVER,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0289_sr_dbcc48d7f5a72839d4870e53.pdf,cb00913a1ead773f48d98934919422981b93f5f4f4e71324f7903c15632e3d52,2885987,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1631,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2c5c1d38c505864b3b3df181,sr_fa91faaf3e0bfbc9f5cba5c0,NSCQ-OH-20260720-0418,TRI-5e8437462be299595b69,VER-ea1f7729edb896712ce6,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Beachwood,CITY OF BEACHWOOD,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0159_sr_fa91faaf3e0bfbc9f5cba5c0.pdf,ceef20cb809af353ee06d67ad335b1b2535f52f2aef52b8416d30ea269d11ec4,3355870,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1632,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_8531f970909a850db2ad9ef3,sr_11a860c2f629b7c7524e426d,NSCQ-OH-20260720-0502,TRI-8b192adff0d197d1bee5,VER-42af50cad13c85aa7fd1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Urbana,CITY OF URBANA,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0283_sr_11a860c2f629b7c7524e426d.pdf,6d4a313c67f39ab19f3a245953a7c93f1bbf5bb438fc9797c270eb79c13ce086,646675,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1633,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_e33ebfcadd40478fdf654c8b,sr_21af40657e0a2a5474039c9f,NSCQ-OH-20260720-0577,TRI-d271b4bf1d817ab4d2c1,VER-e2146eeed95a97f6f2b9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Napoleon,CITY OF NAPOLEON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0070_sr_21af40657e0a2a5474039c9f.pdf,39bff68286acf9f13cbab170ebedc24bc9421aef4e9ecfdae7c7ebfbe25dc90e,818799,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1634,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_9c078c7d1be1c018c9229a43,sr_384e646fe8eeb15d5114f471,NSCQ-OH-20260720-0807,TRI-81feb703b2968170ea86,VER-2eaced62ec711398bed5,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Violet,TOWNSHIP OF VIOLET,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0316_sr_384e646fe8eeb15d5114f471.pdf,f7a1fa0b201f4e54d59d3b3172895397482e1a3643a0a5acfc3a5080ca9c3f17,1453176,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1635,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_826e539f485c140a6163445c,sr_609637bfe2d8768ded3d56f8,NSCQ-OH-20260720-0160,TRI-63c1ba81271b7e6a0367,VER-87133ceb267f1e843bd9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Shaker Heights,CITY OF SHAKER HEIGHTS,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0181_sr_609637bfe2d8768ded3d56f8.pdf,c5ac6b450bc46a6089247993a8d2cd50bdbfdce8efdf106d3f98ab3325697e3a,1017690,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1636,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_c803ee71947d1ebf8f631c8b,sr_8287382d978d7283442fb4fe,NSCQ-OH-20260720-0214,TRI-3f11a26cedbebcb8a79e,VER-8c4e0e7b845b424a9491,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Barberton,CITY OF BARBERTON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0232_sr_8287382d978d7283442fb4fe.pdf,9b4f765855a8c0f9ab2c35b6b89e6409b9ad5f7190e84e56a48a77bd7cae4359,607198,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1637,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_f4e93b91f42ac5c11bbd5756,sr_a54b5411edb6a212fc64d603,NSCQ-OH-20260720-0047,TRI-b8b43e789570691ebed0,VER-79f3a928c424557ec9c1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Hamilton,CITY OF HAMILTON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0146_sr_a54b5411edb6a212fc64d603.pdf,ce91c662bae95e8ec72de56aab9b5c8d8e1cd65600b9d26f1beafb9568f7f92e,638926,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1638,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_1fbf5700d7f2243bf6e411ae,sr_afebf5a9b041f4c30674f1cc,NSCQ-OH-20260720-0433,TRI-d8a0cf819cdc620501a8,VER-a331ac0c6a0f35836ec8,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,East Cleveland,CITY OF EAST CLEVELAND,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0305_sr_afebf5a9b041f4c30674f1cc.pdf,6043aa1ee25e2a5a307ca8aeb22223660fca9891cd4944d767b66780251d77c4,554784,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1639,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_b82a1374bac2fde08014128c,sr_cf5f50e7f6c0087a2e2ba79e,NSCQ-OH-20260720-0412,TRI-8d175e0fc69fc7c7fc96,VER-67c283b5815ce0f7f16a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Brecksville,CITY OF BRECKSVILLE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0166_sr_cf5f50e7f6c0087a2e2ba79e.pdf,24dd148c880d6e3237d3bcf19917e1a5366538df0c4671ea6efae527fdcde51e,1942447,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1640,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_f161656032c16cdb4ffb40cf,sr_f009c6cf644b16672cd94a51,NSCQ-OH-20260720-0167,TRI-f1d41e59b62ff4b29b70,VER-4ee6cc1cefd5067a2fbe,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Marysville,CITY OF MARYSVILLE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0312_sr_f009c6cf644b16672cd94a51.pdf,bdccd52294d3918ca38f3cd37953c7940b573fac99071f1b4b33c0296014f317,897446,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1641,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_a366b32eb0298d791548f801,sr_2212379b6ae55ddb7230bd14,NSCQ-OH-20260720-0759,TRI-9e80679aaced878e4128,VER-30f1f63b2db892c9d01b,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Independence,CITY OF INDEPENDENCE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0288_sr_2212379b6ae55ddb7230bd14.pdf,4b61af64109c98456d8f1c21705e507d409fa838273a4459de90cb5e0067e06f,412230,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1642,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_b1729e384889e6034181bd48,sr_637e757c39a8b0ec6879d110,NSCQ-OH-20260720-0524,TRI-384ecd85b7dace53e6e6,VER-160b481a6ab3717fb8cd,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Springdale,CITY OF SPRINGDALE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0307_sr_637e757c39a8b0ec6879d110.pdf,c75d7a84ef92c97f24618c97c0a805bc7f8bda9f17aec42104e04b31b1df765d,475697,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1643,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_c797ebbb0b65ac03bb754f8b,sr_ac44da6b95a4eeba0c940eb1,NSCQ-OH-20260720-0604,TRI-dde806229da84cf8e165,VER-4656144de5309e7f5e8a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Wauseon,CITY OF WAUSEON,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0300_sr_ac44da6b95a4eeba0c940eb1.pdf,7e50d92ffa1d02bfd200cdcb1e5673b42ec88098fdc20a67e6bb2592e66f9322,444747,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1644,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_243bba04db6d48f9c9f1e34e,sr_d25202c742f30b2cf85bfeb2,NSCQ-OH-20260720-0612,TRI-23c5607710adf45da516,VER-142f60a3abaa7bef7dcd,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Logan,CITY OF LOGAN,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0078_sr_d25202c742f30b2cf85bfeb2.pdf,a66811ebc16cf06a307e62bd043ef0ecf3d6d928e804958fdb163d195e3b009e,356692,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1645,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_f115c4359db7aa61e02d236c,sr_0e186e8cd29f03e5892256ea,NSCQ-OH-20260720-0300,TRI-e2a4da6feff252435a64,VER-795bc95841d0973e1ecc,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Salem,CITY OF SALEM,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0271_sr_0e186e8cd29f03e5892256ea.pdf,ce3fb3e0dbb92cef56cc43fd2b2af7f2e9b88a0439ac5f9d6fbd8a81ed36d1a9,8395116,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1646,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_1dff88b00d8253c00407c634,sr_436ca63dd33aee3827229e80,NSCQ-OH-20260720-0517,TRI-8dbc1641829bebcbf59c,VER-0e1d62e218bbcd7af051,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Celina,CITY OF CELINA,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0258_sr_436ca63dd33aee3827229e80.pdf,7279a2a4d0b3b7ef67b37e1c5711c2119a33b7876b75a1e670eae2334e7963a8,6267509,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1647,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_43c0d3149225e08a7b45d4fe,sr_5de4accce7bb542db4b24bac,NSCQ-OH-20260720-0584,TRI-0a940eab6ed390af2fe9,VER-591fedea505896a3e101,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Girard,CITY OF GIRARD,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0293_sr_5de4accce7bb542db4b24bac.pdf,0253918a2b7acb4548181869dc668c25c2400c2c4b350f45a832230d2a3c0aa0,5866671,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1648,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_7e4ae6990147495149868cf4,sr_87db3f4eca2aed4de884bc44,NSCQ-OH-20260720-0223,TRI-56b1f50ddd6690596398,VER-ccec3c605b1b070f9365,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Xenia,CITY OF XENIA,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0273_sr_87db3f4eca2aed4de884bc44.pdf,b1c15c05f78136488f6e832348ceb8aaf56266c2b78900b5be7c1e8ed2ccd61e,6188353,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1649,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_8502b3b7bebfa72bfe6aedbd,sr_be8edeaeb2ab1dd8a0cb17e7,NSCQ-OH-20260720-0044,TRI-f8126dc387a20c879e46,VER-49d9aee9aea8b602609d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Springfield,CITY OF SPRINGFIELD,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0155_sr_be8edeaeb2ab1dd8a0cb17e7.pdf,ed86f25559cb2879ad1c0fb9707b9097222de03b26c8d925cd32421b9d1794e9,6792262,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1650,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_30f5d0138f721badd6d12c61,sr_0ec264cb47a774a0764175fe,NSCQ-OH-20260720-0778,TRI-75c2452f2c0dc60b5fc9,VER-86255bf4c386ee8511cc,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Sheffield,VILLAGE OF SHEFFIELD,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0302_sr_0ec264cb47a774a0764175fe.pdf,af6b96e76162fd45aaea7bbf25a2815666a3234e4c030c989037b1242a4509b5,267928,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1651,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_47bfcaed0456627dde08ea4b,sr_4f2d1caf07a0f176fa9c9498,NSCQ-WA-20260720-0104,TRI-33d6c5c2a81c3f9e1e8b,VER-5b53b94d7d7704d0411c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WA,Pullman,CITY OF PULLMAN,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0027_sr_4f2d1caf07a0f176fa9c9498.pdf,a6de5c3dba51c2190fe8f1e544239660d6a202820668200b6cce05228f648fae,4303486,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1652,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_379cd7247810c093208afdbe,sr_bd4d78e11677ae1fc595a994,NSCQ-WI-20260720-0071,TRI-7a6671cbfb1b12fd55e2,VER-55dd49adf86df0c95566,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WI,Fitchburg,CITY OF FITCHBURG,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0028_sr_bd4d78e11677ae1fc595a994.pdf,a95fc184f0134f21f4f0cf5d21ac22feb7bad9752bd2c8540fba104e3c318b4a,1868014,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1653,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_6e9c671951e4e6b008b469d2,sr_281fd9e58794dcf2cd5fe754,NSCQ-WI-20260720-0006,TRI-fd85b7bd62011bd976e1,VER-c2bb9e9375bd227e5517,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WI,Madison,CITY OF MADISON,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0034_sr_281fd9e58794dcf2cd5fe754.pdf,ea8abc94ea34be7e1c0d99f0f562889b7f5b421f6610dda7b3ce134d0b4884c6,390149,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1654,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_7cd279bbc20a193cfcbde8d3,sr_84fa5e9c4f3b7cb417363b44,NSCQ-CA-20260720-0413,TRI-eacffec96eb6e4dcb823,VER-a8996ea38fa525e87955,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Cupertino,CITY OF CUPERTINO,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0259_sr_84fa5e9c4f3b7cb417363b44.pdf,eb064b59cb2fe62fa0d0c51192bdd9aebe20855acbc010639e8d5e8aec558f72,2859551,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1655,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_cf70f1d5c74cca7351c1638d,sr_2093e877de9b031d91d5d350,NSCQ-CA-20260720-0077,TRI-8de08a3a1ab8ac9d3b97,VER-c6734b2610eb795b8051,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Ontario,CITY OF ONTARIO,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0176_sr_2093e877de9b031d91d5d350.pdf,6afa9bfe4cbbd04c58ba27de875938fb9275551ecb1bb6da0c7df22ae9c5564e,1532069,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1656,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2830330c22278d039c6453fc,sr_52523f777824088b5c3a59fa,NSCQ-CA-20260720-0746,TRI-8c7154070b7b903269fb,VER-4441761b069046b3d922,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Susanville,CITY OF SUSANVILLE,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0250_sr_52523f777824088b5c3a59fa.pdf,a24515ab85a6880ae8327097dca8ab4078759610eb3e740a97553c649f4e033e,2092923,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1657,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_c67eebddfbb4997fcd090b1f,sr_643d9be575ad4573f2c48745,NSCQ-CA-20260720-0091,TRI-aeff747902bb6f3b18eb,VER-2a23134a04a333fa4610,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Roseville,CITY OF ROSEVILLE,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0073_sr_643d9be575ad4573f2c48745.pdf,33a2fd5dba7a5264bd9c892ed15d1768c3c5bcd86084e472ebcc861e8bcb270c,1066773,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1658,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
