state,city,city_label,contract_id,contract_label,occupation_class,occupation_label,safety_group,attribute,attribute_label,verified_present
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,other,Other wage-mechanism evidence,1
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,premium_pay_differentials,Premium pay / differentials,0
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",0
MA,Seekonk,Seekonk,ma_seekonk_fire_2022,"Seekonk Fire — International Association of Firefighters Local 1931 collective bargaining agreement, 2022–2025",fire,Fire,safety,union_security_or_institutional_power,Union security / institutional power,1
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,other,Other wage-mechanism evidence,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,premium_pay_differentials,Premium pay / differentials,1
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",0
MA,Seekonk,Seekonk,ma_seekonk_library_2023,"Seekonk Library — Seekonk Public Library Employee Association MLSA, AFT Massachusetts, AFL-CIO Local 4928 collective bargaining agreement, 2023–2026",library,Library,non_safety,union_security_or_institutional_power,Union security / institutional power,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,1
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",1
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,management_rights_or_service_flexibility,Management rights / service flexibility,1
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,other,Other wage-mechanism evidence,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,premium_pay_differentials,Premium pay / differentials,1
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",0
MA,Seekonk,Seekonk,ma_seekonk_police_2022,"Seekonk Police — The Fraternal Order of Police Mass C.O.P. Local # 215 collective bargaining agreement, 2022–2025",police,Police,safety,union_security_or_institutional_power,Union security / institutional power,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,1
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,1
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,other,Other wage-mechanism evidence,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,premium_pay_differentials,Premium pay / differentials,0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",0
MA,Seekonk,Seekonk,ma_seekonk_public_works_2023,"Seekonk Public works / DPW — AFSCME Council 93 Local 1701 Department of Public Works collective bargaining agreement, 2023–2026",public_works,Public works / DPW,non_safety,union_security_or_institutional_power,Union security / institutional power,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",1
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,1
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,1
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,management_rights_or_service_flexibility,Management rights / service flexibility,1
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,other,Other wage-mechanism evidence,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,premium_pay_differentials,Premium pay / differentials,0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",1
MA,Seekonk,Seekonk,ma_seekonk_teacher_2021,"Seekonk Teachers / school employees — Seekonk Educators Association collective bargaining agreement, 2021–2024",teacher,Teachers / school employees,non_safety,union_security_or_institutional_power,Union security / institutional power,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,minimum_staffing_or_continuous_coverage,Minimum staffing / continuous coverage,0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,no_strike_or_work_stoppage_constraint,No-strike / work-stoppage constraint,0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,non_safety_wage_restraint_or_admin_channel,Non-safety wage restraint / administrative channel,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,other,Other wage-mechanism evidence,0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,overtime_callback_holdover_mandatory_extra_work,"Overtime, callback, holdover, or mandatory extra work",1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,peer_comparator_wage_comparability,Peer / comparator wage comparison,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,premium_pay_differentials,Premium pay / differentials,1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,staffing_shortage_recruitment_retention,"Staffing shortage, recruitment, or retention",0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,subcontracting_outsourcing_or_volunteer_substitution,"Subcontracting, outsourcing, or substitution",0
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,training_certification_credential_premiums,"Training, certification, credential, or education premiums",1
MA,Somerville,Somerville,ma_somerville_police_spsoa_2012,"Somerville Police — Somerville Police Superior Officers Association arbitration award, 2012–2018",police,Police,safety,union_security_or_institutional_power,Union security / institutional power,0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,benefits_total_compensation_or_pension,"Benefits, total compensation, or pension",0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,budget_capacity_or_fiscal_constraint,Budget capacity / fiscal constraint,0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,civil_service_or_statutory_employment_channel,Civil-service or statutory employment channel,0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,classification_reclassification_or_grade_structure,"Classification, reclassification, or wage-grade structure",0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,grievance_or_contract_interpretation_arbitration,Grievance or contract-interpretation arbitration,0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,hazard_risk_stress_or_line_of_duty_rationale,"Hazard, risk, stress, or line-of-duty rationale",0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,interest_arbitration_or_formal_impasse_backstop,Interest arbitration / formal impasse backstop,0
MA,Wayland,Wayland,ma_wayland_fire_jlmc_2020,"Wayland Fire — International Association of Firefighters Local 1978 arbitration award, 2020–2023",fire,Fire,safety,management_rights_or_service_flexibility,Management rights / service flexibility,0
