extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
cex1000_ed53dafbcaec2d55bbe07e28,doc_974f08287632d97503710c9e,ttd_83d51fcae8f3e7dd2bad251c,sr_95e23696dc54bbe634892353,NSCQ-OH-20260720-0716,OH,Northwood,CITY OF NORTHWOOD,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0296_sr_95e23696dc54bbe634892353.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0296_sr_95e23696dc54bbe634892353.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0296_sr_95e23696dc54bbe634892353.pdf#page=24,unknown,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_WAGE_REOPENERS_OR_COMPENSATI|PACKET_PAGES_APPEAR_TO_CONTAIN_NON_WAGE_,"The bounded packet pages provided do not show any base wage rates, salary/step tables, or wage-setting mechanisms; they primarily include agreement framework/table-of-contents and seniority/work rules.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_7d69e7ec3ad7044a51271e4a,doc_f5490257c78e40712aaa643d,ttd_728a0851319040f8da29e29b,sr_624e297758c0d6fa1f098923,NSCQ-OH-20260720-0674,OH,Oakwood,CITY OF OAKWOOD,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=16|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0326_sr_624e297758c0d6fa1f098923.pdf#page=30,low,BOUNDARY_PACKET_MISSING_VISIBLE_BASE_WA0|NO_VISIBLE_PAY_RATE_GRADE_STEP_SALARY_OR,"Within the provided pages, there are only structural references to Article 6 (WAGES) and non-quantitative operational terms (e.g., paycheck timing). No explicit base wage figures or wage-setting mechanisms are visible in the bounded text.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_e3a2f4704927f916738b8c52,doc_0489000e761db9eca0aeb2da,ttd_8437063d32ddbe7733902f53,sr_47a672fe23527bcf4357ef92,NSCQ-OH-20260720-0252,OH,Painesville,CITY OF PAINESVILLE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0423_sr_47a672fe23527bcf4357ef92.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0423_sr_47a672fe23527bcf4357ef92.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0423_sr_47a672fe23527bcf4357ef92.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0423_sr_47a672fe23527bcf4357ef92.pdf#page=32|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0423_sr_47a672fe23527bcf4357ef92.pdf#page=35|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0423_sr_47a672fe23527bcf4357ef92.pdf#page=62,unknown,NO_COMPENSATION_LANGUAGE_OR_VALUES_IN_PB|PAGES_PRESENT_SENIORITY_LAYOFF_RECALL_SE,"The provided page excerpts concern seniority and lay-off/recall procedures and do not contain any visible base-wage amounts, compensation formulas, or non-base compensation terms/values.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_021cdec796c049e04b46eca9,doc_14ba90c066a4b997f66b68d0,ttd_5e23ec6d74d55fa788aeda80,sr_2772b8d82d357ea22da6e83e,NSCQ-OH-20260720-0305,OH,Pataskala,CITY OF PATASKALA,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_2772b8d82d357ea22da6e83e.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_2772b8d82d357ea22da6e83e.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_2772b8d82d357ea22da6e83e.pdf#page=24|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_2772b8d82d357ea22da6e83e.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0050_sr_2772b8d82d357ea22da6e83e.pdf#page=45,unknown,BOUNDING_PACKET_CONTAINS_ONLY_TABLE_OF_C,"The provided pages are limited to a partial table of contents/section listing and grievance-procedure text, with no visible base-pay figures, formulas, or compensation eligibility/implementation rules.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_86e56d39df809bea59244665,doc_c7d357975c8078298d7cc6a5,ttd_363358cccb0c81b9d5927697,sr_22f9d5c121368baa5d530f9a,NSCQ-OH-20260720-0414,OH,Powell,CITY OF POWELL,police,cba,reference_only,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0251_sr_22f9d5c121368baa5d530f9a.pdf#page=40,low,BOUNDARY_PACKET_LACKS_VISIBLE_COMPENSAT0,"The visible pages include agreement headings/TOC and general articles (recognition, purpose, dues deduction, management rights) but do not show any base wage amounts, wage formulas, pay rates/steps, or compensation mechanism terms for wages or non-base pay.",needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_c4fbe13f46d74bb7d25130c8,doc_e3646c4797dfde52d476933f,ttd_830462462cd5fbc9379ee6eb,sr_78d3583c3f6abed1ef8a9ec9,NSCQ-OH-20260720-0588,OH,Rittman,CITY OF RITTMAN,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0108_sr_78d3583c3f6abed1ef8a9ec9.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0108_sr_78d3583c3f6abed1ef8a9ec9.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0108_sr_78d3583c3f6abed1ef8a9ec9.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0108_sr_78d3583c3f6abed1ef8a9ec9.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0108_sr_78d3583c3f6abed1ef8a9ec9.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0108_sr_78d3583c3f6abed1ef8a9ec9.pdf#page=16,unknown,NO_VISIBLE_BASE_WAGE_AMOUNT_OR_FORMULA|NO_VISIBLE_COMPENSATION_MECHANISM_TIED|NO_VISIBLE_NON_BASE_COMPENSATION_VALUE,"In the provided page packet, there are no visible base-wage amounts/rates or wage-setting mechanics (no salary/step/percent figures). The only compensation-adjacent text references paying at the 'normal rate' for representative time but provides no structured wage token or base-rate formula to enter",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_607bed36d7726512d9b05624,doc_ce346f7783c5c9c52189dd7d,ttd_8ce84345355a64f7e4ce26a5,sr_ef96070ed05e31b2b15ca934,NSCQ-OH-20260720-0340,OH,Tiffin,CITY OF TIFFIN,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0170_sr_ef96070ed05e31b2b15ca934.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0170_sr_ef96070ed05e31b2b15ca934.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0170_sr_ef96070ed05e31b2b15ca934.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0170_sr_ef96070ed05e31b2b15ca934.pdf#page=25,low,BOUNDARY_PACKET_CONTAINS_NO_VISIBLE_BASE,"This page packet includes a contract cover/intro and articles on recognition/seniority/job posting with no visible wage rates, salary tables, pay steps, or wage-setting mechanisms; TOC-only page references are present without the underlying compensation terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_f0db58f26747aaf7dcd1eace,doc_430cc96caf0ec7dfc1bb8e2f,ttd_272227b7f82105b7eef483d1,sr_8f56855a422520b604adee10,NSCQ-OH-20260720-0554,OH,Tipp City,CITY OF TIPP CITY,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0309_sr_8f56855a422520b604adee10.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0309_sr_8f56855a422520b604adee10.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0309_sr_8f56855a422520b604adee10.pdf#page=22|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0309_sr_8f56855a422520b604adee10.pdf#page=38,low,BOUNDING_PACKET_CONTAINS_GRIEVANCE_ARBIT|NO_VISIBLE_BASE_WAGE_COMPENSATION_TERMS,"This packet section discusses grievance procedure, management rights, and seniority/layoff concepts, but contains no visible base wage or compensation-setting terms (rates, salaries, steps, grades, percentages) and no non-base wage items.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_290a72fe6c5426716f8afc6b,doc_f2684cc36f778267cbdd0e8e,ttd_13bbe9449f9a5dbb1b190d60,sr_8e52064e092e3be8e12fbfd6,NSCQ-OH-20260720-0553,OH,Tipp City,CITY OF TIPP CITY,police,cba,reference_only,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0330_sr_8e52064e092e3be8e12fbfd6.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0330_sr_8e52064e092e3be8e12fbfd6.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0330_sr_8e52064e092e3be8e12fbfd6.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0330_sr_8e52064e092e3be8e12fbfd6.pdf#page=32,low,NO_VISIBLE_BASE_WAGE_AMOUNTS_OR_RATE_TER|NO_VISIBLE_COMPENSATION_MECHANISM_DETAIL|TEXT_APPEARS_TO_RELATED_TO_GRIEVANCE_AND|NON_BASE_COMPENSATION_MENTIONS_WITHOUT_E,"The provided pages discuss grievance/procedure and other administrative provisions, but contain no visible base-wage amounts/rates, no compensation-setting mechanism details, and no non-base wage value terms.",needs_review,new_500_scale,,needs_review,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_0f0c454740a285c476aa7fb6,doc_6b4333dd3b2fbc6894a9660c,ttd_51eb6e31fc703f469cf8845e,sr_91a4672c947664bdf6a4b3b3,NSCQ-OH-20260720-0503,OH,Urbana,CITY OF URBANA,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0310_sr_91a4672c947664bdf6a4b3b3.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0310_sr_91a4672c947664bdf6a4b3b3.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0310_sr_91a4672c947664bdf6a4b3b3.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0310_sr_91a4672c947664bdf6a4b3b3.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0310_sr_91a4672c947664bdf6a4b3b3.pdf#page=14,unknown,NO_VISIBLE_BASE_WAGE_TOKENS_IN_PROVIDEDP,"The provided page packet excerpts contain agreement/TOC and seniority/layoff-related text but no visible base pay amounts, rates, steps, grades, or wage-setting mechanisms, and no non-base compensation provisions.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_ea7c9cc35a49cfcb9824ea8c,doc_8989eab62b71b20cd77a52b0,ttd_bac793d4b3a52647ce7b0c16,sr_0163c87de5d5b7f647b74503,NSCQ-OH-20260720-0565,OH,Wapakoneta,CITY OF WAPAKONETA,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0071_sr_0163c87de5d5b7f647b74503.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0071_sr_0163c87de5d5b7f647b74503.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0071_sr_0163c87de5d5b7f647b74503.pdf#page=23|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0071_sr_0163c87de5d5b7f647b74503.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0071_sr_0163c87de5d5b7f647b74503.pdf#page=49|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0071_sr_0163c87de5d5b7f647b74503.pdf#page=50,unknown,V1,"The visible text concerns union membership dues/authorization and grievance/arbitration procedures; no base wage rate, pay structure, or wage-setting mechanism is provided in the bounded pages.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_e087a386666184bbb83e36dd,doc_6291752a99cfdf87496efe26,ttd_992a81ba554261bc615337bc,sr_43b2cc964672d9fb4209b4ff,NSCQ-OH-20260720-0431,OH,Warrensville Heights,CITY OF WARRENSVILLE HEIGHTS,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_43b2cc964672d9fb4209b4ff.pdf#page=3|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_43b2cc964672d9fb4209b4ff.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_43b2cc964672d9fb4209b4ff.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_43b2cc964672d9fb4209b4ff.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_43b2cc964672d9fb4209b4ff.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0224_sr_43b2cc964672d9fb4209b4ff.pdf#page=18,unknown,NO_VISIBLE_PROVISIONAL_BASE_WAGE_AMOUNT|NO_VISIBLE_WAGE_RATE_SCHEDULE_OR_BASE_WA|NO_VISIBLE_COMPENSATION_MECHANISM_FOR_WA,"The provided pages contain contract framework items (recognition, duration, management rights, dues/grievance procedures) and an index referencing a Schedule A wage rates page, but no base wage amounts or wage-setting mechanisms are visible within the bounded packet.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_e801808ebc10f854bb8b3026,doc_6d26d890687bfe7d74072ba2,ttd_fdbe0d0e94514bd0cf1e67a7,sr_3f2cc36d3731f92ec5972c23,NSCQ-OH-20260720-0393,OH,Washington Court House,CITY OF WASHINGTON COURT HOUSE,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=39|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=49|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=86|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0236_sr_3f2cc36d3731f92ec5972c23.pdf#page=87,unknown,NO_VISIBLE_COMPENSATION_PROVISIONS_IN_BN|NO_BASE_WAGE_AMOUNTS_OR_RATE_FORMULAS_DE|NO_COMPENSATION_MECHANISM_DETAILS_DE,"This bounded packet contains mostly table of contents and management/administrative contract provisions with no visible wage amounts, wage step/grade/rate tables, or compensation mechanism terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_35e70fefac7e060f4c16c33e,doc_ee277c979f37501e223abe43,ttd_afa4b9d61e1ebb26672b3af8,sr_aa4abe81625af86e7aeb96ac,NSCQ-OH-20260720-0562,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0199_sr_aa4abe81625af86e7aeb96ac.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0199_sr_aa4abe81625af86e7aeb96ac.pdf#page=6|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0199_sr_aa4abe81625af86e7aeb96ac.pdf#page=10,unknown,VISIBLE_TEXT_DOES_NOT_INCLUDE_BASE_WAGE_|VISIBLE_TEXT_DOES_NOT_INCLUDE_COMPENSAT0,"The provided pages contain agreement structure/administrative provisions (union dues/fair share, union access, strike/no-lockout cooperation) but no visible base wage amounts/rates or explicit pay-setting mechanisms tied to compensation.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_7d3e39571d0213659625b4e9,doc_78fd50adca6e3844b498486a,ttd_2877c8ebf02347946dcad750,sr_a5445bcb6ca2f919c900ca12,NSCQ-OH-20260720-0165,OH,Wooster,CITY OF WOOSTER,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0324_sr_a5445bcb6ca2f919c900ca12.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0324_sr_a5445bcb6ca2f919c900ca12.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0324_sr_a5445bcb6ca2f919c900ca12.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0324_sr_a5445bcb6ca2f919c900ca12.pdf#page=17,low,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_DETAILS_REVEA0|ONLY_TABLE_OF_CONTENTS_AND_NON_COMPENSAT|NO_OVERTIME_OR_BENEFIT_VALUE_TOKENS_ON_G|PACKET_DOES_NOT_CONTAIN_PROVISIONAL_COMP,"The provided pages are a table of contents and preliminary/administrative contract text with no visible base-wage amounts, rate/grade/step figures, or compensation mechanism terms (e.g., wage reopener logic, indexing formulas, or rate-setting rules) tied to specific compensation. No non-base wage/""w",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
cex1000_5d0ae756b44256541cd907b4,doc_eb50c311e664a520ddf3b07b,ttd_6cf5dd6d570ddfe252bcddeb,sr_d20e642c2885b6afc16fb1b3,NSCQ-OR-20260720-0081,OR,Ashland,CITY OF ASHLAND,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0014_sr_d20e642c2885b6afc16fb1b3.pdf#page=33,unknown,BOUNDING_PACKET_CONTAINS_NO_VISIBLE_COMP,"The provided page excerpts are limited to agreement metadata, table of contents, scope/union security, and management/strike provisions, with no visible wage/compensation amounts or compensation mechanism terms.",excluded_provisional,new_500_scale,,excluded_provisional,pending_1000_qa,pending,,,true,,,,not_in_targeted_queue,not_applicable,,,true
