span_id,rating_id,source_id,retained_source_id,municipality,state,region,source_family,source_title,source_locator,cba_non_cba_hint,evidence_category,exact_span_text,short_paraphrase,side_classification,rating_direction_bucket,evidence_quality_score,report_usability_bucket,line_offset,character_start_offset,character_end_offset,claim_boundary,audit_universe,market_or_comparability_pressure_strength,primary_mechanism_subtype,mechanism_subtypes,wage_pressure_pathway,audit_disposition
B4X2500SPAN-20260730-13b48d675cba80d34dfc4492,B4X2500-RATING-20260730-987de3b7821ba162fb498065,B4X2500LIVE-20260729-000740,B4X2500SRD-20260730-583d9f1436d6ca682aca,Utica,NE,Midwest,other_local_government_pay_policy,Village Code of Ordinances (Title III / Administration) — Compensation; how fixed (index points to compensation sections),https://uticane.org/vimages/shared/vnews/stories/624505304ba30/Village_3.pdf,non_cba_or_other_hint,market_or_comparability_context,"retention of the Trustee in question, the Secretary of State, Election Commissioner, or County Clerk","The passage references market, comparison, recruitment, or retention context.",non_safety,not_applicable,2,pi_report_context_only,2407,140743,140844,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-0928fe025707ebb732a725a0,B4X2500-RATING-20260730-f009910eab3a708d46bd5042,B4X2500LIVE-20260729-000756,B4X2500SRD-20260730-b7b65c5d7ed4aa2466a3,Winside,NE,Midwest,wage_schedule,Village of Winside board proceedings (meeting/board actions; labor/policy may be attached),https://zeta.creativecirclecdn.com/wayne/files/20260114-142735-2b3-WH%201-15-26.pdf,non_cba_or_other_hint,market_or_comparability_context,and pass background Competitive Wages,"The passage references market, comparison, recruitment, or retention context.",unclear,non_safety_advantage,2,pi_report_context_only,2514,165937,165976,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-425775251ddcfec601fbe727,B4X2500-RATING-20260730-2c025b31b4588c8eede99f2a,B4X2500LIVE-20260729-000756,B4X2500SRD-20260730-b7b65c5d7ed4aa2466a3,Winside,NE,Midwest,wage_schedule,Village of Winside board proceedings (meeting/board actions; labor/policy may be attached),https://zeta.creativecirclecdn.com/wayne/files/20260114-142735-2b3-WH%201-15-26.pdf,non_cba_or_other_hint,market_or_comparability_context,Competitive Wages FOR RENT Two bedroom apartments.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,2410,163156,163206,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-71cf4feff067d6142af9a778,B4X2500-RATING-20260730-db7b8bfc383ad08d4806ee22,B4X2500LIVE-20260729-000756,B4X2500SRD-20260730-b7b65c5d7ed4aa2466a3,Winside,NE,Midwest,wage_schedule,Village of Winside board proceedings (meeting/board actions; labor/policy may be attached),https://zeta.creativecirclecdn.com/wayne/files/20260114-142735-2b3-WH%201-15-26.pdf,non_cba_or_other_hint,market_or_comparability_context,Employer offering competitive wages and full benefits? Recognizes EOE: M/F/V/D EOE: M/F/D/V,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,2595,170283,170375,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-fd4c936219331b8e595ae553,B4X2500-RATING-20260730-301b58421e345f71f1b3aae9,B4X2500LIVE-20260729-000756,B4X2500SRD-20260730-b7b65c5d7ed4aa2466a3,Winside,NE,Midwest,wage_schedule,Village of Winside board proceedings (meeting/board actions; labor/policy may be attached),https://zeta.creativecirclecdn.com/wayne/files/20260114-142735-2b3-WH%201-15-26.pdf,non_cba_or_other_hint,market_or_comparability_context,"$471 million hole to fill, in large pace with peer cities, like Sioux the Omaha World-Herald, Lincoln","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1412,99228,99330,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-25aaeb55eaa9619e8e70b45d,B4X2500-RATING-20260730-42fa0962aed13eefaf58bc1a,B4X2500LIVE-20260729-003694,B4X2500SRD-20260730-bfcd20aef35eb96b3ab8,Canterbury,NH,Northeast,agenda_packet_or_minutes,2025-12-01 Board of Selectmen Minutes (Police Department Wages / wage scale proposal referenced),https://canterburynh.gov/wp-content/uploads/2025/11/2025-12-01-Board-of-Selectmen-Minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,Calvin asked how only doing a COLA this year would affect retention.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,164,11123,11192,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-ad7241196fe1bf537171f2ed,B4X2500-RATING-20260730-c6d11c36c28b5ddeabd867e2,B4X2500LIVE-20260729-003694,B4X2500SRD-20260730-bfcd20aef35eb96b3ab8,Canterbury,NH,Northeast,agenda_packet_or_minutes,2025-12-01 Board of Selectmen Minutes (Police Department Wages / wage scale proposal referenced),https://canterburynh.gov/wp-content/uploads/2025/11/2025-12-01-Board-of-Selectmen-Minutes.pdf,non_cba_or_other_hint,market_or_comparability_context,raise affecting retention and about a higher raise being out of step with the desire to keep the,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,353,24606,24703,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-48624c486b66910400d99a15,B4X2500-RATING-20260730-9c10c9a9765f72bd92e48857,B4X2500LIVE-20260729-001172,B4X2500SRD-20260730-9d00f3e511703e45cd6c,Hart's Location,NH,Northeast,other_local_government_pay_policy,2026 Hart's Location Town Warrant (included in 2025 Annual Town School Reports),https://hartslocation.com/wp-content/uploads/2026/03/2025-Annual-Town-School-Reports_Digital-Version.pdf,non_cba_or_other_hint,market_or_comparability_context,"Retention amounts, as part of the municipality’s stabilization fund policy [1], should be assessed dependent upon","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1073,38036,38151,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-55f497bf20667335cfc9f493,B4X2500-RATING-20260730-66702084b70d261b6eb0c61e,B4X2500LIVE-20260729-001172,B4X2500SRD-20260730-9d00f3e511703e45cd6c,Hart's Location,NH,Northeast,other_local_government_pay_policy,2026 Hart's Location Town Warrant (included in 2025 Annual Town School Reports),https://hartslocation.com/wp-content/uploads/2026/03/2025-Annual-Town-School-Reports_Digital-Version.pdf,non_cba_or_other_hint,market_or_comparability_context,DRA has provided a reference range of fund balance retention amounts below.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1071,37803,37878,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-f56caa2e7ec106cb76034baa,B4X2500-RATING-20260730-309130654802f438ac6c5fc6,B4X2500LIVE-20260729-001171,B4X2500SRD-20260730-4abcd577f11b1a919caf,Hart's Location,NH,Northeast,other_local_government_pay_policy,2025 Hart's Location Town Warrant (included in 2024 Annual Report),https://hartslocation.com/2024-AnnualReport.pdf,non_cba_or_other_hint,market_or_comparability_context,DRA has provided a reference range of fund balance retention amounts below.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1280,46180,46255,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-fe7b5aa44445d9a3f249042c,B4X2500-RATING-20260730-582eb35437c91a677f666f80,B4X2500LIVE-20260729-001171,B4X2500SRD-20260730-4abcd577f11b1a919caf,Hart's Location,NH,Northeast,other_local_government_pay_policy,2025 Hart's Location Town Warrant (included in 2024 Annual Report),https://hartslocation.com/2024-AnnualReport.pdf,non_cba_or_other_hint,market_or_comparability_context,"Retention amounts, as part of the municipality’s stabilization fund policy [1], should be assessed dependent upon","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1282,46413,46528,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-e8bc45c5664ddd8b6cfe5dcc,B4X2500-RATING-20260730-b2f69f7616b01ca4a7d4efb7,B4X2500LIVE-20260729-003705,B4X2500SRD-20260730-d9cb4c2629bd2a015255,Kensington,NH,Northeast,budget_or_pay_plan,"Board of Selectmen Meeting Minutes (Budget Discussions) — Oct 15, 2025",https://kensingtonnh.gov/AgendaCenter/ViewFile/Minutes/_10152025-153,non_cba_or_other_hint,market_or_comparability_context,- Additional costs for memory cards due to retention law;,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,48,1050,1107,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-2393fbf95124d27062fd9224,B4X2500-RATING-20260730-8e8eac203d025e3913c9678d,B4X2500LIVE-20260729-008687,B4X2500SRD-20260730-f68f2633aadbc9b88c93,Lempster,NH,Northeast,agenda_packet_or_minutes,2025 Lempster Town Meeting Minutes — Article 09 Fire Department Per Call Pay,https://lempsternh.org/wp-content/uploads/2025/07/2025-Lempster-Meeting-Minutes-1.pdf,non_cba_or_other_hint,market_or_comparability_context,"sources outside of community, recruitment and retention, fairness with other communities that","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,3,pi_report_supporting_example,150,7577,7671,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,recruitment,recruitment|retention|competing_jurisdiction,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-81367429b44e2ef7f6c0976b,B4X2500-RATING-20260730-c398b2e52cde146a0a8819ef,B4X2500LIVE-20260729-008691,B4X2500SRD-20260730-16ff9238eb406c9e6f05,Newington,NH,Northeast,agenda_packet_or_minutes,Police Commission Meeting Minutes (PDF) — Newington Police Commission,https://newingtonnhpolice.gov/wp-content/uploads/2022/07/Minutes-07-June-2022-1.pdf,non_cba_or_other_hint,market_or_comparability_context,Recruiting and Retention: The group discussed additional methods to assist with recruiting and,"The passage references market, comparison, recruitment, or retention context.",safety,not_applicable,2,pi_report_context_only,48,1655,1751,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-4ddcc82da1372dd954d34ad1,B4X2500-RATING-20260730-80b360acf743ce7cf06f5cbc,B4X2500LIVE-20260729-006183,B4X2500SRD-20260730-fbcfd6ecdfbed80e0dca,Sanbornton,NH,Northeast,agenda_packet_or_minutes,"TOWN OF SANBORNTON Selectboard Minutes (Oct 8, 2025) - discussion referencing wage adjustment and contract increases",https://sanborntonnh.org/AgendaCenter/ViewFile/Minutes/_10082025-297,non_cba_or_other_hint,market_or_comparability_context,Selectman Carter stated that there could possibly be a CRF for Employee Retention;,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,132,8709,8791,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-afab7b3e719c26ed86b5afc5,B4X2500-RATING-20260730-1075a578619ef0632ba36720,B4X2500LIVE-20260729-006193,B4X2500SRD-20260730-7e632dc30e61257ba6af,Alexandria,NJ,Northeast,wage_schedule,"RESOLUTION 2026-053 FOR THE TOWNSHIP OF ALEXANDRIA, COUNTY OF HUNTERDON, STATE OF NEW JERSEY FOR 2026 SALARIES",https://alexandrianj.gov/agenda-library/mayor-council-meeting/2026-township-committee-meeting-documents/2026-township-committee-minutes/549-01-22-2026-township-committee/file,non_cba_or_other_hint,market_or_comparability_context,market rate units.,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,325,16342,16360,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-cc91a4b66454e10adffb8d00,B4X2500-RATING-20260730-e5c31791bede8f1ca29ced61,B4X2500LIVE-20260729-006193,B4X2500SRD-20260730-7e632dc30e61257ba6af,Alexandria,NJ,Northeast,wage_schedule,"RESOLUTION 2026-053 FOR THE TOWNSHIP OF ALEXANDRIA, COUNTY OF HUNTERDON, STATE OF NEW JERSEY FOR 2026 SALARIES",https://alexandrianj.gov/agenda-library/mayor-council-meeting/2026-township-committee-meeting-documents/2026-township-committee-minutes/549-01-22-2026-township-committee/file,non_cba_or_other_hint,market_or_comparability_context,"as may be amended and supplemented, but does not include a market rate unit","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,248,11892,11968,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-4d2b070fb4597f5b851f4db3,B4X2500-RATING-20260730-fce56cdaa409219ca41efd83,B4X2500LIVE-20260729-008712,B4X2500SRD-20260730-97885e4d61117f83a626,Bernards,NJ,Northeast,salary_ordinance,"Salary Ordinance 2023 (includes compensation framework and references to contractual employees; Teamsters Local 469 contract effective Jul 1, 2021–Jun 30, 2025; includes “authoritative civilian wage setting” compensation language)",https://bernards.org/government/documents/meeting-documents/mayor-council-meeting/2023-township-committee-meeting-documents/2023-agendas-township-committee/3332-06-27-2023-township-committee-meeting-agenda/file,non_cba_or_other_hint,mixed_quantitative_qualitative,Document Imager/Records Retention Clerk $19.00 - $26.00 / Hour,The passage combines a raw compensation term with possible wage-setting context for later review.,non_safety,not_applicable,4,downstream_normalization_needed,4767,274084,274147,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-587b9abe06e0969729bf94cd,B4X2500-RATING-20260730-d6562cf915ab37843f59a859,B4X2500LIVE-20260729-008712,B4X2500SRD-20260730-97885e4d61117f83a626,Bernards,NJ,Northeast,salary_ordinance,"Salary Ordinance 2023 (includes compensation framework and references to contractual employees; Teamsters Local 469 contract effective Jul 1, 2021–Jun 30, 2025; includes “authoritative civilian wage setting” compensation language)",https://bernards.org/government/documents/meeting-documents/mayor-council-meeting/2023-township-committee-meeting-documents/2023-agendas-township-committee/3332-06-27-2023-township-committee-meeting-agenda/file,non_cba_or_other_hint,market_or_comparability_context,"and regardless of any limitation on the period required for retention of public records, the Floodplain","The passage references market, comparison, recruitment, or retention context.",non_safety,not_applicable,2,exclude_from_report,3227,171636,171740,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",targeted_named_place_pre_rating_candidate,0,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-fad274656ee0e327a9ff56d4,B4X2500-RATING-20260730-3f121756500194a65d6dd9d5,B4X2500LIVE-20260729-006217,B4X2500SRD-20260730-760e3504560c56ff2851,Egg Harbor,NJ,Northeast,wage_schedule,Ordinance No. 6 (2016) — An ordinance fixing the salaries of certain officials and employees (Government Workers Union) of the Township of Egg Harbor for the year 2016,https://cms9files.revize.com/eggharbortownship/Agendas%20%26%20Minutes/Township%20Committee/2016/02-17-2016.pdf,non_cba_or_other_hint,market_or_comparability_context,"1 Retention/Deductible 36,789.67 5-01-20-155-155-279 B LEGAL: Other Contractual Servi P 81956 01/25/16 02/12/16 02/17/16 N","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,3003,116062,116185,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,documentary_context_only
B4X2500SPAN-20260730-7ca5a518c6bd63b4c782f75f,B4X2500-RATING-20260730-a5c3e2924c67db12cc1ef1b4,B4X2500LIVE-20260729-006238,B4X2500SRD-20260730-67f0b0a6d6acf399292e,Greenwich,NJ,Northeast,other_local_government_pay_policy,RESOLUTION #85-24 Establishing the 2024 Salaries for Greenwich Township Employees (supporting documents PDF attachment),https://greenwichtownship.org/wp-content/uploads/2024/08/SupportingDocuments_081524.pdf,non_cba_or_other_hint,market_or_comparability_context,"a permanent pool (a retention basin), or be planted mainly with wetland vegetation","The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,exclude_from_report,841,40011,40094,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",targeted_named_place_pre_rating_candidate,0,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-8ac3f78a328af42d869032c8,B4X2500-RATING-20260730-10d3a53e76a6dc1ca160375c,B4X2500LIVE-20260729-006238,B4X2500SRD-20260730-67f0b0a6d6acf399292e,Greenwich,NJ,Northeast,other_local_government_pay_policy,RESOLUTION #85-24 Establishing the 2024 Salaries for Greenwich Township Employees (supporting documents PDF attachment),https://greenwichtownship.org/wp-content/uploads/2024/08/SupportingDocuments_081524.pdf,non_cba_or_other_hint,market_or_comparability_context,50 percent of the shoreline and to include a stormwater runoff retention,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,exclude_from_report,1090,51183,51256,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",targeted_named_place_pre_rating_candidate,0,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,exclude_false_positive
B4X2500SPAN-20260730-6d896c94afc403c71c34b70e,B4X2500-RATING-20260730-361e9f9c7be22bc10309a827,B4X2500LIVE-20260729-008785,B4X2500SRD-20260730-7caa047c3bde7789a5be,Kingwood,NJ,Northeast,agenda_packet_or_minutes,"Township of Kingwood February 5, 2026 Regular Meeting Minutes (Ordinance No. 02-2026 salary/compensation for year 2026)",https://kingwoodtownship.gov/government/meeting-documents/2026-township-committee-meeting-documents/2026-minutes-1/3584-2026-02-05-tc-reg-mtg-minutes/file,non_cba_or_other_hint,market_or_comparability_context,“Market rate units” means housing not restricted to low and moderate income households that,"The passage references market, comparison, recruitment, or retention context.",unclear,not_applicable,2,pi_report_context_only,981,48209,48301,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-942095cb836b74b9aa7d09b1,B4X2500-RATING-20260730-90aaba2b99a76aa8e3a68be8,B4X2500LIVE-20260729-008785,B4X2500SRD-20260730-7caa047c3bde7789a5be,Kingwood,NJ,Northeast,agenda_packet_or_minutes,"Township of Kingwood February 5, 2026 Regular Meeting Minutes (Ordinance No. 02-2026 salary/compensation for year 2026)",https://kingwoodtownship.gov/government/meeting-documents/2026-township-committee-meeting-documents/2026-minutes-1/3584-2026-02-05-tc-reg-mtg-minutes/file,non_cba_or_other_hint,market_or_comparability_context,"and supplemented, but does not include a market rate unit financed under UHORP, MONI,","The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,915,44362,44448,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-154d595284b22b9c15465c4f,B4X2500-RATING-20260730-9d5d0e52f6a55218b2276497,B4X2500LIVE-20260729-006267,B4X2500SRD-20260730-c1884ec8de4752e4225c,Lambertville,NJ,Northeast,mou_or_memorandum,Lt. Brown Contract 2024 (Robert Brown) — Agreement for employment in title/position of Police Lieutenant / Officer in Charge of the Lambertville Police Department,https://lambertvillenj.org/forms-documents/forms/labor-agreements/1851-lt-brown-contract-2024/file,non_cba_or_other_hint,market_or_comparability_context,RETENTION OF BENEFITS,"The passage references market, comparison, recruitment, or retention context.",safety,not_applicable,2,pi_report_context_only,13,381,403,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,retention,retention,turnover or retention concerns are offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-b792e693bf1aa39d9241b8dd,B4X2500-RATING-20260730-ea9a221b3cd6fe6e9de1e0dd,B4X2500LIVE-20260729-001316,B4X2500SRD-20260730-c45f064f1845bac6c33d,Montgomery,NJ,Northeast,other_local_government_pay_policy,Ordinance #26-1772 – An Ordinance Establishing a Comprehensive Salary and Wage Plan for the Township of Montgomery ... and to provide for its administration in 2026 (includes schedules for employees not otherwise represented by a bargaining unit),https://montgomerynj.gov/AgendaCenter/ViewFile/Minutes/_03052026-239,non_cba_or_other_hint,market_or_comparability_context,Prior round affordable units shall be integrated with market rate units to,"The passage references market, comparison, recruitment, or retention context.",unclear,neutral_or_general,2,pi_report_context_only,1208,67050,67126,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-166dfefb91b163e374485c3b,B4X2500-RATING-20260730-cd4b9bc33d2f99690edcbced,B4X2500LIVE-20260729-006354,B4X2500SRD-20260730-72010a57e7cac28f69f6,Stone Harbor,NJ,Northeast,wage_schedule,Regular Meeting (Website) 05/06/2025 — Resolution 2025-S-123 (Rates for Division of Beach Patrol; Lifeguards / Beach Tag / Stipends),https://stoneharbornj.org/wp-content/uploads/2025/05/Website-Regular-05-06-25.pdf,non_cba_or_other_hint,market_or_comparability_context,to provide a competitive wage order to attract and retain qualified individuals.,"The passage references market, comparison, recruitment, or retention context.",safety,non_safety_advantage,4,pi_report_core_finding_ready,881,38306,38387,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,4,recruitment,recruitment|retention,difficulty attracting qualified personnel is offered as a justification for changing compensation,report_usable_direct
B4X2500SPAN-20260730-6af602d5dad71978416edffc,B4X2500-RATING-20260730-22c55d62e7b8cc8064d442a6,B4X2500LIVE-20260729-008904,B4X2500SRD-20260730-68f7d90d64205007030f,Buchanan,NY,Northeast,arbitration_award,PERB Interest Arbitration Opinion and Award (IA 95-029; M95-045) - Village of Buchanan and Buchanan Police Benevolent Association,https://perb.ny.gov/system/files/documents/2024/03/ia95-029-award-10-24-96.pdf,non_cba_or_other_hint,market_or_comparability_context,private employment in comparable communities;,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,141,4335,4381,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-57c56418149cfb8b61d09b67,B4X2500-RATING-20260730-1f7026dd2f7b8168f427a5a6,B4X2500LIVE-20260729-006400,B4X2500SRD-20260730-1e3f4f604c73ff3acd10,Chittenango,NY,Northeast,wage_schedule,Award (Interest Arbitration) — Village of Chittenango and Chittenango Police Benevolent Association (PBA),https://perb.ny.gov/system/files/documents/2024/03/ia85-010-award-2-10-86.pdf,non_cba_or_other_hint,market_or_comparability_context,in comparable communities.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,95,2049,2076,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-079c9c17e0d7dc66c49463ca,B4X2500-RATING-20260730-c4047776635b2b62da4e3910,B4X2500LIVE-20260729-006406,B4X2500SRD-20260730-7ef9a5a6768a6d15c733,Colonie,NY,Northeast,arbitration_award,Compulsory Interest Arbitration Award (IA83-041): Town of Colonie and Colonie Police Benevolent Association (PBA) — salaries issue arbitration (received 7/18/1984),https://perb.ny.gov/system/files/documents/2024/03/ia83-041-award-7-18-84.pdf,non_cba_or_other_hint,market_or_comparability_context,and private employment in comparable communities.,"The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,2,pi_report_context_only,60,1823,1872,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
B4X2500SPAN-20260730-1ca4830fd5f855b6584cd25e,B4X2500-RATING-20260730-5f620d30f353296d9d5010fa,B4X2500LIVE-20260729-006406,B4X2500SRD-20260730-7ef9a5a6768a6d15c733,Colonie,NY,Northeast,arbitration_award,Compulsory Interest Arbitration Award (IA83-041): Town of Colonie and Colonie Police Benevolent Association (PBA) — salaries issue arbitration (received 7/18/1984),https://perb.ny.gov/system/files/documents/2024/03/ia83-041-award-7-18-84.pdf,non_cba_or_other_hint,qualitative_mechanism,salary earned by police officers and that recent salary increases gained by the PBA are only slightly above the average rate of,The passage describes a possible wage-setting or employment-rule mechanism for later review.,safety,neutral_or_general,2,pi_report_context_only,136,5502,5630,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,1,general_market_or_staffing_context,general_market_or_staffing_context,"the record was rated as market/staffing context, but the bounded text does not establish a specific labor-market pressure pathway",exclude_false_positive
B4X2500SPAN-20260730-b98080792e19537123258c03,B4X2500-RATING-20260730-6ab7c6146e1363d644654854,B4X2500LIVE-20260729-006406,B4X2500SRD-20260730-7ef9a5a6768a6d15c733,Colonie,NY,Northeast,arbitration_award,Compulsory Interest Arbitration Award (IA83-041): Town of Colonie and Colonie Police Benevolent Association (PBA) — salaries issue arbitration (received 7/18/1984),https://perb.ny.gov/system/files/documents/2024/03/ia83-041-award-7-18-84.pdf,non_cba_or_other_hint,market_or_comparability_context,"Association (ftpBA"") has demanded comparability of the top step","The passage references market, comparison, recruitment, or retention context.",safety,neutral_or_general,3,pi_report_supporting_example,80,2687,2751,"documentary mechanism evidence only; no causal effect, wage-gap, national-prevalence, or representative-population claim",rated_market_positive,2,market_comparability,market_comparability,external wage benchmarks or comparable jurisdictions are used to frame compensation decisions,documentary_context_only
