pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_766a3c889bc1fe7e1cf1da02,sr_32365df2eb33cf1266aa4461,NSCQ-OK-20260720-0001,TRI-fc0ab79a4109fa8b2d95,VER-32b9d811f6f9a97b9cab,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OK,Oklahoma City,CITY OF OKLAHOMA CITY,police,cba,p2,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0384_sr_32365df2eb33cf1266aa4461.pdf,2e7a3197a644eea3e3591244f8efdbbeff670bb0a2e7b676d0c8ca54c193d8c6,693449,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,86,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_40c242cf1b002381efb4a78b,sr_29c56b317698be3115b359f5,NSCQ-SD-20260720-0035,TRI-53b6087d91a53c74064c,VER-86e7f3f7764c3c10ff50,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,SD,Madison,CITY OF MADISON,police,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0468_sr_29c56b317698be3115b359f5.pdf,f817dc5f8c6f051589fae8c83e74b59479b90f47584f3e1afb48c315243576fe,230804,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,87,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_7881075440ece16e71043135,sr_568665a5e776e07a8cbaae93,NSCQ-TX-20260720-0083,TRI-3be6a4c04a079fe2cdfc,VER-befca0478de11b05b7d5,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,TX,Pharr,CITY OF PHARR,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0432_sr_568665a5e776e07a8cbaae93.pdf,c3a8e884c5555bd36bd6c80e14fec941fa0c6c80914e07112ece669b446c80c6,2388951,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,88,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_e75ab6baf5d31ffd1e1008c6,sr_677ef96db1fc550b7ea627b2,NSCQ-WA-20260720-0123,TRI-230a7cb3553213708fe7,VER-d14b7f84f4b02fc10b33,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WA,Des Moines,CITY OF DES MOINES,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0456_sr_677ef96db1fc550b7ea627b2.pdf,91f3a62d1200ce6a75a543ce608fbcea3c89408f5d1855fe0668215ede44cd4d,997994,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,89,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_f9963f87f8ce736f7498c712,sr_52033c0c86a156ae75d3eb2c,NSCQ-WY-20260720-0001,TRI-33fc85b4a0a2efefaeb1,VER-4b7a6ebb05a085928971,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WY,Cheyenne,CITY OF CHEYENNE,police,ordinance_or_policy,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0470_sr_52033c0c86a156ae75d3eb2c.pdf,ef56a18b9e8df4aab66fd73c1b06bee4c70fd36d895f7561311b63ab9b39f5b2,1162120,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,90,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_e05dc223a3c188502bab59d0,sr_f74a2db37bf35222c9ce7af1,NSCQ-HI-20260720-0002,TRI-b754db3ccc2654d6177b,VER-9b21dcc57b4f254c297e,SOURCE-REVIEW-PILOT1-150-2026-07-24,HI,Honolulu,CITY AND COUNTY OF HONOLULU,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0005_sr_f74a2db37bf35222c9ce7af1.pdf,8782361035b8b086b7785e6561f3347e5ebfdd78607beac62e8330a1fe55a3d1,2025704,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,91,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_0290d351d2d30b20fb48b805,sr_8b7154f7a0d917b4848ffa1f,NSCQ-MS-20260720-0011,TRI-ed9743639225fc8f5fc5,VER-64b4ae8eba52492f7b26,SOURCE-REVIEW-PILOT1-150-2026-07-24,MS,Pascagoula,CITY OF PASCAGOULA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0042_sr_8b7154f7a0d917b4848ffa1f.pdf,4f2d4b68922242957127e3ded4d722fa91cb54223b9672fbf2ce0ee095f8a296,200327,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,92,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_59bbbcf174e59bd5704bbb0e,sr_a534a3cb2b986ce4a0662818,NSCQ-OR-20260720-0110,TRI-d143334e3cdbcfb3ea58,VER-3adcb5032c1f15bed0fc,SOURCE-REVIEW-PILOT1-150-2026-07-24,OR,Ontario,CITY OF ONTARIO,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0051_sr_a534a3cb2b986ce4a0662818.pdf,dbb44fbab7bdb3f6d1be2a8585697d7655030e8f186418f7a012e77c6facfd06,2117327,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,93,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_de859b0cb8693078f4c8e0c3,sr_a8396b42fc58f865c6e946f2,NSCQ-VT-20260720-0007,TRI-0dc16f346a892ffdb122,VER-db8a3e74e2a86134ee0e,SOURCE-REVIEW-PILOT1-150-2026-07-24,VT,Barre,CITY OF BARRE,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0003_sr_a8396b42fc58f865c6e946f2.pdf,a74438537f500541a722eaa50904de2c9eef7d8fffccf6f4e952d79c3a46f8b2,7909635,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,94,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_9ddb9681bec2377962364205,sr_32b02ef52fac44686f8dccf2,NSCQ-DE-20260720-0012,TRI-35e0159409f196218471,VER-0775af8d64199e312a67,SOURCE-REVIEW-PILOT1-150-2026-07-24,DE,Smyrna,TOWN OF SMYRNA,non_safety,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0073_sr_32b02ef52fac44686f8dccf2.pdf,7c35644c553c51f06ee8d0f0140ef8dd0198d28e722fbcd5e6cb0a0e2f6988c0,503836,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,95,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_6fc0aa7e12b3df694a1f23ba,sr_b499bc3bac51f0399021a11a,NSCQ-NM-20260720-0002,TRI-f7a35cf0329f28a5ce24,VER-ec859d1d17bfba235560,SOURCE-REVIEW-PILOT1-150-2026-07-24,NM,Albuquerque,CITY OF ALBUQUERQUE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0033_sr_b499bc3bac51f0399021a11a.pdf,27c90557243007acb51f0123a2f0021e25bbd756dec424a875f10ca5e986bf19,579959,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,96,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_5831b9fcd8abedd845b0a254,sr_dc5d409e365526f2cce03420,NSCQ-VT-20260720-0008,TRI-b004f12c08b713042204,VER-586d58bf9e255e789626,SOURCE-REVIEW-PILOT1-150-2026-07-24,VT,Barre,CITY OF BARRE,non_safety,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0041_sr_dc5d409e365526f2cce03420.pdf,f2d3ee124f5af33a5a9d9df88a2ac02a7c2658c2694b8b58e857f7fa9f4c27b4,7841639,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,97,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_04ee5be1bedc1985441c4d3c,sr_0543f34f4c51b2b4f3ed7601,NSCQ-DC-20260720-0002,TRI-e25c7a2363eec5d755e1,VER-e0291116b404789ff785,SOURCE-REVIEW-PILOT1-150-2026-07-24,DC,Washington,CITY OF WASHINGTON DC,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0036_sr_0543f34f4c51b2b4f3ed7601.pdf,b216b343c8e5a4e346240bae277118f3723f02254e08869b5602560a63794444,317604,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,98,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_e86d258aefd3189fcd3413c8,sr_4b927d1460fa77c123a233fd,NSCQ-NH-20260720-0001,TRI-31162a09d14a2748ce3d,VER-93e0cb4d0a1f336d81d8,SOURCE-REVIEW-PILOT1-150-2026-07-24,NH,Manchester,CITY OF MANCHESTER,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0062_sr_4b927d1460fa77c123a233fd.pdf,f110dd35f4451baf5354e8d1d2dc44753415b8a5a997e49771c843d0647afb5e,2849202,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,99,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_268e1c3ca19f82bbd05b8dc5,sr_c24dec1e2e6f33eb55b8dc73,NSCQ-TN-20260720-0003,TRI-e05849e834bb20305183,VER-e6e5bf0701d1f617e0e5,SOURCE-REVIEW-PILOT1-150-2026-07-24,TN,Memphis,CITY OF MEMPHIS,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0043_sr_c24dec1e2e6f33eb55b8dc73.pdf,51f77a3dfb74f54419671034ffcf19c93269f0872b55a19072f8cf4ffa4c6e2a,3227843,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_2,100,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
