pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_695671111be85b4bde13109d,sr_9bbadab2e7fa1322dc8fa534,NSCQ-OR-20260720-0027,TRI-fbedc7a202777bf5916c,VER-029e0b04ec67bc528886,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OR,Beaverton,CITY OF BEAVERTON,police,cba,p2,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0433_sr_9bbadab2e7fa1322dc8fa534.pdf,9db0088d874510187fa9a62442299cf1d4aacc03041b1866f8568869092227b1,7308361,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,136,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_6fd6e30c2225819d84531a4c,sr_f30ac9050bd493ff3e06628d,NSCQ-TN-20260720-0010,TRI-f17074fd3621869cd756,VER-4d8551ae232536918023,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,TN,Spring Hill,TOWN OF SPRING HILL,police,wage_schedule_or_compensation_plan,p2,uncertain,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0466_sr_f30ac9050bd493ff3e06628d.pdf,014aa2e8a68eda7625b0ccf0e1495a161bfb1a734b66bd6c071e5075dccc1d83,2400338,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,137,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_8ecfcf65984c175162e81f84,sr_f214d44fd61c5cde10474328,NSCQ-UT-20260720-0011,TRI-039b441db5f9172f9398,VER-4d4c697c9485656a15bb,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,UT,Draper,CITY OF DRAPER,police,wage_schedule_or_compensation_plan,p2,official_municipal,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0464_sr_f214d44fd61c5cde10474328.pdf,a1b1e330074da4151d735df11ae11c683fac40f1234792e6e20d23a5a8e7d885,431588,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,138,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_fd53bdd5b1378c4ab821cdf1,sr_be715e7495b1d866b7c8935f,NSCQ-WI-20260720-0134,TRI-358227ea7b932e444994,VER-a0084840e7e8f4b56d90,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,WI,Plover,VILLAGE OF PLOVER,police,arbitration_award,p2,official_state_repository,possible,unknown,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0461_sr_be715e7495b1d866b7c8935f.pdf,3aa9eeafaae97815e774b8736ab928f7ea5f4cebbf046a7c4bebd47baa0dae2e,2418493,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,139,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_d6cb0c7d11ff8db178d3f754,sr_49ecbefa7d8aff9065068b65,NSCQ-DC-20260720-0003,TRI-90e31b9ff86304a5a6d7,VER-07f5e7ab1a631808aaf8,SOURCE-REVIEW-PILOT1-150-2026-07-24,DC,Washington,CITY OF WASHINGTON DC,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0004_sr_49ecbefa7d8aff9065068b65.pdf,c57f698cb68fe93edf610c9767bbe7880e0191dcfa041be03749d370070434fb,471148,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,140,small_le_512_kib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_8c45b9524860998c3afe113b,sr_d2a5263c7e358b2560e7be3b,NSCQ-ID-20260720-0006,TRI-5b0788b77c2583a76311,VER-8c88d40a91292cf4c207,SOURCE-REVIEW-PILOT1-150-2026-07-24,ID,Pocatello,CITY OF POCATELLO,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0001_sr_d2a5263c7e358b2560e7be3b.pdf,5a23025d0ad1b1c88c7421487d7862c9a7654f4801671f8e07d83cca4721069a,9485869,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,141,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_cb48e1c57110ae588cd408e5,sr_919db24ec203a5f4f5b8087b,NSCQ-NV-20260720-0025,TRI-37b0cfff3af71d8a7e71,VER-59e671b43b25385f1173,SOURCE-REVIEW-PILOT1-150-2026-07-24,NV,Mesquite,CITY OF MESQUITE,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0060_sr_919db24ec203a5f4f5b8087b.pdf,25d9118da4c81c796607f7834aa1ca08088149b854d8a04bddef84207a018705,3746600,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,142,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_1116807b8d9eb9f08231a30d,sr_430fcbbab84061947a85f49c,NSCQ-RI-20260720-0005,TRI-6b1f3a832c8b7e905e0f,VER-4b616d6b312ba7a9a999,SOURCE-REVIEW-PILOT1-150-2026-07-24,RI,Warwick,CITY OF WARWICK,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0064_sr_430fcbbab84061947a85f49c.pdf,487fa477c4123a158297c60e95cc90890df4ae947c6c5b6d2e518ccb34e3c511,2584450,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,143,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_544b345cf7863461ff2102b9,sr_ea69af14f775bdea75e650ed,NSCQ-WY-20260720-0002,TRI-7709a24bb326b4de2d5e,VER-a760ffbbb457bb477772,SOURCE-REVIEW-PILOT1-150-2026-07-24,WY,Cheyenne,CITY OF CHEYENNE,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0038_sr_ea69af14f775bdea75e650ed.pdf,8218a3723386992a0496fd3076718e37393cdd0266c250897537d53cc022fd45,599089,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,144,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_5caf77650985629c95f13ee1,sr_6ee2d286252cc9f56a12ed7a,NSCQ-HI-20260720-0003,TRI-cc3603ce0e1826d8ced5,VER-be5c87a8c1e97d470d4d,SOURCE-REVIEW-PILOT1-150-2026-07-24,HI,Honolulu,CITY AND COUNTY OF HONOLULU,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0043_sr_6ee2d286252cc9f56a12ed7a.pdf,cb10f5c6ee577626403cd815e82c6edc00ffcd53d3fe05c6141e50345b293013,5722933,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,145,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_ac7db10d5540ee629029077a,sr_d07e196ca272102b3a2b1a99,NSCQ-OK-20260720-0011,TRI-e0301f37fc8a0bf49f59,VER-61ba5fece5cb15a5bc9c,SOURCE-REVIEW-PILOT1-150-2026-07-24,OK,Norman,CITY OF NORMAN,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0030_sr_d07e196ca272102b3a2b1a99.pdf,9be26dfa3c30790897b422bf558c9e406b13571c4459b35b936a12214460d375,6187781,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,146,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_5169ef1055a9adaac45a544d,sr_90b2b7dd9a256d4a1d7200fa,NSCQ-AK-20260720-0026,TRI-049e41bc59c872281ac8,VER-a50e96c2fff0329bbe8e,SOURCE-REVIEW-PILOT1-150-2026-07-24,AK,Kodiak,CITY OF KODIAK,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0028_sr_90b2b7dd9a256d4a1d7200fa.pdf,eea8162bfe6a5262dc0695eaf0aa9824b505aa4e9285c12358e5a36f705fcaa3,708878,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,147,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_d5a06b11af179ea925739831,sr_5eacbb71aa4455fcf99a7e52,NSCQ-HI-20260720-0001,TRI-e6eb451534dea0cf7d02,VER-65e3941f794e1bb52446,SOURCE-REVIEW-PILOT1-150-2026-07-24,HI,Honolulu,CITY AND COUNTY OF HONOLULU,police,cba,p1,unknown,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0037_sr_5eacbb71aa4455fcf99a7e52.pdf,7abd22c58bfb8059c2b5f51cd1f72c2fdea05104563c2c97e7d9b2ae95529dda,7073963,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,148,very_large_gt_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_bc5974783acd7e176e790589,sr_398e64f06d3a665c57ddf8ac,NSCQ-NJ-20260720-0042,TRI-6a14d165aca73fd4ed01,VER-131875917f9d9270e1cb,SOURCE-REVIEW-PILOT1-150-2026-07-24,NJ,North Plainfield,BOROUGH OF NORTH PLAINFIELD,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0059_sr_398e64f06d3a665c57ddf8ac.pdf,d07d6e1174c3a02b2a21e6d8d49e6d819fd33fd0e56b5e0ad0a82c3c2e09a376,3170103,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,149,large_2_to_5_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
pr_58a7b32efd836ccc45f0fc9b,sr_d3a06c9eb6e9ada8cd8d7c75,NSCQ-TX-20260720-0022,TRI-9f8b40d89901e0c4e87f,VER-bf496492c09bbadf3d5c,SOURCE-REVIEW-PILOT1-150-2026-07-24,TX,Laredo,CITY OF LAREDO,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0057_sr_d3a06c9eb6e9ada8cd8d7c75.pdf,ebde96fa9ca6faad31fc798d691aa0c8b8f01d8baaa8c191daa3a696d1f55815,808607,application/pdf,PDF-READINESS-PILOT1-150-2026-07-24,lane_3,150,medium_512_kib_to_2_mib,deterministic diversity sample from retained hash-addressed PDF artifacts
