artifact,decision,reason
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-ordinance-adoption.svg,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-retroactivity-payroll.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-retroactivity-payroll.svg,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-scheduled-base-growth.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-scheduled-base-growth.svg,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-staffing-market-pressure.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-staffing-market-pressure.svg,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/Codex_execution_evolution_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-a.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-b.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-c.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-d.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-e.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-f.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-g.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-h.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-01.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-02.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-03.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-04.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-05.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-06.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-across-the-board-raise.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-bargaining-leverage.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-base-wage-change.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-benefit-cost-change.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-budget-appropriation.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-budget-pay-plan-process.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-classification-band-change.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-classification-civil-service.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-cola-cpi-adjustment.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-collective-bargaining.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-comparability-parity.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-contract-ratification.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-fiscal-constraint.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-holiday-pay.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-inflation-indexing.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-interest-arbitration.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-longevity.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-lump-sum.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-market-recruitment-retention.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-no-direct-compensation-outcome.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-non-base-compensation-other.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-none-identified.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-one-time.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-ordinance-adoption.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-ordinance-council-adoption.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-overtime.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-payroll-effective-date.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-recurring.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-reimbursement.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-retroactive-pay.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-retroactive.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-salary-range-change.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-settlement-or-mou.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-step-progression.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-stipend-or-premium.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-unclear.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-uniform-or-equipment-allowance.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-vacancy-pressure.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-budgets-pay-plans.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-classification-structure.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-formal-bargaining.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-non-base-compensation.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-ordinance-adoption.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-retroactivity-payroll.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-scheduled-base-growth.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-staffing-market-pressure.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/errors_failures_repairs_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/evidence_tier_redesign_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/full_project_workflow_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/human_ai_roles_expanded_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-analytical-framing.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-comparability.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-discovery-search.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-document-readiness.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-extraction-overproduction.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-mathematical-design.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-operations-infrastructure.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-rating-review.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-reporting-visuals.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-research-design-scope.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-side-imbalance.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-verification-retention.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/relay_system_evolution_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/repaired_claim_evidence_matrix.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/revised_claim_overview.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/revised_counterexample_overview.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/safety_non_safety_mechanism_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/safety_non_safety_overall_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/scaling_over_time_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/staggered_lane_system_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/strict_bounded_sensitivity_revised.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/tools_by_stage_visual.png,retain_in_clean_repo,revised handoff atlas asset
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/what_worked_what_failed_visual.png,retain_in_clean_repo,revised handoff atlas asset
