asset,extension,bytes,sha256
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-one-time.png,.png,201830,7d70cc4d6ef97838873144a34c42330c9ea602947753e28097852b73c403ba5e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-one-time.svg,.svg,251970,0e44631113b19779e7101b285a6c5a60ef042843b3c5776b3a1a136452d4a7e2
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-adoption.png,.png,218554,dae834e9f6da0ca662bb50d3b3ae5c86bbc27ef1922c0ebd1205ac61bf3d65e8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-adoption.svg,.svg,258202,11a8812a93d9a584b01ef709c900458453b54b0ed453f4da658b7a4115f672c1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-council-adoption.png,.png,222176,d64b4bff4d0db0840dbc0a16500a68d6086385961e595649cc41361709e6ac40
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-ordinance-council-adoption.svg,.svg,263417,ac256db1e96caaf9ce21513fd0af9a606fd0a8c1588348b996cacc0f035c2789
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-overtime.png,.png,186621,94451d0ae8581dc6fe5b85f4d9a16d079c56dbdfb7d9351ad697fa527531d0d8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-overtime.svg,.svg,235434,096796758b1adb05bd312e5321186ae843a4a438f29cce2092f33bcf9af4c928
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-payroll-effective-date.png,.png,254277,a8443ad87baca422cecacc629c72048fd3f42baa71dfb57292e6ca25142d934b
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-payroll-effective-date.svg,.svg,303404,22d6f1f6136b28eb314063651ae161c166b8ab0e2dbb34360115a5e09dc00279
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-recurring.png,.png,225694,1bd5a6310ee2dee9957ae507137346448ac23814d9c1ae1d995a28cb5f5c4b7d
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-recurring.svg,.svg,272422,44c7c64aae8340628ffd52876c758766495b6786e5d9bc6e7bdea61a9230a638
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-reimbursement.png,.png,180341,66f2deb8dbe224bf2039b9ad8a99dfe900bce73bc5cbf63e8b1a6051978d0050
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-reimbursement.svg,.svg,230315,82ca5665f49b40db0ac8eeae929021eac33104a26788dff3b42042493ae82a5a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive-pay.png,.png,245373,4f177839b2ca992284fe542686ac6958b2095f5c4edea9bb4d3931784e4ab45e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive-pay.svg,.svg,295208,5d75203e87311361c32a18e308d1f875f392f8192f9a755a646c490ed0b61294
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive.png,.png,243265,d553d5c9e7e72a78be6b7b53f93d525a69a9ce7526968e6c0c6bf544670d5e98
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-retroactive.svg,.svg,294209,ec0527e9159da93fa648f551724f04015b386b3655776fbcf6a4ddf5b2428ee6
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-salary-range-change.png,.png,185660,377df4fb9e63e4da58e9debba3f3ca3bb9e0e1d6e6e0bb1a2b535790684f114e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-salary-range-change.svg,.svg,234113,99501c03550a05cbf57c4cf821d67c86683afd7cb96ec9d133ba106dadcdf84d
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-settlement-or-mou.png,.png,192731,8c7f99f688256a59e675d81b66ece01ece68ebbc586402b77619a17501b5dd4e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-settlement-or-mou.svg,.svg,237775,6ae40345429342574820ae64008bd9d3dba4ab4a9d8443a78a412b324fe3048e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-step-progression.png,.png,192908,edb8734b6a0043f5c915543bc19c27329b051008f0f00a3bf3e3586a5e3ec46a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-step-progression.svg,.svg,240989,2abb695c2608397a02b841cae121b1d778ed9d0b5116c92883f59d063edbf797
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-stipend-or-premium.png,.png,189495,0fa23c021319e30f44710de8462c3b91f01850012c90f56c9a522cad25f45c0d
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-stipend-or-premium.svg,.svg,238479,c1286b7dbc7a9adc6d25c1a2a52aeaa4db5dfd12c105b7d801599e48bb613f5d
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-unclear.png,.png,204483,9d794934e4262b8cf2ffa0909c996915e3fe0de37599bfb7244c0753c68cc203
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-unclear.svg,.svg,245543,a45b4de70d8733d38d79b2cb37142db38d3149a45447fca4bb881af9e1ff3964
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-uniform-or-equipment-allowance.png,.png,196158,661a14cb126b79f50b0bd6d9f1ec7420b741957e676fd369150a0ae6de4bb170
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-uniform-or-equipment-allowance.svg,.svg,241909,5509d4458143d195a0db01b7954c5a75c4248e88b32989eb09ec72f6fa9025fb
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-vacancy-pressure.png,.png,185097,d605046b471230a37853c838d141416e5cc97d802e3d85d9cdf6e68b3ac834f1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-category-map-vacancy-pressure.svg,.svg,231705,ce323615d181f6146ca9c133223a365f8fefe1d8fc6c120630ef0fa36d6ec82d
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-budgets-pay-plans.png,.png,229062,5173074793a7004e6911f578afcfd54ef96fedf5c67176d0442c69cd026fb986
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-budgets-pay-plans.svg,.svg,269614,867838b76d61bcf5e2fe45a809fb3cdc7ead2d94d45dd6cafdcf5b8540026df8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-classification-structure.png,.png,197319,948d2a61d52f34ff54f9df7b7eacd5832669738678e14e3b3c97a1e04c8f99db
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-classification-structure.svg,.svg,237525,9caf64879a09b6143f43cf820fd2da0408e49010c8da9d65f27dd1f8e26a762a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-formal-bargaining.png,.png,199877,eef9ceb26f62e30163e6e03450de530f45c78128bc117d5ca38d2cf64f5b0ebe
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-formal-bargaining.svg,.svg,240118,d12c7dda8e88dd7b3b8c78dff894895a0686bfa821fd06ef6845f54fbc3ede50
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-non-base-compensation.png,.png,229590,6b0c3e697278721807602dec63325df32d9ce38982fbb34300faeaa7d0cfa3e3
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-non-base-compensation.svg,.svg,272042,7c4fe7d239a1ace2382c99d28e42b295e1d2cf46e4f123ce3cc4afab180a1eaa
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-ordinance-adoption.png,.png,229049,b78af590644beee54dbeb0ac58cb702d2cc65a56348df4a6ae50cbdd8ea70307
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-ordinance-adoption.svg,.svg,265304,3ea3f42ef2d203bd6f0223f1c91727a4b60a4e3f89537735760d89a01a9193e7
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-retroactivity-payroll.png,.png,263797,c349181433406b58320b82207172b882aa0fb4fee145e15f38b9f38247681bf8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-retroactivity-payroll.svg,.svg,304307,0bde68829ad4c07f2af485386e8bef1557beb23539a7fefb101502f4519e2345
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-scheduled-base-growth.png,.png,236399,ad938e7f8324b6a0fb509ebfa4ae6398fdef15d167f70e3326b3b501ae230aa8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-scheduled-base-growth.svg,.svg,273953,789cdbf50009e54e219253e965a58591e91511202aca6e89f4267c8b66b46906
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-staffing-market-pressure.png,.png,195814,4da6c7312a088d025bf8d909cf0623779b7643cff4bf7fe3f25bae82ec552173
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/maps/corrected-profile-map-staffing-market-pressure.svg,.svg,237489,3ffa9888ff76e92b5a975ce70037266e347b9a89dbd5ce7b389051dd78e6cb95
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/Codex_execution_evolution_visual.png,.png,44138,7c4e6760e2893c9e783924e7d0384280004c89a9b74668fe2f1363d7ec3f08fd
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-a.png,.png,70650,a4a320e7c5e79666827be7048d0cc221effe53852e42470d8b399dab6fddbfed
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-b.png,.png,70001,920d8a9010a0a607a71d5c9c83b0b8e9b70572546c02de823736fdae98f068c5
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-c.png,.png,75103,07d0f3205a4e2ef4101c185735ebe4cf929533040780245a94a98565ee71ab3c
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-d.png,.png,71417,cff2b4e39c3b8ab990cd17003546cfb8b041c80d95068c9eda6baa8c604da803
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-e.png,.png,72098,e9e3da82c99066fb6d09d23958925b709e3cf9cd8342029e75f880a2812f0925
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-f.png,.png,68976,6508176d2f52a0136c1454c6d09b6d6b61a0b7d76b123559f341417e7220af92
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-g.png,.png,72087,0982c977aedc131beb430908be89c3a1d9c3e5c897d77812ab8187a61617d336
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-claim-h.png,.png,69795,d27e307e1f965b4d5453e1aa07b8fcc2b772e53416e5ae3b38b66ffa27f72e53
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-01.png,.png,45828,cd0a854f6fde73dc57d9259bab97114ff10d774c953a28d483bdb211f0ba1bab
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-02.png,.png,50555,2619b8495e16df6f5db039dc6a1862bc20752b75bced03ee28171e88d7e59d8e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-03.png,.png,46302,df5a4e546f8d058a6d285ff21334e9497d4783528180cc682c72ef4786ea5115
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-04.png,.png,49678,a836114c9603b69e2dd16b581352d85486b7d5152b828a9140afa5e75d839429
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-05.png,.png,51562,c8d86c535216e7d66c8ba6056339d244c169e306a3d3d06cf1e4b8bf833f0295
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/claim-card-unsup-06.png,.png,50708,b6fa050fb60f4e698ee958c7d9b64e0ec7e2ac231e670f0e5cb3ff6ee6976665
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-across-the-board-raise.png,.png,68724,a6249ac70848c22e0858bf5f2839d14c4c18735e03feb38763149bd9dca8de47
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-bargaining-leverage.png,.png,57426,ea980f4b9cacb90cc14cb48c3356ef9744df7b0115d9b310633f814701caaf6c
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-base-wage-change.png,.png,62085,8fa4cec5c6abdbe6d3a42ef6e7da7dd8c747c192e150db13e45bfa34cfbc2ab2
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-benefit-cost-change.png,.png,60395,48ddf9b0fd311d5f3ff58fc9b7ac82b3ee4a6819b2a5bb217736f20492848383
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-budget-appropriation.png,.png,63321,56fd482a0e662a2c0a37b558cf3c343a12b463101b312396fb88ea185ee3beec
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-budget-pay-plan-process.png,.png,70752,6d848c9ca10710d8438edd04241101855ec56b4b1995d826b0c9117c3a7489a4
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-classification-band-change.png,.png,61515,7873eee958e6b954a6307520c4e1a3d925bab7b2d702168332e40d69f219e368
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-classification-civil-service.png,.png,58108,fff0cd692b675b494505836f857e3922ced311f14e22575dc549ea3d353b39d9
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-cola-cpi-adjustment.png,.png,62299,84aa5b181332c46e27785fb973ccdb60e0d78f251a2c7efd24eb131d51d8391b
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-collective-bargaining.png,.png,57532,63f13355fadb189fdc509bc3ef8b5f277dde97bc8f44970934aa0bafe53f0d7a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-comparability-parity.png,.png,56607,0e7c44b13eec6259d46c88c56f0bc9da1b9f7e8c92da72db1a3af6c44d4b9bc9
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-contract-ratification.png,.png,56180,47360611c940fa1177a97246e1c487230f6f8dcabc1f62c8f880a3fb230189c6
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-fiscal-constraint.png,.png,68718,6c665bb18121130be625d579c22fb2c279fc696a7b4a8d1de4eeefafefc7ae36
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-holiday-pay.png,.png,55304,24ee6d5a4875e00e8c71b566058d67b4c4e98deeef4302d9e56593503246a49a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-inflation-indexing.png,.png,57510,3eaff1aa876eb932797820c3f65b2edc2dee8f3da1ef8cbf7e30401e46ea1656
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-interest-arbitration.png,.png,56294,5d48a7d0107385f7d7d017ff4995104d5da9a67fcfacca0453bd747bb16c2f9c
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-longevity.png,.png,56792,ea2e5892e9ad37e432aeb3a73d5e0f6edfe81d3bfabe1f9b264c2c9838e9fce0
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-lump-sum.png,.png,54001,df61821b2a4faf98bacd4d18359f72467f6f9ff8a1a63190f08d24d81f5920d2
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-market-recruitment-retention.png,.png,61728,0c9e0860fd5bc2f99a3533e8ae44286175a996a99707c43e12271428dba048ac
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-no-direct-compensation-outcome.png,.png,73415,b0d90d685d7083c23b57810a967438bb04e1523de51a76087d9bc1425400f4cf
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-non-base-compensation-other.png,.png,67790,7b1b2f13db2e2937a4b65fdc2012f6eb4bad4ec831b0dca50e00ed5f88f136a7
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-none-identified.png,.png,79700,8d9fc0ef83a32a309da835ac3c525d7bf378788c699ea8ad814ff35cfca231a1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-one-time.png,.png,61351,f945d7702c49968507647a1e09fb374a795b2ad30d618ad3b7ec5c4cb7b472e0
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-ordinance-adoption.png,.png,68881,f5fb26d53361ea37b6667c91b1b0612ecc720352224c04fc9b8387a69de1e1bb
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-ordinance-council-adoption.png,.png,71206,8330ad33bec1f72b89d7a453d9a4280a0063010381e59c1f410b82c64ff2cf88
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-overtime.png,.png,56206,4839903fe1aa19aba6090b342a59bd2b4d7495dba7d21dffd94e6a025fd56bc1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-payroll-effective-date.png,.png,80373,caddbd5e8744c553847eb272f4ab70f17fb37af95ddb54773b54e8151f091159
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-recurring.png,.png,69632,02081e30f7c471f2c2a6ec400f91e724511dd8804776eef3a2e90f3c1d2e26b8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-reimbursement.png,.png,54709,ac3dfe5da831be826f5ccd909d22bd35f5b9c0aa99d9fd3d5969be26ceb01286
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-retroactive-pay.png,.png,76227,c8ba70636487f5fc82ba5901b1f31cc5246bf02c7ca7ad39fd394b6cb774d7c2
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-retroactive.png,.png,75216,eb8a3bb8814812045a0545be4eeb200c26cbad85a89ae1c55081241806f56c0c
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-salary-range-change.png,.png,57298,f837a2af180134384c4918e40682386a64d295d8e7f26043d98baeae08721faa
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-settlement-or-mou.png,.png,59495,beb349e9ae73dced0dc97d07f26daf57af84ef5c91349717f28b1b015d692dad
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-step-progression.png,.png,59960,b51425420eaf5710199366c3bc2760d32a307060f6ff8143e76ca3f54f9e61a7
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-stipend-or-premium.png,.png,58220,222366843524c5f08dc890cd9212b1757137722331b4eec01913ca22530ce883
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-unclear.png,.png,61870,d2252c129370d89db6000d85fbd77871d338a62fe679be31970faaf58d97bbb1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-uniform-or-equipment-allowance.png,.png,61977,5b2fc9129a437403959f3381014f231f7c28af251cca8b7efbb4075996529772
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-category-map-vacancy-pressure.png,.png,57408,f5d3d73fd196c5bfd01311b6250f9ac7f4f33aa53ac507db37653804180a11e7
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-budgets-pay-plans.png,.png,67906,30596a322d9479581fbd5ca0d400109dd0ba310a222c16c46b6d9e537c9daa06
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-classification-structure.png,.png,57117,65479eb20299a5b6f89074e5218e5b2eb790a745c13de7854b197f04690dc603
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-formal-bargaining.png,.png,58094,5b82146b8194903d8129150a789055f3ed22fcc60b39a85a11b24523695517b6
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-non-base-compensation.png,.png,68493,82be17f4d4fe8c3e392de35aa8f2bfdb2e093f52dcf29273619efda1152dbc3a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-ordinance-adoption.png,.png,68085,7e69fea2075d76cdb7fc8abc30a0989f6bd29aad5c0d6cd759b5d6a6ffc6256a
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-retroactivity-payroll.png,.png,79478,0a98b7da3f2abea731087a552feab7935cafc9167c8095e7384b9992ed13f76b
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-scheduled-base-growth.png,.png,70281,7016a20040614eaa1a769926a193395004b2d97aa1a7af9bee2d1f374742a385
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/corrected-profile-map-staffing-market-pressure.png,.png,56708,5edc39490a782d7d1cd945a3fce82689bd2cb34265297d9a0bcb14d2711653e6
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/errors_failures_repairs_visual.png,.png,57069,4a4af45169f6ca918cb9cb14903d0df3156ea78f245011969631a13bc7d5f45e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/evidence_tier_redesign_visual.png,.png,45348,56e3d300e2223452ba5d2271bb3701aec4d3bc859f44cc8917b60ef0b2a73986
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/full_project_workflow_visual.png,.png,50298,a5823efa03a5d8ea1b06fdf1e05db999dfafea00dda441b695e6fcee43b4babd
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/human_ai_roles_expanded_visual.png,.png,42750,5384de40ed692593d1e1bd82aa05b77d7816d6c454615093a17fe8e610c10f9c
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-analytical-framing.png,.png,39260,81807d3c4c306b2f6da4d937e16e551ad778b714195a6eeb0992d0ff4bffdcf8
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-comparability.png,.png,41128,dca8a2216f71c96aa5b9717126001abdccd5208364ae8dcce4c6c08bf4577714
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-discovery-search.png,.png,38465,849a1ec7ed448c407756dcfc97f88ac0e3c697afffae46063a20fd015ec5be79
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-document-readiness.png,.png,31584,bfa49e0cacea016f7964ee925e464ccb754ac81712e65966e974680e9b853cd1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-extraction-overproduction.png,.png,34718,c8d9b200b151670d4ecbdb663f6b2390fb4a0454a601571390276a02e12dd39f
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-mathematical-design.png,.png,33158,0cb0d1f1ad95fc6374be84187df64192c8c3a1c5429d747fe6bcd7e328331880
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-operations-infrastructure.png,.png,38841,58e9a731452c5b863b08ee4725655f336d61e7dcae28ff2d29bbba5f8131dc5e
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-rating-review.png,.png,36229,14ce09713baa3484625dca73d8d0752f7ca911555110396c04f4692b0ec8acb4
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-reporting-visuals.png,.png,33013,293f15929fad71a0d0a7db2948947d79dd0d98eebab47aaf3d354f89026745f4
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-research-design-scope.png,.png,33387,66263ac2726a813e8226ad6d2327ab383ca3833c70e6f89e731363a27f65c0e1
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-side-imbalance.png,.png,37151,867304d2ee84415d236e4cc7f3af855835587c13112555807d4004af0d14b5cc
docs/dashboard/public/reports/gabriel_wages_visual_atlas_revised_2026-08-06/assets/thumbnails/limitation-verification-retention.png,.png,35668,925cdf535d38f54efe616a56c3b6c1e001df80f581753458fb4c74268fd06a7c
