rating_id,span_id,source_id,retained_source_id,extraction_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,source_family,evidence_category,rating_lane_id,rating_lane_sequence,rating_validity_status,quarantine_reason,failure_stage,attempt_count,last_status,error_type,error_code,raw_prompt_saved,raw_response_saved,claim_boundary
B4X2500-RATING-20260730-eea855079e02d281bed4f152,B4X2500SPAN-20260730-716d567472a0c216442a1d7f,B4X2500LIVE-20260729-001676,B4X2500SRD-20260730-e7c46243a663071620a0,B4X2500TXT-20260730-0f0f61df5789e8786fc6,B4X2500LIVE-20260729-001676,B4X2500-20260729-01440,B4X2500V-20260730-04231,B4X2500RDY-20260730-01531b1cebe81176508b,B4X2500SRD-20260730-e7c46243a663071620a0,B4X2500SPQ-20260730-6cf205dd4b1553722781,span_extraction_lane_002,600,Chelsea,VT,budget_or_pay_plan,quantitative_compensation,rating_lane_004,3569,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-57cf791c05f26c216c0ca800,B4X2500SPAN-20260730-5eefc10762340545557a37b5,B4X2500LIVE-20260729-001676,B4X2500SRD-20260730-e7c46243a663071620a0,B4X2500TXT-20260730-0f0f61df5789e8786fc6,B4X2500LIVE-20260729-001676,B4X2500-20260729-01440,B4X2500V-20260730-04231,B4X2500RDY-20260730-01531b1cebe81176508b,B4X2500SRD-20260730-e7c46243a663071620a0,B4X2500SPQ-20260730-6cf205dd4b1553722781,span_extraction_lane_002,600,Chelsea,VT,budget_or_pay_plan,quantitative_compensation,rating_lane_003,3569,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-e8d6c4eade759152ef1b710f,B4X2500SPAN-20260730-bd4fbf6927c70de07fece5e3,B4X2500LIVE-20260729-006157,B4X2500SRD-20260730-2d9d0ac0d217843d143c,B4X2500TXT-20260730-acb41a8f2dfa02d28157,B4X2500LIVE-20260729-006157,B4X2500-20260729-06120,B4X2500V-20260730-03396,B4X2500RDY-20260730-3f05575292eb9397a605,B4X2500SRD-20260730-2d9d0ac0d217843d143c,B4X2500SPQ-20260730-7423c351cf05f9776403,span_extraction_lane_002,606,Phippsburg,ME,compensation_study,qualitative_mechanism,rating_lane_004,2551,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-77330f84ed490c90ddf9ac8d,B4X2500SPAN-20260730-26a4b598929cd82d921d00d6,B4X2500LIVE-20260729-007655,B4X2500SRD-20260730-1d0a9f12b76ce548473d,B4X2500TXT-20260730-6332534fedbd53feda6a,B4X2500LIVE-20260729-007655,B4X2500-20260729-07643,B4X2500V-20260730-03117,B4X2500RDY-20260730-e1a9870ce19ba6d50a51,B4X2500SRD-20260730-1d0a9f12b76ce548473d,B4X2500SPQ-20260730-77e7bd123449f05422ad,span_extraction_lane_002,697,Riverton,IL,cba,non_base_compensation,rating_lane_002,989,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-4ea81350e177ac9c9d8654d2,B4X2500SPAN-20260730-e6cdfa25f84f7af51b48f1ba,B4X2500LIVE-20260729-002740,B4X2500SRD-20260730-4b6bf4eadebeb94fa1ef,B4X2500TXT-20260730-7fceac5ca2a860a11025,B4X2500LIVE-20260729-002740,B4X2500-20260729-02698,B4X2500V-20260730-01732,B4X2500RDY-20260730-694eb31edf470e0ff44f,B4X2500SRD-20260730-4b6bf4eadebeb94fa1ef,B4X2500SPQ-20260730-97d59794b47949e79202,span_extraction_lane_003,26,Haubstadt,IN,cba,qualitative_mechanism,rating_lane_001,2177,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-570962de5f4edacdc9648dcc,B4X2500SPAN-20260730-7f66ffcbd6ecfca58e9c3ebf,B4X2500LIVE-20260729-003252,B4X2500SRD-20260730-9c835314bb90da5cbf8c,B4X2500TXT-20260730-1e1d9b820681b72b3df5,B4X2500LIVE-20260729-003252,B4X2500-20260729-03261,B4X2500V-20260730-01075,B4X2500RDY-20260730-a52683879879310b7599,B4X2500SRD-20260730-9c835314bb90da5cbf8c,B4X2500SPQ-20260730-6597b881903cf89fa667,span_extraction_lane_003,55,Champion,OH,cba,qualitative_mechanism,rating_lane_002,2306,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,weak_family_strong_evidence_invalid,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-7140def89a14c47371348e12,B4X2500SPAN-20260730-27bdd0ab2b6a672ba291c39c,B4X2500LIVE-20260729-003979,B4X2500SRD-20260730-c88d8a50515eda9a8843,B4X2500TXT-20260730-28ceb09610a5073a5cf5,B4X2500LIVE-20260729-003979,B4X2500-20260729-03809,B4X2500V-20260730-01054,B4X2500RDY-20260730-1c88fe4110a16c502b6b,B4X2500SRD-20260730-c88d8a50515eda9a8843,B4X2500SPQ-20260730-8aceb31bc10abf40f897,span_extraction_lane_003,76,New Hartford,NY,wage_schedule,quantitative_compensation,rating_lane_004,4512,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-6b44ad272c86f80ba7a6ff38,B4X2500SPAN-20260730-af878ff1d713a43ddb291f1d,B4X2500LIVE-20260729-003979,B4X2500SRD-20260730-c88d8a50515eda9a8843,B4X2500TXT-20260730-28ceb09610a5073a5cf5,B4X2500LIVE-20260729-003979,B4X2500-20260729-03809,B4X2500V-20260730-01054,B4X2500RDY-20260730-1c88fe4110a16c502b6b,B4X2500SRD-20260730-c88d8a50515eda9a8843,B4X2500SPQ-20260730-8aceb31bc10abf40f897,span_extraction_lane_003,76,New Hartford,NY,wage_schedule,qualitative_mechanism,rating_lane_004,2890,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-0a5ecf95ad92816bf2d7d75c,B4X2500SPAN-20260730-9281464ee8612d5d5dea9992,B4X2500LIVE-20260729-003490,B4X2500SRD-20260730-e0b835f32f43afb8ace5,B4X2500TXT-20260730-4943ebd37d2553a126d2,B4X2500LIVE-20260729-003490,B4X2500-20260729-03496,B4X2500V-20260730-05730,B4X2500RDY-20260730-1bca4258335101e95c24,B4X2500SRD-20260730-e0b835f32f43afb8ace5,B4X2500SPQ-20260730-96dd2620054c4a5eea7d,span_extraction_lane_003,157,West Milwaukee,WI,arbitration_award,quantitative_compensation,rating_lane_002,3215,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-7e7df53a20d9bf03e48c81d5,B4X2500SPAN-20260730-576ab1f6d9d599524d90f647,B4X2500LIVE-20260729-009181,B4X2500SRD-20260730-61b6869693df3ec7b13e,B4X2500TXT-20260730-6df6c5ea88ed4681344a,B4X2500LIVE-20260729-009181,B4X2500-20260729-08967,B4X2500V-20260730-04246,B4X2500RDY-20260730-233034c565b56296111a,B4X2500SRD-20260730-61b6869693df3ec7b13e,B4X2500SPQ-20260730-49997c55abad6aab15bb,span_extraction_lane_003,163,Waitsfield,VT,wage_schedule,non_base_compensation,rating_lane_002,1782,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-6c83ff25c0188dd6e2efab3f,B4X2500SPAN-20260730-44010299c44fc6aec6425b1e,B4X2500LIVE-20260729-002258,B4X2500SRD-20260730-95d2951e5135978bd772,B4X2500TXT-20260730-9bb11febfd1ba9b82d4f,B4X2500LIVE-20260729-002258,B4X2500-20260729-02261,B4X2500V-20260730-04175,B4X2500RDY-20260730-0e3d8a1bb976bffc45e9,B4X2500SRD-20260730-95d2951e5135978bd772,B4X2500SPQ-20260730-68deef5699f21bb60279,span_extraction_lane_003,215,Robstown,TX,civil_service_or_hr_pay_plan,qualitative_mechanism,rating_lane_001,2540,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-dda5b47beeb06acfd10e5db7,B4X2500SPAN-20260730-b9c084fb0ec3727d0052c0e1,B4X2500LIVE-20260729-003402,B4X2500SRD-20260730-0a3f7c8e19b61f36873d,B4X2500TXT-20260730-3aba2565100eca62954b,B4X2500LIVE-20260729-003402,B4X2500-20260729-03428,B4X2500V-20260730-05749,B4X2500RDY-20260730-96861a1085581e522f25,B4X2500SRD-20260730-0a3f7c8e19b61f36873d,B4X2500SPQ-20260730-567ac0d1d899ee6594f2,span_extraction_lane_003,370,Butler,WI,wage_schedule,quantitative_compensation,rating_lane_003,4460,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,claim_relevance_support_mismatch,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-5c5e7b8c19e00b8363ac6579,B4X2500SPAN-20260730-eb867b994dfa028510b6bc4c,B4X2500LIVE-20260729-009169,B4X2500SRD-20260730-a0c8f60e573ea217e62e,B4X2500TXT-20260730-0a143f8f813b110f1e50,B4X2500LIVE-20260729-009169,B4X2500-20260729-08953,B4X2500V-20260730-05667,B4X2500RDY-20260730-c2b3eab1f412ce9d6e76,B4X2500SRD-20260730-a0c8f60e573ea217e62e,B4X2500SPQ-20260730-38425b99dfd12e32ef8d,span_extraction_lane_003,407,Newfane,VT,budget_or_pay_plan,non_base_compensation,rating_lane_002,902,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-fd4fe298ad35e1c22a490543,B4X2500SPAN-20260730-cf4c361926df321e836ec7eb,B4X2500LIVE-20260729-009169,B4X2500SRD-20260730-a0c8f60e573ea217e62e,B4X2500TXT-20260730-0a143f8f813b110f1e50,B4X2500LIVE-20260729-009169,B4X2500-20260729-08953,B4X2500V-20260730-05667,B4X2500RDY-20260730-c2b3eab1f412ce9d6e76,B4X2500SRD-20260730-a0c8f60e573ea217e62e,B4X2500SPQ-20260730-38425b99dfd12e32ef8d,span_extraction_lane_003,407,Newfane,VT,budget_or_pay_plan,non_base_compensation,rating_lane_001,902,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-8ed79f0070cb59e2f7337484,B4X2500SPAN-20260730-0dbd680ad61771c305c9637f,B4X2500LIVE-20260729-000427,B4X2500SRD-20260730-0d579f88306be3bd1f67,B4X2500TXT-20260730-2d64bbe549593b21e254,B4X2500LIVE-20260729-000427,B4X2500-20260729-00371,B4X2500V-20260730-02030,B4X2500RDY-20260730-3ced227b5c071457d18d,B4X2500SRD-20260730-0d579f88306be3bd1f67,B4X2500SPQ-20260730-dab6465de6e825f02c96,span_extraction_lane_003,408,Kalamazoo charter,MI,wage_schedule,non_base_compensation,rating_lane_001,1680,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-093b6bb80189f21d754cf065,B4X2500SPAN-20260730-5802b06bb5eb6efc85dc19d1,B4X2500LIVE-20260729-003605,B4X2500SRD-20260730-2f73400189c57db1942f,B4X2500TXT-20260730-27d368d25c774405ee9a,B4X2500LIVE-20260729-003605,B4X2500-20260729-03560,B4X2500V-20260730-04791,B4X2500RDY-20260730-45980166720798710ee7,B4X2500SRD-20260730-2f73400189c57db1942f,B4X2500SPQ-20260730-b695d88a1cac0e0fc4c6,span_extraction_lane_003,439,West Bridgewater,MA,mou_or_memorandum,non_base_compensation,rating_lane_001,1455,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,lineage_id_changed,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-28017f7e03c488f2ff93f401,B4X2500SPAN-20260730-fe065f10ff5ce7e36c4f0dcd,B4X2500LIVE-20260729-008219,B4X2500SRD-20260730-fa49549a0f6f8b0cccc9,B4X2500TXT-20260730-e53fd8edd61144996ac6,B4X2500LIVE-20260729-008219,B4X2500-20260729-08239,B4X2500V-20260730-00844,B4X2500RDY-20260730-f8e77520c827e87450fe,B4X2500SRD-20260730-fa49549a0f6f8b0cccc9,B4X2500SPQ-20260730-a8ce66b9231b0e7089ce,span_extraction_lane_003,497,St. Edward,NE,other_local_government_pay_policy,qualitative_mechanism,rating_lane_004,2709,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-259e63557bfec5e5b58c7526,B4X2500SPAN-20260730-c901477b9ed9845df0315f54,B4X2500LIVE-20260729-008436,B4X2500SRD-20260730-0730403f57d40494613d,B4X2500TXT-20260730-886aae7392ccdd450727,B4X2500LIVE-20260729-008436,B4X2500-20260729-08456,B4X2500V-20260730-05722,B4X2500RDY-20260730-bfc56091cfc3dd51fc52,B4X2500SRD-20260730-0730403f57d40494613d,B4X2500SPQ-20260730-25190ad8a56028d1cd26,span_extraction_lane_003,548,Kewaunee,WI,arbitration_award,bargaining_or_arbitration_context,rating_lane_001,93,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,unsupported_family_strength_invalid,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-6bc44fd0409493fba48c13f3,B4X2500SPAN-20260730-765708cfb7a0514633200aa8,B4X2500LIVE-20260729-002725,B4X2500SRD-20260730-83927dc8fea5edafc69d,B4X2500TXT-20260730-7e9cbc889fd3cc181d72,B4X2500LIVE-20260729-002725,B4X2500-20260729-02683,B4X2500V-20260730-03177,B4X2500RDY-20260730-eb517365748128361595,B4X2500SRD-20260730-83927dc8fea5edafc69d,B4X2500SPQ-20260730-7ce059ac546eab7be41a,span_extraction_lane_003,595,Dale,IN,other_local_government_pay_policy,qualitative_mechanism,rating_lane_004,2696,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-15736266d90e8860b272ff0f,B4X2500SPAN-20260730-e99118358923d06c0f677129,B4X2500LIVE-20260729-004484,B4X2500SRD-20260730-8cd8bb2f987934b577ce,B4X2500TXT-20260730-d978c262e2a01d63a292,B4X2500LIVE-20260729-004484,B4X2500-20260729-04483,B4X2500V-20260730-05031,B4X2500RDY-20260730-8a637b3f0df3538c6bdb,B4X2500SRD-20260730-8cd8bb2f987934b577ce,B4X2500SPQ-20260730-0e0fd1b87a568aa98c74,span_extraction_lane_003,692,Pikeville,NC,budget_or_pay_plan,qualitative_mechanism,rating_lane_004,2077,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,unsupported_family_strength_invalid,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-69c438b105af80a6ac0f397a,B4X2500SPAN-20260730-51a51cfc32f9d70cc6bf5718,B4X2500LIVE-20260729-008960,B4X2500SRD-20260730-b71c7fb5353b2068e36a,B4X2500TXT-20260730-bdb025dd610ec511e2a5,B4X2500LIVE-20260729-008960,B4X2500-20260729-08803,B4X2500V-20260730-00958,B4X2500RDY-20260730-246b0ff9c81ea5b04f05,B4X2500SRD-20260730-b71c7fb5353b2068e36a,B4X2500SPQ-20260730-9edcfcdcc769efc239f1,span_extraction_lane_004,54,Little Falls,NY,cba,non_base_compensation,rating_lane_001,1396,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-4b82129ad284e358d085f07b,B4X2500SPAN-20260730-55182b2cd62a98a2e476c128,B4X2500LIVE-20260729-008744,B4X2500SRD-20260730-d83c140f338b17450287,B4X2500TXT-20260730-a232c7b43dc42fac40b8,B4X2500LIVE-20260729-008744,B4X2500-20260729-08696,B4X2500V-20260730-00799,B4X2500RDY-20260730-f2c87ac3b1eaad9f8265,B4X2500SRD-20260730-d83c140f338b17450287,B4X2500SPQ-20260730-21e8dfea4eb36b67e3ce,span_extraction_lane_004,93,Clementon,NJ,cba,qualitative_mechanism,rating_lane_002,2409,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-d5927f3e8a0a00097e13959d,B4X2500SPAN-20260730-3cba399293e7e593ce4ad406,B4X2500LIVE-20260729-001781,B4X2500SRD-20260730-bd677459cb0a8c07d6ac,B4X2500TXT-20260730-f7319f3818dd0e7f943a,B4X2500LIVE-20260729-001781,B4X2500-20260729-01652,B4X2500V-20260730-02986,B4X2500RDY-20260730-f7fe45436c215f7446f0,B4X2500SRD-20260730-bd677459cb0a8c07d6ac,B4X2500SPQ-20260730-f9dd1b3a4c2ee28407cb,span_extraction_lane_004,98,El Portal,FL,arbitration_award,qualitative_mechanism,rating_lane_004,1960,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,lineage_id_changed,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-de2ee64a6e885fe4dcdfcfe0,B4X2500SPAN-20260730-6489a6180744c8b8e2490d83,B4X2500LIVE-20260729-009008,B4X2500SRD-20260730-26b00fc93e61051ecc4e,B4X2500TXT-20260730-9aeddc96d20fdbdc1a2d,B4X2500LIVE-20260729-009008,B4X2500-20260729-08837,B4X2500V-20260730-01007,B4X2500RDY-20260730-bc9dbdde46afe1016c47,B4X2500SRD-20260730-26b00fc93e61051ecc4e,B4X2500SPQ-20260730-74fc2d85144f8437b895,span_extraction_lane_004,109,Tonawanda,NY,cba,qualitative_mechanism,rating_lane_001,2444,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-fa3493a2bf7e648d50a8a348,B4X2500SPAN-20260730-847262dacb1f0a7bde0cedaf,B4X2500LIVE-20260729-008806,B4X2500SRD-20260730-cb66ce0b3b6af4758e87,B4X2500TXT-20260730-4d379c76f88e9a144ace,B4X2500LIVE-20260729-008806,B4X2500-20260729-08726,B4X2500V-20260730-05147,B4X2500RDY-20260730-1e612a4176d7ab57c4f7,B4X2500SRD-20260730-cb66ce0b3b6af4758e87,B4X2500SPQ-20260730-ef25eeb93f0528fc36d6,span_extraction_lane_004,181,Mount Arlington,NJ,cba,non_base_compensation,rating_lane_001,1306,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,quote_not_exact_span_substring,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-5b67f0ed49db536b1690b992,B4X2500SPAN-20260730-3d9b0e1eee647eb586de3b38,B4X2500LIVE-20260729-008447,B4X2500SRD-20260730-c70ad92aa73238a33b32,B4X2500TXT-20260730-d77a62aa6308092aa511,B4X2500LIVE-20260729-008447,B4X2500-20260729-08466,B4X2500V-20260730-05707,B4X2500RDY-20260730-f3a4e5018260f76bd818,B4X2500SRD-20260730-c70ad92aa73238a33b32,B4X2500SPQ-20260730-cf1e0aecad5c2b6ff33e,span_extraction_lane_004,393,Neillsville,WI,agenda_packet_or_minutes,qualitative_mechanism,rating_lane_003,1885,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,forbidden_claim_in_quote,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
B4X2500-RATING-20260730-71f334917266da6912a1eb63,B4X2500SPAN-20260730-023c2f02c3c4d3785c4e7b77,B4X2500LIVE-20260729-004298,B4X2500SRD-20260730-694619384b0ece629e61,B4X2500TXT-20260730-988f68403355f7bd97c9,B4X2500LIVE-20260729-004298,B4X2500-20260729-04166,B4X2500V-20260730-00113,B4X2500RDY-20260730-915ad964107bc0d7e557,B4X2500SRD-20260730-694619384b0ece629e61,B4X2500SPQ-20260730-3647871430048513515c,span_extraction_lane_004,415,Manalapan,FL,cba,non_base_compensation,rating_lane_001,1377,quarantine,persistent_transport_or_strict_schema_exact_quote_failure,live_rating,2,success,,lineage_id_changed,False,False,"bounded documentary span rating only; not ingested or codified; no wage normalization, wage-gap, regression, population-prevalence, treatment-effect, or final causal claim; global analysis readiness remains false"
