span_id,source_id,extraction_id,retained_source_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,region,source_family,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_type,source_title,original_locator,final_locator,extracted_text_artifact_path,extracted_text_artifact_hash,evidence_category,mechanism_attributes,quant_span_types,qualitative_mechanism_span_types,exact_span_text,short_paraphrase,page_number,section_heading,character_start_offset,character_end_offset,line_offset,paragraph_offset,location_metadata_status,confidence_quality_flag,source_level_span_status,extraction_timestamp,reason_code,rule_ids,span_sha256,rating_id,rating_lane_id,rating_lane_sequence,rating_input_sha256
B4X2500SPAN-20260730-896dd27405c4f69fff1c53f4,B4X2500LIVE-20260729-007485,B4X2500TXT-20260730-814ec69ac929172d59d5,B4X2500SRD-20260730-176b443d999745754cba,B4X2500LIVE-20260729-007485,B4X2500-20260729-07535,B4X2500V-20260730-04492,B4X2500RDY-20260730-78dae17d138904abe7cf,B4X2500SRD-20260730-176b443d999745754cba,B4X2500SPQ-20260730-3ab9b631c2f2057df39b,span_extraction_lane_003,514,Gowrie,IA,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,pdf,"Code of Ordinances of the City of Gowrie, Iowa (Chapter 30: Police Department) — Section 30.05 Compensation",https://www.gowrie.org/_files/ugd/9bcec2_8e8da2b4728849bd8d24a5ccf41d9f51.pdf,https://gowrie.org/_files/ugd/9bcec2_8e8da2b4728849bd8d24a5ccf41d9f51.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-814ec69ac929172d59d5.txt,69aa69f6f94a25bc4556ee1e3aa727c1f9efe7ca8f8292f7a86ffba7d3fe3079,qualitative_mechanism,,,staffing_shortage_or_operational_pressure," A vacancy in an elective City office during a term of office shall be
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,5.10 VACANCIES.,38789,38860,754,179,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:28Z,bounded_deterministic_rule_match_M015,M015,e70e703150eb0df0c28fee6e69f05ebbbe3f9c027a9f138cd6f0d8290372ecdb,B4X2500-RATING-20260730-5a1480267e1777da5cab51b3,rating_lane_004,2612,1a5fcb04b12bf9214c82fef4992e31b74e3314f7bcc14412c2008ceb5ee0e407
B4X2500SPAN-20260730-11f4bb463d02e6e6cf14805b,B4X2500LIVE-20260729-005070,B4X2500TXT-20260730-aa5c4d593b5436dbaf79,B4X2500SRD-20260730-f2892c0c72b071b4db0e,B4X2500LIVE-20260729-005070,B4X2500-20260729-05100,B4X2500V-20260730-00257,B4X2500RDY-20260730-f4f84154edf67cad41bc,B4X2500SRD-20260730-f2892c0c72b071b4db0e,B4X2500SPQ-20260730-76e6f408d9cdb739b953,span_extraction_lane_003,124,Colona,IL,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"CITY OF COLONA, ILLINOIS — Resolution No. [R-25-46] (Non-Union Wage Adjustments & Retention Benefits as Defined in City Employee Handbook; effective November 1, 2025)",https://www.colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/Public_Packet.pdf,https://colonail.com/vertical/sites/%7BFC142F78-E9D2-49AE-8B50-7910B5B74E0C%7D/uploads/Public_Packet.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-aa5c4d593b5436dbaf79.txt,a15014fdbaa341c661874829088ea250611a4c203dc20520a729df15f0361b5b,qualitative_mechanism,,,council_or_board_approval," Approve 10.13.25 City Council Meeting Minutes

10. UNFINISHED BUSINESS

11. NEW BUSINESS
a. Approve an Ordinance [O-25-09];",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,9. CONSENT AGENDA,667,791,37,12,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:16Z,bounded_deterministic_rule_match_M013,M013,05fa56c96b85f03a586e746fe23cdde1424f71ed05315680538af45da4d21b48,B4X2500-RATING-20260730-ccb50bed770e0c578aa7d4bb,rating_lane_004,2613,f489d0a84f81e295d0e376c8f24073a32cc6c352ddaee04b216741b46d18dde7
B4X2500SPAN-20260730-a9b2f9d8ac862e31bcbe93cc,B4X2500LIVE-20260729-002580,B4X2500TXT-20260730-17f636a9fc79321e3355,B4X2500SRD-20260730-65256337264c5b4e9a13,B4X2500LIVE-20260729-002580,B4X2500-20260729-02588,B4X2500V-20260730-03140,B4X2500RDY-20260730-d457dc141c18ecc0be38,B4X2500SRD-20260730-65256337264c5b4e9a13,B4X2500SPQ-20260730-e7f3584fdae44d0e0f8f,span_extraction_lane_002,400,Barrington Hills,IL,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Village of Barrington Hills 2021 Personnel Manual (Section V: Wages/Salary Policy; general pay ranges/classification process),https://barringtonhills-il.gov/wp-content/uploads/2021/10/2021-Personnel-Manual.pdf,https://barringtonhills-il.gov/wp-content/uploads/2021/10/2021-Personnel-Manual.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-17f636a9fc79321e3355.txt,3deb0070568e85e5e200fc7d475e9968d27fcf367e96b3c47af3db8aa6896fa1,qualitative_mechanism,,,classification_or_civil_service_rule,"The Village maintains for its employees a deferred compensation plan structured and
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,28958,29042,626,124,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:21Z,bounded_deterministic_rule_match_M014,M014,b03b28328f21f099774638a7d84313bf17458bf01a0b0bf247f5ca0e60a2c172,B4X2500-RATING-20260730-cd2f47f97c26ee9ff53e8c2c,rating_lane_004,2614,0ee74c8292c3f0030ca6be3249a021e5809ee7f4d9b0fa7951262d94fe3110ce
B4X2500SPAN-20260730-fda00e71f5a0f9609336c982,B4X2500LIVE-20260729-002580,B4X2500TXT-20260730-17f636a9fc79321e3355,B4X2500SRD-20260730-65256337264c5b4e9a13,B4X2500LIVE-20260729-002580,B4X2500-20260729-02588,B4X2500V-20260730-03140,B4X2500RDY-20260730-d457dc141c18ecc0be38,B4X2500SRD-20260730-65256337264c5b4e9a13,B4X2500SPQ-20260730-e7f3584fdae44d0e0f8f,span_extraction_lane_002,400,Barrington Hills,IL,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Village of Barrington Hills 2021 Personnel Manual (Section V: Wages/Salary Policy; general pay ranges/classification process),https://barringtonhills-il.gov/wp-content/uploads/2021/10/2021-Personnel-Manual.pdf,https://barringtonhills-il.gov/wp-content/uploads/2021/10/2021-Personnel-Manual.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-17f636a9fc79321e3355.txt,3deb0070568e85e5e200fc7d475e9968d27fcf367e96b3c47af3db8aa6896fa1,qualitative_mechanism,implementation_or_retroactivity_advantage,,retroactivity_or_implementation_timing," Sick leave credit will be computed retroactive to the beginning date
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,35246,35316,751,146,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:21Z,bounded_deterministic_rule_match_M008,M008,b8715bf047a592dc9d87848a1e7ccaab4758fb317a03f14974556ef87839326b,B4X2500-RATING-20260730-a77addaf9080424077bc3fdf,rating_lane_004,2615,98eb778e3cbd31ce45d3b958b4a3c3506a9af7f93b3deecc96bd0751efa506e9
B4X2500SPAN-20260730-7a7422fbdff9508f43e60d9d,B4X2500LIVE-20260729-005232,B4X2500TXT-20260730-a9fbdbfc63300ce304d6,B4X2500SRD-20260730-676ffecc9abe8442e818,B4X2500LIVE-20260729-005232,B4X2500-20260729-05218,B4X2500V-20260730-04620,B4X2500RDY-20260730-c518273a9cd8802d6ab9,B4X2500SRD-20260730-676ffecc9abe8442e818,B4X2500SPQ-20260730-3ca6bca7ac01771e77cb,span_extraction_lane_003,107,Montpelier,IN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,pdf,"City of Montpelier Indiana Code/Ordinance Compilation (2025 S-56) — § 36.08 Special Police Officers (creation, appointment duration, compensation basis)",https://montpeliercity.org/wp-content/uploads/Ordinances-April-2025.pdf,https://montpeliercity.org/wp-content/uploads/Ordinances-April-2025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-a9fbdbfc63300ce304d6.txt,a1ff6c593da41c87e0718062716d97b289c000f13145ae41768b2c8f2afba36a,qualitative_mechanism,,,council_or_board_approval," Therefore, the City Council of Montpelier does hereby adopt the
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,§ 151.01 STATUTORY AUTHORIZATION.,349237,349302,7968,2413,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:16Z,bounded_deterministic_rule_match_M013,M013,bc11b66d8528f9383b313cfb1b3951fb2d4342b644bfbf17f263294d272e79f9,B4X2500-RATING-20260730-fcac5737a684d995a743af3e,rating_lane_004,2616,3fc5dc8a1b380e3543715bee2f01a3331ffc747389ecc48cd55ac735e0e3ac8a
B4X2500SPAN-20260730-e7021913c15d4908461a625c,B4X2500LIVE-20260729-005330,B4X2500TXT-20260730-2e54522752f6a6b40945,B4X2500SRD-20260730-6d7b217371684b1686a0,B4X2500LIVE-20260729-005330,B4X2500-20260729-05324,B4X2500V-20260730-00345,B4X2500RDY-20260730-eea5ab4db283b18607d3,B4X2500SRD-20260730-6d7b217371684b1686a0,B4X2500SPQ-20260730-1303b1462becc54bb853,span_extraction_lane_003,69,Sedgwick,KS,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Resolution 01032024A - Salary/Wage Range Limits (City of Sedgwick) (Passed and adopted Jan. 3, 2024)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/sedgwickks-meet-9c977ec2a5e44587b2b6ccc89ae1d337/ITEM-Attachment-001-06aa0323b85c4b7f9649aba2ca60f716.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/sedgwickks-meet-9c977ec2a5e44587b2b6ccc89ae1d337/ITEM-Attachment-001-06aa0323b85c4b7f9649aba2ca60f716.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-2e54522752f6a6b40945.txt,5f710d1b8b5ce11996eddfcd64e557e16d3628680f70b9691964209827469517,qualitative_mechanism,,,council_or_board_approval,"Recommendations/Actions: It is recommended that the City Council approve the proposed resolution
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,959,1056,28,11,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:14Z,bounded_deterministic_rule_match_M013,M013,c41cb8e75462c77de541efa360e67635dbc30e58306fbc65dc61da703da17bb8,B4X2500-RATING-20260730-e3225685b0613dcca19fd848,rating_lane_004,2617,8968f6f8de330fa9bc5e43e8659a8b8270ce09babd9d647164a04d18b969bd76
B4X2500SPAN-20260730-654c979365dda0dccf0066bb,B4X2500LIVE-20260729-007915,B4X2500TXT-20260730-3caf953515452d738c3d,B4X2500SRD-20260730-5e3cf03d486d1b7b256b,B4X2500LIVE-20260729-007915,B4X2500-20260729-07869,B4X2500V-20260730-02016,B4X2500RDY-20260730-45ae15d72ed2b12649fa,B4X2500SRD-20260730-5e3cf03d486d1b7b256b,B4X2500SPQ-20260730-731429b0cb3205fcc290,span_extraction_lane_002,545,Harrison,MI,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"City of Harrison Personnel Handbook 2025 Draft (effective as of February 17, 2025)",https://cityofharrisonmi.civicweb.net/document/66327/City%20of%20Harrison%20Pesonnel%20Handbook%202025%20Draft.pdf?handle=4539BC4393304BBDAB184E5C9C66A674,https://cityofharrisonmi.civicweb.net/document/66327/City%20of%20Harrison%20Pesonnel%20Handbook%202025%20Draft.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-3caf953515452d738c3d.txt,4966cf8af2677657b43d8e6a07905bfca357e54caf574d5f4e0113aa4b11d921,qualitative_mechanism,,,staffing_shortage_or_operational_pressure," When a permanent job or vacancy occurs, all City
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,Section 1.4 Employee Selection,16605,16655,210,31,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:26Z,bounded_deterministic_rule_match_M015,M015,4122212f09ea89f85e3d447cee2bdd22d4bb29f46eb63770622eabcb0a527a14,B4X2500-RATING-20260730-49aed95651e58192cc7c2be4,rating_lane_004,2618,54e1d9ffdabbe4f59e84e8d8ab851b56b740675cfc897d00185198cdbef83d05
B4X2500SPAN-20260730-375360954959425a14cd1b29,B4X2500LIVE-20260729-000513,B4X2500TXT-20260730-e4458f6bfb6e47321dc4,B4X2500SRD-20260730-45371f0e12707249f37b,B4X2500LIVE-20260729-000513,B4X2500-20260729-00438,B4X2500V-20260730-04953,B4X2500RDY-20260730-9d6f6a7b2b757fcd2781,B4X2500SRD-20260730-45371f0e12707249f37b,B4X2500SPQ-20260730-39c6aa9c3ced89d4eac1,span_extraction_lane_001,181,Dellwood,MN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,City of Dellwood Code Book (Chapter 30) — Section 30.09 Compensation of Officers and Employees,https://www.dellwood.us/wp-content/uploads/2026/06/Dellwood-Code-Book-20260514.pdf,https://dellwood.us/wp-content/uploads/2026/06/Dellwood-Code-Book-20260514.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-e4458f6bfb6e47321dc4.txt,a27ff31db030fdac9b034c23aa844ae8e19881e37aa6bb3c1153f09a436d4a10,qualitative_mechanism,,,council_or_board_approval,"It is the intention of the City Council that, when adopting this Minnesota Basic Code, all
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,10.16 ADOPTION OF STATUTES AND RULES BY REFERENCE.,30265,30356,947,167,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:16Z,bounded_deterministic_rule_match_M013,M013,d3c29d4174f4afc6641c0ded4347644d3f891c2a3f7ffce3747c2019566497de,B4X2500-RATING-20260730-c132dafb3994eb2da7e140f6,rating_lane_004,2619,5e1a3ba0d5a728d532d7ee36381967f440db9edfcd1519bcf82308c95056bc2f
B4X2500SPAN-20260730-738020ad7335753a06f2eefb,B4X2500LIVE-20260729-000568,B4X2500TXT-20260730-c8835207ef39ab987e0c,B4X2500SRD-20260730-95e91d594b1918ff68d0,B4X2500LIVE-20260729-000568,B4X2500-20260729-00489,B4X2500V-20260730-03513,B4X2500RDY-20260730-7997e93810d7b5fadb68,B4X2500SRD-20260730-95e91d594b1918ff68d0,B4X2500SPQ-20260730-b31576ccfc1482fc00e0,span_extraction_lane_001,284,St. Augusta,MN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"Resolution #2025-01 Setting Compensation for Elected and Appointed Officials, Boards and Approving 2025 Compensation Schedule (includes Fire Fighters hourly rates)",https://staugustamn.com/wp-content/uploads/2025/01/January-7-2.pdf,https://staugustamn.com/wp-content/uploads/2025/01/January-7-2.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-c8835207ef39ab987e0c.txt,35bb2158cfba05cb46e4f1942ad259ab087ea8144c6abc5b7116ba2f9a2c36b9,qualitative_mechanism,,,council_or_board_approval," Augusta City Council that the following
compensation for elected and appointed officials and employees is hereby approved:
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,55412,55536,1292,190,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:19Z,bounded_deterministic_rule_match_M013,M013,2ab02bbfc2f800abfc505163cece7cd6df2bdde949ad036a37262bf361dffa58,B4X2500-RATING-20260730-9321441babf9cbf13010e66c,rating_lane_004,2620,38ca185011410875f0a7b57fdb9b78119a002265dbba1403a0ce4f0cbc619d23
B4X2500SPAN-20260730-9b1d56e67744ce93e1ab124d,B4X2500LIVE-20260729-005528,B4X2500TXT-20260730-fe740d0b23047fe38c05,B4X2500SRD-20260730-8d70c819c40ac9c21316,B4X2500LIVE-20260729-005528,B4X2500-20260729-05464,B4X2500V-20260730-02070,B4X2500RDY-20260730-e53d34a7f6a9773d9f11,B4X2500SRD-20260730-8d70c819c40ac9c21316,B4X2500SPQ-20260730-b09fb7d6690b2ceca4c8,span_extraction_lane_003,64,Lanesboro,MN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,pdf,City Council Resolution 2024-12 — Designating Fire Department Officer and Member Compensation (Volunteer fire compensation schedule),https://lanesboro-mn.gov/wp-content/uploads/2024/01/January-2024-City-Council.pdf,https://lanesboro-mn.gov/wp-content/uploads/2024/01/January-2024-City-Council.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-fe740d0b23047fe38c05.txt,a4a9d8c2917fa4d91adbf9dbe6da6322b9ec137090dd41021bca70a2316c52b1,qualitative_mechanism,,,council_or_board_approval,"AND WHEREAS, on Tuesday, January 2, 2024, the City Council unanimously agreed to
authorize lawful gambling for the above named authorized organization.

Adopted by the Lanesboro City Council this 2nd day of January, 2024.
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,13126,13348,279,51,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:13Z,bounded_deterministic_rule_match_M013,M013,fd2bcbf05552360ac90a6419a90b170e127a1c17cecb8eb763f1c2aef43fd466,B4X2500-RATING-20260730-d846938846e528e1e7e83cd9,rating_lane_004,2621,c6740769f7531b5ef41488fc82c70836fecdf8e6b72813ec9b56678188fa7076
B4X2500SPAN-20260730-aae1271f54e44a23d1b7ecc7,B4X2500LIVE-20260729-000513,B4X2500TXT-20260730-e4458f6bfb6e47321dc4,B4X2500SRD-20260730-45371f0e12707249f37b,B4X2500LIVE-20260729-000513,B4X2500-20260729-00438,B4X2500V-20260730-04953,B4X2500RDY-20260730-9d6f6a7b2b757fcd2781,B4X2500SRD-20260730-45371f0e12707249f37b,B4X2500SPQ-20260730-39c6aa9c3ced89d4eac1,span_extraction_lane_001,181,Dellwood,MN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,City of Dellwood Code Book (Chapter 30) — Section 30.09 Compensation of Officers and Employees,https://www.dellwood.us/wp-content/uploads/2026/06/Dellwood-Code-Book-20260514.pdf,https://dellwood.us/wp-content/uploads/2026/06/Dellwood-Code-Book-20260514.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-e4458f6bfb6e47321dc4.txt,a27ff31db030fdac9b034c23aa844ae8e19881e37aa6bb3c1153f09a436d4a10,qualitative_mechanism,,,council_or_board_approval,"enforcement powers granted in 10.17 the City Council is authorized to create by
resolution, adopted by a majority of the members of the Council, supplemental
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,10.18 SUPPLEMENTAL ADMINISTRATIVE PENALTIES.,34021,34179,1007,175,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:16Z,bounded_deterministic_rule_match_M013,M013,c556918b53846b8012b33ec7a46c54c1e3dc03b2982ed5a34093f79abbdbfe67,B4X2500-RATING-20260730-80c4c78dea014dfb4b17a97d,rating_lane_004,2622,5cf920babf56a06549aef14aab2d875d62d8b88495b5f597419d657962670a9b
B4X2500SPAN-20260730-d575eebd0de58940da1a4130,B4X2500LIVE-20260729-008037,B4X2500TXT-20260730-e05e22bca7b930d553ee,B4X2500SRD-20260730-ca27f4c58fb45e173c55,B4X2500LIVE-20260729-008037,B4X2500-20260729-07971,B4X2500V-20260730-04951,B4X2500RDY-20260730-fb66a33808513101a7e6,B4X2500SRD-20260730-ca27f4c58fb45e173c55,B4X2500SPQ-20260730-4c275392f39f7d038251,span_extraction_lane_001,309,Madison,MN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,pdf,Resolution 25-40 — Establishment of Assignment of Wage Increase Schedule 2026 (with pay equity; effective payment in 2026 fiscal year; continuing until modified),https://www.ci.madison.mn.us/wp-content/uploads/2026/01/AP12082025.pdf,https://ci.madison.mn.us/wp-content/uploads/2026/01/AP12082025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e05e22bca7b930d553ee.txt,e2bb24bb2f8ea793ac2e7b147044749fc412632d6070b9646fbb4e5f428e69f3,qualitative_mechanism,implementation_or_retroactivity_advantage,,retroactivity_or_implementation_timing,"LAC QUI PARLE COUNTY, MINNESOTA, the effective implementation date for the rate
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,"FURTHER, BE IT RESOLVED BY THE CITY COUNCIL OF THE CITY OF MADISON,",46740,46820,1114,174,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:20Z,bounded_deterministic_rule_match_M008,M008,c67ed7bebe32f6e4f96a5e8cd65c083e6e1ca16897b1f0cb590f1ca1dca2596f,B4X2500-RATING-20260730-916ec66feee5f4ea33bc8d19,rating_lane_004,2623,7788e9acd09527445a30730e59ac997e394a7050ca2c3ca30549b4e230e918dc
B4X2500SPAN-20260730-d9881dcea9918bd3c8767393,B4X2500LIVE-20260729-008037,B4X2500TXT-20260730-e05e22bca7b930d553ee,B4X2500SRD-20260730-ca27f4c58fb45e173c55,B4X2500LIVE-20260729-008037,B4X2500-20260729-07971,B4X2500V-20260730-04951,B4X2500RDY-20260730-fb66a33808513101a7e6,B4X2500SRD-20260730-ca27f4c58fb45e173c55,B4X2500SPQ-20260730-4c275392f39f7d038251,span_extraction_lane_001,309,Madison,MN,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal;fiscal_constraint_signal,pdf,Resolution 25-40 — Establishment of Assignment of Wage Increase Schedule 2026 (with pay equity; effective payment in 2026 fiscal year; continuing until modified),https://www.ci.madison.mn.us/wp-content/uploads/2026/01/AP12082025.pdf,https://ci.madison.mn.us/wp-content/uploads/2026/01/AP12082025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-e05e22bca7b930d553ee.txt,e2bb24bb2f8ea793ac2e7b147044749fc412632d6070b9646fbb4e5f428e69f3,qualitative_mechanism,,,council_or_board_approval,"determined and amended by the City Council and adopted by resolution.
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,52135,52205,1291,224,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:20Z,bounded_deterministic_rule_match_M013,M013,06bb306c7f425c533a9146d7717a1804a057afc599cbc0e479ced627507cd00c,B4X2500-RATING-20260730-076a28153be96a621bb63cf0,rating_lane_004,2624,5dc3a57d3c36075234d7366a906334997c17edfaa71d8144d7231e75ec81c4b0
B4X2500SPAN-20260730-0a56e2948dbb7e60cce7a3df,B4X2500LIVE-20260729-008143,B4X2500TXT-20260730-a2e94f56e1314081303b,B4X2500SRD-20260730-c23111d4e5b7945eb056,B4X2500LIVE-20260729-008143,B4X2500-20260729-08062,B4X2500V-20260730-03552,B4X2500RDY-20260730-db77bec1bdc7c69347b6,B4X2500SRD-20260730-c23111d4e5b7945eb056,B4X2500SPQ-20260730-87fa2f39ab34333d84da,span_extraction_lane_004,258,Rich Hill,MO,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,market_or_comparability_pressure;non_safety_constraint_signal,html,Resolution 2019-1 Work Rules and Procedures (City of Rich Hill) - includes comp time and longevity pay provisions,https://www.richhillmo.com/category/resolution/page/2/,https://richhillmo.com/category/resolution/page/2,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-a2e94f56e1314081303b.txt,7d9b13b05d0e64bef350cc713a7cb907d232f283d410ea6ac8a6e686f9a71ab5,qualitative_mechanism,,,classification_or_civil_service_rule,"ARTICLE 14             Deferred Compensation Plan
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,ARTICLE 13             Hepatitis Shots,17134,17184,195,98,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:18Z,bounded_deterministic_rule_match_M014,M014,a59ea0675b6a9bfffc09f421e6813c387cbc852ba8ac53a92799d83f8807ff08,B4X2500-RATING-20260730-a8471815cbb81c7f0838ceda,rating_lane_004,2625,0bd8c8ada52ed720b78df306e8be049e5be2f77b0c4a349f4e79cf6b1ce257c9
B4X2500SPAN-20260730-514328b800397fbfc70937d9,B4X2500LIVE-20260729-003189,B4X2500TXT-20260730-6a9007e9729908bd0367,B4X2500SRD-20260730-06fbe128a5a751816389,B4X2500LIVE-20260729-003189,B4X2500-20260729-03133,B4X2500V-20260730-03633,B4X2500RDY-20260730-9ae0fc3fd9900670b24f,B4X2500SRD-20260730-06fbe128a5a751816389,B4X2500SPQ-20260730-d175a37c398e5d7960a2,span_extraction_lane_003,63,Minnewaukan,ND,Midwest,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,pdf,Ordinance 5 - Police Department (includes witness fees and mileage expenses while off duty when subpoenaed),https://www.minnewaukan.com/ordinances/ORDINANCE%205.pdf,https://minnewaukan.com/ordinances/ORDINANCE%205.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-6a9007e9729908bd0367.txt,2f977978558dd7023935287ea7a9be6e74cfd63b6bae32c2863e87f2c7345e6b,qualitative_mechanism,safety_advantage_signal,,safety_specific_priority_or_exception," Said police officers shall submit vouchers for the above payment in accordance with
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,5954,6039,122,36,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:13Z,bounded_deterministic_rule_match_M009,M009,e878f2a2d018e8cb7af9ac31e37aef889d3be81118c1b6ce512d6e636a7f72ee,B4X2500-RATING-20260730-a12f72a3ff5d39b657d2ffc5,rating_lane_004,2626,b4e13baef430393487c553991d74d7e1fbfe77e944f22953e9100bfb95b82963
