span_id,source_id,extraction_id,retained_source_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,region,source_family,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_type,source_title,original_locator,final_locator,extracted_text_artifact_path,extracted_text_artifact_hash,evidence_category,mechanism_attributes,quant_span_types,qualitative_mechanism_span_types,exact_span_text,short_paraphrase,page_number,section_heading,character_start_offset,character_end_offset,line_offset,paragraph_offset,location_metadata_status,confidence_quality_flag,source_level_span_status,extraction_timestamp,reason_code,rule_ids,span_sha256,rating_id,rating_lane_id,rating_lane_sequence,rating_input_sha256
B4X2500SPAN-20260730-c1bb585f80e7106a97b74d2a,B4X2500LIVE-20260729-002578,B4X2500TXT-20260730-77eb3e602a6bb171c47b,B4X2500SRD-20260730-ef489d7f10d3146cafff,B4X2500LIVE-20260729-002578,B4X2500-20260729-02588,B4X2500V-20260730-01707,B4X2500RDY-20260730-87943ed24de4baba56b6,B4X2500SRD-20260730-ef489d7f10d3146cafff,B4X2500SPQ-20260730-32f8c982a7b414500b16,span_extraction_lane_004,219,Barrington Hills,IL,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,pdf,Barrington Hills and MAP #576 (Metropolitan Alliance of Police) - Collective Agreement (2015-2017) (Appendix A: Wage Schedule),https://barringtonhills-il.gov/documents/Police/2015-2017CollectiveAgreementMAP.pdf,https://barringtonhills-il.gov/documents/Police/2015-2017CollectiveAgreementMAP.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-77eb3e602a6bb171c47b.txt,1fff29d06e0423e4d927641db927b1d678e41c16e66e505006ca3fdc7365e6ae,qualitative_mechanism,safety_advantage_signal,,safety_specific_priority_or_exception," Police
officers covered by this agreement shall only be reimbursed for the above listed items that are
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,81183,81287,1301,230,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:16Z,bounded_deterministic_rule_match_M009,M009,27ad379d693af54df1a6948f8ee4b14fb93f421be0aed9e32405ba37ef27441b,B4X2500-RATING-20260730-8f37e496460cb6fa6387f592,rating_lane_002,2804,59272adc41ace69662cbf92d68ed7151900e5970307e7f741d3e6c10d0b6d25c
B4X2500SPAN-20260730-de41773668452a02da43eddc,B4X2500LIVE-20260729-002683,B4X2500TXT-20260730-5c846b9483677a7dce22,B4X2500SRD-20260730-aae0dce88d9d36e9f795,B4X2500LIVE-20260729-002683,B4X2500-20260729-02654,B4X2500V-20260730-01726,B4X2500RDY-20260730-47b60912ecb360704104,B4X2500SRD-20260730-aae0dce88d9d36e9f795,B4X2500SPQ-20260730-6044529b63f2e690b2b0,span_extraction_lane_003,597,Stickney,IL,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Ordinance 2023-02 Exhibit A — Stickney Fire Union CBA (Teamsters Local Union #700) — Final,https://www.villageofstickney.com/media/t0aaddvp/ordinance-2023-02-exhibit-a-stickney-fire-union-cb.pdf,https://villageofstickney.com/media/t0aaddvp/ordinance-2023-02-exhibit-a-stickney-fire-union-cb.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-5c846b9483677a7dce22.txt,a87f8e612fe83db6ae2ab8bcb55dbabd464ca3ee4e58200b8f32a6db1ea1c6c6,qualitative_mechanism,strike_or_no_strike_constraint,,strike_or_no_strike_constraint,"NO STRIKE/NO LOCKOUT
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,ARTICLE XXIII,37610,37631,777,199,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:31Z,bounded_deterministic_rule_match_M012,M012,648c1bbda0ec04b1e8defac06c8db91c3bcc29bd3fb477a627e8dff38af6bdd8,B4X2500-RATING-20260730-a885d717037ca9433c17ad72,rating_lane_002,2805,b2d10cd6abe3743b4c65ff9ef1c0f97b6c8ed360f45c684b045f50f3daa47bc0
B4X2500SPAN-20260730-00c289b46fe920ab15f3ed99,B4X2500LIVE-20260729-000284,B4X2500TXT-20260730-e6f8a904979b130b02ba,B4X2500SRD-20260730-0d6e266bef41724611d3,B4X2500LIVE-20260729-000284,B4X2500-20260729-00216,B4X2500V-20260730-00328,B4X2500RDY-20260730-67740927c406a72c4eba,B4X2500SRD-20260730-0d6e266bef41724611d3,B4X2500SPQ-20260730-426be9a92a845ce9305d,span_extraction_lane_001,182,New Chicago,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Town of New Chicago Town Code (2017) — Chapter 4 Personnel Policy and Administration (Compensation/Benefits policies),https://newchicagoin.gov/wp-content/uploads/Ordinances/Town-Of-New-Chicago-Proposed-Municipal-Code-for-publication.pdf,https://newchicagoin.gov/wp-content/uploads/Ordinances/Town-Of-New-Chicago-Proposed-Municipal-Code-for-publication.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-e6f8a904979b130b02ba.txt,f228209029f596948d0b8123090d1043ea56ef6961ed7ed0b035d4d2a44c6ca1,qualitative_mechanism,safety_advantage_signal,,safety_specific_priority_or_exception,"(3) A drill or test provided that the police department is not previously notified of the drill or test.
(b) Then in the following above instances, the Town of New Chicago shall impose a fine upon the owner
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,1147547,1147754,18733,3496,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:16Z,bounded_deterministic_rule_match_M009,M009,8a70e8f456be3b682186fb221e2ea511e685dd46c9a1c469238a49abec363044,B4X2500-RATING-20260730-ab4c9988bf5163e2c247ab41,rating_lane_002,2806,c7f9604ad92fc1e7f1b1e99b1f30dca53955f28a3343eed8178c131f554683fd
B4X2500SPAN-20260730-2123897d207bc4250f5dbab6,B4X2500LIVE-20260729-002761,B4X2500TXT-20260730-8e1032ec1d8de4a7e014,B4X2500SRD-20260730-98e41619533ba342ceea,B4X2500LIVE-20260729-002761,B4X2500-20260729-02716,B4X2500V-20260730-03212,B4X2500RDY-20260730-39b2388472b90a0732d6,B4X2500SRD-20260730-98e41619533ba342ceea,B4X2500SPQ-20260730-58d09a3409c56dca2e9e,span_extraction_lane_001,337,Owensville,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"Owensville Codification (Compensation of Elected Officials and all appointed employees for the year ending Dec 31, 2006) — includes Town Marshal / Deputy Town Marshal compensation and police-uniform note",https://owensville.org/wp-content/uploads/2020/07/OwensvilleCodification.pdf,https://owensville.org/wp-content/uploads/2020/07/OwensvilleCodification.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-8e1032ec1d8de4a7e014.txt,581540caf62c9d817f7cc45ab8a770a0c8c4980ce4bde31d49bea56a18382af1,qualitative_mechanism,,,council_or_board_approval,"WHEREAS, this Town Council now finds that all conditions precedent to the adoption of an ordinance
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,241245,241344,4332,941,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:22Z,bounded_deterministic_rule_match_M013,M013,d87297b1650f10916b8f839427675e536e8ea87d94784fddac6b04c42149d6a0,B4X2500-RATING-20260730-790dc3d97e7c201aff8aa531,rating_lane_002,2807,661f98055ed9423bc804512d78c5b1366e63b4b1c5e62279f176418865f4aabf
B4X2500SPAN-20260730-44f0681f8f409aa28c2f5eb4,B4X2500LIVE-20260729-007715,B4X2500TXT-20260730-1ecdac147f822ff6e2c4,B4X2500SRD-20260730-77c94cfc3e4508c59d8c,B4X2500LIVE-20260729-007715,B4X2500-20260729-07697,B4X2500V-20260730-01766,B4X2500RDY-20260730-a2a57efdbb21ba244c63,B4X2500SRD-20260730-77c94cfc3e4508c59d8c,B4X2500SPQ-20260730-e94e417c84f047dce3e5,span_extraction_lane_004,161,Hagerstown,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Hagerstown Indiana Code of Ordinances (Chapter 35: Employment Policies) — § 35.01 WORK TIME (includes wage schedule clause for hourly paid employees),https://hagerstown.in.gov/wp-content/uploads/2024/10/HagerstownCOO2024.pdf,https://hagerstown.in.gov/wp-content/uploads/2024/10/HagerstownCOO2024.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-1ecdac147f822ff6e2c4.txt,52046b4b03b11154f014cc62bbf9a05bcf62a86e2f5babd2e21c401c83b38e6f,qualitative_mechanism,,,staffing_shortage_or_operational_pressure,"30.05 Filling vacancies in office held by candidate of major political party
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,Section,26206,26283,777,248,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:14Z,bounded_deterministic_rule_match_M015,M015,de0cabe3b51a842fc45c75cb1443c2e493bf298f3830a3f2ff6c83b67697ffa9,B4X2500-RATING-20260730-61b8e6ff54ee6420f86ea913,rating_lane_002,2808,c37bdc71912ae2f8583d920b788187dd3112a17a7646c64e2927d398bf7b3a0d
B4X2500SPAN-20260730-4c1291d9c0da85aabc838fbc,B4X2500LIVE-20260729-007715,B4X2500TXT-20260730-1ecdac147f822ff6e2c4,B4X2500SRD-20260730-77c94cfc3e4508c59d8c,B4X2500LIVE-20260729-007715,B4X2500-20260729-07697,B4X2500V-20260730-01766,B4X2500RDY-20260730-a2a57efdbb21ba244c63,B4X2500SRD-20260730-77c94cfc3e4508c59d8c,B4X2500SPQ-20260730-e94e417c84f047dce3e5,span_extraction_lane_004,161,Hagerstown,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Hagerstown Indiana Code of Ordinances (Chapter 35: Employment Policies) — § 35.01 WORK TIME (includes wage schedule clause for hourly paid employees),https://hagerstown.in.gov/wp-content/uploads/2024/10/HagerstownCOO2024.pdf,https://hagerstown.in.gov/wp-content/uploads/2024/10/HagerstownCOO2024.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-1ecdac147f822ff6e2c4.txt,52046b4b03b11154f014cc62bbf9a05bcf62a86e2f5babd2e21c401c83b38e6f,qualitative_mechanism,,,staffing_shortage_or_operational_pressure,"30.06 Vacancies in Council or elective offices
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,Section,26283,26330,778,248,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:14Z,bounded_deterministic_rule_match_M015,M015,72fda7e75042682b0740417c40094d48f7de31d59db5c02d4c61f80738239a40,B4X2500-RATING-20260730-f79497802789b5a9718ce489,rating_lane_002,2809,fa91c6d9eaa4c22f699863b3675055b2d5e2f7e61369cb78a3169cb9e184afac
B4X2500SPAN-20260730-5e31c72560c1d2e53e321351,B4X2500LIVE-20260729-002761,B4X2500TXT-20260730-8e1032ec1d8de4a7e014,B4X2500SRD-20260730-98e41619533ba342ceea,B4X2500LIVE-20260729-002761,B4X2500-20260729-02716,B4X2500V-20260730-03212,B4X2500RDY-20260730-39b2388472b90a0732d6,B4X2500SRD-20260730-98e41619533ba342ceea,B4X2500SPQ-20260730-58d09a3409c56dca2e9e,span_extraction_lane_001,337,Owensville,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"Owensville Codification (Compensation of Elected Officials and all appointed employees for the year ending Dec 31, 2006) — includes Town Marshal / Deputy Town Marshal compensation and police-uniform note",https://owensville.org/wp-content/uploads/2020/07/OwensvilleCodification.pdf,https://owensville.org/wp-content/uploads/2020/07/OwensvilleCodification.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-8e1032ec1d8de4a7e014.txt,581540caf62c9d817f7cc45ab8a770a0c8c4980ce4bde31d49bea56a18382af1,qualitative_mechanism,,,classification_or_civil_service_rule,"A deferred compensation plan will be made available to all part-time and full-time employees and
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,154983,155080,2996,689,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:22Z,bounded_deterministic_rule_match_M014,M014,c97b15aae49680b7e0e49842691433c362940db47f1e1ef0d13bb449774b9eee,B4X2500-RATING-20260730-b6cad9a4bcda1a6b2bc4793e,rating_lane_002,2810,d0c2c01366b44d1646e9302d577c433ea7844e92e1bd28f581aaa9c0d387c2d4
B4X2500SPAN-20260730-7638b7b26f9683ef1386d200,B4X2500LIVE-20260729-007699,B4X2500TXT-20260730-f9d1f536bf4792960a77,B4X2500SRD-20260730-b1d9f19dfb579137f1a8,B4X2500LIVE-20260729-007699,B4X2500-20260729-07684,B4X2500V-20260730-04650,B4X2500RDY-20260730-356771f7a8849ae643ad,B4X2500SRD-20260730-b1d9f19dfb579137f1a8,B4X2500SPQ-20260730-9bf04ddc9cbc656ad53d,span_extraction_lane_004,416,Clermont,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,pdf,Clermont Municipal Code (draft) — Chapter 2.20 Salary Schedule (Section 2.20.010 Salary payment schedule established),https://www.in.gov/towns/clermont/files/clermont-municipal-code-draft-july-2025.pdf,https://in.gov/towns/clermont/files/clermont-municipal-code-draft-july-2025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-f9d1f536bf4792960a77.txt,198c159609f75c9a804d630f792623bbc3fc593446789079837b6120c6743fcc,qualitative_mechanism,,,staffing_shortage_or_operational_pressure,"2.10.030 Town Council President – Election – Term – Vacancy.
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,49229,49290,924,246,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:23Z,bounded_deterministic_rule_match_M015,M015,91e04ea7f0c1322649d2d8d7e1f5824688ebf6e748dbbf6aa92d0ff16ced4881,B4X2500-RATING-20260730-d889489c579a945b12df9fb8,rating_lane_002,2811,fba8dd11accd7ff4f14d07f866c984b7e20bf17fdf5476d170a46fdadb716a2c
B4X2500SPAN-20260730-a212ff842ed127f8fef0f9c3,B4X2500LIVE-20260729-000284,B4X2500TXT-20260730-e6f8a904979b130b02ba,B4X2500SRD-20260730-0d6e266bef41724611d3,B4X2500LIVE-20260729-000284,B4X2500-20260729-00216,B4X2500V-20260730-00328,B4X2500RDY-20260730-67740927c406a72c4eba,B4X2500SRD-20260730-0d6e266bef41724611d3,B4X2500SPQ-20260730-426be9a92a845ce9305d,span_extraction_lane_001,182,New Chicago,IN,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Town of New Chicago Town Code (2017) — Chapter 4 Personnel Policy and Administration (Compensation/Benefits policies),https://newchicagoin.gov/wp-content/uploads/Ordinances/Town-Of-New-Chicago-Proposed-Municipal-Code-for-publication.pdf,https://newchicagoin.gov/wp-content/uploads/Ordinances/Town-Of-New-Chicago-Proposed-Municipal-Code-for-publication.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-e6f8a904979b130b02ba.txt,f228209029f596948d0b8123090d1043ea56ef6961ed7ed0b035d4d2a44c6ca1,qualitative_mechanism,,,council_or_board_approval,"BY THE TOWN COUNCIL:

(Added by Ord. 2017-^^)

Sec. 1-1 – Adoption of Code
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,"BE IT, THIS FIRST CHAPTER OF THE NEW CHICAGO TOWN CODE, BE ORDAINED",153288,153363,1400,85,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:16Z,bounded_deterministic_rule_match_M013,M013,13054b1c25b860e8e7962bd1b8d6572ce11e54d78be72cf6825962c8b623f6ca,B4X2500-RATING-20260730-3e64092dc8a3350f578fc0aa,rating_lane_002,2812,35c353bfa829fec96b05078c3e7f03b93449d5847ece4086ec8c98bcb1f60ee0
B4X2500SPAN-20260730-7990e4188a29cc2381d74f91,B4X2500LIVE-20260729-002808,B4X2500TXT-20260730-a15eed1d4031710e89cf,B4X2500SRD-20260730-48407ccc375b0a9978b5,B4X2500LIVE-20260729-002808,B4X2500-20260729-02762,B4X2500V-20260730-04677,B4X2500RDY-20260730-faf9012ec5e487449fb0,B4X2500SRD-20260730-48407ccc375b0a9978b5,B4X2500SPQ-20260730-986d33b63c0739267863,span_extraction_lane_001,335,Canton,KS,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Personnel Policies and Guidelines (City of Canton Employee Scale incl. Chief of Police and Police Officer),https://cantonks.org/wp-content/uploads/2023/04/Rules-And-Regulations.pdf,https://cantonks.org/wp-content/uploads/2023/04/Rules-And-Regulations.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-a15eed1d4031710e89cf.txt,e0824c283bba3064a43c82e0370d49772c7d29938f4fe9d1fdbb2bac064342b4,qualitative_mechanism,,,staffing_shortage_or_operational_pressure," It is the policy of the City to fill vacancies for supervisory, skilled and upper-
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,6801,6885,184,39,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:24:22Z,bounded_deterministic_rule_match_M015,M015,baf6ab5c6befb6ef9831c32f665e3b12c133f0a65bcae722b783f5232968c387,B4X2500-RATING-20260730-3d87644af874928f5025ce04,rating_lane_002,2813,3066e3505f99d7d6b7b0f8249db98749ae48f10eff047cff19ff79c33a2ba464
B4X2500SPAN-20260730-1657d9387e16819b8c9874e4,B4X2500LIVE-20260729-005385,B4X2500TXT-20260730-e1d1f14834e86537cb02,B4X2500SRD-20260730-617eff96a55eacd7c4b9,B4X2500LIVE-20260729-005385,B4X2500-20260729-05363,B4X2500V-20260730-04908,B4X2500RDY-20260730-3ab1c30c7a82d405dcde,B4X2500SRD-20260730-617eff96a55eacd7c4b9,B4X2500SPQ-20260730-f27433c59b65b4d9adbd,span_extraction_lane_002,199,East Jordan,MI,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,East Jordan City Commission agenda packet (includes DPW/FOPLC wage schedule attachment),https://d3n9y02raazwpg.cloudfront.net/eastjordancity/a2d837ef-1db6-11ef-b231-0050569183fa-d6a8f613-69e0-415d-93a9-8f6f6f362549-1717169244.pdf,https://d3n9y02raazwpg.cloudfront.net/eastjordancity/a2d837ef-1db6-11ef-b231-0050569183fa-d6a8f613-69e0-415d-93a9-8f6f6f362549-1717169244.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-e1d1f14834e86537cb02.txt,42037bbacf6958440c5f1b482bdcfb644737c17ff25a1dd3d922b8a600711609,qualitative_mechanism,strike_or_no_strike_constraint,,strike_or_no_strike_constraint,4.1: No Strike/No Lockout.,The passage describes a possible wage-setting or employment-rule mechanism for later review.,,STRIKES AND LOCKOUTS,97823,97849,2648,586,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:15Z,bounded_deterministic_rule_match_M012,M012,e966b634c6d5e3def869174246e199bf882f56b0aab872b97c2bbfa74b039002,B4X2500-RATING-20260730-ea06c0df0695e405b81cb5b3,rating_lane_002,2814,5e468d16356ab672ec8b8f2aea91caf78ca1774b31b6ccaf64f420006691f7a3
B4X2500SPAN-20260730-2cbdb05b4f8ccc770ad36d07,B4X2500LIVE-20260729-002954,B4X2500TXT-20260730-c98dc48224b60c81d73f,B4X2500SRD-20260730-2083ecf9b7ae7a1a61c4,B4X2500LIVE-20260729-002954,B4X2500-20260729-02885,B4X2500V-20260730-04911,B4X2500RDY-20260730-3ae584f692b3b0f85751,B4X2500SRD-20260730-2083ecf9b7ae7a1a61c4,B4X2500SPQ-20260730-13141c5c62a3ce48dc2b,span_extraction_lane_004,599,Meridian charter,MI,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Meridian Township Firefighters Association CBA 2023-2026,https://www.meridian.mi.us/media/0jeg311a/meridian-township-firefighters-association-cba-20232026.pdf,https://meridian.mi.us/media/0jeg311a/meridian-township-firefighters-association-cba-20232026.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-c98dc48224b60c81d73f.txt,83d5ee6740a1fdc984aeecd72aaee22f4ffa5ad0fe874b7b35120818aedfb021,qualitative_mechanism,,,staffing_shortage_or_operational_pressure,"the vacancy of the initial hiring of this position, this position will become a member of
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,27453,27543,407,56,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:29Z,bounded_deterministic_rule_match_M015,M015,edff94d15e19323d477bc90ac9984c1cdc4fc45f626645966ee7ed8c21033a18,B4X2500-RATING-20260730-7f3561391343bf8aed959e73,rating_lane_002,2815,7668475b40c6bcf9153f337f8fe1b02559e8f9489c285b8798e66fdd84241529
B4X2500SPAN-20260730-4c124c4ac14bab4055ab7593,B4X2500LIVE-20260729-007914,B4X2500TXT-20260730-686b70718be7ac7a7c99,B4X2500SRD-20260730-4a14cb2c4045071d3796,B4X2500LIVE-20260729-007914,B4X2500-20260729-07868,B4X2500V-20260730-04912,B4X2500RDY-20260730-56c37c53950e6877e811,B4X2500SRD-20260730-4a14cb2c4045071d3796,B4X2500SPQ-20260730-c859c8da29e3dea52a5a,span_extraction_lane_004,289,Harbor Beach,MI,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,"OFFICIAL COUNCIL PROCEEDINGS (MAY 1, 2023) — Resolution #2023-35 Approving Wages for Newly Hired Part-Time Seasonal Employees and Wage Increases for Returning Part-Time Seasonal Employees (attached wage tables)",https://static1.squarespace.com/static/5e66754612f5c46afd957255/t/647df52e1bb10226c70c3b03/1685976366590/OFFICIAL%2BCOUNCIL%2BPROCEEDINGS%2B5-1-23.pdf,https://static1.squarespace.com/static/5e66754612f5c46afd957255/t/647df52e1bb10226c70c3b03/1685976366590/OFFICIAL%2BCOUNCIL%2BPROCEEDINGS%2B5-1-23.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-686b70718be7ac7a7c99.txt,2b07e033af95d3e8c595f2d72354280611ed3d3480651437fbe6dfe78933e1c9,qualitative_mechanism,,,council_or_board_approval,"NOW, THEREFORE BE IT RESOLVED that the City Council of the City of Harbor Beach approves hiring part-time
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,7042,7148,122,33,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:48:19Z,bounded_deterministic_rule_match_M013,M013,82d88b1db5fd99a12844187833b940872d0a3628e561371a952ab98585c2e5b5,B4X2500-RATING-20260730-972359cf337d6ae6a6f8da53,rating_lane_002,2816,4ffb0112262f29097144050ace96209766cccdf248c9d708cd6ac03728719779
B4X2500SPAN-20260730-6d2842b3db198e6888ae5d6f,B4X2500LIVE-20260729-002925,B4X2500TXT-20260730-eea14091fe4d4e18a1d2,B4X2500SRD-20260730-f8f5a6deeedfff7bcad6,B4X2500LIVE-20260729-002925,B4X2500-20260729-02861,B4X2500V-20260730-00583,B4X2500RDY-20260730-baf2856a8b1f90eea1ce,B4X2500SRD-20260730-f8f5a6deeedfff7bcad6,B4X2500SPQ-20260730-06b099b20fe2754c26b6,span_extraction_lane_003,122,Fowler,MI,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Fowler Village Council Meeting Minutes (Jan 13, 2026) — includes personnel-related agenda items but no posted wage schedule in this document",https://www.fowlermi.com/_files/ugd/9dfbf2_7d810b6e98614a1a90f0c22066b53d85.pdf,https://fowlermi.com/_files/ugd/9dfbf2_7d810b6e98614a1a90f0c22066b53d85.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-eea14091fe4d4e18a1d2.txt,f79bab6dbd3540ee9d91009a33785d74cbffe2dfdff8bbe23c7dbdba07118c93,qualitative_mechanism,,,staffing_shortage_or_operational_pressure,"the Administrator pause hiring for those vacancies until we have that meeting.
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,,3888,3967,133,46,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:16Z,bounded_deterministic_rule_match_M015,M015,78a812f15a5562211dcbaf651a7a1bf4811deb682e6bb10118fb7441d4b75d44,B4X2500-RATING-20260730-44194eed6aef4e7a1427d94d,rating_lane_002,2817,06ab9e88bbbd002f067e853e2ac6eb6eb348807bfdea9755e0ab284150c25363
B4X2500SPAN-20260730-8af3d5a77c6945fc4c10d29b,B4X2500LIVE-20260729-007881,B4X2500TXT-20260730-ededdad36ed8c50c93d9,B4X2500SRD-20260730-d6ba34f10778b78d7922,B4X2500LIVE-20260729-007881,B4X2500-20260729-07843,B4X2500V-20260730-00585,B4X2500RDY-20260730-fc24270709f7f7c51177,B4X2500SRD-20260730-d6ba34f10778b78d7922,B4X2500SPQ-20260730-16234eb0fb28acdaf437,span_extraction_lane_002,693,Buchanan,MI,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Labor Agreement (LOCAL 2757.11 AFSCME / THE CITY OF BUCHANAN),https://mccmeetingspublic.blob.core.usgovcloudapi.net/buchananmi-meet-88427f9ca139415faff44b7bd3958afe/ITEM-Attachment-001-95d8c66ec53e4a2698663f6dd0fe6ed3.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/buchananmi-meet-88427f9ca139415faff44b7bd3958afe/ITEM-Attachment-001-95d8c66ec53e4a2698663f6dd0fe6ed3.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-ededdad36ed8c50c93d9.txt,44e90eceee279f3997aa84b4c61390972e2527d9cd27a3132de368a70a1f0b26,qualitative_mechanism,,,staffing_shortage_or_operational_pressure,"or a vacancy in an existing job classification in the bargaining unit, the Employer shall post
",The passage describes a possible wage-setting or employment-rule mechanism for later review.,,Section 8. Posting of Position Vacancies When it is necessary to fill a new job classification,29342,29437,522,114,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:32:30Z,bounded_deterministic_rule_match_M015,M015,877044cfa18bb72d10e7b8d58b3d937e4aae9a4eb756aea177aaa0e3966dadf2,B4X2500-RATING-20260730-a7035683cdbf7442cf8af3b1,rating_lane_002,2818,a6b103473397d9afd030b9df095aa32495124324d30ca3fa3187804b8939f541
