scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4XPAR-20260727-000759,B4X1000-20260727-0376,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Hastings-on-Hudson,Westchester County (36119; primary),non_safety,non_safety,"Local 456, International Brotherhood of Teamsters","June 1, 2019 to May 31, 2026 (7 years)",Current DPW Teamsters Agreement,https://hohny.gov/DocumentCenter/View/488/Current-DPW-Teamsters-Agreement-PDF,hohny.gov,https://hohny.gov/DocumentCenter/View/488/Current-DPW-Teamsters-Agreement-PDF,cba,cba,high,non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000760,B4X1000-20260727-0376,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Hastings-on-Hudson,Westchester County (36119; primary),non_safety,non_safety,,unclear,Chapter 54: Salaries (Village of Hastings-on-Hudson),https://ecode360.com/10988750,ecode360.com,https://ecode360.com/10988750,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000761,B4X1000-20260727-0376,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Hastings-on-Hudson,Westchester County (36119; primary),unclear,unclear,,unclear,Village Policies & Union Contracts (landing page listing union documents),https://www.hohny.gov/323/Village-Policies-Union-Contracts,hohny.gov,https://hohny.gov/323/Village-Policies-Union-Contracts,unknown_or_needs_review,index_page,low,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000762,B4X1000-20260727-0377,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Hilton,Monroe County (36055; primary),non_safety,non_safety,,unclear,Village Board of Trustees minutes (employee negotiations / wage increases and benefit changes),https://hiltonny.gov/pdf/minutes/VB/2012/2012March6.pdf,hiltonny.gov,https://hiltonny.gov/pdf/minutes/VB/2012/2012March6.pdf,agenda_packet_or_minutes,meeting_minutes,high,strike_or_no_strike_constraint;non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000763,B4X1000-20260727-0377,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Hilton,Monroe County (36055; primary),non_safety,non_safety,,unclear,Village Board of Trustees minutes (resolution to hire; wage/bracket language for parks maintenance laborer position),https://hiltonny.gov/pdf/minutes/VB/2010/2010December.pdf,hiltonny.gov,https://hiltonny.gov/pdf/minutes/VB/2010/2010December.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000764,B4X1000-20260727-0377,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Hilton,Monroe County (36055; primary),unclear,unclear,,unclear,Village Board agenda document (mentions employee/payroll-related material via embedded text reference),https://hiltonny.gov/pdf/minutes/VB/2026/agendas/05-05-2026.pdf,hiltonny.gov,https://hiltonny.gov/pdf/minutes/VB/2026/agendas/05-05-2026.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000765,B4X1000-20260727-0378,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Johnstown,Fulton County (36035; primary),police,police,"City of Johnstown Police Benevolent Association, Inc.",2007-2009,"Interest Arbitration Panel Opinion and Award (PERB Case No. IA2007-027; M2006-312) — City of Johnstown Police Benevolent Association, Inc.",https://perb.ny.gov/system/files/documents/2024/03/ia2007-027-award-4-23-09.pdf,perb.ny.gov,https://perb.ny.gov/system/files/documents/2024/03/ia2007-027-award-4-23-09.pdf,wage_schedule,arbitration_award,high,strike_or_no_strike_constraint,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000766,B4X1000-20260727-0378,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Johnstown,Fulton County (36035; primary),police,police,Johnstown Police Benevolent Association,unclear,Interest Arbitration Award — Johnstown Police Benevolent Association (PERB Case No. IA90-015) (Award dated 10/15/91),https://perb.ny.gov/system/files/documents/2024/03/ia90-015-award-10-15-91.pdf,perb.ny.gov,https://perb.ny.gov/system/files/documents/2024/03/ia90-015-award-10-15-91.pdf,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint;market_or_comparability_pressure,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000767,B4X1000-20260727-0378,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Johnstown,Fulton County (36035; primary),fire,fire,Local 779. Johnstown Fire Fighters Association (JFFA),1977-1978,Factfinding/Interest Arbitration Determination — City of Johnstown & Local 779 Johnstown Fire Fighters Association (Award documents dated in the PDF),https://perb.ny.gov/city-johnston-and-local-779-johnston-fire-fighters-association,perb.ny.gov,https://perb.ny.gov/city-johnston-and-local-779-johnston-fire-fighters-association,arbitration_award,factfinding,high,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000769,B4X1000-20260727-0382,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Nyack,Rockland County (36087; primary),police,police,Nyack Police Organization,unclear,Village of Nyack and Nyack Police Organization — Interest Arbitration Award (PERB),https://perb.ny.gov/village-nyack-and-nyack-police-organization,perb.ny.gov,https://perb.ny.gov/village-nyack-and-nyack-police-organization,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000770,B4X1000-20260727-0382,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Nyack,Rockland County (36087; primary),non_safety,non_safety,"International Brotherhood of Electrical Workers (IBEW) Local 363, AFL-CIO","June 1, 2025 to May 31, 2028",Memorandum of Agreement (IBEW Local 363) — Successor Labor Contract (Attachment A),https://evocloud-prod3-public.s3.us-east-2.amazonaws.com/meetings/21/attachments/19466.pdf,evocloud-prod3-public.s3.us-east-2.amazonaws.com,https://evocloud-prod3-public.s3.us-east-2.amazonaws.com/meetings/21/attachments/19466.pdf,wage_schedule,memorandum_or_settlement,high,,compensation_classification_studies,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000771,B4X1000-20260727-0383,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Ogdensburg,St. Lawrence County (36089; primary),police,police,"United Public Service Employees Union / Police Patrol Association of Ogdensburg, NY (PBA)","January 1, 2020 to December 31, 2026",CITY OF OGDENSBURG PBA 1/1/2020 - 12/31/2026,https://www.ogdensburg.org/DocumentCenter/View/450,ogdensburg.org,https://ogdensburg.org/DocumentCenter/View/450,wage_schedule,cba,high,,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000772,B4X1000-20260727-0383,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Ogdensburg,St. Lawrence County (36089; primary),fire,fire,Ogdensburg Firefighters Association Local 1799 (IAFF),"January 1, 2020 to December 31, 2025","AGREEMENT BETWEEN CITY OF OGDENSBURG, NEW YORK AND OGDENSBURG FIREFIGHTERS ASSOCIATION LOCAL 1799, A.F.L., C.I.O., I.A.F.F. 2020 - 2025",https://www.ogdensburgny.gov/DocumentCenter/View/458/2020-to-2025-International-Association-of-Firefighters-Contract,ogdensburgny.gov,https://ogdensburgny.gov/DocumentCenter/View/458/2020-to-2025-International-Association-of-Firefighters-Contract,cba,cba,high,,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000773,B4X1000-20260727-0383,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Ogdensburg,St. Lawrence County (36089; primary),non_safety,non_safety,CSEA (Civil Service Employees Association),"January 1, 2020 to December 31, 2024","AGREEMENT T CITY OF OGDENSBURG, NEW YORK and CSEA Local 1000 SCME-CIO -CIO (City of Ogdensburg Salary Unit #8401-01) Saint Lawrence County Local 845",https://www.ogdensburg.org/DocumentCenter/View/448,ogdensburg.org,https://ogdensburg.org/DocumentCenter/View/448,wage_schedule,memorandum_or_settlement,high,non_safety_constraint_signal,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000774,B4X1000-20260727-0383,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Ogdensburg,St. Lawrence County (36089; primary),police,police,Police Supervisory Unit (employee organization not fully specified in extracted excerpt),"Expired on December 31, 1990; award discusses a successor agreement for 1991-1992 (year-specific wage increase percentages stated)",Arbitration Award: City of Ogdensburg and the Police Supervisory Unit,https://perb.ny.gov/city-ogdensburg-and-police-supervisory-unit,perb.ny.gov,https://perb.ny.gov/city-ogdensburg-and-police-supervisory-unit,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,agenda_minutes_pay_policy,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000775,B4X1000-20260727-0384,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Pelham,Westchester County (36119; primary),police,police,"Village of Pelham Police Benevolent Association, Inc. (PBA)","June 1, 2021 to May 31, 2024 (period stated in minutes; attached MOA text not present)","Board of Trustees Minutes: Memorandum of Agreement with Village of Pelham Police Benevolent Association, Inc. (June 1, 2021 to May 31, 2024) — Item #8",https://www.pelhamny.gov/AgendaCenter/ViewFile/Minutes/_09132022-68,pelhamny.gov,https://pelhamny.gov/AgendaCenter/ViewFile/Minutes/_09132022-68,mou_or_memorandum,agenda_cover_sheet,high,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000776,B4X1000-20260727-0384,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Pelham,Westchester County (36119; primary),fire,fire,"Village of Pelham Professional Firefighters, Inc., Local 2213, AFL-CIO","June 1, 2024 to May 31, 2029 (period stated in minutes; attached MOA text not present)","Board of Trustees Minutes: Memorandum of Agreement with Village of Pelham Professional Firefighters, Inc., Local 2213, AFL-CIO (June 1, 2024 to May 31, 2029) — Item #11",https://www.pelhamny.gov/AgendaCenter/ViewFile/ArchivedAgenda/_04082025-1685,pelhamny.gov,https://pelhamny.gov/AgendaCenter/ViewFile/ArchivedAgenda/_04082025-1685,mou_or_memorandum,agenda_cover_sheet,high,,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000777,B4X1000-20260727-0384,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Pelham,Westchester County (36119; primary),non_safety,non_safety,"Civil Service Employees Association, Inc.; Local 1000, AFSCME, ALF-CIO; Westchester Local 860","June 1, 2024 to May 31, 2029 (period stated in minutes; attached MOA text not present)","Board of Trustees Minutes: Memorandum of Agreement with Civil Service Employees Association, Inc.; Local 1000, AFSCME (June 1, 2024 to May 31, 2029) — Parking Enforcement Officers & School Crossing Guards Unit #917801 — Item #8",https://www.pelhamny.gov/AgendaCenter/ViewFile/Minutes/_01232024-808,pelhamny.gov,https://pelhamny.gov/AgendaCenter/ViewFile/Minutes/_01232024-808,civil_service_or_hr_pay_plan,agenda_cover_sheet,high,non_safety_constraint_signal,broad_multi_source_crosscheck,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000778,B4X1000-20260727-0385,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Port Jervis,Orange County (36071; primary),police,police,Police Benevolent Association of the City of Port Jervis,"January 1, 2006 through December 31, 2007",Port Jervis 2006-2007 Final Agr (Collective Bargaining Agreement),https://ecommons.cornell.edu/server/api/core/bitstreams/56128709-cbbf-4729-b854-86e39369a8c3/content,ecommons.cornell.edu,https://ecommons.cornell.edu/server/api/core/bitstreams/56128709-cbbf-4729-b854-86e39369a8c3/content,wage_schedule,cba,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000779,B4X1000-20260727-0385,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Port Jervis,Orange County (36071; primary),police,police,Port Jervis PBA,"Contract effective January 1, 1981 (award period tied to effective contract date)",Compulsory Interest Arbitration Award (City of Port Jervis vs. Port Jervis PBA),https://perb.ny.gov/city-port-jervis-and-port-jervis-police-benevolent-association,perb.ny.gov,https://perb.ny.gov/city-port-jervis-and-port-jervis-police-benevolent-association,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000780,B4X1000-20260727-0385,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Port Jervis,Orange County (36071; primary),non_safety,non_safety,"Civil Service Employees Association, Inc., Local 1000 (AFSCME), Orange County Local 836","January 1, 1999 through December 31, 2003","Port Jervis, City of and Port Jervis Unit, CSEA, Local 1000, AFSCME, AFL-CIO, Orange County Local 836 (Collective Bargaining Agreement)",https://ecommons.cornell.edu/server/api/core/bitstreams/c403657f-4aa2-4a68-941d-90e248022a7f/content,ecommons.cornell.edu,https://ecommons.cornell.edu/server/api/core/bitstreams/c403657f-4aa2-4a68-941d-90e248022a7f/content,cba,cba,high,,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000781,B4X1000-20260727-0385,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Port Jervis,Orange County (36071; primary),unclear,unclear,,unclear,Port Jervis Common Council agenda (includes 'CSEA Contract' as agenda item),https://www.portjervisny.gov/_files/ugd/405cb1_ddaf97e3a1c144719caf9bb3b989454d.pdf,portjervisny.gov,https://portjervisny.gov/_files/ugd/405cb1_ddaf97e3a1c144719caf9bb3b989454d.pdf,agenda_packet_or_minutes,agenda_cover_sheet,high,non_safety_constraint_signal,agreements_mous_settlements,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000782,B4X1000-20260727-0386,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Rye Brook,Westchester County (36119; primary),police,police,"Rye Brook Police Association, Inc.","June 1, 2018 – May 31, 2023","Final rev 06-05-2018 Agreement Between Village of Rye Brook and Rye Brook Police Association, Inc. (PBA)",https://storage.googleapis.com/proudcity/ryebrookny/uploads/2019/07/PBA-Agreement-June-2018-to-May-2023.pdf,storage.googleapis.com,https://storage.googleapis.com/proudcity/ryebrookny/uploads/2019/07/PBA-Agreement-June-2018-to-May-2023.pdf,cba,cba,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000783,B4X1000-20260727-0386,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Rye Brook,Westchester County (36119; primary),fire,fire,Rye Brook Professional Firefighters (IAFF),"June 1, 2022 – May 31, 2027",Collective Bargaining Agreement Between Village of Rye Brook and Village of Rye Brook Professional Firefighters (IAFF),https://storage.googleapis.com/proudcity/ryebrookny/uploads/2023/02/2022-2027-Firefighter-Contract.pdf,storage.googleapis.com,https://storage.googleapis.com/proudcity/ryebrookny/uploads/2023/02/2022-2027-Firefighter-Contract.pdf,cba,cba,high,,arbitration_factfinding,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000784,B4X1000-20260727-0387,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Tuckahoe,Westchester County (36119; primary),police,police,Tuckahoe Police Benevolent Association,"2 years (June 1, 1975 – May 31, 1977)",Award of Public Arbitration: Village of Tuckahoe and Tuckahoe Police Benevolent Association (CA-0080; M75-766),https://perb.ny.gov/system/files/documents/2024/03/ca-0080-award-12-22-76.pdf,perb.ny.gov,https://perb.ny.gov/system/files/documents/2024/03/ca-0080-award-12-22-76.pdf,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000785,B4X1000-20260727-0387,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Tuckahoe,Westchester County (36119; primary),police,police,Tuckahoe Police Organization 9,unclear (operative contract term not captured in scout snippet; needs in-document confirmation),Compulsory Interest Arbitration: Panel's Opinion and Award (Tuckahoe Police Organization 9 v. Village of Tuckahoe) (IA200-023),https://perb.ny.gov/system/files/documents/2024/03/ia200-023-award-1-22-02.pdf,perb.ny.gov,https://perb.ny.gov/system/files/documents/2024/03/ia200-023-award-1-22-02.pdf,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000786,B4X1000-20260727-0387,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Tuckahoe,Westchester County (36119; primary),non_safety,non_safety,,"unclear (wage schedule appears within budget for the year ended May 31, 2025, with 2025-2026 budget column; not a labor CBA term)",Village of Tuckahoe Salary Schedule (included in FY budget package): Tentative Budget / Final Budget columns with 2024-2025 and 2025-2026 figures,https://www.tuckahoe.gov/DocumentCenter/View/265/FYE-2026-Adopted-Budget,tuckahoe.gov,https://tuckahoe.gov/DocumentCenter/View/265/FYE-2026-Adopted-Budget,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,salary_wage_schedules,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000787,B4X1000-20260727-0388,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Warwick,Orange County (36071; primary),non_safety,non_safety,"International Brotherhood of Teamsters, Local Union No. 445","June 1, 2022 through May 31, 2026 (4-year period) (as stated in minutes; full executed CBA not provided in this lead)","December 5, 2022 Minutes (DPW – Collective Bargaining Agreement; Teamsters Local Union No. 445)",https://villageofwarwickny.gov/wp-content/uploads/December-5-2022-Minutes-Approved.pdf,villageofwarwickny.gov,https://villageofwarwickny.gov/wp-content/uploads/December-5-2022-Minutes-Approved.pdf,agenda_packet_or_minutes,meeting_minutes,high,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000788,B4X1000-20260727-0388,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Warwick,Orange County (36071; primary),non_safety,non_safety,"International Brotherhood of Teamsters, Local Union No. 445","unclear (settlement date referenced, but operative wage period/terms not visible beyond the stipulation reference in this lead)","April 3, 2023 Minutes (Stipulation of Settlement - Teamsters Local Union No. 445 and the Village of Warwick dated March 28, 2023)",https://villageofwarwick.org/wp-content/uploads/April-3-2023-Minutes-Approved.pdf,villageofwarwick.org,https://villageofwarwick.org/wp-content/uploads/April-3-2023-Minutes-Approved.pdf,agenda_packet_or_minutes,meeting_minutes,high,,budget_pay_plans,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000789,B4X1000-20260727-0389,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Watervliet,Albany County (36001; primary),police,police,Watervliet Police Benevolent Association,"two years (award effective Jan 1, 1993 and Jan 1, 1994); exact end date not explicitly stated in visible text",In the Matter of the Arbitration Between City of Watervliet (Police Department) and Watervliet Police Benevolent Association (Conciliation Opinion/Award) (Case IA93-015; M92-564),https://perb.ny.gov/city-watervliet-and-watervliet-police-benevolent-association,perb.ny.gov,https://perb.ny.gov/city-watervliet-and-watervliet-police-benevolent-association,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000790,B4X1000-20260727-0389,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Watervliet,Albany County (36001; primary),police,police,Watervliet Police Benevolent Association,"January 1, 2001 to December 31, 2003 (as stated in document header/title context)","Memorandum of Agreement (modifying the January 1, 2001 to December 31, 2003 Collective Bargaining Agreement) — Watervliet Police Benevolent Association",https://ecommons.cornell.edu/bitstreams/716f8a1e-aba1-43c0-bdd8-90d76e82d4f2/download,ecommons.cornell.edu,https://ecommons.cornell.edu/bitstreams/716f8a1e-aba1-43c0-bdd8-90d76e82d4f2/download,mou_or_memorandum,memorandum_or_settlement,high,,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4XPAR-20260727-000791,B4X1000-20260727-0389,lane_001,broad_shard_001,worker_lane_001,NY,Northeast,Watervliet,Albany County (36001; primary),fire,fire,"Uniformed Fire Fighters' Association of Watervliet, Local 590, IAFF, AFL-CIO",award period not clearly visible in extracted text (award discusses wage increase in 1990 & 1991; confirmation needed),"City of Watervliet and Uniformed Fire Fighters' Association of Watervliet, Local 590, IAFF, AFL-CIO — Interest Arbitration Award (PERB)",https://perb.ny.gov/city-watervliet-and-watervliet-uniformed-firefighters-association-local-590-iaff-afl-cio,perb.ny.gov,https://perb.ny.gov/city-watervliet-and-watervliet-uniformed-firefighters-association-local-590-iaff-afl-cio,arbitration_award,arbitration_award,high,strike_or_no_strike_constraint,civil_service_hr_personnel,unscouted municipality; state-balanced geographic expansion,rotate broad public local-government labor and pay document families,false,false,false,pending_combined_review,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
