span_id,source_id,extraction_id,retained_source_id,candidate_id,scout_target_id,verification_row_id,readiness_id,source_review_download_id,span_queue_id,span_lane_id,span_lane_sequence,municipality,state,region,source_family,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_type,source_title,original_locator,final_locator,extracted_text_artifact_path,extracted_text_artifact_hash,evidence_category,mechanism_attributes,quant_span_types,qualitative_mechanism_span_types,exact_span_text,short_paraphrase,page_number,section_heading,character_start_offset,character_end_offset,line_offset,paragraph_offset,location_metadata_status,confidence_quality_flag,source_level_span_status,extraction_timestamp,reason_code,rule_ids,span_sha256
B4X2500SPAN-20260730-4948feae598185e14a112931,B4X2500LIVE-20260729-003018,B4X2500TXT-20260730-5dee0f055848382d0e07,B4X2500SRD-20260730-674c8b7ef760ff63726e,B4X2500LIVE-20260729-003018,B4X2500-20260729-02943,B4X2500V-20260730-00607,B4X2500RDY-20260730-813367fa5d8d8be2cc56,B4X2500SRD-20260730-674c8b7ef760ff63726e,B4X2500SPQ-20260730-02dda330f3710ca9cbe5,span_extraction_lane_003,82,Harmony,MN,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"COLLECTIVE BARGAINING AGREEMENT CITY OF HARMONY AND THE INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 49 (2018, 2019, 2020)",https://harmonymn.gov/wp-content/uploads/2024/07/2017-12.12-Harmony-City-Council-Agenda.pdf,https://harmonymn.gov/wp-content/uploads/2024/07/2017-12.12-Harmony-City-Council-Agenda.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-5dee0f055848382d0e07.txt,17690003aafb94e96f744d3bcdf333a901d783584f1e02556864043647850750,source_navigation_reference,,,,"APPENDIX II-CENTRAL PENSION FUND.......................................................................16
APPENDIX III-WAGE GRID ...............................................................................................17
","The passage points to another pay schedule, appendix, exhibit, or source location.",,APPENDIX I-SEASONAL EMPLOYEES ...........................................................................15,33579,33806,572,70,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:14Z,bounded_deterministic_rule_match_R001,R001,ab87c7551e09da0d726f654fbe2eae3b6c96f8fe4dfc5ac6cc5ead7cf45ea5b9
B4X2500SPAN-20260730-79282243ea3ddff2e497fe7d,B4X2500LIVE-20260729-003018,B4X2500TXT-20260730-5dee0f055848382d0e07,B4X2500SRD-20260730-674c8b7ef760ff63726e,B4X2500LIVE-20260729-003018,B4X2500-20260729-02943,B4X2500V-20260730-00607,B4X2500RDY-20260730-813367fa5d8d8be2cc56,B4X2500SRD-20260730-674c8b7ef760ff63726e,B4X2500SPQ-20260730-02dda330f3710ca9cbe5,span_extraction_lane_003,82,Harmony,MN,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"COLLECTIVE BARGAINING AGREEMENT CITY OF HARMONY AND THE INTERNATIONAL UNION OF OPERATING ENGINEERS, LOCAL 49 (2018, 2019, 2020)",https://harmonymn.gov/wp-content/uploads/2024/07/2017-12.12-Harmony-City-Council-Agenda.pdf,https://harmonymn.gov/wp-content/uploads/2024/07/2017-12.12-Harmony-City-Council-Agenda.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-5dee0f055848382d0e07.txt,17690003aafb94e96f744d3bcdf333a901d783584f1e02556864043647850750,source_navigation_reference,,,,"Appendix III

Wage Grid
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,66092,66116,1225,242,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:14Z,bounded_deterministic_rule_match_R001,R001,20ceba4baef8111b2f4bf2269ed452fe4493948442a0dc202ed4747421d9c5dc
B4X2500SPAN-20260730-128e9e3ea1f007fd65ffed8f,B4X2500LIVE-20260729-004500,B4X2500TXT-20260730-367c88de7ae64fcd2b62,B4X2500SRD-20260730-7c0dc46418cedb4f1a78,B4X2500LIVE-20260729-004500,B4X2500-20260729-04493,B4X2500V-20260730-00746,B4X2500RDY-20260730-b368cac781042c5cc4be,B4X2500SRD-20260730-7c0dc46418cedb4f1a78,B4X2500SPQ-20260730-98067b747b31f11c23a1,span_extraction_lane_003,214,Rutherfordton,NC,South,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,,pdf,FY2025 Employee Salary and Classification Report (Attachment C to FY 25 Budget Ordinance) — Rate Schedule For FY 2024-2025,https://rutherfordton.civicweb.net/document/48379/,https://rutherfordton.civicweb.net/document/48379,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-367c88de7ae64fcd2b62.txt,6ad76d38076d2585d46b62f842a6e0f7e34a80f5fedc0d795ba7c9793e1adfa4,source_navigation_reference,,,,"FY 2025 Capital Improvement Plan is attached as Attachment B to this Ordinance.
Section 10: The corresponding FY 2024-2025 Employee Salary and Classification
","The passage points to another pay schedule, appendix, exhibit, or source location.",,Section 9: The corresponding FY 2025-2029 Capital Improvement Plan for the General,3555,3713,96,24,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:19Z,bounded_deterministic_rule_match_R001,R001,aa29e430e8950db7558844fcb5b219773e83b98bd7dee38362bae4e62193cc17
B4X2500SPAN-20260730-25d9e1db65b69f124db74f6d,B4X2500LIVE-20260729-004500,B4X2500TXT-20260730-367c88de7ae64fcd2b62,B4X2500SRD-20260730-7c0dc46418cedb4f1a78,B4X2500LIVE-20260729-004500,B4X2500-20260729-04493,B4X2500V-20260730-00746,B4X2500RDY-20260730-b368cac781042c5cc4be,B4X2500SRD-20260730-7c0dc46418cedb4f1a78,B4X2500SPQ-20260730-98067b747b31f11c23a1,span_extraction_lane_003,214,Rutherfordton,NC,South,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_other_hint,,pdf,FY2025 Employee Salary and Classification Report (Attachment C to FY 25 Budget Ordinance) — Rate Schedule For FY 2024-2025,https://rutherfordton.civicweb.net/document/48379/,https://rutherfordton.civicweb.net/document/48379,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-367c88de7ae64fcd2b62.txt,6ad76d38076d2585d46b62f842a6e0f7e34a80f5fedc0d795ba7c9793e1adfa4,source_navigation_reference,,,,"Attachment C: FY 25 Budget Ordinance

Salary
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,14797,14842,454,117,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:19Z,bounded_deterministic_rule_match_R001,R001,12d67dd42b27a52584fb7a4b50f7ab61c3d73640514d183d9ccd77e7eafbb100
B4X2500SPAN-20260730-3420180b7bd06a0eae4877a3,B4X2500LIVE-20260729-007588,B4X2500TXT-20260730-ff3e0720b0f56a2b2f7b,B4X2500SRD-20260730-6304e1dcf5cd1398f644,B4X2500LIVE-20260729-007588,B4X2500-20260729-07608,B4X2500V-20260730-01662,B4X2500RDY-20260730-82e553220410de565861,B4X2500SRD-20260730-6304e1dcf5cd1398f644,B4X2500SPQ-20260730-04d6d1b9f1d7ec5763e3,span_extraction_lane_003,261,Flora,IL,Midwest,cba,high_priority_verification_ready,cba_hint,non_safety_constraint_signal,pdf,"Labor Agreement between City of Flora, Illinois and Local Union No. 702 (IBEW) — March 7, 2022 to March 6, 2025 (with year-to-year continuation clause)",https://ibew702.org/wp-content/uploads/2022/06/City-of-Flora-CBA-3-7-22-thru-3-6-2025.pdf,https://ibew702.org/wp-content/uploads/2022/06/City-of-Flora-CBA-3-7-22-thru-3-6-2025.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-ff3e0720b0f56a2b2f7b.txt,1ce7a01abe3c117459feb79306b35cc90b556a05870550118ecef44211d70108,source_navigation_reference,,,,"See Appendix A for explanation of potential alternative wage rates in year 2023 and 2024.
","The passage points to another pay schedule, appendix, exhibit, or source location.",,schedule will be reinstituted instead of the 9 months.,5318,5408,187,68,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:20Z,bounded_deterministic_rule_match_R001,R001,e923980a9455db54fc0821c140ac2cdbdac7444f9c8f73b93a8108b6248a7688
B4X2500SPAN-20260730-096f206d1be27f3d6b02c413,B4X2500LIVE-20260729-008564,B4X2500TXT-20260730-0b4f3309809b7ee7f532,B4X2500SRD-20260730-a00aad7c4b0bfcf023a7,B4X2500LIVE-20260729-008564,B4X2500-20260729-08537,B4X2500V-20260730-04815,B4X2500RDY-20260730-f4b7e701846bd3654b15,B4X2500SRD-20260730-a00aad7c4b0bfcf023a7,B4X2500SPQ-20260730-e0aac62887597cdb7825,span_extraction_lane_003,270,Leverett,MA,Northeast,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Leverett Personnel Policies (January 2016),https://leverett.ma.us/files/personnel_policies_final_2016.pdf,https://leverett.ma.us/files/personnel_policies_final_2016.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-0b4f3309809b7ee7f532.txt,34e7f854ce779a6ab7f9f036b1e997104a11a465b41dbcdc53e2d258acfe7434,source_navigation_reference,,,,"Attachment D Family and Medical Leave Act Request Forms and Information Sheet
Attachment E Workers’ Compensation Forms
","The passage points to another pay schedule, appendix, exhibit, or source location.",,9. SEVERABILITY 52,2486,2605,100,15,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:21Z,bounded_deterministic_rule_match_R001,R001,a01f3cb8dfc3c58ad6a41746021dfb0e19c91b815c790c03aff3044fec1e84ad
B4X2500SPAN-20260730-41f8f30399f9959d3ef538a9,B4X2500LIVE-20260729-007672,B4X2500TXT-20260730-ec56957516bd85db5953,B4X2500SRD-20260730-91906950c41f0ef8fc0a,B4X2500LIVE-20260729-007672,B4X2500-20260729-07653,B4X2500V-20260730-00274,B4X2500RDY-20260730-e7f7fe257d880b988efc,B4X2500SRD-20260730-91906950c41f0ef8fc0a,B4X2500SPQ-20260730-5f38b821d699ff3eb1d5,span_extraction_lane_003,275,Sugar Grove,IL,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Resolution Approving FOP Sergeants Contract (Appendix A Wage Schedule),https://www.egovlink.com/public_documents300/sugargrove/published_documents/Agenda%20Documents/2022/20221220/8f%20%20Resolution%20Approving%20FOP%20Sergeants%20Contract.pdf,https://egovlink.com/public_documents300/sugargrove/published_documents/Agenda%20Documents/2022/20221220/8f%20%20Resolution%20Approving%20FOP%20Sergeants%20Contract.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_002/B4X2500TXT-20260730-ec56957516bd85db5953.txt,0d968178bdca5cd7d05c6ce93e7887a3492b3359326719e34a071550919385b8,source_navigation_reference,,,,"Appendix A

Wage Schedule

Start A B C D E
First Full Pay
","The passage points to another pay schedule, appendix, exhibit, or source location.",,ILLINOIS FOP LABOR COUNCIL VILLAGE OF SUGAR GROVE,63019,63077,1002,183,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:21Z,bounded_deterministic_rule_match_R001,R001,fd4228d7c3fcebaa68dfcb42930f4eca5e80a343dea174bfec4f36f132720fdb
B4X2500SPAN-20260730-f2b469987fcbc7c21edb6da8,B4X2500LIVE-20260729-006332,B4X2500TXT-20260730-8a742a4fe32dbf12bcb8,B4X2500SRD-20260730-2b5e3f23ed06d3f9a28d,B4X2500LIVE-20260729-006332,B4X2500-20260729-06240,B4X2500V-20260730-05120,B4X2500RDY-20260730-6428a1359d0dd3d117fe,B4X2500SRD-20260730-2b5e3f23ed06d3f9a28d,B4X2500SPQ-20260730-19032ac628aa4a8dae69,span_extraction_lane_003,284,Roxbury,NJ,Northeast,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Council Agenda/Introduced Materials (includes ordinance text amending Administrative Code § 2-17.13 Pay Plan for non-union personnel),https://www.roxburynj.us/AgendaCenter/ViewFile/Agenda/_06282022-819,https://roxburynj.us/AgendaCenter/ViewFile/Agenda/_06282022-819,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-8a742a4fe32dbf12bcb8.txt,75b209ef856aeec0eafd98b45a30d818a28bcd641baed925355e10dfc5b8f750,source_navigation_reference,,,,The attached Salary Ordinance addresses all non-union personnel salaried and hourly.,"The passage points to another pay schedule, appendix, exhibit, or source location.",,,31678,31762,867,161,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:21Z,bounded_deterministic_rule_match_R002,R002,b7cfc35cb362b4038cae4c67a492684a78f4749b0345c6ea5c4bc17c237c55cf
B4X2500SPAN-20260730-a5a68b2fa6f078a39a20a871,B4X2500LIVE-20260729-006756,B4X2500TXT-20260730-df2ca8086c6c7aa7d052,B4X2500SRD-20260730-db6f9031bb01e21fa97e,B4X2500LIVE-20260729-006756,B4X2500-20260729-06653,B4X2500V-20260730-01542,B4X2500RDY-20260730-e92ad6a2303b9c731d5b,B4X2500SRD-20260730-db6f9031bb01e21fa97e,B4X2500SPQ-20260730-92ca6a2a16c1a612330e,span_extraction_lane_003,320,Fort White,FL,South,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Town Council Meeting Minutes (includes Item: Town Clerk Salary) — April 7, 2025",https://www.fortwhitefl.com/media/5136,https://fortwhitefl.com/media/5136,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-df2ca8086c6c7aa7d052.txt,711f741366693e98fb81c58b052441cb68caedd308523b8fc2df2f254e76e36a,source_navigation_reference,,,,"EXHIBIT A

STATE HIGHWAY LIGHTING, MAINTENANCE, AND COMPENSATION AGREEMENT
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,56731,56806,1459,341,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:22Z,bounded_deterministic_rule_match_R001,R001,08742cabfd1ea2c0b405e1250ece9d7c1da881f1d1d30622fbe471fa36d5b5d8
B4X2500SPAN-20260730-4763817c95d209b4675042dd,B4X2500LIVE-20260729-006756,B4X2500TXT-20260730-df2ca8086c6c7aa7d052,B4X2500SRD-20260730-db6f9031bb01e21fa97e,B4X2500LIVE-20260729-006756,B4X2500-20260729-06653,B4X2500V-20260730-01542,B4X2500RDY-20260730-e92ad6a2303b9c731d5b,B4X2500SRD-20260730-db6f9031bb01e21fa97e,B4X2500SPQ-20260730-92ca6a2a16c1a612330e,span_extraction_lane_003,320,Fort White,FL,South,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Town Council Meeting Minutes (includes Item: Town Clerk Salary) — April 7, 2025",https://www.fortwhitefl.com/media/5136,https://fortwhitefl.com/media/5136,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-df2ca8086c6c7aa7d052.txt,711f741366693e98fb81c58b052441cb68caedd308523b8fc2df2f254e76e36a,source_navigation_reference,,,,"This exhibit defines the method and limits of compensation to be made to the MAINTAINING
","The passage points to another pay schedule, appendix, exhibit, or source location.",,1.0 PURPOSE,56847,56936,1467,345,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:22Z,bounded_deterministic_rule_match_R001,R001,fe56c1326fc8dc55c7f8b72dc8ee373c53cadbe6b4fb42cdf4ca7e7c5fdd6fca
B4X2500SPAN-20260730-551e34c6fdc9be4720f4c0d4,B4X2500LIVE-20260729-008595,B4X2500TXT-20260730-a3bbf7098105441ac740,B4X2500SRD-20260730-6f96852d9a74ee5c215c,B4X2500LIVE-20260729-008595,B4X2500-20260729-08550,B4X2500V-20260730-04818,B4X2500RDY-20260730-a402fc6a8b6f4589493e,B4X2500SRD-20260730-6f96852d9a74ee5c215c,B4X2500SPQ-20260730-e49f45751504a55672cf,span_extraction_lane_003,326,Shirley,MA,Northeast,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Town of Shirley Wage Scale FY23 May 2022.xlsx,https://www.shirley-ma.gov/Archive/ViewFile/Item/286,https://shirley-ma.gov/Archive/ViewFile/Item/286,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-a3bbf7098105441ac740.txt,2894190b71f600b6e8838219890c866d78bac597ecd4e1b36345f4f793ffcc24,source_navigation_reference,,,,"Appendix B
Town of Shirley
Proposed FY23 Wage Scale ‐ 1% cost of living adjustment
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,0,83,1,1,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:22Z,bounded_deterministic_rule_match_R001,R001,e161a66ad31a5034ada0ef4350ef0fb36e211fcee949aa470a46309c06b8f29d
B4X2500SPAN-20260730-a443d548b790a88a67f14fb1,B4X2500LIVE-20260729-005542,B4X2500TXT-20260730-b5ff9920e18e61f0db4e,B4X2500SRD-20260730-46deed792cd06beeeb35,B4X2500LIVE-20260729-005542,B4X2500-20260729-05471,B4X2500V-20260730-04920,B4X2500RDY-20260730-0e54988e17d644459f0d,B4X2500SRD-20260730-46deed792cd06beeeb35,B4X2500SPQ-20260730-7c3bca696fbaa3397b13,span_extraction_lane_003,367,Mountain Lake,MN,Midwest,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Special City Council Meeting — Union Agreement Negotiations (AFSCME); includes General Wage Adjustment and Appendix A wage scale incorporation,https://cityofmountainlakemn.gov/wp-content/uploads/11-12-19_Special_City_Council_Minutes.pdf,https://cityofmountainlakemn.gov/wp-content/uploads/11-12-19_Special_City_Council_Minutes.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-b5ff9920e18e61f0db4e.txt,1db7a35ab0c7642ba73c2a999b7915952f2232ba825e8dec156751ca2f9242b2,source_navigation_reference,,,,"Appendix A – Wage Scale
*Incorporate Appendix A Pay Schedule Memorandum of Agreement into Collective Bargaining
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,4745,4857,93,22,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:23Z,bounded_deterministic_rule_match_R001,R001,d6a950e2884ab7a63d018f1b518d8b12d1fa632ae9c1b280918563b8f3ab9582
B4X2500SPAN-20260730-97bdd469800a28667991bffe,B4X2500LIVE-20260729-004892,B4X2500TXT-20260730-3869ada871359651bc2e,B4X2500SRD-20260730-80dc2e29a459d30d1dbb,B4X2500LIVE-20260729-004892,B4X2500-20260729-04963,B4X2500V-20260730-04208,B4X2500RDY-20260730-22dff17563fd96bd4130,B4X2500SRD-20260730-80dc2e29a459d30d1dbb,B4X2500SPQ-20260730-894dea065aef7c81fb10,span_extraction_lane_003,368,Marysvale,UT,West,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,pdf,Marysvale Town Code (Revised Ordinances) — § 3-818 Compensation and Salaries,https://marysvale.gov/wp-content/uploads/2026/01/ORDINANCES.REVISED.1.3.26.pdf,https://marysvale.gov/wp-content/uploads/2026/01/ORDINANCES.REVISED.1.3.26.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-3869ada871359651bc2e.txt,6627ae7382cadd0a611990a1e7f68d41d475f2282842ea0e13f52b62d8265503,source_navigation_reference,,,,"shall be substantially in the form shown in appendix A.

13-20-4-11. OWNER MAY PAY AND TAKE ANIMALS.","The passage points to another pay schedule, appendix, exhibit, or source location.",,,528716,528816,9403,1706,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:24Z,bounded_deterministic_rule_match_R001,R001,027b41ca001841431a555e68ff7a2ce77ee381ba5a883888ffe6080cef104315
B4X2500SPAN-20260730-94827195c5a4a917ffc8fa90,B4X2500LIVE-20260729-003283,B4X2500TXT-20260730-74ce646081a12ab31fcd,B4X2500SRD-20260730-75184676579708f456a9,B4X2500LIVE-20260729-003283,B4X2500-20260729-03280,B4X2500V-20260730-02558,B4X2500RDY-20260730-3805902ff7cdaebe6ef9,B4X2500SRD-20260730-75184676579708f456a9,B4X2500SPQ-20260730-c8b32c6df71e977734c9,span_extraction_lane_003,384,Holland,OH,Midwest,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,Ordinance No. 27-2023 Exhibit A,https://www.hollandohio.com/wp-content/uploads/2023/12/27-2023-exhibit-A.pdf,https://hollandohio.com/wp-content/uploads/2023/12/27-2023-exhibit-A.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-74ce646081a12ab31fcd.txt,c0598594e3d74244706f2f44a63b10b69db9c42a724fd1fb0bb4df762f6107ee,source_navigation_reference,,,," 27-2023 Exhibit A

entitled to compensation in excess of the established salary, regardless if additional hours are required to
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,4689,4818,98,30,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:24Z,bounded_deterministic_rule_match_R001,R001,ff775923f407759eaa903c44fc2dc88492605f6061a3e06c0fac03e796102258
B4X2500SPAN-20260730-1148555d83587a353a99dce1,B4X2500LIVE-20260729-000427,B4X2500TXT-20260730-2d64bbe549593b21e254,B4X2500SRD-20260730-0d579f88306be3bd1f67,B4X2500LIVE-20260729-000427,B4X2500-20260729-00371,B4X2500V-20260730-02030,B4X2500RDY-20260730-3ced227b5c071457d18d,B4X2500SRD-20260730-0d579f88306be3bd1f67,B4X2500SPQ-20260730-dab6465de6e825f02c96,span_extraction_lane_003,408,Kalamazoo charter,MI,Midwest,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Charter Township of Kalamazoo Board of Trustees meeting packet: ""2023 Wage Scale"" (Attachment A) + wage rates (Attachment B)",https://storage.googleapis.com/proudcity/kalamazoomi/uploads/2022/11/Board-Meeting-12122023-Use.pdf,https://storage.googleapis.com/proudcity/kalamazoomi/uploads/2022/11/Board-Meeting-12122023-Use.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-2d64bbe549593b21e254.txt,92c8598145892df4b58823f2a89c26ab4fe3eacd4b674e1eccd0c0769b538129,source_navigation_reference,,,,"CHARTER TOWNSHIP OF KALMAZOO ATTACHMENT B
FISCAL YEAR COMMENCING ON JANUARY 1, 2023
WAGE RATES FOR POSITIONS NOT LISTED ON THE WAGE SCALE
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,168473,168611,3719,647,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:24Z,bounded_deterministic_rule_match_R001,R001,eb2d65f6be3bbd1e5c2669ee3861fc8e41c820c1fb096e5c6922bfd4f40233fc
B4X2500SPAN-20260730-cc24a0168721013b8cef2f7c,B4X2500LIVE-20260729-003286,B4X2500TXT-20260730-bfae71b0655fc73d615a,B4X2500SRD-20260730-05350f6ba84cfad13023,B4X2500LIVE-20260729-003286,B4X2500-20260729-03282,B4X2500V-20260730-02527,B4X2500RDY-20260730-572ce94847177bed9a45,B4X2500SRD-20260730-05350f6ba84cfad13023,B4X2500SPQ-20260730-9f5d793863345a54b7dd,span_extraction_lane_003,412,Howland,OH,Midwest,cba,high_priority_verification_ready,cba_hint,,pdf,Collective Bargaining Agreement (Howland Township Fire Department and IAFF Local 2786),https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0420.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-04-0420.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-bfae71b0655fc73d615a.txt,ed3f48883f9e96e275a640c6ecdf52eb47714d4814ffaac453255ba596a47959,source_navigation_reference,,,,"Appendix A
MOUs and Agreements

59

Wage Breakdown Page
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,68205,68261,1910,842,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:25Z,bounded_deterministic_rule_match_R001,R001,1c4fd5df7529dccabca067a2d24cad83da0864952ad185a952c33afa703bec42
B4X2500SPAN-20260730-cb67d6bd8094bc36ef974273,B4X2500LIVE-20260729-003605,B4X2500TXT-20260730-27d368d25c774405ee9a,B4X2500SRD-20260730-2f73400189c57db1942f,B4X2500LIVE-20260729-003605,B4X2500-20260729-03560,B4X2500V-20260730-04791,B4X2500RDY-20260730-45980166720798710ee7,B4X2500SRD-20260730-2f73400189c57db1942f,B4X2500SPQ-20260730-b695d88a1cac0e0fc4c6,span_extraction_lane_003,439,West Bridgewater,MA,Northeast,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,pdf,"Memorandum of Agreement (AFSCME) (April 4, 2023) — successor collective bargaining for July 1, 2023 through June 30, 2026",https://cms1files.revize.com/westbridgewater/August%2014%2C%202024%20Packet.pdf,https://cms1files.revize.com/westbridgewater/August%2014%2C%202024%20Packet.pdf,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_004/B4X2500TXT-20260730-27d368d25c774405ee9a.txt,245ac587c9ec9fae3e43468671ea35e9323de74f9bddabb7bb2f21ab7e2cf1e9,source_navigation_reference,,,," Amend Article 8- Wages -Appendix A

The compensation of each employee shall be increased in Appendix A as follows:
","The passage points to another pay schedule, appendix, exhibit, or source location.",,,130079,130195,3109,829,character_line_paragraph_available_page_unavailable_after_prior_normalization,deterministic_candidate_unrated,positive_spans_found,2026-07-30T17:40:26Z,bounded_deterministic_rule_match_R001,R001,f44a1287c80cb7bec88b6b2ddaf696cc668a287b938b25feb7a612eae1a6ec4a
