span_extraction_id,rating_queue_id,rating_lane_id,rating_input_sha256,rating_input_char_count,span_status,dry_preparation_status,model_api_calls
CBSPAN-20260728-923d37eaa14a378b2e616053,CBRATQ-20260728-36a5e1a2cb291b882b974109,rating_lane_002,fa3e43e01ab2e3c86a1d423704ac81662a057dc5efaafb316e06ae55eece8675,1242,span_extracted,prepared_no_call,0
CBSPAN-20260728-076a3fbea521b135646e22f1,CBRATQ-20260728-afc23116e431fc941c457154,rating_lane_002,1503276aecd59ae0fd1987e6439b86b5f7014ec1359c80bb54acd2b1dc0ebdd7,1283,span_extracted,prepared_no_call,0
CBSPAN-20260728-29202f5fc0e0714c9c017939,CBRATQ-20260728-b8e247d2b6b29d48824a175b,rating_lane_002,938f11dd8a7f8b1a7457f820241abf8eee86c88f63091ee8ab2a5e9a8de2d87d,1275,span_extracted,prepared_no_call,0
CBSPAN-20260728-bd1923aba6f060045ef1b346,CBRATQ-20260728-d862e84dd430440ce89ce100,rating_lane_002,55624d0e7218a727b1aa430c61650df4176a81877f8d99ceb7ab8a0284465f1f,1283,span_extracted,prepared_no_call,0
CBSPAN-20260728-e4148e95fe26cc3cbe40268d,CBRATQ-20260728-f8acf5ac138a029b315876bb,rating_lane_002,84acf224904ed216ea2fe781f317a8e0bcada81f3c15dc88d070f842e326c5cf,1295,span_extracted,prepared_no_call,0
CBSPAN-20260728-47f085bb977d06a04c8bda25,CBRATQ-20260728-b58429a009ce462a329bb134,rating_lane_002,182dbd7d5213dd89b665c91f2d61f9cd155c97e5751a933f93718cec1beb7d0d,1308,span_extracted,prepared_no_call,0
CBSPAN-20260728-421a4f5063c228c49d644637,CBRATQ-20260728-b61e20f3608cfdf54fd25072,rating_lane_002,8860fe2fb78560d12c647cf9e03bd282a855290f35fc6af586ba5ffc9caaff9b,1269,span_extracted,prepared_no_call,0
CBSPAN-20260728-2437ae41565c19579d124b27,CBRATQ-20260728-a7e14c0588a86200db523aa8,rating_lane_002,cc61c5b796202226fa3278865b26db646f71501c28270905022f94b19ab6d3e1,1331,span_extracted,prepared_no_call,0
CBSPAN-20260728-28b8d61250e0b496898f4ab6,CBRATQ-20260728-2da9d6bf00ae00c3ef3903d2,rating_lane_002,980e5fd8a62306c58a185bc411017075580fa88094d14a040d4304c7fe1f30b7,1300,span_extracted,prepared_no_call,0
CBSPAN-20260728-36237658fd330fac798652e7,CBRATQ-20260728-ce8db9dbaaaefbf6259fc783,rating_lane_002,78380c7ccec4a931b162620154be9b222f333f855623f233fa789e7af7d7e785,1305,span_extracted,prepared_no_call,0
CBSPAN-20260728-f69fe23cad3a9a00ae4c9268,CBRATQ-20260728-bfa8fb47a9b778b7c107f363,rating_lane_002,90c8da557edf99c42bb40276baff6c8de97ffb68fe75fd7b0ce3527a25596616,1264,span_extracted,prepared_no_call,0
CBSPAN-20260728-0358031909e1d495177af2e7,CBRATQ-20260728-70fd441e4114ef2f1a140ca6,rating_lane_002,874703db75092cce9884ff3cbd506cfdb96e07286a78165ae1fbfd83cead23f0,1251,span_extracted,prepared_no_call,0
CBSPAN-20260728-fb3088c775d385f1427dea98,CBRATQ-20260728-b7e6a054891d722ebc4df936,rating_lane_002,73f86e4047da38a91add9d5cb64d580c22f006128982c4cc150d8820197d2bb8,1256,span_extracted,prepared_no_call,0
CBSPAN-20260728-804997b28084a3a43180499c,CBRATQ-20260728-47ba3ff71b5ef27f868f7359,rating_lane_002,ba46d4d0a0781d94ee8fcde56e287fd73e384a235059628161e8bbbeb05b9941,1285,span_extracted,prepared_no_call,0
CBSPAN-20260728-94e26a04fc78aa4376d14394,CBRATQ-20260728-326fc527f92e04b0fdfe67f7,rating_lane_002,696b582a8581b9126f7a48ef8e1bd3d7f3324cbec667fa01901c5d935ef4d297,1311,span_extracted,prepared_no_call,0
CBSPAN-20260728-c5e424342c8a8577d25ac48c,CBRATQ-20260728-f2ca26bd1a996e2e26b69aa0,rating_lane_002,46155cef5259efca8a9e4ebb281e0cd5c9ae983fd81a029624f41f7c88f7452f,1353,span_extracted,prepared_no_call,0
CBSPAN-20260728-388670e325a6e7410a5a6cf7,CBRATQ-20260728-663a2264359b4cd9bccd8d3a,rating_lane_002,0b423c1e1596608c7d748059621eba5612ea9e7ee78511668bc26ed967595898,1411,span_extracted,prepared_no_call,0
CBSPAN-20260728-d6d98aa33c8e8ccc3beaa5c3,CBRATQ-20260728-8ec1068b45534697a2bd6672,rating_lane_002,b9813a09f0211258448e809e03cc67ef2318f6ff95d686732ce0b35c9b206fd3,1428,span_extracted,prepared_no_call,0
CBSPAN-20260728-c7d88ef47f3971b12af03914,CBRATQ-20260728-1590035e7a7eecb123fa8cd2,rating_lane_002,b1160ef57773affa023e6f61eba1ec76f195953d071945e3e07a5f2a3a95ccb5,1321,span_extracted,prepared_no_call,0
CBSPAN-20260728-327e88f222e76a237e59d41b,CBRATQ-20260728-c2056ddbeee524b1ee564b5b,rating_lane_002,39beabd9c2192caf67ddb1c0820ac8674ada24d6ec87a5a288d6390d13643da1,1319,span_extracted,prepared_no_call,0
CBSPAN-20260728-f32625ced1021ec1bb1857fd,CBRATQ-20260728-cf1bdab461981fdfe0c8fe28,rating_lane_002,4a9379bc0e8f1570cc900abe05802d9c36f32aa0d085f8ac06a4801f803eb169,1456,span_extracted,prepared_no_call,0
CBSPAN-20260728-8c4073a5b0f91c8c274651f1,CBRATQ-20260728-34f1f8c61ab5a998846a54f2,rating_lane_002,2c85067a42337e37b56f0ef713dca979f725c01e47d7c15c4a11b70d8e75f5f7,1443,span_extracted,prepared_no_call,0
CBSPAN-20260728-0d3abe7088d574c94b319a4f,CBRATQ-20260728-ef4dbf1b02fd534cb9801abf,rating_lane_002,7b14ab4c16ce166fbe928310cde1a94b95f679fabfcd6c28041b9f2be538c2ed,1438,span_extracted,prepared_no_call,0
CBSPAN-20260728-2758caf1d4c03ee1209df566,CBRATQ-20260728-fde484555253b459bda86dce,rating_lane_002,8482afeec02b748cf6f4b2decf34303fd32552939a53f1ac9f05c523c15ef2a3,1444,span_extracted,prepared_no_call,0
CBSPAN-20260728-0ac4ae19333ac01ca4947f77,CBRATQ-20260728-53292b1196eb2abc25bd08c5,rating_lane_002,9308f0ad694c15e0e4d714105f644b4dcee35db29d9412052b5b3bcbb0ccaa00,1446,span_extracted,prepared_no_call,0
CBSPAN-20260728-3857d5ee5430dd068b2f6370,CBRATQ-20260728-b5b37a401dd25c87b6c0b0f6,rating_lane_002,071a518808685952fd25db94bc8a8e9d41e15d5adfe8be1098b2d312e52cdd84,1439,span_extracted,prepared_no_call,0
CBSPAN-20260728-a93395f487f546489fb95875,CBRATQ-20260728-0d9f422384cb5c3a7957e5d5,rating_lane_002,223c91b21a6466c5287b791bf1f2c75c5d60ea286a275d55ffbc3661540bb5f3,1307,span_extracted,prepared_no_call,0
CBSPAN-20260728-a68806c6476336e17c13a919,CBRATQ-20260728-1c3e364e49689380f8a101bc,rating_lane_002,3d5a5ea074fe5a479dafa7fd80aa4ce7f5422fe10d064126aa8ba3330bdbd371,1308,span_extracted,prepared_no_call,0
CBSPAN-20260728-0aa09295d52c137352c8113d,CBRATQ-20260728-f68f4aff04e2dd1cef542e5d,rating_lane_002,ec79c06301da40a4e29ac829406263bcc4d65afb7a185b827ca11723d3c27714,1338,span_extracted,prepared_no_call,0
CBSPAN-20260728-c5a3e6f3e62d4b2f06a1a01c,CBRATQ-20260728-31623c34566667fefccd2502,rating_lane_002,ead47c6c0fd77bf11185168362224c24a641a7eb2b65f5157933697ef6e7fb2a,1335,span_extracted,prepared_no_call,0
CBSPAN-20260728-817184feceda931a28225e22,CBRATQ-20260728-afc0ad6fbaef93cf80e47528,rating_lane_002,796b19d0f98d08925aaf365c52c6ce2eb02a45d054d81a25b19775e5df12acfd,1335,span_extracted,prepared_no_call,0
CBSPAN-20260728-6e594c685503e4103f2322f8,CBRATQ-20260728-e5f51e521d0f4e28b29c53bb,rating_lane_002,6c5d9cc76dfafcb2f3b8de1fcaee03dc32582cc1305a77d6876bfceee00a4eab,1317,span_extracted,prepared_no_call,0
CBSPAN-20260728-214a8e4a3e9868802d3fa372,CBRATQ-20260728-ab281ede0f6172d5b6f09ee9,rating_lane_002,9ffddcd82d31ff7ffe71370b54cbee41fbbbdae85e530342ac5ede77ba081b72,1317,span_extracted,prepared_no_call,0
CBSPAN-20260728-eb34dfcb6e3560e689e1d165,CBRATQ-20260728-bca6299b2cd35823ceee8521,rating_lane_002,cb84af286b14d8f5999346361626f0056f1a048beca728569b707e2b72c3be2a,1319,span_extracted,prepared_no_call,0
CBSPAN-20260728-adb79b0ca8d6ee2f79546315,CBRATQ-20260728-25bb7b42f9c76e44ffb9dfc8,rating_lane_002,c6e1fd0e35e239e3fc1bdaae56e36afef9e5c9c5b896a3da574bbdefd49d64cb,1327,span_extracted,prepared_no_call,0
CBSPAN-20260728-a6aa4374911e55be99d27ddb,CBRATQ-20260728-6c2990ce78ae95004568089d,rating_lane_002,66cc0a33e6726c29fcfa193eca72e01964f610f36ba0a6d26bb6d2c560f95684,1394,span_extracted,prepared_no_call,0
CBSPAN-20260728-c777e3c162fce3151c409151,CBRATQ-20260728-1452928d4d35f21bc6c28b36,rating_lane_002,5767436edde80ca1a44bc58dd3e5dd00f60a4c7450d7ee248ca2801119fd797d,1401,span_extracted,prepared_no_call,0
CBSPAN-20260728-b87f86227f537422cd4adfd4,CBRATQ-20260728-fa2590ae22d06e1edd98f0f3,rating_lane_002,7def5343cfccfc2ccdbfd463999d80c421b4185f1442256f21af27f3795ba035,1369,span_extracted,prepared_no_call,0
CBSPAN-20260728-5b3a7ec0dcba68865cb692db,CBRATQ-20260728-cd4152a7659e147af01ebdf4,rating_lane_002,3a32dc4651086e67b620cddb5d33f818fff743f2fab6520bf660c7f5b0790bd9,1385,span_extracted,prepared_no_call,0
CBSPAN-20260728-cc3663f28986ffb42cae75b5,CBRATQ-20260728-05d5722c06fa888df0efbd0d,rating_lane_002,aee2a7973d32df1033df9bec38c4564b19c91acfb24d17bfb1656012e963d6cd,1370,span_extracted,prepared_no_call,0
CBSPAN-20260728-91ccfa630b945bafde9fa3c1,CBRATQ-20260728-464c7f33136872ec3feb4e4a,rating_lane_002,d2c429fc1c6263895d8c23d0f5df3e92e73fd419582e1bf7cdc29a409a880ff1,1369,span_extracted,prepared_no_call,0
CBSPAN-20260728-041b32355ca4d932ecf8fb2b,CBRATQ-20260728-d86c53d15c4704833f5004bb,rating_lane_002,45a7bf04aa0cc137bf1c930261aba5cef507edd0ea2516ef4ef0d732a845694c,1370,span_extracted,prepared_no_call,0
CBSPAN-20260728-49d73a557913db3fd525ea4e,CBRATQ-20260728-1e314d2c60464afe348d3a02,rating_lane_002,83825498658e5e0124d41ea037c6c2b934aafa1a909a2aab52fea87615201cfe,1369,span_extracted,prepared_no_call,0
CBSPAN-20260728-5628e67ddd7bf4c9d2383e5c,CBRATQ-20260728-64b0dfd59ea9bf048c151ca0,rating_lane_002,0163e05e34b941af9d58e1f3f6e075bd77af9f162b173d7f0913b05c1f71ddc2,1419,span_extracted,prepared_no_call,0
CBSPAN-20260728-ac1fae5854619477169a9b50,CBRATQ-20260728-ed01dd5ff827f08e3826c48d,rating_lane_002,bed9be99a40fedbe489e941ea9da7d46eccd63a9e9912f4c6ed401409aa0e618,1306,span_extracted,prepared_no_call,0
CBSPAN-20260728-6ec1908ec655830153a79ced,CBRATQ-20260728-1bf8d67c6fc091623d60438b,rating_lane_002,4737b68cc2def2c25d02b86eb3e12b1669a5ba6e0756b97791e80125457cfb9b,1310,span_extracted,prepared_no_call,0
CBSPAN-20260728-847512c27ad157011004b924,CBRATQ-20260728-9376a90b4e4a688558b83fc0,rating_lane_002,a9418be3116ac6df01a25093288f9d1854c5a4446de9dd80e4c04847ca6cb1f4,1332,span_extracted,prepared_no_call,0
CBSPAN-20260728-7f89eef3f0f101178e10c6af,CBRATQ-20260728-2cfa3bac660f8226ba63e4aa,rating_lane_002,67138acfe083f568653e86b016329ac82e6e0db881b3e4d804de681368ce48c8,1339,span_extracted,prepared_no_call,0
CBSPAN-20260728-2c84d80aee47625cbf350de5,CBRATQ-20260728-c5d2db684c141a02e7e96ce9,rating_lane_002,09bdcd8dcc5d4f1a3473ae9ae635ea3389eb4f18fc16e1f8b0658a7ab3fb93a1,1336,span_extracted,prepared_no_call,0
CBSPAN-20260728-cc961282d21cefdc69b73abe,CBRATQ-20260728-4802f9c59aec7f57540a360f,rating_lane_002,f0780e47ab9a928994315328e76173d3868371016ef81c06d77bc9af5677ab16,1408,span_extracted,prepared_no_call,0
CBSPAN-20260728-6230cdd9d1976005c731161a,CBRATQ-20260728-4c6e7f5b6b38914260183b86,rating_lane_002,8f2e23cc20d709c0772636115529b5ac8b0b2bfd60c76b55b3c501081e294525,1338,span_extracted,prepared_no_call,0
CBSPAN-20260728-a0db0b9cd247679ae833d92e,CBRATQ-20260728-f6cda82f25b3e59307da404c,rating_lane_002,81efe98478c076bca36f87f20052626eba37e9d5ce16b31397a47a4194d3a600,1328,span_extracted,prepared_no_call,0
CBSPAN-20260728-8114e3dbdf0bad958187a1b1,CBRATQ-20260728-fc89e9d2fab14d31f29b9677,rating_lane_002,cb144615b9b01abe7b6cb66dbdc33426e4d843c5fb29169d2de1cdb65d66f6df,1322,span_extracted,prepared_no_call,0
CBSPAN-20260728-64862e85c785fd356113e322,CBRATQ-20260728-f3b18152c8a7878424276385,rating_lane_002,30ba1cefee0df288a953d55e757304949e19f2ba625556283b460dbae5d6f0d1,1318,span_extracted,prepared_no_call,0
CBSPAN-20260728-8829e6b5c392af4002180573,CBRATQ-20260728-eabd49d89f180bd7d0d298c4,rating_lane_002,f529ad53501b4a7ca5cc4f78f14369bef05f295336e0cdef19d42c9e5755f3d9,1359,span_extracted,prepared_no_call,0
CBSPAN-20260728-dc491c605bdaed0d2cea5273,CBRATQ-20260728-3099b712c0e33c790e1c7d04,rating_lane_002,f03825280c6d56eff2c3c31a33ba35af2a6e052cdea5af6c4b1f8ac229503622,1362,span_extracted,prepared_no_call,0
CBSPAN-20260728-248e4536776eeff939c07e50,CBRATQ-20260728-946394a94bf0ac0a7bb08db6,rating_lane_002,edebd6ff569e7335232c50b407506864855dcae5f138dcf2280d4dad10c6a1b3,1355,span_extracted,prepared_no_call,0
CBSPAN-20260728-bb680fc413ce75b1423fcdcc,CBRATQ-20260728-c403ce3d749d3b2ab25c5c92,rating_lane_002,79779e0462e9343d154c797728aa6882a8e116ea5e5ff84ad4daa1e20fb7da6e,1324,span_extracted,prepared_no_call,0
CBSPAN-20260728-baa5313e70cdfcc338856798,CBRATQ-20260728-8fffb75e40da48da51cdb4a8,rating_lane_002,aa9e4ace079bc85f64e940a18c974ec615dcd8e135c14f806525c0f2b2dd32bf,1320,span_extracted,prepared_no_call,0
CBSPAN-20260728-5f409af2036907b48470cae3,CBRATQ-20260728-5efc7fc69f717216b931424f,rating_lane_002,1b42a6183ae4800864127b7eba7c7d8c356e6268a07763d2fd13afea6a5bc580,1318,span_extracted,prepared_no_call,0
CBSPAN-20260728-5f437f69e0717f911c93b6bd,CBRATQ-20260728-19cf0a6d34003ff9719aa4da,rating_lane_002,53a81beb2daf5b473fa7565a47394e1b327fd673cda550204634b6ededd85950,1303,span_extracted,prepared_no_call,0
CBSPAN-20260728-76046fd5758889393da42064,CBRATQ-20260728-75b561c517367f19421f7297,rating_lane_002,9ce815cf419c17275df26525519869c4cbf1d35304cf36d170cfaabd95f55df4,1400,span_extracted,prepared_no_call,0
CBSPAN-20260728-389fc051a782de0043dbc1dd,CBRATQ-20260728-36a880ccf569c39c5bf6c67d,rating_lane_002,d3195e4e6e4955a00c612b2a40c0be52210a023f232ccbbbe69508bec7dec39f,1353,span_extracted,prepared_no_call,0
CBSPAN-20260728-46b787aa22550a4f7bd97c9b,CBRATQ-20260728-14aca2f5ec9171b44d9b868d,rating_lane_002,fcbce448b0a14890f7dc221a121773648ee0f4663d46bb22c1d7e43dede4089b,1353,span_extracted,prepared_no_call,0
CBSPAN-20260728-89345764ff28c7d67d40f53b,CBRATQ-20260728-b587ecb469ac3c16dfe52ce2,rating_lane_002,cec38db34732abc70182a38cf97f9aeb77c93dd0a3b4e7a23a4be791a9e3a1dc,1354,span_extracted,prepared_no_call,0
CBSPAN-20260728-618344c127485273db1b87b4,CBRATQ-20260728-e8f2e4791f40ff152bea88fe,rating_lane_002,6adc05882f9ac9395cfd4be24f40cbca49765d574f848ac6df823fdc3c35b6da,1431,span_extracted,prepared_no_call,0
CBSPAN-20260728-630222b3b0ed16701fec5a19,CBRATQ-20260728-cdbd74b8f4e170f6be41de77,rating_lane_002,5e034625b6699571e11355d5569c43162b74b0ae782fc64ea63e104508c3c271,1451,span_extracted,prepared_no_call,0
CBSPAN-20260728-0fb5ec06e0c73d35b555c2e3,CBRATQ-20260728-0f2ce7e087e51a15450e6988,rating_lane_002,03747c5d68e9094a75e0617b30820382723132623dfb26845cd8558f4b753a53,1345,span_extracted,prepared_no_call,0
CBSPAN-20260728-697e4d1e928363d4036762ba,CBRATQ-20260728-4c161acf6ddcf0eebfafbe8a,rating_lane_002,acf01bffa1019e928d412bd6b941324bdc04b4ffe0249d28a488c7d8df01ac92,1338,span_extracted,prepared_no_call,0
CBSPAN-20260728-926ea2622fb4e794d0d0a534,CBRATQ-20260728-352a63b6175725bf763b8ba3,rating_lane_002,ac35d723b489ed303c25886bf30a19d2ecfdbf7f3b3b17fec12bc87f56395620,1117,span_extracted,prepared_no_call,0
CBSPAN-20260728-d3a2ba8e5b25e752a3ff831f,CBRATQ-20260728-de7c2fe5aa2392544f887618,rating_lane_002,91cc9cf1f1345d97072f5decbfd26e1b6b9cab1f1c9080e8ff7afe147dec292d,1391,span_extracted,prepared_no_call,0
CBSPAN-20260728-56a4e256dec61c66ad704952,CBRATQ-20260728-1d8f395e8e813d5811252571,rating_lane_002,6fc91a508f80abca7c4aed09a548b737324cfbdf2f8cd20ca7e5968a05478502,1398,span_extracted,prepared_no_call,0
CBSPAN-20260728-50f42716832be873139596fa,CBRATQ-20260728-45327f33751c63533b14ca44,rating_lane_002,d11c88921b93e44e8ffc0968a10bb560ab3c2c6a32705eb63041d022e8dc53f5,1402,span_extracted,prepared_no_call,0
CBSPAN-20260728-d64758dca005359cff16075f,CBRATQ-20260728-0b1eeed917e08f1f4ffa7442,rating_lane_002,c758df68dde906af24ddba0c768401ca0bbe36311af69ec5e202df910ea3609b,1345,span_extracted,prepared_no_call,0
CBSPAN-20260728-4a55983c380e3502ecdf6a81,CBRATQ-20260728-1fe4668d5e52de7e373768d8,rating_lane_002,64c47d89762faa6f2a05469e02143d348db76d114c880d824415e3800ff5002c,1457,span_extracted,prepared_no_call,0
CBSPAN-20260728-d893e392d516aaa8ac1b84f7,CBRATQ-20260728-55f286a72f66e1601265f573,rating_lane_002,1993e22bbb6de570797875aa48b4ce9ce817f23b96cff3cc99a2010cdda1f063,1409,span_extracted,prepared_no_call,0
CBSPAN-20260728-7e9a8d284872ecd7d66ee921,CBRATQ-20260728-9331eb7b3f33dd0efe60721b,rating_lane_002,eacf532274a5442f6efd21a45a918c4c6a4ad9c0a1bef86b686e37912cf540a9,1413,span_extracted,prepared_no_call,0
CBSPAN-20260728-4e6026f0e29518c4a11dfac0,CBRATQ-20260728-2145fa304690d08706ebd648,rating_lane_002,57e945af2085aaba8ab803d6e7f06a4c0a406f87919f13f01d7c1d2e69b46599,1366,span_extracted,prepared_no_call,0
CBSPAN-20260728-460cd11fa377cb1757a77f4f,CBRATQ-20260728-535b9d074d9e1bf502a8d8d8,rating_lane_002,795dec6ade2770b1db319fa0ce5153c4ea50dad61871f605c491618223ce9ffc,1355,span_extracted,prepared_no_call,0
CBSPAN-20260728-09f92f6446719d254f44f6b9,CBRATQ-20260728-91cc4ce8087feae0287efa74,rating_lane_002,9aac916f3977fedc1a8a70b58cdf8e3582e5e0c1e96a9ffca45ca02071353d94,1393,span_extracted,prepared_no_call,0
CBSPAN-20260728-454399f925d35a8a7267edca,CBRATQ-20260728-fc22f378f9eb399abdfa2529,rating_lane_002,6003d8d0e899a2eed13df68ff567135447cb5a868b6c85ab58c51a6fc4be5454,1361,span_extracted,prepared_no_call,0
CBSPAN-20260728-f9367b4903e6ab6b58026469,CBRATQ-20260728-cbb8e0e1ed750d36fe925e33,rating_lane_002,9fc6449a95123d0554c3d1c95f307c0865a244da85c0a8a67863c2fe49a1051c,1322,span_extracted,prepared_no_call,0
CBSPAN-20260728-dc68f62afd17f776c388fbce,CBRATQ-20260728-4f4186328963f7634d1f6629,rating_lane_002,f29a6bd02b35cd3fa63e15c87900c309115809dbfee595765fb8ea70ee9af0b6,1309,span_extracted,prepared_no_call,0
CBSPAN-20260728-4d311488ee27231e27cf8cab,CBRATQ-20260728-d093d23cc643ae82300c87bc,rating_lane_002,d789744ea8fa13468935920380a0b853e7cc981558434ba10d193b3a0321966f,1347,span_extracted,prepared_no_call,0
CBSPAN-20260728-397f5d520832fdb68e92f866,CBRATQ-20260728-f06bcd39c537c6ea374119a2,rating_lane_002,58f0ef08c832992f6136dd22767a23f5782d4400c14600e6b35723dff75b2413,1319,span_extracted,prepared_no_call,0
CBSPAN-20260728-22bec3d45027d3f347e1fc1a,CBRATQ-20260728-06232b510ae243b02138e053,rating_lane_002,2bddefcab364e5b181b4c3cf605a755965c32cee3fbc202ea004e0f1adc7ed67,1361,span_extracted,prepared_no_call,0
CBSPAN-20260728-189caad1667cb487ab0c6f44,CBRATQ-20260728-3fa08db249a9e994747eb597,rating_lane_002,fee62f07a05ceaca905ace7079af2abe54d3f1f0650193acd591beb303c7921d,1369,span_extracted,prepared_no_call,0
CBSPAN-20260728-4d69a8883b5cb3430dbf1b1d,CBRATQ-20260728-ab9b1167758daed04be0d099,rating_lane_002,5e576e8fdcbb377d2aaea7b6032df55237ce4803e76349bc87cc79196708e58b,1361,span_extracted,prepared_no_call,0
CBSPAN-20260728-85496ba904d5d1873c805d08,CBRATQ-20260728-0edb9c0777f40a82291c256f,rating_lane_002,caed6564bb26b9cea020d924f799071515790f8f589db6ea2a22be7f7cd931cc,1415,span_extracted,prepared_no_call,0
CBSPAN-20260728-118ef913dd8bc44a98bbfa18,CBRATQ-20260728-318e82bac2609f408fb81187,rating_lane_002,a977abdb4175c56b2d4e0be77848afe59af40fe5461f0690532ee84e44537675,1396,span_extracted,prepared_no_call,0
CBSPAN-20260728-d3a5d82d7bfe8c4996be2466,CBRATQ-20260728-1053f48cac999500bdd88448,rating_lane_002,ef58796c7dced0c1bed69466068ce56f929ac84dd15f55d9628780f8a8c1d34a,1481,span_extracted,prepared_no_call,0
CBSPAN-20260728-369d362b3c91c9c1b32a5edc,CBRATQ-20260728-08fb58750805641c06c47a47,rating_lane_002,82b7e7b43f691e3f58c05e158182289941e48aa8cbda61392b8ab6cc51e096ae,1383,span_extracted,prepared_no_call,0
CBSPAN-20260728-65d9ae14b5aaa4d419b8198c,CBRATQ-20260728-7091ef74726897f7fda6b980,rating_lane_002,67dadf8545a4056f1fbac9584e551706bc8cfbaee57e3d4f36f9626963d83ab6,1405,span_extracted,prepared_no_call,0
CBSPAN-20260728-7cf4096a5a199aada3616fa5,CBRATQ-20260728-f018d52adbc3eb8d03aa52f8,rating_lane_002,f5241e3bc6b535cd2cc639c3ce4975c1c2d17abd9c128a0cfc00b859a0b3b13f,1414,span_extracted,prepared_no_call,0
CBSPAN-20260728-bbaf489120fa94a0405eae3e,CBRATQ-20260728-3e73ce9e4f1692ade84ebfce,rating_lane_002,b9d5b7828a464e2fefc5c57e1828948e210cfa1f1b83ec26193d83c3a9ca2c00,1391,span_extracted,prepared_no_call,0
CBSPAN-20260728-4203f449acbabd785888acd4,CBRATQ-20260728-4d2f09bc7f92308718b114ca,rating_lane_002,cef4268cadb8ab0a3b74b9e7d32e9191187ae39f351d80940930c5914509aabb,1381,span_extracted,prepared_no_call,0
CBSPAN-20260728-3bda04a9db3e0d45dceddb8a,CBRATQ-20260728-faa2aeaa4de54f37edb48f4a,rating_lane_002,44af87be619d8368113f150a6daca7ec4ea7883afe4398cd7b429c9742584831,1381,span_extracted,prepared_no_call,0
CBSPAN-20260728-b217b89503778ac288bfd3d7,CBRATQ-20260728-96e684d5ad7531c204570090,rating_lane_002,63e8cd1489eaf5302bd044db357a47fb0a92650d9f23b52a8bc0e50e455123ab,1381,span_extracted,prepared_no_call,0
CBSPAN-20260728-669ad18f5734cb386bc6ae4d,CBRATQ-20260728-cfb5d009c5db225e777ad48b,rating_lane_002,5fc8438b9992fc8ead6862b8069ecf6f4f976407902d366eb186ae1a02a4fa92,1364,span_extracted,prepared_no_call,0
CBSPAN-20260728-0c792d660f3f4653a337418c,CBRATQ-20260728-21bd99828e7b55e107aeae23,rating_lane_002,c6302303ccc4ba438fb2c484f6c1c172b057940ebb25570d1607fd95154daca1,1362,span_extracted,prepared_no_call,0
CBSPAN-20260728-664498a7b2abd53f99a19157,CBRATQ-20260728-e305f40c74886ca7ebf0e8d4,rating_lane_002,288f9804c86fa3d4fb790922e0bcc585d8f2c5b146877db6fe123c28ef856c00,1377,span_extracted,prepared_no_call,0
CBSPAN-20260728-5019b8d4151c7d5e0e9d0e2e,CBRATQ-20260728-46591c2e0c7d8e148cd3eabc,rating_lane_002,baf9ba91c3f5a268f08fdf6d220d7651292fd90f5b8ef34e89a10c23094227de,1387,span_extracted,prepared_no_call,0
CBSPAN-20260728-eac705996efe6e4ccd03302c,CBRATQ-20260728-d715817a331edf9c1dc5c61a,rating_lane_002,d13f92c9127a7d7c29e92f3cfe584291d3542dbd04e72734a064124d0e62394b,1490,span_extracted,prepared_no_call,0
CBSPAN-20260728-05c3c82bb934eba2b121afb3,CBRATQ-20260728-b0ce06edab2f892a9bc6758a,rating_lane_002,5a63245fa82275b096f56871ebbb9e20f3eb0fc8b9447b2f20c769f2ecf80b24,1389,span_extracted,prepared_no_call,0
CBSPAN-20260728-f59cabe1dfcf2ff6739c6f60,CBRATQ-20260728-bd3bfdabf237f79d33e927e6,rating_lane_002,994b612693379e3b35bb72ede2bd60fc43421761ed520bad0e2ef44e1805467c,1341,span_extracted,prepared_no_call,0
CBSPAN-20260728-9ff4db817cf10e7ba598d4d7,CBRATQ-20260728-8462705349282eb3c38aeec6,rating_lane_002,622911b4ef5e6756040bb82c2218a830c8dce11b9b538d64dabf15085036cc4b,1347,span_extracted,prepared_no_call,0
CBSPAN-20260728-71a5170eda64790bae961902,CBRATQ-20260728-748a6938340e1827af50e51b,rating_lane_002,c86f0f55d201ea7972f7f76c40cc746f44d55df555f804b3a85b0c6a211cd201,1303,span_extracted,prepared_no_call,0
CBSPAN-20260728-8241892532f77736fbea7130,CBRATQ-20260728-d7d866b3275e485473ea33f7,rating_lane_002,1eed54c2bd58c68d03381ceae58687d4d8430d5b8b5a4585dfda778828297269,1496,span_extracted,prepared_no_call,0
CBSPAN-20260728-9caefff60af71d4127b702fa,CBRATQ-20260728-794448640751781350e1e754,rating_lane_002,4fe16e4f2f8498db7ed89e7e3ecfd212163371fcaffbbfb18b93bd06d9f791d6,1421,span_extracted,prepared_no_call,0
CBSPAN-20260728-218e3ae1b24e1fcf48cef7a8,CBRATQ-20260728-9cc02738453389d539fa920d,rating_lane_002,180502659550256bac5f27efd065af68710ac5ee26c4a7d7e1289c1ee34ba552,1312,span_extracted,prepared_no_call,0
CBSPAN-20260728-d121293d6100af9ff22d81c2,CBRATQ-20260728-c10398d13fec1f32cc9641e6,rating_lane_002,8f7e97f5a1601750df2b8d33a919c8579d773df27a33241427651954e6f60841,1380,span_extracted,prepared_no_call,0
