verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,review_candidate_id,target_id,municipality_id,original_locator_or_url,source_family_query_family,mechanism_source_family_hints,review_rationale,review_confidence,duplicate_suppression_status,candidate_review_lane_id,live_scout_lane_id,lineage,duplicate_of_verification_id
RMV-20260801-03542,verification_lane_005,418,BRM5C-BRM5-20260731-05173-05,BRM5C-BRM5-20260731-05173-05,BRM5-20260731-05173,scout_lane_002,,,MN,Midwest,Grand Forks,Polk County (27119; primary),unclear,unclear,AFSCME Council 65,2018-2020,Labor Agreement: AFSCME Council 65 (Supervisory Employees) — 2018-2020,https://www.afscme65.org/system/files/east_grand_forks_city_2018-2020.pdf,afscme65.org,https://afscme65.org/system/files/east_grand_forks_city_2018-2020.pdf,https://afscme65.org/system/files/east_grand_forks_city_2018-2020.pdf,https://afscme65.org/system/files/east_grand_forks_city_2018-2020.pdf,cba,cba,high,non_safety_constraint_signal,A supervisory AFSCME agreement can contain non-safety civilian wage setting mechanics (but this URL appears to be outside the likely needed cycle).,personnel_policy,,,,low_candidate,,,3.58,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-05173-05,BRM5-20260731-05173,cog_2025_168287,https://www.afscme65.org/system/files/east_grand_forks_city_2018-2020.pdf,personnel_policy,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_002,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-05173,
RMV-20260801-03543,verification_lane_005,419,BRM5C-BRM5-20260731-02253-03,BRM5C-BRM5-20260731-02253-03,BRM5-20260731-02253,scout_lane_001,,,OH,Midwest,Franklin,Coshocton County (39031; primary),non_safety,non_safety,Teamsters Local Union No. 413,"Three (3) years commencing on January 1, 2019 and terminating at midnight, December 31, 2021","Collective Bargaining Agreement Between Franklin Township and Teamsters Local Union No. 413 (Term: January 1, 2019 - December 31, 2021)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0791.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0791.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0791.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0791.pdf,cba,cba,high,,Non-police/non-fire municipal bargaining unit contract with explicit start/end dates and operative term language.,agenda_minutes_packet,,,,medium_candidate,,,2.88,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-02253-03,BRM5-20260731-02253,cog_2025_172802,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-09-0791.pdf,agenda_minutes_packet,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_005,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02253,
RMV-20260801-03544,verification_lane_005,420,BRM5C-BRM5-20260731-08790-01,BRM5C-BRM5-20260731-08790-01,BRM5-20260731-08790,scout_lane_003,,,MN,Midwest,Biwabik,St. Louis County (27137; primary),non_safety,non_safety,"International Union of Operating Engineers, Local #49 (AFL-CIO)","Effective Nov 1, 2019; in force until Oct 31, 2022 (PDF text also shows trailing '2025' near the end-date, so the full duration beyond 10/31/2022 is unclear).","Agreement (International Union of Operating Engineers, Local #49) and City of Biwabik (wages, hours, classifications & wage rates; effective dates)",https://www.cityofbiwabik.com/vertical/sites/{7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E}/uploads/October_26_2022.pdf,cityofbiwabik.com,https://cityofbiwabik.com/vertical/sites/{7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E}/uploads/October_26_2022.pdf,https://cityofbiwabik.com/vertical/sites/{7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E}/uploads/October_26_2022.pdf,https://cityofbiwabik.com/vertical/sites/{7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E}/uploads/October_26_2022.pdf,cba,cba,high,non_safety_constraint_signal,Contains operative labor terms including wages/hours and a section titled 'CLASSIFICATIONS & WAGE RATES' for Biwabik employees represented by IUOE Local 49 (non-safety/general municipal bargaining unit).,compensation_classification_plan,,,,medium_candidate,,,3.54,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-08790-01,BRM5-20260731-08790,cog_2025_167627,https://www.cityofbiwabik.com/vertical/sites/{7B8CE12E-F192-48FD-9F8B-F0F6ED66A00E}/uploads/October_26_2022.pdf,compensation_classification_plan,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_005,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-08790,
RMV-20260801-03545,verification_lane_005,421,BRM5C-BRM5-20260731-01571-03,BRM5C-BRM5-20260731-01571-03,BRM5-20260731-01571,scout_lane_001,,,MN,Midwest,Northfield,Rice County (27131; primary),non_safety,non_safety,International Union of Operating Engineers (IUOE) Local Union No. 70,"January 1, 2025 through December 31, 2027",2025 - 2027 General Unit Labor Contract (Agreement) - City of Northfield and International Union of Operating Engineers Local Union No. 70 (General Unit),https://www.northfieldmn.gov/DocumentCenter/View/13705/2025---2027-General-Unit-Labor-Contract,northfieldmn.gov,https://northfieldmn.gov/DocumentCenter/View/13705/2025---2027-General-Unit-Labor-Contract,https://northfieldmn.gov/DocumentCenter/View/13705/2025---2027-General-Unit-Labor-Contract,https://northfieldmn.gov/DocumentCenter/View/13705/2025---2027-General-Unit-Labor-Contract,cba,cba,high,non_safety_constraint_signal,Official posted labor agreement likely covering general non-safety municipal/Civilian employees with multi-year term and potential COLA/CPI wage increase mechanics.,local_pay_policy_payroll,,,,medium_candidate,,,3.62,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-01571-03,BRM5-20260731-01571,cog_2025_168349,https://www.northfieldmn.gov/DocumentCenter/View/13705/2025---2027-General-Unit-Labor-Contract,local_pay_policy_payroll,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-01571,
RMV-20260801-03546,verification_lane_005,422,BRM5C-BRM5-20260731-09853-01,BRM5C-BRM5-20260731-09853-01,BRM5-20260731-09853,scout_lane_003,,,OH,Midwest,Perry,Montgomery County (39113; primary),police,police,"Fraternal Order of Police, Capital City Lodge No. 9","January 1, 2022 - December 31, 2024","Collective Bargaining Agreement — Perry Township and Fraternal Order of Police Capital City Lodge No. 9 (January 1, 2022 - December 31, 2024)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,dam.assets.ohio.gov,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,cba,cba,high,,Police (sworn) municipal CBA wage terms and overall contract duration.,cba_agreement,,,,medium_candidate,,,3.12,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-09853-01,BRM5-20260731-09853,cog_2025_110961,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1096.pdf,cba_agreement,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_002,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-09853,
RMV-20260801-03547,verification_lane_005,423,BRM5C-BRM5-20260731-06798-01,BRM5C-BRM5-20260731-06798-01,BRM5-20260731-06798,scout_lane_002,,,NY,Northeast,Plattsburgh,Clinton County (36019; primary),police,police,Police Department Union (Local/Organization not captured in snippet),2013-2016,Police Department Union Contract (City of Plattsburgh) 2013-2016,https://www.cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/Police%20Department%20Union%20Contract%20-%202013-2016.pdf,cityofplattsburgh-ny.gov,https://cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/Police%20Department%20Union%20Contract%20-%202013-2016.pdf,https://cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/Police%20Department%20Union%20Contract%20-%202013-2016.pdf,https://cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/Police%20Department%20Union%20Contract%20-%202013-2016.pdf,cba,cba,high,,"Police compensation source for City of Plattsburgh; may contain wage-setting and any CPI/COLA-type mechanisms, but this is a police/safety unit.",broad_pay_employee_compensation_index,,,,medium_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-06798-01,BRM5-20260731-06798,cog_2025_170767,https://www.cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/Police%20Department%20Union%20Contract%20-%202013-2016.pdf,broad_pay_employee_compensation_index,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_002,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-06798,
RMV-20260801-03548,verification_lane_005,424,BRM5C-BRM5-20260731-02985-01,BRM5C-BRM5-20260731-02985-01,BRM5-20260731-02985,scout_lane_001,,,NY,Northeast,Granville,Washington County (36115; primary),police,police,Granville Police Benevolent Association (GPBA),"June 1, 2016 - May 31, 2021 (5-year term per cover/title)",Collective Bargaining Agreement by and between the Village of Granville and the Granville Police Benevolent Association,https://www.seethroughny.net/contracts/VillageofGranville_P_2021.pdf,seethroughny.net,https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf,https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf,https://seethroughny.net/contracts/VillageofGranville_P_2021.pdf,cba,cba,high,,Direct executed police CBA for a Granville municipal employer; likely contains binding compensation/wage provisions relevant to wage-cycle continuity checks.,agenda_minutes_packet,,,,medium_candidate,,,3.35,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-02985-01,BRM5-20260731-02985,cog_2025_208929,https://www.seethroughny.net/contracts/VillageofGranville_P_2021.pdf,agenda_minutes_packet,,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-02985,
RMV-20260801-03549,verification_lane_005,425,BRM5C-BRM5-20260731-13564-02,BRM5C-BRM5-20260731-13564-02,BRM5-20260731-13564,scout_lane_004,,,OH,Midwest,Marion,Mercer County (39107; primary),police,police,Fraternal Order of Police-Ohio Labor Council (FOP-OLC) Blue Unit and Gold Unit,"3-year contract with pay increase effective dates 1-1-24, 1-1-25, 1-1-26 (end date not explicitly captured in provided extraction; '3-year contract' text present)",Synopsis of Ratified Collective Bargaining Agreement with the Fraternal Order of Police-Ohio Labor Council Blue Unit and Gold Unit (contract changes synopsis; includes hiring/retention and pay increase effective dates for a 3-year contract),https://www.marionohio.us/DocumentCenter/View/8641/20231023-FOP-OLC-Blue-and-Gold-Unit-Contract-Changes-10-23-PDF%22,marionohio.us,https://marionohio.us/DocumentCenter/View/8641/20231023-FOP-OLC-Blue-and-Gold-Unit-Contract-Changes-10-23-PDF%22,https://marionohio.us/DocumentCenter/View/8641/20231023-FOP-OLC-Blue-and-Gold-Unit-Contract-Changes-10-23-PDF%22,https://marionohio.us/DocumentCenter/View/8641/20231023-FOP-OLC-Blue-and-Gold-Unit-Contract-Changes-10-23-PDF%22,cba,context_only,high,,"City ratified FOP-OLC police contract changes with explicit economic timing across multiple years, which may help frame safety pay cycles even if it cannot serve as a full step-table comparator.",local_pay_policy_payroll,,,,low_candidate,,,3.38,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-13564-02,BRM5-20260731-13564,cog_2025_132696,https://www.marionohio.us/DocumentCenter/View/8641/20231023-FOP-OLC-Blue-and-Gold-Unit-Contract-Changes-10-23-PDF%22,local_pay_policy_payroll,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_003,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-13564,
RMV-20260801-03550,verification_lane_005,426,BRM5C-BRM5-20260731-10409-02,BRM5C-BRM5-20260731-10409-02,BRM5-20260731-10409,scout_lane_003,,,NY,Northeast,Broome,Schoharie County (36095; primary),non_safety,non_safety,Amalgamated Transit Union Local #1145,"January 1, 2022 through December 31, 2025 (term language in Article 38).",EMPLOYMENT AGREEMENT BETWEEN COUNTY OF BROOME AND AMALGAMATED TRANSIT UNION LOCAL #1145 (ATU Contract),https://www.broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,broomecountyny.gov,https://broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,https://broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,https://broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,cba,cba,high,non_safety_constraint_signal,Municipal union wage agreement covering non-safety/general municipal employees (transportation/maintenance classifications) with operative contract term across 2022-2025.,budget_pay_plan,,,,medium_candidate,,,3.81,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-10409-02,BRM5-20260731-10409,cog_2025_131425,https://www.broomecountyny.gov/sites/default/files/dept/ATU%20Contract%20%208-5-22%20FINAL.pdf,budget_pay_plan,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_004,scout_lane_003,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-10409,
RMV-20260801-03551,verification_lane_005,427,BRM5C-BRM5-20260731-14377-01,BRM5C-BRM5-20260731-14377-01,BRM5-20260731-14377,scout_lane_004,,,PA,Northeast,Butler,Schuylkill County (42107; primary),police,police,"Fraternal Order of Police, Lodge 32","effective January 1, 2026 (collective bargaining agreement governs wages; no CBA duration clause shown in this ordinance)",Ordinance No. 1839 (Council Bill No. 2026-01): Fixing the Wages of Employees of the City of Butler (Police Officers section),https://ecode360.com/BU1538/laws/LF2565542.pdf,ecode360.com,https://ecode360.com/BU1538/laws/LF2565542.pdf,https://ecode360.com/BU1538/laws/LF2565542.pdf,https://ecode360.com/BU1538/laws/LF2565542.pdf,cba,ordinance_or_policy,high,,"Provides an official municipal wage-setting instrument for City police officers effective Jan 1, 2026 and identifies the governing police CBA unit (FOP Lodge 32).",civil_service_hr,,,,medium_candidate,,,3.31,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14377-01,BRM5-20260731-14377,cog_2025_133864,https://ecode360.com/BU1538/laws/LF2565542.pdf,civil_service_hr,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14377,
RMV-20260801-03552,verification_lane_005,428,BRM5C-BRM5-20260731-14198-01,BRM5C-BRM5-20260731-14198-01,BRM5-20260731-14198,scout_lane_004,,,NY,Northeast,Hancock,Delaware County (36025; primary),non_safety,non_safety,Civil Service Employees Association (CSEA) Inc. (CSEA Town of Hancock D.P.W. unit #6605; also referenced: Delaware County Local 813),unclear,Collective Bargaining Agreement (Town of Hancock D.P.W. Unit #6605 / CSEA Inc. Local 1000 / Delaware County Local 813),https://ecommons.cornell.edu/bitstreams/e60e803b-4435-4bae-82e2-fac25832bf04/download,ecommons.cornell.edu,https://ecommons.cornell.edu/bitstreams/e60e803b-4435-4bae-82e2-fac25832bf04/download,https://ecommons.cornell.edu/bitstreams/e60e803b-4435-4bae-82e2-fac25832bf04/download,https://ecommons.cornell.edu/bitstreams/e60e803b-4435-4bae-82e2-fac25832bf04/download,cba,cba,high,non_safety_constraint_signal,"Non-safety municipal labor comparator candidate for Hancock, NY; includes Town of Hancock DPW unit and CSEA representation language (potentially includes longevity/step-style compensation mechanics, but term years are not visible in the retrieved excerpt).",agenda_minutes_packet,,,,low_candidate,,,3.62,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14198-01,BRM5-20260731-14198,cog_2025_139374,https://ecommons.cornell.edu/bitstreams/e60e803b-4435-4bae-82e2-fac25832bf04/download,agenda_minutes_packet,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_001,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14198,
RMV-20260801-03553,verification_lane_005,429,BRM5C-BRM5-20260731-14285-01,BRM5C-BRM5-20260731-14285-01,BRM5-20260731-14285,scout_lane_004,,,NY,Northeast,Schuyler Falls,Clinton County (36019; primary),non_safety,non_safety,Teamsters Local 687,"January 1, 2023 through December 31, 2025 (authorization for a labor agreement; MOU text not included here)",Town of Schuyler Falls Resolution #22-75 (Teamsters Local 687 labor agreement authorization; effective dates),https://schuylerfallsny.gov/wp-content/uploads/2023/08/RM08232022.pdf,schuylerfallsny.gov,https://schuylerfallsny.gov/wp-content/uploads/2023/08/RM08232022.pdf,https://schuylerfallsny.gov/wp-content/uploads/2023/08/RM08232022.pdf,https://schuylerfallsny.gov/wp-content/uploads/2023/08/RM08232022.pdf,cba,ordinance_or_policy,high,non_safety_constraint_signal,Identifies a non-safety bargaining relationship with a named union and provides an operative wage-agreement effective period (but not the wage amounts/retroactive implementation language).,broad_pay_employee_compensation_index,,,,medium_candidate,,,3.77,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-14285-01,BRM5-20260731-14285,cog_2025_208879,https://schuylerfallsny.gov/wp-content/uploads/2023/08/RM08232022.pdf,broad_pay_employee_compensation_index,non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_004,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-14285,
RMV-20260801-03554,verification_lane_005,430,BRM5C-BRM5-20260731-03289-02,BRM5C-BRM5-20260731-03289-02,BRM5-20260731-03289,scout_lane_001,,,PA,Northeast,Kennett,Chester County (42029; primary),police,police,Kennett Township Police Association,expired end of 2022; new agreement described as 2024-2027 includes 3% annual raises along with step increases (exact duration clause operative text not confirmed from CBA itself),Policy Briefing Summary: Collective Bargaining Agreement between Police and Kennett Twp,https://www.kennett.pa.us/DocumentCenter/View/6473/Agenda-item-7_c-CBA-Memo,kennett.pa.us,https://kennett.pa.us/DocumentCenter/View/6473/Agenda-item-7_c-CBA-Memo,https://kennett.pa.us/DocumentCenter/View/6473/Agenda-item-7_c-CBA-Memo,https://kennett.pa.us/DocumentCenter/View/6473/Agenda-item-7_c-CBA-Memo,cba,context_only,high,,"Provides explicit date range hints (2024-2027) relevant to wage-cycle matching, but remains context-only unless paired with the inspected executed CBA text.",cba_agreement,,,,high_candidate,,,2.92,plausible_municipal_compensation_source_with_moderate_specificity,medium_priority_verification_ready,medium_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-03289-02,BRM5-20260731-03289,cog_2025_205295,https://www.kennett.pa.us/DocumentCenter/View/6473/Agenda-item-7_c-CBA-Memo,cba_agreement,,Plausible municipal compensation source with moderate specificity.,4,unique_for_review,candidate_review_lane_004,scout_lane_001,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-03289,
RMV-20260801-03555,verification_lane_005,431,BRM5C-BRM5-20260731-17969-01,BRM5C-BRM5-20260731-17969-01,BRM5-20260731-17969,scout_lane_005,,,NY,Northeast,Macedon,Wayne County (36117; primary),non_safety,non_safety,,unclear,"Chapter 50: Personnel Policies (Town of Macedon, NY)",https://ecode360.com/34105740,ecode360.com,https://ecode360.com/34105740,https://ecode360.com/34105740,https://ecode360.com/34105740,cba,ordinance_or_policy,high,strike_or_no_strike_constraint;non_safety_constraint_signal,Primary non-safety municipality personnel-policy source family (personnel_policy) that may reference pay/benefits administration or incorporate/acknowledge collective bargaining effects.,personnel_policy,,,,medium_candidate,,,3.81,direct_municipal_compensation_or_labor_document_signal,high_priority_verification_ready,high_priority_verification_ready,,cba_arbitration_factfinding_hint,local_metadata_title_locator_snippet_hints_only,verification_not_run,,,,,,,HEAD,0,,,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,,BRM5C-BRM5-20260731-17969-01,BRM5-20260731-17969,cog_2025_171061,https://ecode360.com/34105740,personnel_policy,strike_or_no_strike_constraint;non_safety_constraint_signal,Direct municipal compensation or labor document signal.,4,unique_for_review,candidate_review_lane_003,scout_lane_005,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_005:BRM5-20260731-17969,
