span_queue_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,source_extraction_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPQ-20260728-5011f0a2281227ca61ab,CBTXT-20260728-0de70a15cf1de039f80c,CBRDY-20260728-34223842a1b42ef37408,CBSRD-20260728-0eecd40b937087a38cba,CBCR-20260728-00979,B4XPAR-20260727-001053,BCV-20260728-06400,broad_4x1000_deduped,span_lane_001,533,extraction_lane_001,KY,South,Wilmore,Jessamine County (21113; primary),"CITY OF WILMORE MINUTES — October 16, 2023 (Mayor Report: starting salary raise for Wilmore police officers)",https://wilmore.org/wp-content/uploads/2023.10.16-minutes.pdf,https://wilmore.org/wp-content/uploads/2023.10.16-minutes.pdf,wilmore.org,agenda_packet_or_minutes,meeting_minutes,high,e4290eb087b522f5001c9639a11383e0d7fca7a152431cbcf6344aee07c621ef,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0eecd40b937087a38cba.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0de70a15cf1de039f80c.txt,2380,c221cdc8b6d1a2291412d3e0861cbd3cc65240e48589444536ffab271b7d6ad6,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-70f4c3043828a7424c37,CBTXT-20260728-17d851560c9292a6aaec,CBRDY-20260728-363599ab273e6a18bd81,CBSRD-20260728-f53a67da51e3a9cf22fb,CBCR-20260728-04222,B4XPAR-20260727-004595,BCV-20260728-00268,broad_4x1000_deduped,span_lane_001,534,extraction_lane_001,LA,South,Abbeville,Vermilion Parish (22113; primary),Municipal Employees Civil Service — Pay Plan (Rule Book) — City of Abbeville (updated 10/24/2024-12/15/2021 style version),https://cityofabbeville.net/wp-content/uploads/2024/12/Rule-Book-Updated-10124.pdf,https://cityofabbeville.net/wp-content/uploads/2024/12/Rule-Book-Updated-10124.pdf,cityofabbeville.net,civil_service_or_hr_pay_plan,wage_schedule_or_compensation_plan,high,548af8900846e6b6a9f43884c16f2a2498408c15602d39412c24b2db4be6d82a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-f53a67da51e3a9cf22fb.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-17d851560c9292a6aaec.txt,112208,e71808c8e0eb695af7357a5b6971921b0f69101deb9dd4ec490c046822cc4d66,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-90d54aaa35d586938dc2,CBTXT-20260728-207a7433b97dfac56186,CBRDY-20260728-bae1b8bc7bd1a3262f65,CBSRD-20260728-3a657a33a9a10347f9e7,CBCR-20260728-00981,B4XPAR-20260727-001055,BCV-20260728-06172,broad_4x1000_deduped,span_lane_001,535,extraction_lane_001,LA,South,Abita Springs,St. Tammany Parish (22103; primary),Ordinance (Instrument #2020-006) Amending Ordinance #492 (2019 operating budget): employee health benefits rules and limitation on salary increases of any employee of the Town,https://www.townofabitasprings.com/_files/ugd/509006_5a5dd5015e4e4760b281eab3c095811f.pdf,https://townofabitasprings.com/_files/ugd/509006_5a5dd5015e4e4760b281eab3c095811f.pdf,townofabitasprings.com,budget_or_pay_plan,ordinance_or_policy,high,d08337b8c6a181b1fc95445077e6df4622ba367ff9b65d66b4ae9d2d26d453fe,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3a657a33a9a10347f9e7.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-207a7433b97dfac56186.txt,25852,6b120a26e0b52c366aaa1eb4d91c1c6d48f90a727182f6503a7cd1169a92b72d,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-52c289fad41a17e335d0,CBTXT-20260728-81cc9575aec2a2e83979,CBRDY-20260728-d68d72c62c58e8010181,CBSRD-20260728-ad899ed35ec7f92d6914,CBCR-20260728-00980,B4XPAR-20260727-001054,BCV-20260728-04030,broad_4x1000_deduped,span_lane_001,536,extraction_lane_001,LA,South,Abita Springs,St. Tammany Parish (22103; primary),Ordinance #2019-014 (Amending Code Sec. 10-101(c) and (e) and establishing subsection (f)): authority and compensation of the Town Marshal,https://www.townofabitasprings.com/_files/ugd/509006_7e3ffacceffa4c9098d7512f3062dd61.pdf,https://townofabitasprings.com/_files/ugd/509006_7e3ffacceffa4c9098d7512f3062dd61.pdf,townofabitasprings.com,cba,ordinance_or_policy,high,94c7fbc245e07f72a23bfc54658d22aebbed21015596a52c7fab1d1e062f50b2,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ad899ed35ec7f92d6914.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-81cc9575aec2a2e83979.txt,43679,ad000310a62554a87da96b63ae4917f35808e695d9b3b8beea93ae8d0dd70e25,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-bb6db9fb10910de71791,CBTXT-20260728-e0857a25719f995b61dc,CBRDY-20260728-bb1380f2d999df1347b6,CBSRD-20260728-fe9d84e0f813154279bb,CBCR-20260728-04224,B4XPAR-20260727-004597,BCV-20260728-07986,broad_4x1000_deduped,span_lane_001,537,extraction_lane_001,LA,South,Bastrop,Morehouse Parish (22067; primary),Bastrop Municipal Fire and Police Civil Service Board - Classification Plan (PDF),https://ose.louisiana.gov/wp-content/uploads/2019/05/Bastrop-Class-Plans.pdf,https://ose.louisiana.gov/wp-content/uploads/2019/05/Bastrop-Class-Plans.pdf,ose.louisiana.gov,civil_service_or_hr_pay_plan,wage_schedule_or_compensation_plan,high,6c74b0af7b6ca9a5e779ac80731a8667a84baf50485c5f3a837218806e897a66,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fe9d84e0f813154279bb.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-e0857a25719f995b61dc.txt,88455,524381e803f4ada51ed4f40ad997963dc5ceb37dfa12b1b87fa9573a9f5bf139,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-858e7f6c5a9520fc51f9,CBTXT-20260728-12bd3235d1515ed02e25,CBRDY-20260728-db0abb3431e9f9b983cf,CBSRD-20260728-3e88dab110956b937b3e,CBCR-20260728-04225,B4XPAR-20260727-004598,BCV-20260728-01556,broad_4x1000_deduped,span_lane_001,538,extraction_lane_001,LA,South,Bastrop,Morehouse Parish (22067; primary),BA 01-04-24 Bastrop Municipal Fire and Police Civil Service Board - Rules and Regulations (PDF),https://ose.louisiana.gov/wp-content/uploads/2019/05/Bastrop-Board-Rules.pdf,https://ose.louisiana.gov/wp-content/uploads/2019/05/Bastrop-Board-Rules.pdf,ose.louisiana.gov,civil_service_or_hr_pay_plan,ordinance_or_policy,high,785878843a249b61fcc434c6404f766fd4e1ee59ef9f58e58c008a58227a41a8,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-3e88dab110956b937b3e.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-12bd3235d1515ed02e25.txt,34639,81743720fdae233064b7a88a1c206f368c0fdc6aa59059f88f917500bede0833,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-eb0c0d927d28186feec6,CBTXT-20260728-3983ab5929b9ba2ee019,CBRDY-20260728-3783f9613d584833a44a,CBSRD-20260728-5bdd56e5e9b7bf467e19,CBCR-20260728-04226,B4XPAR-20260727-004599,BCV-20260728-06178,broad_4x1000_deduped,span_lane_001,539,extraction_lane_001,LA,South,Blanchard,Caddo Parish (22017; primary),CH 3 (Ordinance) — Establishing Compensation for Police Chief (salary + supplemental pay; expiration term),https://townofblanchard.us/government/documents/forms-documents/ordinances/67-ch-3/file,https://townofblanchard.us/government/documents/forms-documents/ordinances/67-ch-3/file,townofblanchard.us,other_local_government_pay_policy,ordinance_or_policy,high,e8fe3bcb01dfe5a9582a395a95e3a9e88e8b81279af8eb41dc7d693a71e4e647,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-5bdd56e5e9b7bf467e19.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3983ab5929b9ba2ee019.txt,5479,110bfd03a5cdb768ebe602a21d098ed5d36cbffb75e2b554ece4a82c634f1943,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-211203340df39d052a13,CBTXT-20260728-17e99886cfb3212dbf0d,CBRDY-20260728-39da4eb94c96ca0ee418,CBSRD-20260728-d06571f038b06d0a1eb4,CBCR-20260728-00982,B4XPAR-20260727-001056,BCV-20260728-03701,broad_4x1000_deduped,span_lane_001,540,extraction_lane_001,LA,South,Breaux Bridge,St. Martin Parish (22099; primary),Municipal Fire and Police Civil Service — City of Breaux Bridge — Classification Plan,https://ose.louisiana.gov/wp-content/uploads/2019/05/Breaux-Bridge-Class-Plans-1.pdf,https://ose.louisiana.gov/wp-content/uploads/2019/05/Breaux-Bridge-Class-Plans-1.pdf,ose.louisiana.gov,civil_service_or_hr_pay_plan,context_only,high,d54ee4cb029cc1a43e1b7018175ab62aa9172794c70fc85166ffa8a0556bb00b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d06571f038b06d0a1eb4.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-17e99886cfb3212dbf0d.txt,39167,31b60524d9211b9cd48170c61bf110e99423027252fe8aacace9f21c5d220805,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-9cb59eb7fa159f4963ed,CBTXT-20260728-c9d34645da4fec7feb55,CBRDY-20260728-e657235af4a4c389c59a,CBSRD-20260728-d4330152e60d438e5961,CBCR-20260728-06815,BSSC-20260727-00416,BCV-20260728-03700,broad_490_preserved_review_queue,span_lane_001,541,extraction_lane_001,LA,South,Carencro,,Carencro Municipal Fire and Police Civil Service Board Rules (PDF),https://ose.louisiana.gov/wp-content/uploads/2019/05/CN-Board-Rules.pdf,https://ose.louisiana.gov/wp-content/uploads/2019/05/CN-Board-Rules.pdf,ose.louisiana.gov,civil_service_or_hr_pay_plan,ordinance_or_policy,high,fa1e65c93484b09d06dfe34de6ac7ce21f6efe23462625b160b69ea133e14f53,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d4330152e60d438e5961.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c9d34645da4fec7feb55.txt,74350,bb289b838b474f334e606ad07bf20a194cde23814510698aa5528d786acc89b2,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-dbc9136e6fe7d67f395a,CBTXT-20260728-12c2476089412ea7bfbc,CBRDY-20260728-63b77b85145814efce33,CBSRD-20260728-173084ca107709f32091,CBCR-20260728-02613,B4XPAR-20260727-002827,BCV-20260728-01900,broad_4x1000_deduped,span_lane_001,542,extraction_lane_001,LA,South,Delhi,Richland Parish (22083; primary),"Minutes (Includes introduction of Ordinance #735: Setting Salary for Mayor, Clerk & Chief of Police)",https://townofdelhi.municipalimpact.com/documents/48/MINUTES-_September_12__2022__002_.pdf,https://townofdelhi.municipalimpact.com/documents/48/MINUTES-_September_12__2022__002_.pdf,townofdelhi.municipalimpact.com,salary_ordinance,meeting_minutes,high,a447b7c0b1cc5a53935d899c1d6aa96254762ace6ce77f857967c07e5a631116,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-173084ca107709f32091.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-12c2476089412ea7bfbc.txt,6663,0b7908ab4fcbbcc7d9466b51ba285023d84d04fe39da81217aea467ed2fac454,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-6e98bb10d4cfae6ec6fa,CBTXT-20260728-d43ee367fdd2c31938af,CBRDY-20260728-ec937b36dd2ffb28d6bd,CBSRD-20260728-71a3c3bd5c37a4a68d1b,CBCR-20260728-02614,B4XPAR-20260727-002828,BCV-20260728-06755,broad_4x1000_deduped,span_lane_001,543,extraction_lane_001,LA,South,Denham Springs,Livingston Parish (22063; primary),Employment Information (Fire Department) — City of Denham Springs,https://www.cityofdenhamsprings.com/Documents/DocumentResources/Employment%20Information.pdf,https://cityofdenhamsprings.com/Documents/DocumentResources/Employment%20Information.pdf,cityofdenhamsprings.com,wage_schedule,wage_schedule_or_compensation_plan,high,b2708c24cea71d2d4024bb7b19126237fad856dc7a748f92662c772e1056d671,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-71a3c3bd5c37a4a68d1b.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d43ee367fdd2c31938af.txt,3093,06ed8f2507aa3e7b5d553cdb9cf8e7edb958199e51a8f8be7e72508b7ab61d6f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-656e1029b605008f3084,CBTXT-20260728-5df41da8aa68cc89996e,CBRDY-20260728-5950ed48e30d823f385f,CBSRD-20260728-fc4200f37a5f24c5cee2,CBCR-20260728-02616,B4XPAR-20260727-002830,BCV-20260728-04048,broad_4x1000_deduped,span_lane_001,544,extraction_lane_001,LA,South,Erath,Vermilion Parish (22113; primary),"Town of Erath Agenda – September 11, 2023 (item: ordinance setting the salary for the mayor and board of aldermen)",https://townoferath.com/wp-content/uploads/2023/09/AGENDASEPT112023.pdf,https://townoferath.com/wp-content/uploads/2023/09/AGENDASEPT112023.pdf,townoferath.com,agenda_packet_or_minutes,agenda_cover_sheet,high,a54599723ec29214409fecbe0be52498401610acb4ed222a911541ac1008d3a3,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-fc4200f37a5f24c5cee2.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-5df41da8aa68cc89996e.txt,1108,2de0f3558548d885751181deab9af085d3e7cdd94e8da8a772b0c2362c58ea8e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-f08bf7426b62220f18cc,CBTXT-20260728-89d98cb14069440ea576,CBRDY-20260728-9a5cd8004c119be6e012,CBSRD-20260728-b958389bb837b5ccdbcb,CBCR-20260728-02617,B4XPAR-20260727-002831,BCV-20260728-04331,broad_4x1000_deduped,span_lane_001,545,extraction_lane_001,LA,South,Erath,Vermilion Parish (22113; primary),"Town of Erath (Louisiana Legislative Auditor) Schedule of Compensation, Benefits, and Other Payments to Agency Head (Year Ended June 30, 2022)",https://app.lla.la.gov/publicreports.nsf/0/bbf6570f96665343862589430062f123/%24file/0000094d.pdf,https://app.lla.la.gov/publicreports.nsf/0/bbf6570f96665343862589430062f123/%24file/0000094d.pdf,app.lla.la.gov,unknown_or_needs_review,index_page,high,358290bacb168436df38b93dd86014829ce642d0ab624012dc6d14e3bc371d1c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b958389bb837b5ccdbcb.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-89d98cb14069440ea576.txt,197912,576f2fb33c6c1f6bbcf06f09adb7f8fbb8754aa41d0c32186ff149dd0714c451,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-d0b50c563e6da9d247df,CBTXT-20260728-cb56f18b262a9f044e64,CBRDY-20260728-cc7ae4ba049495bc3983,CBSRD-20260728-259f6801e3e0e78b62d3,CBCR-20260728-05851,B4XPAR-20260727-006371,BCV-20260728-04052,broad_4x1000_deduped,span_lane_001,546,extraction_lane_001,LA,South,Gramercy,St. James Parish (22093; primary),"Proceedings of the Mayor and Board of Aldermen (July 8, 2024) — Ordinance No. 764-2024 (Amending Ch. 2, §2.1 Compensation for Officials)",https://www.townofgramercy.com/media/attachments/2024/07/19/min-07-08-2024.pdf,https://townofgramercy.com/media/attachments/2024/07/19/min-07-08-2024.pdf,townofgramercy.com,cba,ordinance_or_policy,high,48399f7f15f9692f8993c2ffa5451a5df4c1d8d9d824be135c5b16c21651205c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-259f6801e3e0e78b62d3.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-cb56f18b262a9f044e64.txt,22897,e44a9590bc34aaa249b064ddcb43064a2932d3a7f3b3ef8da4cd55bf9e7340f8,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-2a31a7bef7ea05f10c6d,CBTXT-20260728-84f49f6c7e34d6d03bad,CBRDY-20260728-13b5512077db4d8966ea,CBSRD-20260728-a1eb4edc9d650a2ea1f0,CBCR-20260728-00984,B4XPAR-20260727-001058,BCV-20260728-03181,broad_4x1000_deduped,span_lane_001,547,extraction_lane_001,LA,South,Greenwood,Caddo Parish (22017; primary),"Reg Session Minutes (Aug 27, 2024) — Ordinance No. 5 of 2024: appoint and set the salary of the Chief of Police (effective July 1, 2024)",https://greenwoodla.org/wp-content/uploads/2025/07/Reg-Session-Mins-Aug-27-2024.pdf,https://greenwoodla.org/wp-content/uploads/2025/07/Reg-Session-Mins-Aug-27-2024.pdf,greenwoodla.org,agenda_packet_or_minutes,agenda_cover_sheet,high,1962ea615d7a65e3944d25dffd5653ea24be1db6b9eebc0c916708cbba70f908,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a1eb4edc9d650a2ea1f0.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-84f49f6c7e34d6d03bad.txt,13569,69efe1fee92f942caa1dae6c4aae86e44cac9e5254002e096b062c74e52a743f,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-66d602224716901ed9db,CBTXT-20260728-58c5782f5da9ccb1d5aa,CBRDY-20260728-a1bd1fee06e1b8d04fbb,CBSRD-20260728-d73ba02dc0bcfb7023a3,CBCR-20260728-00985,B4XPAR-20260727-001059,BCV-20260728-07466,broad_4x1000_deduped,span_lane_001,548,extraction_lane_001,LA,South,Greenwood,Caddo Parish (22017; primary),"Reg Session Minutes (June 24, 2025) — Ordinance No. 6 of 2025: set the salary of the Chief of Police (effective July 1, 2025)",https://greenwoodla.org/wp-content/uploads/2025/07/REG-SESSION-MINS-JUNE-24-2025.pdf,https://greenwoodla.org/wp-content/uploads/2025/07/REG-SESSION-MINS-JUNE-24-2025.pdf,greenwoodla.org,agenda_packet_or_minutes,agenda_cover_sheet,high,91169bdf2263866f3ef355eb3868740651ad4d12594abb66d27b43775df25904,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-d73ba02dc0bcfb7023a3.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-58c5782f5da9ccb1d5aa.txt,5017,698c36e5cd3ff4612756946515c442679bbb813167fac084b987388a46cf640b,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-f4119a3afd7cf756d621,CBTXT-20260728-e0e105ef809d12a722cf,CBRDY-20260728-a6d3c8a23ede33af26d0,CBSRD-20260728-c67da27223c230bb627c,CBCR-20260728-04231,B4XPAR-20260727-004604,BCV-20260728-05417,broad_4x1000_deduped,span_lane_001,549,extraction_lane_001,LA,South,Iowa,Calcasieu Parish (22019; primary),Town of Iowa Budget 2025-2026 (employee wages line items),https://iowala.org/documents/484/25-26_BudgetOCR.pdf,https://iowala.org/documents/484/25-26_BudgetOCR.pdf,iowala.org,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,7a7673e10f8bf073852a6843ecbd0ea51c8b9335f907f05cc034938e7f428b49,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-c67da27223c230bb627c.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-e0e105ef809d12a722cf.txt,51068,8afb57c4f74b98e67cc25ce7778cf27ffe152edef33af67205e53407a3ee4518,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
