span_queue_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,source_extraction_lane_id,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPQ-20260728-27f9b92ac54503b00307,CBTXT-20260728-e90e941113dedeed346b,CBRDY-20260728-926b46b3a61183bb84c2,CBSRD-20260728-58d81c48125bc81749c0,CBCR-20260728-01214,B4XPAR-20260727-001308,BCV-20260728-04013,broad_4x1000_deduped,span_lane_004,506,extraction_lane_004,TX,South,Tomball,Harris County (48201; primary); Montgomery County (48339),Bid Postings Landing Page: RFP 2023-04R - Classification and Compensation Study,https://www.tomballtx.gov/bids.aspx?bidID=128,https://tomballtx.gov/bids.aspx,tomballtx.gov,compensation_study,index_page,high,226753659b388ade320fa49a7fd8f967356adfbab6977267097c54ce9dbb8d3c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-58d81c48125bc81749c0.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-e90e941113dedeed346b.txt,1732,5ed64ac56b854639325976ca6dd5d4985674d07de91cfd700ac1fb6cdb60351b,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-a4de84684d00d5048576,CBTXT-20260728-e1fa4ca9f6df5f7e2037,CBRDY-20260728-55e9fc437158c2d03276,CBSRD-20260728-1e82b70afbbc87fa641b,CBCR-20260728-04738,B4XPAR-20260727-005162,BCV-20260728-04112,broad_4x1000_deduped,span_lane_004,507,extraction_lane_004,UT,West,Castle Dale,Emery County (49015; primary),"City Council Meeting Minutes — February 12, 2026",https://www.utah.gov/pmn/files/1404678.pdf,https://utah.gov/pmn/files/1404678.pdf,utah.gov,agenda_packet_or_minutes,meeting_minutes,high,34009faaa8ef6df9922de8cb6d09efbea1a6249862cac1f24877373f09b7767c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-1e82b70afbbc87fa641b.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-e1fa4ca9f6df5f7e2037.txt,701,90a80874880c27ad1c68b65a52c556d0f4158f16240521164a41c73e2598f98b,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-eb45dce8732eba435917,CBTXT-20260728-105903bfc0856ce86d76,CBRDY-20260728-3e33a346c0c029036ce2,CBSRD-20260728-d30af6684c0b2eae3aa1,CBCR-20260728-03130,B4XPAR-20260727-003401,BCV-20260728-03105,broad_4x1000_deduped,span_lane_004,508,extraction_lane_004,UT,West,Fillmore,Millard County (49027; primary),"Agendas & Minutes (index/landing page) — City of Fillmore, Utah",https://fillmoreutah.gov/agendas,https://fillmoreutah.gov/agendas,fillmoreutah.gov,agenda_packet_or_minutes,index_page,high,9848158be7dffb7511fafb224e5f828d8fc1f400623bd0d2859745af7da52019,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-d30af6684c0b2eae3aa1.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-105903bfc0856ce86d76.txt,25680,154984817e50b895ab1b5f444cb4f0eb7f04d9ef410982580edf86c93f32bdd8,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-0401635b3c5d2764f43e,CBTXT-20260728-20bff96ffa5a35083379,CBRDY-20260728-67d030323639206fec2f,CBSRD-20260728-54589d680c216e3cd2fb,CBCR-20260728-06364,B4XPAR-20260727-006930,BCV-20260728-08053,broad_4x1000_deduped,span_lane_004,509,extraction_lane_004,UT,West,Plain City,Weber County (49057; primary),Agenda Center — City Council Agendas & Minutes (2015?–present; Document Center prior to 2025),https://www.plaincityutah.gov/agendacenter,https://plaincityutah.gov/agendacenter,plaincityutah.gov,agenda_packet_or_minutes,index_page,high,516d445863d47f905eda389713b3902c54d3b3e8abdc89ade7cc52c754938bae,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-54589d680c216e3cd2fb.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-20bff96ffa5a35083379.txt,4886,0ec5edd58c1b6589932d62072f2956864b07983d6325a9762b6239f7d7237bac,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-5b12f7dee6a73c08d512,CBTXT-20260728-6c19126794b5e805319d,CBRDY-20260728-67d616b5b5cffcb99c38,CBSRD-20260728-79a8d09b4f511db30222,CBCR-20260728-01503,B4XPAR-20260727-001620,BCV-20260728-02094,broad_4x1000_deduped,span_lane_004,510,extraction_lane_004,UT,West,West Point,Davis County (49011; primary),Agenda Center landing page (City Council agendas/minutes) — use to locate FY2026 compensation schedule agenda/minutes attachments,https://www.westpointutah.gov/AgendaCenter/City-Council-Agendas-2/,https://westpointutah.gov/AgendaCenter/City-Council-Agendas-2,westpointutah.gov,agenda_packet_or_minutes,index_page,high,a26f3ebdb3ac8647275e3a63721045ebae596910e2589a9dcec6e7ca7000578d,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-79a8d09b4f511db30222.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-6c19126794b5e805319d.txt,3107,3dc7708f4c1a8d2a8882d7546845d0c13bc478b7f158763a3b57a6289afe946e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-5be5916b5776054ee7c9,CBTXT-20260728-456642d0930274bb58d1,CBRDY-20260728-e45c98aa9aad4e8c23f7,CBSRD-20260728-96a852339d421c2f52c1,CBCR-20260728-06380,B4XPAR-20260727-006946,BCV-20260728-08537,broad_4x1000_deduped,span_lane_004,511,extraction_lane_004,UT,West,Willard,Box Elder County (49003; primary),Willard City Council — Agendas and Minutes (index/landing page for attachments),https://www.willardcityut.gov/city-council.html,https://willardcityut.gov/city-council.html,willardcityut.gov,budget_or_pay_plan,index_page,high,e4e794bbcd281241dee27ddfeab6510c249379a087109b2f4af477e4ab82cc50,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-96a852339d421c2f52c1.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-456642d0930274bb58d1.txt,6550,994bccc100f5a5f211e504758075c4526c554459719838065a579467531396ca,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-62f1d460e079792c7f5e,CBTXT-20260728-5248f47b8df127e58dc7,CBRDY-20260728-a6c1f718070306585230,CBSRD-20260728-2928a1896b24f92310c9,CBCR-20260728-01230,B4XPAR-20260727-001325,BCV-20260728-06197,broad_4x1000_deduped,span_lane_004,512,extraction_lane_004,VA,South,Grottoes,Rockingham County (51165; primary); Augusta County (51015),Employment (Police Officer posting; salary noted as commensurate with experience),https://townofgrottoes.com/employment/,https://townofgrottoes.com/employment,townofgrottoes.com,wage_schedule,context_only,high,879ca4358cfcad47fd2d541c82fb38ada21fe83c40666b2c82c484c4873a98ab,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-2928a1896b24f92310c9.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-5248f47b8df127e58dc7.txt,7756,cf3aedb2414b3259ea9b9f60c68a345429c23d08cda1d39a0acefea7c7ba5ef3,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-968a4744f45ead806877,CBTXT-20260728-57fd8851507c5b3cc664,CBRDY-20260728-7f48014f472445f822bb,CBSRD-20260728-611ac84dc409e176b275,CBCR-20260728-06066,B4XPAR-20260727-006612,BCV-20260728-06684,broad_4x1000_deduped,span_lane_004,513,extraction_lane_004,VA,South,Poquoson,Poquoson city (51735; primary),Salary and Benefits (Police pay amounts for Poquoson Police positions),https://www.ci.poquoson.va.us/324/Salary-and-Benefits,https://ci.poquoson.va.us/324/Salary-and-Benefits,ci.poquoson.va.us,wage_schedule,wage_schedule_or_compensation_plan,high,caf977ebc6a790c9cb200909f72fa8dce9bdf57d64dd1537669fa744d24e8f42,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-611ac84dc409e176b275.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-57fd8851507c5b3cc664.txt,1802,3ba8cf5eec576234633ad4c4bf63333d86d8d33ede1aa5f8fb11448e9b60334c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-f6b1acdb32f7b97e7a23,CBTXT-20260728-c220a04e6fba9a36b15b,CBRDY-20260728-6583585be79b9ebb05f2,CBSRD-20260728-c8f4485c408f3b02a10a,CBCR-20260728-07502,BSSC-20260727-01144,BCV-20260728-05949,broad_490_preserved_review_queue,span_lane_004,514,extraction_lane_004,VA,South,Radford,,Pay and Benefits (Police Department recruitment page),https://www.radfordva.gov/1277/Pay-and-Benefits,https://radfordva.gov/1277/Pay-and-Benefits,radfordva.gov,wage_schedule,wage_schedule_or_compensation_plan,high,cbf5be2491e043fc13e03f4e5be08c73456ed8369510ee84bd76d91c17e84f98,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c8f4485c408f3b02a10a.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-c220a04e6fba9a36b15b.txt,1536,0d35073b79ae4f7c12b300bd6a8303aee662576fe7f22e1e86fe6aebccfd62de,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-b4ec6967f0dbdd4baa2b,CBTXT-20260728-5baaa565dcf2f17879c7,CBRDY-20260728-4d53e0cf6513e05c73ab,CBSRD-20260728-4ec93f06e11c20bbdac9,CBCR-20260728-02876,B4XPAR-20260727-003122,BCV-20260728-02035,broad_4x1000_deduped,span_lane_004,515,extraction_lane_004,VA,South,Warrenton,Fauquier County (51061; primary),Salary Scales — Town of Warrenton (landing page linking pay scale PDFs),https://www.warrentonva.gov/197/Salary-Scales,https://warrentonva.gov/197/Salary-Scales,warrentonva.gov,wage_schedule,index_page,high,924edb573dc036952d2746505e7a69cfc8d040a9ba926ca2522aa34d42b6dfa9,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-4ec93f06e11c20bbdac9.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-5baaa565dcf2f17879c7.txt,893,8f86eb8c8db75e27a069b2631d4605c7153fd8c2b3b50cc7b0d44cd165b7d6aa,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-6b9f45293f85ebf9304a,CBTXT-20260728-de92afbeda7cc494393f,CBRDY-20260728-ae6f90a5dcc1745e3afb,CBSRD-20260728-42ce2cd7b42e299c42ca,CBCR-20260728-00796,B4XPAR-20260727-000859,BCV-20260728-00057,broad_4x1000_deduped,span_lane_004,516,extraction_lane_004,VT,Northeast,Arlington,Bennington County (50003; primary),"2023 Town Report | Schedule of Salaries, Wages and Allowable Expenses (Town of Arlington, Vermont)",https://arlingtonvermont.org/2023-town-report/,https://arlingtonvermont.org/2023-town-report,arlingtonvermont.org,wage_schedule,wage_schedule_or_compensation_plan,high,04d1cd133fb47b6cac052d0dccb3cdaf445c45da00cae9967b080dccb0f3fe54,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-42ce2cd7b42e299c42ca.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-de92afbeda7cc494393f.txt,159817,599604ecd74682980d077203151b1cd2b3c93783c42051b8783253ef62a15ed1,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-aac22ce8b9e16e09b53f,CBTXT-20260728-5367231db1bb8e64571d,CBRDY-20260728-a7135b1556d5f99afabe,CBSRD-20260728-f6f4dba0fa640af69cc7,CBCR-20260728-05650,B4XPAR-20260727-006149,BCV-20260728-01075,broad_4x1000_deduped,span_lane_004,517,extraction_lane_004,VT,Northeast,Highgate,Franklin County (50011; primary),"SELECTBOARD NOTICES, AGENDAS, MINUTES 2026 (Highgate) — landing page for PDFs",https://www.highgatevt.org/index.asp?DE=AC58A688-8FEA-4ACB-A443-62D9AAD39EAB&SEC=30EF39DA-5715-4A95-9940-A5A89D8E18C3,https://highgatevt.org/index.asp,highgatevt.org,agenda_packet_or_minutes,index_page,high,40bfeb97f19875ddcab125d46a9358688736ca91837bf0bd9b3507bdf1b138d6,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f6f4dba0fa640af69cc7.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-5367231db1bb8e64571d.txt,5589,492c9c9aa29ffefc2975da9c5bf381ad73e5c182b15a204f10b7cc029b3b27cb,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-e4204b0c30ece0440fa1,CBTXT-20260728-c8a196b506bbd44d85d4,CBRDY-20260728-791fbdaac198d5d2b792,CBSRD-20260728-5593d7b67cad6c459c5c,CBCR-20260728-05667,B4XPAR-20260727-006168,BCV-20260728-06129,broad_4x1000_deduped,span_lane_004,518,extraction_lane_004,VT,Northeast,Swanton,Franklin County (50011; primary),Trustees Meeting 6/8/26 — Approve Swanton Village Staff Pay Increase for 2026 (and Village Manager Employment Contract),https://www.swantonvt.gov/meeting/trustees-meeting-6-8-26,https://swantonvt.gov/meeting/trustees-meeting-6-8-26,swantonvt.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,4616c99036b00a8665c139be5ef8b645e2c7460e299ef43b34ad73b95aefabcc,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5593d7b67cad6c459c5c.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-c8a196b506bbd44d85d4.txt,16463,430201240423b81995d4e420ce5383b1eaf45fdffde69e084b33a8e82a08fe0e,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-0225bd84adb09bc3b126,CBTXT-20260728-b3907d31bcc80fd767ee,CBRDY-20260728-cacc7620350dc1e9baa4,CBSRD-20260728-66fa5f495b1ad32daec0,CBCR-20260728-05668,B4XPAR-20260727-006169,BCV-20260728-03986,broad_4x1000_deduped,span_lane_004,519,extraction_lane_004,VT,Northeast,Swanton,Franklin County (50011; primary),Selectboard Meeting 4/15/25 — Approve Selectboard Chair signing the contract with the Swanton Village Police Department (SVPD),https://www.swantonvt.gov/meeting/selectboard-meeting-4-15-25,https://swantonvt.gov/meeting/selectboard-meeting-4-15-25,swantonvt.gov,agenda_packet_or_minutes,meeting_minutes,high,594eaef71dfa90736e7bdaf112f99c04873017f7623ea918a2a87e1e236fb662,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-66fa5f495b1ad32daec0.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-b3907d31bcc80fd767ee.txt,23323,098a346cd063c095451466fd1f98c5ca654ddcfe6cef667c42f76f93625a4dd7,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-80f58de211274a272c72,CBTXT-20260728-c5f200c53259ae1fc72d,CBRDY-20260728-a87fbf5ad8955369cbc0,CBSRD-20260728-f40695f0604cc2702774,CBCR-20260728-05669,B4XPAR-20260727-006170,BCV-20260728-08272,broad_4x1000_deduped,span_lane_004,520,extraction_lane_004,VT,Northeast,Swanton,Franklin County (50011; primary),Trustees Meeting 11/24/25 — Review and Approve the Village of Swanton Employee Handbook,https://www.swantonvt.gov/meeting/trustees-meeting-11-24-25,https://swantonvt.gov/meeting/trustees-meeting-11-24-25,swantonvt.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,9aeb6ae09fbaf6c1bee293cf9b92e54c74cd64443ce13a9462e28fb862315568,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-f40695f0604cc2702774.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-c5f200c53259ae1fc72d.txt,17277,21c10cd8e8dd2a2df55982e99c8e659c2be74a8fd8cc390b84dea15da1496b3c,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-ad702da3aaf6039e035d,CBTXT-20260728-08d9d15a23dc78a925ce,CBRDY-20260728-62fab650a93d81d54a00,CBSRD-20260728-82a015d956348fc34eee,CBCR-20260728-03163,B4XPAR-20260727-003437,BCV-20260728-02436,broad_4x1000_deduped,span_lane_004,521,extraction_lane_004,WA,West,Buckley,Pierce County (53053; primary),Entry Level Police Officer (City of Buckley) — represented by Buckley Police Officers' Guild; CBA effective 01/01/2023-12/31/2025,https://www.cityofbuckley.com/264/Entry-Level-Police-Officer,https://cityofbuckley.com/264/Entry-Level-Police-Officer,cityofbuckley.com,cba,context_only,high,3a12fd257f72c10674416611efe0ab691434a95f8de2414aa470d701e6275a2b,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-82a015d956348fc34eee.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-08d9d15a23dc78a925ce.txt,13432,85ffbbd005b0252d41bd145ad009474b4655c9dbc64893a3955be2192984de55,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-c055047fd8d374f6e0eb,CBTXT-20260728-e857b709d04a0fd192a2,CBRDY-20260728-ddd5c33e02bccaaca894,CBSRD-20260728-12e768fe45d9e1d396aa,CBCR-20260728-01507,B4XPAR-20260727-001627,BCV-20260728-02325,broad_4x1000_deduped,span_lane_004,522,extraction_lane_004,WA,West,Carnation,King County (53033; primary),2026-2030 Teamsters Local Union No. 763 Collective Bargaining Agreement,https://www.carnationwa.gov/documents/2026-2030-teamsters-local-union-no-763-collective-bargaining-agreement/,https://carnationwa.gov/documents/2026-2030-teamsters-local-union-no-763-collective-bargaining-agreement,carnationwa.gov,cba,cba,high,b7cc6c55a89a5d21d35f16255cb8079d4fbe9f59163c95c527342815d57ce78e,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-12e768fe45d9e1d396aa.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-e857b709d04a0fd192a2.txt,1207,bda6a00d91585d0b211b8193e57a6b6af5f3c1677052c44ac8089b996f9aea66,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-89549eeba27d56f97b63,CBTXT-20260728-cc6dab8945333f43ef93,CBRDY-20260728-cf4346c42fe864360f9b,CBSRD-20260728-516290e5f025e20f8246,CBCR-20260728-04790,B4XPAR-20260727-005217,BCV-20260728-04637,broad_4x1000_deduped,span_lane_004,523,extraction_lane_004,WA,West,Gold Bar,Snohomish County (53061; primary),Council Agenda and Minutes (landing page),https://cityofgoldbar.us/city-government/city-council/council-agenda-minutes/,https://cityofgoldbar.us/city-government/city-council/council-agenda-minutes,cityofgoldbar.us,agenda_packet_or_minutes,index_page,high,e1fae08d3e1e7f88e55ffecce6468923fa19ac6ec6271b2591ba07d7ad06dc3c,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-516290e5f025e20f8246.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-cc6dab8945333f43ef93.txt,7511,71fe0ad236eb710c369f8a63e68f4ea0397b7c2f89ad918e3457f976b1539d36,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
CBSPQ-20260728-5535b86ea8edc5952fc2,CBTXT-20260728-87444175618a24ef09c9,CBRDY-20260728-d7659111ac8b07d706c7,CBSRD-20260728-a33e455df0d37837098b,CBCR-20260728-06406,B4XPAR-20260727-006974,BCV-20260728-05792,broad_4x1000_deduped,span_lane_004,524,extraction_lane_004,WA,West,North Bend,King County (53033; primary),Collective Bargaining Agreements landing page (current CBAs list),https://northbendwa.gov/414/Collective-Bargaining-Agreements,https://northbendwa.gov/414/Collective-Bargaining-Agreements,northbendwa.gov,cba,index_page,high,258f8f14e4291dec944319c5d44df742320a196e16383ecca13aea582c29b58a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-a33e455df0d37837098b.html,html,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_004/CBTXT-20260728-87444175618a24ef09c9.txt,1499,ffdf6eb69e6204228f0c1f3f070a2592e0c3a2291716ad6320c32fffcdb9e351,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Locked deterministic span candidate source; no rating or analytic judgment.
