span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-9681237ae12c9ea727f4f1f0,CBSPQ-20260728-fd6ba13ef1b60b9cff80,CBTXT-20260728-aa48fd92187cf33b18c4,CBTXT-20260728-aa48fd92187cf33b18c4,CBRDY-20260728-aeb1acdb2f3abd772eb8,CBSRD-20260728-11176cd79b434050730c,CBCR-20260728-04885,B4XPAR-20260727-005323,BCV-20260728-00212,span_lane_001,348,IL,Midwest,Channahon,CHANNAHON VILLAGE BOARD - Meeting minutes (includes ordinance discussion & wage schedule notes for Local 150 Public Employees Division - Police Sergeants),wage_schedule,0c599a20f8a8e54eceda76073007e815dc07692597a8239c5fa324ab35aa1e08,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-aa48fd92187cf33b18c4.txt,3092565aafb573ff33d5c7c8f026235ebb5778555568b53cfa836bf967271b2d,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,4773,4867,3a563de346361f672f1c8119a4c8d399a3e71e6799b727bfe4545358640f1628,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-3d6f30b47c856598c9c4ddcd,CBSPQ-20260728-3b061c89fe8b302d18ff,CBTXT-20260728-d40770bc1133ce14ad17,CBTXT-20260728-d40770bc1133ce14ad17,CBRDY-20260728-f55fb976ec67dd1d7b12,CBSRD-20260728-a0005d1b172706159953,CBCR-20260728-01613,B4XPAR-20260727-001743,BCV-20260728-01658,span_lane_001,349,IL,Midwest,Charleston,"Firefighter Contract (2025-2029) — Agreement between the City of Charleston, IL and Charleston Firefighters Local (IAFF)",wage_schedule,5650f471f08c613282e7d02160fb43a3f2a9d5749de6f0ebdd3e0764b77f8219,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d40770bc1133ce14ad17.txt,6038b6013edf724db146d59ee0d6f390e9bd22568e3ded791b34bce555de1039,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,30173,30264,2ddd0a9c1045c9d59cc62533daf30605206a161795522bcfb6909d2e79a1f29b,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fac33d36731e97da02f529ff,CBSPQ-20260728-3b061c89fe8b302d18ff,CBTXT-20260728-d40770bc1133ce14ad17,CBTXT-20260728-d40770bc1133ce14ad17,CBRDY-20260728-f55fb976ec67dd1d7b12,CBSRD-20260728-a0005d1b172706159953,CBCR-20260728-01613,B4XPAR-20260727-001743,BCV-20260728-01658,span_lane_001,349,IL,Midwest,Charleston,"Firefighter Contract (2025-2029) — Agreement between the City of Charleston, IL and Charleston Firefighters Local (IAFF)",wage_schedule,5650f471f08c613282e7d02160fb43a3f2a9d5749de6f0ebdd3e0764b77f8219,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d40770bc1133ce14ad17.txt,6038b6013edf724db146d59ee0d6f390e9bd22568e3ded791b34bce555de1039,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,31300,31384,90f009963cd9aa0f2d520a6efcbda4695a9519073127bcc00b3c546964f99572,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-b803735f64ea24fab732bcb7,CBSPQ-20260728-b89deb6ddac5ed673316,CBTXT-20260728-e371fe9140e59f5816ed,CBTXT-20260728-e371fe9140e59f5816ed,CBRDY-20260728-55070746c4681daef635,CBSRD-20260728-7088051b306a94a68263,CBCR-20260728-07989,TS4L-4008a8cf19b0e9bbda94,BCV-20260728-01053,span_lane_001,363,IL,Midwest,Hanover Park,"2022-2025 SEIU Bargaining Union Contract (Hanover Park, IL)",collective_bargaining_agreement_or_moa_or_wage_schedule,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-e371fe9140e59f5816ed.txt,c87e4ef805e65ddfb14ba0289874beb2649163fcb90cb1117c719a08beabfc6d,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,9826,9926,c4408aa2598d704c3bec59f3f6b94b8a2da95604b9830ec467929bd308ef83ec,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-26751510418a839918008c07,CBSPQ-20260728-b89deb6ddac5ed673316,CBTXT-20260728-e371fe9140e59f5816ed,CBTXT-20260728-e371fe9140e59f5816ed,CBRDY-20260728-55070746c4681daef635,CBSRD-20260728-7088051b306a94a68263,CBCR-20260728-07989,TS4L-4008a8cf19b0e9bbda94,BCV-20260728-01053,span_lane_001,363,IL,Midwest,Hanover Park,"2022-2025 SEIU Bargaining Union Contract (Hanover Park, IL)",collective_bargaining_agreement_or_moa_or_wage_schedule,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-e371fe9140e59f5816ed.txt,c87e4ef805e65ddfb14ba0289874beb2649163fcb90cb1117c719a08beabfc6d,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,12112,12172,377b1363a5fc628d527d653ab506c0fff6d3d68a42eaa36d5c81d541fd6c76cf,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-74d9f6d92eb1d8daa22b20ed,CBSPQ-20260728-7610e483a949a9f2a7e7,CBTXT-20260728-b94a917d48d97339d78f,CBTXT-20260728-b94a917d48d97339d78f,CBRDY-20260728-eaef78547d1b0a54edfb,CBSRD-20260728-e78d70f1c1444eb0e9a5,CBCR-20260728-04895,B4XPAR-20260727-005334,BCV-20260728-04648,span_lane_001,364,IL,Midwest,Harvey,"Agreement between the City of Harvey and Harvey Firemen's Association, I.A.F.F. Local 471 (Exhibit A in City Council meeting packet)",cba,a1c33b2698aee87693624cbabdfff442b2356111c0be04d57f09656aa0b775d8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b94a917d48d97339d78f.txt,a1f892fabe7ea7ba92afc3154753773fac3db2560fa411901ed76a70f0e2b4df,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,46102,46187,2c9f6ed372a5729920ebcb3c4382182bf59f0777304f3ab07c4b7770ee8c048a,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a26c0d810bd5dac4806505ba,CBSPQ-20260728-7610e483a949a9f2a7e7,CBTXT-20260728-b94a917d48d97339d78f,CBTXT-20260728-b94a917d48d97339d78f,CBRDY-20260728-eaef78547d1b0a54edfb,CBSRD-20260728-e78d70f1c1444eb0e9a5,CBCR-20260728-04895,B4XPAR-20260727-005334,BCV-20260728-04648,span_lane_001,364,IL,Midwest,Harvey,"Agreement between the City of Harvey and Harvey Firemen's Association, I.A.F.F. Local 471 (Exhibit A in City Council meeting packet)",cba,a1c33b2698aee87693624cbabdfff442b2356111c0be04d57f09656aa0b775d8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-b94a917d48d97339d78f.txt,a1f892fabe7ea7ba92afc3154753773fac3db2560fa411901ed76a70f0e2b4df,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,78795,78885,d49cd7efa293f87470d4b0e2288b96c84d067dcb7caffe296c449e9729baae7d,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-68863add4097c873f94381be,CBSPQ-20260728-0fad38efe33c6bca2426,CBTXT-20260728-0d4a04e63ef9cca5ee05,CBTXT-20260728-0d4a04e63ef9cca5ee05,CBRDY-20260728-64fb3c19a2ab8a9c591c,CBSRD-20260728-410fc158a17f6369161c,CBCR-20260728-04900,B4XPAR-20260727-005339,BCV-20260728-06295,span_lane_001,367,IL,Midwest,La Grange,"Collective Bargaining Agreement (Patrol Officers) — May 1, 2022 to April 30, 2026",cba,8e5e9ea50f5de29b9aeefaf80dc0c27b349e074b28e28d9581eaef880e656eb4,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0d4a04e63ef9cca5ee05.txt,e55aa7ba293310c89e037561bd0ff4df9e8c7ccb4b5f61d6d33ba98e680ab7f2,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,69286,69377,dc2f237559373bd62cc5a5528f779731fb0d14e7af381ea02c68c1a11a1b37f5,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-dd682dc74cbd4f88962ced00,CBSPQ-20260728-0fad38efe33c6bca2426,CBTXT-20260728-0d4a04e63ef9cca5ee05,CBTXT-20260728-0d4a04e63ef9cca5ee05,CBRDY-20260728-64fb3c19a2ab8a9c591c,CBSRD-20260728-410fc158a17f6369161c,CBCR-20260728-04900,B4XPAR-20260727-005339,BCV-20260728-06295,span_lane_001,367,IL,Midwest,La Grange,"Collective Bargaining Agreement (Patrol Officers) — May 1, 2022 to April 30, 2026",cba,8e5e9ea50f5de29b9aeefaf80dc0c27b349e074b28e28d9581eaef880e656eb4,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0d4a04e63ef9cca5ee05.txt,e55aa7ba293310c89e037561bd0ff4df9e8c7ccb4b5f61d6d33ba98e680ab7f2,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,69798,69917,8deb310c1892a8282bbab45f991e66fe5ac6d3a403ee495326b95e6d60f369dd,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-da6946d46d11b6eed88f7817,CBSPQ-20260728-b0ad67f03d91f4b41638,CBTXT-20260728-faa575501656ee6350aa,CBTXT-20260728-faa575501656ee6350aa,CBRDY-20260728-39039eaad1be1a6f4216,CBSRD-20260728-7a54ae5dd1acc7fb688e,CBCR-20260728-04915,B4XPAR-20260727-005355,BCV-20260728-05400,span_lane_001,371,IL,Midwest,Matteson,"Illinois State Labor Relations Board Interest Arbitration Opinion and Award — Associated Firefighters of Matteson (IAFF Local 3086), ILRB No. S-MA-14-015",wage_schedule,c5d66b6bba9245bffc6578b592143923deaff6dd292c1bf96d3e3c4dbf36ce5c,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-faa575501656ee6350aa.txt,f4a4ba3c07afd8a1ca7a5866c913189d615a6028bc8ee93e85007152bb3d82b3,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,13840,13906,208e88e2b804c81ffb02dcdcc044c0ea3bfa2091d9206cefc133ea0651c82d1c,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-ae5424aea9cbec165397b084,CBSPQ-20260728-b0ad67f03d91f4b41638,CBTXT-20260728-faa575501656ee6350aa,CBTXT-20260728-faa575501656ee6350aa,CBRDY-20260728-39039eaad1be1a6f4216,CBSRD-20260728-7a54ae5dd1acc7fb688e,CBCR-20260728-04915,B4XPAR-20260727-005355,BCV-20260728-05400,span_lane_001,371,IL,Midwest,Matteson,"Illinois State Labor Relations Board Interest Arbitration Opinion and Award — Associated Firefighters of Matteson (IAFF Local 3086), ILRB No. S-MA-14-015",wage_schedule,c5d66b6bba9245bffc6578b592143923deaff6dd292c1bf96d3e3c4dbf36ce5c,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-faa575501656ee6350aa.txt,f4a4ba3c07afd8a1ca7a5866c913189d615a6028bc8ee93e85007152bb3d82b3,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,29186,29251,0a7ad02df48b1175b44c46bbd49cc3e461c92c39b60fdd9644566b094190e3de,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-e840d4c9a265c6052d1967ea,CBSPQ-20260728-b2802d30bc87224d7699,CBTXT-20260728-999aeb2e5873cc58e5a7,CBTXT-20260728-999aeb2e5873cc58e5a7,CBRDY-20260728-1d35b044fa795baa97e6,CBSRD-20260728-fe6c2763db69d3a02b34,CBCR-20260728-00065,B4XPAR-20260727-000071,BCV-20260728-07878,span_lane_001,376,IL,Midwest,Mount Vernon,"City of Mt. Vernon, Illinois and IAFF Local 738 — Fire Department Collective Bargaining Agreement (May 1, 2022 through April 30, 2026) [PDF]",wage_schedule,09ec0539126ea2a4d157a1b94b99f33344fffc5ee69d188ab8fc37a2b584c362,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-999aeb2e5873cc58e5a7.txt,7e582c1dd923fa621b306d1feab82efcb970daf84edc64772a14da3035d9d48a,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,10197,10247,b19ccd666c3ed53b000e7d944d938a9c5f13009b9f48fdb4fced9998b09cd76c,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-6ed36a19ca1ac33004a8a341,CBSPQ-20260728-b2802d30bc87224d7699,CBTXT-20260728-999aeb2e5873cc58e5a7,CBTXT-20260728-999aeb2e5873cc58e5a7,CBRDY-20260728-1d35b044fa795baa97e6,CBSRD-20260728-fe6c2763db69d3a02b34,CBCR-20260728-00065,B4XPAR-20260727-000071,BCV-20260728-07878,span_lane_001,376,IL,Midwest,Mount Vernon,"City of Mt. Vernon, Illinois and IAFF Local 738 — Fire Department Collective Bargaining Agreement (May 1, 2022 through April 30, 2026) [PDF]",wage_schedule,09ec0539126ea2a4d157a1b94b99f33344fffc5ee69d188ab8fc37a2b584c362,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-999aeb2e5873cc58e5a7.txt,7e582c1dd923fa621b306d1feab82efcb970daf84edc64772a14da3035d9d48a,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,30635,30815,ec3fa4d4947be051df21ea68d35c9b24d8a6809517d23b8597bee7f6d3e8cddb,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-36280fce3c9beb951052786a,CBSPQ-20260728-a5958dcd8aa37d092e23,CBTXT-20260728-ff5008526a93f8602197,CBTXT-20260728-ff5008526a93f8602197,CBRDY-20260728-fbdf437cc371ad5ba1a6,CBSRD-20260728-c45728b48b04965a1d06,CBCR-20260728-00069,B4XPAR-20260727-000075,BCV-20260728-08039,span_lane_001,377,IL,Midwest,Peru,IL Fraternal Order of Police (FOP) Contract 05-01-24 to 04-30-27,cba,d7e70c049f1de65d57f4da6e1ff6e67e7b736bc09a5e5085ced4f2f51a67b040,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-ff5008526a93f8602197.txt,939b4d98d10a73e6b1eef56dc934ffd7369c99f31a2f3b0802254518e2ae468f,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,24049,24186,9b34765a87b7e7bb5de9e246e4dab90e4b0f50b0d53fbc571e7ec4147f783099,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fd7414b9adf604c534c48257,CBSPQ-20260728-a5958dcd8aa37d092e23,CBTXT-20260728-ff5008526a93f8602197,CBTXT-20260728-ff5008526a93f8602197,CBRDY-20260728-fbdf437cc371ad5ba1a6,CBSRD-20260728-c45728b48b04965a1d06,CBCR-20260728-00069,B4XPAR-20260727-000075,BCV-20260728-08039,span_lane_001,377,IL,Midwest,Peru,IL Fraternal Order of Police (FOP) Contract 05-01-24 to 04-30-27,cba,d7e70c049f1de65d57f4da6e1ff6e67e7b736bc09a5e5085ced4f2f51a67b040,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-ff5008526a93f8602197.txt,939b4d98d10a73e6b1eef56dc934ffd7369c99f31a2f3b0802254518e2ae468f,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,42342,42467,94aec31b0a7ddcb1a340dbe9877b1a6613da4a3ae42812ca06aa4e86d4011dbe,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-0bce56eebd25443bf1f08445,CBSPQ-20260728-b2c73baa830514d3aea4,CBTXT-20260728-525a80f187a9b0906850,CBTXT-20260728-525a80f187a9b0906850,CBRDY-20260728-e53fd3ca071cc97c7d4c,CBSRD-20260728-9837b3bbeabc8e1748f1,CBCR-20260728-04928,B4XPAR-20260727-005368,BCV-20260728-03250,span_lane_001,378,IL,Midwest,Plano,Interest Arbitration Award (Patrol & Sergeants) between City of Plano and Illinois FOP Labor Council,arbitration_award,461ec50c95392a16b73bece07d038625b191055ffa220fb76b2a5b85b21f0912,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-525a80f187a9b0906850.txt,deab79e9e13c62fb6485f88a0db61b1c81f5f6992c8319a82f4952f7e70d285c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,3293,3348,123502cc14e8cd474cb1a7212097dccb84e1bb85c0f6988ff6b9efbef0e05983,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-5c3294e2e598346a5d9883a7,CBSPQ-20260728-b2c73baa830514d3aea4,CBTXT-20260728-525a80f187a9b0906850,CBTXT-20260728-525a80f187a9b0906850,CBRDY-20260728-e53fd3ca071cc97c7d4c,CBSRD-20260728-9837b3bbeabc8e1748f1,CBCR-20260728-04928,B4XPAR-20260727-005368,BCV-20260728-03250,span_lane_001,378,IL,Midwest,Plano,Interest Arbitration Award (Patrol & Sergeants) between City of Plano and Illinois FOP Labor Council,arbitration_award,461ec50c95392a16b73bece07d038625b191055ffa220fb76b2a5b85b21f0912,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-525a80f187a9b0906850.txt,deab79e9e13c62fb6485f88a0db61b1c81f5f6992c8319a82f4952f7e70d285c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,3489,3639,0f953002d4815b8ae83c1c26d79acfc113d6eb552bb39c8cf9fbe7e6bc31051e,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-f3a65292d5962d3b6bbb0abc,CBSPQ-20260728-2de785e5251cb59215f2,CBTXT-20260728-68bf963312439e57d302,CBTXT-20260728-68bf963312439e57d302,CBRDY-20260728-ad85603851f3dfa10c9b,CBSRD-20260728-7f8b154f56a89d7d2710,CBCR-20260728-03308,B4XPAR-20260727-003595,BCV-20260728-08240,span_lane_001,386,IL,Midwest,Sterling,Collective Bargaining Agreement (IAFF Local #2301) - Fire Fighters/Lieutenants,cba,aa09f3441de584afb245fb7d8924932d83f8a24c74f093d7d21dcf6e3f30ec03,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-68bf963312439e57d302.txt,da92c940f7166bad18714b528f7e0410e8651b03704bf8b0acccf029a8936125,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,59247,59308,efa28593d82f929d0a96e92e383a6f387aa695ecae956af27641dd475f5f47c9,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-31d1b4e2adbe2c0326e0becf,CBSPQ-20260728-2de785e5251cb59215f2,CBTXT-20260728-68bf963312439e57d302,CBTXT-20260728-68bf963312439e57d302,CBRDY-20260728-ad85603851f3dfa10c9b,CBSRD-20260728-7f8b154f56a89d7d2710,CBCR-20260728-03308,B4XPAR-20260727-003595,BCV-20260728-08240,span_lane_001,386,IL,Midwest,Sterling,Collective Bargaining Agreement (IAFF Local #2301) - Fire Fighters/Lieutenants,cba,aa09f3441de584afb245fb7d8924932d83f8a24c74f093d7d21dcf6e3f30ec03,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-68bf963312439e57d302.txt,da92c940f7166bad18714b528f7e0410e8651b03704bf8b0acccf029a8936125,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,71661,71751,a616009aaed8ab0d54e0dab006d6ada76af6b0699736e68a5b0a64a8d22dcaab,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-acee73f92c5f133fb67b8fab,CBSPQ-20260728-ab6385db94a00b06ea63,CBTXT-20260728-baa0bcaa9f455e35b627,CBTXT-20260728-baa0bcaa9f455e35b627,CBRDY-20260728-85f01b589e2f16e357f8,CBSRD-20260728-9873033847f98efa7803,CBCR-20260728-03311,B4XPAR-20260727-003598,BCV-20260728-03252,span_lane_001,387,IL,Midwest,Streator,City of Streator and FOP Interest Arbitration (Award) — replaces prior 2014-2017 contract,arbitration_award,f030f1c98a3877695ceb92bd923897bee8b670c4571a1d55af21a2172a458665,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-baa0bcaa9f455e35b627.txt,1add43bcfe732f9a403ad8e9e39769b0800c06855aceadc3a13ec02937daa9ba,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,84257,84359,140faa8e05d76b0630963a74324e1b56ef96104ff24f85def9ede670edf5d5f9,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-5eef3c3444f82a2330fcf9b2,CBSPQ-20260728-55275e0fbf6cd811c277,CBTXT-20260728-d2eef34c3fb2a67ae2d8,CBTXT-20260728-d2eef34c3fb2a67ae2d8,CBRDY-20260728-9fb3b7f28c73bdae47f0,CBSRD-20260728-e96af6fd90f9e2bfda9f,CBCR-20260728-06755,BSSC-20260727-00345,,span_lane_001,391,IL,Midwest,Thornton,"Collective Bargaining Agreement (Tentative) — Village of Thornton and Metropolitan Alliance of Police, Thornton Police Chapter #105 (Representing Patrol Officers) — May 1, 2024 through April 30, 2026",arbitration_award,a9091a55012a78ffb3c3b28298751b9d871d06926d9d17ca16cc91b412c297f8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d2eef34c3fb2a67ae2d8.txt,3cb25dbf183b864a814ddc788584ecf63426552b4dd2e21f0852b60bf464310c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,15310,15417,f839aac34baa5a2dece625772c98cc0ff40765f7c399e3903804c51acc050392,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-b2e1e9983708bf593157c898,CBSPQ-20260728-55275e0fbf6cd811c277,CBTXT-20260728-d2eef34c3fb2a67ae2d8,CBTXT-20260728-d2eef34c3fb2a67ae2d8,CBRDY-20260728-9fb3b7f28c73bdae47f0,CBSRD-20260728-e96af6fd90f9e2bfda9f,CBCR-20260728-06755,BSSC-20260727-00345,,span_lane_001,391,IL,Midwest,Thornton,"Collective Bargaining Agreement (Tentative) — Village of Thornton and Metropolitan Alliance of Police, Thornton Police Chapter #105 (Representing Patrol Officers) — May 1, 2024 through April 30, 2026",arbitration_award,a9091a55012a78ffb3c3b28298751b9d871d06926d9d17ca16cc91b412c297f8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d2eef34c3fb2a67ae2d8.txt,3cb25dbf183b864a814ddc788584ecf63426552b4dd2e21f0852b60bf464310c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,16367,16442,0154587e18a5148ba53ee9a34d9d175894454b31c76969b26702516f476ef67a,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-cc0a14298cf99da4b6e8d57b,CBSPQ-20260728-2d49308e20781b7de21f,CBTXT-20260728-d75031eb02aa4a857488,CBTXT-20260728-d75031eb02aa4a857488,CBRDY-20260728-76bcd62d3cd30f0c2e3d,CBSRD-20260728-5f23894bf7818bc14d56,CBCR-20260728-00090,B4XPAR-20260727-000098,BCV-20260728-02083,span_lane_001,397,IL,Midwest,Westchester,"COLLECTIVE BARGAINING AGREEMENT (Metropolitan Alliance of Police, Westchester Sergeants Chapter #504)",cba,d12e230165edc5704c58aaad3982d1ac03095efaff7b43611ecc8b726ad42db8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d75031eb02aa4a857488.txt,dce92e3bb423b977f6decfc58eb582e5b57b13e73ee5490d3645fcab40b5689c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,11570,11655,48a443ad3d5349de9383256d51f4e0a5bbe094e861029c8747fc31b57603e585,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-71545ef2eda81a4be723891f,CBSPQ-20260728-2d49308e20781b7de21f,CBTXT-20260728-d75031eb02aa4a857488,CBTXT-20260728-d75031eb02aa4a857488,CBRDY-20260728-76bcd62d3cd30f0c2e3d,CBSRD-20260728-5f23894bf7818bc14d56,CBCR-20260728-00090,B4XPAR-20260727-000098,BCV-20260728-02083,span_lane_001,397,IL,Midwest,Westchester,"COLLECTIVE BARGAINING AGREEMENT (Metropolitan Alliance of Police, Westchester Sergeants Chapter #504)",cba,d12e230165edc5704c58aaad3982d1ac03095efaff7b43611ecc8b726ad42db8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d75031eb02aa4a857488.txt,dce92e3bb423b977f6decfc58eb582e5b57b13e73ee5490d3645fcab40b5689c,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted,25104,25201,20a65f8bca045f7327c1b6f9fbb8e318a7bafb7b20ea885868608b7eb778f0b1,Q,Q012,"[""Q012""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
