span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,lane_id,lane_sequence,state,region,municipality,source_title,source_family_hint,retained_file_sha256,extracted_text_artifact_path,extracted_text_sha256,evidence_family,mechanism_label,quantitative_label,span_status,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,all_extraction_rule_ids,rating_status,global_analysis_readiness,claim_boundary
CBSPAN-20260728-7b3094ba9a2d8506858c1ed8,CBSPQ-20260728-0c749b5b702618319d78,CBTXT-20260728-3a0a316188b0aa717783,CBTXT-20260728-3a0a316188b0aa717783,CBRDY-20260728-6f3242f0a6fed7ff2d73,CBSRD-20260728-8153d048d730b33b8944,CBCR-20260728-03266,B4XPAR-20260727-003551,BCV-20260728-04422,span_lane_001,346,IL,Midwest,Bradley,"Collective Bargaining Agreement (Firefighters) — May 1, 2020 to April 30, 2023",cba,b65cad40238af53308f5deef53b4cbb4a161c4b3803a3a80e8e2cc2aa860dfc6,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-3a0a316188b0aa717783.txt,3850ef5f54d6223f4afdf519bc336770044347b1a83dcf726c191ff0fe6a53bd,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,43097,43184,a7832fd1703c7c599047f440099f57a02f5fe7578eea2f7f8f15a3c36862c4f0,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-beeadbc5484ddcd735fea807,CBSPQ-20260728-5333683642acd9277f63,CBTXT-20260728-0ec66599dee693eea387,CBTXT-20260728-0ec66599dee693eea387,CBRDY-20260728-cabe814d39ac52eeb00c,CBSRD-20260728-366cf789a341b7134941,CBCR-20260728-03273,B4XPAR-20260727-003558,BCV-20260728-04464,span_lane_001,347,IL,Midwest,Canton,"Collective Bargaining Agreement (Canton Fire Fighters, Local No. 1897, I.A.F.F., A.F.F.I, AFL/CIO) — May 1, 2021 through April 30, 2024 (resolution-approved exhibit)",wage_schedule,fd856713e4e3120bcd2784b18868e0ae59084dd13738d06b555daa42d560d3f8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0ec66599dee693eea387.txt,6bb4802700aeac984c222f67f7d1183a0e78ec29f0b12fe9bbe0b5a1855f7f9d,quantitative_compensation,unknown_or_needs_rating,salary_schedule,span_extracted,5723,5791,09b4e1aedc7585bf3470efd51381ff7f8ebdfa8a83c9bd132d32e4306faaf24d,Q,Q004,"[""Q004"", ""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-e867c1e64ac325434146e783,CBSPQ-20260728-5333683642acd9277f63,CBTXT-20260728-0ec66599dee693eea387,CBTXT-20260728-0ec66599dee693eea387,CBRDY-20260728-cabe814d39ac52eeb00c,CBSRD-20260728-366cf789a341b7134941,CBCR-20260728-03273,B4XPAR-20260727-003558,BCV-20260728-04464,span_lane_001,347,IL,Midwest,Canton,"Collective Bargaining Agreement (Canton Fire Fighters, Local No. 1897, I.A.F.F., A.F.F.I, AFL/CIO) — May 1, 2021 through April 30, 2024 (resolution-approved exhibit)",wage_schedule,fd856713e4e3120bcd2784b18868e0ae59084dd13738d06b555daa42d560d3f8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0ec66599dee693eea387.txt,6bb4802700aeac984c222f67f7d1183a0e78ec29f0b12fe9bbe0b5a1855f7f9d,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,14917,15012,f68b88920cbc52a3a80ac7833cdc119104caf9df49c6d43bcb2e288a38350071,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-5102428fa77d2b3cb2c653ce,CBSPQ-20260728-5333683642acd9277f63,CBTXT-20260728-0ec66599dee693eea387,CBTXT-20260728-0ec66599dee693eea387,CBRDY-20260728-cabe814d39ac52eeb00c,CBSRD-20260728-366cf789a341b7134941,CBCR-20260728-03273,B4XPAR-20260727-003558,BCV-20260728-04464,span_lane_001,347,IL,Midwest,Canton,"Collective Bargaining Agreement (Canton Fire Fighters, Local No. 1897, I.A.F.F., A.F.F.I, AFL/CIO) — May 1, 2021 through April 30, 2024 (resolution-approved exhibit)",wage_schedule,fd856713e4e3120bcd2784b18868e0ae59084dd13738d06b555daa42d560d3f8,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0ec66599dee693eea387.txt,6bb4802700aeac984c222f67f7d1183a0e78ec29f0b12fe9bbe0b5a1855f7f9d,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,92112,92329,9632b84cde53172732aead793e9cbf6f66c8b33ffdf954af22d45a52aa495b6f,R,R003,"[""R003""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-ce06cd42b732c468801eeae9,CBSPQ-20260728-fd6ba13ef1b60b9cff80,CBTXT-20260728-aa48fd92187cf33b18c4,CBTXT-20260728-aa48fd92187cf33b18c4,CBRDY-20260728-aeb1acdb2f3abd772eb8,CBSRD-20260728-11176cd79b434050730c,CBCR-20260728-04885,B4XPAR-20260727-005323,BCV-20260728-00212,span_lane_001,348,IL,Midwest,Channahon,CHANNAHON VILLAGE BOARD - Meeting minutes (includes ordinance discussion & wage schedule notes for Local 150 Public Employees Division - Police Sergeants),wage_schedule,0c599a20f8a8e54eceda76073007e815dc07692597a8239c5fa324ab35aa1e08,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-aa48fd92187cf33b18c4.txt,3092565aafb573ff33d5c7c8f026235ebb5778555568b53cfa836bf967271b2d,quantitative_compensation,unknown_or_needs_rating,wage_schedule,span_extracted,5715,5742,52f5ef56c8a6a768f37eb1c949f61bd566d303bd2a2c5f18a09c5861a4029e9a,Q,Q005,"[""Q005"", ""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-176aacbd60efa02125c84c46,CBSPQ-20260728-3b061c89fe8b302d18ff,CBTXT-20260728-d40770bc1133ce14ad17,CBTXT-20260728-d40770bc1133ce14ad17,CBRDY-20260728-f55fb976ec67dd1d7b12,CBSRD-20260728-a0005d1b172706159953,CBCR-20260728-01613,B4XPAR-20260727-001743,BCV-20260728-01658,span_lane_001,349,IL,Midwest,Charleston,"Firefighter Contract (2025-2029) — Agreement between the City of Charleston, IL and Charleston Firefighters Local (IAFF)",wage_schedule,5650f471f08c613282e7d02160fb43a3f2a9d5749de6f0ebdd3e0764b77f8219,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d40770bc1133ce14ad17.txt,6038b6013edf724db146d59ee0d6f390e9bd22568e3ded791b34bce555de1039,quantitative_compensation,unknown_or_needs_rating,salary_schedule,span_extracted,21075,21207,89fb24e2499951d25d9521e733a6c0efad937a96c0c72bd6f1f627d7d96c41a0,Q,Q004,"[""Q004"", ""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-6abe5d6396bc7e173857afe2,CBSPQ-20260728-0fad38efe33c6bca2426,CBTXT-20260728-0d4a04e63ef9cca5ee05,CBTXT-20260728-0d4a04e63ef9cca5ee05,CBRDY-20260728-64fb3c19a2ab8a9c591c,CBSRD-20260728-410fc158a17f6369161c,CBCR-20260728-04900,B4XPAR-20260727-005339,BCV-20260728-06295,span_lane_001,367,IL,Midwest,La Grange,"Collective Bargaining Agreement (Patrol Officers) — May 1, 2022 to April 30, 2026",cba,8e5e9ea50f5de29b9aeefaf80dc0c27b349e074b28e28d9581eaef880e656eb4,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-0d4a04e63ef9cca5ee05.txt,e55aa7ba293310c89e037561bd0ff4df9e8c7ccb4b5f61d6d33ba98e680ab7f2,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,11627,11708,3d3347053ac3c148ac2de3cd301b1d9e34e6ef6c92ec5ba02bd1c2301ac30817,Q,Q010,"[""Q010"", ""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-4c2d4c4cab1a39bddee06bda,CBSPQ-20260728-b2802d30bc87224d7699,CBTXT-20260728-999aeb2e5873cc58e5a7,CBTXT-20260728-999aeb2e5873cc58e5a7,CBRDY-20260728-1d35b044fa795baa97e6,CBSRD-20260728-fe6c2763db69d3a02b34,CBCR-20260728-00065,B4XPAR-20260727-000071,BCV-20260728-07878,span_lane_001,376,IL,Midwest,Mount Vernon,"City of Mt. Vernon, Illinois and IAFF Local 738 — Fire Department Collective Bargaining Agreement (May 1, 2022 through April 30, 2026) [PDF]",wage_schedule,09ec0539126ea2a4d157a1b94b99f33344fffc5ee69d188ab8fc37a2b584c362,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-999aeb2e5873cc58e5a7.txt,7e582c1dd923fa621b306d1feab82efcb970daf84edc64772a14da3035d9d48a,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,8944,9081,ccc87c1af7f6e288e6f1958c6d013bc3c1cf5585630373e16905bfec6abaa117,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-82dad37ccac4e4944c2bb9f0,CBSPQ-20260728-a5958dcd8aa37d092e23,CBTXT-20260728-ff5008526a93f8602197,CBTXT-20260728-ff5008526a93f8602197,CBRDY-20260728-fbdf437cc371ad5ba1a6,CBSRD-20260728-c45728b48b04965a1d06,CBCR-20260728-00069,B4XPAR-20260727-000075,BCV-20260728-08039,span_lane_001,377,IL,Midwest,Peru,IL Fraternal Order of Police (FOP) Contract 05-01-24 to 04-30-27,cba,d7e70c049f1de65d57f4da6e1ff6e67e7b736bc09a5e5085ced4f2f51a67b040,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-ff5008526a93f8602197.txt,939b4d98d10a73e6b1eef56dc934ffd7369c99f31a2f3b0802254518e2ae468f,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,68506,68567,3a5572a2a8a0fe17347ef9d12d8027dfea42ae8b60b46e57bb27d55183f4520f,R,R003,"[""R003""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-50d40a45e72ef158676a8721,CBSPQ-20260728-b2c73baa830514d3aea4,CBTXT-20260728-525a80f187a9b0906850,CBTXT-20260728-525a80f187a9b0906850,CBRDY-20260728-e53fd3ca071cc97c7d4c,CBSRD-20260728-9837b3bbeabc8e1748f1,CBCR-20260728-04928,B4XPAR-20260727-005368,BCV-20260728-03250,span_lane_001,378,IL,Midwest,Plano,Interest Arbitration Award (Patrol & Sergeants) between City of Plano and Illinois FOP Labor Council,arbitration_award,461ec50c95392a16b73bece07d038625b191055ffa220fb76b2a5b85b21f0912,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-525a80f187a9b0906850.txt,deab79e9e13c62fb6485f88a0db61b1c81f5f6992c8319a82f4952f7e70d285c,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,6390,6545,904a33d42e562f05ccf3cf022aa393d9116db2f16e95bf028ace90ed0bd790e1,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-80532ce5161091d99b837d8d,CBSPQ-20260728-3d200c9ccbbc8de9e959,CBTXT-20260728-d50c6978c1748c71a4fb,CBTXT-20260728-d50c6978c1748c71a4fb,CBRDY-20260728-88262646635271b3ace9,CBSRD-20260728-35256a379105b3f10b02,CBCR-20260728-00077,B4XPAR-20260727-000083,BCV-20260728-01650,span_lane_001,379,IL,Midwest,Prospect Heights,O-23-08 Amending the Pay Plan (Pay Plan Ordinance) - City of Prospect Heights,budget_or_pay_plan,a44cdba56c2f5c60a671de532a9f0471c7c53614139fbb84e08a79d560a05e9c,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d50c6978c1748c71a4fb.txt,2e90d1b837bff74c62e7f0d13d0656f7fb52ea8e8238e3441c23fe7f2632cb18,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,13207,13335,4c1766766fa711d8429b4eb4c94816d104e235fdc13a13c2e850f783b86c3340,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a89c4fb8861b1293c442c9ce,CBSPQ-20260728-3d200c9ccbbc8de9e959,CBTXT-20260728-d50c6978c1748c71a4fb,CBTXT-20260728-d50c6978c1748c71a4fb,CBRDY-20260728-88262646635271b3ace9,CBSRD-20260728-35256a379105b3f10b02,CBCR-20260728-00077,B4XPAR-20260727-000083,BCV-20260728-01650,span_lane_001,379,IL,Midwest,Prospect Heights,O-23-08 Amending the Pay Plan (Pay Plan Ordinance) - City of Prospect Heights,budget_or_pay_plan,a44cdba56c2f5c60a671de532a9f0471c7c53614139fbb84e08a79d560a05e9c,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d50c6978c1748c71a4fb.txt,2e90d1b837bff74c62e7f0d13d0656f7fb52ea8e8238e3441c23fe7f2632cb18,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,16889,17011,a7293de166298a5a619d1e4dce1c26815329da13aefa4380356bd7e96df3f806,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-fccd636086aedaf5734aacfb,CBSPQ-20260728-2de785e5251cb59215f2,CBTXT-20260728-68bf963312439e57d302,CBTXT-20260728-68bf963312439e57d302,CBRDY-20260728-ad85603851f3dfa10c9b,CBSRD-20260728-7f8b154f56a89d7d2710,CBCR-20260728-03308,B4XPAR-20260727-003595,BCV-20260728-08240,span_lane_001,386,IL,Midwest,Sterling,Collective Bargaining Agreement (IAFF Local #2301) - Fire Fighters/Lieutenants,cba,aa09f3441de584afb245fb7d8924932d83f8a24c74f093d7d21dcf6e3f30ec03,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-68bf963312439e57d302.txt,da92c940f7166bad18714b528f7e0410e8651b03704bf8b0acccf029a8936125,quantitative_compensation,unknown_or_needs_rating,wage_schedule,span_extracted,25762,25856,57432830ce88da8120970cf8ba61206bc6568f0c5b157205391513d3ec80b0c5,Q,Q005,"[""Q005"", ""R003""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-3e86ae6aa9d2d5878058fd53,CBSPQ-20260728-2de785e5251cb59215f2,CBTXT-20260728-68bf963312439e57d302,CBTXT-20260728-68bf963312439e57d302,CBRDY-20260728-ad85603851f3dfa10c9b,CBSRD-20260728-7f8b154f56a89d7d2710,CBCR-20260728-03308,B4XPAR-20260727-003595,BCV-20260728-08240,span_lane_001,386,IL,Midwest,Sterling,Collective Bargaining Agreement (IAFF Local #2301) - Fire Fighters/Lieutenants,cba,aa09f3441de584afb245fb7d8924932d83f8a24c74f093d7d21dcf6e3f30ec03,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-68bf963312439e57d302.txt,da92c940f7166bad18714b528f7e0410e8651b03704bf8b0acccf029a8936125,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,25856,25929,e63b56352ed310c0d17c7115dc9309bbabb3bfcdd5dade8826591fe3f00b708d,R,R002,"[""R002""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-2b30b7fca022f668b17fc4cd,CBSPQ-20260728-c732c61d29879ad89b3b,CBTXT-20260728-541e1954e487c192af50,CBTXT-20260728-541e1954e487c192af50,CBRDY-20260728-2537ad845611c103a1b3,CBSRD-20260728-7ccb70620f2cf7bddbf5,CBCR-20260728-03321,B4XPAR-20260727-003612,BCV-20260728-02410,span_lane_001,414,IN,Midwest,Fort Wayne,Special Ordinance S-14-06-61 (Exhibit A): 2014-2016 Collective Bargaining Agreement (City Utilities) between City of Fort Wayne and International Association of Machinists and Aerospace Workers Local Lodge #2569,cba,bc373fd803fea6c2730d71a2756c848ed5ec77b4a796c640225185c262f13fa6,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-541e1954e487c192af50.txt,5b405f78894bfde4a07275e1d8df40fc6371f3b9fadd8f6b15865dd30a8f57aa,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,106911,107009,8b981c90f6549b58d92af3ce7b8d413e6ab026e12d3685a068417fb7aec27dd0,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-61103ec6f7ab4612f877f00d,CBSPQ-20260728-43edaf8ab19f186601b1,CBTXT-20260728-c80e1fcfb528f1bd9184,CBTXT-20260728-c80e1fcfb528f1bd9184,CBRDY-20260728-75de491067fa9f2226b2,CBSRD-20260728-de272ee977458b93ac63,CBCR-20260728-03326,B4XPAR-20260727-003617,BCV-20260728-01076,span_lane_001,421,IN,Midwest,Highland,"Ordinance No. 1726 (as amended) — Establish / Amend the Wage and Salary Rates of Elected Officers, Non-Elected Officers, and Employees of the Town of Highland, Indiana (Wage and Salary Ordinance amendment embedded in council agenda packet)",salary_ordinance,54fceac471b4934899c774ddd1daa610487439c866b4b3d8ca109f48b2f9da68,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c80e1fcfb528f1bd9184.txt,a7a9986a9de7c9a0942b3411d829c99ed7a7f56ed84cfa85d14cc3ae13ee9483,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,99027,99224,dd57f10c8d82f255a6603da22d94e503ae213b553435769e47b4dad304ce1bd3,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-8ca5f0cecef5a1a430067102,CBSPQ-20260728-76163b166ccb1f0dfcfe,CBTXT-20260728-91cca46e4cae6fe3a617,CBTXT-20260728-91cca46e4cae6fe3a617,CBRDY-20260728-2acf96a794642152a2aa,CBSRD-20260728-0d1600d3e58ed436abe8,CBCR-20260728-00118,B4XPAR-20260727-000126,BCV-20260728-01193,span_lane_001,430,IN,Midwest,Lebanon,"ORDINANCE NO. 2024-08 — Amending Ordinance 2023-19 (2024 Salary Ordinance) — City of Lebanon, Indiana",salary_ordinance,63c79fd67654bf4b8131f0c8e55d58dca783098905c481649108debd971789b9,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-91cca46e4cae6fe3a617.txt,86652866f0c068a1e366f29be738aa93c7f2b5cda0f4cc072cfe0b56c9c22558,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,1750,1826,1d474d536120a7226e004074e0f6c6253dfcf9bb2705fefe2123ab40c79517d4,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-2830dad2b89ae880fa3294b7,CBSPQ-20260728-76163b166ccb1f0dfcfe,CBTXT-20260728-91cca46e4cae6fe3a617,CBTXT-20260728-91cca46e4cae6fe3a617,CBRDY-20260728-2acf96a794642152a2aa,CBSRD-20260728-0d1600d3e58ed436abe8,CBCR-20260728-00118,B4XPAR-20260727-000126,BCV-20260728-01193,span_lane_001,430,IN,Midwest,Lebanon,"ORDINANCE NO. 2024-08 — Amending Ordinance 2023-19 (2024 Salary Ordinance) — City of Lebanon, Indiana",salary_ordinance,63c79fd67654bf4b8131f0c8e55d58dca783098905c481649108debd971789b9,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-91cca46e4cae6fe3a617.txt,86652866f0c068a1e366f29be738aa93c7f2b5cda0f4cc072cfe0b56c9c22558,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,3775,3882,5149168f612651aa79a629bc6eaa4470a024310cad783c47c13d7704b8a388f1,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-10b329f1403fc2203272acc7,CBSPQ-20260728-9b4ef8a7d3b988520547,CBTXT-20260728-da809ba41f72fb5379ba,CBTXT-20260728-da809ba41f72fb5379ba,CBRDY-20260728-7e93c3661aa4988c2ccf,CBSRD-20260728-0d1b2ad5475f1dfd55f6,CBCR-20260728-04966,B4XPAR-20260727-005419,BCV-20260728-08534,span_lane_001,459,IN,Midwest,Whitestown,Ordinance 2024-21 — establishing wages and salaries for calendar year 2025 (Salary Matrix; Exhibit A),other_local_government_pay_policy,6346876ab8a86e1cd5c40e74f739f9751826467e8417e3c85892d170bb42e3ed,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-da809ba41f72fb5379ba.txt,dddffa0578cf1abcb20c64a40106dd016642752a8e412eefb41f07bb6f696444,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,1403,1500,1781de8041366c939e6f141ee251f7096004eeedf1494a7b432ccc2a895dc16c,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-a7a7af23e556670bdfb7efa9,CBSPQ-20260728-9b4ef8a7d3b988520547,CBTXT-20260728-da809ba41f72fb5379ba,CBTXT-20260728-da809ba41f72fb5379ba,CBRDY-20260728-7e93c3661aa4988c2ccf,CBSRD-20260728-0d1b2ad5475f1dfd55f6,CBCR-20260728-04966,B4XPAR-20260727-005419,BCV-20260728-08534,span_lane_001,459,IN,Midwest,Whitestown,Ordinance 2024-21 — establishing wages and salaries for calendar year 2025 (Salary Matrix; Exhibit A),other_local_government_pay_policy,6346876ab8a86e1cd5c40e74f739f9751826467e8417e3c85892d170bb42e3ed,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-da809ba41f72fb5379ba.txt,dddffa0578cf1abcb20c64a40106dd016642752a8e412eefb41f07bb6f696444,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,2350,2518,c1182889adf796677375948142c8acc705291f8b27e53637e49cb1b419535b16,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-aba0d15c3b2d384f77ea5ef6,CBSPQ-20260728-abb8ca91ce9cc887379e,CBTXT-20260728-86bf0a572feee3c8eb8d,CBTXT-20260728-86bf0a572feee3c8eb8d,CBRDY-20260728-ecd096c30cd3ce27edb5,CBSRD-20260728-1c2b1d3bbde0f48ba618,CBCR-20260728-06771,BSSC-20260727-00368,BCV-20260728-04322,span_lane_001,465,KS,Midwest,Andover,Appendix 2 Position & Salary Classification Plan & Schedule (October 2020 / revision history listed),wage_schedule,eeb61da879a7253f8cbe964045c5d63b2f67d97de7dc4502eeae413525f0560a,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-86bf0a572feee3c8eb8d.txt,6679b0f852f8ff707e47dc29340d264fe8ed8aed288ee0588c3ad42d9bb0a090,quantitative_compensation,unknown_or_needs_rating,classification_compensation_plan,span_extracted,0,60,24939388f80eea55c3c172a1b4e4b0d3e020220610a9ece360c8e3b379890a67,Q,Q014,"[""Q014"", ""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-53e2f8d91e58821e1837b1df,CBSPQ-20260728-20d4a115f183672689fe,CBTXT-20260728-1f63788057cc44618631,CBTXT-20260728-1f63788057cc44618631,CBRDY-20260728-c0018d14ffc3471587dd,CBSRD-20260728-339009c857bae7b9a76c,CBCR-20260728-04967,B4XPAR-20260727-005420,BCV-20260728-06498,span_lane_001,466,KS,Midwest,Augusta,Exhibit A 2024 Job Classification and Salary Schedule (Updated 2024 Pay Plan) — attached to City Council Resolution establishing governing body compensation and employee job classification/salary schedule (YEAR 2024),budget_or_pay_plan,cca3bba0b144fa16f1525d449dcf17d609f8f178f8aaabd2f9e1d42cb8400984,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1f63788057cc44618631.txt,420f7cfb6348b82b9b4e07c23d8e9d57ceda88565f1e56642077ed4b433de3ad,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,26786,27061,4d309645d83a4490ad83d0d4bccc12c67a2e8125575d10b72c241f21bac6b0d3,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-45156843b043d07eb5a0ff02,CBSPQ-20260728-20d4a115f183672689fe,CBTXT-20260728-1f63788057cc44618631,CBTXT-20260728-1f63788057cc44618631,CBRDY-20260728-c0018d14ffc3471587dd,CBSRD-20260728-339009c857bae7b9a76c,CBCR-20260728-04967,B4XPAR-20260727-005420,BCV-20260728-06498,span_lane_001,466,KS,Midwest,Augusta,Exhibit A 2024 Job Classification and Salary Schedule (Updated 2024 Pay Plan) — attached to City Council Resolution establishing governing body compensation and employee job classification/salary schedule (YEAR 2024),budget_or_pay_plan,cca3bba0b144fa16f1525d449dcf17d609f8f178f8aaabd2f9e1d42cb8400984,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1f63788057cc44618631.txt,420f7cfb6348b82b9b4e07c23d8e9d57ceda88565f1e56642077ed4b433de3ad,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,32843,33120,ec71ce2db0d9cd170a5b7b15328e5db01f6962b19888519647f0e1c2a73625f6,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
CBSPAN-20260728-ebe66cdd158220faa60ed061,CBSPQ-20260728-100448845c73438c48c3,CBTXT-20260728-1549c57ddb956fac52a7,CBTXT-20260728-1549c57ddb956fac52a7,CBRDY-20260728-80b93fd32dbfbdcebf8d,CBSRD-20260728-19a369d88d55adac9ed6,CBCR-20260728-04968,B4XPAR-20260727-005421,BCV-20260728-02212,span_lane_001,467,KS,Midwest,Augusta,Exhibit A 2019 Job Classification and Salary Schedule,wage_schedule,bfa89e507e02331c0690a92c8632c621d82f796d8372f64ba8105558aed52be5,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1549c57ddb956fac52a7.txt,950a05603c9954e3259e8e34b07c891ca05c9311596ff0d148927f0770a531bc,source_navigation_reference,unknown_or_needs_rating,unknown_quantitative_compensation,span_extracted,72410,72655,5ef10172dd07b2bb9941e9a433baa65b0e69ac31c1828e4118d22d6fe584ee48,R,R001,"[""R001""]",not_rated,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready
