verification_locator_id,final_canonical_locator,canonical_final_locator_id,canonical_verification_locator_id,relationship
EXTLOC-a0bcb4e84b1bf8a951530d94,https://api.census.gov/data/2024/acs/acs5/variables/B24115_019M.html,EXTFINALLOC-a0bcb4e84b1bf8a951530d94,EXTLOC-a0bcb4e84b1bf8a951530d94,canonical
EXTLOC-0f1152a152b59c8d4b25059b,https://api.census.gov/data/2024/acs/acs5/variables/B24124_265EA.html,EXTFINALLOC-0f1152a152b59c8d4b25059b,EXTLOC-0f1152a152b59c8d4b25059b,canonical
EXTLOC-08a368dfa199ec54f404f692,https://api.census.gov/data/timeseries/govs/groups/GS00EP02.html,EXTFINALLOC-08a368dfa199ec54f404f692,EXTLOC-08a368dfa199ec54f404f692,canonical
EXTLOC-78cdbbe4196f7998b7683a0d,https://api.census.gov/data/timeseries/govs/variables.html,EXTFINALLOC-78cdbbe4196f7998b7683a0d,EXTLOC-78cdbbe4196f7998b7683a0d,canonical
EXTLOC-15619cfa8a3b9bca65ffefdf,https://api.census.gov/data/timeseries/govs/variables/PT_HRS_F.html,EXTFINALLOC-15619cfa8a3b9bca65ffefdf,EXTLOC-15619cfa8a3b9bca65ffefdf,canonical
EXTLOC-79a40ae2326934de1eafda61,https://api.census.gov/data/timeseries/govs/variables/TOT_PAY_F.html,EXTFINALLOC-79a40ae2326934de1eafda61,EXTLOC-79a40ae2326934de1eafda61,canonical
EXTLOC-2418dd8754a58caed1baeb19,https://api.census.gov/data/timeseries/govsemp.html,EXTFINALLOC-2418dd8754a58caed1baeb19,EXTLOC-2418dd8754a58caed1baeb19,canonical
EXTLOC-ef812a6e246a016ddf24fb19,https://api.census.gov/data/timeseries/govsemp/groups/GS00EMP01.html,EXTFINALLOC-ef812a6e246a016ddf24fb19,EXTLOC-ef812a6e246a016ddf24fb19,canonical
EXTLOC-b81fdbc40cb4bdb7ca3f4aa9,https://api.joondalup.wa.gov.au/files/councilmeetings/2023/230919_CNL_MIN.pdf,EXTFINALLOC-b81fdbc40cb4bdb7ca3f4aa9,EXTLOC-b81fdbc40cb4bdb7ca3f4aa9,canonical
EXTLOC-3586bd97ebd9f531f7215503,https://api.locationinc.com/fl/sewalls-point,EXTFINALLOC-3586bd97ebd9f531f7215503,EXTLOC-3586bd97ebd9f531f7215503,canonical
EXTLOC-b5290228f03b6eb00ae1962c,https://api.locationinc.com/tx/avery,EXTFINALLOC-b5290228f03b6eb00ae1962c,EXTLOC-b5290228f03b6eb00ae1962c,canonical
EXTLOC-b626cfc2efee2accbcfb7cd2,https://api.mycdeconnect.org/reports/lcap/25-26?id=f5c4d5b6-a58d-487c-94f1-74eb296e078a,EXTFINALLOC-b626cfc2efee2accbcfb7cd2,EXTLOC-b626cfc2efee2accbcfb7cd2,canonical
EXTLOC-cc67b9d1034ae4b55a53b879,https://app.auditor.mo.gov/Repository/Press/2015004909140.pdf,EXTFINALLOC-cc67b9d1034ae4b55a53b879,EXTLOC-cc67b9d1034ae4b55a53b879,canonical
EXTLOC-6bc13487a335237e0d650fa5,https://app.auditor.mo.gov/Repository/Press/2015081474688.pdf,EXTFINALLOC-6bc13487a335237e0d650fa5,EXTLOC-6bc13487a335237e0d650fa5,canonical
EXTLOC-4a8b86d39b16c11a10da0d37,https://app.auditor.mo.gov/Repository/Press/2016047153270.pdf,EXTFINALLOC-4a8b86d39b16c11a10da0d37,EXTLOC-4a8b86d39b16c11a10da0d37,canonical
EXTLOC-ddbda9715cabafc43ddc126b,https://app.careermd.com/physicians/careerfairs/employersnapshot.aspx?pid=244476634,EXTFINALLOC-ddbda9715cabafc43ddc126b,EXTLOC-ddbda9715cabafc43ddc126b,canonical
EXTLOC-6cf03380dafc6ce481ac2ae5,https://app.careerstarter.org/opportunities/492004,EXTFINALLOC-55bff74a437420602c7fd9db,EXTLOC-6cf03380dafc6ce481ac2ae5,canonical
EXTLOC-9b1b9df18348c874f035e26e,https://app.communityscale.io/dashboard/municipality/2257590/Oil-City-LA,EXTFINALLOC-671c95f63817756eda6175bf,EXTLOC-9b1b9df18348c874f035e26e,canonical
EXTLOC-e2141a93ec830edfa6e80fcd,https://app.dps.mn.gov/MSPMedia2/IncidentDisplay/10471,EXTFINALLOC-e2141a93ec830edfa6e80fcd,EXTLOC-e2141a93ec830edfa6e80fcd,canonical
EXTLOC-0b27f6d70ecf51840fa5059a,https://app.enhancedvoting.com/results/public/ingham-county-mi/elections/general11052024/ballot-items/01000000-1b0d-f605-6f45-08dced126fff,EXTFINALLOC-0b27f6d70ecf51840fa5059a,EXTLOC-0b27f6d70ecf51840fa5059a,canonical
EXTLOC-bc48c9dd3b969e01d6f86218,https://app.govly.com/public/meetings/24158,EXTFINALLOC-bc48c9dd3b969e01d6f86218,EXTLOC-bc48c9dd3b969e01d6f86218,canonical
EXTLOC-d808d39076393c73eb509c50,https://app.govly.com/public/meetings/41486,EXTFINALLOC-d808d39076393c73eb509c50,EXTLOC-d808d39076393c73eb509c50,canonical
EXTLOC-175ae8c149855f3ebc03744f,https://app.govly.com/public/signals/142578,EXTFINALLOC-175ae8c149855f3ebc03744f,EXTLOC-175ae8c149855f3ebc03744f,canonical
EXTLOC-424c09c8a8240efecd532117,https://app.leg.wa.gov/RCW/default.aspx?cite=41.06.157,EXTFINALLOC-424c09c8a8240efecd532117,EXTLOC-424c09c8a8240efecd532117,canonical
EXTLOC-0a6cdf4048ed96b758beab23,https://app.leg.wa.gov/Rcw/default.aspx?cite=42.16.010,EXTFINALLOC-0a6cdf4048ed96b758beab23,EXTLOC-0a6cdf4048ed96b758beab23,canonical
EXTLOC-5f51ddbed8b52afc61aa82f7,https://app.leg.wa.gov/ReportsToTheLegislature/home/GetPDF?fileName=2024+Internal+Assessment+of+Indirect+Costs++Staff+Attrition+Trends+Informing+Admin+Needs_23be8b32-b187-4648-bcb8-5c3af6c3ac7d.pdf,EXTFINALLOC-5f51ddbed8b52afc61aa82f7,EXTLOC-5f51ddbed8b52afc61aa82f7,canonical
EXTLOC-c432f2e68639ded4ff4d8398,https://app.leg.wa.gov/WAC/default.aspx?cite=357-28&dispo=true&full=true&pdf=true,EXTFINALLOC-c432f2e68639ded4ff4d8398,EXTLOC-c432f2e68639ded4ff4d8398,canonical
EXTLOC-a343bc04fa5623a835e74de2,https://app.leg.wa.gov/WAC/default.aspx?cite=415-110-457,EXTFINALLOC-a343bc04fa5623a835e74de2,EXTLOC-a343bc04fa5623a835e74de2,canonical
EXTLOC-c10743ee66c5c4d4c977f9fd,https://app.leg.wa.gov/Wac/default.aspx?cite=296-128&dispo=true&full=true&pdf=true,EXTFINALLOC-c10743ee66c5c4d4c977f9fd,EXTLOC-c10743ee66c5c4d4c977f9fd,canonical
EXTLOC-44ffb0dfec307aee3de0cb4b,https://app.leg.wa.gov/rcw/default.aspx?cite=35A.34&full=true,EXTFINALLOC-44ffb0dfec307aee3de0cb4b,EXTLOC-44ffb0dfec307aee3de0cb4b,canonical
EXTLOC-f33b22f5c751c3d93b7e47b9,https://app.leg.wa.gov/rcw/default.aspx?cite=36.17.040,EXTFINALLOC-f33b22f5c751c3d93b7e47b9,EXTLOC-f33b22f5c751c3d93b7e47b9,canonical
EXTLOC-2642ab04c1a3c6418647dc6e,https://app.leg.wa.gov/rcw/default.aspx?cite=41.48.050,EXTFINALLOC-2642ab04c1a3c6418647dc6e,EXTLOC-2642ab04c1a3c6418647dc6e,canonical
EXTLOC-bf2a119c094b25121f09ffd4,https://app.leg.wa.gov/rcw/default.aspx?cite=42.16&full=true,EXTFINALLOC-bf2a119c094b25121f09ffd4,EXTLOC-bf2a119c094b25121f09ffd4,canonical
EXTLOC-d62da3731e1e38ac319adae3,https://app.leg.wa.gov/rcw/default.aspx?cite=50.24.015,EXTFINALLOC-d62da3731e1e38ac319adae3,EXTLOC-d62da3731e1e38ac319adae3,canonical
EXTLOC-3f489f52d570256c29c40aa4,https://app.leg.wa.gov/wac/default.aspx?cite=296-128-550,EXTFINALLOC-3f489f52d570256c29c40aa4,EXTLOC-3f489f52d570256c29c40aa4,canonical
EXTLOC-dbff0d31b5ef4180c496a42c,https://app.leg.wa.gov/wac/default.aspx?cite=357-16-017,EXTFINALLOC-dbff0d31b5ef4180c496a42c,EXTLOC-dbff0d31b5ef4180c496a42c,canonical
EXTLOC-78532af0012ace18ee6324a7,https://app.leg.wa.gov/wac/default.aspx?cite=357-19-181,EXTFINALLOC-78532af0012ace18ee6324a7,EXTLOC-78532af0012ace18ee6324a7,canonical
EXTLOC-7b14834736fa2f705a3d7fba,https://app.leg.wa.gov/wac/default.aspx?cite=357-28&dispo=true&full=true,EXTFINALLOC-7b14834736fa2f705a3d7fba,EXTLOC-7b14834736fa2f705a3d7fba,canonical
EXTLOC-7a06de943254775d0b327928,https://app.leg.wa.gov/wac/default.aspx?cite=357-28-020,EXTFINALLOC-7a06de943254775d0b327928,EXTLOC-7a06de943254775d0b327928,canonical
EXTLOC-84d27da1513484ce16702fa9,https://app.leg.wa.gov/wac/default.aspx?cite=357-28-035,EXTFINALLOC-84d27da1513484ce16702fa9,EXTLOC-84d27da1513484ce16702fa9,canonical
EXTLOC-1bd94df00b5f81cbb8ad927b,https://app.leg.wa.gov/wac/default.aspx?cite=357-28-095,EXTFINALLOC-1bd94df00b5f81cbb8ad927b,EXTLOC-1bd94df00b5f81cbb8ad927b,canonical
EXTLOC-d2e554dc5a99b477d2937b58,https://app.leg.wa.gov/wac/default.aspx?cite=415-108-457,EXTFINALLOC-d2e554dc5a99b477d2937b58,EXTLOC-d2e554dc5a99b477d2937b58,canonical
EXTLOC-777e76393c3484d424e9e29a,https://app.legiplex.com/mn/legislature/2025/2025-r/bills/hf2441,EXTFINALLOC-777e76393c3484d424e9e29a,EXTLOC-777e76393c3484d424e9e29a,canonical
EXTLOC-da0fd8d9b1d8512cd3583974,https://app.legiplex.com/mn/legislature/2025/2025-r/bills/hf4543,EXTFINALLOC-da0fd8d9b1d8512cd3583974,EXTLOC-da0fd8d9b1d8512cd3583974,canonical
EXTLOC-92f1f663b2d3dabe983b9ff1,https://app.lla.la.gov/LLApress.nsf/vwPRsWeb/Fenton_Mayor_Paid__15_000_in_Excess_Salary;_Police_Chief_Improperly_Paid__21_669_in_OvertimeKROY-B2EPAA.html,EXTFINALLOC-92f1f663b2d3dabe983b9ff1,EXTLOC-92f1f663b2d3dabe983b9ff1,canonical
EXTLOC-88fcc15275fe4c65bef8dc85,https://app.lla.la.gov/PublicReports.nsf/,EXTFINALLOC-88fcc15275fe4c65bef8dc85,EXTLOC-88fcc15275fe4c65bef8dc85,canonical
EXTLOC-5ebcf7880f15161586ec048f,https://app.lla.la.gov/PublicReports.nsf/88EEC6BA30F64D34862582BE0078DF03/$FILE/000199C6.pdf,EXTFINALLOC-5ebcf7880f15161586ec048f,EXTLOC-5ebcf7880f15161586ec048f,canonical
EXTLOC-e817e3f3e11cacbcec1050b6,https://app.lla.la.gov/publicreports.nsf/0/3b5c53171360d1b9862588a0007847bd/$file/00027d68.pdf,EXTFINALLOC-e817e3f3e11cacbcec1050b6,EXTLOC-e817e3f3e11cacbcec1050b6,canonical
EXTLOC-48ba64756c941b40b7de739d,https://app.lla.la.gov/publicreports.nsf/0/47305c7cd64f229b86258cc20058a8ac/$file/00007f94.pdf,EXTFINALLOC-48ba64756c941b40b7de739d,EXTLOC-48ba64756c941b40b7de739d,canonical
EXTLOC-3fcc613404dfd9f5ab1a3e0f,https://app.lla.la.gov/publicreports.nsf/0/5f1220e46a837cc586258c21006204dc/$file/00006b48.pdf,EXTFINALLOC-3fcc613404dfd9f5ab1a3e0f,EXTLOC-3fcc613404dfd9f5ab1a3e0f,canonical
EXTLOC-d11477ffcbb8a4861e11acf5,https://app.lla.la.gov/publicreports.nsf/0/71cf231df2905edb862589f0007a348a/$file/000022f9.pdf,EXTFINALLOC-d11477ffcbb8a4861e11acf5,EXTLOC-d11477ffcbb8a4861e11acf5,canonical
EXTLOC-f4ae968f0706213ede942c5a,https://app.lla.la.gov/publicreports.nsf/0/96ec4b522bc9e5d086258a52006ef05b/$file/000030dba.pdf,EXTFINALLOC-bd4756c5ba0daea2560c9762,EXTLOC-f4ae968f0706213ede942c5a,canonical
EXTLOC-8414ff208b052cbb934963ff,https://app.lla.la.gov/publicreports.nsf/0/af4c6b713bb9210a86258d85007eb937/$file/0000990f.pdf,EXTFINALLOC-8414ff208b052cbb934963ff,EXTLOC-8414ff208b052cbb934963ff,canonical
EXTLOC-059b03308d4b475c6a9d3444,https://app.lla.la.gov/publicreports.nsf/0/b3d8811ea4e5d8c686258dc4006b3cdf/$file/0000a25b.pdf,EXTFINALLOC-059b03308d4b475c6a9d3444,EXTLOC-059b03308d4b475c6a9d3444,canonical
EXTLOC-30e26abb93e612da052063f1,https://app.lla.la.gov/publicreports.nsf/0/bae48cce477f69b186258d8d007aabf0/$file/00009a2a.pdf,EXTFINALLOC-30e26abb93e612da052063f1,EXTLOC-30e26abb93e612da052063f1,canonical
EXTLOC-51d48d13d028af84ad2bc16f,https://app.lla.la.gov/publicreports.nsf/0/cd946c5463bdb558862584f000005569/$file/0001f0d9.pdf,EXTFINALLOC-59ddfd90dd3bf12bad1c7513,EXTLOC-51d48d13d028af84ad2bc16f,canonical
EXTLOC-92295656586724fd0c7d4313,https://app.lla.la.gov/publicreports.nsf/0/f528cbc80490786a86258bfc00594595/$file/000067ed.pdf,EXTFINALLOC-92295656586724fd0c7d4313,EXTLOC-92295656586724fd0c7d4313,canonical
EXTLOC-1fbb0088afab2db523c9ac42,https://app.lla.la.gov/publicreports.nsf/0/f68bdec04991ddc2862589f80052b788/$file/000023e9a.pdf,EXTFINALLOC-5487c47767008d317faa87ea,EXTLOC-1fbb0088afab2db523c9ac42,canonical
EXTLOC-7f94c7c226a1d89929538d27,https://app.lla.state.la.us/PublicReports.nsf/0/C0A3436D419B339B862587CF0056F7F6/$FILE/00025927.pdf,EXTFINALLOC-7f94c7c226a1d89929538d27,EXTLOC-7f94c7c226a1d89929538d27,canonical
EXTLOC-f189024dba1079a578bad40e,https://app.lla.state.la.us/PublicReports.nsf/0/D26079DD16E54A6886258CD6006A308B/$FILE/0000831F.pdf,EXTFINALLOC-f189024dba1079a578bad40e,EXTLOC-f189024dba1079a578bad40e,canonical
EXTLOC-11500948fbdfde744f43e89d,https://app.lla.state.la.us/PublicReports.nsf/0/F535D7745004C2A886258CAC005D389D/$FILE/00007D46.pdf,EXTFINALLOC-11500948fbdfde744f43e89d,EXTLOC-11500948fbdfde744f43e89d,canonical
EXTLOC-ff62a2d17df0e7bc39e84378,https://app.lla.state.la.us/PublicReports.nsf/67603618F197350186257F3F00748CEE/$FILE/0000C32E.pdf,EXTFINALLOC-ff62a2d17df0e7bc39e84378,EXTLOC-ff62a2d17df0e7bc39e84378,canonical
EXTLOC-9191f8a392641eb95607d62a,https://app.midpage.ai/case/carlisle-v-the-board-of-10314510,EXTFINALLOC-9191f8a392641eb95607d62a,EXTLOC-9191f8a392641eb95607d62a,canonical
EXTLOC-b001ec101641c604d8f2e9c5,https://app.midpage.ai/document/american-export-isbrandtsen-lines-inc-8595016,EXTFINALLOC-b001ec101641c604d8f2e9c5,EXTLOC-b001ec101641c604d8f2e9c5,canonical
EXTLOC-b48aa3948602bd55beba37aa,https://app.midpage.ai/document/board-of-education-of-sycamore-9411181,EXTFINALLOC-b48aa3948602bd55beba37aa,EXTLOC-b48aa3948602bd55beba37aa,canonical
EXTLOC-407ebf77ca6ac2204d028453,https://app.midpage.ai/document/board-of-education-v-christa-5540545,EXTFINALLOC-407ebf77ca6ac2204d028453,EXTLOC-407ebf77ca6ac2204d028453,canonical
EXTLOC-fa850758321f1ec4bb9930cd,https://app.midpage.ai/document/carlisle-v-buckley-5838996,EXTFINALLOC-fa850758321f1ec4bb9930cd,EXTLOC-fa850758321f1ec4bb9930cd,canonical
EXTLOC-b8a453cffa12efad2d72d895,https://app.midpage.ai/document/city-of-countryside-v-city-4398345,EXTFINALLOC-b8a453cffa12efad2d72d895,EXTLOC-b8a453cffa12efad2d72d895,canonical
EXTLOC-714a90069a83ccbee00c2800,https://app.midpage.ai/document/coastal-marine-service-of-texas-1960988,EXTFINALLOC-714a90069a83ccbee00c2800,EXTLOC-714a90069a83ccbee00c2800,canonical
EXTLOC-c4f0c47334ed124b65650141,https://app.midpage.ai/document/herald-co-v-city-of-2211455,EXTFINALLOC-c4f0c47334ed124b65650141,EXTLOC-c4f0c47334ed124b65650141,canonical
EXTLOC-ae0b06b073ef28a4d29b20e9,https://app.midpage.ai/document/hickman-v-tl-transp-llc-7248807,EXTFINALLOC-ae0b06b073ef28a4d29b20e9,EXTLOC-ae0b06b073ef28a4d29b20e9,canonical
EXTLOC-d8646f43cc0dd26416dc5482,https://app.midpage.ai/document/kennedy-v-city-of-braham-7228475,EXTFINALLOC-d8646f43cc0dd26416dc5482,EXTLOC-d8646f43cc0dd26416dc5482,canonical
EXTLOC-3fc78ec73b7537ca9d715004,https://app.midpage.ai/document/matter-of-village-of-endicott-4524058,EXTFINALLOC-3fc78ec73b7537ca9d715004,EXTLOC-3fc78ec73b7537ca9d715004,canonical
EXTLOC-7d157ff4cfc2e34a477eff22,https://app.midpage.ai/document/poillucci-v-pattison-5862195,EXTFINALLOC-7d157ff4cfc2e34a477eff22,EXTLOC-7d157ff4cfc2e34a477eff22,canonical
EXTLOC-7ebfb2253543e99bfe3956f3,https://app.midpage.ai/document/state-personnel-board-of-review-6759621,EXTFINALLOC-7ebfb2253543e99bfe3956f3,EXTLOC-7ebfb2253543e99bfe3956f3,canonical
EXTLOC-18adb9742f0ccc8e92de1df3,https://app.midpage.ai/document/village-of-butler-v-cohen-2188442,EXTFINALLOC-18adb9742f0ccc8e92de1df3,EXTLOC-18adb9742f0ccc8e92de1df3,canonical
EXTLOC-ba8e6e76128baebae2546cc3,https://app.midpage.ai/document/weiner-v-bainbridge-township-police-10370724,EXTFINALLOC-ba8e6e76128baebae2546cc3,EXTLOC-ba8e6e76128baebae2546cc3,canonical
EXTLOC-61433e2f5a2a3b6133dea58b,https://app.midpage.ai/document/weinstein-v-city-of-north-8712104,EXTFINALLOC-61433e2f5a2a3b6133dea58b,EXTLOC-61433e2f5a2a3b6133dea58b,canonical
EXTLOC-46c627b50947a27bcecf82f8,https://app.midpage.ai/document/zeigler-v-borough-of-carlisle-6387275,EXTFINALLOC-46c627b50947a27bcecf82f8,EXTLOC-46c627b50947a27bcecf82f8,canonical
EXTLOC-55f1c56fddf08336bb35532a,https://app.qureos.com/jobs/police-officerrecruit-no-certification-required-1760023283165,EXTFINALLOC-55f1c56fddf08336bb35532a,EXTLOC-55f1c56fddf08336bb35532a,canonical
EXTLOC-f82a28817668814b80189af8,https://app.qureos.com/jobs/rn-registered-nurse-11-m-f-1771964994840,EXTFINALLOC-f82a28817668814b80189af8,EXTLOC-f82a28817668814b80189af8,canonical
EXTLOC-fdfbe9fe327e3eb5b3579f9f,https://app.sitecorecloud.io/?tenantName=newyorkpowe85b6-nypad19c-prod795c,EXTFINALLOC-dc9a0eb6b59cb5103573bc9a,EXTLOC-fdfbe9fe327e3eb5b3579f9f,canonical
EXTLOC-a4c6421d23d3940a21aff512,https://app.thecommonnews.com/new-york-ny/committees/committee-on-civil-service-and-labor,EXTFINALLOC-a4c6421d23d3940a21aff512,EXTLOC-a4c6421d23d3940a21aff512,canonical
EXTLOC-8e00acaecbd747cdc54fcc73,https://app.thecommonnews.com/summary/milwaukee-wi-2026-05-06-finance-personnel-committee-minutes-may-6-2026-appointments-confirmed-arpa-reallocation-held-budget-vacancies-contra,EXTFINALLOC-8e00acaecbd747cdc54fcc73,EXTLOC-8e00acaecbd747cdc54fcc73,canonical
EXTLOC-dc0d23412e0d56f2428100e4,https://app.thecommonnews.com/summary/nashville-tn-2026-06-16-council-approves-operating-budget-and-grocery-tax-cut,EXTFINALLOC-dc0d23412e0d56f2428100e4,EXTLOC-dc0d23412e0d56f2428100e4,canonical
EXTLOC-552d72e86e0a0c565b9eb7e4,https://app.thecommonnews.com/summary/santa-rosa-ca-2026-06-16-santa-rosa-adopts-budget-and-housing-measures,EXTFINALLOC-552d72e86e0a0c565b9eb7e4,EXTLOC-552d72e86e0a0c565b9eb7e4,canonical
EXTLOC-241ad72bca3a84287867f86f,https://appgateway.drc.ohio.gov/OffenderSearch/Search/Details/W091925,EXTFINALLOC-241ad72bca3a84287867f86f,EXTLOC-241ad72bca3a84287867f86f,canonical
EXTLOC-4773b96aab6f6564a9dd6b89,https://apply.bangormaine.gov/police/,EXTFINALLOC-4773b96aab6f6564a9dd6b89,EXTLOC-4773b96aab6f6564a9dd6b89,canonical
EXTLOC-ba7a92f8c1f95575064fe7e8,https://appraiser.ne.gov/meetings/public_material/2023/230420_Public_Material.pdf,EXTFINALLOC-ba7a92f8c1f95575064fe7e8,EXTLOC-ba7a92f8c1f95575064fe7e8,canonical
EXTLOC-f41ea9d08314635d6a2d75b2,https://appropreport.illinoiscomptroller.gov/,EXTFINALLOC-f41ea9d08314635d6a2d75b2,EXTLOC-f41ea9d08314635d6a2d75b2,canonical
EXTLOC-3fa6730a39a21471ecfabbf7,https://appropriations.house.gov/sites/evo-subsites/republicans-appropriations.house.gov/files/evo-media-document/fy27-agriculture-rural-development-food-and-drug-administration-and-related-agencies-cpf-table.pdf,EXTFINALLOC-3fa6730a39a21471ecfabbf7,EXTLOC-3fa6730a39a21471ecfabbf7,canonical
EXTLOC-c3b201aaae89bb1df7e29f5f,https://appropriations.house.gov/sites/evo-subsites/republicans-appropriations.house.gov/files/evo-media-document/fy27-interior-environment-and-related-agencies-cpf-table.pdf,EXTFINALLOC-c3b201aaae89bb1df7e29f5f,EXTLOC-c3b201aaae89bb1df7e29f5f,canonical
EXTLOC-45e3016a90a81c8ae508d109,https://appropriations.house.gov/sites/evo-subsites/republicans-appropriations.house.gov/files/evo-media-document/fy27-transportation-housing-and-urban-development-and-related-agencies-cpf-table.pdf,EXTFINALLOC-45e3016a90a81c8ae508d109,EXTLOC-45e3016a90a81c8ae508d109,canonical
EXTLOC-61b5174f8702e50a2ca376b8,https://apps.admin.ks.gov/OCFO/MCS/public/mcs_public_confirmations.aspx,EXTFINALLOC-61b5174f8702e50a2ca376b8,EXTLOC-61b5174f8702e50a2ca376b8,canonical
EXTLOC-6fd3330e6568541f1e1306ae,https://apps.alexandriava.gov/Calendar/?df=list&show=CouncilCalendar,EXTFINALLOC-6fd3330e6568541f1e1306ae,EXTLOC-6fd3330e6568541f1e1306ae,canonical
EXTLOC-cdb7540b430a4cf8d1511cff,https://apps.alleghenycounty.us/hrjobportal/,EXTFINALLOC-cdb7540b430a4cf8d1511cff,EXTLOC-cdb7540b430a4cf8d1511cff,canonical
EXTLOC-bafd583a3a5deae9d27e68f3,https://apps.alleghenycounty.us/website/muniprofile.asp?muni=49,EXTFINALLOC-bafd583a3a5deae9d27e68f3,EXTLOC-bafd583a3a5deae9d27e68f3,canonical
EXTLOC-b95b634f2e36dd981f62dd11,https://apps.apple.com/us/app/bay-city-dept-public-safety-mi/id6736374587,EXTFINALLOC-b95b634f2e36dd981f62dd11,EXTLOC-b95b634f2e36dd981f62dd11,canonical
EXTLOC-504f086a6f0d5ebfff09d8cd,https://apps.apple.com/us/developer/city-of-bay-city-mi/id1771731130,EXTFINALLOC-504f086a6f0d5ebfff09d8cd,EXTLOC-504f086a6f0d5ebfff09d8cd,canonical
EXTLOC-4c7ae090071c0bcb975e2b6c,https://apps.ashtabulachamber.net/list/member/ashtabula-county-society-for-human-resource-mgt-69,EXTFINALLOC-4c7ae090071c0bcb975e2b6c,EXTLOC-4c7ae090071c0bcb975e2b6c,canonical
EXTLOC-ebba7184fe337a6ee19845dd,https://apps.ccc.edu/brpublic/2024/dec/35309.pdf,EXTFINALLOC-ebba7184fe337a6ee19845dd,EXTLOC-ebba7184fe337a6ee19845dd,canonical
EXTLOC-721a51456c55e1c489566a8d,https://apps.ccc.edu/brpublic/2024/nov/35266.pdf,EXTFINALLOC-721a51456c55e1c489566a8d,EXTLOC-721a51456c55e1c489566a8d,canonical
EXTLOC-3d6469c955dd5851e7a2091c,https://apps.cityofmesquite.com/city_secweb/ordinances/2370.pdf,EXTFINALLOC-3d6469c955dd5851e7a2091c,EXTLOC-3d6469c955dd5851e7a2091c,canonical
EXTLOC-f79505e15e4c31a8c45a50ad,https://apps.criminaljustice.ny.gov/crimnet/ojsa/stats.htm,EXTFINALLOC-f79505e15e4c31a8c45a50ad,EXTLOC-f79505e15e4c31a8c45a50ad,canonical
EXTLOC-b72a5f5133bbe5cfbdb5122b,https://apps.criminaljustice.ny.gov/ops/registry/policereg.htm,EXTFINALLOC-b72a5f5133bbe5cfbdb5122b,EXTLOC-b72a5f5133bbe5cfbdb5122b,canonical
EXTLOC-f8734fe966e054cc50cd34e0,https://apps.das.nh.gov/laborrelations/hr/labor_rel/cba2023/nepba-45/NEPBA%20LOCAL%2045_MASTER%20AGREEMENT_FY2024-2025.PDF,EXTFINALLOC-f8734fe966e054cc50cd34e0,EXTLOC-f8734fe966e054cc50cd34e0,canonical
EXTLOC-308d66d92e470211e6e65e15,https://apps.das.nh.gov/laborrelations/hr/labor_rel/cba2023/nhsle-218/NHSLEOU%20LOCAL%20218_MASTER%20AGREEMENT_FY2024-2025.PDF,EXTFINALLOC-308d66d92e470211e6e65e15,EXTLOC-308d66d92e470211e6e65e15,canonical
EXTLOC-55665a71f3aaa204d716574a,https://apps.dced.pa.gov/COPOS/documents/Manuals/Copos_Monitoring_Letter_Instructions.pdf,EXTFINALLOC-55665a71f3aaa204d716574a,EXTLOC-55665a71f3aaa204d716574a,canonical
EXTLOC-aea8971246f679142670171f,https://apps.dced.pa.gov/COPOS/documents/Manuals/User%20Manual.pdf,EXTFINALLOC-aea8971246f679142670171f,EXTLOC-aea8971246f679142670171f,canonical
EXTLOC-465ac36f28405c86ae7e6cc6,https://apps.dced.pa.gov/Munstats-Public/Default.aspx,EXTFINALLOC-465ac36f28405c86ae7e6cc6,EXTLOC-465ac36f28405c86ae7e6cc6,canonical
EXTLOC-ec743732496389acd035b581,https://apps.dced.pa.gov/Munstats-forms/,EXTFINALLOC-ec743732496389acd035b581,EXTLOC-ec743732496389acd035b581,canonical
EXTLOC-351319d97025fc280da1a450,https://apps.dced.pa.gov/Munstats-forms/?_cldee=xlDDvS9AzYg-n5EYXC-wHxH1U-PCVjmKPKzqF6ClrLYG7xLtvYchHEzIbOgwL4Y4&esid=a13b1f8d-f103-f011-bae3-7c1e52596715&recipientid=contact-37c260c4630fe61180e46c3be5a83b1c-f19e731e7ddf4499ace55829a14f8c5b,EXTFINALLOC-351319d97025fc280da1a450,EXTLOC-351319d97025fc280da1a450,canonical
EXTLOC-4a99d583c1edb8d5cab18b08,https://apps.dced.pa.gov/Munstats-public/,EXTFINALLOC-4a99d583c1edb8d5cab18b08,EXTLOC-4a99d583c1edb8d5cab18b08,canonical
EXTLOC-a2cd4ec528fd24be49f202fb,https://apps.dced.pa.gov/Munstats-public/FindMunicipality.aspx,EXTFINALLOC-a2cd4ec528fd24be49f202fb,EXTLOC-a2cd4ec528fd24be49f202fb,canonical
EXTLOC-ea2129469e4103be56c1a46a,https://apps.dced.pa.gov/munstats-public/FindLocalTax.aspx,EXTFINALLOC-ea2129469e4103be56c1a46a,EXTLOC-ea2129469e4103be56c1a46a,canonical
EXTLOC-cfe32bbaa231b9f2ac7798f7,https://apps.dced.pa.gov/munstats-public/ReportInformation2.aspx?report=AuthForm,EXTFINALLOC-cfe32bbaa231b9f2ac7798f7,EXTLOC-cfe32bbaa231b9f2ac7798f7,canonical
