candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes
TS4L-85984ba166ffdf6a134a,lane_3,TS4-3-4550fc8cfcab4ada,https://cms2.revize.com/revize/lyontownship/Downtown%20Development/Audit%20Files/Charter%20Twp%20of%20Lyon%20Audit%2012-31-24.pdf,Charter Township of Lyon Audit 12-31-24 (PDF),Lyon charter,MI,non_safety_municipal_units,non_safety_municipal_units,,Fiscal year ended 12-31-2024,2024,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city_match,overlaps_expected_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Lyon charter MI non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted township audit document; can be used as an entry point to locate within the township’s public finance record any pay-related disclosures that reference compensation mechanisms or constraints relevant to non-safety municipal units.
TS4L-822d843117b8ddb17030,lane_3,TS4-3-4550fc8cfcab4ada,https://secure.munetrix.com/n/Michigan/Municipalities/07-EMCOG/Roscommon-County/Township/Lyon-Township/annual-data/467759,Munetrix: Lyon Township (Michigan) – Annual Data (locked-feature page),Lyon charter,MI,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,2014,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality_name_only_mismatch_risk,unknown_overlap_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Lyon charter MI non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Munetrix municipality listing page for a Michigan 'Lyon Township' (may be different from the Oakland County Charter Township of Lyon); still a candidate public lead for locating pay-plan/budget-related municipal labor-cost materials in a time window like 2014–2024.
TS4L-7268eaff2d605d02678f,lane_3,TS4-3-a061427f0b5b9e83,https://ecode360.com/32673721,"Town of Easton, MA Salary Plan (Chapter 59, Article V – Personnel)",Easton,MA,non_safety_municipal_units,municipal employees (non-safety),,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality_match_expected,target_window_not_yet_confirmed,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Easton MA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Municipal salary plan/pay framework describing minimum/maximum salary ranges by class and including performance-based increase mechanics and annual submission/approval process for the upcoming fiscal year.
TS4L-63eb94c2681b63bbeb99,lane_3,TS4-3-a061427f0b5b9e83,https://cdnsm5-ss18.sharpschool.com/UserFiles/Servers/Server_237553/File/Human%20Resources/Contracts/Easton%20Contracts/EEA_Contract-July_2018-June_2021-2.pdf,"Easton Public Schools (Board of Education) – Easton Education Association (EEA) Agreement (July 1, 2018 to June 30, 2021)",Easton,MA,non_safety_municipal_units,education (teachers/professional certified staff),Easton Education Association (EEA),2018-07-01 to 2021-06-30,2018,2021,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality_match_uncertain_from_locator,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Easton MA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Collective bargaining agreement for an education professional bargaining unit; expected to contain explicit salary/salary schedule and compensation mechanisms for applicable positions within the 2018-2021 period.
TS4L-161ea37dc2f140f4d3d4,lane_3,TS4-3-a061427f0b5b9e83,https://cdnsm5-ss18.sharpschool.com/UserFiles/Servers/Server_237553/File/Human%20Resources/Contracts/Easton%20Contracts/Easton%20Administrators_Contract-July_2017-June_2019.pdf,"Easton Public Schools – Administrators Contract (July 1, 2017 to June 30, 2019)",Easton,MA,non_safety_municipal_units,education (administrators),,2017-07-01 to 2019-06-30,2017,2019,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_municipality_match_uncertain_from_locator,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Easton MA non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Publicly hosted administrators contract likely containing explicit pay/salary mechanisms (e.g., salary/step/grid and/or annual adjustments) within the 2017-2019 period."
TS4L-aaf4c018de0957b881a9,lane_3,TS4-3-0e66eefaee1614b3,https://ecode360.com/MA0529/laws/LF1952270.pdf,Township of Mahwah Ordinance No. 2020 (Setting Salaries for Blue Collar Employees) (Salary ranges for year 2024; references UPSEU Blue Collar Unit CBA for 2022–2026),Mahwah,NJ,non_safety_municipal_units,Blue Collar / DPW & Water/Sewer (non-safety unit),UPSEU Blue Collar Unit,Ordinance year 2024; CBA referenced: calendar years 2022–2026,2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city_match,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Mahwah NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted ordinance setting salary ranges; explicitly states the Township has approved a collective bargaining agreement for calendar years 2022–2026 with the UPSEU Blue Collar Unit and that salary adjustments for nonunion employees follow the related unit adjustments.
TS4L-ba10799fa7ee5438d6d4,lane_3,TS4-3-0e66eefaee1614b3,https://ecode360.com/MA0529/laws/LF2246943.pdf,"Township of Mahwah Ordinance No. 2043 (Setting Salaries for White Collar, Management and Non-Union Employees) (Salary ranges for year 2025; references UPSEU White Collar Unit CBA for 2022–2026)",Mahwah,NJ,non_safety_municipal_units,White Collar / Management & Non-Union (non-safety unit),UPSEU White Collar Unit,Ordinance year 2025; CBA referenced: calendar years 2022–2026,2025-01-01,2025-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city_match,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Mahwah NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted ordinance setting salary ranges; explicitly ties non-union employee salary adjustments to related collective bargaining unit adjustments for the UPSEU White Collar Unit (calendar years 2022–2026).
TS4L-7d41290262a3cfb93b87,lane_3,TS4-3-0e66eefaee1614b3,https://ecode360.com/MA0529/laws/LF2246944.pdf,Township of Mahwah Ordinance No. 2044 (Setting Salaries for Blue Collar Employees) (Salary ranges for year 2025; references UPSEU Blue Collar Unit CBA for 2022–2026),Mahwah,NJ,non_safety_municipal_units,Blue Collar / DPW & Water/Sewer (non-safety unit),UPSEU Blue Collar Unit,Ordinance year 2025; CBA referenced: calendar years 2022–2026,2025-01-01,2025-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,likely_same_city_match,overlaps_2014_2024_window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Mahwah NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Publicly hosted ordinance setting salary ranges; includes explicit linkage that the Township has approved a collective bargaining agreement for calendar years 2022–2026 with the UPSEU Blue Collar Unit and that salary adjustments for nonunion employees follow those unit adjustments.
TS4L-5903861a414231426747,lane_3,TS4-3-844c87848f593580,https://cwa1031.org/wp-content/uploads/2021/10/Maplewood-Twp-Agt.20210430122727876-2.pdf,Maplewood Twp Agt (contract PDF) — CWA 1031 Municipalities (prior contracts page lists 2020–2023),Maplewood,NJ,non_safety_municipal_units,non_safety_municipal_units,,2020-2023 (prior contract listed on CWA 1031 municipal page for Maplewood Township),2020,2023,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality match (Maplewood Township, NJ).",Overlaps expected window (2014-2024).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Maplewood NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead focuses on a Maplewood Township municipal agreement from CWA 1031 (non-safety municipal employees implied by “Municipalities” listing). Intended for locating explicit compensation mechanics within 2020-2023, which sits inside the 2014-2024 target window."
TS4L-212563aa8daab606ae73,lane_3,TS4-3-844c87848f593580,https://ecode360.com/MA1203/document/753062663.pdf,Maplewood Township agenda packet document (pay equity analysis & remediation plan for non-union employees),Maplewood,NJ,non_safety_municipal_units,Non-union employees (approx. 45 annual non-union employees referenced),Non-union (not a CBA),"Dated April 10, 2023 (agenda packet context)",2023,2023,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality match (Township of Maplewood, NJ).",Overlaps expected window (2014-2024).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Maplewood NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead for a compensation/pay mechanism signal for non-union (non-safety) employees: document references a salary/pay equity analysis and remediation plan for non-union employees, potentially including explicit compensation adjustments or mechanisms."
TS4L-9f6c377bdb6e4b711eac,lane_3,TS4-3-844c87848f593580,https://www.maplewoodnj.gov/home/showpublisheddocument/14/637764735690470000,Township of Maplewood — 2017 Budget (published document page referencing employee deferred compensation plan),Maplewood,NJ,non_safety_municipal_units,Municipal employees (deferred compensation plan described in budget context),,2017 budget context,2017,2017,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality match (Township of Maplewood, NJ).",Overlaps expected window (2014-2024).,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Maplewood NJ non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead for a non-safety municipal compensation mechanism signal via budget language (e.g., deferred compensation plan described). Useful to locate explicit compensation/pay plan mechanisms in the 2014-2024 window."
TS4L-f50e34f61ee40d905848,lane_3,TS4-3-9d59e479987c93f4,https://csealocal834.org/wp-content/uploads/2022/03/9.5.18-DEWITT-BLUE-1.1.18-12.31.21-final-.pdf,"Town of DeWitt Blue Collar Unit 7823-02 (CSEA Local 1000 / Onondaga County Local 834) — Agreement — January 1, 2018 to December 31, 2021",De Witt,NY,non_safety_municipal_units,Municipal blue collar unit employees (non-safety),"CSEA, Local 1000 (AFSCME, AFL-CIO) / Town of DeWitt Blue Collar Unit 7823-02 (Onondaga County Local 834)","January 1, 2018 – December 31, 2021",2018-01-01,2021-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality name match in document title: Town of DeWitt, NY (Onondaga County)",Overlaps the target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",De Witt NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity CBA lead for non-safety municipal pay/compensation mechanisms for the Town of DeWitt; includes an agreement period explicitly within 2014–2024.
TS4L-17828f13f7d22a7f8baf,lane_3,TS4-3-9d59e479987c93f4,https://csealocal834.org/wp-content/uploads/2017/09/Town_of_DeWitt-White-Collar_010116-123120_contract.pdf,"Town of DeWitt Unit 7823-01 (White Collar) (CSEA Local 1000 / Onondaga County Local 834) — Agreement — January 1, 2016 to December 31, 2020",De Witt,NY,non_safety_municipal_units,Municipal white collar unit employees (non-safety),"CSEA Local 1000 (AFSCME, AFL-CIO) / Town of Dewitt Unit 7823-01 (White Collar) (Onondaga County Local 834)","January 1, 2016 – December 31, 2020",2016-01-01,2020-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality name match in document title: Town of DeWitt, NY (Onondaga County)",Overlaps the target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",De Witt NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity CBA lead for non-safety municipal pay/compensation mechanisms for the Town of DeWitt; agreement period spans 2016–2020.
TS4L-9b4938c404eef3c628a2,lane_3,TS4-3-9d59e479987c93f4,https://csealocal834.org/wp-content/uploads/2017/09/Town_of_DeWitt_Blue_Collar_2015-17_contract_final.pdf,Town of DeWitt Blue Collar Unit (CSEA / Onondaga County Local 834) — Agreement — 2015 to 2017 (Blue Collar contract PDF),De Witt,NY,non_safety_municipal_units,Municipal blue collar unit employees (non-safety),CSEA Local 834 / Onondaga County Local 834 (Blue Collar unit; Town of DeWitt),2015 – 2017,2015-01-01,2017-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Exact municipality name match in document title: Town of DeWitt, NY (Onondaga County)",Overlaps the target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",De Witt NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,CBA lead for the Town of DeWitt non-safety blue collar unit; period is within 2014–2024 (2015–2017).
TS4L-593bc00c45c8ac46648f,lane_3,TS4-3-310f48697e227213,https://www.beltontexas.gov/document_center/Finance/annual%20budget/2014%20Budget.pdf,"City of Belton, Texas — FY 2014 Budget (PDF)",Belton,TX,non_safety_municipal_units,Municipal employees / classified positions (pay-plan referenced within budget materials; non-safety not separately specified in lead),,Fiscal Year 2014 (FY 2014 budget document),2014-04-01,2015-03-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Belton municipality match,Overlaps 2014-2024 target window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Belton TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Budget PDF from the City of Belton (TX) that includes budget & financial policy sections and personnel/pay-related content; lead intended for locating explicit pay plan/compensation mechanism language and any fiscal-constraint signals.
TS4L-8d961c6a0e1d800aa28a,lane_3,TS4-3-310f48697e227213,https://www.beltontexas.gov/document_center/Finance/annual%20budget/2017%20Budget.pdf,"City of Belton, Texas — FY 2017 Budget (PDF)",Belton,TX,non_safety_municipal_units,Municipal employees / personnel-related items (pay plan/step mechanisms referenced within budget; non-safety not separately specified in lead),,Fiscal Year 2017 (FY 2017 budget document),2017-04-01,2018-03-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Belton municipality match,Overlaps 2014-2024 target window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Belton TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Budget PDF with personnel/pay-plan/step-increase discussion and contingency language; lead for identifying explicit compensation mechanism and fiscal-constraint signal proxies in FY 2017.
TS4L-23a9cce8e893a021556b,lane_3,TS4-3-310f48697e227213,https://www.beltontexas.gov/document_center/Finance/annual%20budget/2021%20Budget.pdf,"City of Belton, Texas — FY 2021 Budget (PDF)",Belton,TX,non_safety_municipal_units,Municipal employees / personnel-related items including pay-plan costs (non-safety not separately specified in lead),,Fiscal Year 2021 (FY 2021 budget document),2021-04-01,2022-03-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,Belton municipality match,Overlaps 2014-2024 target window,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Belton TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Budget PDF containing personnel line items such as 'Pay Plan Costs' and other budget constructs that may tie to compensation mechanisms and constraint signals; lead for locating explicit compensation mechanism language within the FY 2021 materials.
TS4L-16e8bdfe9341f6adefba,lane_3,TS4-3-df0c9e18c0ca6f54,https://csealocal834.org/wp-content/uploads/2017/09/Town_of_Camillus_2014-2017_contract.pdf,"Town of Camillus (NY) — CSEA Local 1000 AFSCME/AFL-CIO — Contract (January 1, 2014–December 31, 2017)",Camillus,NY,non_safety_municipal_units,non_safety_municipal_units,"Civil Service Employees Association, Inc. (CSEA), Local 1000 AFSCME/AFL-CIO; Town of Camillus Unit 7816-00 (Onondaga County Local #834)","January 1, 2014–December 31, 2017",2014-01-01,2017-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Likely Camillus municipality match (Town of Camillus, NY)",Overlaps target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Camillus NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Publicly hosted CBA for the Town of Camillus, for CSEA Local 1000/Onondaga Local #834 unit 7816-00. Lead relevant to fiscal-constraint/pay-structure signals via explicit CBA wage/compensation terms."
TS4L-d8bc1f696e64a66588cd,lane_3,TS4-3-df0c9e18c0ca6f54,https://townofcamillus.com/documents/3245.pdf,"Town of Camillus — Town Board regular meeting packet/minutes incl. June 25, 2019 resolution: CSEA settlement/impasse, including 'no wage increase for the CSEA' (Jan 1, 2018–Dec 31, 2018 collective bargaining obligation references)",Camillus,NY,non_safety_municipal_units,non_safety_municipal_units,"Civil Service Employees Association, Inc., Local 834 / Local 1000 AFSCME, AFL-CIO (Town of Camillus Unit 7816-00; Onondaga County Local #834)","References CBA/collective bargaining obligation period January 1, 2018–December 31, 2018 (successor-related settlement language appears in June 2019 packet)",2018-01-01,2018-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Likely Camillus municipality match (Town of Camillus, NY)",Overlaps target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Camillus NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Town Board document explicitly states 'there shall be no wage increase for the CSEA' while addressing collective bargaining obligation/impasse resolution for an identified CSEA period. Lead for fiscal-constraint/pay plan signal.
TS4L-729c32e2aaae95f52a2c,lane_3,TS4-3-df0c9e18c0ca6f54,https://townofcamillus.com/documents/3420.pdf,"Town of Camillus — Town Board regular meeting packet incl. Oct/Nov 2020 resolution: tentative agreement between Town of Camillus and CSEA (Jan 1, 2019–Dec 31, 2022)",Camillus,NY,non_safety_municipal_units,non_safety_municipal_units,"Civil Service Employees Association, Inc. (CSEA), Local 1000 AFSCME, AFL-CIO; Onondaga County Local #834 (Town of Camillus Unit 7816-00 referenced in related materials)","January 1, 2019–December 31, 2022",2019-01-01,2022-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,"Likely Camillus municipality match (Town of Camillus, NY)",Overlaps target window (2014–2024),low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Camillus NY non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public Town Board document referencing approval of a CSEA tentative agreement for a multi-year period. Lead for an explicit compensation mechanism in the successor bargaining arrangement during the target window.
TS4L-631bc9f2876a67b8873c,lane_3,TS4-3-89d6a24d5f86439f,https://cms2.revize.com/revize/saginawtx/Agendas%20%26%20Minutes/City%20Council/2022/Packets/Meeting%20Packet%209-06-2022.pdf,"City Council Meeting Packet (9-06-2022) - Saginaw, TX (includes FY 2022-2023 budget highlights and pay plan adjustments)",Saginaw,TX,non_safety_municipal_units,non-police/non-fire city employees (implied by 'Most employees' and non-public-safety framing in budget highlights),,FY 2022-2023 (budget highlights and pay plan/step increase proposals referenced in packet),2012-10-01,2023-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city,overlaps_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Saginaw TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: budget highlights describe explicit compensation mechanism elements (e.g., '2% proposed increase in the pay plan' and '3% step increase' with 'Most employees will see a total 5% increase in salary')."
TS4L-c78acab8e7fff4e1db1b,lane_3,TS4-3-89d6a24d5f86439f,https://cms2.revize.com/revize/saginawtx/Document%20Center/Government/Work%20Plan/2024/Proposed%20Pay%20Plan%2C%20Title%20and%20Grades%20Assignments%2C%20Compensation%20Philosophy.pdf,"Proposed Pay Plan, Title and Grades Assignments, Compensation Philosophy - City of Saginaw, TX (Resolution with COLA + step increase mechanism language)",Saginaw,TX,non_safety_municipal_units,city employees (general compensation philosophy; includes COLA and step-increase tools),,Proposed pay plan / compensation philosophy effective date tied to resolution (document published for 2024 work plan; explicit mechanism language for annual COLA and step increases),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,non_safety_constraint_signal|parity_or_internal_equity_signal|gap_narrowing_signal,tier_3_mechanism_gap_discovery,,same_city,overlaps_2014_2024,low,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,"Previously unscouted municipality selected for fiscal, non-safety constraint, parity, equity, and gap-narrowing discovery.",Saginaw TX non_safety_municipal_units 2014-2024 target window fiscal constraint cba or budget pay plan with explicit compensation mechanism,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Lead: includes explicit compensation mechanism components (e.g., COLA based on DFW CPI or Social Security increase, and step increases for eligible employees) and references net pay/health insurance cost considerations."
