canonical_source_record_id,retained_source_id,canonical_payload_id,SHA_256,local_artifact_path,payload_origin,reconciliation_status
EXTREADYQ-044b00031bba2f43fe7da8a4,EXTSOURCE-5942602217b62d3d64ffc044,EXTPAYLOAD-5942602217b62d3d64ffc044,ca361c0efcc73870f6ea74e35e379d9339205691bc17f702bba012d92ea0b2d1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ca361c0efcc73870f6ea74e35e379d9339205691bc17f702bba012d92ea0b2d1.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-044e501478ba915ace02f049,EXTSOURCE-e58eac1a27cbda84f9aec973,EXTPAYLOAD-e58eac1a27cbda84f9aec973,0d09fe45e0207f74a7097f9b312e5512cd3aab441acdd35fa084c133d3e90189,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0d09fe45e0207f74a7097f9b312e5512cd3aab441acdd35fa084c133d3e90189.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-044f350d2c8b6ac87241f0a2,EXTSOURCE-df488e5021985fcac7eaeceb,EXTPAYLOAD-df488e5021985fcac7eaeceb,0af4e9cdb1e4c4742ebb0de96bb4e1d331bdf49276572663a492c90b1b2a4db0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0af4e9cdb1e4c4742ebb0de96bb4e1d331bdf49276572663a492c90b1b2a4db0.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-0450621a896e2b5b0a94f002,EXTSOURCE-93771b2a4e54d5ed7296dae8,EXTPAYLOAD-93771b2a4e54d5ed7296dae8,85251ec4beac576f6f94fa86886cd7cf68df7ab731a10c09d0ed03d291a2f224,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85251ec4beac576f6f94fa86886cd7cf68df7ab731a10c09d0ed03d291a2f224.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-045337f4b0095f93b5442e49,EXTSOURCE-f349116403ff65ee033701d8,EXTPAYLOAD-f349116403ff65ee033701d8,673249d5c6f823e7b863aa8e7e48cb3416f94b7790c4001f45d4bec155fcd9ef,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/673249d5c6f823e7b863aa8e7e48cb3416f94b7790c4001f45d4bec155fcd9ef.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04608e4c923afca569068544,EXTSOURCE-637e37021d99a0e130b8103f,EXTPAYLOAD-637e37021d99a0e130b8103f,63bd727bf9ea54af90e46718d31e589474cda69c9a9ed889a097bd38249935c7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/63bd727bf9ea54af90e46718d31e589474cda69c9a9ed889a097bd38249935c7.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04622204274f2f521883df8b,EXTSOURCE-30cf92cbbf35d83941b21f95,EXTPAYLOAD-30cf92cbbf35d83941b21f95,a7793f5c7161a0faccdfdffac60da7c319732fc9965f1f5cbd90eb66210049a9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a7793f5c7161a0faccdfdffac60da7c319732fc9965f1f5cbd90eb66210049a9.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04629f27655bb84f6f543359,EXTSOURCE-f674c744e916191831c735d1,EXTPAYLOAD-f674c744e916191831c735d1,db9b5fdd51825463079a24be292f4c3ee0e1168636113436cfe34c8050370270,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/db9b5fdd51825463079a24be292f4c3ee0e1168636113436cfe34c8050370270.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-046580aad88ed14601935946,EXTSOURCE-dd472ff8eb0ecda18bea0d4e,EXTPAYLOAD-dd472ff8eb0ecda18bea0d4e,a93eb1b339f061a357ec0f372a57376c470fbd7668a4887f8b9ffe31e6c32bd8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a93eb1b339f061a357ec0f372a57376c470fbd7668a4887f8b9ffe31e6c32bd8.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-0466a95d42d6666b2ac35bbe,EXTSOURCE-9354ea45259b78b44525cb74,EXTPAYLOAD-9354ea45259b78b44525cb74,15e7dff4c18341cbee79a43b8ce21771078751f01ce30d6b831925199bf67e2c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/15e7dff4c18341cbee79a43b8ce21771078751f01ce30d6b831925199bf67e2c.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-0467322a205e5964ca01af15,EXTSOURCE-8e605b08e9bd93c881596c34,EXTPAYLOAD-8e605b08e9bd93c881596c34,736b41e887212a745c911d8f4c6c1a58bdd09e288039eb9a6425f4026f0a0377,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/736b41e887212a745c911d8f4c6c1a58bdd09e288039eb9a6425f4026f0a0377.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-046ea82a2ff0714f2735e691,EXTSOURCE-fb420a771a14596019b7f115,EXTPAYLOAD-fb420a771a14596019b7f115,c0e753c449a94da94c125392415364fe9795b7f89307c2da3eae3523d7145d12,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c0e753c449a94da94c125392415364fe9795b7f89307c2da3eae3523d7145d12.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04700d1d5c500343e0cdce2c,EXTSOURCE-1389e70d62db9987595aa62b,EXTPAYLOAD-1389e70d62db9987595aa62b,efed8a00a207cbe743d44c3d579c33b29fb71c83f0b4a9e7e94aa8b86fe9745b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/efed8a00a207cbe743d44c3d579c33b29fb71c83f0b4a9e7e94aa8b86fe9745b.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-0473a32390a45d50e6cc9ce8,EXTSOURCE-3e596f81ca267e783dba48c6,EXTPAYLOAD-3e596f81ca267e783dba48c6,971a0882c77ec6ac245e9d4aad430194cebafa8ac914485432296010d84ab52b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/971a0882c77ec6ac245e9d4aad430194cebafa8ac914485432296010d84ab52b.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-047531317fc8cf972768dc92,EXTSOURCE-c827e12250efe30dfb7eb7bd,EXTPAYLOAD-c827e12250efe30dfb7eb7bd,cd84b0454ef5029c8c00ff4cd069fd96f3fda7f38f41d4d3dfeacc6a2c96d718,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cd84b0454ef5029c8c00ff4cd069fd96f3fda7f38f41d4d3dfeacc6a2c96d718.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-047daf5b9fbedb849d6f81a8,EXTSOURCE-cf5f597fd046a5a788968a19,EXTPAYLOAD-cf5f597fd046a5a788968a19,42d3b42187c02ae7b2dda16a78a7b663fac1b597b058c5a66f69aebaf241526e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/42d3b42187c02ae7b2dda16a78a7b663fac1b597b058c5a66f69aebaf241526e.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-047f86d06b834327bd41bbe1,EXTSOURCE-9728eb413c0f9950f21378cf,EXTPAYLOAD-9728eb413c0f9950f21378cf,3d50665c9feadaa6dfd82daaa89acdcbbc4930b57dfd7864b57ac6a552f4e1dd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3d50665c9feadaa6dfd82daaa89acdcbbc4930b57dfd7864b57ac6a552f4e1dd.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-0480dac0a57ac771844c7e7e,EXTSOURCE-49548823fa9294d0c58c6917,EXTPAYLOAD-49548823fa9294d0c58c6917,84fc0fe2d0c02c132105806f6c102e1ae182105387ecf61d1e4445c70b3df125,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/84fc0fe2d0c02c132105806f6c102e1ae182105387ecf61d1e4445c70b3df125.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-048593b0e9dc496b3c840d18,EXTSOURCE-c357496d8f4dc4889fb158b8,EXTPAYLOAD-c357496d8f4dc4889fb158b8,3eb7591f13d299a059cd00576ed59945797c48d7fbbf9d3ca89e05d348b07785,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3eb7591f13d299a059cd00576ed59945797c48d7fbbf9d3ca89e05d348b07785.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04877474eba4d53ddd6d47c0,EXTSOURCE-3d9ccfe02ab2442706d5c31c,EXTPAYLOAD-3d9ccfe02ab2442706d5c31c,d355c8836a2c5bbeaf86b6554a8f5d599677a667284db9c8c27a4b41e3397769,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d355c8836a2c5bbeaf86b6554a8f5d599677a667284db9c8c27a4b41e3397769.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04898147fcad81c72d7b53e8,EXTSOURCE-ea211922f6cdb03ff521bab7,EXTPAYLOAD-ea211922f6cdb03ff521bab7,09fbc3a99828992fcc3f4e0a8d025602dc6dcabcaf73e2e7398620dcf5945755,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09fbc3a99828992fcc3f4e0a8d025602dc6dcabcaf73e2e7398620dcf5945755.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-048e9e8a051c25bde757623b,EXTSOURCE-81c6938e35fd3911517d7b52,EXTPAYLOAD-81c6938e35fd3911517d7b52,e23a189d12400f514522a81d6131a2aa49419426fe842fd989bf6b865704cb31,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e23a189d12400f514522a81d6131a2aa49419426fe842fd989bf6b865704cb31.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04911155ba8b6c270d32991b,EXTSOURCE-fd2536ccb9455f16501f3578,EXTPAYLOAD-fd2536ccb9455f16501f3578,fb484ebea4f87be3be517c8504e5ef3a60ec174c03a68e26be12bc74c7421a45,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fb484ebea4f87be3be517c8504e5ef3a60ec174c03a68e26be12bc74c7421a45.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04962a6d056ba9046e73621b,EXTSOURCE-6a9edecf03de3fcaeff07a26,EXTPAYLOAD-6a9edecf03de3fcaeff07a26,7ca7a869f194c064401dc955ffd0e622edd3e12d1ffe39c87727b66a42ca6887,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7ca7a869f194c064401dc955ffd0e622edd3e12d1ffe39c87727b66a42ca6887.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-0499e93d7f9fb1ccb04ad006,EXTSOURCE-8267ad27f897845c2dc6be6d,EXTPAYLOAD-8267ad27f897845c2dc6be6d,5949d0f99addffad6dde777f34ebdf5d0d6ecee5d439920c00cd592c571a526f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5949d0f99addffad6dde777f34ebdf5d0d6ecee5d439920c00cd592c571a526f.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-049a3c3d3efb0101f2052e05,EXTSOURCE-c99f24520bb04755d22a740c,EXTPAYLOAD-c99f24520bb04755d22a740c,fe465a3a865046b58af16d7f437b3f99a158f7e5cae5e0a9555f2f10e335268c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fe465a3a865046b58af16d7f437b3f99a158f7e5cae5e0a9555f2f10e335268c.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04a0c0fdae6e09e5f7b75933,EXTSOURCE-1b475597cc764213698fb55a,EXTPAYLOAD-1b475597cc764213698fb55a,f326822a4b39b7dfff88a09ac811a5ebb4d2e4f301814d27761407b33df5a6b1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f326822a4b39b7dfff88a09ac811a5ebb4d2e4f301814d27761407b33df5a6b1.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04a351f3b1f97dae66152730,EXTSOURCE-f09c9e47c2f42cb959a18443,EXTPAYLOAD-f09c9e47c2f42cb959a18443,352ac91dd1ee2aaa2460216f7d06afb88788510cbb59e78ac59c7716169d9d0e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/352ac91dd1ee2aaa2460216f7d06afb88788510cbb59e78ac59c7716169d9d0e.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04a570a33ffbe92dccbce43c,EXTSOURCE-3e902db62928c986311798c9,EXTPAYLOAD-3e902db62928c986311798c9,ce7b1d6549dc0f54efa836b03cdeec2f81e31d302df0a1e6baa5fe26f364b3fc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ce7b1d6549dc0f54efa836b03cdeec2f81e31d302df0a1e6baa5fe26f364b3fc.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04a915ed5c413cfd69b19591,EXTSOURCE-f4d95122076cd39b20d97bdf,EXTPAYLOAD-f4d95122076cd39b20d97bdf,1229d480e15cd8b3df2e50771e1684a52acae62b2c6258ac2244c2a5274ea856,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1229d480e15cd8b3df2e50771e1684a52acae62b2c6258ac2244c2a5274ea856.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04af00086c3f6fa719a9d0e8,EXTSOURCE-5b7d414efee2960034b7d177,EXTPAYLOAD-5b7d414efee2960034b7d177,593b867b1dd1be184fc007c537a6036b31be703e609c19ddb34300134f729317,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/593b867b1dd1be184fc007c537a6036b31be703e609c19ddb34300134f729317.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04b1a8673bab60d2e166331d,EXTSOURCE-01bdfffb0ae667d6bda24106,EXTPAYLOAD-01bdfffb0ae667d6bda24106,ca1802e75f28af50928026eb65c372a528a12690a96bfd8fa4386841311aac42,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ca1802e75f28af50928026eb65c372a528a12690a96bfd8fa4386841311aac42.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04b40e46260e4eb6d97d5c6d,EXTSOURCE-1187f71f6b420c3a3bd721b3,EXTPAYLOAD-1187f71f6b420c3a3bd721b3,364e4aa114d651b9a9693f492b63c6aef06cb8ab64a4c7fc3bf7fb49837bcbeb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/364e4aa114d651b9a9693f492b63c6aef06cb8ab64a4c7fc3bf7fb49837bcbeb.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04bcfe8e13cd8edf2388fedf,EXTSOURCE-89ac95f3ab3c49298297e3c7,EXTPAYLOAD-89ac95f3ab3c49298297e3c7,3ccdc728afa32087340a64b3c4f11c1524c05c253a81d499b7ac6e9857bca2dd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3ccdc728afa32087340a64b3c4f11c1524c05c253a81d499b7ac6e9857bca2dd.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04bf1d5047a2998fd1d77739,EXTSOURCE-0e0c5c063b0a6ab3b1850667,EXTPAYLOAD-0e0c5c063b0a6ab3b1850667,dffda97b0cdfdf978b6693d06665467b0b3e0f143475e0f307fb8a4fc469dbaa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dffda97b0cdfdf978b6693d06665467b0b3e0f143475e0f307fb8a4fc469dbaa.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04c0ec1eb5fccffb1b4fba79,EXTSOURCE-24852a601dd040a6640165f3,EXTPAYLOAD-24852a601dd040a6640165f3,c5cf982f48685006fb6ae62abf9fac9d80cafb52a0894c21f8b8fb97d96b78e5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c5cf982f48685006fb6ae62abf9fac9d80cafb52a0894c21f8b8fb97d96b78e5.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04c11c4693c356df06cfad5b,EXTSOURCE-afc2cc61b527091526d528f7,EXTPAYLOAD-afc2cc61b527091526d528f7,367f5e683b24ff0ce2c4231f7144329bb9edba941563bd56b6f6d52e464395f3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/367f5e683b24ff0ce2c4231f7144329bb9edba941563bd56b6f6d52e464395f3.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04c24791a1c79660f69036f3,EXTSOURCE-59fd5a5adfc561f511bb568f,EXTPAYLOAD-59fd5a5adfc561f511bb568f,58ea426be1588e81e6bbf9bd84a69d34a61dd5a99eebff7dc75cd0816cc9d4c5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/58ea426be1588e81e6bbf9bd84a69d34a61dd5a99eebff7dc75cd0816cc9d4c5.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04c2a4728dacb947fd80626c,EXTSOURCE-3ac24eb4b9b231a48c81e56a,EXTPAYLOAD-3ac24eb4b9b231a48c81e56a,9d184efaf005b537118d11959e4aecf5f38b64370a7e387157a1f570a2de8c66,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9d184efaf005b537118d11959e4aecf5f38b64370a7e387157a1f570a2de8c66.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04c846a9b3769df88bdc8eae,EXTSOURCE-21aa2f39fe63733d3c83cdb9,EXTPAYLOAD-21aa2f39fe63733d3c83cdb9,e0785ac8fa1b68f809676981604fa34372dad891840f94b5b21df8af06289968,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e0785ac8fa1b68f809676981604fa34372dad891840f94b5b21df8af06289968.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04cac2bba7b2ef79dc997ce8,EXTSOURCE-8b21cb0690d2cc251536cbb7,EXTPAYLOAD-8b21cb0690d2cc251536cbb7,734cc63505e20f9a85457d7db4a1a66222fa53c7e20d6c28d8ef46386b730265,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/734cc63505e20f9a85457d7db4a1a66222fa53c7e20d6c28d8ef46386b730265.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04cc235a9cf74a9488c5f1a1,EXTSOURCE-7dd0b29b7630abdc21f396fc,EXTPAYLOAD-7dd0b29b7630abdc21f396fc,03ed77b816bed9d0ae0e38a48cce052f6f112dad8059ecb392ef3f6494b1e8b3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/03ed77b816bed9d0ae0e38a48cce052f6f112dad8059ecb392ef3f6494b1e8b3.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04cf525bbc71993f98907ba7,EXTSOURCE-46e2ce1f8050d78ff5f5bab6,EXTPAYLOAD-46e2ce1f8050d78ff5f5bab6,cefe93edcf3305a95331ea234f8031317cbdc1628b92d3da90acd37f0be68cc8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cefe93edcf3305a95331ea234f8031317cbdc1628b92d3da90acd37f0be68cc8.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04d6909b536e41f02f601f37,EXTSOURCE-09a0e30a18f7819a7f21978c,EXTPAYLOAD-09a0e30a18f7819a7f21978c,20dbd0382080dd31fd28de5e21703d7a36421c6abc8b0ac3e79c4a6fad0dc0d6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/20dbd0382080dd31fd28de5e21703d7a36421c6abc8b0ac3e79c4a6fad0dc0d6.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04dadd50903012e1420d5163,EXTSOURCE-c0605053a519cfc264ce0164,EXTPAYLOAD-c0605053a519cfc264ce0164,566b3c26f52087fb619533d3b1fc0b4c275695f658f19cc99ce9c322d03be5f5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/566b3c26f52087fb619533d3b1fc0b4c275695f658f19cc99ce9c322d03be5f5.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04e7bcf602123e426c1e3a3e,EXTSOURCE-03acbcaca7ca569fa6460774,EXTPAYLOAD-03acbcaca7ca569fa6460774,4aa819e322dbf0f51aa4aaa97c6e09cbef16f928197382113e5198649f121415,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4aa819e322dbf0f51aa4aaa97c6e09cbef16f928197382113e5198649f121415.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04e7e1818844e31fb2db6183,EXTSOURCE-1e5be2211c7886a2f5399a03,EXTPAYLOAD-1e5be2211c7886a2f5399a03,680f572df97f066ccbb75753f7dc0cda05f2f322ee1ec58a8404116c60ad77c1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/680f572df97f066ccbb75753f7dc0cda05f2f322ee1ec58a8404116c60ad77c1.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04e7f995571f7ac06f2e9aa5,EXTSOURCE-52de9be61e287c08699cfe4b,EXTPAYLOAD-52de9be61e287c08699cfe4b,de7fb1b9e864950f3954cc091c0eb5a8638db68796168431186c2af1c2eb9a5e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/de7fb1b9e864950f3954cc091c0eb5a8638db68796168431186c2af1c2eb9a5e.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04f2c9d54fd778665f9ed737,EXTSOURCE-f78ec532bf483f2634a8b7e4,EXTPAYLOAD-f78ec532bf483f2634a8b7e4,f620cf81df694fdb6d11c6196036062842737435055f1b9e2faac9f9a67a2140,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f620cf81df694fdb6d11c6196036062842737435055f1b9e2faac9f9a67a2140.pdf,current_30_gib_store,valid_unique_payload
EXTREADYQ-04f6a6b97c694346a79f22dd,EXTSOURCE-04662a49c895cf6305b74754,EXTPAYLOAD-04662a49c895cf6305b74754,f89822ee0534200a3dcbcd68b3c73d2ac15e555e64b29cf3bea3acf6c489f3dd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f89822ee0534200a3dcbcd68b3c73d2ac15e555e64b29cf3bea3acf6c489f3dd.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04f76be11dcdc0c9afaae88b,EXTSOURCE-18801eaa06e9e549b992eab4,EXTPAYLOAD-18801eaa06e9e549b992eab4,4f3cb696d30ca8b9d430ab103f1b08684771b7f4fb0226d8c3b38eb2b79ca802,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4f3cb696d30ca8b9d430ab103f1b08684771b7f4fb0226d8c3b38eb2b79ca802.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04f9fae9ac10f625a99ad823,EXTSOURCE-1a5538755fbb4abe303138a6,EXTPAYLOAD-1a5538755fbb4abe303138a6,546e80b315473e6444253ae76f81ba8e6c2c4d34736aecc2f6a87b21c94b4425,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/546e80b315473e6444253ae76f81ba8e6c2c4d34736aecc2f6a87b21c94b4425.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04fa88adb07d429f76047874,EXTSOURCE-97ae4df648454219be277e86,EXTPAYLOAD-97ae4df648454219be277e86,57dd39d03eab635c0e81f3865f68f15c443ddbd4e08654b8f858a39ef5f85f19,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/57dd39d03eab635c0e81f3865f68f15c443ddbd4e08654b8f858a39ef5f85f19.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04fb36b4e4f96f7e23587c06,EXTSOURCE-5b3729ef6b80e2844a295324,EXTPAYLOAD-5b3729ef6b80e2844a295324,c2138253b3bcc30991a758f3201e6e0f979cf4a334732dab310ba33f231f40ae,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2138253b3bcc30991a758f3201e6e0f979cf4a334732dab310ba33f231f40ae.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-04fb51e7b138da0246e30a82,EXTSOURCE-87c852ea4cada023b8d90d60,EXTPAYLOAD-87c852ea4cada023b8d90d60,fcb2abaa80479ec18dfa41873b1e6bcc1a81fa020fffb81a0a424d4d215b68ed,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fcb2abaa80479ec18dfa41873b1e6bcc1a81fa020fffb81a0a424d4d215b68ed.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-05071d9e3075e3fa129fa438,EXTSOURCE-e0751131b2c4da9eece70a02,EXTPAYLOAD-e0751131b2c4da9eece70a02,85b73d7bda01a4ebb942de7c0aa02683aa07faebe5b24ac8a1d3eda1ce4225b2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/85b73d7bda01a4ebb942de7c0aa02683aa07faebe5b24ac8a1d3eda1ce4225b2.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-050b9990e71207164ef9a450,EXTSOURCE-ecc695bdf7b1a210fcba02bc,EXTPAYLOAD-ecc695bdf7b1a210fcba02bc,08775b25debc6dcef5c47cb3948d3b8c48e6dfb36a8a701f152ca39993205fa2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08775b25debc6dcef5c47cb3948d3b8c48e6dfb36a8a701f152ca39993205fa2.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-05173d0cd225893e478fa713,EXTSOURCE-5fe1e6df2ffd91baaaaa3be7,EXTPAYLOAD-5fe1e6df2ffd91baaaaa3be7,f5eeb481db069b56c0415528f741a827355fbf95d4b9e2507e8f210aeea5fc0c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f5eeb481db069b56c0415528f741a827355fbf95d4b9e2507e8f210aeea5fc0c.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-0518c7f287102eeb378fc1e5,EXTSOURCE-c0d63eb134bc220e0bc8cdb1,EXTPAYLOAD-c0d63eb134bc220e0bc8cdb1,15eda411efca5ded873dead29295ffc44d709a76bc0d9135e1e24870c59b6472,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/15eda411efca5ded873dead29295ffc44d709a76bc0d9135e1e24870c59b6472.html,current_30_gib_store,valid_unique_payload
EXTREADYQ-051993d3c5188cc22462666f,EXTSOURCE-31da8c1f6a50dc61ecd133f7,EXTPAYLOAD-31da8c1f6a50dc61ecd133f7,a933f133e949962f2c5047170d501e98858f66a57be034b41b3050ba9fc1d492,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a933f133e949962f2c5047170d501e98858f66a57be034b41b3050ba9fc1d492.html,current_30_gib_store,valid_unique_payload
