canonical_source_record_id,retained_source_id,canonical_source_review_id,canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,readiness_hint,source_quality,primary_content_family,secondary_content_families,administrative_source_type,final_priority_bucket,municipality,state,period,side_scope,department_scope,linked_search_waves,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,duplicate_relationship_count,exact_duplicate_source_review_ids,prior_reuse_source_review_ids,version_relationship_ids,payload_origin,source_review_only,analytical_extraction_performed
EXTREADYQ-47740f81e832ee006af9cd85,EXTSOURCE-e4da898b52b16be2a1bbe784,EXTSRCREV-38dd557db30efaa174b0e4dc,EXTPAYLOAD-e4da898b52b16be2a1bbe784,a54efbdcda9ed4dafa56c1010e544be786ae420df3c702efb4505ed245c677e8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a54efbdcda9ed4dafa56c1010e544be786ae420df3c702efb4505ed245c677e8.pdf,9029543,pdf,application/pdf,23-MED-10-0991.pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Bedford,OH,2023,police,police,external_search_wave_002_exhaustive_residual,RESCAND-dd87ff9f8ebbf4afd807128b,ROOTCOMP-1afd36454d631862f10fd7b5|ROOTCOMP-bf1ccef955dbdcc6c89a12cf|ROOTCOMP-ed149bcbdecbb939f3fcc342,MECHEXP-1f20b03d55512eb205a7c3d3|MECHEXP-338536a13bb31a6e0a1ac3d4|MECHEXP-4f7743ef63dd6738defe00c8|MECHEXP-628d4e233c8393541b8673e4|MECHEXP-74e93826211aada2a17d9b14|MECHEXP-91d3a8e16c46a95bda964807|MECHEXP-af87ac266539d0a6c6048ebb|MECHEXP-de36b11994f2164e762d23ec,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-4774b33fd3d682e98a18b288,EXTSOURCE-2fdfc4428a35d84b393a3c82,EXTSRCREV-b3854c90e37b12e83de1ab9c,EXTPAYLOAD-2fdfc4428a35d84b393a3c82,34ab12b6192a260d397c46a14e40333b25405f62652c623df737746634a63a25,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/34ab12b6192a260d397c46a14e40333b25405f62652c623df737746634a63a25.html,64550,html,text/html; charset=utf-8,AnnualBudgetInformation,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Sturgis,MI,2021,police,police,external_search_wave_001_compacted,EXTCAND-b375a003efb713310215a954,ROOTCOMP-25980fbc15107194b7d3e139,MECHEXP-772c3f864e8cba01314f2fbf|MECHEXP-92c910384963b0ff795516fa|MECHEXP-acd3bed010c7835364877af9|MECHEXP-e46d23b0033ec252591be8ad,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47780a36574edac656427f66,EXTSOURCE-13aa3128bd28af62d7e5917e,EXTSRCREV-22ff639e9290ca0c7a46510c,EXTPAYLOAD-13aa3128bd28af62d7e5917e,a3062514bf9683aa43169978339ea2f3f9d0d2774b063062eaf069770b2cd2f7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a3062514bf9683aa43169978339ea2f3f9d0d2774b063062eaf069770b2cd2f7.html,42654,html,text/html; charset=UTF-8,ordinances,html_text_candidate,official_administrative_summary,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,ordinance_or_resolution,high,Waterville,MN,undated,police,police,external_search_wave_001_compacted,EXTCAND-4723bbe9cc987ee2c4ec8e2b,ROOTCOMP-0451afd7e48b009dbf9d1c0d|ROOTCOMP-66f014267cb25be7bfb568c7,MECHEXP-18775a608e0ab4df04628bbb|MECHEXP-1a2293f1e505edbaf8c2fec4|MECHEXP-21b33ea1975fc2b744ad8b21|MECHEXP-2c8102d65b82640b551c8e6d|MECHEXP-5ce0c175530b482aba3dad70|MECHEXP-c1c254178421322b9ea90dc3|MECHEXP-f70f2beb4c176ec31d33cad1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-477a20dc95c362b1bdc7a388,EXTSOURCE-a955b8f9f962158f2d0df59c,EXTSRCREV-4fb3aafa2d6fb8f4bbb86685,EXTPAYLOAD-a955b8f9f962158f2d0df59c,92f6d4bcf5cc00053e1de6804907e5767854e278aa476758b632d166196ea0fe,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/92f6d4bcf5cc00053e1de6804907e5767854e278aa476758b632d166196ea0fe.html,161110,html,text/html; charset=UTF-8,ordinances,html_text_candidate,official_administrative_summary,implementation_confirmation,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,ordinance_or_resolution,high,Foley,MN,2016,all_units,all_units,external_search_wave_001_compacted,EXTCAND-022e3fd0a3a73e16cc7019ad,ROOTCOMP-054b7abcbbdea7498c06e0db|ROOTCOMP-17520a30bd451aacb4cb8a94,MECHEXP-236deb2b12dc1020fb3d6f6f|MECHEXP-23cd2bae64b5ec5e8eed6653|MECHEXP-2e185db27b7d183901afefb0|MECHEXP-374d7a3cc5d6388f3cd025ed|MECHEXP-44fd95f23ac4ed6c71d0e328|MECHEXP-7abda084ecdeec3d0b35f205|MECHEXP-9cdd8a6a5222b33c3947ed28|MECHEXP-a5fb2fd333602eaea5afeaf9,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-4788179118cbcfd56b82af05,EXTSOURCE-73ed5863969cc7d102437adc,EXTSRCREV-72d85e128496a045284dbbdf,EXTPAYLOAD-73ed5863969cc7d102437adc,e7df5f1f1224c2566c0650771ef37cc04e252f3430d7dbd0d8a09de0ce4950e0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e7df5f1f1224c2566c0650771ef37cc04e252f3430d7dbd0d8a09de0ce4950e0.html,15035,html,text/html,page210.html,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation|staffing_and_headcount,budget,high,Alaiedon,MI,2022,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-249f2caae2664950a4187f98,ROOTCOMP-3217f1650f2ef8694d0aad14,MECHEXP-740de3ec351913151ee0ac97|MECHEXP-bdeb3fd11deeb96b724b6aa9|MECHEXP-e883c27e8f542f27847c672c|MECHEXP-faa4f2535fd46fb0eaa7f80a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-478c2bfb18c86116e71611d7,EXTSOURCE-89b2d081b07151054d4ebcc0,EXTSRCREV-0203213ba1e289c32901b8a1,EXTPAYLOAD-89b2d081b07151054d4ebcc0,6bd7241d359148f07695e6a9dd81b7e0b6959e8142616e7cdc96c0dd4d656754,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6bd7241d359148f07695e6a9dd81b7e0b6959e8142616e7cdc96c0dd4d656754.html,267356,html,text/html; charset=utf-8,Login,html_text_candidate,official_administrative_summary,payroll_and_earnings,,payroll_roster,high,Amsterdam,NY,2024,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-6e27d7b5cd0092067dd83da2,ROOTCOMP-30d038a3a748c0609825fca0|ROOTCOMP-3e2916f42abeb07f56562528,MECHEXP-03f09635e6e0a62ffeca2eb2|MECHEXP-0de5f72eb1f1811bbe667b69|MECHEXP-40abfaabc0257e73c207ecbb|MECHEXP-586655b8fbdb768efc5fae6e|MECHEXP-67d07711867aecc7c9011521|MECHEXP-6ec061468b92d38346856563|MECHEXP-c3045ccdd24bec8dae2df139|MECHEXP-dca1fd88c0c27a16270eecc6|MECHEXP-e6f426483368ea895be6023d,,upgrades_growth_analysis|upgrades_local_wage_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-478ea376098e65eb9bd39d7b,EXTSOURCE-88367b557a1248eb41fec59d,EXTSRCREV-c9014abd7ee4efd5b7f0cb76,EXTPAYLOAD-88367b557a1248eb41fec59d,7b6cb735b5df528eb6bf9748f8db67aa506d9f161634a2c533d7da7921ef8cf3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7b6cb735b5df528eb6bf9748f8db67aa506d9f161634a2c533d7da7921ef8cf3.html,422800,html,text/html; charset=UTF-8,augusta,html_text_candidate,official_administrative_summary,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Augusta,KS,2024,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-19950764cebd0ef27f1f6d86,ROOTCOMP-11b00e149bbe06c8729dd152,MECHEXP-0fce3712151a40a57d72b6cc|MECHEXP-261e48a0a26d8a4e632ab3f3|MECHEXP-6db015de5987f23f3628f103|MECHEXP-e1e81ccb9a101d6bbe82da2f|MECHEXP-f74e51a5cc4d1eea1ee0c9d6,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-47a0bdda886cbddde6b7dabb,EXTSOURCE-2fae04bfcf8bd050fc75f03c,EXTSRCREV-c4dc2e7f7da15515bf549d85,EXTPAYLOAD-2fae04bfcf8bd050fc75f03c,ad1b5868bfc5aeb95af72d32ec4a19b4dab231d786cf21f4a93d75845be74475,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad1b5868bfc5aeb95af72d32ec4a19b4dab231d786cf21f4a93d75845be74475.html,73480,html,text/html;charset=UTF-8,webpage.cfm,html_text_candidate,official_administrative_summary,implementation_confirmation,,ordinance_or_resolution,high,Newburgh,ME,undated,fire,fire,external_search_wave_001_compacted,EXTCAND-45ad64e07bd12d792976355a,ROOTCOMP-42047a1c16684b5887fdb91d,MECHEXP-0daed1cc460844a45d6cdce7|MECHEXP-5192e586b10572eb6902c53a|MECHEXP-51e8feae6456e8c0f018ac57|MECHEXP-a78e291a75032c8857d2be23|MECHEXP-ef2e5556795ab9e703358813,,upgrades_growth_analysis|upgrades_local_wage_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47a2b2aeab0daf4122365b6a,EXTSOURCE-f8cd5c6269031c535b9407f2,EXTSRCREV-cbbfbbdf70f9049b10f1020d,EXTPAYLOAD-f8cd5c6269031c535b9407f2,db94f0aa8275f5716a9b82f215b2aa65885e4c9ad0e8e0a9a5e774c6dfef98bd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/db94f0aa8275f5716a9b82f215b2aa65885e4c9ad0e8e0a9a5e774c6dfef98bd.html,33869,html,text/html; charset=utf-8,Iowa-Admin-Code-r-11-53-7,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Avoca,IA,2026,all_units,all_units,external_search_wave_001_compacted,EXTCAND-bbe16459ea1f99270e6f6ae2,ROOTCOMP-257bfea8952a7fd8b16cbd83,MECHEXP-8b71d6ec40610d942b5108a9|MECHEXP-ca1c0c038bf90d45b60292e5|MECHEXP-cab300e4685652e9ba49cf42|MECHEXP-dcd8e1ca9ca122dbeac7412d|MECHEXP-e050409bde7407c57ae55c32,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,EXTVERSION-8e0a1d43ca5bcbf3a2425add|EXTVERSION-ed41aca5020928280585833f,current_30_gib_store,True,False
EXTREADYQ-47a4f5fff39cf47d1e60c899,EXTSOURCE-01ab257f61f6de7d06e29ce6,EXTSRCREV-173978075ceea272ca3dab90,EXTPAYLOAD-01ab257f61f6de7d06e29ce6,41d213c0b91009b5c608068ffc0b78633339a710cc16c97b5f7bb32c3f19d9e0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41d213c0b91009b5c608068ffc0b78633339a710cc16c97b5f7bb32c3f19d9e0.html,257544,html,text/html; charset=utf-8,actions-taken-board-regents,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,York charter,MI,2025,all_units,all_units,external_search_wave_001_compacted,EXTCAND-5ef860131dcb2320c8e5dfb0,ROOTCOMP-5d67218f2c70132aca9d0dcb,MECHEXP-008e07a2a550e3fe5baa7d95|MECHEXP-1b86a44a27d94dff9ca9ade1|MECHEXP-543c12242afc75610f3daa2b|MECHEXP-87b3bf6d9dcacc4cf658ffb3|MECHEXP-a3a5134063fe393f473beb53,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47a53711e719fa6d70722c7a,EXTSOURCE-94bcd16fb28e17de67fb9280,EXTSRCREV-4b41cb22adb47a982b74e52b,EXTPAYLOAD-94bcd16fb28e17de67fb9280,22870953d4b1fb0542cb9950aa511db9a26790f79d3867111959219a7ae7fb7b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/22870953d4b1fb0542cb9950aa511db9a26790f79d3867111959219a7ae7fb7b.html,30782,html,text/html,HTML,html_text_candidate,official_administrative_summary,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,salary_schedule,high,Flandreau,SD,2026,all_units,all_units,external_search_wave_001_compacted,EXTCAND-f85a8058064c42cd74b33901,ROOTCOMP-8fff65666779ee91445530cf,MECHEXP-6487478891f30b2e7f5e8c3d|MECHEXP-a83550ca7ac806b066c1adeb|MECHEXP-c99ea115d3cc7da022f1aa08|MECHEXP-da4ce88fc1071f138fb3fcfc|MECHEXP-eccfa71a4e4d27ba81843aef,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47a7d44c9f606093be3a34ba,EXTSOURCE-adf10059a4d3fd16fd0dfddd,EXTSRCREV-96ee0e01b0234fd646cff3df,EXTPAYLOAD-adf10059a4d3fd16fd0dfddd,455be4d2ac384a896a24034dbf470fcfddf6be9db4c05e25d32248f193e14a20,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/455be4d2ac384a896a24034dbf470fcfddf6be9db4c05e25d32248f193e14a20.html,85186,html,text/html; charset=utf-8,QuickLinks.aspx,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Eagles Nest,MN,2024,side_independent,side_independent,external_search_wave_001_compacted,EXTCAND-9564974e0305243ea8d60573,ROOTCOMP-866644a24bdff749677b3822,MECHEXP-415da9402afb51918868571a|MECHEXP-4ef1cb4a6a49351bfeefc626|MECHEXP-8b8b75f36041f0e4a2af3428|MECHEXP-f791da4e0630c4baa0b6f331,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47b0dd18dc33ecc71ded4aa8,EXTSOURCE-9ba4a5fd898221d84f304631,EXTSRCREV-5609d7a1dd3add663944cc4e,EXTPAYLOAD-9ba4a5fd898221d84f304631,ac36a2e12085bca2031147cfed0de7c076cab25368c47df063b065f4cbe3670d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ac36a2e12085bca2031147cfed0de7c076cab25368c47df063b065f4cbe3670d.html,214928,html,text/html; charset=UTF-8,contributions,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Kiefer,OK,2021,all_units,all_units,external_search_wave_001_compacted,EXTCAND-a8ce4e84ae9db7d1cb560112,ROOTCOMP-5acfcd365d2d0f3ad2ef105d|ROOTCOMP-b35dc77e3fb1290fc152edbb,MECHEXP-39b00e6d3237640a467ceacc|MECHEXP-5412f2012b526ca25b51a16b|MECHEXP-729614854349f4a7bd4ca3e7|MECHEXP-766c4b7dd87e727541d437fb|MECHEXP-b1a265d50a4fe22bdb0aed58|MECHEXP-d183ef9e1fb900ba4ed84da0|MECHEXP-db182e8f69654ff71d77cb5c|MECHEXP-f9c2b013b16961d4dd6fd4ee,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-47bb781ecd0e8d28d561b49d,EXTSOURCE-ecfd5ef7d20e9af20c970ba6,EXTSRCREV-607846ebe1c0856d2ddb5bcc,EXTPAYLOAD-ecfd5ef7d20e9af20c970ba6,6d3e44499645db3fe988a274642276f2a9bc7ef725c6212b456e1480c0271f2c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6d3e44499645db3fe988a274642276f2a9bc7ef725c6212b456e1480c0271f2c.pdf,1645824,pdf,application/pdf,230799.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Bagley,MN,2023,all_units,all_units,external_search_wave_001_compacted,EXTCAND-f1448193de3cae24dcfaae08,ROOTCOMP-110405f4f84f424b160d00ff,MECHEXP-1aea0d9c2adaa45b4566ef1c|MECHEXP-2f97251a9ee2f64d8517133a|MECHEXP-6fef61676dfee36ea32ebe45|MECHEXP-c9156aa74daed04060f6a6fd|MECHEXP-fbddf3a49c5aa01c964fa4ff,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47c610f9f549917935fb260e,EXTSOURCE-8b3134a89920b35f05b033fa,EXTSRCREV-4872bf90a25540f3478b3d3c,EXTPAYLOAD-8b3134a89920b35f05b033fa,2698e43133801288acceede065c45b306c25d8554cb456d0bf53062f0b7bcbef,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2698e43133801288acceede065c45b306c25d8554cb456d0bf53062f0b7bcbef.html,190643,html,text/html; charset=utf-8,261885,html_text_candidate,official_administrative_summary,staffing_and_headcount,,staffing_table,high,Bronxville,NY,2024,police,police,external_search_wave_002_exhaustive_residual,RESCAND-25517556571ea42fcec047c0,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,,upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-47c7b4cd6dc72ff7cf9bed51,EXTSOURCE-398d73cd966ee09bc695a85e,EXTSRCREV-b772df2967c1aab277ee1a01,EXTPAYLOAD-398d73cd966ee09bc695a85e,e78392922a27a8a9e6e68b01f81c75217653c2384f29ca51784ac45fa8c5e3cb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e78392922a27a8a9e6e68b01f81c75217653c2384f29ca51784ac45fa8c5e3cb.html,1794244,html,text/html; charset=UTF-8,business-development,html_text_candidate,official_administrative_summary,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,high,Cawker City,KS,2025,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-2ee2ecc5f9b4945f66c5f2c8,ROOTCOMP-6629916798554eb32d714e99,MECHEXP-856f41e20bc98af24eaeb506|MECHEXP-9aaa763f2f731500150f2206|MECHEXP-9df5ee00e38047cbca5fb8d0|MECHEXP-c00ccbe0064ee6503d6066d1|MECHEXP-faeb49abe28b27f9f5d84796,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,0,,,,current_30_gib_store,True,False
EXTREADYQ-47c7b77f7bd9b747a991490f,EXTSOURCE-8ea9b54cec28b5a2042a6474,EXTSRCREV-b3b48e488e4ef5c5792ac475,EXTPAYLOAD-8ea9b54cec28b5a2042a6474,0a7d025df19d36bd4126eec07f9bc7782ff402dc6fcb97b5da8a1dce3cd77319,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a7d025df19d36bd4126eec07f9bc7782ff402dc6fcb97b5da8a1dce3cd77319.html,113069,html,text/html; charset=utf-8,Archive.aspx,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,high,Becker,MN,2018,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-e35f4bea6a6f9d8342c347c4,ROOTCOMP-b90e5f2a768fb33454466796,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47d11a09680a437a78ea3b89,EXTSOURCE-dc2932eb19126afb50278b1a,EXTSRCREV-6c46de727ec36f47a3eeb8db,EXTPAYLOAD-dc2932eb19126afb50278b1a,4c8cb29bc5baec8bee0a48980003ee0fc8b0203beeb6adc4f94fbef4e0c785c8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4c8cb29bc5baec8bee0a48980003ee0fc8b0203beeb6adc4f94fbef4e0c785c8.html,71864,html,text/html; charset=UTF-8,employee-postings,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,high,Onondaga,NY,2024,all_units,all_units,external_search_wave_001_compacted,EXTCAND-820f76febb96d055cb0a2678,ROOTCOMP-211a332ca37cb331e78bfb0b,MECHEXP-0bf7181361ee7b1f5ed6f89d|MECHEXP-687ce449a4b94062ca775eeb|MECHEXP-73288a4f4f21d9ab7555410d|MECHEXP-a300b982fc87bdc046abc427|MECHEXP-d966fe91043e3d76a281bb79,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47d44d4e2dcf7bb6fbe6311e,EXTSOURCE-134e8e9dbcf48a92a843e327,EXTSRCREV-d07e06d5c22f51c34aa4dc18,EXTPAYLOAD-134e8e9dbcf48a92a843e327,7ec6d1b1c27d7e9889ba11262bd90a9825a0147349584b164496dff3abfc6b07,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7ec6d1b1c27d7e9889ba11262bd90a9825a0147349584b164496dff3abfc6b07.pdf,539196,pdf,application/pdf,2019-municipal-charter-fairmount-heights.pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,Fairmount,IN,undated,all_units,all_units,external_search_wave_001_compacted,EXTCAND-64cd2f8b7656f9a8c90d5303,ROOTCOMP-c27cbd3cea23d955da632cd4,MECHEXP-870f095a0f070a3225ff194f|MECHEXP-89923c449a52d38458a8aafb|MECHEXP-bf6649c4da28d95326abaa7a|MECHEXP-d6bf5d0d6417d02a15f0942a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
EXTREADYQ-47d65a7a7330298d82c2e30c,EXTSOURCE-fb83d2115a33910b22f243a7,EXTSRCREV-d25e729d51068c2777ce11f1,EXTPAYLOAD-fb83d2115a33910b22f243a7,b842739fc8fe56d9a456d8df99bb77e3de7f8248a6690e92c66708e7abc68312,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b842739fc8fe56d9a456d8df99bb77e3de7f8248a6690e92c66708e7abc68312.pdf,117364,pdf,application/pdf,_03152022-1249,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,implementation_confirmation,payroll_roster,high,Center,PA,2022,unclear,unclear,external_search_wave_002_exhaustive_residual,RESCAND-bae3da1a23d566c67f90b6ac,ROOTCOMP-b99303ce4332bcb2360e1332,MECHEXP-0833b5bc100f44aa30a1bdba|MECHEXP-25c510a5226c5ac4ab71b313|MECHEXP-3ff6a3b327edfdfe436f25ef|MECHEXP-be3057ff490ddd3a70b847bf,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,0,,,,current_30_gib_store,True,False
EXTREADYQ-47dd85903e105838fab1a07d,EXTSOURCE-5c5c429f37443257aaaf6315,EXTSRCREV-96ad031bd07e4b16dff0c352,EXTPAYLOAD-5c5c429f37443257aaaf6315,501bb8db62bf287b91d801a445287048f124ea96399e322829c7d308f3a2c78f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/501bb8db62bf287b91d801a445287048f124ea96399e322829c7d308f3a2c78f.html,27946,html,text/html; charset=utf-8,results.aspx,html_text_candidate,official_administrative_summary,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,high,White Lake,SD,2014,all_units,all_units,external_search_wave_001_compacted,EXTCAND-a939b17b63cfe21d4cfb71f3,ROOTCOMP-72c5da726e0c781f5c48050a,MECHEXP-23dcbc8cf99284ecde19b990|MECHEXP-6731622f4decd6b909083e61|MECHEXP-8a6547be0ec166ccf254c14a|MECHEXP-d7ddc1c8247456866f210298,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,0,,,,current_30_gib_store,True,False
