canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,canonical_source_record_ids,canonical_retained_source_ids,duplicate_retained_source_ids,prior_retained_source_reuse_ids,version_relationship_ids,municipality,state,period,side_scope,department_scope,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,linked_search_waves,source_family,secondary_source_families,administrative_source_type,source_quality,review_priority,payload_origin,canonical_source_fanout,candidate_fanout,event_fanout,claim_fanout
EXTPAYLOAD-7195e21ee47e302678d3a051,0abf8ff2fa5d983a708b81d299de9aa1c85e34f98b775331ec5b5f94e310a3b0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0abf8ff2fa5d983a708b81d299de9aa1c85e34f98b775331ec5b5f94e310a3b0.html,123448,html,text/html; charset=utf-8,list.aspx,EXTREADYQ-a4eb2aaeacf7bc1488e669ca,EXTSOURCE-7195e21ee47e302678d3a051,,,,Bay,OH,2022,police,police,RESCAND-7cbb1570a91a360e39bcebd7,ROOTCOMP-c0871e5871b2ce626fc29a17,MECHEXP-afba8eeeb302d1d2cc0551a4|MECHEXP-b08d8f132ed3cbdff68f3c13|MECHEXP-b9e926c60ea036466cf821e0|MECHEXP-c8327053bf198a89232eca7d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,5
EXTPAYLOAD-db827d448233338a421aa900,0ac12444f43d96c9bdaa1118aaa55a6d8e68f8b9119315e661f8bba9f0a392de,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ac12444f43d96c9bdaa1118aaa55a6d8e68f8b9119315e661f8bba9f0a392de.pdf,338272,pdf,application/pdf,ViewDoc.aspx,EXTREADYQ-4bdc2d151c4369dcc179fd3d,EXTSOURCE-db827d448233338a421aa900,,,,Rye,NY,2017,non_safety,non_safety,EXTCAND-a9963f57aac42f4972c076ae,ROOTCOMP-9de4482338b682cdc54de537,MECHEXP-12f3be1fadb2ac9a6842fdf5|MECHEXP-44504cbfe1f119e83f6aed15|MECHEXP-7c87a749e54bd8297ab0d0c0|MECHEXP-bad8130370acf02964e9477f|MECHEXP-efad65eaca753a0afe43111f,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-ea3036b550c84a63447e65ed,0ac3d9039f05284d988989e2e30e5f6b759644229e11c76a00e6c9707ab76c23,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0ac3d9039f05284d988989e2e30e5f6b759644229e11c76a00e6c9707ab76c23.html,24003,html,text/html; charset=UTF-8,4549,EXTREADYQ-bdcd8a4e9ce582a6440309b6,EXTSOURCE-ea3036b550c84a63447e65ed,,,,Bloom,OH,2021,fire,fire,RESCAND-bd147b55671cb46b27e45e29,ROOTCOMP-dbafe8645f0d936690f5eceb,MECHEXP-038570e46344acf34f2f549f|MECHEXP-2ec3885f9ae9fd3d1f952db4|MECHEXP-940a85240379774f1bf94b37|MECHEXP-a459d174d01bbb6497948284|MECHEXP-ad317d09d6dc41404b6bdb8a,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,payroll_and_earnings,,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,2
EXTPAYLOAD-65d9d8e1db11afdd4eaeb349,0ac58072478c7e8147847c23c17f627e31c35e198b41506b4db28480bb6a3ae8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0ac58072478c7e8147847c23c17f627e31c35e198b41506b4db28480bb6a3ae8.html,33980,html,text/html; charset=utf-8,LakeDetail.aspx,EXTREADYQ-a2a370830efad3425650b67d,EXTSOURCE-65d9d8e1db11afdd4eaeb349,,,,Bass Lake,WI,2025,fire,fire,RESCAND-73193f795b8814c6329f3f41,ROOTCOMP-387b328972ad6740c1315517,MECHEXP-0786a35eed9368f5e4674965|MECHEXP-4319ba03bbbed3e17893a0c0|MECHEXP-88335248cb48963f99459fd2|MECHEXP-96143a9164bbcd46fbf7c996|MECHEXP-b4af27fb0ad6d7862d472f11,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,5
EXTPAYLOAD-0943c641ac2d5a945789bfa9,0ace118cc6a91a521d90692d0e9f249243f9074b98d70df54ade398b0cd9cd1b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0ace118cc6a91a521d90692d0e9f249243f9074b98d70df54ade398b0cd9cd1b.html,109092,html,text/html; charset=utf-8,INC910224,EXTREADYQ-de74bc11ddf25c5559eb3d7d,EXTSOURCE-0943c641ac2d5a945789bfa9,,,,Amherst,OH,2022,unclear,unclear,RESCAND-466457148025a795b3797bf0,ROOTCOMP-85e843b15ad0576e724ad682,MECHEXP-0ce50657e08e190b5ac1c2fd|MECHEXP-467874a5cd683ae4c5e9bc25|MECHEXP-98b173fe91f168c2f53838a4|MECHEXP-a252e487d73c58a95d345828|MECHEXP-d318b6be2e866dfc90cdcaf8,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,contextual_controls,,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,2
EXTPAYLOAD-e599c49a96f21cdca1ccfebf,0ad4a625be98a6fdd52df6ca3882b8103c03233986806a88a6960da9bb39ee3d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ad4a625be98a6fdd52df6ca3882b8103c03233986806a88a6960da9bb39ee3d.pdf,134913,pdf,application/pdf,Application-and-Rules-and-Regs-2025.pdf,EXTREADYQ-b585fb7752a582cca635001d,EXTSOURCE-e599c49a96f21cdca1ccfebf,,,,Chittenango,NY,undated-source-B4X2500LIVE-20260729-006401,non_safety,non_safety,RESCAND-50ef15758957ed1e9a7f8506,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,11,5
EXTPAYLOAD-e2b04e68783863131ee56f1a,0ad7ba10697fffd9ce569453426bae4ba0b349698909d3250f047e7c2edcf43a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ad7ba10697fffd9ce569453426bae4ba0b349698909d3250f047e7c2edcf43a.pdf,19674894,pdf,application/pdf,_02252026-972,EXTREADYQ-3cc89b4d355b21e9191deafe,EXTSOURCE-e2b04e68783863131ee56f1a,,,,Ellsworth,MI,2022,police,police,EXTCAND-7b9671739b6d2da03c974acd,ROOTCOMP-4ad344c1ba5c6727fd76323f,MECHEXP-5eee9ebe8203af97f1abfb83|MECHEXP-89b22ce9f55d55b4ff030874|MECHEXP-b7a5eb7400736e35ce20fdbf|MECHEXP-ef26841086b838cbfb441ac9,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6
EXTPAYLOAD-28d037dc3fa6d27a76188fb5,0ada7984f48718fc392920401c34b403953efad8ff17e15452732cd5d7994b6b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ada7984f48718fc392920401c34b403953efad8ff17e15452732cd5d7994b6b.pdf,2089472,pdf,application/pdf,22-MED-09-0936.pdf,EXTREADYQ-c424e55ba1abf07ac23defaf,EXTSOURCE-28d037dc3fa6d27a76188fb5,,,,Bazetta,OH,2020,all_units,all_units,EXTCAND-43a8702f5443978518919d66,ROOTCOMP-d03b49c209c3a4f73e6a2769,MECHEXP-6d33caf1a18e2696b6658bae|MECHEXP-92b2dddae6881d482786aee7|MECHEXP-b42c24235bcb7cfa53679c53|MECHEXP-e15175e721d2625ecd24843f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6
EXTPAYLOAD-9cc2b9a1028564ad1f00def4,0ae2fb1992e35ca3054cd8ba2e83433077dd84a52cf4e536654c3dd8d0ce422d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0ae2fb1992e35ca3054cd8ba2e83433077dd84a52cf4e536654c3dd8d0ce422d.html,86530,html,text/html; charset=UTF-8,oversight.php,EXTREADYQ-d781732bbb4f8b7fcafb1fe7,EXTSOURCE-9cc2b9a1028564ad1f00def4,,,,Benkelman,NE,2024,unclear,unclear,RESCAND-991e220f41de9d78ef315764,ROOTCOMP-1edd790ba98f10ed5a4b572e,MECHEXP-0e63f0741c443982fad20e52|MECHEXP-74e87f74e4c0e7b06971495a|MECHEXP-820eb13589d3d7a8f7213008|MECHEXP-c7ca093e590a7be8fcc11109|MECHEXP-ca5129280dd16a53df5b6da7,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,3
EXTPAYLOAD-a2141715acee4f67cb68875d,0ae7119d60116a90859852f35555a924711ff64a8d4c5d638a6dcfd7f34a1864,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0ae7119d60116a90859852f35555a924711ff64a8d4c5d638a6dcfd7f34a1864.pdf,1434172,pdf,application/pdf,14-MED-10-1411.pdf,EXTREADYQ-b9cd3d61ec4d324576f02c76,EXTSOURCE-a2141715acee4f67cb68875d,,,,Clearcreek,OH,2023,police,police,RESCAND-7148ddbf5fbfdad3f14fbdcf,ROOTCOMP-4f80a323b3398b1f61e3965d|ROOTCOMP-5351e11bcecf0d5e1f8b84f7,MECHEXP-7e0c4889582e6d67f05313b9|MECHEXP-927c6855887e4e6b6ed5bd64|MECHEXP-accee801fa46e05c50748713|MECHEXP-c2e84451c5210e5757e40eb1|MECHEXP-d12d28bcc6b7068d458c6dae|MECHEXP-d924aafd124dae66da29e59a|MECHEXP-f1fb94a9a1069816b2d91c9e,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,payroll_and_earnings,,earnings_report,direct_official_administrative_record,high,current_30_gib_store,1,1,9,2
EXTPAYLOAD-d86dec2aa65b44d846d1a8ec,0aed574e71d0da8cb1f1ee4285013d446788abed46f375237687d8d1dbb55271,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0aed574e71d0da8cb1f1ee4285013d446788abed46f375237687d8d1dbb55271.html,30757,html,text/html; charset=utf-8,18-389-C-M-R-ch-5-SS-1,EXTREADYQ-30aa16d9d4322ee9097bd09f,EXTSOURCE-d86dec2aa65b44d846d1a8ec,,,,Shapleigh,ME,2025,all_units,all_units,EXTCAND-8cf1058fbd5bd49c08788f19,ROOTCOMP-325d6c90d379093392908cd2,MECHEXP-200fd43b8ce23c5e5201bfc9|MECHEXP-46c77edb8e0402171192f845|MECHEXP-5fec503d0e535d7ed0270062|MECHEXP-79e0c3741b57b91cbbc47cb9|MECHEXP-fb1ac5c1ece3ffa22fbcf425,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-df488e5021985fcac7eaeceb,0af4e9cdb1e4c4742ebb0de96bb4e1d331bdf49276572663a492c90b1b2a4db0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0af4e9cdb1e4c4742ebb0de96bb4e1d331bdf49276572663a492c90b1b2a4db0.html,19610,html,text/html,34S.html,EXTREADYQ-044f350d2c8b6ac87241f0a2,EXTSOURCE-df488e5021985fcac7eaeceb,,,,Nether Providence,PA,2019,all_units,all_units,EXTCAND-8b49fd9771353f8fd8cfc8cd,ROOTCOMP-1738dc4ad5e4bf45f6cb999c,MECHEXP-0ff722a842b3960430fbb3f3|MECHEXP-1d17c1995b4ef3b65ea0e988|MECHEXP-5b2fe938b67ede9cee5de49e|MECHEXP-9ca691f72ce025ac115ac1dc|MECHEXP-b62e830ebf870f689f8bba94,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-d02ae5904514c40f4065c6bb,0afd64caa08aea9a8efb098f21db328e2e35b141f15761cd35ad10d0e6ecf03a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0afd64caa08aea9a8efb098f21db328e2e35b141f15761cd35ad10d0e6ecf03a.pdf,1446301,pdf,application/pdf,download,EXTREADYQ-6873360d4ff81658db33bb32,EXTSOURCE-d02ae5904514c40f4065c6bb,,,,Chouteau,OK,2026,all_units,all_units,EXTCAND-49746e83095085b756b82bad,ROOTCOMP-3158cbf799971663590e9042,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-cee899c52b0d036933a25af8,0b034acbb6ec170a755376876f49bbc1c30d87b61d08eb974b847bae521f1e0e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b034acbb6ec170a755376876f49bbc1c30d87b61d08eb974b847bae521f1e0e.html,292450,html,text/html; charset=UTF-8,financial_reports.php,EXTREADYQ-a2d18b3fdbf9e22e005d5fd4,EXTSOURCE-cee899c52b0d036933a25af8,,,,Cortland,NE,2022,unclear,unclear,RESCAND-301c226deba458908777b824,ROOTCOMP-7d5df64d4581942ea5678598,MECHEXP-29fc1f62c6b933fea75d82fd|MECHEXP-90d4baee081bea7468bd6afc|MECHEXP-c0690c0b27e19980ff30da14|MECHEXP-c847b568380694cf0e9d1385|MECHEXP-c88a03db52328816a8ff9cf7,,no_material_upgrade,external_search_wave_002_exhaustive_residual,staffing_and_headcount,,other,official_administrative_summary,medium,current_30_gib_store,1,1,6,1
EXTPAYLOAD-8c0b1b9344de2e1c4e1af15b,0b06187ecf37722aaac1e05e3a0a5753ceeba2ebfb5a7cab2dc4334deb3c2f3b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b06187ecf37722aaac1e05e3a0a5753ceeba2ebfb5a7cab2dc4334deb3c2f3b.html,44490,html,text/html;charset=UTF-8,CMR-A1-00191210,EXTREADYQ-91b6b1a4a57803f567148079,EXTSOURCE-8c0b1b9344de2e1c4e1af15b,,,,Circleville,OH,2024,unclear,unclear,RESCAND-2a81e0d362be5cd8d2f19f11,ROOTCOMP-7e746db4191862ca0f90147d,MECHEXP-0b57f061f315eb5857e1d4cd|MECHEXP-58e43956ddaa209e4dbcc838|MECHEXP-5ad8dce533e370986e276150|MECHEXP-f66e258f8d3c08e8a8e363b1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,4
EXTPAYLOAD-8d1a067f5aa927efa33907c3,0b061df7b68388c78dfce5bccf289846c3ae74cb334612095094d318f1b9ad74,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b061df7b68388c78dfce5bccf289846c3ae74cb334612095094d318f1b9ad74.html,44809,html,text/html; charset=UTF-8,village-office--clerks.html,EXTREADYQ-692ae986be63ae4d380611ac,EXTSOURCE-8d1a067f5aa927efa33907c3,,,,Brownville,NY,2026,unclear,unclear,RESCAND-6e6dbdc215067c75dab369d3,ROOTCOMP-233a69186778e7bba9209f9c,MECHEXP-1d2dc87d1c375f5c6ee9d21d|MECHEXP-3f1985ea2499735fa9e3e8a6|MECHEXP-5fd8ec06b83c337a52916dd2|MECHEXP-f19abd28be5ca45e34fa2933,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,4
EXTPAYLOAD-8d51ad054e62a97343639cf5,0b07c942a5f8b374c2a620c0fc18aa16054983682077c54e765bbb9a136ef435,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b07c942a5f8b374c2a620c0fc18aa16054983682077c54e765bbb9a136ef435.html,34151,html,text/html; charset=utf-8,Ohio-Admin-Code-3337-40-58_v2,EXTREADYQ-2facc12a21b3970071526966,EXTSOURCE-8d51ad054e62a97343639cf5,,,EXTVERSION-41055228f7b487f9c3de3328,Oberlin,LA,2025,all_units,all_units,EXTCAND-43bf57afc52f64632c6dc9c3,ROOTCOMP-c1d9a794038d082afc2fa421,MECHEXP-01b935028084288f785d3609|MECHEXP-1337f01c065bd7b16213d032|MECHEXP-2faa72fcde6bddf9907d2753|MECHEXP-5ae0405b092b7ca744009c8d|MECHEXP-7114caf185962a9657e59ab4|MECHEXP-b43cd4867e145720afdf7dd8,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,7,4
EXTPAYLOAD-cda57a588685e122b8e91b1c,0b082a455733e747de180378b8e98c0dc87af3bc59cbfeece2adfe05f58c72b1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b082a455733e747de180378b8e98c0dc87af3bc59cbfeece2adfe05f58c72b1.html,295115,html,text/html; charset=utf-8,section-3-employee-benefits,EXTREADYQ-94111f7e721390301b4f34f4,EXTSOURCE-cda57a588685e122b8e91b1c,,,,Berlin,OH,2024,unclear,unclear,RESCAND-646c8e7a58029214083e1719,ROOTCOMP-3b3eeabefbced42f49568135|ROOTCOMP-72541f4066b67b72d7110771,MECHEXP-116a3bd59851a3e63baaa25f|MECHEXP-5977572afad0f04f913737dc|MECHEXP-64ddaedaf734422e311f5f08|MECHEXP-6cf4bd170c153868d2f6d129|MECHEXP-78c5542e253c010253f28dde|MECHEXP-86106f754322406b2f853ff6|MECHEXP-c3a3572a041cdefb90afbe2a|MECHEXP-d8c3e5942b499e3166aed3b2|MECHEXP-db5273a521aaa8a4d062740a|MECHEXP-e254018b0b157c0e89d2206d|MECHEXP-eefa78e238c8c902b8ef4c21,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,benefits_and_total_compensation,,benefits_document,official_administrative_summary,high,current_30_gib_store,1,1,13,3
EXTPAYLOAD-313ab1c8f815eea90d7bdec3,0b0f397dea365f158c737d1ecd9e3150aa0925458e8caeff8acaa8f6d57e1f26,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b0f397dea365f158c737d1ecd9e3150aa0925458e8caeff8acaa8f6d57e1f26.html,95080,html,text/html; charset=UTF-8,bainbridge-township-tirc-meeting-2-23-24,EXTREADYQ-12b5f8af2a15de76fc9f2344,EXTSOURCE-313ab1c8f815eea90d7bdec3,,,EXTVERSION-7e89f1cd95b3e510d83ef464,Bainbridge,OH,2024,unclear,unclear,RESCAND-401e0cd1e8761d1f49084828,ROOTCOMP-fb610036615e17e2f164a30f,MECHEXP-9679726f0fbf42eb29063c4b|MECHEXP-aae9306ebb1e01bca18afbd2|MECHEXP-c7010b7afa725851e61dd58b|MECHEXP-cd1c86ce121b96a6b1efe624,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,5,5
EXTPAYLOAD-350743f64a6a93ed023589d1,0b10ab005b0df9897d0d6e4a85b325af27e1320e724c3723e3b8b1ae724c802e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b10ab005b0df9897d0d6e4a85b325af27e1320e724c3723e3b8b1ae724c802e.html,250940,html,text/html; charset=utf-8,archive-memoranda,EXTREADYQ-096f88a5a05d36256d4c3630,EXTSOURCE-350743f64a6a93ed023589d1,,,,Doyline,LA,2024,all_units,all_units,EXTCAND-7cd31718a85233a0fbdec98b,ROOTCOMP-61e8762cc0787f0e12625313,MECHEXP-6169b86f96fa689690920e7b|MECHEXP-7247de7fe5dfb88198268bd3|MECHEXP-a0fd4df36b05079d89ca5318|MECHEXP-be39bebf7eaa2053f9ab9bac|MECHEXP-dc4d17622eb597fbb04fc31c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-6cae69b9cc56f958b97e0748,0b14b8a09cf8faf31e6c9a66b9035a841ed5ef100837bf7fc73563ed1737bc4f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0b14b8a09cf8faf31e6c9a66b9035a841ed5ef100837bf7fc73563ed1737bc4f.html,109423,html,text/html; charset=utf-8,Finance,EXTREADYQ-ac551908ad77631b3fc0f732,EXTSOURCE-6cae69b9cc56f958b97e0748,,,,Arnoldsville,GA,undated-source-B4X2500LIVE-20260729-009296,unclear,unclear,RESCAND-3af558342dc82756f11a274c,ROOTCOMP-5c7765ac3141b416e9a79713|ROOTCOMP-b7b8d337a7b00dcd532e6eff,MECHEXP-0ade829048f853a2aa17b6aa|MECHEXP-1120adea42601fe758828256|MECHEXP-2f1b36db769798c29b42ef2a|MECHEXP-2ff8cd6b796fec976c21ac3d|MECHEXP-529c3606ebb17872d65e0b90|MECHEXP-6da61985b9df60101713eec5|MECHEXP-7edcb6ba0cd8f998f28da470|MECHEXP-8c2070e823b08e0273c53070,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,10,4
EXTPAYLOAD-204f41ec793169739a6edd60,0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0b15dfc2769c8f3915cd1cab8b50bdaa806542e63beb1101cfd3565a7abdf16e.pdf,3485057,pdf,application/pdf,2025-2026-proposed-budget-final.pdf,EXTREADYQ-403821c064ee1a4904ba98de,EXTSOURCE-204f41ec793169739a6edd60,,,,Syracuse,KS,undated,all_units,all_units,EXTCAND-9590ed1bc0202b7cd2c6b18a,ROOTCOMP-6328287af60cadff93dc4b42,MECHEXP-1dd2937f12cfd6d33c29296e|MECHEXP-30bf8f0a3b0069b391a67720|MECHEXP-76743e62f395535f0941a72e|MECHEXP-dc765dc490e2e8df33190566,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6
