canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,canonical_source_record_ids,canonical_retained_source_ids,duplicate_retained_source_ids,prior_retained_source_reuse_ids,version_relationship_ids,municipality,state,period,side_scope,department_scope,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,linked_search_waves,source_family,secondary_source_families,administrative_source_type,source_quality,review_priority,payload_origin,canonical_source_fanout,candidate_fanout,event_fanout,claim_fanout
EXTPAYLOAD-0e06839f731eec12b2b61cac,dd2188ae16aa7d178f85eca429cabcd8d42e24a294a989b46bcf07283050f366,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd2188ae16aa7d178f85eca429cabcd8d42e24a294a989b46bcf07283050f366.html,295221,html,text/html; charset=utf-8,All,EXTREADYQ-76fe0aeb828ee16ce92cc1bf,EXTSOURCE-0e06839f731eec12b2b61cac,,,,Astatula,FL,2022,unclear,unclear,RESCAND-de821d12015851c32f0f4bd3,ROOTCOMP-af1ec0547ecec7ed97c696b7,MECHEXP-15c9b3d04b37505fba63bb6f|MECHEXP-9d8c0ff3ad18df1ac0c0fdf7|MECHEXP-d2b7b58bcc449c0a14565510|MECHEXP-ed1efae722c3b5257c5ae499|MECHEXP-fa0e1b7c39abdd94085df3f7,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-fb959f1a3077f466a454f603,dd224a014c9ca677c574a4f73ba04b7ee28892b39716d5b7133cd9c0e613a193,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd224a014c9ca677c574a4f73ba04b7ee28892b39716d5b7133cd9c0e613a193.html,82652,html,text/html; charset=UTF-8,ozaukee-county-fire-ems-service-sharing-feasibility-analysis,EXTREADYQ-2f83e1f86d2f041fcb80e50e,EXTSOURCE-fb959f1a3077f466a454f603,,,,Cedarburg,WI,2021,unclear,unclear,RESCAND-3b7393faf8a493ef60cc9e38,ROOTCOMP-85ffb70ac427b3a595e60f62,MECHEXP-19d4dd6a6b3153f025fe467b|MECHEXP-2eaf50a6749aa3a4172c723c|MECHEXP-53a9de45eaaf6d17d3b584f4|MECHEXP-632ae2a2e421db09e9f50342|MECHEXP-6f8a66d5119c53ccf7c1f42f|MECHEXP-b9596e62487213e1839042c9|MECHEXP-c98683e52bc99868dfa5c414,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,implementation_confirmation,,ordinance_or_resolution,official_administrative_summary,high,current_30_gib_store,1,1,8,4
EXTPAYLOAD-5a78b86fad5c08ad4986b38c,dd269da56b8698db9b694c0e0f77bb2ce3757d5b35b03b34620c7987bf1bceef,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd269da56b8698db9b694c0e0f77bb2ce3757d5b35b03b34620c7987bf1bceef.html,82465,html,text/html; charset=utf-8,1389,EXTREADYQ-8b5d38e2dc37e105cb044ec7,EXTSOURCE-5a78b86fad5c08ad4986b38c,,,,Canton,MN,2022,unclear,unclear,RESCAND-2f1f8573290097100181b9d6,ROOTCOMP-792fccaa6e0f61540827effb,MECHEXP-36b0db6b608e06e91312d245|MECHEXP-3b448c14c5435d687bcb7d97|MECHEXP-467a92ea6186582fba4649e0|MECHEXP-756c56e62dacafcafa80905e|MECHEXP-a8395d20eb95dc5818356a80,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-2fb722116ff5a1b948a8f2b7,dd2b2fdc4b4376b4ad5fda0cc4c5eca453038d6d65a0d95afcf249f88f612f69,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd2b2fdc4b4376b4ad5fda0cc4c5eca453038d6d65a0d95afcf249f88f612f69.pdf,227044,pdf,application/pdf,public_notices_39_1944375633.pdf,EXTREADYQ-7f629d3669c6dce982e59b29,EXTSOURCE-2fb722116ff5a1b948a8f2b7,,,EXTVERSION-42b6247311d54d389c3cca00|EXTVERSION-f974b6a375b82503dcfcd391,Bruceton,TN,undated-source-B4X2500LIVE-20260729-007127,unclear,unclear,RESCAND-5d6a1aeec80686d0c74238f3,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,13,4
EXTPAYLOAD-3281aa5bb9daf335afc67ae6,dd2f63299f16198bed6eb9b0fe91ea419a4e52030cb6b838fa3a2400c0bb330d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd2f63299f16198bed6eb9b0fe91ea419a4e52030cb6b838fa3a2400c0bb330d.html,305263,html,text/html; charset=UTF-8,city-council-regular-meeting-eagenda-june-16-2026,EXTREADYQ-a0346ee24ab55a265f75d32a,EXTSOURCE-3281aa5bb9daf335afc67ae6,,,,Terry,MS,undated,all_units,all_units,EXTCAND-b29bb6d5d1274e737c020d04,ROOTCOMP-a7a86adc9242faf349cf53eb,MECHEXP-5f5d4925c215805d2f252817|MECHEXP-860ec6dd298e99a1d55cad30|MECHEXP-8b3e4e06926cd34645bc5566|MECHEXP-c0d9229467c0ac725c1d78ff|MECHEXP-c9009dd720fde63230f72e3d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,5
EXTPAYLOAD-4c18048552d9be6bf1d26815,dd3113315cf2199b3e62df5ea83385b49105caaf693e650135b00a48b292f4ab,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd3113315cf2199b3e62df5ea83385b49105caaf693e650135b00a48b292f4ab.html,480122,html,text/html; charset=utf-8,search_public,EXTREADYQ-4cea69895700e2838d3d4718,EXTSOURCE-4c18048552d9be6bf1d26815,,,,Colfax,CA,2017,unclear,unclear,RESCAND-5956424fdefb73b2f6c7f1f4,ROOTCOMP-996f0e23007d37af866f6dba,MECHEXP-84f85161427df45f1cc796d3|MECHEXP-86ae98d3581c3f958080f033|MECHEXP-9690930c659c6d1c1bb55af9|MECHEXP-adc61d2199766cc196867d08|MECHEXP-ae5f8b4d94c12c7c4aa795bb,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-f018723a44414fe07a5abe1a,dd3566707212a15ea2e92905ed497261750182e825192cc63ae019061139ade2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd3566707212a15ea2e92905ed497261750182e825192cc63ae019061139ade2.html,388237,html,text/html; charset=UTF-8,employment-opportunities,EXTREADYQ-3fa7c398b9ecb968808b6e96,EXTSOURCE-f018723a44414fe07a5abe1a,,,,Bellwood,IL,undated,all_units,all_units,EXTCAND-d5bb5ce72d157e693cf00adb,ROOTCOMP-c7e8afc01d4545fd757c6fc6,MECHEXP-0405a5df91265c7c82b5d38a|MECHEXP-1668524a7700ef00069090db|MECHEXP-3c1d9dd86aa62dcabaf5a6f2|MECHEXP-a636552bbc5c0ecef1fcdc0a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,contextual_controls|implementation_confirmation,ordinance_or_resolution,official_administrative_summary,high,current_30_gib_store,1,1,5,6
EXTPAYLOAD-03464523ac43baece30ef283,dd41380af40ecc84f03aa9d36561bb405a9b0d2bc15158575d2d8e4b9e70441c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd41380af40ecc84f03aa9d36561bb405a9b0d2bc15158575d2d8e4b9e70441c.html,123804,html,text/html,080003100A00470R.html,EXTREADYQ-22223b0833abb220e69a644a,EXTSOURCE-03464523ac43baece30ef283,,,,Palos Heights,IL,undated,police,police,EXTCAND-39a065cbdff0cd2488bda9fe,ROOTCOMP-533591488cbaba6a25e37add,MECHEXP-28980313d9768b403dd584ab|MECHEXP-775be736b8cd3fb34eae5790|MECHEXP-838b74e121293deeaef4c216|MECHEXP-d3c42a800425dd5b2dfee964|MECHEXP-d85ccf747ee1bc6a5f8c642f,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-ced042aefdedc699e6557713,dd4cb51fc6b348ff694461920e03032b2eed7e76f0e3d076d76eaa623d965a42,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd4cb51fc6b348ff694461920e03032b2eed7e76f0e3d076d76eaa623d965a42.pdf,3119323,pdf,application/pdf,Minutes-2021-0914-Web.pdf,EXTREADYQ-d88607ca48a7632da278954d,EXTSOURCE-ced042aefdedc699e6557713,,,,Morgan,IN,undated,non_safety,non_safety,EXTCAND-d4284652685adca52d25c5f0,ROOTCOMP-8ce30afa621091a5b86a8d13,MECHEXP-5e0331465ffcaceb01e07b36|MECHEXP-64036dfee9b19acb3be05853|MECHEXP-b5d2e8c0c288c242558c5ba6|MECHEXP-e5b63bbfd7b849d04d2a1a57,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,6
EXTPAYLOAD-332939baf827539aa1026fae,dd4f80cb652781f68bfed930396b87bb37fc48abf21856708df715ede3b6ae48,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd4f80cb652781f68bfed930396b87bb37fc48abf21856708df715ede3b6ae48.pdf,546344,pdf,application/pdf,2019-06-24 Agenda Packet.pdf,EXTREADYQ-c05e94f4b3b7660c2955c677,EXTSOURCE-332939baf827539aa1026fae,,,,Sugarcreek,OH,2019,police,police,EXTCAND-c69f5e7440ba4d4cf90036e2,ROOTCOMP-3fa55d2fd4bcc4d24dd37438|ROOTCOMP-7bb66b99809de1abe08670ef,MECHEXP-19a044a0f9bb6dd8470b0727|MECHEXP-39675903b0945560876ad772|MECHEXP-6f078ac0492d6601da84bbf7|MECHEXP-8da2e38edbfdfcf16b563c39|MECHEXP-96604413afcb24e55c9f92e0|MECHEXP-b6c0d7cecfb4bc38d11a4d8b|MECHEXP-bc70faeb095a90094c91d1c9,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,meeting_packet,direct_official_administrative_record,high,current_30_gib_store,1,1,9,6
EXTPAYLOAD-3403389fc52edbbca2ef139f,dd52e6053edf5e9ca2e1798670cfc6958354d3d26f39a80996a6b520795a2c2d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd52e6053edf5e9ca2e1798670cfc6958354d3d26f39a80996a6b520795a2c2d.pdf,8014725,pdf,application/pdf,_05192025-853,EXTREADYQ-1a6df2952ff13415a8d34db4,EXTSOURCE-3403389fc52edbbca2ef139f,,,,Siler City,NC,2026,side_independent,side_independent,EXTCAND-b47a1dac2b7e624c82438d12,ROOTCOMP-2bd80b90004df8c40043a1c9|ROOTCOMP-36f76234fe1c0afa7230e10f|ROOTCOMP-db957cfd50d6dc21f6ee0133,MECHEXP-0a5ffef669e0c313a524367b|MECHEXP-1ec3ba98b10075af61174545|MECHEXP-22fcec4ded73ce00dc708256|MECHEXP-3d0f5f6dd72df46958a903e8|MECHEXP-4a19bf20a03ea846c78f1fec|MECHEXP-67b346ce72c31e9ac0d56eed|MECHEXP-6850c7634b58ad40335e8cd7|MECHEXP-6c9b2575947d896976ba6ded|MECHEXP-7bdbb117b13f9c85c1fbfd1a|MECHEXP-904daef7c909fd44e63b65c4|MECHEXP-91bedcc3759b16550f9aedfc|MECHEXP-9c9bd6d111e936e7b1aaf882|MECHEXP-aea193d0817fa1a6cfcb897a|MECHEXP-c053fe8baf45fd8420dd1a5a|MECHEXP-ea5dd33ef9cd429d763807ee|MECHEXP-eae62264c722357462d142e4,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,low,current_30_gib_store,1,1,19,5
EXTPAYLOAD-3d41e6a9f8c1c88fe868f842,dd53015bb544f80d764842d858f5ff9b2accbb0ebbb4247d34743ad813c5a524,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd53015bb544f80d764842d858f5ff9b2accbb0ebbb4247d34743ad813c5a524.pdf,74955,pdf,application/pdf,9-23-2024(1).pdf,EXTREADYQ-4c07585570f3e065c70849a6,EXTSOURCE-3d41e6a9f8c1c88fe868f842,,,,Benson,MN,2024,unclear,unclear,RESCAND-50c7fbe397654433b5a9509c,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,12,5
EXTPAYLOAD-331e8acf8dae35a693fd72b4,dd551b63c4fc37c8fb0752a4041f5d2c37cde0edc5eb4420770e87ce1495703e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd551b63c4fc37c8fb0752a4041f5d2c37cde0edc5eb4420770e87ce1495703e.pdf,435470,pdf,application/pdf,PayLeaveFlexibilities.pdf,EXTREADYQ-09964f3423bd08a4569e7229,EXTSOURCE-331e8acf8dae35a693fd72b4,,,,Hatfield,PA,2021,police,police,EXTCAND-c3cca2e8feda32bef2cd7fa5,ROOTCOMP-0afcd12700313d378a6743f2,MECHEXP-1b91c5065d70188bbda31cc0|MECHEXP-20be3170ece989e45b6452f9|MECHEXP-ae74eaecbcfefed2befed9e7|MECHEXP-be274fb8bc7a72407762c206|MECHEXP-d7f3e623039d8c9dd0cbc8cd,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-25824a9c902a9aa0aac7121a,dd55fecf3d60c8b2508f8abd769cd88638c732c17bfaf83b9a5def069fe12fdb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd55fecf3d60c8b2508f8abd769cd88638c732c17bfaf83b9a5def069fe12fdb.html,79111,html,text/html; charset=utf-8,STARHumanCapitalManagement.aspx,EXTREADYQ-58c951e90da90ee7b16d3716,EXTSOURCE-25824a9c902a9aa0aac7121a,,,,River Falls,WI,undated,police,police,EXTCAND-956c2885ca28ee49ed24ff9c,ROOTCOMP-014d9a1d0354ccda1c58e2b7|ROOTCOMP-85d55b773dfad4bb4be86b2d,MECHEXP-277d3cee04ba1dfc8103a551|MECHEXP-3e9a2883b284c3a7de722929|MECHEXP-7560c26b5c4801585ced5ecb|MECHEXP-b805a349485128224f970764|MECHEXP-bab5e29c06551604d11ea148|MECHEXP-da9bdecc8d25db657fa70644,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,8,6
EXTPAYLOAD-03a609e89937bb4a02dc8e34,dd5c13d33a70ae0d510ad67778ee377e9181b757e576c623de90722100711292,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dd5c13d33a70ae0d510ad67778ee377e9181b757e576c623de90722100711292.pdf,1420830,pdf,application/pdf,NEPBA LOCAL 45_MASTER AGREEMENT_FY2024-2025.PDF,EXTREADYQ-dab9c9701e14a41fdffc8d06,EXTSOURCE-03a609e89937bb4a02dc8e34,,,,Hampshire,IL,undated,police,police,EXTCAND-12ac097cacb3a443bdb80e52,ROOTCOMP-b68e285753c0e788d8764025|ROOTCOMP-e74e8d243c5990d7da35144f,MECHEXP-15587016650df8c7928d2d02|MECHEXP-5656de0cdefb3e7fbe4b730b|MECHEXP-584f7552210a3ee39bee5a88|MECHEXP-7732adb2ea589626ce60f288|MECHEXP-7c7cb8ad690944078c53042c|MECHEXP-882cfeb3e771625e6d30b841|MECHEXP-8c4b448046309d40dbc0186a|MECHEXP-9b0e8922cfcc1bf6d86f27ed|MECHEXP-b9d4d6fd7a382e07f548ac27|MECHEXP-e075ee77dd68b7b2c932b749,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,12,4
EXTPAYLOAD-6ab71cbca846f9b8452aa168,dd5d88f3d6754a7d148b4b7ef73e385f387e8b181fe19a01189b0d5eeffe63ec,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd5d88f3d6754a7d148b4b7ef73e385f387e8b181fe19a01189b0d5eeffe63ec.html,140411,html,text/html; charset=utf-8,PMC4193124,EXTREADYQ-ce82de1601fd44f60aeafcb2,EXTSOURCE-6ab71cbca846f9b8452aa168,,,,Buchanan,NY,2024,police,police,EXTCAND-6d5d280235dd2fbe286c7277,ROOTCOMP-2c2b2be6a0aed5225b39449d|ROOTCOMP-839c31ccd15ac9a39bf79143|ROOTCOMP-efec2ceadaeb89665f8abcaa,MECHEXP-310017a62bceb4dee7b5d933|MECHEXP-4a14be344c1a73b85122eaad|MECHEXP-6d7ceeacd39a536e98262388|MECHEXP-713c8d53f0d9a988a14beea1|MECHEXP-99cdc1062f1dd944ac2332bb|MECHEXP-e5de5d16b3d921896288707b|MECHEXP-ee9e6666a0e5985d072bbf62|MECHEXP-f436a42cab741da0fa0510a8,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,11,6
EXTPAYLOAD-3d9fd9738a5b0fc3f7a60abb,dd5e11a88a323fae2352045df7701a130d38caac49c15936b58e45efc3ed826e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd5e11a88a323fae2352045df7701a130d38caac49c15936b58e45efc3ed826e.html,114001,html,text/html; charset=utf-8,Calendar.aspx,EXTREADYQ-e3096244dbcbd15c32af02f6,EXTSOURCE-3d9fd9738a5b0fc3f7a60abb,,,,Chardon,OH,2024,non_safety,non_safety,RESCAND-0115a0f54094443e127ee3fa,ROOTCOMP-b7d62c40dcc310ba0717be6b|ROOTCOMP-caf1561fc01b9db6aac29ea0,MECHEXP-09fadea558d9ff081248a57e|MECHEXP-2fb8098b5a930f48ad2e3987|MECHEXP-4bdde4a3c1e0e782b8bb258b|MECHEXP-c15bba3c10ac1b17ca383b46|MECHEXP-da3acda7f0e1a10967517ea3|MECHEXP-ddf39e967d30abf5f0b7f9f6|MECHEXP-e27af23a9757adbe25502d91|MECHEXP-e4c5f5e60b96118628e2de22,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,10,2
EXTPAYLOAD-776ff4a0745864b64f43722b,dd6ef6c457661b9914cbc4fba46dd00b00f654a1bc344d9ebbe772a3fefe2532,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd6ef6c457661b9914cbc4fba46dd00b00f654a1bc344d9ebbe772a3fefe2532.html,132752,html,text/html; charset=UTF-8,job_detail_T9_R34.php,EXTREADYQ-1da1f3a4a97afc15631f8a68,EXTSOURCE-776ff4a0745864b64f43722b,,,,Sherburn,MN,2026,police,police,EXTCAND-9e90c182ce0176cca0bd2148,ROOTCOMP-e0938bad1ebc692125010ba9,MECHEXP-2a4d8a74475d157503fb5f8d|MECHEXP-4f7917813227c733cc96ecc1|MECHEXP-5a75ffb090c2c5d7de213dad|MECHEXP-ab448850e7ca4f3f7868fe6f|MECHEXP-fe77b6248e9d5f47fcdeaac6,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,ordinance_or_resolution,official_administrative_summary,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-93b4bb364f0b7500d7f40e79,dd6f7b35f269a8ef93d7c706ffc939e9be0705f0804f201558828c04bec904e3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd6f7b35f269a8ef93d7c706ffc939e9be0705f0804f201558828c04bec904e3.html,109356,html,text/html; charset=utf-8,2026-Summary-of-Benefits,EXTREADYQ-ca63f32adc56a506392764ad,EXTSOURCE-93b4bb364f0b7500d7f40e79,,,,Stonington,IL,2023,all_units,all_units,EXTCAND-8b8951a867e0a310f7c280b2,ROOTCOMP-33d3b90870284183eb1177c5,MECHEXP-5221eac36294fae6d718509a|MECHEXP-9eeefa6f99ee6aef6b983c24|MECHEXP-f1905215bd0cdcdd377237fd|MECHEXP-f7dacc2b1ccfe1509577166f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation,benefits_document,official_administrative_summary,high,current_30_gib_store,1,1,5,6
EXTPAYLOAD-a5b198b268f2aa53227211a7,dd73bd6b1919cdc1fa8d33a004b41a477e7d1d6a3a63bba19dba3f1ae2636dba,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd73bd6b1919cdc1fa8d33a004b41a477e7d1d6a3a63bba19dba3f1ae2636dba.html,31599,html,text/html,resident-responsibilities-and-village-ordinances,EXTREADYQ-ad3a1f81f48d715a09f1c8b6,EXTSOURCE-a5b198b268f2aa53227211a7,,,,Sister Bay,WI,2014,all_units,all_units,EXTCAND-f8dbf68337c69e8316b06611,ROOTCOMP-80f2a4bbafd1b2f8657a1b09,MECHEXP-243d83546aff907906425028|MECHEXP-29ec7809cdd60245da387a44|MECHEXP-3987b3ef45bd9f2b0887ce07|MECHEXP-4e46c9278f28a0139a255c22|MECHEXP-5aa03303bdf28de19eb6d6b0,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,implementation_confirmation,benefits_and_total_compensation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,ordinance_or_resolution,official_administrative_summary,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-2d7bef4c7dc195b80021ee52,dd73e8e650e8604c0f1058fe44e0f360f919c7298c941c822395a355bb47fc89,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dd73e8e650e8604c0f1058fe44e0f360f919c7298c941c822395a355bb47fc89.html,15323,html,text/html; charset=utf-8,GetReport.aspx,EXTREADYQ-9e05493bfd8085ba2c92a2a8,EXTSOURCE-2d7bef4c7dc195b80021ee52,,,,Big Bear Lake,CA,2023,non_safety,non_safety,RESCAND-c184f4780fd0fa7330afbdfb,ROOTCOMP-77a009d60f6be726a9525f32,MECHEXP-25de23726131678b88a61574|MECHEXP-27b7658a7848a798bd1604e9|MECHEXP-7586c87d725688f07e753712|MECHEXP-c2d8492583303a5fea44bddf|MECHEXP-e2ee1fd7e81715a9cd6929de,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,5
