canonical_payload_id,SHA_256,local_artifact_path,byte_size,detected_file_type,MIME_type,original_filename,canonical_source_record_ids,canonical_retained_source_ids,duplicate_retained_source_ids,prior_retained_source_reuse_ids,version_relationship_ids,municipality,state,period,side_scope,department_scope,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrade_tags,linked_search_waves,source_family,secondary_source_families,administrative_source_type,source_quality,review_priority,payload_origin,canonical_source_fanout,candidate_fanout,event_fanout,claim_fanout
EXTPAYLOAD-cf8193bcd1b7101b7a8ff207,4d38276908693dc868a79e3bab9ee5d95992ad7ca423b07cc85f528183c1d0e1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d38276908693dc868a79e3bab9ee5d95992ad7ca423b07cc85f528183c1d0e1.pdf,117524,pdf,application/pdf,2020-06-22---Minutes-PDF,EXTREADYQ-c49dcc0d35ce5527d842b8fd,EXTSOURCE-cf8193bcd1b7101b7a8ff207,,,,Elyria,OH,2020,fire|police|safety_combined|side_independent,fire|police|safety_combined|side_independent,EXTCAND-f49f3db5c45828d88e959c83,ROOTCOMP-34306e706b5e438bbb38685a|ROOTCOMP-42baa1336405f8c97d12f36e|ROOTCOMP-94948cf0543dea5faa815c69|ROOTCOMP-bd1807c5cd5283d0f1219b7b,MECHEXP-0fd8f804fdf50eff8995fff8|MECHEXP-196f1c278ed73eab1bad7ca4|MECHEXP-2512d8156e2e42440294a4d1|MECHEXP-2a260fc3c730b8571a21b2ff|MECHEXP-3624c15f539160bacb094724|MECHEXP-5132b042d5e010558ac42c92|MECHEXP-64c8f59fe57d3205a27a488d|MECHEXP-7542d1770d357e4264f8d022|MECHEXP-7f613700a3ea6d87fa5e61d1|MECHEXP-8097cde411e1832e2d2bbada|MECHEXP-8b518830900ccdf9b2d49c67|MECHEXP-8bcb4d14ca69ea9b142c5810|MECHEXP-90a298d6d21b8216d7c40105|MECHEXP-c5e1472cad843fa3f492eaae|MECHEXP-d2c53f88933b99d41b04d599|MECHEXP-f3c4dc132f36ed9f5e2f8f1f|MECHEXP-fb49f0fce3e4b778aa840532,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,21,6
EXTPAYLOAD-c67b8442c2d7f6a2a7454581,4d45dca55d5a91cf3be71f04c86c704ae8738c90a2bb7ada98b756ed928b4750,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d45dca55d5a91cf3be71f04c86c704ae8738c90a2bb7ada98b756ed928b4750.pdf,2780347,pdf,application/pdf,2024 Municipal Valuation Return Statistical Summary Report.pdf,EXTREADYQ-4dc39500b38c441f7ffd7fb0,EXTSOURCE-c67b8442c2d7f6a2a7454581,,,,Chebeague Island,ME,2025,unclear,unclear,RESCAND-e7b7120d7b47371d626ee7f2,ROOTCOMP-baa4c0176ff09fc1c81cd946,MECHEXP-44aa8c595228a2f2b7284d9b|MECHEXP-575543b7282b629b11d8fe4e|MECHEXP-d55256f4d7b258409bf4964d|MECHEXP-e8293002a3112f392a0cb47b|MECHEXP-eb637b10931e2f50b2cbac99,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,5
EXTPAYLOAD-033426ae3fcb42c5625892d3,4d4b8ec2bf943ae8d6020ed044fd0d0871bbc1f38239346ec7fbe0c812f5b681,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d4b8ec2bf943ae8d6020ed044fd0d0871bbc1f38239346ec7fbe0c812f5b681.pdf,668151,pdf,application/pdf,190413.pdf,EXTREADYQ-5f236951bdca4f9c7b8ec0b6,EXTSOURCE-033426ae3fcb42c5625892d3,,,,Biwabik,MN,2019,unclear,unclear,RESCAND-4d24ab60bb6487ac0cafacf3,ROOTCOMP-96ed16f4cc8ca12f1821e18b,MECHEXP-02cf3739210362455d2594ae|MECHEXP-21ae47769e764b9c9b6e35b5|MECHEXP-31143a3a189cf37d98f93926|MECHEXP-a7027bee60ff3aa9fdd249fe,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,5,4
EXTPAYLOAD-2750dec7c554b9615bdac140,4d4d74bacc2f8269d623095622b55877ce0333eb6ced95773ec37e9b755e9d42,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d4d74bacc2f8269d623095622b55877ce0333eb6ced95773ec37e9b755e9d42.pdf,3779180,pdf,application/pdf,government-administrators-association-nurses-unit-i-collective-bargaining-agreement-2024-2027.pdf,EXTREADYQ-9d3f0fa00632acadd947143a,EXTSOURCE-2750dec7c554b9615bdac140,,,,Union charter,MI,2015,all_units,all_units,EXTCAND-36df04c4b7eb33257b091fd5,ROOTCOMP-41f1516422252b25d54e6845|ROOTCOMP-934ec1922a8d565c9f239815,MECHEXP-2b4f0372d348409ebaa810eb|MECHEXP-646aa837c6c191c92ba20270|MECHEXP-691c3d9200695843394142bf|MECHEXP-69cae30a5c24c669dd6c18a4|MECHEXP-dbeb355fbcbe63acbb26cf46|MECHEXP-e58ea6e086f0e0a0b3da2b6a|MECHEXP-f9a1167c7adaafc2b840f16d,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,staffing_table,direct_official_administrative_record,high,current_30_gib_store,1,1,9,4
EXTPAYLOAD-99d44b4d6f74ed3b7a3279bc,4d53d1535c2ce25ea40022b6733942df0b916b69cad768c691e9dfbdd15d9826,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d53d1535c2ce25ea40022b6733942df0b916b69cad768c691e9dfbdd15d9826.pdf,491891,pdf,application/pdf,2024-2025 MSTA Bargaining Agreement.pdf,EXTREADYQ-b58afd117923df9302c37c0e,EXTSOURCE-99d44b4d6f74ed3b7a3279bc,,,,Bangor,MI,2025,police,police,RESCAND-bd1980a93cd5060aef08254f,ROOTCOMP-d713e0f68da34e2a87b1daf9|ROOTCOMP-f78a8b4e672a199bde9f5b28,MECHEXP-1cca67d44734f474ba4024b0|MECHEXP-3a4647468be11cf33b310ce8|MECHEXP-4fa6938f766e8eb1fc4fe8b4|MECHEXP-574515f95b9381dfe441950e|MECHEXP-581df8801d87138a889f9f36|MECHEXP-5b96a379adb6dac19177a998|MECHEXP-619154ff9e904ea69180a422|MECHEXP-7991b4f317fe30f4b503c2f0|MECHEXP-8199f6aa7a47b9899db6605a|MECHEXP-bdd7dd9a04de4fce8469fad0|MECHEXP-eb6848a6b68cb3b909c2a254,,upgrades_growth_analysis|upgrades_local_wage_comparison,external_search_wave_002_exhaustive_residual,payroll_and_earnings,tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,13,2
EXTPAYLOAD-1b3a3f7ff74b4f4e5d0211ef,4d56e11e4f12d14afe40305e5ca5191517029c2817f613df76fb2a455ac86bec,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d56e11e4f12d14afe40305e5ca5191517029c2817f613df76fb2a455ac86bec.pdf,183068,pdf,application/pdf,_02172026-349,EXTREADYQ-18f9133b8b59edaa79dd9f4b,EXTSOURCE-1b3a3f7ff74b4f4e5d0211ef,,,,Comanche,OK,2026,all_units,all_units,EXTCAND-43ff20d05f81d0e9253a5f4c,ROOTCOMP-0d46aaa23fb56a253093e6c2,MECHEXP-2d3db72d25c11a2e8f389910|MECHEXP-3025d2d956f72b2189ca8fd1|MECHEXP-90772679f0e01ebee38aa5dc|MECHEXP-a4916bc2ca6d610461cb7db6|MECHEXP-ec5277a0f30b110a4d949bbb,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-3543075b1906dd02947eedf2,4d5e260148869435bd11e1c9da8d3f6fd2b3b7d219ea30766c7df525eef1f9e2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d5e260148869435bd11e1c9da8d3f6fd2b3b7d219ea30766c7df525eef1f9e2.html,82942,html,text/html; charset=UTF-8,compensation-and-classification,EXTREADYQ-9760db65224b6288d56bd6fe,EXTSOURCE-3543075b1906dd02947eedf2,,,,Marysvale,UT,2026,all_units,all_units,EXTCAND-fd587176fe6180b53af8857c,ROOTCOMP-7aadf5acc36fa65d4a6e9988|ROOTCOMP-985304fd973a7aabff098cb1,MECHEXP-4963fd626cc9c0babd69275d|MECHEXP-80de92e5c918291bac2cf181|MECHEXP-864129ed9819ec97786f087d|MECHEXP-a2b9d24511974a81590efd52|MECHEXP-b2b0b933370dbf44f0eb1c03|MECHEXP-e2f28aec76b0c494cfd6ac65|MECHEXP-e3e37faa70a3be9b86f476fe,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,9,6
EXTPAYLOAD-080823a528791331c61d937f,4d5e9ce407b551c23c826bc4eb3c53fcef5cfad6af8304cefa075129474bc775,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d5e9ce407b551c23c826bc4eb3c53fcef5cfad6af8304cefa075129474bc775.pdf,678896,pdf,application/pdf,09.02.2025 Comp Manual _Final.pdf,EXTREADYQ-c72466e43eb9d8b38e1fe747,EXTSOURCE-080823a528791331c61d937f,,,,Floodwood,MN,2025,all_units,all_units,EXTCAND-e56860f332c7de1f0f71b889,ROOTCOMP-d09509b5b8af32ae1df3b0d6,MECHEXP-0684a6b5ef031979568e9757|MECHEXP-8c827aa55d35de641cbb7ae7|MECHEXP-bee3c071b4dafbe3e8bf1db2|MECHEXP-e3d7a8fa1a6ffda804f9644e|MECHEXP-e8bfb6ec92d84141d3bafe69,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-2ff4df96d146c7d00146e91d,4d6004afa0f02126e097c82a464f367cb83a5b714ef458f31e9c9243763f10d2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d6004afa0f02126e097c82a464f367cb83a5b714ef458f31e9c9243763f10d2.pdf,6367326,pdf,application/pdf,22-MED-09-0839.pdf,EXTREADYQ-a9676949fa428d0a746f5264,EXTSOURCE-2ff4df96d146c7d00146e91d,,,,Ashtabula,OH,2024,fire,fire,RESCAND-3865c8c40b2aa5ca3e7a0984,ROOTCOMP-0ebcf61c0687db47dba316b2|ROOTCOMP-28fdda973cfe62f16b9c1559,MECHEXP-196ee985f6483ebaf168f3bd|MECHEXP-412e451bfdd4e2f648f5d456|MECHEXP-4a4bc0fe8966f39a5077c2a9|MECHEXP-a9beb4cfce66e7f466967445|MECHEXP-ab0fce37b0daf6044de19405|MECHEXP-b9149ebba2904535461838b7|MECHEXP-d17e0d4eabc8e1e5ac8e049f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,9,4
EXTPAYLOAD-2803b242fbd2c9f87084f7ff,4d62e59c05cdc56c574d05667659db8eb23ae040cae6d089809659983750238a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d62e59c05cdc56c574d05667659db8eb23ae040cae6d089809659983750238a.html,178285,html,text/html,app_btables.html,EXTREADYQ-a94bae212da2d708e321ba70,EXTSOURCE-2803b242fbd2c9f87084f7ff,,,,Blackduck,MN,2018,unclear,unclear,RESCAND-0a6a6c92a78547274e688c6d,ROOTCOMP-1ef8c8046e84ef7da8725bfb|ROOTCOMP-464e8869fabb29235a4308b2,MECHEXP-054390848538ef2e14c6ea21|MECHEXP-1c6ccfa90945ef450498ab94|MECHEXP-388f6a4ed5e7c27350d26772|MECHEXP-4b553ef949dd8d19695b95d4|MECHEXP-726518ecc97af78db4b1932f|MECHEXP-9670a563039438bc2f36c6bc|MECHEXP-a3586bae1b50038b4eec784f|MECHEXP-b62b2013eaccf5861a1bcfc2|MECHEXP-ba2e2cd22dd4271eabf3f49f|MECHEXP-bd9d314b739ce36fbae996da|MECHEXP-d2ca2e231c21c2c8ac3e053f,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,13,5
EXTPAYLOAD-b6aa034a7cc5b7fbbeadf988,4d64cae955560ec1f742e5e6cf69a411ca17b81c9b3f402f63b27fc3853ac466,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d64cae955560ec1f742e5e6cf69a411ca17b81c9b3f402f63b27fc3853ac466.html,183549,html,text/html; charset=UTF-8,general-tax-information,EXTREADYQ-8e7c47abe05f89a81062afc3,EXTSOURCE-b6aa034a7cc5b7fbbeadf988,,,,Springfield,OH,2023,police,police,EXTCAND-ae6318d5bd2ce1bdc4db8c37,ROOTCOMP-f0dda61f3704c3b4eb8f42f1,MECHEXP-03d4b8a8917d743eb3cfbb06|MECHEXP-0e9a7a46b1e7522ece443165|MECHEXP-81225fb233e4caa55d65e178|MECHEXP-c98caccfc58da4f55efacfd0|MECHEXP-e6051de0bd6483460408d12e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-0194fc273034576c253be7d3,4d662e08f14ac2dc87c3b8856cc3c454f83e96bba91bee81bdc9bc615297d97a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d662e08f14ac2dc87c3b8856cc3c454f83e96bba91bee81bdc9bc615297d97a.html,113783,html,text/html; charset=utf-8,SchoolTreasurer.aspx,EXTREADYQ-b4da02fce55f9b2170087a4e,EXTSOURCE-0194fc273034576c253be7d3,,,,Bradford,ME,2021,unclear,unclear,RESCAND-1e05083dc2a914d16bed0172,ROOTCOMP-a1087eef7ddb0a0974afaf7f,MECHEXP-1ddf64e2ada9f837440e0dd0|MECHEXP-346d63e8f111e7c42e23f760|MECHEXP-4a6b2f3051f63f5c84aea488|MECHEXP-ba5599d69561feff2ffbd014|MECHEXP-c2e824896440664e19e88b3c,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,1,6,5
EXTPAYLOAD-6fc65479b8f2c394b4f2599f,4d6a821079b540ad1b77169f44719608d196d4de2378b65ad711964793a58fa7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d6a821079b540ad1b77169f44719608d196d4de2378b65ad711964793a58fa7.pdf,149384,pdf,application/pdf,695,EXTREADYQ-1a532f7d8e9e44aee422891d,EXTSOURCE-6fc65479b8f2c394b4f2599f,,,,Alexandria,NJ,2025,unclear,unclear,RESCAND-4d380507d08f40fb673e84ee,ROOTCOMP-ec5422bb8106be3198b27755,MECHEXP-2d47e492fc5d9b68b33f281b|MECHEXP-466d33451fc947b2c39b17d2|MECHEXP-e7a14c8cf5d157ebf1ed490d|MECHEXP-e80b7e17bf1f96e514ce19f8|MECHEXP-efb26ae253b4fe7f40ba6725,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-da546f736dd51ed8202adb2a,4d6f375158efeac5c8d6175f8478b8f38cee6390f49d8669b0a991c37e8e1b4d,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-4d97c7c4a6233e520a83.pdf,4738783,pdf,application/pdf,FY22-23 Budget.pdf,EXTREADYQ-1d413f75957b34695a53c565,B4X2500SRD-20260730-4d97c7c4a6233e520a83,,EXTSRCREV-99c760e81881259ae80c918c,,Marceline,MO,2022,all_units,all_units,EXTCAND-0cdc6caea02f7776f3f3a797,ROOTCOMP-99eaeab532550a03cec73b22|ROOTCOMP-dabcb35099efd5e52c412502,MECHEXP-0a478f55fdf11438200b4686|MECHEXP-2328840e148f0ff2b35ee0a3|MECHEXP-2894d243e8ff3077ae24102b|MECHEXP-40b8011720b58e8f777ffeb1|MECHEXP-4ad0bee8046c38f1ca9afb39|MECHEXP-59e5e41325b2253e6f2483ce|MECHEXP-624cdf87edb8f47469adb23f|MECHEXP-8a454ebf8d3c80c9a56ca8f3|MECHEXP-9c6ee4a8ba15532b8ffe159e|MECHEXP-b9715854144d6c725c96c9ad|MECHEXP-bd8cb471aee5a8ecd63b9242|MECHEXP-d825935f17913e8abb6d277b|MECHEXP-f6ff2713fc112348504758f1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,canonical_prior_retained_source_reuse,1,1,15,6
EXTPAYLOAD-e0edde725374d77a619461a4,4d7c5cb06793b39cba506dd16855aed856107709b7cef80b24ce67a4de2480e0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d7c5cb06793b39cba506dd16855aed856107709b7cef80b24ce67a4de2480e0.pdf,21117230,pdf,application/pdf,_02272025-179,EXTREADYQ-a6f6e83d82b7b371a5bb73ef,EXTSOURCE-e0edde725374d77a619461a4,,,,Idaho City,ID,2022,all_units,all_units,EXTCAND-9d77191e84e217f13423aa78,ROOTCOMP-8716384e2f55c10e7381c1c9,MECHEXP-0abdb449d6d21b0f0e79d424|MECHEXP-209d3544262ec33af09e78da|MECHEXP-643a3c0df2fa9ba6e95ff980|MECHEXP-adc7f542cda13bb3e4d9a15c|MECHEXP-b287b957938e6534b378776d|MECHEXP-f60d89b67238d035b416cb7a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,7,6
EXTPAYLOAD-8ef73d2f91061f92f3013c10,4d7f2124fe31afbae97773e4d845ca57c1d29745c3c6f7460c57ec88658fb003,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d7f2124fe31afbae97773e4d845ca57c1d29745c3c6f7460c57ec88658fb003.pdf,844849,pdf,application/pdf,2023-04-02-EXECUTED-Resolution,EXTREADYQ-0ba91bf3d9c9ace58df21d9a,EXTSOURCE-8ef73d2f91061f92f3013c10,,,,Sisseton,SD,2022,police,police,EXTCAND-db3c9569b1e7631fb2be8891,ROOTCOMP-736600197db265015f0dd357,MECHEXP-18aa78a65ff3f106b783b7bf|MECHEXP-519d69ee0c6debc6830b42ab|MECHEXP-70442cd59ffa8cb3bebd56bc|MECHEXP-8ce7fe413b425232cbb61582|MECHEXP-a1f5c6b6586c0bde7ad9f050,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,external_search_wave_001_compacted,implementation_confirmation,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,ordinance_or_resolution,direct_official_administrative_record,high,current_30_gib_store,1,1,6,6
EXTPAYLOAD-97ff8add839d3062a6d98bfa,4d87212962af0e1350c07d3c9ce92979e0d8169c58f2c9c1bbb0b7316215f50f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d87212962af0e1350c07d3c9ce92979e0d8169c58f2c9c1bbb0b7316215f50f.html,47625,html,text/html; charset=UTF-8,employee-resources,EXTREADYQ-ffabb7da8ae973cef678042d,EXTSOURCE-97ff8add839d3062a6d98bfa,EXTSRCREV-26990dcf43fe70d25489b6ac,,,Haubstadt,IN,undated,police,police,EXTCAND-ab2eaf39915075ff939efc8b|EXTCAND-b16d354bf105a35206ce7478,ROOTCOMP-07dc9f5d51c5bed418efc79c|ROOTCOMP-109ba101ed935696d7ddd52f|ROOTCOMP-637a80cbf2eb702c12fbc6fe|ROOTCOMP-d1807ee5cb5425db7953fe7c,MECHEXP-03df195b3945663fcbc53099|MECHEXP-1aadb2d1a46a827b239d2cf8|MECHEXP-216b2d08fcd9cd35aa706e34|MECHEXP-30db67e1abb0a70b545f9ab9|MECHEXP-31f56b5754abd157ceb13cad|MECHEXP-4f5aea782243cf1e165e0f0a|MECHEXP-501b48f81a5c7dd303b74057|MECHEXP-537abafac0b81634aa7de735|MECHEXP-559d8215832638b279bb024d|MECHEXP-87ffd4e3b3f89330faf012fa|MECHEXP-88044851d133014ac272c1d2|MECHEXP-a0648995e488dc2fdc2b7e0b|MECHEXP-a65a847e5be2cdd94fb45016|MECHEXP-ba40b6994c822cf6c4b678e7|MECHEXP-d43de8c6c8bec1931f643ab3|MECHEXP-e1f9ababad585f92abc30bd8|MECHEXP-f73739931772aef732de5f9d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,high,current_30_gib_store,1,2,21,5
EXTPAYLOAD-f0d195e7108c6159b8e34add,4d8ffb0b5796bc2d5ab0504dcd9740d10697e00789d0cf2ccd7c51d309ad5640,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d8ffb0b5796bc2d5ab0504dcd9740d10697e00789d0cf2ccd7c51d309ad5640.pdf,142564,pdf,application/pdf,open,EXTREADYQ-2b1157cb879cd4a27c2fd127,EXTSOURCE-f0d195e7108c6159b8e34add,,,,Belville,NC,2022,unclear,unclear,RESCAND-5db35e7dce12ed809140923b,ROOTCOMP-98b1eda04e1a076a0e19bba4,MECHEXP-423137edf60768faef56891e|MECHEXP-52eaae2c29273569511a9634|MECHEXP-772a605c88673f389bb96d5e|MECHEXP-884822f3e2c047e685b45542|MECHEXP-ce169c2c4d5e0193d15f68af,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,4
EXTPAYLOAD-5b190c96c8de90864eed068d,4d9116e7a4d90521f6194e0144d3d588b7a456124fc91380bb217e595408c761,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d9116e7a4d90521f6194e0144d3d588b7a456124fc91380bb217e595408c761.pdf,3529462,pdf,application/pdf,_08032023-2071,EXTREADYQ-40788c55dcdec3964a9b3877,EXTSOURCE-5b190c96c8de90864eed068d,,,,Canandaigua,NY,undated-source-CBSRD-20260728-35b66ab798090a11e557,unclear,unclear,RESCAND-e1fc0bd2aec0dcd7ff8e18c0,ROOTCOMP-07d990a05d091a5dc8b208d5|ROOTCOMP-8ca931ec9b61d67a38e7f359,MECHEXP-40d08d465a775dc9226e2170|MECHEXP-5a001176aa785cd48a1c28b3|MECHEXP-b4ac28ee4f34af7999400e39|MECHEXP-bd539c910e40e959de0a1477|MECHEXP-ed8876003cc138b4f79bc573|MECHEXP-f57c31a2c8cadd32d8f4175a,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,external_search_wave_002_exhaustive_residual,payroll_and_earnings,implementation_confirmation,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,8,4
EXTPAYLOAD-c78d51fb78e636259da96586,4d9814099a56a7d75a847f0cdc6974de47be16102e33b232b0abd160e774d5d6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/4d9814099a56a7d75a847f0cdc6974de47be16102e33b232b0abd160e774d5d6.pdf,1853315,pdf,application/pdf,_02022026-2223,EXTREADYQ-ce5e00e6c8a1f2f2591c7d8c,EXTSOURCE-c78d51fb78e636259da96586,,,,Alden,NY,2025,side_independent,side_independent,EXTCAND-069db06cc752b25d0fdca206,ROOTCOMP-edc0f8b09da1511681aa28fc,MECHEXP-46287876961e7ceddc901054|MECHEXP-5f148775a99b23f6ab9d0313|MECHEXP-63b5b43b9dda0e5f645f436f|MECHEXP-702c2aa0a0182de7d92cd853|MECHEXP-a4f27e6adc5a6410ae4dd959,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,external_search_wave_001_compacted,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,high,current_30_gib_store,1,1,6,5
