MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
text/html; charset=UTF-8,7202022ebcf97b85d6960a96aef88bb98719aac0e1657a3d1f5b3cd9933b2a55,payroll_roster,0,1016493,1,EXTPAYLOAD-68a3ca3f3b15aa4c853e65f7,EXTSOURCE-68a3ca3f3b15aa4c853e65f7,1,EXTREADYQ-a5ce8b2b1e7e59c519fa695e,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":1016493,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":144,""navigation_density"":0.034083,""payload_bytes"":1016493,""row_element_count"":0,""script_count"":64,""structured_data_script_count"":5,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":28240}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:00:42.815524+00:00,0.008988,EXTCAND-904f41fb344864b1b7e625da,,MECHEXP-1a4f2c70a48bceb1a908063b|MECHEXP-445046cf9c4bd28318f567a9|MECHEXP-6d8a5915448395a312cc569a|MECHEXP-8d8ddcc7bcd27204b7b4b5c9|MECHEXP-966f4a03f5ed175f4a1d7f55,ROOTCOMP-9d2d2d39888b801153958f2e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7202022ebcf97b85d6960a96aef88bb98719aac0e1657a3d1f5b3cd9933b2a55.html,Duck,False,department-directory,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_003,732,structured_data_or_dataset_signal,EXTREADINESS-3f0a9664eba97cc31d3c297d,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NC,
text/html,bc1d539e926b32df66d576a61bc0dbcea765effffafb5130f260c4be00ea031f,payroll_roster,0,43157,1,EXTPAYLOAD-68a5ad3acf6c4b5cc343a9f4,EXTSOURCE-68a5ad3acf6c4b5cc343a9f4,1,EXTREADYQ-0b9cdf94dff9d437e8093687,5,corrupt_or_broken_queue,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":43157,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":0,""navigation_density"":0.0,""parser_error"":""ValueError: Unicode strings with encoding declaration are not supported. Please use bytes input or XML fragments without declaration."",""payload_bytes"":43157,""row_element_count"":0,""script_count"":0,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":false,""visible_text_characters"":0}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:03:42.698268+00:00,0.000236,RESCAND-d78f06aa1e231fc2f6ea3ccb,,MECHEXP-10744486fbc7ed3298165ba7|MECHEXP-6dace73a0f76725f62825bae|MECHEXP-6e59655211954cb529796019|MECHEXP-7749ee52014bc3185d145310|MECHEXP-a85a7dfed5e155db36ecba53|MECHEXP-ccf6abf5731fb663027abdf0|MECHEXP-e3c067b8e8745d3f575050f5|MECHEXP-e84a3ed3199357ba39304087,ROOTCOMP-140a0e4761a7e02d60553407|ROOTCOMP-62526ea7829911f5301ac802,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bc1d539e926b32df66d576a61bc0dbcea765effffafb5130f260c4be00ea031f.html,Baxter,False,03_55.htm,current_30_gib_store,2023,,,readiness_lane_004,738,html_parser_error,EXTREADINESS-fe8efc188de7ec0c2c056195,corrupt_or_broken,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,police,multi_family_administrative_source,official_administrative_summary,MN,
text/html; charset=iso-8859-1,4d1a603cdbc1492527f3ab13abeb693c1b6ec938022aeb1b2e3df32e866435af,ordinance_or_resolution,0,36309,1,EXTPAYLOAD-68a746a34380e52ee1cb1fd3,EXTSOURCE-68a746a34380e52ee1cb1fd3,1,EXTREADYQ-c6adb3211423fcf92d06da30,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":36309,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":18,""navigation_density"":0.006183,""payload_bytes"":36309,""row_element_count"":11,""script_count"":30,""structured_data_script_count"":0,""table_count"":5,""valid_html_structure"":true,""visible_text_characters"":18529}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:43.139111+00:00,0.001586,EXTCAND-488be827fc2eb1ab8b580903,,MECHEXP-267860cf1a23662f86c45253|MECHEXP-4ef2d1614a9f0b7951178c23|MECHEXP-6792bc9c7c16294f10f74e96|MECHEXP-929f8177b372e08be72770cb,ROOTCOMP-4523d76deae21b953eebd85a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d1a603cdbc1492527f3ab13abeb693c1b6ec938022aeb1b2e3df32e866435af.html,Russell,False,319324,current_30_gib_store,2019,html_table_candidate_queue,,readiness_lane_005,733,html_table_structure_present,EXTREADINESS-58fd7c0c0348854ddcd35f72,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,implementation_confirmation,official_administrative_summary,OH,
application/pdf,1e9bae59a9bfcff551fae6d8cf034189fc489ef46fda0ad0f3834a56a0fda49a,payroll_roster,0,2429252,1,EXTPAYLOAD-68a8c1aa943c3bb0933783c3,B4X2500SRD-20260730-f066a89915d9bbd1c915,1,EXTREADYQ-deced0097b04287c9aab06f3,6,,fire,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":3,""encrypted"":false,""likely_image_only"":false,""page_count"":28,""page_height_max"":1008.0,""page_height_min"":1008.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r\n%ùúç\r"",""sampled_image_object_count"":14,""sampled_page_count"":5,""sampled_text_characters"":667,""valid_pdf_signature"":true}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:07:36.515320+00:00,0.031407,EXTCAND-a70c2abf85dc248214707c4d,,MECHEXP-7ab2bb7da14812845b954275|MECHEXP-8e6346bf9857cce0f500d408|MECHEXP-b0afd5fe063f8c38fd63d491|MECHEXP-fe174e7642e0eca3974c63cf,ROOTCOMP-632692c035b3fd3969689885,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f066a89915d9bbd1c915.pdf,Jackson,False,Regular Council - 07 May 2018 - Minutes - Adopted.pdf,canonical_prior_retained_source_reuse,2018,parse_text_pdf_extraction_queue,EXTSRCREV-e33188713d4c454661b53091,readiness_lane_005,2274,usable_sampled_text_layer,EXTREADINESS-3dee6dfe82ccdf788bd23481,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,fire,multi_family_administrative_source,direct_official_administrative_record,IN,
text/html,9cb854e09f3f36052dced93ad83c439ed18266f7cb084a511272f2d71e762605,payroll_roster,0,23399,1,EXTPAYLOAD-68b1942d640ed9119dc8b2cf,EXTSOURCE-68b1942d640ed9119dc8b2cf,1,EXTREADYQ-8fa301f1d67b83fca7e78edb,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":23399,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":17,""navigation_density"":0.037862,""payload_bytes"":23399,""row_element_count"":0,""script_count"":8,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2830}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:43.140244+00:00,0.000722,RESCAND-6a96ad5574f3a72186306bc6,,MECHEXP-16995247487640005e4222e6|MECHEXP-1fe65b4e8d9f8718c389c5ea|MECHEXP-2a09291f206817754fd4009b|MECHEXP-4431e1ce2b6193641c22b6f1|MECHEXP-686032fb631a92b5adcd570b|MECHEXP-7aea3bc377cdea24d97603ec|MECHEXP-a6f4edc669e79adc98e67db2,ROOTCOMP-afe1cd6a9310442d9065ee53,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9cb854e09f3f36052dced93ad83c439ed18266f7cb084a511272f2d71e762605.html,Auburndale,False,Payrolls-PrimeAndSubs.htm,current_30_gib_store,2023,html_text_extraction_queue,,readiness_lane_005,734,substantive_visible_html_text,EXTREADINESS-2d2172facb1f5fc5dff14458,html_text_ready,high,,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,WI,
application/pdf,3e2f89725aeddce97865156e2f25d0718f8063dee0fdc902d9f704da8fa90f28,payroll_roster,0,463903,1,EXTPAYLOAD-68c20947c461bddb050fb5cf,RMSRD-20260802-344e7a6bc120b79e0bc4,1,EXTREADYQ-b1e150234ced43345b6a1dd4,4,,unclear,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":14,""page_height_max"":1008.0,""page_height_min"":1008.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%µµµµ\r"",""sampled_image_object_count"":1,""sampled_page_count"":5,""sampled_text_characters"":10828,""valid_pdf_signature"":true}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:01:54.237415+00:00,0.064324,RESCAND-014ecf2faf996d43bdece5b5,,MECHEXP-14ac9af2b20edea751533a9c|MECHEXP-53cb85472c49f7f98b9bfc88|MECHEXP-56c3eb7e1fcde3aae011a946|MECHEXP-c494459c4659763e7fb396ae|MECHEXP-ce6698a675d27e85a8b14bfb|MECHEXP-d98fd1fe4f265b12ffcea509|MECHEXP-f6a0f0e1b44d5bbb88e1f95a,ROOTCOMP-5ba8a9e870763c85aee503c9|ROOTCOMP-a94074c554cac3bff42fc96e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-344e7a6bc120b79e0bc4.pdf,Alden,False,regular-meeting-no-25-20-october-20-mtg.pdf,canonical_prior_retained_source_reuse,undated-source-B4X2500LIVE-20260729-003896,parse_text_pdf_extraction_queue,EXTSRCREV-cdb4ba185dc638a3c8cee709,readiness_lane_003,2272,usable_sampled_text_layer,EXTREADINESS-0e8cb887766572f4205eb69e,parse_text_pdf_ready,high,,implementation_confirmation,unclear,payroll_and_earnings,direct_official_administrative_record,NY,
text/html;charset=UTF-8,5b3ca10f4bd05aaccc44a294c33d29fa2f604a42f76101c024f1cbd3c092de10,salary_schedule,0,30324,1,EXTPAYLOAD-68c53992529d461f07e22a6c,EXTSOURCE-68c53992529d461f07e22a6c,1,EXTREADYQ-e111f0a637f1aac99ad043a9,6,,non_safety,html,False,"{""bounded_inspection"":false,""bytes_inspected"":30324,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":74,""navigation_density"":0.054452,""payload_bytes"":30324,""row_element_count"":0,""script_count"":11,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":9226}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:43.291449+00:00,0.00127,EXTCAND-d9f2b32944127026b695a9b4,,MECHEXP-7efe4a3c9f3a2619a50a8fe2|MECHEXP-cdf4a88e03bd76730b5e738b|MECHEXP-d154afe48905889916ed2b16|MECHEXP-e48dd4e4acedf40c9243c124,ROOTCOMP-93b7814df98c2897365b0e00,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5b3ca10f4bd05aaccc44a294c33d29fa2f604a42f76101c024f1cbd3c092de10.html,Kinderhook,False,vacancyDetailsView.cfm,current_30_gib_store,2020,html_text_extraction_queue,,readiness_lane_002,738,substantive_visible_html_text,EXTREADINESS-2dea88c9703036ee849476f6,html_text_ready,high,,implementation_confirmation|staffing_and_headcount,non_safety,multi_family_administrative_source,official_administrative_summary,NY,EXTVERSION-4ae76119dbc99c6e6157df52|EXTVERSION-83db34b53be823f269022580
text/html,2158cc8175eaef788d13e792ecb20fb7aeb863992e57488a6249c09339b7caa3,payroll_roster,0,41316,1,EXTPAYLOAD-68cc19b614b0afaf017b8c6a,EXTSOURCE-68cc19b614b0afaf017b8c6a,1,EXTREADYQ-2e5d9d47f470ca3735ee3ef5,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":41316,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":222,""navigation_density"":0.30663,""payload_bytes"":41316,""row_element_count"":0,""script_count"":19,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":5100}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:43.142155+00:00,0.001536,EXTCAND-a993e04176da95facde753f2,,MECHEXP-4186a69317f78a896836d78e|MECHEXP-4c4bdb59928cd6bca6de3622|MECHEXP-830451f5aeebec0b241f068f|MECHEXP-ba6611e04682a3a55f8fc914|MECHEXP-d624846dd60eb218d5056453,ROOTCOMP-f38b13102a07cce326db092a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2158cc8175eaef788d13e792ecb20fb7aeb863992e57488a6249c09339b7caa3.html,Biscayne Park,False,index.asp,current_30_gib_store,2014,html_text_extraction_queue,,readiness_lane_005,735,substantive_visible_html_text,EXTREADINESS-e515fe0b3001bbde62b68ce9,html_text_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,FL,
application/pdf,280f42ba5f3ed2a37f8c6844d052c2d4f7bc59e3d8a18f174880966897e879ee,payroll_roster,0,1981608,1,EXTPAYLOAD-68d391c337f28b158162762f,EXTSOURCE-68d391c337f28b158162762f,1,EXTREADYQ-43dd6dfe43b37194e4ffb1a7,4,,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":34,""page_height_max"":786.48,""page_height_min"":780.48,""page_width_max"":610.08,""page_width_min"":609.12,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.5\r%âãÏÓ\r\n"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":7850,""valid_pdf_signature"":true}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:01:54.274767+00:00,0.036722,RESCAND-593572e9033c73eb94be9ecd,,MECHEXP-3dc6d91d33d0cb53219a5c92|MECHEXP-3e3cf25a9727f5a4faa344f3|MECHEXP-525f0cb5f04a805a03c20ca6|MECHEXP-848a8dc0fe13756a7b4bcdb2|MECHEXP-89e3c222f4d030c9bfd9ea3a|MECHEXP-aa1dde17198904b9ddfa0da4|MECHEXP-ddf6cb34bb82a4dab4587cbe|MECHEXP-f1095f5cf10c2446e16d4e37,ROOTCOMP-40b77ecd930658466476ef8e|ROOTCOMP-93bb9303eb8c74b24bf2f4ab,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/280f42ba5f3ed2a37f8c6844d052c2d4f7bc59e3d8a18f174880966897e879ee.pdf,Belle,False,BelleFourcheIrrigationDistrict2021-2020-2019.pdf,current_30_gib_store,2021,parse_text_pdf_extraction_queue,,readiness_lane_003,2273,usable_sampled_text_layer,EXTREADINESS-0e26ea23d13cf0d5f61a50a4,parse_text_pdf_ready,high,,implementation_confirmation,police,payroll_and_earnings,direct_official_administrative_record,SD,
text/html,6b2da23632df4a0ebe3d1eb602d85576a3c6fbc1e335c2ca622d9e83f001b7dc,payroll_roster,0,274022,1,EXTPAYLOAD-68db051b59e25551f7680795,EXTSOURCE-68db051b59e25551f7680795,1,EXTREADYQ-5a39e6768daf59aa5d4f4507,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":274022,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":93,""navigation_density"":0.005516,""payload_bytes"":274022,""row_element_count"":0,""script_count"":7,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":109151}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:42.707165+00:00,0.008554,RESCAND-d1f61c3b4d9261518c5b4759,,MECHEXP-2d28523781fa6f3d15132595|MECHEXP-a17991ecc4ec181a5e13adb9|MECHEXP-dea54c6e286954f9e7a8707d|MECHEXP-ecdff27c3a9fa32aefba8dc9,ROOTCOMP-73077f1c42a8d553afdad9b8,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6b2da23632df4a0ebe3d1eb602d85576a3c6fbc1e335c2ca622d9e83f001b7dc.html,Bromley,False,REG,current_30_gib_store,undated-source-B4X2500LIVE-20260729-006859,html_text_extraction_queue,,readiness_lane_004,739,substantive_visible_html_text,EXTREADINESS-1ec86435e52626a674bbf27c,html_text_ready,high,,benefits_and_total_compensation|payroll_and_earnings,unclear,implementation_confirmation,official_administrative_summary,KY,
application/pdf,02b3855259196e3659a994cf2b81b96adccaa2ab21983f8743cbc54c43392f0e,payroll_roster,0,1341609,1,EXTPAYLOAD-68db5583497c2536573b38eb,EXTSOURCE-68db5583497c2536573b38eb,1,EXTREADYQ-84f3bb1b2e52bb72769abd64,5,,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":10,""page_height_max"":1218.46,""page_height_min"":792.0,""page_width_max"":941.538,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":2,""sampled_page_count"":5,""sampled_text_characters"":12950,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:07:36.787529+00:00,0.271485,EXTCAND-46aab2b83f45ffab8a450c65,,MECHEXP-0fed1d37db09ec1d1d072502|MECHEXP-4bb8038c69d2168b77cd8661|MECHEXP-8098d9ba821ba3daef7fdae6|MECHEXP-b7695709236f0369d1a2f9ae|MECHEXP-dec81fb927ace090e0a1dd7b,ROOTCOMP-690af39b3bffa43fa43cce38,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/02b3855259196e3659a994cf2b81b96adccaa2ab21983f8743cbc54c43392f0e.pdf,Gaylord,False,supplemental-memo-fiscal-year-2026-budget-process-overview.pdf,current_30_gib_store,2020,parse_text_pdf_extraction_queue,,readiness_lane_005,2275,usable_sampled_text_layer,EXTREADINESS-5176b5705f503dc1c9270542,parse_text_pdf_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,direct_official_administrative_record,MI,
text/html; charset=UTF-8,772e8563903f9513b38e0690c7aad355e22b0d2bd6768b0ac4f7bd9e965e9d01,ordinance_or_resolution,0,279824,1,EXTPAYLOAD-68dc81f3b2fbff43edbed50d,EXTSOURCE-68dc81f3b2fbff43edbed50d,1,EXTREADYQ-8b85858cf2659dd56527b698,5,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":279824,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":30,""navigation_density"":0.065502,""payload_bytes"":279824,""row_element_count"":0,""script_count"":24,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2855}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:54:42.370219+00:00,0.002042,RESCAND-45f610c91cb3689622d0b7ba,,MECHEXP-116a3bd59851a3e63baaa25f|MECHEXP-5977572afad0f04f913737dc|MECHEXP-64ddaedaf734422e311f5f08|MECHEXP-6cf4bd170c153868d2f6d129|MECHEXP-78c5542e253c010253f28dde|MECHEXP-86106f754322406b2f853ff6|MECHEXP-c3a3572a041cdefb90afbe2a|MECHEXP-d8c3e5942b499e3166aed3b2|MECHEXP-db5273a521aaa8a4d062740a|MECHEXP-e254018b0b157c0e89d2206d|MECHEXP-eefa78e238c8c902b8ef4c21,ROOTCOMP-3b3eeabefbced42f49568135|ROOTCOMP-72541f4066b67b72d7110771,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/772e8563903f9513b38e0690c7aad355e22b0d2bd6768b0ac4f7bd9e965e9d01.html,Berlin,False,,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_001,734,structured_data_or_dataset_signal,EXTREADINESS-ea26ccb17ea29d77f8384ec3,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings,unclear,implementation_confirmation,official_administrative_summary,OH,
application/pdf,c5eb27eb7ee41777fd8837d49bd1e69a8489700c18754c9eb813b80153d009cc,payroll_roster,0,1341959,1,EXTPAYLOAD-68ddea67a50cba6b2cef84f0,EXTSOURCE-68ddea67a50cba6b2cef84f0,1,EXTREADYQ-0b0dd0991cc6c3f128cceb29,5,,unclear,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":161,""page_height_max"":792.0,""page_height_min"":612.0,""page_width_max"":792.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":9,""sampled_page_count"":5,""sampled_text_characters"":5424,""valid_pdf_signature"":true}",,21,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:58:43.687366+00:00,0.066616,RESCAND-69d5d1daafc0891a07fed2cd,,MECHEXP-0c995344ad6952b212119380|MECHEXP-410020b6a7c0e2544fff3de5|MECHEXP-49cb11194005af534c2864c1|MECHEXP-4b3cf3f2b08c98b27e4c8bb9|MECHEXP-55b5e0b8615ae9745545e1bc|MECHEXP-6914f3e9483b7782f195b098|MECHEXP-726817264bcd5d878bbb098a|MECHEXP-82ce10b7b8edf2f53abb2500|MECHEXP-997427b4c2a4dfed39ce1d3e|MECHEXP-9e655cc9305927ca4cbddf81|MECHEXP-b34aea80fe1998b6cdd65d02|MECHEXP-c3b93c21539edf3c801437f2|MECHEXP-ccdcf2feeef2edf77a08718c|MECHEXP-cf2de3eb3b02c02dec443a66|MECHEXP-da9255f71827127e47821878|MECHEXP-e126f25d948077cd6216da63|MECHEXP-e2af2c653c03e972809bf6e1|MECHEXP-f6c2b8b3108159613fa2acdd,ROOTCOMP-34a9c0031a48a44901285259|ROOTCOMP-36d12630bef07f0b324949f8|ROOTCOMP-cc9ffe287dca46a4eab1b0de,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c5eb27eb7ee41777fd8837d49bd1e69a8489700c18754c9eb813b80153d009cc.pdf,Copley,False,pers_2023_actuarial_valuation.pdf,current_30_gib_store,2021,parse_text_pdf_extraction_queue,,readiness_lane_002,2279,usable_sampled_text_layer,EXTREADINESS-9ee69f9de724f59bc9562ed4,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,unclear,multi_family_administrative_source,direct_official_administrative_record,OH,
text/html; charset=utf-8,e383f9ae51d933a8af5b57cd5862461b4a13a98b017ed7f7cf6c874c92dc20c9,ordinance_or_resolution,0,108015,1,EXTPAYLOAD-68e0ffac0a690e421fe7576e,EXTSOURCE-68e0ffac0a690e421fe7576e,1,EXTREADYQ-c9f57e7fb7f992a877db9dfc,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":108015,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":126,""navigation_density"":0.118644,""payload_bytes"":108015,""row_element_count"":68,""script_count"":44,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":7559}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T18:57:43.294200+00:00,0.0024,RESCAND-3f617f6f63d9c44f11e863fd,,MECHEXP-05417436f59e136a37792ecc|MECHEXP-85a740eb17baa1ac0f69812f|MECHEXP-8c52580618c7a9e2580d2f09|MECHEXP-b0ef3309df5c605fcfd6b68a|MECHEXP-b7c2adc356570f50342d711e,ROOTCOMP-b9b7a2f20266b93987d1355b,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e383f9ae51d933a8af5b57cd5862461b4a13a98b017ed7f7cf6c874c92dc20c9.html,Andrew,False,2026-Resolutions,current_30_gib_store,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,html_table_candidate_queue,,readiness_lane_002,739,html_table_structure_present,EXTREADINESS-3fbd882ec0d6b503138c85a4,html_table_candidate_ready,high,table_candidate,,unclear,implementation_confirmation,official_administrative_summary,IA,
