MIME_type,SHA_256,administrative_source_type,analytical_extraction_performed,analytical_rows_extracted,byte_size,canonical_payload_id,canonical_source_record_id,canonical_source_review_id,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,duplicate_relationship_count,exact_duplicate_source_review_ids,expected_claim_upgrade_tags,extraction_priority,extraction_ready,final_priority_bucket,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,physical_payload_inspected_once,primary_content_family,primary_extraction_queue,prior_reuse_source_review_ids,propagated_at,readiness_hint,readiness_propagation_basis,readiness_reason_codes,readiness_result_id,readiness_status,retained_source_id,secondary_content_families,secondary_processing_hints,side_scope,source_quality,source_review_only,state,version_relationship_ids
text/html; charset=UTF-8,9cfb205e01af7282b1791b753e85b4be1519a3eb5cc22877bfc870cc0ed86746,payroll_roster,False,0,281140,EXTPAYLOAD-12afda87d3d597aabe678c34,EXTREADYQ-29ac5a72aba73cf474ba72be,EXTSRCREV-3d01dfe918aa7a75a08a11ca,,unclear,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-f3bc0ffa756147b144d9c03a,,MECHEXP-1fb634122dca75b7af997735|MECHEXP-2b39207f598cc6ae3dd94c09|MECHEXP-b227cc16adbab6779c065e11|MECHEXP-c6193b9c18d586ca2baa1a41,ROOTCOMP-2cf90a24e74c3bab8bf04b16,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9cfb205e01af7282b1791b753e85b4be1519a3eb5cc22877bfc870cc0ed86746.html,Au Train,False,2022.html,current_30_gib_store,2022,True,contextual_controls,html_table_candidate_queue,,2026-08-05T19:03:39.663235+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-43567323886f1545be3af843,html_structured_data_candidate,EXTSOURCE-12afda87d3d597aabe678c34,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,table_candidate,unclear,official_administrative_summary,True,MI,
text/html; charset=utf-8,d4463a7a5673400112fa2d377e307a36115959fbac3a39ce820543aced620591,payroll_roster,False,0,298526,EXTPAYLOAD-ee9545f957706675a3b5a08d,EXTREADYQ-29ac5d270e59b2abd7d82fd7,EXTSRCREV-fe8874bd6d043f5ac112a0a7,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-d049770aafef727181e68e9d,,MECHEXP-0d7d47b5f252fb58d759fd22|MECHEXP-3043a3b1983d515fe46e09e1|MECHEXP-460fb57161564a1511e43033|MECHEXP-85e0c789d67258c8d8f47541|MECHEXP-df5053f99bf3b5adf13879d8|MECHEXP-f0fe17e617adfb6c8bd4f46a|MECHEXP-f291b9b7edd592391688371f,ROOTCOMP-2cf7cc654b11bfd6c4befd28|ROOTCOMP-7f033dbbe0a9a94d6e45f686,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d4463a7a5673400112fa2d377e307a36115959fbac3a39ce820543aced620591.html,Southold,False,AgendaCenter,current_30_gib_store,2026,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:03:48.605395+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-38fdda9b40ef2dd6ed750a1d,html_table_candidate_ready,EXTSOURCE-ee9545f957706675a3b5a08d,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,table_candidate,all_units,official_administrative_summary,True,NY,
text/html,a94742a130f2ad1e080e6cc905deeb6882d56ada988018d6d582c97bf67a51d6,payroll_roster,False,0,1071921,EXTPAYLOAD-79a79b09d98caa381227fe2e,EXTREADYQ-29c06dc0a26da8a30ababc8a,EXTSRCREV-cc97ac12e21287456e868efb,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-7ea7853f7f88443ec51ceebd,,MECHEXP-0757f9472b2d49a093345304|MECHEXP-95cb5f1b320e989605d0e445|MECHEXP-9efb2b12d87ad8f6a103e528|MECHEXP-b33bc28687d8cd4929922ebf,ROOTCOMP-c87a4abf4ad2c77dca1fe47c,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a94742a130f2ad1e080e6cc905deeb6882d56ada988018d6d582c97bf67a51d6.html,Schofield,False,decisions_pdf_2014_on.htm,current_30_gib_store,undated,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:54:42.836483+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-fb005c37c726a3f986d5e5c3,html_table_candidate_ready,EXTSOURCE-79a79b09d98caa381227fe2e,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,all_units,official_administrative_summary,True,WI,
application/pdf,7a9d7d0fb89eca78806a4a0626d1cd31c706587a36fb8292ce51af2ef73413be,payroll_roster,False,0,244766,EXTPAYLOAD-ee76daed877ad99949979ad7,EXTREADYQ-29cb6bdf39eeb82fd96c7b1d,EXTSRCREV-027664c09b8b7af4eeab8fa6,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-850a2f35e4ae5907b70f7bd8,,MECHEXP-241f6103e953476b9d55f74d|MECHEXP-54c4437520e17f1254aadcf6|MECHEXP-57a2eea1342f88052eac1ba6|MECHEXP-6fbff2f192e65afaab5cf89a|MECHEXP-7e7d5dd8b442fcf587aa4e27|MECHEXP-942af039e43d3296a2a3b570|MECHEXP-9745cbcf022f21ae0dc2b9ae|MECHEXP-977081b67c173188b5ce340c|MECHEXP-a3ec18c43c574fc7d76216c9|MECHEXP-ab7a9b7d1cdfae72eaec6f8c|MECHEXP-b05327a0301048f5ed42cd76|MECHEXP-e96567ab9acd718128985ea6,ROOTCOMP-30b755749f912907b859da27|ROOTCOMP-7b2a90de9dd639db96516969|ROOTCOMP-a95aacf3258883bf5391e081,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7a9d7d0fb89eca78806a4a0626d1cd31c706587a36fb8292ce51af2ef73413be.pdf,Delhi,False,_03082023-183,current_30_gib_store,2020,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:56:35.342471+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-a257ba1959f6cc5c0750b4ee,parse_text_pdf_ready,EXTSOURCE-ee76daed877ad99949979ad7,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,police,direct_official_administrative_record,True,OH,
text/html; charset=UTF-8,a00163ffe210793657100d877afbc3dba447d9ad243fa75e536abc061153cc5e,payroll_roster,False,0,387052,EXTPAYLOAD-7a069beb05c6781477a6bf9c,EXTREADYQ-29cc7a7116752b2cf3959636,EXTSRCREV-a960ac76ffd281b5b3b005d8,,side_independent,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-273a8ef0ccc99d33c3c9b6c2,,MECHEXP-558f7db675f96a8beb55209b|MECHEXP-69c55d23cef331d0c777af3f|MECHEXP-7aea37b33580ebccbe53e491|MECHEXP-c814d4b3d33fdce34ee0235f,ROOTCOMP-0de9734bd46adbdf2471744e,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a00163ffe210793657100d877afbc3dba447d9ad243fa75e536abc061153cc5e.html,Dublin,False,financial-reports,current_30_gib_store,2021,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T18:54:42.855260+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-8385bec9365b5a9b35a88b77,html_structured_data_candidate,EXTSOURCE-7a069beb05c6781477a6bf9c,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,table_candidate,side_independent,official_administrative_summary,True,OH,
text/html,433712fb627b7350351902d5183c989b580dc56668035345598906da46e7f964,payroll_roster,False,0,30392,EXTPAYLOAD-7fb4316cb7770be8b1c9fc6d,EXTREADYQ-29cf3792c1e8b3bee7f5cb4c,EXTSRCREV-a8e7dda146e7c6f95ff421d7,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-62ad6726ea8d7b6d7b3a9c59,,MECHEXP-53d5fb7eb4a2821383a75aba|MECHEXP-a0d0b32f49ab17b2e8fe35dc|MECHEXP-a4eb03488af672663f3464ae|MECHEXP-ab129bc1e7502dca5d57fb28|MECHEXP-cc2b30ce84374e6b949cc682,ROOTCOMP-3e82acd747154967e644ba9a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/433712fb627b7350351902d5183c989b580dc56668035345598906da46e7f964.html,Butler,False,t3201.htm,current_30_gib_store,2014,True,contextual_controls,html_table_candidate_queue,,2026-08-05T18:57:44.527456+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-e6c7c8fbcaa5720ea6e19496,html_table_candidate_ready,EXTSOURCE-7fb4316cb7770be8b1c9fc6d,implementation_confirmation,table_candidate,police,official_administrative_summary,True,WI,
application/pdf,8f71343f9bcd80b706cabbb906c805dec4e5af3cba31d351e85f672d2072640c,payroll_roster,False,0,7692442,EXTPAYLOAD-dbf742063b4d452153d02436,EXTREADYQ-29d516e191f8811c238d515a,EXTSRCREV-544bb97e8f2d88b6be39ee13,,all_units,pdf,False,1,,upgrades_growth_analysis|upgrades_local_wage_comparison,extraction_priority_high,True,high,EXTCAND-5e6ee5fda6c2aebcf689f885,,MECHEXP-12055358c272700edfbde42a|MECHEXP-5f0f54b30a1575b021f1d875|MECHEXP-75f563648567bdbbb92efd72|MECHEXP-aa04a9c78b8258f9f9202993|MECHEXP-ae8a281d268af936b55e259e|MECHEXP-d79dbda58b6598bae5e53b97,ROOTCOMP-c820040d2b239c6a1c6f9f51,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-ebef439a51fdc20fb5c6.pdf,Maple Lake,False,20260506_Special_CC_Work_Session_Agenda_Packet.pdf,canonical_prior_retained_source_reuse,undated,True,payroll_and_earnings,parse_text_pdf_extraction_queue,EXTSRCREV-544bb97e8f2d88b6be39ee13,2026-08-05T18:59:33.898024+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-1524f8906752373bf47bc6d8,parse_text_pdf_ready,B4X2500SRD-20260730-ebef439a51fdc20fb5c6,staffing_and_headcount,,all_units,direct_official_administrative_record,True,MN,
application/pdf,69cbf201bc42c0aa444fe5e76535098cf8bbaa4014ac0b97112132ca9e5d6f89,payroll_roster,False,0,11760216,EXTPAYLOAD-9c4497951799b15dae99416e,EXTREADYQ-29d72217387bc0a115b260da,EXTSRCREV-428da2a6576eb039936d9a78,,side_independent,pdf,False,0,,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis,extraction_priority_high,True,high,EXTCAND-0e9bcc467b75b843af56b4d4,,MECHEXP-332aa2f5cc9c37b5f8464622|MECHEXP-4824cf2ef5092f7a91282096|MECHEXP-8b76429d86f816456e8828e8|MECHEXP-9c84ac1b21acc13c7b782835,ROOTCOMP-bf81d98d6da0b743d773e75d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/69cbf201bc42c0aa444fe5e76535098cf8bbaa4014ac0b97112132ca9e5d6f89.pdf,Isle au Haut,False,BILLS-119____Bih.pdf,current_30_gib_store,2026,True,payroll_and_earnings,parse_text_pdf_extraction_queue,,2026-08-05T18:59:07.338245+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-bd4834465bc93c58d4f9d26f,parse_text_pdf_ready,EXTSOURCE-9c4497951799b15dae99416e,staffing_and_headcount,,side_independent,direct_official_administrative_record,True,ME,
application/pdf,564ff414d5b6644d05e267fb0d77d53eefd26a3db9b96973f5f46950ad2c465d,payroll_roster,False,0,231850,EXTPAYLOAD-ce61ef7c005255072644dbfc,EXTREADYQ-29dd357bbbbcc403873d4f7e,EXTSRCREV-cedc1b00e47aa5c9778d5b38,,non_safety,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-02f862b5a0dc7d0525b20a1c,,MECHEXP-16610228ad6c63a0f1c76a72|MECHEXP-a63edbbf70ceef92cab23170|MECHEXP-c21472c1cc89e83b0ce84114|MECHEXP-ca7e7ce855483f365eef3f62,ROOTCOMP-5277f723bc066222af6921e7,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/564ff414d5b6644d05e267fb0d77d53eefd26a3db9b96973f5f46950ad2c465d.pdf,South Newton,False,_03112026-249,current_30_gib_store,2018,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:59:24.952032+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-fa631c7acd91c7047233c320,parse_text_pdf_ready,EXTSOURCE-ce61ef7c005255072644dbfc,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,non_safety,direct_official_administrative_record,True,PA,
application/pdf,b5d2b98348a6ed9a8e0f932c01bcfaad9e39e928bb1d6c851796aa8cb9d85090,payroll_roster,False,0,13911662,EXTPAYLOAD-e963c39675440812ad6949cf,EXTREADYQ-29dd663f380b001fecf08c49,EXTSRCREV-41a17d456c7b437c57a9ee91,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-8f48bda5d8535d913ec21359,,MECHEXP-15b9aa79d012802f03bb9d4e|MECHEXP-3ae4d339d0ddf247a6adec24|MECHEXP-cd212c33e845ed196704ea96|MECHEXP-d3ec01bc44e78675c0dff46d|MECHEXP-edf04f6306e91413d2defb01,ROOTCOMP-619853891ac75c5d60ca57d7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b5d2b98348a6ed9a8e0f932c01bcfaad9e39e928bb1d6c851796aa8cb9d85090.pdf,Ashland,False,BMR2017Q1.pdf,current_30_gib_store,2017,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:05:35.377246+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-d1b8ea1709302a269ee15c6b,parse_text_pdf_ready,EXTSOURCE-e963c39675440812ad6949cf,implementation_confirmation|payroll_and_earnings|tenure_and_progression,,unclear,direct_official_administrative_record,True,AL,
text/html,0567d4f1902f528ab816f8b97523d5bc632219ce262b5818e1ee2fad03c598b9,payroll_roster,False,0,58444,EXTPAYLOAD-2de3bde299aaf5b46e55bcb7,EXTREADYQ-29df3630da18fcc38388ce7a,EXTSRCREV-6b098b0fed9c0e0147b4dd69,,all_units,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-cc4df693e4a668f5bd690299,,MECHEXP-1b79ede3995ece5fe0f362e4|MECHEXP-2580aad78c4b96ea63c6f983|MECHEXP-5734fc0716d4c6720101e9c1|MECHEXP-853d2c81e68d7848c64de16b|MECHEXP-bf84c25c25b84bffced16bc6|MECHEXP-cd13cff1725cd6aec100f785,ROOTCOMP-588b7a9de1e7aacbd38e2f77|ROOTCOMP-8a7a00a018efd3701e46de37,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0567d4f1902f528ab816f8b97523d5bc632219ce262b5818e1ee2fad03c598b9.html,Licking,False,2023.htm,current_30_gib_store,2023,True,multi_family_administrative_source,html_table_candidate_queue,,2026-08-05T19:00:40.777228+00:00,html_text_candidate,canonical_payload_sha256,html_table_structure_present,EXTREADINESS-1d0618d96ff7f858172ba147,html_table_candidate_ready,EXTSOURCE-2de3bde299aaf5b46e55bcb7,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,table_candidate,all_units,official_administrative_summary,True,OH,
application/pdf,ccfe2457015698e6861c647aeff1bbe992bf3245e2512d6fda995b661dcccb21,payroll_roster,False,0,180734,EXTPAYLOAD-f6a3b2adc9f745f4cb294523,EXTREADYQ-29e4d937c912a527e1508605,EXTSRCREV-ecefc404db3495ef93244f97,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-21589d5e97aaf4ac52bd125a,,MECHEXP-04d4adbfb49041420091130d|MECHEXP-21383f0fe2684d2854cccca2|MECHEXP-79432657b65114ba2f68ad31|MECHEXP-b134c9c42996c9cefd113e29,ROOTCOMP-907f4eeba81526fdeee439a3,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ccfe2457015698e6861c647aeff1bbe992bf3245e2512d6fda995b661dcccb21.pdf,Clinton,False,gatagranteeid-2-2019.pdf,current_30_gib_store,2022,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:59:44.270433+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-ad51123a4d94523dc255d54f,parse_text_pdf_ready,EXTSOURCE-f6a3b2adc9f745f4cb294523,implementation_confirmation|payroll_and_earnings|tenure_and_progression,,police,direct_official_administrative_record,True,OH,
application/pdf,20a4926298a71c3b0f9e2ba95ad2794b5d88b6b796f4f68021a2d86a400ca381,payroll_roster,False,0,1503401,EXTPAYLOAD-4993c76a88dd48a84f310667,EXTREADYQ-29f2e75041c0cecf776d7ada,EXTSRCREV-5563e2e6138fc9b646233b3f,,all_units,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,EXTCAND-87f054696fdf93a08073774a,,MECHEXP-3949da394ca0f0b4c9ac3149|MECHEXP-39e96415a11e168ccc2072ae|MECHEXP-5e2d8ea2773146382cd17717|MECHEXP-7596e07fb7279a8299720249|MECHEXP-a4c863522509494279a0bfba,ROOTCOMP-d6644b8b20f29a446d425c63,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/20a4926298a71c3b0f9e2ba95ad2794b5d88b6b796f4f68021a2d86a400ca381.pdf,Shelby,False,glreport-for-oct.-2018.pdf,current_30_gib_store,2021,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:07:21.547163+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-2e521597293c9d29a5e8ef52,parse_text_pdf_ready,EXTSOURCE-4993c76a88dd48a84f310667,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,,all_units,direct_official_administrative_record,True,WI,
text/html; charset=utf-8,389dcf6f6458e1e91bb85cfcd2f9ef798135b02e45863ec82b47f8b33da0e4e9,payroll_roster,False,0,128535,EXTPAYLOAD-63e17af532f7239676dbefe5,EXTREADYQ-29f5edb153945c8ac7bfd792,EXTSRCREV-1c0bc5af04581cb19bb2f9be,,police,html,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,high,RESCAND-5b0969405e271f67c8403039,,MECHEXP-542e92c4a5a05d180343cc34|MECHEXP-a64920d9dcf70f5a5df92021|MECHEXP-b52f710961def8642f7d3582|MECHEXP-c9654758f1ab72d24ec916eb|MECHEXP-eebb38c74c63cd89f49a7a3d,ROOTCOMP-6b2d08c2e4dab3ca20c86ed9,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/389dcf6f6458e1e91bb85cfcd2f9ef798135b02e45863ec82b47f8b33da0e4e9.html,Cheltenham,False,pview.aspx,current_30_gib_store,2022,True,payroll_and_earnings,html_text_extraction_queue,,2026-08-05T19:00:42.617636+00:00,html_text_candidate,canonical_payload_sha256,substantive_visible_html_text,EXTREADINESS-3603c83420d3cde0ff8258d8,html_text_ready,EXTSOURCE-63e17af532f7239676dbefe5,implementation_confirmation,,police,official_administrative_summary,True,PA,
text/html;charset=utf-8,d147e735508ac1bb6c14339db9217c6be54f2671c35e10b2a8a8fcdcba9056b2,pension_or_retirement_document,False,0,6486,EXTPAYLOAD-92798780d9f745a7fffaf515,EXTREADYQ-29fca453a938a0ad0885f33d,EXTSRCREV-2f4688d8f91342c51bb1ea0d,,fire,html,False,0,,upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-5f50f4d2ade487429b907e39,,MECHEXP-00bdbea600d5d25dcabec439|MECHEXP-7d6532a559f14fd1df1c98f5|MECHEXP-7e15ba5249cb9fc24b5a63bd|MECHEXP-8870d731a4e4877025805c2e|MECHEXP-d71d9944444d188e2d6b369d,ROOTCOMP-a98372e68bd1af9a7b705043,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d147e735508ac1bb6c14339db9217c6be54f2671c35e10b2a8a8fcdcba9056b2.html,Augusta charter,False,MapServer,current_30_gib_store,2022,True,benefits_and_total_compensation,html_table_candidate_queue,,2026-08-05T18:54:43.763281+00:00,html_text_candidate,canonical_payload_sha256,structured_data_or_dataset_signal,EXTREADINESS-135a8e70b33b30cc752c6a3d,html_structured_data_candidate,EXTSOURCE-92798780d9f745a7fffaf515,,table_candidate,fire,official_administrative_summary,True,MI,
application/pdf,1115ed117dfbdf4e7510256f70fd897684a92aad4e6db6712e40cdd9b83e3843,payroll_roster,False,0,14967139,EXTPAYLOAD-1600f2e25aea389d0286683b,EXTREADYQ-29fcafb314a990a160f508a4,EXTSRCREV-f38e0a90c66d370b7a0fe87b,,all_units,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,high,EXTCAND-87ee75e24e80d51b1bc74397,,MECHEXP-3a595074733c3c253fa9892e|MECHEXP-6632b3e4afffdddf37ee77a4|MECHEXP-9bf4695eb1833cbcd56ad7ac|MECHEXP-d027bc9e63cc65b4f87405da,ROOTCOMP-54606a826c5a4c28ea2bab2a,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1115ed117dfbdf4e7510256f70fd897684a92aad4e6db6712e40cdd9b83e3843.pdf,Port Lavaca,False,2025-to-2026-Proposed-Budget-PDF,current_30_gib_store,2025,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:58:04.136292+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-84ab7b5b6bd3d11ed5ed26f0,parse_text_pdf_ready,EXTSOURCE-1600f2e25aea389d0286683b,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,,all_units,direct_official_administrative_record,True,TX,
application/pdf,ea0097e7e79b6127eefa54efc234932cc49af194e3dc072ff69b5e533a0d6f0e,payroll_roster,False,0,316049,EXTPAYLOAD-06e53c85f9aaee742625ce24,EXTREADYQ-29fef948ed0ff5bf5a49b778,EXTSRCREV-b4c922ead7e3904ae2404095,,police,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,high,RESCAND-d2fda4cd40d7a64455bf3a40,,MECHEXP-1a6a11b2fd87a43f18ec66dc|MECHEXP-1d7ba9bcc11065208b8954b7|MECHEXP-458dedaeaf1c4226bdd3df33|MECHEXP-9c2f8c87bc20c1512d1b1a28|MECHEXP-be5c1ac499abb1b0211e502e|MECHEXP-e71380395b198bce65a1acd5|MECHEXP-e7dd790a707328154bbbc58a,ROOTCOMP-da9b5d96b3f7a3a2be9874cc,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ea0097e7e79b6127eefa54efc234932cc49af194e3dc072ff69b5e533a0d6f0e.pdf,Brookfield,False,CREC-2007-08-03-pt2-PgS10887-3.pdf,current_30_gib_store,2026,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T18:54:53.139145+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-708e0fe4402f97abbcebd648,parse_text_pdf_ready,EXTSOURCE-06e53c85f9aaee742625ce24,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,,police,direct_official_administrative_record,True,OH,
application/pdf,99eb1233b389971685c59ca70e7783b4513cb83a05685488cf7d151f9e4284e8,payroll_roster,False,0,518148,EXTPAYLOAD-362d23ecc3c165928e961548,EXTREADYQ-29ff4cba11ef060e8489a59d,EXTSRCREV-6f7f5d99e6d3b30b9eb9d7ee,,unclear,pdf,False,0,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,extraction_priority_high,True,high,RESCAND-6dc628765b259294c1e34974,,MECHEXP-1ca82045a0c45aa7aaadfa90|MECHEXP-240f50ca2b25f6513ce7d64d|MECHEXP-5ac83264c596e7b931751ab7|MECHEXP-8df093a88d817e99ff0a8b8d|MECHEXP-ef0d4a3d3d7dca7591b55353,ROOTCOMP-4bf8e0842357958edb258979,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/99eb1233b389971685c59ca70e7783b4513cb83a05685488cf7d151f9e4284e8.pdf,Brundidge,False,HB467-int.pdf,current_30_gib_store,2025,True,multi_family_administrative_source,parse_text_pdf_extraction_queue,,2026-08-05T19:04:12.222742+00:00,parse_text_pdf_candidate,canonical_payload_sha256,usable_sampled_text_layer,EXTREADINESS-443bb5b7f46885fd36d75f90,parse_text_pdf_ready,EXTSOURCE-362d23ecc3c165928e961548,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,,unclear,direct_official_administrative_record,True,AL,
