residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-a477beebb36f6c777fff88bd,EXTTARGET-73e9a0359c2718fd61145304,2154,external_search_wave_002_exhaustive_residual,EXTSEARCH-999fcfc9a6ac662c2b8cff7a,Brighton,PA,2023,police,police,implementation,EXTMISS-c8af25d85d6100ab5c26801c,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-493cb0a9c676a2fff823a35a,MECHEXP-173cc88daf627055adf7efcc|MECHEXP-7b1510e89a44124afa325765|MECHEXP-817605046a2bc0e7316e30bb|MECHEXP-aaf57cdd4731db3fad565bbf,"""Brighton"" ""PA"" ""2023"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brighton"" ""PA"" 2023 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,383,linked_to_compacted_live_target
RESIDUAL-71e3e1aca900784edabdc2a0,EXTTARGET-ea384ba3db08d00b6e425f90,2159,external_search_wave_002_exhaustive_residual,EXTSEARCH-618ddcde85688d6f2e18f370,Brighton,PA,2024,mixed,mixed,recruitment_and_retention,EXTMISS-130787f621975a75d841f89c,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-ab1bd13b8d59a11f749796d6,MECHEXP-0f58d61332bf5909804cce53|MECHEXP-29ef03eb1dbd0310dd92c1e8|MECHEXP-4ef95623a5ddc3e60802bae3|MECHEXP-e9c8d3214e9248ec21c5cbad,"""Brighton"" ""PA"" ""2024"" mixed mixed applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brighton"" ""PA"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,384,linked_to_compacted_live_target
RESIDUAL-3be3c8097ed25561ffc90cf9,EXTTARGET-6db541984ed7e8b9ad5489f2,2166,external_search_wave_002_exhaustive_residual,EXTSEARCH-c63cf98d40163697f4c2bbff,Brimfield,MA,2018,unclear,unclear,recruitment_and_retention,EXTMISS-ddb48ad0ac70c4d854091f79,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-affb0067653778e393d4861e,MECHEXP-43b0580ebccb230dc713f294|MECHEXP-4ccd6491bc8a90dad35ef435|MECHEXP-c9f6fffe7c311ba3837ad149|MECHEXP-cb65e452d552937d9326c2ee|MECHEXP-ed71d1fbedf61a55009c59c7,"""Brimfield"" ""MA"" ""2018"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""MA"" 2018 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,385,linked_to_compacted_live_target
RESIDUAL-e759ddbac6ac951e772330a1,EXTTARGET-48124ac24ec9fd933bbfa0a5,2171,external_search_wave_002_exhaustive_residual,EXTSEARCH-165d4a607e1a1abd764be751,Brimfield,MA,2023,unclear,unclear,payroll_and_earnings,EXTMISS-12cb8e121afc5acbc30772aa,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-469580b4763553e8fa04d6db,MECHEXP-1029d4c4bf352d442337ca1c|MECHEXP-61f2d4eeb4966fe61dc2268b|MECHEXP-702b0a872b120e8899b28912|MECHEXP-b37531bfb6674b9846544ea1|MECHEXP-f68e34ca2dcaaeec67d07de7,"""Brimfield"" ""MA"" ""2023"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""MA"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,386,linked_to_compacted_live_target
RESIDUAL-00565b98a9fb5a8fb750ce22,EXTTARGET-d11ed1233064e1f37e956aa7,2177,external_search_wave_002_exhaustive_residual,,Brimfield,MA,2023,unclear,unclear,urbanicity_and_context,EXTMISS-1089f42d35c3059f25867b71,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Brimfield"" ""MA"" ""2023"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""MA"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,387,target_resolved_by_authoritative_bulk_join
RESIDUAL-7973902251efa491317474fc,EXTTARGET-b8aebe08f1e61c09d1e678ef,2183,external_search_wave_002_exhaustive_residual,EXTSEARCH-079c14ba82632fbc848f29ad,Brimfield,OH,2022,police,police,benefits_and_total_compensation,EXTMISS-4549d2fce429d733ee0ef1e1,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-0d9f6c40454870c65fb2003a|ROOTCOMP-a823ae70ee4ca712be5c4296,MECHEXP-242985d6a880a32baf2b63a0|MECHEXP-2514ea06c523106da4d29bf5|MECHEXP-6b8fd32067799ab2644da7ad|MECHEXP-90d2526537b891c327ffa50c|MECHEXP-91fe944151b22892d37cff42|MECHEXP-bd57225845a1f64254ed2b99,"""Brimfield"" ""OH"" ""2022"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""OH"" 2022 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,388,linked_to_compacted_live_target
RESIDUAL-c67457ee38350d954103bf3d,EXTTARGET-695a52efb9d3d6a953418800,2188,external_search_wave_002_exhaustive_residual,EXTSEARCH-079c14ba82632fbc848f29ad,Brimfield,OH,2022,police,police,tenure_and_progression,EXTMISS-8a22e713f8e43474be859978,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-0d9f6c40454870c65fb2003a|ROOTCOMP-a823ae70ee4ca712be5c4296,MECHEXP-242985d6a880a32baf2b63a0|MECHEXP-2514ea06c523106da4d29bf5|MECHEXP-6b8fd32067799ab2644da7ad|MECHEXP-90d2526537b891c327ffa50c|MECHEXP-91fe944151b22892d37cff42|MECHEXP-bd57225845a1f64254ed2b99,"""Brimfield"" ""OH"" ""2022"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""OH"" 2022 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,389,linked_to_compacted_live_target
RESIDUAL-4a7c5754b28fc60575782375,EXTTARGET-3d5a4e4e79e808d0edfc422a,2193,external_search_wave_002_exhaustive_residual,EXTSEARCH-6dd549059f02abd3b36e0084,Brimfield,OH,2023,police,police,staffing_and_headcount,EXTMISS-41a91febf5ed00727556a849,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-e5f74c93a429f6a198ba7182|ROOTCOMP-f54bb6419028ad1f75ed5831,MECHEXP-0bef9eadcace308c855b799a|MECHEXP-1bb33f7572645594a07e258e|MECHEXP-242d57122ecce18e18e8e75d|MECHEXP-31a1d33477366f8a6f33702a|MECHEXP-6af5e4730201a394807afbbe|MECHEXP-72506e21a95f49d9d88cf519|MECHEXP-726237ce9e0f851fe8d59651|MECHEXP-75fe77e263b2da908687a616|MECHEXP-b6de2dd3a8a78a99706a3316|MECHEXP-bfb0ce4e71cc653dd157b38b|MECHEXP-e6cf04a798f0ba47742e74d4,"""Brimfield"" ""OH"" ""2023"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""OH"" 2023 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,390,linked_to_compacted_live_target
RESIDUAL-8d145d76e34906c763727c8a,EXTTARGET-23b6876a7866d9139c894b4b,2198,external_search_wave_002_exhaustive_residual,,Brimfield,OH,2023,police,police,urbanicity_and_context,EXTMISS-49f50901390d954412b86d7d,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Brimfield"" ""OH"" ""2023"" police police authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""OH"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,391,target_resolved_by_authoritative_bulk_join
RESIDUAL-1f6ad6613811fa2839c10be6,EXTTARGET-c0f21264513dc17407189f48,2204,external_search_wave_002_exhaustive_residual,EXTSEARCH-6dd549059f02abd3b36e0084,Brimfield,OH,2023,unclear,unclear,benefits_and_total_compensation,EXTMISS-e05b44afed9b77f57c9e1b8d,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-e5f74c93a429f6a198ba7182|ROOTCOMP-f54bb6419028ad1f75ed5831,MECHEXP-0bef9eadcace308c855b799a|MECHEXP-1bb33f7572645594a07e258e|MECHEXP-242d57122ecce18e18e8e75d|MECHEXP-31a1d33477366f8a6f33702a|MECHEXP-6af5e4730201a394807afbbe|MECHEXP-72506e21a95f49d9d88cf519|MECHEXP-726237ce9e0f851fe8d59651|MECHEXP-75fe77e263b2da908687a616|MECHEXP-b6de2dd3a8a78a99706a3316|MECHEXP-bfb0ce4e71cc653dd157b38b|MECHEXP-e6cf04a798f0ba47742e74d4,"""Brimfield"" ""OH"" ""2023"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""OH"" 2023 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,392,linked_to_compacted_live_target
RESIDUAL-d63b8828508d2055a2cf1944,EXTTARGET-ea353632df2a640dae014d6c,2209,external_search_wave_002_exhaustive_residual,EXTSEARCH-ffbc808b56078c85a502456a,Brimfield,OH,undated-source-B4X2500LIVE-20260729-005729,fire,fire,tenure_and_progression,EXTMISS-1e838dc91a776bdebea3caff,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-0a91e7daae0a9457c1682de1,MECHEXP-0833702852462ba9d693320c|MECHEXP-2610b918c6ba5c46a06ac6e9|MECHEXP-4576b4eba3f70ef8f412b7c6|MECHEXP-7c842e9b9d0dbbce5d2c0462|MECHEXP-e956d4d6803d0387a2d1fa2b,"""Brimfield"" ""OH"" ""undated-source-B4X2500LIVE-20260729-005729"" fire fire employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brimfield"" ""OH"" undated-source-B4X2500LIVE-20260729-005729 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,393,linked_to_compacted_live_target
RESIDUAL-806df2b37357a899169e38ca,EXTTARGET-915d86d6cb8cafad63c05b9e,2216,external_search_wave_002_exhaustive_residual,EXTSEARCH-9bbc6967e4ac5f4736d39c1c,Broadview,IL,2017,police,police,tenure_and_progression,EXTMISS-f65c7a595eb0bd321a91f31c,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-48a063dffef6a99995878084,MECHEXP-1dfd6fa6ca6067ceaa7d5586|MECHEXP-3c8863df17efd4e0a138c178|MECHEXP-6822f2633f0a1e5a476c5668|MECHEXP-ae34614f148ea2c5baf3229b|MECHEXP-ca90b7203cd2679e5088de97,"""Broadview"" ""IL"" ""2017"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Broadview"" ""IL"" 2017 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,394,linked_to_compacted_live_target
RESIDUAL-1a0fe4be1a23da00f7977bb1,EXTTARGET-e6dc72ea525c290636562d45,2221,external_search_wave_002_exhaustive_residual,EXTSEARCH-d182193f6f2cd2a68f22e825,Broadview,IL,2020,police,police,staffing_and_headcount,EXTMISS-ed7f062fb75290cd9d0e443c,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-498b5acb2c3b972eac80972f,MECHEXP-4eb3d86dd495f93d0526e4ed|MECHEXP-707091430fe83d32e6909fdd|MECHEXP-76c62fd4b7c8fd45489d125a|MECHEXP-ad0d1b7c32409bc834ccf330|MECHEXP-e9e3453095ed2b827948d478,"""Broadview"" ""IL"" ""2020"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Broadview"" ""IL"" 2020 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,395,linked_to_compacted_live_target
RESIDUAL-dc4dde25fa743a1de9d7e67a,EXTTARGET-6f0b2efd07f1bbcf91850045,2227,external_search_wave_002_exhaustive_residual,EXTSEARCH-29a87ac53112fe7452d6b4d6,Broadview,IL,2023,fire,fire,payroll_and_earnings,EXTMISS-40f2ade7ab5eb7cf890b3841,"actual wages paid, total earnings, overtime, premiums, retroactive payments",strike_no_strike_dispute_process,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-329d0a0286521d22457aac4d,MECHEXP-3a7056b40587c5d0c94cfd9b|MECHEXP-d21164f809a1c7ea66141f4b|MECHEXP-f49a57ffb43053bf89208c76|MECHEXP-f65c8d3392d378e07464ca0f,"""Broadview"" ""IL"" ""2023"" fire fire actual wages paid, total earnings, overtime, premiums, retroactive payments strike_no_strike_dispute_process municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Broadview"" ""IL"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,396,linked_to_compacted_live_target
RESIDUAL-c2ce965581a0e9362799cd52,EXTTARGET-fc76aadc7324cb0144842e47,2233,external_search_wave_002_exhaustive_residual,,Broadview,IL,2023,fire,fire,urbanicity_and_context,EXTMISS-6bd579ba7d3ad01cbf600bf0,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",strike_no_strike_dispute_process,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Broadview"" ""IL"" ""2023"" fire fire authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime strike_no_strike_dispute_process municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Broadview"" ""IL"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_005,397,target_resolved_by_authoritative_bulk_join
RESIDUAL-134603f8ba087939a5be93c2,EXTTARGET-5489348d00a50038e10f38bc,2239,external_search_wave_002_exhaustive_residual,EXTSEARCH-4e7e3fb1ec922c3fcf1a9aa4,Bromley,KY,undated-source-B4X2500LIVE-20260729-006859,unclear,unclear,benefits_and_total_compensation,EXTMISS-bfe71cfd197e94e18bb04a9e,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",other_pay_setting_mechanism,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-73077f1c42a8d553afdad9b8,MECHEXP-2d28523781fa6f3d15132595|MECHEXP-a17991ecc4ec181a5e13adb9|MECHEXP-dea54c6e286954f9e7a8707d|MECHEXP-ecdff27c3a9fa32aefba8dc9,"""Bromley"" ""KY"" ""undated-source-B4X2500LIVE-20260729-006859"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects other_pay_setting_mechanism municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bromley"" ""KY"" undated-source-B4X2500LIVE-20260729-006859 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,398,linked_to_compacted_live_target
RESIDUAL-6d42aa7fd7540128a097f366,EXTTARGET-bdd02903ee4629c2e03a0a92,2245,external_search_wave_002_exhaustive_residual,EXTSEARCH-3a31ae9ca60b0a56b4f6148f,Bronxville,NY,2024,police,police,implementation,EXTMISS-275028d3f8052316d145deae,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,"""Bronxville"" ""NY"" ""2024"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bronxville"" ""NY"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,399,linked_to_compacted_live_target
RESIDUAL-eb97cf4e3b56b76985d10da9,EXTTARGET-fe0cface0e32aca83774fe8a,2250,external_search_wave_002_exhaustive_residual,EXTSEARCH-3a31ae9ca60b0a56b4f6148f,Bronxville,NY,2024,police,police,recruitment_and_retention,EXTMISS-34d7fad163e41ed89ad31c0f,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,"""Bronxville"" ""NY"" ""2024"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bronxville"" ""NY"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,400,linked_to_compacted_live_target
RESIDUAL-66ef5372f60487fd33bcadeb,EXTTARGET-530bd4b6083cf347099c8eb2,2255,external_search_wave_002_exhaustive_residual,EXTSEARCH-3a31ae9ca60b0a56b4f6148f,Bronxville,NY,2024,police,police,payroll_and_earnings,EXTMISS-8d5b2b4b923f690e6cdc0a3c,"actual wages paid, total earnings, overtime, premiums, retroactive payments",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,"""Bronxville"" ""NY"" ""2024"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bronxville"" ""NY"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,401,linked_to_compacted_live_target
RESIDUAL-d4fcc39abce050aa0255efef,EXTTARGET-e25d4b186e52339e3b567804,2260,external_search_wave_002_exhaustive_residual,EXTSEARCH-3a31ae9ca60b0a56b4f6148f,Bronxville,NY,2024,police,police,benefits_and_total_compensation,EXTMISS-1049db503b358f86435c6871,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,"""Bronxville"" ""NY"" ""2024"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bronxville"" ""NY"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,402,linked_to_compacted_live_target
RESIDUAL-80c8cb22f1f74e46e7950def,EXTTARGET-56ec9d30c5b97df9385c1137,2265,external_search_wave_002_exhaustive_residual,EXTSEARCH-0983c8c68e4fb83466847b67,Brookfield,OH,2022,fire,fire,tenure_and_progression,EXTMISS-2f566f8c5f1327fff29dbe0c,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-a7aa197ba0e7daa48f7954d3,MECHEXP-4b1dac98a6abb887e56b4e1b|MECHEXP-63e04a7ff585cbd90d8bbb4b|MECHEXP-c036f05c3f48b5ef3e85938b|MECHEXP-d1c37d54dbc3198fd46a71ba|MECHEXP-f039b98d6c60a5e9e9417be3,"""Brookfield"" ""OH"" ""2022"" fire fire employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Brookfield"" ""OH"" 2022 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_005,403,linked_to_compacted_live_target
