residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-09969068d6f130b3ee5abada,EXTTARGET-581ea8729f3b1f4b5aa0a949,2002,external_search_wave_002_exhaustive_residual,,Blue Lake,CA,2024,unclear,unclear,urbanicity_and_context,EXTMISS-ce47650603fcc52f15aef7f6,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Blue Lake"" ""CA"" ""2024"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Blue Lake"" ""CA"" 2024 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_004,356,target_resolved_by_authoritative_bulk_join
RESIDUAL-d2e564e73ae8a1934430f2a3,EXTTARGET-b1b1c586d0efc644c1f7a9c7,2007,external_search_wave_002_exhaustive_residual,EXTSEARCH-9d3d391f79afcde02e689f18,Blue Lake,CA,2024,unclear,unclear,implementation,EXTMISS-f773c36cb60c12d4fc2b91ce,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-4d65163d3dc538fb2d9ad50b|ROOTCOMP-509c255348bfda60c75cce3f,MECHEXP-00ae396ef943de59d3faf371|MECHEXP-0c39a45386a5289b0f40a030|MECHEXP-0ce523323f6062b224354b7e|MECHEXP-0ff2db4b3d227596669648e7|MECHEXP-11da2a673de94c86cc053d92|MECHEXP-23615a3e647d5f0587487740|MECHEXP-53bd2073334da81edd97c527|MECHEXP-745ce8258b517135c3b9d278|MECHEXP-8d81176dfd7fcac8c9390ac8|MECHEXP-b29557b41c98f493cffc204f|MECHEXP-bb4dfd482978295a797f0103|MECHEXP-c87c800c59eeb1bea92f1618|MECHEXP-f995550df0dcbebd95718956,"""Blue Lake"" ""CA"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Blue Lake"" ""CA"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,357,linked_to_compacted_live_target
RESIDUAL-c33e97f633587c8c989fa460,EXTTARGET-1041199c147549f9a704b661,2012,external_search_wave_002_exhaustive_residual,EXTSEARCH-9d3d391f79afcde02e689f18,Blue Lake,CA,2024,unclear,unclear,recruitment_and_retention,EXTMISS-441da573359344b37c7152e8,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-4d65163d3dc538fb2d9ad50b|ROOTCOMP-509c255348bfda60c75cce3f,MECHEXP-00ae396ef943de59d3faf371|MECHEXP-0c39a45386a5289b0f40a030|MECHEXP-0ce523323f6062b224354b7e|MECHEXP-0ff2db4b3d227596669648e7|MECHEXP-11da2a673de94c86cc053d92|MECHEXP-23615a3e647d5f0587487740|MECHEXP-53bd2073334da81edd97c527|MECHEXP-745ce8258b517135c3b9d278|MECHEXP-8d81176dfd7fcac8c9390ac8|MECHEXP-b29557b41c98f493cffc204f|MECHEXP-bb4dfd482978295a797f0103|MECHEXP-c87c800c59eeb1bea92f1618|MECHEXP-f995550df0dcbebd95718956,"""Blue Lake"" ""CA"" ""2024"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Blue Lake"" ""CA"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,358,linked_to_compacted_live_target
RESIDUAL-e3075fbe1c8bec58f65d5bd3,EXTTARGET-9b52de5a35558c72f89b77f7,2017,external_search_wave_002_exhaustive_residual,EXTSEARCH-287bfb8e528eceb53bc167e9,Blue Mound,TX,2023,unclear,unclear,payroll_and_earnings,EXTMISS-37eae4d26a6b5fd1328d14b0,"actual wages paid, total earnings, overtime, premiums, retroactive payments",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-10ec1cc2e4a57ec0c4b49dbb,MECHEXP-42e7135c196551d04313afb7|MECHEXP-b448d94bbfebad0b45630dcb|MECHEXP-c95c78193bbdd61d651d7bc5|MECHEXP-ca74a6776c066b9f00e77925|MECHEXP-e554b7357e6086e2aa479001,"""Blue Mound"" ""TX"" ""2023"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Blue Mound"" ""TX"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,359,linked_to_compacted_live_target
RESIDUAL-5d5bda8aa7ae67bc8204fcaf,EXTTARGET-bbb7cc65a14a0a0f4bb5bf46,2023,external_search_wave_002_exhaustive_residual,,Blue Mound,TX,2023,unclear,unclear,urbanicity_and_context,EXTMISS-f8fd21d8e04dce069e056044,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Blue Mound"" ""TX"" ""2023"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Blue Mound"" ""TX"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_004,360,target_resolved_by_authoritative_bulk_join
RESIDUAL-e42a2c41b8d8b90ef07fd33b,EXTTARGET-d4daaecb11810a975e83e660,2029,external_search_wave_002_exhaustive_residual,EXTSEARCH-5d6f48be6b9cee511a84adab,Bluff City,TN,undated-source-B4X2500LIVE-20260729-004599,unclear,unclear,benefits_and_total_compensation,EXTMISS-4d7d9bb65cca9fa5c13bde1a,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-4a1b9e613bcdb8427bab3233,MECHEXP-0ad0daaea57fbf23a8a04d33|MECHEXP-219bbf60e702ecfd47099bf0|MECHEXP-6b7f9e67b8c407dcabdbdc10|MECHEXP-73d318de4d965ca62aa8582f|MECHEXP-fbd9b2c6c4a3dcad0a5a2e91|MECHEXP-ff2245649c251fe151de256b,"""Bluff City"" ""TN"" ""undated-source-B4X2500LIVE-20260729-004599"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bluff City"" ""TN"" undated-source-B4X2500LIVE-20260729-004599 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,361,linked_to_compacted_live_target
RESIDUAL-da7115e0ea0c1ac98ee38a1a,EXTTARGET-aa6b399b7db73378c6f0647d,2035,external_search_wave_002_exhaustive_residual,EXTSEARCH-f66c8da65bfe50104d4b2f2e,Bonduel,WI,undated-source-B4X2500LIVE-20260729-005879,unclear,unclear,implementation,EXTMISS-1014404f6d5a85d43f444519,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-873dc744994848c7a245c105,MECHEXP-07b89e20bfa663a796e011f4|MECHEXP-13e680d0fe096693699a934e|MECHEXP-1c81a2ac39652d4d5135b5bb|MECHEXP-8b893df5c39eeaea61544430|MECHEXP-ee08d5445b9e2cef1d92f266,"""Bonduel"" ""WI"" ""undated-source-B4X2500LIVE-20260729-005879"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bonduel"" ""WI"" undated-source-B4X2500LIVE-20260729-005879 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,362,linked_to_compacted_live_target
RESIDUAL-4f2a7618eff951720c8fa759,EXTTARGET-5be6739f757c9d44d03ee336,2041,external_search_wave_002_exhaustive_residual,EXTSEARCH-0939e7c09e5baa0b7f5d94f5,Bonifay,FL,undated-source-B4X2500LIVE-20260729-004275,unclear,unclear,tenure_and_progression,EXTMISS-4f10b927ba779c185e5f3449,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-2fa01605114e0ca6d7450397,MECHEXP-140d1af0eb3ac6bc3b427fed|MECHEXP-4aa625c7b304c9e5fcade74d|MECHEXP-93deb0f1d27215e2cef39464|MECHEXP-9b4af06e1824d4a6a76f97e7|MECHEXP-a68f87476f29bc5dea1ba43b|MECHEXP-a88c44f239ebe7ea2e827eef,"""Bonifay"" ""FL"" ""undated-source-B4X2500LIVE-20260729-004275"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bonifay"" ""FL"" undated-source-B4X2500LIVE-20260729-004275 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,363,linked_to_compacted_live_target
RESIDUAL-89431e9be9bc650be4635250,EXTTARGET-53f62531fef25e1ed8dba158,2046,external_search_wave_002_exhaustive_residual,EXTSEARCH-4251c9d7def794383ad1e61e,Borger,TX,2024,police,police,staffing_and_headcount,EXTMISS-8a861d63a278fdaf0bcebd2a,"authorized positions, filled positions, vacancy rate, layoffs, attrition",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-171bfdc4d96d427ee5c6d267|ROOTCOMP-9218c8a3869cef5f2bb8056a,MECHEXP-10477c8ebd3ed3a96d0d37f7|MECHEXP-2685ca50ae4628cacc637ec6|MECHEXP-3e849028c5ef1335769db723|MECHEXP-5da424bdd0275ded8492f752|MECHEXP-6052c1eaf071568b0f584f2d|MECHEXP-71ca966a9ad60da43fb1c2cd|MECHEXP-8dde0f1ac8e70bf1cb81d49c|MECHEXP-8f1b6cc6626651132ed246e3|MECHEXP-b9ebd3baf217803dc2f79cf3|MECHEXP-c9ad7e820cc62b134409b865|MECHEXP-d9578d5aed6bfd0918129d91|MECHEXP-f19396362fb8fb4b7c5c98cf,"""Borger"" ""TX"" ""2024"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Borger"" ""TX"" 2024 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,364,linked_to_compacted_live_target
RESIDUAL-6f1f2371180bc55a98425cf0,EXTTARGET-4f1cca4938c034f9fd9f0251,2052,external_search_wave_002_exhaustive_residual,EXTSEARCH-4251c9d7def794383ad1e61e,Borger,TX,2024,police,police,payroll_and_earnings,EXTMISS-15cbae73a8958851cbb54ed0,"actual wages paid, total earnings, overtime, premiums, retroactive payments",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-171bfdc4d96d427ee5c6d267|ROOTCOMP-9218c8a3869cef5f2bb8056a,MECHEXP-10477c8ebd3ed3a96d0d37f7|MECHEXP-2685ca50ae4628cacc637ec6|MECHEXP-3e849028c5ef1335769db723|MECHEXP-5da424bdd0275ded8492f752|MECHEXP-6052c1eaf071568b0f584f2d|MECHEXP-71ca966a9ad60da43fb1c2cd|MECHEXP-8dde0f1ac8e70bf1cb81d49c|MECHEXP-8f1b6cc6626651132ed246e3|MECHEXP-b9ebd3baf217803dc2f79cf3|MECHEXP-c9ad7e820cc62b134409b865|MECHEXP-d9578d5aed6bfd0918129d91|MECHEXP-f19396362fb8fb4b7c5c98cf,"""Borger"" ""TX"" ""2024"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Borger"" ""TX"" 2024 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,365,linked_to_compacted_live_target
RESIDUAL-280b92ba9815efff22452373,EXTTARGET-321d00320f05c6d4c167fe73,2057,external_search_wave_002_exhaustive_residual,EXTSEARCH-4251c9d7def794383ad1e61e,Borger,TX,2024,police,police,benefits_and_total_compensation,EXTMISS-536ebd4c5e06d0e43675f5ea,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-171bfdc4d96d427ee5c6d267|ROOTCOMP-9218c8a3869cef5f2bb8056a,MECHEXP-10477c8ebd3ed3a96d0d37f7|MECHEXP-2685ca50ae4628cacc637ec6|MECHEXP-3e849028c5ef1335769db723|MECHEXP-5da424bdd0275ded8492f752|MECHEXP-6052c1eaf071568b0f584f2d|MECHEXP-71ca966a9ad60da43fb1c2cd|MECHEXP-8dde0f1ac8e70bf1cb81d49c|MECHEXP-8f1b6cc6626651132ed246e3|MECHEXP-b9ebd3baf217803dc2f79cf3|MECHEXP-c9ad7e820cc62b134409b865|MECHEXP-d9578d5aed6bfd0918129d91|MECHEXP-f19396362fb8fb4b7c5c98cf,"""Borger"" ""TX"" ""2024"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Borger"" ""TX"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,366,linked_to_compacted_live_target
RESIDUAL-edfd13ea845d70004d25a750,EXTTARGET-8cab931a8ccc6cdc4cd96619,2063,external_search_wave_002_exhaustive_residual,EXTSEARCH-c3050927d1733e0b0caa4399,Boyne City,MI,undated-source-B4X2500LIVE-20260729-000393,unclear,unclear,implementation,EXTMISS-1ac907b05d7f06e23b6bf4bb,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-57f822b3d52d56399f1a0523,MECHEXP-2178c173b230587811dd2d20|MECHEXP-3bd123e2ef74a9d46865c40c|MECHEXP-45c485a13f440b0366e3275d|MECHEXP-8deef645fe344d9cabec170a|MECHEXP-9127b3a3433af3be81914f1c|MECHEXP-d66a70503c96b806a2a0fd88|MECHEXP-fb9399efa45d3b6dcd0b1e7d,"""Boyne City"" ""MI"" ""undated-source-B4X2500LIVE-20260729-000393"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Boyne City"" ""MI"" undated-source-B4X2500LIVE-20260729-000393 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,367,linked_to_compacted_live_target
RESIDUAL-b8534fad1dd4912e090649f7,EXTTARGET-87358b917968a65d2abf02a1,2069,external_search_wave_002_exhaustive_residual,EXTSEARCH-fe4eee26c4a7862c76ccf787,Bradford,ME,2021,unclear,unclear,tenure_and_progression,EXTMISS-762106cdeb784e5ad44fe992,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-a1087eef7ddb0a0974afaf7f,MECHEXP-1ddf64e2ada9f837440e0dd0|MECHEXP-346d63e8f111e7c42e23f760|MECHEXP-4a6b2f3051f63f5c84aea488|MECHEXP-ba5599d69561feff2ffbd014|MECHEXP-c2e824896440664e19e88b3c,"""Bradford"" ""ME"" ""2021"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bradford"" ""ME"" 2021 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,368,linked_to_compacted_live_target
RESIDUAL-1b4ac5f9559ccb9e8302ad60,EXTTARGET-8405edc23555ce0798f41c81,2074,external_search_wave_002_exhaustive_residual,EXTSEARCH-041c7fea08c5cebe995d2546,Bradford,PA,2026,fire,fire,staffing_and_headcount,EXTMISS-a4703a0abf91ca1c0e15b23e,"authorized positions, filled positions, vacancy rate, layoffs, attrition",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-51f1fc8bbc5b6e8f8db8ec30|ROOTCOMP-59c240767cd962f7d5de5400,MECHEXP-0575d38021783bfe665bdd91|MECHEXP-461c609bbb4de8ed3abc44b2|MECHEXP-4afbf19d05c7563d7976dd4a|MECHEXP-4fed45257b34ea629882a8f4|MECHEXP-5176250561fe2e208238789e|MECHEXP-9447e432d3506acda0f63977|MECHEXP-c429e9dd8cf3241c9d644355|MECHEXP-d020fad5c0c52b7ae9622262,"""Bradford"" ""PA"" ""2026"" fire fire authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bradford"" ""PA"" 2026 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,369,linked_to_compacted_live_target
RESIDUAL-6571d36f5f612a9f1aabf6ce,EXTTARGET-507f7652164b8ae887e4cb62,2079,external_search_wave_002_exhaustive_residual,,Bradford,PA,2026,fire,fire,urbanicity_and_context,EXTMISS-2ba18a440923cc9fb808ae33,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Bradford"" ""PA"" ""2026"" fire fire authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bradford"" ""PA"" 2026 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_004,370,target_resolved_by_authoritative_bulk_join
RESIDUAL-e8f9a99747e544c14cbc7a64,EXTTARGET-22cf730e6f72a564537eb5e5,2085,external_search_wave_002_exhaustive_residual,EXTSEARCH-041c7fea08c5cebe995d2546,Bradford,PA,2026,police,police,benefits_and_total_compensation,EXTMISS-7713779b327796c97f4a4378,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-51f1fc8bbc5b6e8f8db8ec30|ROOTCOMP-59c240767cd962f7d5de5400,MECHEXP-0575d38021783bfe665bdd91|MECHEXP-461c609bbb4de8ed3abc44b2|MECHEXP-4afbf19d05c7563d7976dd4a|MECHEXP-4fed45257b34ea629882a8f4|MECHEXP-5176250561fe2e208238789e|MECHEXP-9447e432d3506acda0f63977|MECHEXP-c429e9dd8cf3241c9d644355|MECHEXP-d020fad5c0c52b7ae9622262,"""Bradford"" ""PA"" ""2026"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bradford"" ""PA"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,371,linked_to_compacted_live_target
RESIDUAL-3bd75ecb01f4deaa91b7cab1,EXTTARGET-cb57aefce23aaf36b778830f,2091,external_search_wave_002_exhaustive_residual,EXTSEARCH-dd1d2aea3d25a19dc9110c80,Bradley,ME,2026,unclear,unclear,implementation,EXTMISS-a03862c3bb80aa8870f306e0,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",other_pay_setting_mechanism,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-5374544dcbecb89f77eb884d|ROOTCOMP-84e33d91754e6c4ecfbc5c62,MECHEXP-0882ba60a5961d0ea9f6261d|MECHEXP-0a2a34428590f5735cd9c7d8|MECHEXP-60fa202cb022f5cc3497f0da|MECHEXP-79edfb09262b54d5addef303|MECHEXP-7d590d61deabbbf23f69ebad|MECHEXP-986811fe41ceb63f3de08515|MECHEXP-db603b521050880452be3bc0|MECHEXP-ee3c62e64fc9dffe07c8b1d6,"""Bradley"" ""ME"" ""2026"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation other_pay_setting_mechanism municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bradley"" ""ME"" 2026 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,372,linked_to_compacted_live_target
RESIDUAL-ef25214c85221345addc53f1,EXTTARGET-a0ea8f9dbb5031b6dc62be54,2096,external_search_wave_002_exhaustive_residual,EXTSEARCH-dd1d2aea3d25a19dc9110c80,Bradley,ME,2026,unclear,unclear,recruitment_and_retention,EXTMISS-fcb33d8a70771cacc6e2b397,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",other_pay_setting_mechanism,formally_adopted,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-5374544dcbecb89f77eb884d|ROOTCOMP-84e33d91754e6c4ecfbc5c62,MECHEXP-0882ba60a5961d0ea9f6261d|MECHEXP-0a2a34428590f5735cd9c7d8|MECHEXP-60fa202cb022f5cc3497f0da|MECHEXP-79edfb09262b54d5addef303|MECHEXP-7d590d61deabbbf23f69ebad|MECHEXP-986811fe41ceb63f3de08515|MECHEXP-db603b521050880452be3bc0|MECHEXP-ee3c62e64fc9dffe07c8b1d6,"""Bradley"" ""ME"" ""2026"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies other_pay_setting_mechanism municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Bradley"" ""ME"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,373,linked_to_compacted_live_target
RESIDUAL-a36e9922f18807e460a90acf,EXTTARGET-720b5d0e4cb636316da59c61,2101,external_search_wave_002_exhaustive_residual,EXTSEARCH-f6c41476208ecb2c39b74acc,Braham,MN,2023,unclear,unclear,payroll_and_earnings,EXTMISS-06afbb21c55b4cfacae83b33,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-87e85777f77e4f01f1828ea5,MECHEXP-1d99908a3cdff1e9061f9006|MECHEXP-8b570232b4b3e7905526bfec|MECHEXP-90be6050520fdc1078973527|MECHEXP-abe60e9b4c38a4238206ef02|MECHEXP-fe3f267b1fc85dbb9c6b1314,"""Braham"" ""MN"" ""2023"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Braham"" ""MN"" 2023 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_004,374,linked_to_compacted_live_target
RESIDUAL-9302a46f8628395899a21f5b,EXTTARGET-098480c9078f8659e40017ef,2107,external_search_wave_002_exhaustive_residual,,Braham,MN,2023,unclear,unclear,urbanicity_and_context,EXTMISS-883620b483603da724696c9a,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Braham"" ""MN"" ""2023"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Braham"" ""MN"" 2023 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_004,375,target_resolved_by_authoritative_bulk_join
