residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-9b23716d8d5d4bdc826edcc9,EXTTARGET-9809ae0c89cf91f10de6e618,3496,external_search_wave_002_exhaustive_residual,EXTSEARCH-28edc9144ca55296945e7452,Chittenango,NY,undated-source-B4X2500LIVE-20260729-006401,non_safety,non_safety,recruitment_and_retention,EXTMISS-77ee3879940b89d86d8b8fb8,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,"""Chittenango"" ""NY"" ""undated-source-B4X2500LIVE-20260729-006401"" non_safety non_safety applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chittenango"" ""NY"" undated-source-B4X2500LIVE-20260729-006401 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,622,linked_to_compacted_live_target
RESIDUAL-d875a17c2a4d0f96063989ac,EXTTARGET-6db9ec5f39ed88409cd3abc6,3501,external_search_wave_002_exhaustive_residual,EXTSEARCH-dc40d59817caf6fd18e50d56,Choudrant,LA,undated-source-B4X2500LIVE-20260729-009421,police,police,payroll_and_earnings,EXTMISS-40f60e50c2bb97c12c976a7c,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-f4c642fb71c22f9e261a4888,MECHEXP-115137c3b8cf89b25d49d164|MECHEXP-1b31f9a40617b551b0102d83|MECHEXP-66c352c748de9a6fa62e872d|MECHEXP-95451f364d5eb2bfc92864bf|MECHEXP-983b798ae73c9bef60247615|MECHEXP-dba08f808e3879caa277a722,"""Choudrant"" ""LA"" ""undated-source-B4X2500LIVE-20260729-009421"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Choudrant"" ""LA"" undated-source-B4X2500LIVE-20260729-009421 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,623,linked_to_compacted_live_target
RESIDUAL-8d061bda9f15dde0b1244131,EXTTARGET-236279de090f8ec566f742b5,3507,external_search_wave_002_exhaustive_residual,,Choudrant,LA,undated-source-B4X2500LIVE-20260729-009421,police,police,urbanicity_and_context,EXTMISS-ffbc8bfa7a6fd9d377b474c6,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Choudrant"" ""LA"" ""undated-source-B4X2500LIVE-20260729-009421"" police police authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Choudrant"" ""LA"" undated-source-B4X2500LIVE-20260729-009421 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_003,624,target_resolved_by_authoritative_bulk_join
RESIDUAL-dbbf23ab8f5d9d36f627c9e5,EXTTARGET-45fc048263dd7d922248a042,3513,external_search_wave_002_exhaustive_residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,Chouteau,OK,2026,unclear,unclear,benefits_and_total_compensation,EXTMISS-ebcf794c11ea0c4b18d6a5d1,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-3158cbf799971663590e9042,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,"""Chouteau"" ""OK"" ""2026"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chouteau"" ""OK"" 2026 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,625,linked_to_compacted_live_target
RESIDUAL-8fb22454ddafa87737a5b4fd,EXTTARGET-d4bc242be74b61a0b9814c35,3518,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,tenure_and_progression,EXTMISS-0eab69e47887f034536dcd6d,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,626,linked_to_compacted_live_target
RESIDUAL-2c07fcd0ec5b958134c3103e,EXTTARGET-451e323cb6259a9b9d50cda2,3524,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,recruitment_and_retention,EXTMISS-0dc0ef8f7ea2d670fbe92d18,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,627,linked_to_compacted_live_target
RESIDUAL-262e269b479256f67cfa293e,EXTTARGET-83b2225b3d1f524c082446c3,3529,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,payroll_and_earnings,EXTMISS-81eb3fd72e9f2c969e376b07,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,628,linked_to_compacted_live_target
RESIDUAL-4fe7d2e7ffbec21c33be4320,EXTTARGET-16a9862ddcd54a2b21d79659,3534,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,benefits_and_total_compensation,EXTMISS-af5241921e66ce63f2316660,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,629,linked_to_compacted_live_target
RESIDUAL-8fdded0fdf8e95d41f1bfa64,EXTTARGET-846565bc81b0a03012cce323,3539,external_search_wave_002_exhaustive_residual,EXTSEARCH-abfe020e06b3cd5327d4b776,Cinnaminson,NJ,2025,unclear,unclear,tenure_and_progression,EXTMISS-77b155de2a0d02b3e5f9386b,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-d7199c10a2e4b9641e11853c,MECHEXP-11630caeef014c1a4dcc3df8|MECHEXP-1db4830aee24904c67a95c12|MECHEXP-839832e3ba5626acb5f0dab4|MECHEXP-8f567675678769b39dfe6a58|MECHEXP-a2c61f9c634795cd2edab946|MECHEXP-dca08e88e3f20d947b840538,"""Cinnaminson"" ""NJ"" ""2025"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Cinnaminson"" ""NJ"" 2025 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,630,linked_to_compacted_live_target
RESIDUAL-4fed125ad53d6f9a3986ae80,EXTTARGET-f61a3075916696fa3ebc834c,3545,external_search_wave_002_exhaustive_residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,Circleville,OH,2018,unclear,unclear,recruitment_and_retention,EXTMISS-797ef1ccfadd3bae04c34bc4,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-575b92f882607defdbd495ba,MECHEXP-25e9180e04e0eb9917d30ecb|MECHEXP-88e99826e1adfd87d5b04228|MECHEXP-ab9042505dc505c849085f50|MECHEXP-bc13ac78c68b10e38bd466cb,"""Circleville"" ""OH"" ""2018"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2018 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,631,linked_to_compacted_live_target
RESIDUAL-356218031eca2fe3521cddd9,EXTTARGET-c5d98e744946c2001ac5257f,3551,external_search_wave_002_exhaustive_residual,EXTSEARCH-b69c47a989db6aad9068103a,Circleville,OH,2019,police,police,staffing_and_headcount,EXTMISS-2d407ad10f72f6b6dbcb18cb,"authorized positions, filled positions, vacancy rate, layoffs, attrition",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,"""Circleville"" ""OH"" ""2019"" police police authorized positions, filled positions, vacancy rate, layoffs, attrition step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2019 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,632,linked_to_compacted_live_target
RESIDUAL-36fe9ae470922730a662e106,EXTTARGET-57d43bc5b5c4f2fb1ddca845,3557,external_search_wave_002_exhaustive_residual,EXTSEARCH-b69c47a989db6aad9068103a,Circleville,OH,2019,police,police,payroll_and_earnings,EXTMISS-c7888c9e8ae4ac5814938cc3,"actual wages paid, total earnings, overtime, premiums, retroactive payments",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,"""Circleville"" ""OH"" ""2019"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2019 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,633,linked_to_compacted_live_target
RESIDUAL-61fb834d2a2c7eb538b587df,EXTTARGET-4d1012f90238005e395bbe2e,3562,external_search_wave_002_exhaustive_residual,EXTSEARCH-b69c47a989db6aad9068103a,Circleville,OH,2019,police,police,benefits_and_total_compensation,EXTMISS-f460336287fcc2ed3b110ac5,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,"""Circleville"" ""OH"" ""2019"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2019 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,634,linked_to_compacted_live_target
RESIDUAL-44606b8ca040d355c5349d9e,EXTTARGET-70a73b02a8b4aac6e19f02e4,3568,external_search_wave_002_exhaustive_residual,EXTSEARCH-43481c7aafc615bdd53bfda2,Circleville,OH,2024,unclear,unclear,implementation,EXTMISS-d942191c43135d410f2b664e,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-7e746db4191862ca0f90147d,MECHEXP-0b57f061f315eb5857e1d4cd|MECHEXP-58e43956ddaa209e4dbcc838|MECHEXP-5ad8dce533e370986e276150|MECHEXP-f66e258f8d3c08e8a8e363b1,"""Circleville"" ""OH"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,635,linked_to_compacted_live_target
RESIDUAL-fdff37a551cacc84f29c09bd,EXTTARGET-92fc7d1e8a3f3a1ff4fc38d3,3573,external_search_wave_002_exhaustive_residual,EXTSEARCH-7e545431433536e6044d56a0,Circleville,OH,2025,unclear,unclear,recruitment_and_retention,EXTMISS-9b52b15f06b8998c7932aea8,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-7361fda42b1c5e8991bbb5e3,MECHEXP-6ab737ba2218b34a75af607a|MECHEXP-81877ae3244972a0acfaa1bd|MECHEXP-a41901f1c23c69a6367d9762|MECHEXP-e2e458e03c33665c93a75184,"""Circleville"" ""OH"" ""2025"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2025 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,636,linked_to_compacted_live_target
RESIDUAL-27867cfb31adac97ce8e2bf6,EXTTARGET-c182e131dd31a7fa8ab0f075,3579,external_search_wave_002_exhaustive_residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,City of Orange,NJ,2021,safety_combined,safety_combined,staffing_and_headcount,EXTMISS-f9fdaa0111e72bb566ddfdb4,"authorized positions, filled positions, vacancy rate, layoffs, attrition",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-e697df48a231c10c69f2022a,MECHEXP-42e440a60757a4b079fcc21d|MECHEXP-abcba7f5561e8acc23c35617|MECHEXP-d0059f6a3cde3a4126d90630|MECHEXP-d98399e215538d2a41ccd891|MECHEXP-e5908d78d2a097f0453aaab9,"""City of Orange"" ""NJ"" ""2021"" safety_combined safety_combined authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""City of Orange"" ""NJ"" 2021 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,637,linked_to_compacted_live_target
RESIDUAL-0bc342fe5ab026b088a256ae,EXTTARGET-dc639e1b0350e0958c8d5a29,3585,external_search_wave_002_exhaustive_residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,Clara City,MN,2019,police,police,payroll_and_earnings,EXTMISS-06a1604e1a6bb98530bea618,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-e2abbf323b50a75be5ca4ef4,MECHEXP-002b05ea59d8deed48f434f0|MECHEXP-4296f30a22f4561f80850e20|MECHEXP-5ec5e1a4b3fe4b5a0c5ab330|MECHEXP-e61699b0f32f1327b6046cbe|MECHEXP-f604ecb19baaa874470146c2,"""Clara City"" ""MN"" ""2019"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clara City"" ""MN"" 2019 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,638,linked_to_compacted_live_target
RESIDUAL-b5608708861ab4430c8d037e,EXTTARGET-0cce103082d2d9785cefb19a,3591,external_search_wave_002_exhaustive_residual,,Clara City,MN,2019,police,police,urbanicity_and_context,EXTMISS-b33966b3255f2dc72da8127d,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Clara City"" ""MN"" ""2019"" police police authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clara City"" ""MN"" 2019 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_003,639,target_resolved_by_authoritative_bulk_join
RESIDUAL-9725213310af9d174ac0e186,EXTTARGET-8c9197eeb23469cda449d033,3596,external_search_wave_002_exhaustive_residual,EXTSEARCH-3caea6a54ed507077fdebf2e,Clarence,IA,2024,unclear,unclear,implementation,EXTMISS-1b8b726538d963b72c55cebd,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-647d5fbf28b42e61771a7fa8,MECHEXP-3e6ef1e258371e8d80f83fc5|MECHEXP-40985ae662305982210c2166|MECHEXP-44a8fa7e56922e98c85a074d|MECHEXP-7ed93a52221d2811460b0d87|MECHEXP-eb58f553da0b4c13133d33ee|MECHEXP-f280ef035a634faa9e6dc28b,"""Clarence"" ""IA"" ""2024"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clarence"" ""IA"" 2024 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,640,linked_to_compacted_live_target
RESIDUAL-bef84d8908744c94e8223e7c,EXTTARGET-8174f116a9373e1f219b0c29,3603,external_search_wave_002_exhaustive_residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,Clarendon,TX,2015,unclear,unclear,implementation,EXTMISS-41740108fc7ee16f5155e1b1,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-585fea36772ccf82ec5dc096,MECHEXP-8fa92caf9f6c1a200b44dd3c|MECHEXP-907c6c13ca98ac3a78d9cb0c|MECHEXP-953d7c695362884ffa04372b|MECHEXP-c004dd64d5bafdc8acb8926c,"""Clarendon"" ""TX"" ""2015"" unclear unclear payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clarendon"" ""TX"" 2015 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_003,641,linked_to_compacted_live_target
