residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-5ec20caf91555e7bd7fae89b,EXTTARGET-c347e83fe51ab13759d551bc,3494,external_search_wave_002_exhaustive_residual,EXTSEARCH-28edc9144ca55296945e7452,Chittenango,NY,undated-source-B4X2500LIVE-20260729-006401,non_safety,non_safety,payroll_and_earnings,EXTMISS-188d8f1df2e45fa754dcd061,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,"""Chittenango"" ""NY"" ""undated-source-B4X2500LIVE-20260729-006401"" non_safety non_safety actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chittenango"" ""NY"" undated-source-B4X2500LIVE-20260729-006401 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,622,linked_to_compacted_live_target
RESIDUAL-b79017ef00676ea3f50be1f3,EXTTARGET-488b4a6cb731903edede6798,3499,external_search_wave_002_exhaustive_residual,EXTSEARCH-28edc9144ca55296945e7452,Chittenango,NY,undated-source-B4X2500LIVE-20260729-006401,non_safety,non_safety,benefits_and_total_compensation,EXTMISS-625e281e60e5895f7c8f5420,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,"""Chittenango"" ""NY"" ""undated-source-B4X2500LIVE-20260729-006401"" non_safety non_safety pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chittenango"" ""NY"" undated-source-B4X2500LIVE-20260729-006401 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,623,linked_to_compacted_live_target
RESIDUAL-c14a1c99a5bbcbcee5555c35,EXTTARGET-b8c6915204323553c02c2250,3504,external_search_wave_002_exhaustive_residual,EXTSEARCH-dc40d59817caf6fd18e50d56,Choudrant,LA,undated-source-B4X2500LIVE-20260729-009421,police,police,tenure_and_progression,EXTMISS-12b635b1d490f3791297b637,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-f4c642fb71c22f9e261a4888,MECHEXP-115137c3b8cf89b25d49d164|MECHEXP-1b31f9a40617b551b0102d83|MECHEXP-66c352c748de9a6fa62e872d|MECHEXP-95451f364d5eb2bfc92864bf|MECHEXP-983b798ae73c9bef60247615|MECHEXP-dba08f808e3879caa277a722,"""Choudrant"" ""LA"" ""undated-source-B4X2500LIVE-20260729-009421"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Choudrant"" ""LA"" undated-source-B4X2500LIVE-20260729-009421 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,624,linked_to_compacted_live_target
RESIDUAL-0b253943e03bc1bc2e592f19,EXTTARGET-e93fcecee2e9cbc9bff448bf,3510,external_search_wave_002_exhaustive_residual,EXTSEARCH-bbb5cddeaf4f6643acd704a0,Chouteau,OK,2026,unclear,unclear,recruitment_and_retention,EXTMISS-f4299be2f0f3d7d9134caf35,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-3158cbf799971663590e9042,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,"""Chouteau"" ""OK"" ""2026"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chouteau"" ""OK"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,625,linked_to_compacted_live_target
RESIDUAL-6e1acc7958a6b6aecda5e8df,EXTTARGET-ba73a144e5af10d04efe290e,3516,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,staffing_and_headcount,EXTMISS-ca1ee0b038cb16c7bd9160df,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,626,linked_to_compacted_live_target
RESIDUAL-89c5986baa552b34638ca09f,EXTTARGET-83b2225b3d1f524c082446c3,3522,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,payroll_and_earnings,EXTMISS-81eb3fd72e9f2c969e376b07,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,627,linked_to_compacted_live_target
RESIDUAL-c773c57bbcad8e2dd4e06b7b,EXTTARGET-16a9862ddcd54a2b21d79659,3527,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,benefits_and_total_compensation,EXTMISS-af5241921e66ce63f2316660,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,628,linked_to_compacted_live_target
RESIDUAL-fd5fa5173408533ff415df60,EXTTARGET-d4bc242be74b61a0b9814c35,3532,external_search_wave_002_exhaustive_residual,EXTSEARCH-9949e55153c62e871e511a49,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,tenure_and_progression,EXTMISS-0eab69e47887f034536dcd6d,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,"""Chuathbaluk"" ""AK"" ""undated-source-B4X2500LIVE-20260729-004780"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Chuathbaluk"" ""AK"" undated-source-B4X2500LIVE-20260729-004780 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,629,linked_to_compacted_live_target
RESIDUAL-fc61bc95f6366cb4ccb2c089,EXTTARGET-2f7968023c06ee8514f38cc4,3537,external_search_wave_002_exhaustive_residual,EXTSEARCH-abfe020e06b3cd5327d4b776,Cinnaminson,NJ,2025,unclear,unclear,staffing_and_headcount,EXTMISS-9779b99c153d8f9327f3f516,"authorized positions, filled positions, vacancy rate, layoffs, attrition",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-d7199c10a2e4b9641e11853c,MECHEXP-11630caeef014c1a4dcc3df8|MECHEXP-1db4830aee24904c67a95c12|MECHEXP-839832e3ba5626acb5f0dab4|MECHEXP-8f567675678769b39dfe6a58|MECHEXP-a2c61f9c634795cd2edab946|MECHEXP-dca08e88e3f20d947b840538,"""Cinnaminson"" ""NJ"" ""2025"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Cinnaminson"" ""NJ"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,630,linked_to_compacted_live_target
RESIDUAL-d4e06a433a55c23cfd7da9d4,EXTTARGET-28055a4268b1974bdab50dfb,3543,external_search_wave_002_exhaustive_residual,EXTSEARCH-6498e5e20bba5b4520fd9f4a,Circleville,OH,2018,unclear,unclear,payroll_and_earnings,EXTMISS-da66fe9597aa0fcb6f323a18,"actual wages paid, total earnings, overtime, premiums, retroactive payments",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-575b92f882607defdbd495ba,MECHEXP-25e9180e04e0eb9917d30ecb|MECHEXP-88e99826e1adfd87d5b04228|MECHEXP-ab9042505dc505c849085f50|MECHEXP-bc13ac78c68b10e38bd466cb,"""Circleville"" ""OH"" ""2018"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2018 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,631,linked_to_compacted_live_target
RESIDUAL-57b9690290162b4463e82460,EXTTARGET-57a72e1c2e257f2752110b10,3549,external_search_wave_002_exhaustive_residual,,Circleville,OH,2018,unclear,unclear,urbanicity_and_context,EXTMISS-817fc107c59740bcfdc0c358,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Circleville"" ""OH"" ""2018"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2018 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_001,632,target_resolved_by_authoritative_bulk_join
RESIDUAL-c21d2408176ea39cc255e73b,EXTTARGET-4d1012f90238005e395bbe2e,3555,external_search_wave_002_exhaustive_residual,EXTSEARCH-b69c47a989db6aad9068103a,Circleville,OH,2019,police,police,benefits_and_total_compensation,EXTMISS-f460336287fcc2ed3b110ac5,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,"""Circleville"" ""OH"" ""2019"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2019 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,633,linked_to_compacted_live_target
RESIDUAL-c46a61b69bcb21fbffac7fe1,EXTTARGET-9ac118d603fda72839b4c226,3560,external_search_wave_002_exhaustive_residual,EXTSEARCH-b69c47a989db6aad9068103a,Circleville,OH,2019,police,police,tenure_and_progression,EXTMISS-116ac367e5afe928136dd075,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-407337f6b6f10718a8677ca7|ROOTCOMP-d9d67bc51c489e9b66ef5581,MECHEXP-00c21a76281c55291fd32b5b|MECHEXP-0d1300fd98073a201f4d8b9a|MECHEXP-13fc3079b24d6b1adbdbd4b7|MECHEXP-9bf4483b409ad087cfd248cc|MECHEXP-9e34f9232b6d066a093bc756|MECHEXP-a06d004e2490f095e12d9e2f,"""Circleville"" ""OH"" ""2019"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2019 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,634,linked_to_compacted_live_target
RESIDUAL-015268a03b15953ccc507bb4,EXTTARGET-87983f0aaee6df6cd98bcc65,3566,external_search_wave_002_exhaustive_residual,EXTSEARCH-43481c7aafc615bdd53bfda2,Circleville,OH,2024,unclear,unclear,recruitment_and_retention,EXTMISS-96b07046051252000290f1a2,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",across_the_board_raise,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-7e746db4191862ca0f90147d,MECHEXP-0b57f061f315eb5857e1d4cd|MECHEXP-58e43956ddaa209e4dbcc838|MECHEXP-5ad8dce533e370986e276150|MECHEXP-f66e258f8d3c08e8a8e363b1,"""Circleville"" ""OH"" ""2024"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies across_the_board_raise municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,635,linked_to_compacted_live_target
RESIDUAL-f62eaf76487933f81d03e966,EXTTARGET-93c584da4d9695c67d1e162f,3571,external_search_wave_002_exhaustive_residual,EXTSEARCH-7e545431433536e6044d56a0,Circleville,OH,2025,unclear,unclear,payroll_and_earnings,EXTMISS-5c30885f112782841694f75e,"actual wages paid, total earnings, overtime, premiums, retroactive payments",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-7361fda42b1c5e8991bbb5e3,MECHEXP-6ab737ba2218b34a75af607a|MECHEXP-81877ae3244972a0acfaa1bd|MECHEXP-a41901f1c23c69a6367d9762|MECHEXP-e2e458e03c33665c93a75184,"""Circleville"" ""OH"" ""2025"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2025 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,636,linked_to_compacted_live_target
RESIDUAL-1a79588ae4fbf1aa3e92352e,EXTTARGET-7eda4deb78df32d9519be2b4,3577,external_search_wave_002_exhaustive_residual,,Circleville,OH,2025,unclear,unclear,urbanicity_and_context,EXTMISS-33d2de6327e700b06161b9e5,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Circleville"" ""OH"" ""2025"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Circleville"" ""OH"" 2025 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_001,637,target_resolved_by_authoritative_bulk_join
RESIDUAL-0706ea89f76ee0bc05842818,EXTTARGET-53e9e95b4d2e6c5cfc9e7197,3583,external_search_wave_002_exhaustive_residual,EXTSEARCH-cfbe70ed1b64552683b8d2d0,City of Orange,NJ,2021,safety_combined,safety_combined,benefits_and_total_compensation,EXTMISS-3c6be4638a55f73bc7d58f09,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-e697df48a231c10c69f2022a,MECHEXP-42e440a60757a4b079fcc21d|MECHEXP-abcba7f5561e8acc23c35617|MECHEXP-d0059f6a3cde3a4126d90630|MECHEXP-d98399e215538d2a41ccd891|MECHEXP-e5908d78d2a097f0453aaab9,"""City of Orange"" ""NJ"" ""2021"" safety_combined safety_combined pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""City of Orange"" ""NJ"" 2021 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,638,linked_to_compacted_live_target
RESIDUAL-df51032988a7e4f681aac306,EXTTARGET-53fd7edc865ea08eb263a2d5,3589,external_search_wave_002_exhaustive_residual,EXTSEARCH-4c4f2c457226f90e7b8ba199,Clara City,MN,2019,police,police,implementation,EXTMISS-82a53d5af8a74e5414c71b5a,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-e2abbf323b50a75be5ca4ef4,MECHEXP-002b05ea59d8deed48f434f0|MECHEXP-4296f30a22f4561f80850e20|MECHEXP-5ec5e1a4b3fe4b5a0c5ab330|MECHEXP-e61699b0f32f1327b6046cbe|MECHEXP-f604ecb19baaa874470146c2,"""Clara City"" ""MN"" ""2019"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clara City"" ""MN"" 2019 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,639,linked_to_compacted_live_target
RESIDUAL-f1598b838209eec704b68093,EXTTARGET-9ea56a603b514b2f1d95aebd,3594,external_search_wave_002_exhaustive_residual,EXTSEARCH-3caea6a54ed507077fdebf2e,Clarence,IA,2024,unclear,unclear,recruitment_and_retention,EXTMISS-5e690353c059d30793589af8,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-647d5fbf28b42e61771a7fa8,MECHEXP-3e6ef1e258371e8d80f83fc5|MECHEXP-40985ae662305982210c2166|MECHEXP-44a8fa7e56922e98c85a074d|MECHEXP-7ed93a52221d2811460b0d87|MECHEXP-eb58f553da0b4c13133d33ee|MECHEXP-f280ef035a634faa9e6dc28b,"""Clarence"" ""IA"" ""2024"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clarence"" ""IA"" 2024 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,640,linked_to_compacted_live_target
RESIDUAL-f641849651f24d34a6e8e577,EXTTARGET-53a01112a48119d54a5430d9,3601,external_search_wave_002_exhaustive_residual,EXTSEARCH-b6743c1cc1f6663f899ba6ab,Clarendon,TX,2015,unclear,unclear,recruitment_and_retention,EXTMISS-82af4eac8f4623f33ed318da,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",non_base_compensation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-585fea36772ccf82ec5dc096,MECHEXP-8fa92caf9f6c1a200b44dd3c|MECHEXP-907c6c13ca98ac3a78d9cb0c|MECHEXP-953d7c695362884ffa04372b|MECHEXP-c004dd64d5bafdc8acb8926c,"""Clarendon"" ""TX"" ""2015"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies non_base_compensation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Clarendon"" ""TX"" 2015 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_001,641,linked_to_compacted_live_target
