residual_target_id,raw_target_id,lane_id,original_terminal_status,corrected_terminal_status,correction_reason,resume_required,original_primary_call_completed,original_repair_call_used,candidate_count
RESIDUAL-28a84233460c7e6340e2f9d5,EXTTARGET-7c63b49d277dd1c974d9a7e5,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28ab6c5c3ae8d51764ee7900,EXTTARGET-bdae5e4bff1ab9e91e2fa69a,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28b36ac25f41c1d5663ee15a,EXTTARGET-4c260cc949e88a34ca8392a1,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28b733997c1d2f78c99ed0e9,EXTTARGET-91e9725246dd2d6971132a65,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28b80226384b5358120ddf2c,EXTTARGET-70b61ccb6dc654c006676540,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28bc1353064c09c2b8baf606,EXTTARGET-b2a30993646e6cc272e90579,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28c6ea6f8658c0b73ef74d6c,EXTTARGET-4ff897d0fd68db6b623d53e7,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28ca3db76af2346e10496eb2,EXTTARGET-2ff191ff8fddb908724651e7,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28ca57ccc8e8548a27945825,EXTTARGET-86cc95c744479102d918673e,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28d35ddaa49edf040aa42ec2,EXTTARGET-dc79754277275baa41d94399,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28d37a19c4f5974a76e5a80e,EXTTARGET-b248b1e2e51fc661f895167a,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28d45aedddda4119b98bfa8e,EXTTARGET-7a4efe014d7fbd0d4977c8b9,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28dbcbae85fd9abb31ae7234,EXTTARGET-5fee8b15370746022335b6cc,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28e491d35cca456bfae9c5ce,EXTTARGET-73bb3b78598dc79a1e0a9382,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28e7689f0688d748b2647144,EXTTARGET-db06602a82597654ccdaf190,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28f08e265c70c709d7532a40,EXTTARGET-cf0cb9fef76925b2538c3d17,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28f70dffd7b502df2279aa86,EXTTARGET-a51da2dd3ea5a9766225b8b8,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-28fd08cf05de4eaaff8b12a8,EXTTARGET-4afffb57898e854d6ae2e8bb,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-290032311c2a9f6c087c6f0a,EXTTARGET-5f29a55a79399005479fb587,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2906210c922d4673922f01cf,EXTTARGET-19173863bf76cef04ff317cd,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2907e4499decb425694f191a,EXTTARGET-815f1bbff9522e51cf3e4b53,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-290fe15a021ea71ebdba31cf,EXTTARGET-a5e6a69dabd41392c7a8db92,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2913ec229fdbcaca2bde8b17,EXTTARGET-6e189aad40acb8b6deba6868,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29183c39733e28d0f1aa0947,EXTTARGET-4ced49debc850a4093c6ce98,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2919eb769fbf0af7ebd38161,EXTTARGET-87f0c8ce23182ef5391d2135,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-292c3152a779cf57efae14e0,EXTTARGET-32af8d2037401e3e8f05e05d,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-292fd7c18847ac756c6787db,EXTTARGET-a4866330acf770acda86f61c,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2934beaac563af2a612236d8,EXTTARGET-5869a218ac2690afb7ca179c,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29394a1b8a0e019f6f3ec09d,EXTTARGET-490c9e0c47000d76a47a20ab,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-293a322025fb077d858e687a,EXTTARGET-4279521e0999860eb5b89574,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-293bc77b484a5d810ed6b993,EXTTARGET-f90ffc545e23ec0dfed202b6,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-293d83729b32189382558c19,EXTTARGET-a0957c979e517dbdecac6a6a,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2948345ab3cd496a6577aaf4,EXTTARGET-93c4f71ea5d0c50def586271,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-294ed1e8828c4f841322441e,EXTTARGET-6e06a4f8f4acabb453457b72,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29530574ddb117bb88f86b99,EXTTARGET-e21ea36204d837dfc4a8a9fe,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-295ab84400e7c6def1974d47,EXTTARGET-2c56918302c63415a6c20d8a,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-295c0052532fe75b7d779221,EXTTARGET-46c50f7dd9456d6a0eef3d4b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-295cafb35bf558a743d55c19,EXTTARGET-20b718842af3ba06a7625fbc,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-296236badf2ec39f16eea6f4,EXTTARGET-97c68d49ce3d79233705edf1,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29633dcafa7c1a366730c9ab,EXTTARGET-df259b61dee0186688bd6a73,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2964774c57174df9649c1ea1,EXTTARGET-c094912fd55502dfc5b58f04,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2964eed08e27597e03d432a2,EXTTARGET-5899304507e1e74e3a6e01db,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2966e6322f0e75811be03642,EXTTARGET-64b009af2517f163d1eedbc2,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2967f042fb6798e4c9d5bc9b,EXTTARGET-ac9550453cf542176ba41a7d,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-296cec916cf9263a949e9602,EXTTARGET-ad5d777d19b9b9c0ccfe158e,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-296dd962d3a8b10a379f49ce,EXTTARGET-585a1ec33961e1b522a9c59e,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2972670f6ca2e88c1fcf949f,EXTTARGET-b8d7e0b6f19f928a91016449,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29728300e8859da1e416e04d,EXTTARGET-7a4efe014d7fbd0d4977c8b9,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-297705f987fe166d459bb764,EXTTARGET-786683ab54489be4b1fed1fc,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2978f08e34e2da5393b0f634,EXTTARGET-8014b447c2382b9adb718ebc,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-297cc911977fce94cb3e7371,EXTTARGET-060d8ebe0cbc877764a839dc,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-297f6c22a3c04217a781d296,EXTTARGET-b9a2b0e5df676108024240d9,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29861ba95717a593800a823b,EXTTARGET-5f726f5baac64bdf97b54cc3,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-298765501a4f93eab859ad95,EXTTARGET-278dcce722f8d53be32fc2d2,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-298c8ecb0d1893b233c13aff,EXTTARGET-e2aecfc898586393ad4a432a,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-299129d561b70754fcfea6d1,EXTTARGET-118966a7f12cd59f331e3f13,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-299d4e5f6264a43118882a1c,EXTTARGET-b423924d2c3b3fe896183e71,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-299e02dfd1d643264d0c26e1,EXTTARGET-90a8daa38f5cd29a63798cac,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-299feb49de5db3d95c8ab610,EXTTARGET-c863178cc20e7d76e9ef60ad,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29aec08e955e947fe12720b1,EXTTARGET-6b9cc63036e935a78d62f595,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29b085fced7c874077c478b5,EXTTARGET-78454b4a9bc4a8a2fe550e2f,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29b1f77616e5ea8cb3dbc1e0,EXTTARGET-334b88fa1845332eb231e5d6,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29bb741034adcea163620e6d,EXTTARGET-7acd655bd51b7abbff2f4b10,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29bbec6dec04a5f6c0a4bdc4,EXTTARGET-75674fda51f46ae1f516ebc4,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29cace1aaa55b823cc60990f,EXTTARGET-cf87633604a4e4407773c87e,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29d625e493430805ccf04316,EXTTARGET-e247122bbc69bc6e2e2a7db6,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29da146e266909e55d9b1c0d,EXTTARGET-f38f45f2f5afb9346f029267,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29ec77feffbe7a5d6b4acfc4,EXTTARGET-9f7f593e05e763cc16b328dd,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29f264f014ece9a1cefb87f3,EXTTARGET-2fac9c1117a53ea8ae7f9e1b,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29f6be37664106ae2ae0c3f3,EXTTARGET-b8fbc894caae8766e730c45c,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29fd34872c5062a93beb6600,EXTTARGET-043734a2bc81a96351502562,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-29fefa43c2a5297c35adc97f,EXTTARGET-fcdf90bd0532d4c6e7a556b6,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a003e79f720e4792694eb72,EXTTARGET-ce30ced489a07a79fbd26cf5,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a05377c041d1198ffda0075,EXTTARGET-c10bdc4314bcf0fdb5fd92fb,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a09ef024dbf291dab04831e,EXTTARGET-acf885f337e56dc16bbeb535,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a0c0685529893023d6dbdb7,EXTTARGET-7ddcaaf901fa9ff286986ad1,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a0f7b8d1964f8543ea7b50a,EXTTARGET-6fa04891b833500b0939d488,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a10c89e7ce047f795e19812,EXTTARGET-68660ac161815c2e227b2187,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a17f0e2ba98b1bed2698bf9,EXTTARGET-7fcb2e8c771f2b0e1b60b792,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a1a98b85fb5ff22cf499767,EXTTARGET-ab32b5aa45f15cb39d9c985c,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a1a9a23e10e16b19d4f10be,EXTTARGET-e852a4a7bc44a518ac78b454,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a1b3d6b6e942b360c7037b5,EXTTARGET-3daf6130ec61c1ff32e2c535,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a2604a18662143d9c9e88f5,EXTTARGET-b85ce741842751d2a9406114,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a2ae55c7379d7d1a4d1ae51,EXTTARGET-d9a8fa85918e08faec3e393c,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a2c2e9f43798d88f93a3093,EXTTARGET-fa9eb97e96051c8867aa4641,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a429a13cb549069006a0d6c,EXTTARGET-7d2700081c6924c9f468d1dd,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a4a6141f5278049c55b9218,EXTTARGET-a2aee4e955bed1eebf48328e,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a4c5a585cb6887f136f63f8,EXTTARGET-21b91dbd46c0c31eda5b87a8,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a56c6c37246d9a7c593585d,EXTTARGET-304bb8c00edfe37ac980b7e6,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a5afaca192189c8be962280,EXTTARGET-cb8e3054e35aa67333c54149,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a5d1fefc3498478611a0331,EXTTARGET-592facf780c283447c8f5c1d,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a660fd9782b33beaa28084a,EXTTARGET-9f6af31363b74a60c066ea14,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a6a8e67842ccf4a72115e31,EXTTARGET-63f31dcb7a847339c1433730,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a720b923d3df24d9cb8ba02,EXTTARGET-b94b854f68aa82263f33398e,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a73852d66e232566214980c,EXTTARGET-cd64ca11c5d919cf2256ac89,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a7e76f3bf4e58813adef5da,EXTTARGET-7ed340d0570fd1623d727e76,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a82bc3a0767cd44e9753168,EXTTARGET-ff49547663f384029390e6d7,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a86eae101cec79f52f9978a,EXTTARGET-6a753c1c33689810866bdfb0,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a8b7e9d996869fa06ae8fe0,EXTTARGET-754919fac7b676f8ffac1429,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a8b93a8556c57bc24aab1fd,EXTTARGET-23446566ffe43bbd15ecd1e7,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2a8ffd9017879cf8f1288887,EXTTARGET-8d2fbb799f37d622f8098873,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2aaa17c6504b715e7cfe0442,EXTTARGET-e09065ff5063f281115bc9ba,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ab5f80e79fc1f5ccb333336,EXTTARGET-33a99fb6dcaf86bb309a78f4,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ab6f09c69ec3588fa837b3b,EXTTARGET-9d3ce856e748abb06f67ba56,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2abe48441fefbde60406c2d6,EXTTARGET-c4b615a44de320c88ba7646f,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ac0a468e6c6d93efb147ccd,EXTTARGET-ae838efe6ac322cb4ef019fa,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ac7c3296009681361cf13e3,EXTTARGET-76c82b5b729c3b6e961f7b63,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ac862bc942ba9541bc5ab46,EXTTARGET-4307ccf4a4302a541fe6cb7c,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ad61ef16999d182cd22d9ba,EXTTARGET-89636a0554f28b759fd5d329,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2adb1cca9a6c5c86739c8db9,EXTTARGET-cefd23fdf74576347c5efd8f,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ae103d37f8e9733e8533d1a,EXTTARGET-da2d86b70edc4317ae45eeb7,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ae57425f25a2405cbebe26e,EXTTARGET-849882b25775794226c1808a,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2ae5aa0e98af3d22386cecac,EXTTARGET-010f0ab5a10ccc649871efe5,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2af8c6311e6e305239fd6b2a,EXTTARGET-476a41d066feae22ac0c8d3f,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2af9ec7df2c6bcc1bcab7f9b,EXTTARGET-8855472db2e6fdf286ed379a,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b01638faa69c9beb8c8391d,EXTTARGET-5fdb9f878ab489b79a48a735,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b034fc917fda4cd3d00a9d2,EXTTARGET-24c51f38d0d7f641bfb5779f,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b06589f648956db37597492,EXTTARGET-be589cf256a2a50126f1bdc6,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b08bbda833372b57251250c,EXTTARGET-87ac0ad2dbd403667c090b12,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b0da5ebc1320fcb45383187,EXTTARGET-263ac15fcdb12bf999f680d9,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b0e445067d8720f8b5e53b9,EXTTARGET-7e32fdc601b6b5c174703d82,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b0f58e9a98bcb74f7006e62,EXTTARGET-ee00668e5aa7d386fd626c01,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b18f7a12bffd5a49898b358,EXTTARGET-cdf74afd4d8c1996c35db1eb,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b1b292734ca0a3efcfcf5ee,EXTTARGET-dbd6e9006af3959f6b918612,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b1f3bc11ef578b542d5bbc2,EXTTARGET-3c12646a147f873e51ff06c3,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b20d264948da7ad012938bf,EXTTARGET-5b478032de67d282d531ac14,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b2694f88fc412d545715412,EXTTARGET-50ebf12750f1b09e0f24d96b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b3048fd7ee1d960051f8ab2,EXTTARGET-c11abaa3643155151f99bfcf,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b3842ccde32b4c1ebb08cea,EXTTARGET-417e5008c9c339d9e4137221,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b3bcb6295287a0a699c0276,EXTTARGET-8689cf409073434a6f3b86b8,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b42acbf88f29386ab062785,EXTTARGET-ce19f773fd923e200427ef4b,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b42e3c2011f6ddf50fdfcb4,EXTTARGET-e29026bee1265a4ea5d1e803,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b467585a7954d34b329c1ec,EXTTARGET-eeb295bbdebc3827cb20ae73,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b4965c01d0e7e87b0d88c7e,EXTTARGET-d5483b89040ffc454549d39e,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b4b482cac7daf8fb8f77b06,EXTTARGET-33d5cb51544694d4bb4c4678,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b571a8aa79db81030efacb8,EXTTARGET-ed59c956507d3e0179bafb7a,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b6a990de03798ec18cf6232,EXTTARGET-1c4aef4e1683a6b72ede46a2,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b6e72d67a498f5fb38f9e03,EXTTARGET-a576677d04bd300ff8187f7a,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-2b6ff535deb088e76d25c314,EXTTARGET-5ffda8f9ae1aa3a0b91d5cfa,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
