residual_target_id,raw_target_id,raw_row_number,search_wave,prior_compacted_target_id,municipality,state,period,side_scope,department_scope,external_data_family,missingness_id,missing_external_variable,current_claim_family,current_evidence_status,likely_source_family,expected_claim_upgrade,search_priority,linked_root_event_id,linked_mechanism_exposure_event_ids,query_primary,query_repair,terminal_without_search,lane_id,lane_sequence,raw_resolution
RESIDUAL-1e3ebb168a76e64eb8b7aa45,EXTTARGET-b0409e5d9931e6a20ca35829,5933,external_search_wave_002_exhaustive_residual,EXTSEARCH-b5940b2460214a5bcb6049a1,Fairfield,OH,2017,unclear,unclear,tenure_and_progression,EXTMISS-a709a8f55f841aa4fd1b2a6a,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-459fad7225e04deff50b6932,MECHEXP-2158dc891b24f92e97cce458|MECHEXP-33420bffb5acdacb251b8d1c|MECHEXP-3944e077436b2cae5d3df9c7|MECHEXP-52f42312607587473dece6be,"""Fairfield"" ""OH"" ""2017"" unclear unclear employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2017 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1055,linked_to_compacted_live_target
RESIDUAL-e8b1a02dc5dc4262a8b0c4d6,EXTTARGET-f528f990a79deb1a2815b340,5939,external_search_wave_002_exhaustive_residual,EXTSEARCH-06dae81db24e44057dc6bcad,Fairfield,OH,2018,unclear,unclear,recruitment_and_retention,EXTMISS-a3d727b0632daf06b244655d,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-b3c4e98baccead129ec531dd,MECHEXP-551f7209ff8701de38b70e5e|MECHEXP-9457506a3e466dacf68926a5|MECHEXP-a85d626f3284ed639451c28e|MECHEXP-d3b25491e0527b0d6a7bc423|MECHEXP-ea975aba7e3f72ccae1a9966,"""Fairfield"" ""OH"" ""2018"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2018 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1056,linked_to_compacted_live_target
RESIDUAL-749aa48688e5da45473186f1,EXTTARGET-3dff1f5f52cfe8ad8e290c28,5946,external_search_wave_002_exhaustive_residual,EXTSEARCH-ddbde7e0754597f332d2fb52,Fairfield,OH,2019,unclear,unclear,recruitment_and_retention,EXTMISS-ff6ac453db01aa717dbefc13,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-d3b72a5390980798c1d0757b,MECHEXP-a0ace07bde0bbcec1191fd9d|MECHEXP-afc89b9a96b6200a4649ebf8|MECHEXP-b7e5a3df8969b9b78412e548|MECHEXP-f30f6a8696f4780c14b82234,"""Fairfield"" ""OH"" ""2019"" unclear unclear applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2019 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1057,linked_to_compacted_live_target
RESIDUAL-21d5dbe18a2ae771640a921c,EXTTARGET-c1246c551ae52e1e205d073b,5951,external_search_wave_002_exhaustive_residual,EXTSEARCH-61136ba94e0ab798cc66bd01,Fairfield,OH,2020,unclear,unclear,payroll_and_earnings,EXTMISS-d48604e99e4cd81f587578a4,"actual wages paid, total earnings, overtime, premiums, retroactive payments",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-80419dfece0479de31424d6b,MECHEXP-3af673e090ee38474fe29882|MECHEXP-5c2d35705fe1f7e4bbac8b2f|MECHEXP-7b6c98e6148ee7b7b88d96d2|MECHEXP-d6f8c0a258d5a8791f2df99f,"""Fairfield"" ""OH"" ""2020"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2020 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1058,linked_to_compacted_live_target
RESIDUAL-89263ddabba028708f402f30,EXTTARGET-0c1bd4ed5924c9918e858c82,5957,external_search_wave_002_exhaustive_residual,,Fairfield,OH,2020,unclear,unclear,urbanicity_and_context,EXTMISS-67c3415fd719461c4e214adb,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Fairfield"" ""OH"" ""2020"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2020 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,1059,target_resolved_by_authoritative_bulk_join
RESIDUAL-9d6689c016e814b9557b5404,EXTTARGET-8855600aaf0813cc7abbe474,5962,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,fire,fire,implementation,EXTMISS-d147b36d58bafb2caf826996,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" fire fire payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1060,linked_to_compacted_live_target
RESIDUAL-108d96917df0a605cc484e25,EXTTARGET-7a639352431e5bd79ca5276b,5967,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,fire,fire,recruitment_and_retention,EXTMISS-1fdec6eca6684647edd47e53,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",step_schedule_seniority,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" fire fire applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies step_schedule_seniority municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1061,linked_to_compacted_live_target
RESIDUAL-491011e1f773041e10d1df33,EXTTARGET-15726270ffea1f03331fd485,5972,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,police,police,payroll_and_earnings,EXTMISS-d24117605578d68945b7b5ed,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" police police actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1062,linked_to_compacted_live_target
RESIDUAL-cd420c6b36d6571a2bce9284,EXTTARGET-bc8d3bf2ffc5ed4a53d22972,5977,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,police,police,benefits_and_total_compensation,EXTMISS-8df04c9c86427216b52794f7,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1063,linked_to_compacted_live_target
RESIDUAL-3ec9784096fdceec48957321,EXTTARGET-5be9f55a2f42e32029389081,5982,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,police,police,tenure_and_progression,EXTMISS-b260cc176b0482061ddfb08a,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",distinguishes contractual progression from compositional or tenure differences,Tier 2,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" police police employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 tenure_and_progression employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1064,linked_to_compacted_live_target
RESIDUAL-a8bf03fa5ccf2ea04ceb74cc,EXTTARGET-7cbde9d26a32841292a4a945,5987,external_search_wave_002_exhaustive_residual,EXTSEARCH-df9209324d6d8a1af1ddb183,Fairfield,OH,2021,unclear,unclear,staffing_and_headcount,EXTMISS-68de6b73800789d46c3cfdd7,"authorized positions, filled positions, vacancy rate, layoffs, attrition",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-8955e3d604ea198d731b0bcf|ROOTCOMP-9d1785c8db35fc94a4525abd|ROOTCOMP-a3bf7aa080f37cdcccde79b9|ROOTCOMP-cc652c398f18c4c85879eb2f|ROOTCOMP-d6f227dca61eddb8e8f63b87,MECHEXP-2240033f802450adf360a706|MECHEXP-2b71d19d65d88f02dff321ef|MECHEXP-2c94dd59fd81ae85012c4ded|MECHEXP-305e41f11aaae852b6514538|MECHEXP-3c9ee8f0b1a26535d4d02125|MECHEXP-4239f16b528a182081f567c6|MECHEXP-4b79102c1fc85f8ded979f37|MECHEXP-4c643566bf22a782a10301a5|MECHEXP-505393f37a5dac2e97b87349|MECHEXP-7317119c2416b90eb2a05bd5|MECHEXP-73853328d80f5f78801f6976|MECHEXP-77c673cd2264784fa4065435|MECHEXP-9cb2a7ab36f06a62586d122d|MECHEXP-ac0cf857a04b0f5812fc47e2|MECHEXP-d42f42c4dc27711ea21f056e|MECHEXP-d634db5dd5183d1ec47dec45|MECHEXP-d9d9edde473c943fb41a6002|MECHEXP-f8f620addba0db9169115521,"""Fairfield"" ""OH"" ""2021"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2021 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1065,linked_to_compacted_live_target
RESIDUAL-646e8b2123c4e7424e844341,EXTTARGET-5c87c0fc2aa43cd6ff68c410,5993,external_search_wave_002_exhaustive_residual,EXTSEARCH-5b7a4e3f2db8396dc74ee8c5,Fairfield,OH,2022,unclear,unclear,payroll_and_earnings,EXTMISS-4e1d79c39870c63c8a3e70ab,"actual wages paid, total earnings, overtime, premiums, retroactive payments",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-61d5bb024b09bed691068cbd,MECHEXP-047c3db4d514b9f49d4e0bec|MECHEXP-1f81efb6374643aeb6b76d2d|MECHEXP-adae93e9931bb192dbbe974c|MECHEXP-fe984e10cb88d6c3593ef8a8,"""Fairfield"" ""OH"" ""2022"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2022 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1066,linked_to_compacted_live_target
RESIDUAL-0e5bb75b7a37d326b33ca7bb,EXTTARGET-6430b868de2e696dd399f8eb,5999,external_search_wave_002_exhaustive_residual,,Fairfield,OH,2022,unclear,unclear,urbanicity_and_context,EXTMISS-d300a3ea2c4b2d9c48daf4fa,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Fairfield"" ""OH"" ""2022"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2022 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,1067,target_resolved_by_authoritative_bulk_join
RESIDUAL-ddf587a373d74eb663fe78c2,EXTTARGET-71ec815cd4758bc4d66be3e5,6005,external_search_wave_002_exhaustive_residual,EXTSEARCH-18c6b6978fb4ee54adcf9c10,Fairfield,OH,2024,police,police,benefits_and_total_compensation,EXTMISS-cceac0353e6d9084e339265b,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",separates wages from benefits and measures recurring total-compensation effects,Tier 2,ROOTCOMP-7a36e63e27352578c731c150,MECHEXP-4667f5ffadb6e2a244da7eec|MECHEXP-9b8028ae1cb5625f29318b20|MECHEXP-aa64913f9a2b48d42cae36f0|MECHEXP-c5f1b2ea3ded696daf084910,"""Fairfield"" ""OH"" ""2024"" police police pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2024 benefits_and_total_compensation pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1068,linked_to_compacted_live_target
RESIDUAL-a82130ebc058ee2640d7ae74,EXTTARGET-2fc9324389d0cc3552662cd8,6011,external_search_wave_002_exhaustive_residual,EXTSEARCH-134f188aa0cf93989f364fd9,Fairfield,OH,2025,police,police,implementation,EXTMISS-d6ed17e59dd07c5fd137ea98,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",confirms whether negotiated or adopted terms became operative and paid,Tier 1,ROOTCOMP-1bf271c9aaf2ba86a6083520,MECHEXP-71fce6db35d5c58f62539ff2|MECHEXP-7459a7e1246ee155360ddfb4|MECHEXP-ee51893d06b3a2df8712122e|MECHEXP-ff48f8dc5e4d87d291bfe624,"""Fairfield"" ""OH"" ""2025"" police police payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2025 implementation payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1069,linked_to_compacted_live_target
RESIDUAL-94cdde4044a4d1ac1fade6e9,EXTTARGET-469b9c489ee1c0b077ba67c0,6016,external_search_wave_002_exhaustive_residual,EXTSEARCH-e65891ef7df48e70ea9486a3,Fairfield,OH,2026,police,police,recruitment_and_retention,EXTMISS-569986633647d9c26d64c7ca,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,ROOTCOMP-0ae7ff684426777350263391,MECHEXP-0911adecfb69ef4f0b65c71b|MECHEXP-3018c1b196d592115f600e48|MECHEXP-3d8052a5773ecfd5f3d969e0|MECHEXP-e371fab0d9211318e02c9012,"""Fairfield"" ""OH"" ""2026"" police police applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""OH"" 2026 recruitment_and_retention applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1070,linked_to_compacted_live_target
RESIDUAL-0c513cbf934583cb7870d19b,EXTTARGET-cb4358ef8679d3c8d42d35f4,6022,external_search_wave_002_exhaustive_residual,EXTSEARCH-616335d413acc4e738d4ad31,Fairfield,PA,2025,unclear,unclear,staffing_and_headcount,EXTMISS-9f147f74603f4599f6e23aba,"authorized positions, filled positions, vacancy rate, layoffs, attrition",budget_pay_plan,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,ROOTCOMP-30949091113760ac8fa04152,MECHEXP-344339a77b4e2f8208b2c364|MECHEXP-3f597488d8a6a7b31588f9f7|MECHEXP-dccd28208857e291d5debe36|MECHEXP-f902fffd33119dc8262c7953,"""Fairfield"" ""PA"" ""2025"" unclear unclear authorized positions, filled positions, vacancy rate, layoffs, attrition budget_pay_plan municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairfield"" ""PA"" 2025 staffing_and_headcount authorized positions, filled positions, vacancy rate, layoffs, attrition (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1071,linked_to_compacted_live_target
RESIDUAL-8f63101ea9c6859fac71a798,EXTTARGET-f5fb1207ddd25fe58faf2548,6028,external_search_wave_002_exhaustive_residual,EXTSEARCH-090c051a47e0bef5baaa3c35,Fairlee,VT,2014,unclear,unclear,payroll_and_earnings,EXTMISS-342c57a3595546d9559db2cc,"actual wages paid, total earnings, overtime, premiums, retroactive payments",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",upgrades implementation from documented term to paid outcome,Tier 1,ROOTCOMP-d7bb05d2c87cdcaa2cb0e8eb,MECHEXP-38589a562d5dfc3e20e4df6c|MECHEXP-9b7da4e31d8aa1cb192f8d52|MECHEXP-9cf3efa20903fc5d695b4a4b|MECHEXP-9db512146633a3aa6a4ead22|MECHEXP-c239d3bb9aca680a327f9bc7,"""Fairlee"" ""VT"" ""2014"" unclear unclear actual wages paid, total earnings, overtime, premiums, retroactive payments retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairlee"" ""VT"" 2014 payroll_and_earnings actual wages paid, total earnings, overtime, premiums, retroactive payments (site:.gov OR site:.us) filetype:pdf",,residual_search_lane_002,1072,linked_to_compacted_live_target
RESIDUAL-20c0c7b28abba0af0fb1059c,EXTTARGET-b9067c79db4a22a464671c49,6034,external_search_wave_002_exhaustive_residual,,Fairlee,VT,2014,unclear,unclear,urbanicity_and_context,EXTMISS-28fb8572fe5fc70d4f62764f,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",retroactivity_implementation,implemented,"municipal payroll/open data, adopted budget, HR report, Census/USDA",enables hex-density placement and contextual interpretation,Tier 2,,,"""Fairlee"" ""VT"" ""2014"" unclear unclear authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime retroactivity_implementation municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record","""Fairlee"" ""VT"" 2014 urbanicity_and_context authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime (site:.gov OR site:.us) filetype:pdf",resolved_by_authoritative_bulk_join,residual_search_lane_002,1073,target_resolved_by_authoritative_bulk_join
