residual_target_id,raw_target_id,lane_id,original_terminal_status,corrected_terminal_status,correction_reason,resume_required,original_primary_call_completed,original_repair_call_used,candidate_count
RESIDUAL-ace5a6b80715233057e3c16e,EXTTARGET-55d86ecab7ab932ee372814c,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ace9f248af00ef7feba6b659,EXTTARGET-7a639352431e5bd79ca5276b,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aceb7b082483a3ffa1cd0c91,EXTTARGET-cb71a3b9cb04dc0cb421365a,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-acf1a3c880f238b7358f1ada,EXTTARGET-cff71b59ca51859e8d3ed78e,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-acf1df729d6641333be7300b,EXTTARGET-b0c7928db65f03f7579b34ac,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-acfdd1f3b4c1f3a06caeab98,EXTTARGET-f9d8a494d07d5260162a8224,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad0119c784bf036bc55b413d,EXTTARGET-fc225d22a92a7510e165fd31,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad023cfff035cf9870951f39,EXTTARGET-fa86570bfa39dac4a4d18261,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad089dd141cf7ada94b65076,EXTTARGET-515ecc5e5f06aa2d0176df80,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad0942cd91410c006f366523,EXTTARGET-b94472b4fd959efda4234850,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad1820b5367edf282f1a62ef,EXTTARGET-75eb6f9dff41f02726dfcd2f,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad1b4e5811abc341857d537c,EXTTARGET-2575cd4324c184e296ca90c7,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad281dc107e0e91f3a383312,EXTTARGET-b4ea235388147ab5fb2a2c66,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad295e1790e08459288411cd,EXTTARGET-9593715109d18f8e5fd70ffd,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad2c1bb64bfdbb2ad6bb880a,EXTTARGET-37f57926b1c1e6b2e81741fa,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad2c2557eed4a7ea84895677,EXTTARGET-7b9a7823c08b9f4930d6f9e2,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad2f881411b5def0d5fe637a,EXTTARGET-f6dfa5c9d71ae7afbb9632d7,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad339597ee959ed964308ede,EXTTARGET-9e0ded825b2e61bfdab1dff1,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad3496bfa9ad26255b1b6240,EXTTARGET-c3c0bab15d72415f31377de9,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad3c0b4453dad897963df4d6,EXTTARGET-0c7b359ea7d3732150377e73,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad3f02fc6f6da9f5b03b1f32,EXTTARGET-5ade9b0dffc2a372a0b1fc9b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad485e87fdcceaf1e2dea95b,EXTTARGET-4638d20bc52034cfcb286248,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad4a1502088da4bf46b90bf7,EXTTARGET-4caef2a93654996db8e4bbc8,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad4bca0ad3201f75b8e612dc,EXTTARGET-2ed201bb84894057089e90aa,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad518d1244de546e190c5e5e,EXTTARGET-c9e5a74299fa19889b5eb462,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad54c9387a2c16444c423e28,EXTTARGET-a2f0064546da809255d8f437,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad566343ddf54b721441a7d5,EXTTARGET-818164c9d0a45478f3cfa17d,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad5e318c1c74c65b2958d481,EXTTARGET-de4be6d30bc4c5f330690036,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad6167655f2b79a0bf320e1d,EXTTARGET-cf132c961aad9f77f9e4627a,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad6338f499db6d3e7b980cba,EXTTARGET-cdee8782af7326778db6e69c,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad6f06547ceabab45e503058,EXTTARGET-c20a2d8ff480e9139e1f619f,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad6f2c85a5a01e8a68d55ee6,EXTTARGET-494792f60f53da59981e612e,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad718b0280827f99f38de227,EXTTARGET-2a85b01e058591eca99bef70,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad732bea267352c042f8dce2,EXTTARGET-84e683558d8307fe3e11249c,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad7ab7b02726232224925615,EXTTARGET-7efd3ddfff69019e62ea2efd,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad8f3524ef56b4f69e6f0688,EXTTARGET-fd7380b0e9ca4f0a828f8420,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad8f46069ab35f0b2296fab0,EXTTARGET-377e6747c7a7777e13b49f6c,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad8f8dad4a587f336fc5210f,EXTTARGET-d1dd122366cb403ac7c97a22,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad905afe0e45c3344e2e3156,EXTTARGET-b9b20f02c1b19e5917c93187,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad971c44eeb197c5cedae58c,EXTTARGET-bf4f8fdf6432fa10863b3db0,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad99e964dc18acaf494287a2,EXTTARGET-b321454997b396b9a923dc69,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad9d84e1cf3340ef74b64a15,EXTTARGET-6f34469b5dbd55c13d60f18c,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad9f3b6172d9d602bf15c4c8,EXTTARGET-11bafb36bf0f80656a803df5,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ad9ff492d34f0b1a314c72c9,EXTTARGET-17667f9ed7a2398afcb9052d,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ada68ad30ae7876c898ebd8a,EXTTARGET-a1906cbf181b578f313b4cf8,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ada6e6b270c2745adc206c13,EXTTARGET-b8b20f2a30d723dc376c4cd2,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adabb0b43cd5163ca85d5f57,EXTTARGET-fb7f11eccf984d09b174af01,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adb1edd2b356e416ae62b1ac,EXTTARGET-6b27ce9daa39be30b32fb3a2,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adb354f750e958cbfed74012,EXTTARGET-e2716c05292d7de80703dd0b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adb6fc9139d768bf01d48b28,EXTTARGET-d82d61269ebe06c39d378279,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adba3cc64d986bfb7f008115,EXTTARGET-545c9e0a140798ac291f179e,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adbd9c3080716967d14a227b,EXTTARGET-2131f8151ca2b32b6a5924cb,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adc090d968f049f2e1d3fd80,EXTTARGET-c908ee3c91f51689f402dbce,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adc2af014793a7d6478ea2a6,EXTTARGET-81eb3e86a8591b133d1b8066,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adce85483cbf29bfe908587e,EXTTARGET-6ccc65f57d0b05ee9988018f,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-add902a55e026991d96a9cf5,EXTTARGET-80e46d01393f69b396ba0150,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-add99d7b68c3c8756ab2828d,EXTTARGET-cc9c3352b7ee9f5e2df3e84b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ade37249fc6738ae00018526,EXTTARGET-43c442d284b676b902b26d75,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ade404d8e0a356dabeef8c06,EXTTARGET-f475a0d0b94c1fc376afea29,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adeefc90fd80f9dc43096e70,EXTTARGET-6886eaa20062da20b53cc850,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adef2b8acb064ed7d671d2d7,EXTTARGET-4c860108ed14377408a690a1,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adf8e75212fbe7884b4650ef,EXTTARGET-fa5f49d1799d46dc7f389418,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-adfff2840aa96d8fe2c21348,EXTTARGET-91e6d2d9cd460159d242ab15,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae07543c2b5d8017ac427193,EXTTARGET-97dc2a30406a2185c3922e41,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae0757184cb85a1c43ddd3b6,EXTTARGET-f6ac33e4a580af284f1be46f,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae14cdb19722e81e4c93f620,EXTTARGET-8c3ba7b8ea2c897b5d82d9db,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae226b8355989d13ad17dd8e,EXTTARGET-8940bb11de1bc3ec5dfb14f1,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae26efb3c406ccb3f0dba026,EXTTARGET-a43d3f4c0ee1eb1619711f73,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae28326c790bb8b40f38f7e5,EXTTARGET-282cc17300b8c478d8cfe541,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae2ac86ae0e6d3f07844733c,EXTTARGET-f5415141925979194d35964b,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae2daebc7d45bdb1f3dc30df,EXTTARGET-5df733dfa8328787663210ef,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae33e49c68c17b6f6ef9eb9a,EXTTARGET-01c62c46c6cdce3cc273135e,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae360e566ff8a1aef807df52,EXTTARGET-cac255ae7a42e94a48d58c4a,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae3958d26bd68b5dc5fcc13a,EXTTARGET-e3b5f871c5f28c1e86be74bc,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae40fc5c459d0f15de37d205,EXTTARGET-6b841bc7970c698d21faf555,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae4b653a296faf9afbcffe89,EXTTARGET-7824d8ac534c7bca6d98389b,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae4e79d58b0cd7a19f7a993b,EXTTARGET-81094d64dea96f50382e0730,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae4f160a135d792ed2d659a0,EXTTARGET-ce97861f645aec59df64819d,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae51ab942e30f1080b6de7fa,EXTTARGET-57f13d31435b21ff336cd183,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae561edbaf046e467c5f70e8,EXTTARGET-8d3fd337815b581ff6a614a9,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae5d332a956f6d36dd9327cf,EXTTARGET-387795f644a450b2b81aa873,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae6829ca12bcb254d96a0fac,EXTTARGET-a64af8e7eef98c2cb12f17f1,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae6b8fce8bd66fc364da9412,EXTTARGET-37b3de65d53a75e3ec4ba506,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae748b3778c6d709fe560c37,EXTTARGET-239ad6c3587450d2a85084dd,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae7ab676267ea4410d030be6,EXTTARGET-ae11a48951ec442798906488,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae7de3646e15ae60e3feec62,EXTTARGET-8cb7afeab6c0147344e40ca7,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae7f23e0cf482286cac20f44,EXTTARGET-27d98547b8c38f974306de1f,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae8120adeaf2c7dc50095a3e,EXTTARGET-d5be840c1ccad7d346fd3a7f,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae82f99270fd44c30a41b8dc,EXTTARGET-336566ec692d3ce49cab7030,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae83c7089dc9437f9b204c12,EXTTARGET-fe6828d18f18bd43ffb21a2f,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae8cdbfe9de50503daf932aa,EXTTARGET-568dba332c9e7d7a508e6d3e,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae93da682961f1d59514c332,EXTTARGET-56b3104b2b88f1d4b1018b75,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae95086637bf6a0262ef81c0,EXTTARGET-96fc38e1fba8c1b3b8818a34,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae96f4d9e6fc5d894faea1d4,EXTTARGET-72de96d073a0c54fd5ec5fda,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae974b479919bdbf9a14d8fe,EXTTARGET-7762965ef193ea6d59d6e0ce,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-ae98659f608c96916beed6be,EXTTARGET-c94ceb732676a91d17d5ce65,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aea0cb0bbd3dc158bf1772f5,EXTTARGET-ec101dd7cdcbd72c67a821b2,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aea3fb69b77cb3d6ba408342,EXTTARGET-5f4f2e2ddc9b7d3177b31fca,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aea5fe1370bb10492f9ee3a8,EXTTARGET-ae726e199faa706a89be4094,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aeabb8c24c5fea18176004b2,EXTTARGET-9e1a73cca84987ac672f0562,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aeb5222c0d1f5e3e31f9fc60,EXTTARGET-ebafea36975c0d5b0d1ee6f5,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aebabdc014b7b2beacc5cfa9,EXTTARGET-cfe50f11e70de681a99a8ce9,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aec7eb17af81eae6fa8c7efc,EXTTARGET-4e34af91797aef637912ba71,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aecddc1d91a8a5379035db56,EXTTARGET-58f3bff54d14550ad2579563,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aecf43f0b5ffb68a31dcad25,EXTTARGET-4c1ff9f75c14e3b8309a6308,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aed62d634ed1dea5f375bcd4,EXTTARGET-4231c327513a60ff99fb8c6e,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aed91012241cda9dd34bf666,EXTTARGET-54a40d2af50e9d3fe55bf317,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aedb6ea0d63cd3939cd5d59d,EXTTARGET-2c12adc55248976b3c7f9683,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aedb8e2822dbb9a1409da781,EXTTARGET-2cf9e7e3c74c8fa47e9f1bac,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aedfc72a43372a4e9cc7fb78,EXTTARGET-da1943d8716e3e1e8aea1ff6,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aee3ca78ed5828775706a592,EXTTARGET-d287db73d61046ed66078b4b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aee43bd042483a9577fc6fd6,EXTTARGET-3b85ab0516e0a080c79ec6a8,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aeebffa1826140225db73c8d,EXTTARGET-1fbadef312a279c6d2ec19c3,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aef30d3a7b41997688f00588,EXTTARGET-8547c01e0be0253c43b0bccf,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-aef42bbe44a95ff13a16d26a,EXTTARGET-a74dd43ea00b6525fe19c497,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af043943b2cb77b095835373,EXTTARGET-b394a6e9b94a964cd8de15c5,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af0599ceffe9556a24427543,EXTTARGET-543f164a0232353f70ac785b,residual_search_lane_001,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af1107e30069f7ab9a9b106e,EXTTARGET-dc0d9215a5f327c80bd5c748,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af15be075eb51c2c1b73905e,EXTTARGET-51e3628293c15fbf324a01a9,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af17338961cda7b9b4b334ef,EXTTARGET-09236b2b6407cd4e4122bf6c,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af1ed9dd538d1466af7d5584,EXTTARGET-ca5677a571603089a1cc1b37,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af21f9b0f44ccf6b024d6b30,EXTTARGET-33f81fb34b34b1949e78724b,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af279fc1e66278c9b180d145,EXTTARGET-d6e6541186015a5ffa747036,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af296c446ca86dfb624ace34,EXTTARGET-f4c36719cbb645d504efa5af,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af2d591b19090db591cdb870,EXTTARGET-d225e4065d11e8b8def83e9f,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af2da3f41a820e57009a4bd7,EXTTARGET-90468fa40afa8211ac94d2dd,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af3c1741aba5962c3b25fa4a,EXTTARGET-f2299972979836dac97a5b6b,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af3c34a13b737d67fb6a5fb7,EXTTARGET-7806f62862ab675188040d76,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af3c8fc3d86855a435fcf2d1,EXTTARGET-5a26a3f9109cfd9fbddaa44b,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af3d8c8c6e7ba8deabfdee41,EXTTARGET-521c907f87ba6e49d4099ef4,residual_search_lane_002,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af42bc438d24fbe57f3d05f2,EXTTARGET-22790a7f3cc6a81cb68415e6,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af4987df0c92e207db2275e8,EXTTARGET-3627b0058adc4afeba9e35a4,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af4edf48f498068d0f2f3e92,EXTTARGET-24124745927a25ade5df62ca,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af533598135eeb41d9ded8a9,EXTTARGET-e497bbf8a28e2b096d4cad29,residual_search_lane_005,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af53476cced37399c67127ba,EXTTARGET-5a5549e04dffaa73c7a987ef,residual_search_lane_004,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af582d4b1078ee40346e0f45,EXTTARGET-e8530566844cbe691cbb2030,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af5ad794740072aaeaf13a47,EXTTARGET-05135baed3aac5ae7cecc9ad,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af643d8f7edc1101ecbbeb0a,EXTTARGET-89a164761a82056119b6435d,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
RESIDUAL-af656286ea5361d8df025b7c,EXTTARGET-6d5fc91469b0c440a55841a3,residual_search_lane_003,zero_candidate,hosted_search_backend_error,global_category_B_zero_source_transition,true,true,true,0
