readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-78027cbaccc7f3978c7a,readiness_lane_002,323,html,html,RMSRD-20260802-0e33293277fd7b2dae1d,RMV-20260801-02735,BRM5C-BRM5-20260731-04099-01,BRM5-20260731-04099,IL,Midwest,Morton,"Police Contract (Collective Bargaining Agreement) — effective May 1, 2020 through April 30, 2025",https://www.morton-il.gov/government/department-offices/finance/fully-signed-copy-of-final-contract-2/,https://morton-il.gov/government/department-offices/finance/fully-signed-copy-of-final-contract-2,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0e33293277fd7b2dae1d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0e33293277fd7b2dae1d.html,sha256:dd969ebffc77be5c87966072724d8064440ef1f0612f3676098db3c43e97994d,locally_available,local_only_not_replicated,local_research_workspace,57921,dd969ebffc77be5c87966072724d8064440ef1f0612f3676098db3c43e97994d,57921,dd969ebffc77be5c87966072724d8064440ef1f0612f3676098db3c43e97994d,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2901,140,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:08Z,false,false,RMTXT-20260802-814ebac3b147e0144379,text_extraction_lane_003,306,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0e33293277fd7b2dae1d.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:47Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-814ebac3b147e0144379.txt,c0291747a129b0ab47acbb26e08a942c1488807ba321b00b6d2938a3bbb20d0d,3564,3553,458,292,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,3553,3564,html_low_word_count_or_link_dense
RMRDY-20260802-84d9c0e7e65204adfe00,readiness_lane_005,566,html,html,RMSRD-20260802-662719ebb61b1c4105ad,RMV-20260801-00110,BRM5C-BRM5-20260731-01859-02,BRM5-20260731-01859,ND,Midwest,Alexandria,"Board of Supervisors' July 6, 2026 agenda (Payment of Bills; Net Payroll)",https://alexandriatownship.org/board-news-post/july-6-2026-agenda/,https://alexandriatownship.org/board-news-post/july-6-2026-agenda,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-662719ebb61b1c4105ad.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-662719ebb61b1c4105ad.html,sha256:cc97dc46ebe835197545798e7b9f4440673f4430c00e45eacbd479e92684a1c6,locally_available,local_only_not_replicated,local_research_workspace,102569,cc97dc46ebe835197545798e7b9f4440673f4430c00e45eacbd479e92684a1c6,102569,cc97dc46ebe835197545798e7b9f4440673f4430c00e45eacbd479e92684a1c6,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1068,16,26,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:12Z,false,false,RMTXT-20260802-ce27a51e7572945713c3,text_extraction_lane_003,313,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-662719ebb61b1c4105ad.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:47Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-ce27a51e7572945713c3.txt,9eaf6f9a33d4a24a9277be0a0a6df6aba1a4979e484816a90c7d304d29735fd2,1225,1182,189,79,,,,,,false,,,false,false,false,false,,,,1182,1225,usable_text_extracted
RMRDY-20260802-a4476cdef855eb632912,readiness_lane_003,225,html,html,RMSRD-20260802-db2763300528e1ba4273,RMV-20260801-01746,BRM5C-BRM5-20260731-14557-01,BRM5-20260731-14557,PA,Northeast,Mifflin,Agendas & Minutes (Board of Supervisors) — Mifflin Township,https://mifflintwp.org/agendas-minutes/,https://mifflintwp.org/agendas-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2763300528e1ba4273.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2763300528e1ba4273.html,sha256:3e33ab19c3807a850d515f80212b0bc71c834cee30f462e0e6a88a77dbca7c3f,locally_available,local_only_not_replicated,local_research_workspace,193010,3e33ab19c3807a850d515f80212b0bc71c834cee30f462e0e6a88a77dbca7c3f,193010,3e33ab19c3807a850d515f80212b0bc71c834cee30f462e0e6a88a77dbca7c3f,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3498,131,34,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:05Z,false,false,RMTXT-20260802-3b72d87d741b5c220e85,text_extraction_lane_003,318,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-db2763300528e1ba4273.html,2026-08-02T17:52:03Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:48Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-3b72d87d741b5c220e85.txt,29c6502d3cc65651f5a8445b2c31e365fa143cdec3726ae446505dffa29252f9,3731,3725,686,328,,,,,,false,,,false,false,false,false,,,,3725,3731,usable_text_extracted
RMRDY-20260802-be290ba244cf594dd06f,readiness_lane_005,449,html,html,RMSRD-20260802-3b56f153983b975db781,RMV-20260801-03860,BRM5C-BRM5-20260731-06839-02,BRM5-20260731-06839,NY,Northeast,Tuxedo Park,Village Employee Appointments (lists police officer roles and “Union” label for full-time officers; no wage/pay schedule operative text),https://www.tuxedopark-ny.gov/board-liaisons-appointments/pages/village-employee-appointments,https://tuxedopark-ny.gov/board-liaisons-appointments/pages/village-employee-appointments,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3b56f153983b975db781.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3b56f153983b975db781.html,sha256:d17ed6351fb0c900a66cbc69ab7d4f44ebb0f413d028af2c1b54d089891147ce,locally_available,local_only_not_replicated,local_research_workspace,82064,d17ed6351fb0c900a66cbc69ab7d4f44ebb0f413d028af2c1b54d089891147ce,82064,d17ed6351fb0c900a66cbc69ab7d4f44ebb0f413d028af2c1b54d089891147ce,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3614,103,33,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:10Z,false,false,RMTXT-20260802-786c4ab913ff64e95cf5,text_extraction_lane_003,332,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3b56f153983b975db781.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:48Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-786c4ab913ff64e95cf5.txt,195337dbe0d2ff37578718cc9f81a021ba063797ef024fd5ce02ce83d23e8a44,2346,2308,337,253,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,2308,2346,html_low_word_count_or_link_dense
RMRDY-20260802-9c44fbd0ccdbba3b0cc3,readiness_lane_002,288,html,html,RMSRD-20260802-ed89cc623940be2ee6f2,RMV-20260801-00728,BRM5C-BRM5-20260731-02985-02,BRM5-20260731-02985,NY,Northeast,Granville,Town of Granville — Agenda/Minutes (board minutes PDFs and current agenda downloads),https://www.townofgranvilleny.gov/agendaminutes.html,https://townofgranvilleny.gov/agendaminutes.html,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-ed89cc623940be2ee6f2.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-ed89cc623940be2ee6f2.html,sha256:96cf9e75d9d820390df4caf11b9f7eda7775a95a5feaa912119aa12cd90f4ee2,locally_available,local_only_not_replicated,local_research_workspace,131575,96cf9e75d9d820390df4caf11b9f7eda7775a95a5feaa912119aa12cd90f4ee2,131575,96cf9e75d9d820390df4caf11b9f7eda7775a95a5feaa912119aa12cd90f4ee2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,6585,306,23,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:07Z,false,false,RMTXT-20260802-fc0878a80045a2fd91d1,text_extraction_lane_003,353,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-ed89cc623940be2ee6f2.html,2026-08-02T17:52:02Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-fc0878a80045a2fd91d1.txt,09ab64f246973dd4d039cfd5c21388fa6b6407b6327259b1a7a62a70db316db3,8902,8898,1560,965,,,,,,false,,,false,false,false,false,,,,8898,8902,usable_text_extracted
RMRDY-20260802-bfd7d15cb861e1538709,readiness_lane_004,358,html,html,RMSRD-20260802-372924cb91c17ce0c127,RMV-20260801-00864,BRM5C-BRM5-20260731-05374-01,BRM5-20260731-05374,MN,Midwest,Stanchfield,Minutes 2024 — Regular Meeting (wage rate changes for meetings / election judge payroll references),https://stanchfield.org/?page_id=779,https://stanchfield.org,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-372924cb91c17ce0c127.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-372924cb91c17ce0c127.html,sha256:ea9553c5bfe1d26eb10e9b7fcd8ffb46ed7cdee23317ab7c78f3f0d3bddbbab3,locally_available,local_only_not_replicated,local_research_workspace,44557,ea9553c5bfe1d26eb10e9b7fcd8ffb46ed7cdee23317ab7c78f3f0d3bddbbab3,44557,ea9553c5bfe1d26eb10e9b7fcd8ffb46ed7cdee23317ab7c78f3f0d3bddbbab3,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2288,72,10,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:08Z,false,false,RMTXT-20260802-d0ccf96efeaa7fb5de1c,text_extraction_lane_003,361,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-372924cb91c17ce0c127.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-d0ccf96efeaa7fb5de1c.txt,154be900dd1c82cfd49c8200af31717ec298ac8023700cdd10a759132543eaa0,1282,1280,221,9,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1280,1282,html_low_word_count_or_link_dense
RMRDY-20260802-961291e7f5590503aed6,readiness_lane_004,227,html,html,RMSRD-20260802-94cd42f8212ae671ede5,RMV-20260801-01035,BRM5C-BRM5-20260731-13853-01,BRM5-20260731-13853,WI,Midwest,Almond,"Personnel/Ordinance Meeting March 30, 2020 (Village of Almond)",https://villageofalmondwi.gov/2020/04/06/personnel-ordinance-meeting-march-30-2020/,https://villageofalmondwi.gov/2020/04/06/personnel-ordinance-meeting-march-30-2020,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-94cd42f8212ae671ede5.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-94cd42f8212ae671ede5.html,sha256:92eae7209bbd8c2e6203f8b4f82dcc26e290147d717aaf55a0a4e73e88e34861,locally_available,local_only_not_replicated,local_research_workspace,51307,92eae7209bbd8c2e6203f8b4f82dcc26e290147d717aaf55a0a4e73e88e34861,51307,92eae7209bbd8c2e6203f8b4f82dcc26e290147d717aaf55a0a4e73e88e34861,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2829,51,23,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:05Z,false,false,RMTXT-20260802-254c984414471e738417,text_extraction_lane_003,364,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-94cd42f8212ae671ede5.html,2026-08-02T17:52:04Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-254c984414471e738417.txt,853dd9287a65b480a89f96b63f9d2fd46445fd7d12547d091b62d8ed807738f4,2488,2477,409,69,,,,,,false,,,false,false,false,false,,,,2477,2488,usable_text_extracted
RMRDY-20260802-0952b1b09794cc54be25,readiness_lane_004,80,html,html,RMSRD-20260802-b2e5d50594fd77f91354,RMV-20260801-01447,BRM5C-BRM5-20260731-17966-02,BRM5-20260731-17966,NY,Northeast,Lorraine,"Laws (Town of Lorraine, NY) — landing page for municipal law PDFs (may include pay/salary ordinances or attachments)",https://www.townoflorraineny.us/laws.html,https://townoflorraineny.us/laws.html,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b2e5d50594fd77f91354.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b2e5d50594fd77f91354.html,sha256:b50fb05c4548fecf5ce6ef53f44e1b0cbe9ac699b231fb26b836bc09f6cae231,locally_available,local_only_not_replicated,local_research_workspace,34559,b50fb05c4548fecf5ce6ef53f44e1b0cbe9ac699b231fb26b836bc09f6cae231,34559,b50fb05c4548fecf5ce6ef53f44e1b0cbe9ac699b231fb26b836bc09f6cae231,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,804,58,31,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:02Z,false,false,RMTXT-20260802-dd2bff4f86c181b9b524,text_extraction_lane_003,365,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b2e5d50594fd77f91354.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-dd2bff4f86c181b9b524.txt,9799e115d5feb6d8b4a2aca4d0a523e7291f987f36e29b1d74c82be185af44fe,1034,1033,150,129,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1033,1034,html_low_word_count_or_link_dense
RMRDY-20260802-d40838de95890b30c446,readiness_lane_003,6,html,html,RMSRD-20260802-18db4e1f3a552909663c,RMV-20260801-03017,BRM5C-BRM5-20260731-18686-02,BRM5-20260731-18686,TX,South,Sundown,City of Sundown Public Notices (Meeting Minutes; Agendas) — landing page,https://sundowntx.com/public-notices/,https://sundowntx.com/public-notices,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-18db4e1f3a552909663c.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-18db4e1f3a552909663c.html,sha256:8aca97e3eb31bd1a1432c6eb6327832bd7d23975138e60a42195c4e993091077,locally_available,local_only_not_replicated,local_research_workspace,227853,8aca97e3eb31bd1a1432c6eb6327832bd7d23975138e60a42195c4e993091077,227853,8aca97e3eb31bd1a1432c6eb6327832bd7d23975138e60a42195c4e993091077,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1226,59,24,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-28ebe41ed476689caa98,text_extraction_lane_003,369,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-18db4e1f3a552909663c.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-28ebe41ed476689caa98.txt,e13efdcf1c8fc7014595d82912655db978b1d13d3bcee7bc3ed86bc8eebc27d7,1393,1390,210,115,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1390,1393,html_low_word_count_or_link_dense
RMRDY-20260802-7c87311439edfca7178f,readiness_lane_004,364,html,html,RMSRD-20260802-9c033187bde99029775f,RMV-20260801-03256,BRM5C-BRM5-20260731-17983-01,BRM5-20260731-17983,NY,Northeast,Montour,Agendas & Minutes (landing page),https://www.townofmontour.gov/agendasandminutes,https://townofmontour.gov/agendasandminutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9c033187bde99029775f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9c033187bde99029775f.html,sha256:84449619f8cab97a476163b28095e52df6818ad603879a2e6d4038a2a7ba2832,locally_available,local_only_not_replicated,local_research_workspace,110178,84449619f8cab97a476163b28095e52df6818ad603879a2e6d4038a2a7ba2832,110178,84449619f8cab97a476163b28095e52df6818ad603879a2e6d4038a2a7ba2832,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1120,43,15,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:08Z,false,false,RMTXT-20260802-7bc1b1df9fa44ae17656,text_extraction_lane_003,371,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9c033187bde99029775f.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-7bc1b1df9fa44ae17656.txt,cce5f9ee39a9888e9cd6beffe2e1eab8a2d9e34d5201d3989870c7caed099f3a,519,515,87,17,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,515,519,html_low_word_count_or_link_dense
RMRDY-20260802-12b062c754a69f110c45,readiness_lane_001,104,html,html,RMSRD-20260802-8b988c7bb518ceb34132,RMV-20260801-01282,BRM5C-BRM5-20260731-04175-01,BRM5-20260731-04175,IL,Midwest,Roseville,Ordinances | Village of Roseville,https://villageofroseville.com/ordinances,https://villageofroseville.com/ordinances,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8b988c7bb518ceb34132.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8b988c7bb518ceb34132.html,sha256:93e0d0ed28a8f475301b8229d1158084835512fb94db18531a8f1be17374d7f4,locally_available,local_only_not_replicated,local_research_workspace,53897,93e0d0ed28a8f475301b8229d1158084835512fb94db18531a8f1be17374d7f4,53897,93e0d0ed28a8f475301b8229d1158084835512fb94db18531a8f1be17374d7f4,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3035,127,12,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:03Z,false,false,RMTXT-20260802-b528259f3889011738ed,text_extraction_lane_003,374,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-8b988c7bb518ceb34132.html,2026-08-02T17:52:01Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-b528259f3889011738ed.txt,122b2989eba0319240f8c1aacb23bc7b0b10cc74e7abc515955cf03940a7b0cd,2026,2025,319,171,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,2025,2026,html_low_word_count_or_link_dense
RMRDY-20260802-17df204542ee5dda3b74,readiness_lane_002,433,html,html,RMSRD-20260802-6cf12d652016d792e02c,RMV-20260801-01443,BRM5C-BRM5-20260731-03901-02,BRM5-20260731-03901,IL,Midwest,Champaign,Salaries and Benefits (City of Champaign HR) + links to Salary Schedule and fringe benefit summaries,https://champaignil.gov/hr/salaries-and-benefits/,https://champaignil.gov/hr/salaries-and-benefits,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cf12d652016d792e02c.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cf12d652016d792e02c.html,sha256:fc3490c6ee957c64bac9d81db2a704a09684948c469f458ff75846960fd8477b,locally_available,local_only_not_replicated,local_research_workspace,131529,fc3490c6ee957c64bac9d81db2a704a09684948c469f458ff75846960fd8477b,131529,fc3490c6ee957c64bac9d81db2a704a09684948c469f458ff75846960fd8477b,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,5685,165,17,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:10Z,false,false,RMTXT-20260802-13042cca032ad4d28d45,text_extraction_lane_003,393,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-6cf12d652016d792e02c.html,2026-08-02T17:52:03Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:50Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-13042cca032ad4d28d45.txt,97af58e4079c7a20154675226070c5ab83e1bcf37066ff86f1a241c7e33e2a87,4229,4204,675,76,,,,,,false,,,false,false,false,false,,,,4204,4229,usable_text_extracted
