readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-016fc1ed9f81bdda080c,readiness_lane_004,437,html,html,RMSRD-20260802-ecfc8a5193f6e1829b91,RMV-20260801-00120,BRM5C-BRM5-20260731-14141-01,BRM5-20260731-14141,NY,Northeast,Belle Terre,Minutes of Board Meetings (Village of Belle Terre) - archive landing page,https://belleterre.us/minutes-of-board-meetings/,https://belleterre.us/minutes-of-board-meetings,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ecfc8a5193f6e1829b91.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ecfc8a5193f6e1829b91.html,sha256:c5c03678583f6166c930619af4fc239638bc766dc82486d698f613c3601a8df6,locally_available,local_only_not_replicated,local_research_workspace,82913,c5c03678583f6166c930619af4fc239638bc766dc82486d698f613c3601a8df6,82913,c5c03678583f6166c930619af4fc239638bc766dc82486d698f613c3601a8df6,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,6402,211,24,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-100c45bb54530378af77,text_extraction_lane_003,199,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-ecfc8a5193f6e1829b91.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:44Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-100c45bb54530378af77.txt,cd2933a2a46d45289655848808e06ca51265785255d9b1f8d82f00c56057b8dd,4401,4373,681,244,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,4373,4401,html_low_word_count_or_link_dense
RMRDY-20260802-035e79934f7a26f0bacf,readiness_lane_003,21,html,html,RMSRD-20260802-55711e11a06e5c38d15a,RMV-20260801-03337,BRM5C-BRM5-20260731-14680-02,BRM5-20260731-14680,PA,Northeast,Three Springs,Three Springs Borough News: Hiring Lifeguards (application link),https://www.threespringsborough.org/news.php?id=9,https://threespringsborough.org/news.php,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-55711e11a06e5c38d15a.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-55711e11a06e5c38d15a.html,sha256:53a998648f4767cde3eb48a51613551d5e2104e0675068ead0fca75e1d8a9fa3,locally_available,local_only_not_replicated,local_research_workspace,23239,53a998648f4767cde3eb48a51613551d5e2104e0675068ead0fca75e1d8a9fa3,23239,53a998648f4767cde3eb48a51613551d5e2104e0675068ead0fca75e1d8a9fa3,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1308,32,5,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-0da60d0d9905d3b642e6,text_extraction_lane_003,206,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-55711e11a06e5c38d15a.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:44Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0da60d0d9905d3b642e6.txt,73ed5b0eb243087c206691f6465634211eb6976fa6eca884549f2db7b4e217be,632,630,101,47,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,630,632,html_low_word_count_or_link_dense
RMRDY-20260802-e210961245c492cdac87,readiness_lane_004,255,html,html,RMSRD-20260802-811c7a0eb86fa4bce281,RMV-20260801-01754,BRM5C-BRM5-20260731-07197-02,BRM5-20260731-07197,PA,Northeast,Summit,2025 Agenda & Minutes (Summit Township public meeting documents landing page),https://summittwp.org/2025-agenda-%26-minutes-3,https://summittwp.org/2025-agenda-%26-minutes-3,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-811c7a0eb86fa4bce281.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-811c7a0eb86fa4bce281.html,sha256:7dacffba3c55e8e95cde90d0d5b8db0853f9030cc62bf3902878e5abbbd08d01,locally_available,local_only_not_replicated,local_research_workspace,253775,7dacffba3c55e8e95cde90d0d5b8db0853f9030cc62bf3902878e5abbbd08d01,253775,7dacffba3c55e8e95cde90d0d5b8db0853f9030cc62bf3902878e5abbbd08d01,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,4240,171,6,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:06Z,false,false,RMTXT-20260802-301421fa618f13a8bc04,text_extraction_lane_003,231,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-811c7a0eb86fa4bce281.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:45Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-301421fa618f13a8bc04.txt,4205d3d1c09cfc2dd16ff48c787e24f04fe35527244f7dccfedb3d8e50e235f1,3732,3732,578,201,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,3732,3732,html_low_word_count_or_link_dense
RMRDY-20260802-168f41722e1cfe91f9fc,readiness_lane_005,238,html,html,RMSRD-20260802-31cafbdcb279ef0126c4,RMV-20260801-03375,BRM5C-BRM5-20260731-10316-02,BRM5-20260731-10316,WI,Midwest,Rockbridge,September Town Board Meeting Agenda (Closed Session: Employee Handbook – discussion with FT Patrolman Austin),https://townofrockbridge.wi.gov/september-monthly-town-board-meeting-agenda/,https://townofrockbridge.wi.gov/september-monthly-town-board-meeting-agenda,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-31cafbdcb279ef0126c4.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-31cafbdcb279ef0126c4.html,sha256:0e7f13feb6a6df41fc29666753dbec6069db3a57fc789227099085fa8e569170,locally_available,local_only_not_replicated,local_research_workspace,108427,0e7f13feb6a6df41fc29666753dbec6069db3a57fc789227099085fa8e569170,108427,0e7f13feb6a6df41fc29666753dbec6069db3a57fc789227099085fa8e569170,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2318,64,29,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:05Z,false,false,RMTXT-20260802-1735a7b8b8dfa57e8692,text_extraction_lane_003,254,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-31cafbdcb279ef0126c4.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:45Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-1735a7b8b8dfa57e8692.txt,345da35ec88667adddb527247c10db9fe44fc882dee4c6a390eae5e50297c7c7,1371,1353,206,50,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1353,1371,html_low_word_count_or_link_dense
RMRDY-20260802-f0c56e42f93e72a7e0ff,readiness_lane_003,544,html,html,RMSRD-20260802-da94efe1644f5248e060,RMV-20260801-00794,BRM5C-BRM5-20260731-15295-01,BRM5-20260731-15295,IL,Midwest,Maine,Agendas & Minutes (Board Meeting agendas and agenda packets; includes wage-related items may appear in packets/minutes),https://mainetown.com/government/agendas_minutes.php,https://mainetown.com/government/agendas_minutes.php,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-da94efe1644f5248e060.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-da94efe1644f5248e060.html,sha256:9159841294f2b9cded54ceeee57e8bead7fed65e6b3a0d5d18dac1cd2367d9c2,locally_available,local_only_not_replicated,local_research_workspace,654630,9159841294f2b9cded54ceeee57e8bead7fed65e6b3a0d5d18dac1cd2367d9c2,654630,9159841294f2b9cded54ceeee57e8bead7fed65e6b3a0d5d18dac1cd2367d9c2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,6666,604,205,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:13Z,false,false,RMTXT-20260802-1bb69c284e0bc91a67b3,text_extraction_lane_003,292,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-da94efe1644f5248e060.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:46Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-1bb69c284e0bc91a67b3.txt,9d9678837af9c454c67b8846a596fc0704b432d0c641c6c2a6da898ae482a1ec,13483,13476,2141,2229,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,13476,13483,html_low_word_count_or_link_dense
RMRDY-20260802-78027cbaccc7f3978c7a,readiness_lane_002,323,html,html,RMSRD-20260802-0e33293277fd7b2dae1d,RMV-20260801-02735,BRM5C-BRM5-20260731-04099-01,BRM5-20260731-04099,IL,Midwest,Morton,"Police Contract (Collective Bargaining Agreement) — effective May 1, 2020 through April 30, 2025",https://www.morton-il.gov/government/department-offices/finance/fully-signed-copy-of-final-contract-2/,https://morton-il.gov/government/department-offices/finance/fully-signed-copy-of-final-contract-2,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0e33293277fd7b2dae1d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0e33293277fd7b2dae1d.html,sha256:dd969ebffc77be5c87966072724d8064440ef1f0612f3676098db3c43e97994d,locally_available,local_only_not_replicated,local_research_workspace,57921,dd969ebffc77be5c87966072724d8064440ef1f0612f3676098db3c43e97994d,57921,dd969ebffc77be5c87966072724d8064440ef1f0612f3676098db3c43e97994d,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2901,140,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:31:08Z,false,false,RMTXT-20260802-814ebac3b147e0144379,text_extraction_lane_003,306,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0e33293277fd7b2dae1d.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:47Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-814ebac3b147e0144379.txt,c0291747a129b0ab47acbb26e08a942c1488807ba321b00b6d2938a3bbb20d0d,3564,3553,458,292,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,3553,3564,html_low_word_count_or_link_dense
RMRDY-20260802-be290ba244cf594dd06f,readiness_lane_005,449,html,html,RMSRD-20260802-3b56f153983b975db781,RMV-20260801-03860,BRM5C-BRM5-20260731-06839-02,BRM5-20260731-06839,NY,Northeast,Tuxedo Park,Village Employee Appointments (lists police officer roles and “Union” label for full-time officers; no wage/pay schedule operative text),https://www.tuxedopark-ny.gov/board-liaisons-appointments/pages/village-employee-appointments,https://tuxedopark-ny.gov/board-liaisons-appointments/pages/village-employee-appointments,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3b56f153983b975db781.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3b56f153983b975db781.html,sha256:d17ed6351fb0c900a66cbc69ab7d4f44ebb0f413d028af2c1b54d089891147ce,locally_available,local_only_not_replicated,local_research_workspace,82064,d17ed6351fb0c900a66cbc69ab7d4f44ebb0f413d028af2c1b54d089891147ce,82064,d17ed6351fb0c900a66cbc69ab7d4f44ebb0f413d028af2c1b54d089891147ce,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,3614,103,33,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:10Z,false,false,RMTXT-20260802-786c4ab913ff64e95cf5,text_extraction_lane_003,332,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-3b56f153983b975db781.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:48Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-786c4ab913ff64e95cf5.txt,195337dbe0d2ff37578718cc9f81a021ba063797ef024fd5ce02ce83d23e8a44,2346,2308,337,253,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,2308,2346,html_low_word_count_or_link_dense
RMRDY-20260802-ea83ac34825a0e1cad09,readiness_lane_005,289,pdf,pdf,RMSRD-20260802-4ab2142b79dca45404fb,RMV-20260801-01638,BRM5C-BRM5-20260731-05154-02,BRM5-20260731-05154,MN,Midwest,Floodwood,"January 24, 2023 Regular Meeting Agenda Packet (AFSCME Council 65 collective bargaining agreement language: recognition / jurisdiction / wages & terms framework)",https://floodwoodmn.gov/vertical/sites/%7B358D6A07-4251-44D3-9BEC-A85089CE2CD6%7D/uploads/January_24_2023_Agenda__Packet.pdf,https://floodwoodmn.gov/vertical/sites/%7B358D6A07-4251-44D3-9BEC-A85089CE2CD6%7D/uploads/January_24_2023_Agenda__Packet.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-4ab2142b79dca45404fb.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-4ab2142b79dca45404fb.pdf,sha256:f59ec84ef24f1efa5a8b2236abd75ac15f349a8bce4c00bb72fcfb5d8a90319a,locally_available,local_only_not_replicated,local_research_workspace,13824428,f59ec84ef24f1efa5a8b2236abd75ac15f349a8bce4c00bb72fcfb5d8a90319a,13824428,f59ec84ef24f1efa5a8b2236abd75ac15f349a8bce4c00bb72fcfb5d8a90319a,integrity_pass,application/pdf,78,false,false,true,3,5338,1779.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:06Z,false,false,RMTXT-20260802-68f4c0eeed575d5105a7,text_extraction_lane_003,352,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-4ab2142b79dca45404fb.pdf,2026-08-02T17:52:04Z,extracted_low_text_but_usable,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-68f4c0eeed575d5105a7.txt,0372717c213c0f3e813d73b1aa0b036ef8289b52028474f63f1ea15ce37eecd7,134977,134583,22580,3066,78,78,,1725.42,control_character_noise,false,,,false,false,false,false,78,78,0,134583,134977,control_character_noise
RMRDY-20260802-bfd7d15cb861e1538709,readiness_lane_004,358,html,html,RMSRD-20260802-372924cb91c17ce0c127,RMV-20260801-00864,BRM5C-BRM5-20260731-05374-01,BRM5-20260731-05374,MN,Midwest,Stanchfield,Minutes 2024 — Regular Meeting (wage rate changes for meetings / election judge payroll references),https://stanchfield.org/?page_id=779,https://stanchfield.org,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-372924cb91c17ce0c127.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-372924cb91c17ce0c127.html,sha256:ea9553c5bfe1d26eb10e9b7fcd8ffb46ed7cdee23317ab7c78f3f0d3bddbbab3,locally_available,local_only_not_replicated,local_research_workspace,44557,ea9553c5bfe1d26eb10e9b7fcd8ffb46ed7cdee23317ab7c78f3f0d3bddbbab3,44557,ea9553c5bfe1d26eb10e9b7fcd8ffb46ed7cdee23317ab7c78f3f0d3bddbbab3,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,2288,72,10,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:08Z,false,false,RMTXT-20260802-d0ccf96efeaa7fb5de1c,text_extraction_lane_003,361,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-372924cb91c17ce0c127.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-d0ccf96efeaa7fb5de1c.txt,154be900dd1c82cfd49c8200af31717ec298ac8023700cdd10a759132543eaa0,1282,1280,221,9,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1280,1282,html_low_word_count_or_link_dense
RMRDY-20260802-0952b1b09794cc54be25,readiness_lane_004,80,html,html,RMSRD-20260802-b2e5d50594fd77f91354,RMV-20260801-01447,BRM5C-BRM5-20260731-17966-02,BRM5-20260731-17966,NY,Northeast,Lorraine,"Laws (Town of Lorraine, NY) — landing page for municipal law PDFs (may include pay/salary ordinances or attachments)",https://www.townoflorraineny.us/laws.html,https://townoflorraineny.us/laws.html,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b2e5d50594fd77f91354.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b2e5d50594fd77f91354.html,sha256:b50fb05c4548fecf5ce6ef53f44e1b0cbe9ac699b231fb26b836bc09f6cae231,locally_available,local_only_not_replicated,local_research_workspace,34559,b50fb05c4548fecf5ce6ef53f44e1b0cbe9ac699b231fb26b836bc09f6cae231,34559,b50fb05c4548fecf5ce6ef53f44e1b0cbe9ac699b231fb26b836bc09f6cae231,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,804,58,31,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:02Z,false,false,RMTXT-20260802-dd2bff4f86c181b9b524,text_extraction_lane_003,365,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-b2e5d50594fd77f91354.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-dd2bff4f86c181b9b524.txt,9799e115d5feb6d8b4a2aca4d0a523e7291f987f36e29b1d74c82be185af44fe,1034,1033,150,129,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1033,1034,html_low_word_count_or_link_dense
RMRDY-20260802-d40838de95890b30c446,readiness_lane_003,6,html,html,RMSRD-20260802-18db4e1f3a552909663c,RMV-20260801-03017,BRM5C-BRM5-20260731-18686-02,BRM5-20260731-18686,TX,South,Sundown,City of Sundown Public Notices (Meeting Minutes; Agendas) — landing page,https://sundowntx.com/public-notices/,https://sundowntx.com/public-notices,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-18db4e1f3a552909663c.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-18db4e1f3a552909663c.html,sha256:8aca97e3eb31bd1a1432c6eb6327832bd7d23975138e60a42195c4e993091077,locally_available,local_only_not_replicated,local_research_workspace,227853,8aca97e3eb31bd1a1432c6eb6327832bd7d23975138e60a42195c4e993091077,227853,8aca97e3eb31bd1a1432c6eb6327832bd7d23975138e60a42195c4e993091077,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1226,59,24,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-28ebe41ed476689caa98,text_extraction_lane_003,369,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-18db4e1f3a552909663c.html,2026-08-02T17:52:03Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-28ebe41ed476689caa98.txt,e13efdcf1c8fc7014595d82912655db978b1d13d3bcee7bc3ed86bc8eebc27d7,1393,1390,210,115,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,1390,1393,html_low_word_count_or_link_dense
RMRDY-20260802-7c87311439edfca7178f,readiness_lane_004,364,html,html,RMSRD-20260802-9c033187bde99029775f,RMV-20260801-03256,BRM5C-BRM5-20260731-17983-01,BRM5-20260731-17983,NY,Northeast,Montour,Agendas & Minutes (landing page),https://www.townofmontour.gov/agendasandminutes,https://townofmontour.gov/agendasandminutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9c033187bde99029775f.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9c033187bde99029775f.html,sha256:84449619f8cab97a476163b28095e52df6818ad603879a2e6d4038a2a7ba2832,locally_available,local_only_not_replicated,local_research_workspace,110178,84449619f8cab97a476163b28095e52df6818ad603879a2e6d4038a2a7ba2832,110178,84449619f8cab97a476163b28095e52df6818ad603879a2e6d4038a2a7ba2832,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1120,43,15,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:08Z,false,false,RMTXT-20260802-7bc1b1df9fa44ae17656,text_extraction_lane_003,371,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-9c033187bde99029775f.html,2026-08-02T17:52:04Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-7bc1b1df9fa44ae17656.txt,cce5f9ee39a9888e9cd6beffe2e1eab8a2d9e34d5201d3989870c7caed099f3a,519,515,87,17,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,,,,515,519,html_low_word_count_or_link_dense
