lane_id,scout_target_id,municipality,state,target_rank,skip_reason,live_attempted,candidate_count,notes
lane_2,TS4-2-958d187ad5626a72,Paris,OH,420,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-921fd4aee0c56d15,Truro,OH,421,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0566fea33b90609a,Orchard Park,NY,426,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-718151247d37e2a1,Schererville,IN,429,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c41998d9aa4a6807,East Fishkill,NY,430,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1644bd0fc111dc98,Pooler,GA,432,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-e03b7770f5e3ce57,Nutley,NJ,433,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-ec15051277fb8218,Jacksonville,AR,443,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d866aba5ab30fdf3,Washington charter,MI,447,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3be7d0e69de19bd0,Gates,NY,448,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-53f92c5d9d68ee5f,East Hampton,NY,449,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-42ea58f3641be417,Osolo,IN,451,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1443f59008c0b053,Fountain,CO,456,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0ddeb04b3c1c8d34,Eagle Pass,TX,459,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6367c2d73bd0605f,Wappinger,NY,463,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-73d2f569131c520e,Grant,IL,465,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c8b7efa6987a981e,Branford,CT,466,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-480fff30abdf367d,Princeton,TX,467,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-3d598b5343922795,Mauldin,SC,469,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-096aeccee64cd4de,Conway,SC,471,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-705afc32e5cbac85,Bristol,TN,473,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1fcf567a192bf990,Union City,GA,475,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0a59c2dd5e1f6cbd,Byron,MI,476,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-cfb3fa64e9620865,Mint Hill,NC,477,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-d67e1bc849fdb8d0,Carrollton,GA,481,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-6444a9da878b86c4,Lake Jackson,TX,485,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-c2af5970ac7b810e,Homewood,AL,486,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-f40ebbd0c16b4140,Asheboro,NC,487,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-1831a2c1a3688f72,East Haven,CT,490,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-0c12003fac0c943f,Simpsonville,SC,492,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-443936b793b52375,Anna,TX,494,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-2906d908fe4c02a4,Thomasville,NC,497,no_high_specificity_candidate,yes,0,Hosted scout returned no usable high-specificity candidate lead.
lane_2,TS4-2-23d02eefd9950917,Bloomington City,IL,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-fa13cea71b09b325,Plymouth,MA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-bb4f2abfbbad56df,Oro Valley,AZ,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-c7d9f6feb762625e,Bridgewater,NJ,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-77f9990f61d94628,Wallingford,CT,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-0a89aee1b0921832,Edwardsville,IL,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-96d4b2d938bdb9a3,Bath,OH,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-fd93017ed560b0b9,Haverstraw,NY,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-974f43d05b0e23aa,Chelmsford,MA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-b617f82b5816f38e,St. Clair,IL,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-b0e0cf2eeff6fcbe,Derry,NH,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-f123a93541207ed7,Lexington,MA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-814602fbbd645251,Carmel,NY,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-3d73df11d90cdf5a,City of Orange,NJ,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-6ed47052fd4b7579,Dartmouth,MA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-cff893bf0cc63326,Lower Makefield,PA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-1b69e7584817c571,Voorhees,NJ,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-d4760415018a903b,Northville,MI,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-0614d4c79fa9a37f,Rotterdam,NY,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-b980a82b5ab67800,Queensbury,NY,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-b980a82b5ab67800,Queensbury,NY,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-0b44657db6d2e934,Stoughton,MA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-faf01973b721d516,Neptune,NJ,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
lane_2,TS4-2-866d1ebf7ef4d977,Swatara,PA,,duplicate_candidate_locator,yes,0,Candidate locator duplicated an earlier parsed lead; no durable merge occurred.
