triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,content_triage_round_id,content_triage_merge_id,content_triage_merged_at,content_triage_lane_id,content_triage_stage
TRI-e836162df5866fbeb07b,NSCQ-LA-20260720-0002,VER-2c7921b2313c231defe2,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127810,127810,LA,Shreveport,CITY OF SHREVEPORT,https://www.shreveportla.gov/DocumentCenter/View/20137/Council-Proceedings--February-8-2022,https://www.shreveportla.gov/DocumentCenter/View/20137/Council-Proceedings--February-8-2022,Resolution No. 6 of 2022 — Amending the Pay Schedule for the Municipal Fire Civil Service Personnel (SFD 2022 Pay Schedule referenced as Exhibit B),ordinance_or_policy,duplicate_hold,duplicate_of_verified_source,application/pdf,https://www.shreveportla.gov/DocumentCenter/View/20137/Council-Proceedings--February-8-2022,likely_duplicate_hold,held,lane_1,URL-93ee8c33ce4e5f1f6085,2,linked_duplicate,city,fire,,0.916667,no,likely_official,3329,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,duplicate routing outcome requires canonical group review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,duplicate_routing_status,Duplicate linkage was preserved for later canonical-group review; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-a69e6ef02fa108e82446,NSCQ-LA-20260720-0003,VER-db3a15e6649c0c5a5ea9,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_166054,166054,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,https://hdlegisuite.brla.gov/attachments/2024/legislation_E69D662B.pdf,https://hdlegisuite.brla.gov/attachments/2024/legislation_E69D662B.pdf,Ordinance — Amend the 2024 Pay Plan (Amendment to Municipal Police Appendix: Recruitment and Retention Incentive Pay for New Hire Police Officers and Police Communications Officer I),ordinance_or_policy,scheduled,reachable_pdf_or_document,application/pdf,https://hdlegisuite.brla.gov/attachments/2024/legislation_E69D662B.pdf,high_priority_later_verify,high,lane_2,URL-da17d1e32e5fdb56b6a6,1,canonical_representative,city,police,,0.916667,yes,likely_official,1335,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-5f3160963d2f482ca42c,NSCQ-LA-20260720-0004,VER-58e664b2e82ec4cfe96b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_166054,166054,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,https://hdlegisuite.brla.gov/attachments/2024/Council%20Packet%20-%202025%20Pay%20Plan_F60EBC99.pdf,https://hdlegisuite.brla.gov/attachments/2024/Council%20Packet%20-%202025%20Pay%20Plan_F60EBC99.pdf,"Council Packet — 2025 Pay Plan (Municipal Fire Appendix; includes equipment-allowance agreement period language beginning Jan 1, 2024 through Dec 31, 2025)",wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://hdlegisuite.brla.gov/attachments/2024/Council%20Packet%20-%202025%20Pay%20Plan_F60EBC99.pdf,high_priority_later_verify,high,lane_3,URL-60ad7660ace3845d02bc,1,canonical_representative,city,fire,,0.916667,yes,likely_official,926,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-032d25e697b51e62c23a,NSCQ-LA-20260720-0005,VER-a69ae6970ee5521e2fd3,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_166054,166054,LA,Baton Rouge,CITY-PARISH OF BATON ROUGE-EAST BATON ROUGE,https://hdlegisuite.brla.gov/attachments/2024/legislation_5B2E662A.pdf,https://hdlegisuite.brla.gov/attachments/2024/legislation_5B2E662A.pdf,Ordinance — Amend the 2024 Pay Plan (FLSA overtime rule change; applies to Classified/Unclassified/Non-classified/Contract/Fire/Police employees),ordinance_or_policy,scheduled,reachable_pdf_or_document,application/pdf,https://hdlegisuite.brla.gov/attachments/2024/legislation_5B2E662A.pdf,high_priority_later_verify,high,lane_1,URL-f5e3db32b46b95ba13dd,1,canonical_representative,city,non_safety,,0.916667,yes,likely_official,1336,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-0f65a1443f6e212a2795,NSCQ-LA-20260720-0006,VER-f96118706f5c34743e7b,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_166076,166076,LA,Lafayette,CITY-PARISH OF LAFAYETTE,https://www.lafayettela.gov/media/jeblhang/police-pay-matrix.pdf,https://www.lafayettela.gov/media/jeblhang/police-pay-matrix.pdf,Police Pay Matrix (includes General Increase and hiring-rate ranges),wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://www.lafayettela.gov/media/jeblhang/police-pay-matrix.pdf,medium_priority_later_verify,medium,lane_2,URL-d6081b2e2880ad4d69d7,1,canonical_representative,city,police,,0.916667,no,likely_official,2088,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-399be223f0812e589c11,NSCQ-LA-20260720-0007,VER-9ba77621d52cce4bf69a,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_166076,166076,LA,Lafayette,CITY-PARISH OF LAFAYETTE,https://www.lafayettela.gov/media/gwuduvbq/fire-pay-matrix.pdf,https://www.lafayettela.gov/media/gwuduvbq/fire-pay-matrix.pdf,Fire Pay Matrix (includes General Increase and hiring-rate ranges),wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://www.lafayettela.gov/media/gwuduvbq/fire-pay-matrix.pdf,medium_priority_later_verify,medium,lane_3,URL-422f11cf3ceb75ed9994,1,canonical_representative,city,fire,,0.916667,no,likely_official,2089,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-19c32ffc42b8a73ee0ed,NSCQ-LA-20260720-0008,VER-dfafaec2ec1848bcad65,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_193422,193422,LA,Kenner,CITY OF KENNER,https://www.kenner.la.us/DocumentCenter/View/100/Pay-Plan-PDF,https://www.kenner.la.us/DocumentCenter/View/100/Pay-Plan-PDF,"Pay Grade List (Classified) — City of Kenner, Louisiana",wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://www.kenner.la.us/DocumentCenter/View/100/Pay-Plan-PDF,high_priority_later_verify,high,lane_2,URL-04f5f729ac55c3817bfc,1,canonical_representative,city,non_safety,,0.916667,no,likely_official,1023,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-207857dec45b7c34205f,NSCQ-LA-20260720-0009,VER-996484e9ae39d5b5bcb6,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127842,127842,LA,Monroe,CITY OF MONROE,https://monroela.us/wp-content/uploads/2024/09/The-American-Federation-of-State-County-and-Municipal-Employees-Local-2388.pdf,https://monroela.us/wp-content/uploads/2024/09/The-American-Federation-of-State-County-and-Municipal-Employees-Local-2388.pdf,Ordinance approving collective bargaining agreement (City of Monroe ↔ AFSCME Local 2388) + attached agreement,cba,context_hold,reachable_pdf_or_document,application/pdf,https://monroela.us/wp-content/uploads/2024/09/The-American-Federation-of-State-County-and-Municipal-Employees-Local-2388.pdf,context_only_hold,held,lane_1,URL-fec017815f16122ea37b,1,canonical_representative,city,non_safety,,0.916667,yes,likely_official,2856,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-2d2e035a0d1255f6d411,NSCQ-LA-20260720-0010,VER-9513ebdaf07b04d1afb1,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127842,127842,LA,Monroe,CITY OF MONROE,https://monroela.us/wp-content/uploads/2024/09/The-International-Union-of-Police-Associations-Local-81.pdf,https://monroela.us/wp-content/uploads/2024/09/The-International-Union-of-Police-Associations-Local-81.pdf,"International Union of Police Associations, Local 81 — City of Monroe contract document (uninspectable at scout-stage)",cba,context_hold,reachable_pdf_or_document,application/pdf,https://monroela.us/wp-content/uploads/2024/09/The-International-Union-of-Police-Associations-Local-81.pdf,context_only_hold,held,lane_2,URL-dc9b6e12edbbfce93636,1,canonical_representative,city,police,,0.916667,yes,likely_official,2857,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-a45338e7923a6e3539ce,NSCQ-LA-20260720-0011,VER-c334077ff8766b449b79,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127842,127842,LA,Monroe,CITY OF MONROE,https://monroela.us/wp-content/uploads/2024/09/International-Association-of-FireFighters-Local-629.pdf,https://monroela.us/wp-content/uploads/2024/09/International-Association-of-FireFighters-Local-629.pdf,"International Association of Fire Fighters, Local 629 — City of Monroe contract document (uninspectable at scout-stage)",cba,context_hold,reachable_pdf_or_document,application/pdf,https://monroela.us/wp-content/uploads/2024/09/International-Association-of-FireFighters-Local-629.pdf,context_only_hold,held,lane_3,URL-d3ff280a5a3fdf79d5b1,1,canonical_representative,city,fire,,0.916667,yes,likely_official,2858,metadata_only_triaged_not_content_reviewed,low_priority_content_review,original context_hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,low,p3,metadata_review_only,representative_or_group_review_needed,not_oversized_in_selected_round,lower_original_candidate_disposition,The lower candidate disposition was preserved without promotion; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-d2188e19a6ff597cde08,NSCQ-LA-20260720-0012,VER-d797ad0f8df3b22f99f2,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_185750,185750,LA,Alexandria,CITY OF ALEXANDRIA,https://www.cityofalexandriala.com/sites/default/files/Officers%20Association%20Working%20Agreement%282016%29.pdf,https://www.cityofalexandriala.com/sites/default/files/Officers%20Association%20Working%20Agreement%282016%29.pdf,"Working Agreement Between the City of Alexandria and Alexandria Police Officers Association, Local 833 (2016)",cba,scheduled,not_found,text/html,https://www.cityofalexandriala.com/sites/default/files/Officers%20Association%20Working%20Agreement%282016%29.pdf,high_priority_later_verify,high,lane_3,URL-ab08ee31ebb2bf71afec,1,canonical_representative,city,police,,0.916667,yes,likely_official,1655,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,not_found routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,cba_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_not_found,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_3,metadata_only_triaged_not_content_reviewed
TRI-92c7bc588c182f272a77,NSCQ-LA-20260720-0013,VER-5894a456a7a43f8a0b87,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_185750,185750,LA,Alexandria,CITY OF ALEXANDRIA,https://www.cityofalexandriala.com/wp-content/uploads/2025/03/ADDENDUM-TO-WORKING-AGREEMENT3.17.20202_0.pdf,https://www.cityofalexandriala.com/wp-content/uploads/2025/03/ADDENDUM-TO-WORKING-AGREEMENT3.17.20202_0.pdf,"Addendum to Working Agreement (3.17.2020) — Alexandria Police Officers Association, Local 833",memorandum_or_settlement,duplicate_hold,reachable_pdf_or_document,application/pdf,https://www.cityofalexandriala.com/wp-content/uploads/2025/03/ADDENDUM-TO-WORKING-AGREEMENT3.17.20202_0.pdf,likely_duplicate_hold,held,lane_1,URL-ed5a97e59d132da87b51,1,canonical_representative,city,police,,0.916667,yes,likely_official,3102,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,original duplicate-hold disposition preserved; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,memorandum_or_settlement_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,original_duplicate_hold,The lower duplicate disposition was preserved; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
TRI-3541ae71db603f5e6dcb,NSCQ-LA-20260720-0014,VER-a0f8a558f1ffa6703b75,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_185750,185750,LA,Alexandria,CITY OF ALEXANDRIA,https://www.cityofalexandriala.com/sites/default/files/COA%20Civil%20Service%20%20Rules%20-%20Revised%209-2-2020%20%28Class%20Plan%20Amended%204-21-2021%29.pdf,https://www.cityofalexandriala.com/sites/default/files/COA%20Civil%20Service%20%20Rules%20-%20Revised%209-2-2020%20%28Class%20Plan%20Amended%204-21-2021%29.pdf,Alexandria Civil Service Rules (Revised 9-2-2020) — Class Plan Amended 4-21-2021 (includes PAY PLAN section),wage_schedule_or_compensation_plan,scheduled,not_found,text/html,https://www.cityofalexandriala.com/sites/default/files/COA%20Civil%20Service%20%20Rules%20-%20Revised%209-2-2020%20%28Class%20Plan%20Amended%204-21-2021%29.pdf,high_priority_later_verify,high,lane_1,URL-07d2006fcf1862f05533,1,canonical_representative,city,non_safety,,0.916667,yes,likely_official,1752,metadata_only_triaged_not_content_reviewed,blocked_or_unreachable_defer,not_found routing outcome deferred; metadata only,unknown,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,none,defer,blocked_status_review_later,representative_or_group_review_needed,not_oversized_in_selected_round,routing_outcome_not_found,The URL-routing exception is not a municipality source-absence finding; metadata-only triage accessed no content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-bd271c065a3cc5807cb3,NSCQ-LA-20260720-0015,VER-3e79748b1373a02b2ad9,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127857,127857,LA,Houma,CONSOLIDATED GOVERNMENT OF TERREBONNE,https://www.tpcg.org/files/council/council_minutes/07-13-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,https://www.tpcg.org/files/council/council_minutes/07-13-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,Ordinance No. 9387 — Amend the Parish Compensation and Classification Plan (includes Police pay grades),ordinance_or_policy,scheduled,reachable_pdf_or_document,application/pdf,https://www.tpcg.org/files/council/council_minutes/07-13-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,medium_priority_later_verify,medium,lane_2,URL-eb8e2d85f15589647e4b,2,canonical_representative,city,police,,0.916667,yes,likely_official,2184,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-2a8ed7a0b0e93d4482be,NSCQ-LA-20260720-0016,VER-0371baa556c33d39e634,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127857,127857,LA,Houma,CONSOLIDATED GOVERNMENT OF TERREBONNE,https://new.tpcg.org/files/council/council_minutes/11-30-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,https://new.tpcg.org/files/council/council_minutes/11-30-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,Ordinance No. 9439 — Amend the Parish Compensation and Classification Plan for Houma Fire Department,ordinance_or_policy,scheduled,reachable_pdf_or_document,application/pdf,https://new.tpcg.org/files/council/council_minutes/11-30-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,medium_priority_later_verify,medium,lane_3,URL-8e934f3e77785abfbc6e,1,canonical_representative,city,fire,,0.916667,yes,likely_official,2185,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_1,metadata_only_triaged_not_content_reviewed
TRI-aec96eb244aa630a0b53,NSCQ-LA-20260720-0017,VER-38f7c7280870dfca6142,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_127857,127857,LA,Houma,CONSOLIDATED GOVERNMENT OF TERREBONNE,https://www.tpcg.org/files/council/council_minutes/07-13-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,https://www.tpcg.org/files/council/council_minutes/07-13-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,Ordinance No. 9387 — Amend the Parish Compensation and Classification Plan (includes non-exempt pay grades),ordinance_or_policy,duplicate_hold,duplicate_of_verified_source,application/pdf,https://www.tpcg.org/files/council/council_minutes/07-13-2022%20Regular%20Council%20Session%20-%20CORRECTED%20with%20INSERTS.pdf,likely_duplicate_hold,held,lane_2,URL-eb8e2d85f15589647e4b,2,linked_duplicate,city,non_safety,,0.916667,yes,likely_official,3328,metadata_only_triaged_not_content_reviewed,duplicate_defer_to_canonical,duplicate routing outcome requires canonical group review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,ordinance_or_policy_candidate_metadata_only,unknown,unknown,unknown,unknown,unknown,defer,duplicate_group_review,duplicate_group_review,not_oversized_in_selected_round,duplicate_routing_status,Duplicate linkage was preserved for later canonical-group review; metadata-only triage did not access source content.,script_metadata_only,2026-07-24T17:44:23Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_4,metadata_only_triaged_not_content_reviewed
TRI-dff5905dc93004cf9be1,NSCQ-LA-20260720-0018,VER-01eb107b450eb5bed07d,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,cog_2025_105788,105788,LA,Slidell,CITY OF SLIDELL,https://myslidell.com/wp-content/uploads/2023/07/FY2024-Pay-Matrix-Website.pdf,https://myslidell.com/wp-content/uploads/2023/07/FY2024-Pay-Matrix-Website.pdf,City of Slidell Municipal Employee Pay Matrix (clerical/laborer/public works-type grades) + Police Employee Pay Matrix (includes safety pay tables),wage_schedule_or_compensation_plan,scheduled,reachable_pdf_or_document,application/pdf,https://myslidell.com/wp-content/uploads/2023/07/FY2024-Pay-Matrix-Website.pdf,medium_priority_later_verify,medium,lane_1,URL-1129fef74ed17837fc62,1,canonical_representative,city,non_safety,,0.916667,no,likely_official,2090,metadata_only_triaged_not_content_reviewed,medium_priority_content_review,reachable_pdf_or_document candidate retained for later review; metadata only,possibly_relevant,unknown,unknown,unknown,unknown,unknown,unknown,wage_schedule_or_compensation_plan_candidate_metadata_only,unknown,unknown,unknown,unknown,medium,p2,content_review_download_allowed_later,representative_or_group_review_needed,not_oversized_in_selected_round,,"The routing and candidate labels support later review, but metadata-only triage did not access or validate source content.",script_metadata_only,2026-07-24T17:44:22Z,0,0,0,0,0,0,0,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,CONTENT-TRIAGE-FULL-UNIVERSE-METADATA-MERGE-2026-07-24,2026-07-24T18:05:14Z,lane_2,metadata_only_triaged_not_content_reviewed
