span_rating_id,source_rating_id,span_id,municipality,state,region,source_family,evidence_category,claim_readiness_bucket,downstream_use_bucket,final_side_relevance_rating,reconciliation_confidence,reconciliation_reason_codes,role_unit_anchor_category,period_cycle_anchor_category,primary_raw_period_anchor,pay_basis_hint,source_locator_lineage
BRMGRT-20260802-149c09bdd3f99f752a753cd5,BRMGRS-20260802-ffcb03eadddf7646e339ee86,BRMSPAN-20260802-f2119a1ac82b77c69281ea12,Baxter,MN,Midwest,wage_schedule,qual_non_base_compensation_mechanism,qualitative_mechanism_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-05046-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672396fd63e74c54fa3a1fe2/1730385662138/ActiveContract%2B-%2BBaxter%2BPD%2BOfficers%2B12-31-2025.pdf"", ""original"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672396fd63e74c54fa3a1fe2/1730385662138/ActiveContract%2B-%2BBaxter%2BPD%2BOfficers%2B12-31-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-05046""}"
BRMGRT-20260802-66af32b40125cd15cc5b4595,BRMGRS-20260802-ffcb03eadddf7646e339ee86,BRMSPAN-20260802-fbc67ff930f99370b3810295,Baxter,MN,Midwest,wage_schedule,quant_overtime_or_holiday_rate,qualitative_mechanism_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-05046-01"", ""final"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672396fd63e74c54fa3a1fe2/1730385662138/ActiveContract%2B-%2BBaxter%2BPD%2BOfficers%2B12-31-2025.pdf"", ""original"": ""https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/672396fd63e74c54fa3a1fe2/1730385662138/ActiveContract%2B-%2BBaxter%2BPD%2BOfficers%2B12-31-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-05046""}"
BRMGRT-20260802-a361375edbb380c02531c886,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-09b409168310106757a18831,Warren,OH,Midwest,cba,qual_market_recruitment_retention_pressure,local_context_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-09c2eaa98c2981f30722f90f,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-14b6d2b74513418e72ca3e9d,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-ea8ec2f4c015fc8ec7c907c1,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-1529a5761ae4e12246dd029f,Warren,OH,Midwest,cba,quant_other_compensation_value,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"January 1, 1986",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-8640436e9cfa2df68e70c056,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-2048f1e48ea86f25952976c7,Warren,OH,Midwest,cba,quant_longevity_or_service_pay,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-28d407401783977cc3db5c70,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-22968cae5fe2e5d2fb40424e,Warren,OH,Midwest,cba,quant_stipend_or_premium,quantitative_direct_text_claim_ready,core_finding_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-35f1c18939056bd06c24fc4c,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-3733d8fbe2cfa6bc5add92db,Warren,OH,Midwest,cba,quant_longevity_or_service_pay,mixed_quant_qual_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-8c9605c65cc4d2d7f8a32c6e,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-446356938dd8a32cc6506ae9,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-3ddea55dc30f4cc71a82585f,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-45c67fa8467fe8732789249a,Warren,OH,Midwest,cba,quant_overtime_or_holiday_rate,qualitative_mechanism_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-57fdb416d0727ff0a1571ae6,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-540b1b259526511d594e2a6d,Warren,OH,Midwest,cba,qual_position_classification_or_civil_service_structure,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-29b442871ba4c58429119fe1,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-5486875f273d82ee1e6d6c90,Warren,OH,Midwest,cba,qual_market_recruitment_retention_pressure,weak_or_not_supported,local_context_candidate,police_direct,original_rating_preserved,[],police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-d3c6a2fe8bdff7288ca8f3bd,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-57c6695b8fd38b0918dd0706,Warren,OH,Midwest,cba,qual_position_classification_or_civil_service_structure,local_context_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-a2fa7a66a96648421eb4702c,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-5f65eac094d8732304ea16ef,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-3eb43220177fec36d70436bb,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-60abd76c1cdf9aa6a68bf974,Warren,OH,Midwest,cba,quant_other_compensation_value,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"January 1, 1986",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-e440d43e107bb983e5031c08,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-716472b33bf0a16625ba41a2,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-6856516c940f848a5ddd6d68,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-8a6d648404892f291334e833,Warren,OH,Midwest,cba,qual_market_recruitment_retention_pressure,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-7efaf2f3addbb1d688e1f5af,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-97bf5f3d4866bf2cc6aa8f55,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-2800aec8e545ea199c7c4f00,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-9daee2ccbe92f0513f9c576e,Warren,OH,Midwest,cba,quant_overtime_or_holiday_rate,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,hourly,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-1a0ed06def24d4739d7f6b62,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-a432b8ce23dceac6d5495417,Warren,OH,Midwest,cba,quant_overtime_or_holiday_rate,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-ddef2429463c9f94adb79e83,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-a58270d32867c4c23b9eb31a,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,qualitative_mechanism_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-f4abaf6be8b6f0a6b1b73d90,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-a7d839c2abb326b96ea01f08,Warren,OH,Midwest,cba,quant_other_compensation_value,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"January 1, 2020",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-55a519f6a83cadb8aa421a99,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-b3fe25fb8ce30411e444de3c,Warren,OH,Midwest,cba,quant_stipend_or_premium,mixed_quant_qual_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-0e099dc83af06bed81dfbe82,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-b48ff7abfa115c6fcdb48176,Warren,OH,Midwest,cba,qual_strike_no_strike_or_labor_dispute_process,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-9ffbd586b3066cf92d906f84,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-c32dc5d023f278572e1311be,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-dec84e67471ef23989dddcd0,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-e2c16769518caaa7fc7a1206,Warren,OH,Midwest,cba,quant_stipend_or_premium,directional_hint_only,local_context_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-20c94000082f4bbf007c88e3,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-ea8daecb7311032b762c1d3c,Warren,OH,Midwest,cba,qual_position_classification_or_civil_service_structure,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-67737e5c84a7b6dfa6f1fc3d,BRMGRS-20260802-2f411e6f5059fcdd8208a088,BRMSPAN-20260802-ec5e5776e1a9dd3fa7a05172,Warren,OH,Midwest,cba,qual_non_base_compensation_mechanism,mixed_quant_qual_claim_ready,mechanism_summary_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}"
BRMGRT-20260802-5855a002bfdab013a5a51025,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-062997685db216fbe7fd9d47,Charleston,IL,Midwest,cba,quant_salary_schedule_table,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"April 30, 2025",step_schedule,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-529ec86c2d5faa157bf5ba6d,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-0654b0b59e700a2f27c779a8,Charleston,IL,Midwest,cba,qual_other_pay_setting_mechanism,mixed_quant_qual_claim_ready,supporting_example_candidate,police_direct,original_rating_preserved,[],police_role,explicit_effective_date,"April 30, 2025",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-620d300a82b9ff555da18790,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-0debe686b461285eac410590,Charleston,IL,Midwest,cba,quant_cpi_indexed_adjustment,directional_hint_only,manual_review_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"April 30, 2025",cola_cpi,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-205ec4b97abd1026780bb1d8,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-12482e77a47753f3524c55bc,Charleston,IL,Midwest,cba,qual_other_pay_setting_mechanism,qualitative_mechanism_claim_ready,supporting_example_candidate,police_direct,original_rating_preserved,[],police_role,explicit_effective_date,"April 30, 2025",monthly,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-385ae9372b123b52292253a8,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-1fd2a26a35f1dc2a82fecef0,Charleston,IL,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"April 30, 2025",overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-2f28b9a2fd28b00681c396bd,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-2d51b1c99dfc0cb045f50273,Charleston,IL,Midwest,cba,qual_non_base_compensation_mechanism,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"April 30, 2025",overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-a124a2dde577b36238a2ce92,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-386e5ddc8bd33ebdcd960951,Charleston,IL,Midwest,cba,qual_strike_no_strike_or_labor_dispute_process,source_navigation_or_reference_only,exclude_or_write_off,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"April 30, 2025",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
BRMGRT-20260802-67afd3823da60933b15514ce,BRMGRS-20260802-7eefee100a207a0463bd240d,BRMSPAN-20260802-425958f88a0e8e7336091167,Charleston,IL,Midwest,cba,qual_strike_no_strike_or_labor_dispute_process,qualitative_mechanism_claim_ready,supporting_example_candidate,police_direct,high,"[""source_title_anchor:police_direct""]",police_role,explicit_effective_date,"April 30, 2025",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-15136-01"", ""final"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""original"": ""https://public.destinyhosted.com/charldocs/2021/CC/20210216_260/2932_Charleston_2021-2025_%28CC_02-16-2021%29.pdf"", ""scout_target_id"": ""BRM5-20260731-15136""}"
