span_rating_id,source_rating_id,span_id,municipality,state,region,source_family,evidence_category,claim_readiness_bucket,downstream_use_bucket,final_side_relevance_rating,reconciliation_confidence,reconciliation_reason_codes,role_unit_anchor_category,period_cycle_anchor_category,primary_raw_period_anchor,pay_basis_hint,source_locator_lineage
BRMGRT-20260802-9f7b8d084f6ac666ce166050,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-1a4ecc1b6a99fe53c9ff2e1d,Muskingum,OH,Midwest,cba,qual_market_recruitment_retention_pressure,weak_or_not_supported,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-a965b473da69b985fda8b872,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-29933b66429c8a9c6d7e3b4f,Muskingum,OH,Midwest,cba,quant_cpi_indexed_adjustment,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-3b228430314dfe43041d1f41,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-2dbaa57f687911e3edb6505d,Muskingum,OH,Midwest,cba,qual_strike_no_strike_or_labor_dispute_process,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-46c08ca6c8d0af7a61769185,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-36989a28a4d4045d310f7d66,Muskingum,OH,Midwest,cba,qual_strike_no_strike_or_labor_dispute_process,weak_or_not_supported,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-9f6a3dbd2ec4d9b99162255b,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-3eb5b3383d702167c7975302,Muskingum,OH,Midwest,cba,quant_cpi_indexed_adjustment,source_navigation_or_reference_only,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-c7752aa18a8f5ab0cf819bbb,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-58f3c81d295cfcf8c2be7a94,Muskingum,OH,Midwest,cba,qual_position_classification_or_civil_service_structure,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-73d641eb86219e4d4a3d3029,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-61a5db37f360acc10905e2ef,Muskingum,OH,Midwest,cba,quant_position_classification_pay_band,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""primary_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-4284de019325068015eb42d5,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-62487a516aa7717f884a8adb,Muskingum,OH,Midwest,cba,quant_percentage_raise_or_cola,quantitative_direct_text_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2018-2021,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-1adcc694238552417f61a77e,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-92c8dc2784004656e5566585,Muskingum,OH,Midwest,cba,quant_step_schedule_progression,quantitative_direct_text_claim_ready,core_finding_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-27e1f85c8918709ac5d574a0,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-9646deee1d4c265a22c323b3,Muskingum,OH,Midwest,cba,qual_position_classification_or_civil_service_structure,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""primary_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-41b5244c140d03119551e89e,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-96c9ff1a1c481ccb1a1e7c73,Muskingum,OH,Midwest,cba,quant_other_compensation_value,quantitative_direct_text_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2018-2021,percentage_raise,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-d440f099efbea0586f72942d,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-9ba85cfa2cd40ad15ef37d98,Muskingum,OH,Midwest,cba,qual_market_recruitment_retention_pressure,weak_or_not_supported,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-08fb1dff9bc842794969667d,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-9c4b49c5bd281f102ae3e8ee,Muskingum,OH,Midwest,cba,qual_mou_or_settlement,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-9bbb1e92698ca9c374f4417b,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-a5b241620239413a8c62e4ed,Muskingum,OH,Midwest,cba,quant_position_classification_pay_band,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-bbc346d8ca7b489e3ffb7f0a,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-aaf81d90f18df29f8bd6c7b3,Muskingum,OH,Midwest,cba,qual_position_classification_or_civil_service_structure,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,pay_grade,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-0cae8cc58954e06c5d9b1330,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-c05fdcbdc593d35dfbdc6843,Muskingum,OH,Midwest,cba,quant_other_compensation_value,quantitative_direct_text_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-e2100cd31e6ff6615202a63e,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-c7081f49a77c3e525aff5377,Muskingum,OH,Midwest,cba,qual_strike_no_strike_or_labor_dispute_process,source_navigation_or_reference_only,exclude_or_write_off,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-538c11802f338d6feed18314,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-ca2f174c14c2cca6ab2a453a,Muskingum,OH,Midwest,cba,quant_other_compensation_value,quantitative_direct_text_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-c965d24e2c998e4269532e6d,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-d843c1747bb720dff9f26f57,Muskingum,OH,Midwest,cba,quant_cpi_indexed_adjustment,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-09867bbbb250ca557cd3178a,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-ea1e2bb5857acbad6463e22f,Muskingum,OH,Midwest,cba,qual_cola_or_indexing_mechanism,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-55a3582ba994515c62a65877,BRMGRS-20260802-c869d5a758f65b7fea78c42f,BRMSPAN-20260802-fecef16f8cbafd67ba293a07,Muskingum,OH,Midwest,cba,qual_cola_or_indexing_mechanism,source_navigation_or_reference_only,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_contract_period,2020 - 2023,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-17312-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-CON-01-1792.pdf"", ""scout_target_id"": ""BRM5-20260731-17312""}"
BRMGRT-20260802-6447be5b63abe63cdb38553a,BRMGRS-20260802-f3d1ffb85508cb7b3ec3c913,BRMSPAN-20260802-f24a43ff546b0291816d995d,Winnebago,IL,Midwest,other_local_government_pay_policy,qual_other_pay_setting_mechanism,directional_hint_only,mechanism_summary_candidate,non_safety_direct,original_rating_preserved,[],non_safety_role,explicit_effective_date,"January 1, 2026",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-04265-01"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/wnnbagoil-meet-51ef9d2aa19a46a6bb3b7b546afc4f70/ITEM-Attachment-001-ce6af14bddb3402cbdd022332ba5160a.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/wnnbagoil-meet-51ef9d2aa19a46a6bb3b7b546afc4f70/ITEM-Attachment-001-ce6af14bddb3402cbdd022332ba5160a.pdf"", ""scout_target_id"": ""BRM5-20260731-04265""}"
BRMGRT-20260802-94061f8dd0053f8db95fe309,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-003157c8f68c35cdb704160d,Baraboo,WI,Midwest,arbitration_award,qual_collective_bargaining,qualitative_mechanism_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-bade5f1e82340e06a6388b95,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-031237b00b791a1dae128183,Baraboo,WI,Midwest,arbitration_award,qual_collective_bargaining,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-0ed30765d34f154cae6fede3,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-10016cf809b4c0e0e9193840,Baraboo,WI,Midwest,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-9b6a1601e843db26f448ac66,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-1636b3b54a9931a70050fa33,Baraboo,WI,Midwest,arbitration_award,qual_market_recruitment_retention_pressure,qualitative_mechanism_claim_ready,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-13d1f7575c4f6544d480df11,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-166c9057e1dd1881d57669eb,Baraboo,WI,Midwest,arbitration_award,quant_other_compensation_value,directional_hint_only,manual_review_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,explicit_effective_date,"January 1, 1996",unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-f7358461dc7e729789efe159,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-1e6923893ad13f17795e946f,Baraboo,WI,Midwest,arbitration_award,qual_market_recruitment_retention_pressure,qualitative_mechanism_claim_ready,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-3267d173d7d86f8dbaede7ca,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-53f8ff124f98246c48318cc8,Baraboo,WI,Midwest,arbitration_award,qual_non_base_compensation_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-bc253d8cb17ab1d7d7636fda,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-58f620956972c3b1792981ad,Baraboo,WI,Midwest,arbitration_award,qual_market_recruitment_retention_pressure,directional_hint_only,manual_review_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-bdc87fb9ca1fcb812bfe6cac,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-5dea31e688e9214fcf70a3f1,Baraboo,WI,Midwest,arbitration_award,quant_overtime_or_holiday_rate,quantitative_direct_text_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-459329f6a65642fb0c1d4498,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-62f82c82164dee56bacd9fef,Baraboo,WI,Midwest,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-9d6356604b4e79f849e49e0f,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-7c81a9bbe30561c55e09b2d4,Baraboo,WI,Midwest,arbitration_award,qual_non_base_compensation_mechanism,quantitative_direct_text_claim_ready,supporting_example_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,overtime_rate,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-3aee22e43603ce1ead326485,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-7e3ff21192cf7b3ff5cbdca9,Baraboo,WI,Midwest,arbitration_award,qual_factfinding,qualitative_mechanism_claim_ready,mechanism_summary_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-3d97f4284cb03a8bc2775980,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-8c36950e99a36c260a37fbc9,Baraboo,WI,Midwest,arbitration_award,qual_comparability_or_parity_language,qualitative_mechanism_claim_ready,local_context_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,unknown_or_mixed,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
BRMGRT-20260802-44da721ba73ef9d9b5e71ce3,BRMGRS-20260802-fd08f34dde9d86bd7505684f,BRMSPAN-20260802-97328ef6edf54a8949a8037f,Baraboo,WI,Midwest,arbitration_award,qual_non_base_compensation_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]",non_safety_role,missing_period_anchor,,allowance,"{""candidate_id"": ""BRM5C-BRM5-20260731-06379-02"", ""final"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int28691.pdf"", ""scout_target_id"": ""BRM5-20260731-06379""}"
