text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_3020dc8abb7df01ba7bb8406,pr_1f803eade6b8ce3ae791ed39,sr_8ac316491a1151b601723e83,NSCQ-NY-20260720-0040,TRI-57dac7735ba4de4541ea,VER-683fedf336cc77fcfb6c,SOURCE-REVIEW-BATCH2-500-2026-07-24,NY,Watertown,CITY OF WATERTOWN,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0061_sr_8ac316491a1151b601723e83.pdf,afb0908cbc21b1584ca6ea2e39c724bb1e8baf240e939afd930cb035638f4b3c,3521690,application/pdf,35,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,991,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_1579d6676e61d539a018a0d9,pr_eabe2469f170fe987d5149ed,sr_7b8e1bbe47dcd265b6bc4b5d,NSCQ-OH-20260720-0735,TRI-e509b996308a58438dad,VER-712735a7060bcd957dc0,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Highland Heights,CITY OF HIGHLAND HEIGHTS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,b747ad08113896157af804b04f2334648928490674671ebcae54523a8132af97,1172681,application/pdf,42,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,992,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0472546bc54755214fb70410,pr_4c6e95f5e4c0c56016e1e573,sr_ebd90e713ff971dd9bbf5d78,NSCQ-OR-20260720-0157,TRI-b6a255f2d695b1ffb5ac,VER-e85ef5c383cbaa3d054f,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Hood River,CITY OF HOOD RIVER,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0208_sr_ebd90e713ff971dd9bbf5d78.pdf,35b1086831b75b42463816db71ec59fa9840441309e3ba5c55ab0685329925df,1528193,application/pdf,30,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,993,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_1baec6946320481642d2923d,pr_337cc0aa70599123ed659e1d,sr_f9cba90cb1e5e4c8533231bc,NSCQ-PA-20260720-0082,TRI-d933f06f5bd4f7c0d49f,VER-6265add7d39b142cef4a,SOURCE-REVIEW-BATCH2-500-2026-07-24,PA,West Chester,BOROUGH OF WEST CHESTER,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0063_sr_f9cba90cb1e5e4c8533231bc.pdf,b3fbeac4f3d62be4b512d1df25b8a3762219f88db6020b114ea14520be9d679f,400438,application/pdf,30,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,994,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_081cda28dff2d13d6c6fd920,pr_2a929eb36e5dac58f36463a5,sr_9cec1db3871b963cbb194f46,NSCQ-VT-20260720-0014,TRI-4e49bb44f49be4fc83e8,VER-a0e8f469623df5a86c67,SOURCE-REVIEW-BATCH2-500-2026-07-24,VT,Winooski,CITY OF WINOOSKI,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0035_sr_9cec1db3871b963cbb194f46.pdf,3b7d6bd3300c0c253914be19e319242c28e4a03f486ee54d0fea49e0e4e94ca4,497323,application/pdf,41,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,995,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_bda5337363e7162c2d76cca1,pr_b0aed3aa1c93c1e0f1adff1b,sr_4e26f13d32a0aedeadc48bd1,NSCQ-WA-20260720-0113,TRI-1cd8fe76a8740baa3b96,VER-8885e41c876f4676c693,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Issaquah,CITY OF ISSAQUAH,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_4e26f13d32a0aedeadc48bd1.pdf,7d74dbdac66a89c8a6392fef88e9d22b497072f468f6b5406c2ea7cdd47e303a,685341,application/pdf,32,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,996,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_2874313429da3a78bdc0e2a3,pr_a4ebf681ec5f9b4aeeebf12b,sr_086a6fa46329dfb544fc4f64,NSCQ-WI-20260720-0034,TRI-d1a7a97a14c24593aad4,VER-577d236e46acfacc069a,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,La Crosse,CITY OF LA CROSSE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0197_sr_086a6fa46329dfb544fc4f64.pdf,17f4f3529d0bb344ac6acdfec5c500751da72f91e147731e43ea5f3be8a9d35c,975320,application/pdf,45,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,997,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0e0352dcf82b4949b4b31cb0,pr_fc163e54d8b005a51a35b2bb,sr_dcae25c8b0630a7188cd55ee,NSCQ-AK-20260720-0001,TRI-57986e1553f30efbfbff,VER-4fdf394f47920a005a87,SOURCE-REVIEW-BATCH2-500-2026-07-24,AK,Anchorage,MUNICIPALITY OF ANCHORAGE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0164_sr_dcae25c8b0630a7188cd55ee.pdf,44e7b85b4e747c8df2ca7b531800885c135b8006bb15ae284ff645b1833a6563,1228277,application/pdf,74,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,998,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_bb4de8c27560c198051ef581,pr_92588bed9e1aef1230aa35e4,sr_ad34408293ce828d817e6e88,NSCQ-CT-20260720-0060,TRI-416e69507b5484f3c54b,VER-cee1cca1a0c7881a3267,SOURCE-REVIEW-BATCH2-500-2026-07-24,CT,Manchester,TOWN OF MANCHESTER,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0022_sr_ad34408293ce828d817e6e88.pdf,40abc7fe8e46c8fe41803f182ee69713b86c4a2d41558fb3b593c27bb52647c7,3012237,application/pdf,96,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,999,51_to_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_baa3e4bdfe6488c1e98d5f25,pr_4a246bb787494798d008f192,sr_dea222b86ff69c990042f7b2,NSCQ-FL-20260720-0020,TRI-cd05f82c2de76b8d3809,VER-0d599d04542e9d5dd2ef,SOURCE-REVIEW-BATCH2-500-2026-07-24,FL,Hialeah,CITY OF HIALEAH,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0204_sr_dea222b86ff69c990042f7b2.pdf,17c0e23e2e77aafa7917903b462ebd6386667e12fb40be865e58a118eda98420,1747602,application/pdf,61,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1000,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_3d2d74d057672fd0c9762b36,pr_6dd0ae5bc1d879552b3427a6,sr_bcd70abb6a05144aed1f1188,NSCQ-FL-20260720-0086,TRI-95ef0898e945313814fb,VER-0e826c784f0a550d6310,SOURCE-REVIEW-BATCH2-500-2026-07-24,FL,Largo,CITY OF LARGO,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0109_sr_bcd70abb6a05144aed1f1188.pdf,2dadd891c575387bf066f13390bf6d329c63c98808e3fcd7577dbfea30472f4a,3852352,application/pdf,55,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1001,51_to_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_f785a73a0c20e4266d76cb13,pr_5d8b919dab53c356f27e76dc,sr_884210e072bd551abba7d407,NSCQ-IL-20260720-0231,TRI-0c930fe04fb171cd5578,VER-0372e6591b9091e07021,SOURCE-REVIEW-BATCH2-500-2026-07-24,IL,Algonquin,VILLAGE OF ALGONQUIN,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0003_sr_884210e072bd551abba7d407.pdf,7e92985ed2dacdad73e654c6e671d667c53505af6654b50656a8256a4add4c7b,1754091,application/pdf,90,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1002,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_ba5ea2fbaf61fc99df29f2c2,pr_cca701c6ca96a619488d4c22,sr_87d4e77cffb596d77d48d057,NSCQ-MA-20260720-0033,TRI-82dbc1a843e30b98016a,VER-b3ccce12232937c8918d,SOURCE-REVIEW-BATCH2-500-2026-07-24,MA,Cambridge,CITY OF CAMBRIDGE,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0073_sr_87d4e77cffb596d77d48d057.pdf,36c40dea9e74e75058e1bfaf3d4329eaf277d21e172c909667031649f6512a23,739241,application/pdf,81,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1003,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_7481aa1bad29aee744c50af9,pr_4292b7fa6de4bbe71bde09c9,sr_7a21955ca675354a21d7c0ab,NSCQ-MI-20260720-0030,TRI-0b48758226942601619b,VER-4900599700264de89507,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Flint,CITY OF FLINT,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0123_sr_7a21955ca675354a21d7c0ab.pdf,96deba8ce95bf2b7532d27c562cd3a2ff1824c56d944cba44f393d59f7bfd2aa,2475536,application/pdf,52,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1004,51_to_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_adf4ff4a434c4152953044c2,pr_907d59e6bbc563366c2cb4f6,sr_bbd627e6674455f7475e2a70,NSCQ-MO-20260720-0023,TRI-7ba241d02f7ed41ef067,VER-2d2a52fcd1c30084ac35,SOURCE-REVIEW-BATCH2-500-2026-07-24,MO,Ballwin,CITY OF BALLWIN,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0125_sr_bbd627e6674455f7475e2a70.pdf,4843ad23006500aac592ba40fa0f65206d8e635544e372d5d4f07deb42b5bcdf,5216280,application/pdf,81,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1005,51_to_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_61a0e3bdb1434f680222c153,pr_a59069c53f2e6d4d451bf39c,sr_6c39e1fc9fb0a7b29a6c6ad6,NSCQ-NM-20260720-0018,TRI-36ff7482c1efe980ff98,VER-7f8c460cac78170f7230,SOURCE-REVIEW-BATCH2-500-2026-07-24,NM,Hobbs,CITY OF HOBBS,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0191_sr_6c39e1fc9fb0a7b29a6c6ad6.pdf,92235fc94b260edfcfcd953240147efaeae09b858e2948f72a93517e31303796,8242747,application/pdf,62,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1006,51_to_100,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0e5fc009bb62adee9e43d9fe,pr_a865a6226ae1032bb9bb3d91,sr_ab020d2123019581b612bdc6,NSCQ-NY-20260720-0066,TRI-fc8487de2e716777ea64,VER-75cf9f8dc8253e8f616b,SOURCE-REVIEW-BATCH2-500-2026-07-24,NY,Long Beach,CITY OF LONG BEACH,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0013_sr_ab020d2123019581b612bdc6.pdf,bca3f50901874a7b46d0319f8e1b32fa05bfa366ac3fde451a452a65afdc4abb,823216,application/pdf,60,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1007,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_eb5c699da71cdd0d1615f213,pr_866a2df50135e64f2b356b6e,sr_eecbcc4d07a511ab41c565dd,NSCQ-OH-20260720-0071,TRI-f4756a5f02caebbfed34,VER-1f8dd5df24d6784eb03d,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Pickerington,CITY OF PICKERINGTON,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0201_sr_eecbcc4d07a511ab41c565dd.pdf,efe171570af4fafd72631afd561e8a9d8885caf9478b6601d89d399dd76b3724,890906,application/pdf,57,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1008,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_e39987787643fc3fe6f98a6a,pr_c1512fe6441c52217e5d68ad,sr_7782164028279674b1b73cef,NSCQ-OK-20260720-0014,TRI-1adc26dfef34d98dcaf9,VER-8adb5a300f2c4a96abe6,SOURCE-REVIEW-BATCH2-500-2026-07-24,OK,Lawton,CITY OF LAWTON,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0240_sr_7782164028279674b1b73cef.pdf,47d799d6b76ad2675bcfc41b39b52d5a567a328f8718f20b6a2f8076de95b22a,569060,application/pdf,81,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1009,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_9250c98fd03313af4fe4e535,pr_ca27ff1e471597017ddcafdc,sr_25e2a9b7cf862022087b2c55,NSCQ-OR-20260720-0040,TRI-e6770eafb8f87fe8dcb1,VER-02d96d608bfea40c1b61,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Corvallis,CITY OF CORVALLIS,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0008_sr_25e2a9b7cf862022087b2c55.pdf,3868b135443468a4ae1cff1b503fdc7df0066467c9caf6dd360d9ba7a1da99a3,697913,application/pdf,52,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1010,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_463c4e049512f7ebe580f387,pr_dc810fed8279e07ce0e42761,sr_a7a1116fa84bceee5c8a620b,NSCQ-TX-20260720-0013,TRI-d24e6173ab2b490154e2,VER-3532e2d24f958a29340c,SOURCE-REVIEW-BATCH2-500-2026-07-24,TX,El Paso,CITY OF EL PASO,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0150_sr_a7a1116fa84bceee5c8a620b.pdf,f972df1f18695ae25b49db135c77fb421214e7e7c58177c541b9c8b378092e11,1196003,application/pdf,86,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1011,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_8cfb4e8e259ca1286faa1f36,pr_6647275eb02e519c0c5be4c5,sr_d6b150c80e0135ae5459542a,NSCQ-WI-20260720-0021,TRI-7ba86791124863d25dc3,VER-575017271db6f6962b76,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Janesville,CITY OF JANESVILLE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0075_sr_d6b150c80e0135ae5459542a.pdf,1a268522c3e91e577dbb5310bd296fb0f118f8254de5c889b2ecec56f8c6a74f,498704,application/pdf,51,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1012,51_to_100,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_37ef1c408d3d4578b9ad5c7e,pr_6f34318987367d20129283fd,sr_76b99d1e24dd0387b9eae9f9,NSCQ-FL-20260720-0023,TRI-1b3d885f461171567896,VER-88541bbc172218d7ff27,SOURCE-REVIEW-BATCH2-500-2026-07-24,FL,Fort Lauderdale,CITY OF FORT LAUDERDALE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0122_sr_76b99d1e24dd0387b9eae9f9.pdf,7495645f88cae492c89bb5924bf67871b9172b9cae954c49fa6a8baf04523a28,1836075,application/pdf,104,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1013,over_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_fdc5ce9be3c0125c300d083f,pr_f567a5a78c96cefea3956fd2,sr_fd8d13d176b6713d6566ec0b,NSCQ-KS-20260720-0027,TRI-ee6365d33a7623247ca3,VER-5514205e230f395413e2,SOURCE-REVIEW-BATCH2-500-2026-07-24,KS,Dodge City,CITY OF DODGE CITY,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0190_sr_fd8d13d176b6713d6566ec0b.pdf,0af53796f1f6d950be2a6934d3816ac21e98c58760260b38f8c8068453cc41b6,5381905,application/pdf,107,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1014,over_100,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_d49b12269b6a93372da1e05c,pr_e65d89f25f2376bcb01d9407,sr_422f92537eff6798d03d240b,NSCQ-TX-20260720-0010,TRI-da4f60252caa3e7d87b1,VER-fdde38cf6f14974b8f4d,SOURCE-REVIEW-BATCH2-500-2026-07-24,TX,Fort Worth,CITY OF FORT WORTH,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0205_sr_422f92537eff6798d03d240b.pdf,4effedc5f539d50919dc900a0a1c922077b478cf243f0e034b8c38cf5e3980c9,1051500,application/pdf,101,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1015,over_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_7466918efa7c45e8bf1a2132,pr_4d87d060d4245a717cdc57d0,sr_a0cf04650a1978eb5668a094,NSCQ-FL-20260720-0230,TRI-f5c3c3345204f2a04256,VER-ae45af7b39a31ef796bb,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,FL,Safety Harbor,CITY OF SAFETY HARBOR,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0093_sr_a0cf04650a1978eb5668a094.pdf,d01ea31ec331016dfc070e5549df3a680f7ec6eddf0ab523048721cf8a5face6,264130,application/pdf,12,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1016,11_to_25,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_5afe02792f9d026b9273b74a,pr_93d29df800ba2b0a4e8ea081,sr_e86afa216274922d99671f36,NSCQ-OH-20260720-0271,TRI-5121ee580b69c287c08a,VER-72c1e9ed6ac9edd8ea3e,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Broadview Heights,CITY OF BROADVIEW HEIGHTS,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0284_sr_e86afa216274922d99671f36.pdf,b9ed4084687ffdc0875f95a6d92066ec022490dafd08563417dcd9a2bff20b8e,4168427,application/pdf,23,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1017,11_to_25,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_14a6d2c254da594076317be7,pr_f924426d320c577f7a981f59,sr_9ed197b592fa138ec36915bc,NSCQ-OH-20260720-0811,TRI-5edfaa852e39fd3058d1,VER-889eb8bb0f712698b6c1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Colerain,TOWNSHIP OF COLERAIN,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0004_sr_9ed197b592fa138ec36915bc.pdf,d5b189a355483c94fb64912622d039e145683c07c78eacf605f98c969cd6e283,2975077,application/pdf,24,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1018,11_to_25,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_7f5ddb0014c991132c32498c,pr_089238bb091b17912fb45e06,sr_1ab34fb2d73ce8350a1b96fe,NSCQ-CA-20260720-0342,TRI-8a54bef4cf959d118aee,VER-35524afcbea730c9d1fd,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Woodland,CITY OF WOODLAND,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0015_sr_1ab34fb2d73ce8350a1b96fe.pdf,50ff54dd0e535358fabdacb873866c68022e9af5214200201adc6402b92ec5c6,373019,application/pdf,36,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1019,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_15e493ad52dc1efa4013b4df,pr_4d9c7ec7390e5b1135645da3,sr_1f02ab58777902eb58c9cc35,NSCQ-CA-20260720-0087,TRI-709fa525c777bc5acf85,VER-9b34021fa71d372d6f22,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Corona,CITY OF CORONA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0166_sr_1f02ab58777902eb58c9cc35.pdf,25a7a593218de1df66361c203d01d09e1ea49c68b35d43372929925c42c0db68,565244,application/pdf,40,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1020,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0684be586265b493a7fd6dbf,pr_d574b8aec56c7ffbade514e1,sr_7c305b98ecd9df75738cad09,NSCQ-CA-20260720-0055,TRI-84b8202a6599d7ee3db9,VER-2af2b9f66bca53b0d38a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Santa Barbara,CITY OF SANTA BARBARA,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0105_sr_7c305b98ecd9df75738cad09.pdf,2daf127fd16083bf23566de624124989a08d063a8b41cfc03ddb690c0c271680,223374,application/pdf,40,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1021,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_7c5fb023da0bba527a676336,pr_552f1a8f5a995e6a5ec81324,sr_9f9892dd6eb5e453d0feebc4,NSCQ-IL-20260720-0229,TRI-db75d33ee215b5e3ce6f,VER-fa9b02d9dee4cf79c58c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,IL,Gurnee,VILLAGE OF GURNEE,fire,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0099_sr_9f9892dd6eb5e453d0feebc4.pdf,ec710d282a24ad11814369baf74a44c7ba7af3ddfd24f108b83df8893a4d657e,555313,application/pdf,45,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_3,1022,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
