text_table_detection_id,pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_page_count,text_layer_status,text_table_detection_pilot_id,text_table_detection_lane_id,pilot_selection_rank,page_count_bin,artifact_byte_size_bin,sample_selection_reason
ttd_0da2afefed58accb774427c2,pr_969fbab3a52777dded5e5944,sr_21406bcb9713c9bd3ade26eb,NSCQ-MI-20260720-0063,TRI-750e7579517a4c307b79,VER-a5d73983bcc94b32e0d4,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Battle Creek,CITY OF BATTLE CREEK,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0071_sr_21406bcb9713c9bd3ade26eb.pdf,1aa89e9e7a2cfcdc6c48fcf670f8c3b72cd8b5770644ebcb8033bb920ebae5e8,1051860,application/pdf,41,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,74,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_215d81ff29a04f7c400fc0b2,pr_4f5cfbc597777715edf48fea,sr_e9ad5c6322946be86acbc110,NSCQ-MT-20260720-0008,TRI-2d7d1124a8594cf80288,VER-c0d9c56c39b60e57a4b4,SOURCE-REVIEW-BATCH2-500-2026-07-24,MT,Great Falls,CITY OF GREAT FALLS,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0182_sr_e9ad5c6322946be86acbc110.pdf,3f1fc36206330390d3e53e2d3e6ddbaa253765b7b347b10ab792744693bb483d,362576,application/pdf,32,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,75,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_a9831c52bf3331711be81af9,pr_de10117984d0f534b551dade,sr_558c0059a95f30f9edecf565,NSCQ-NJ-20260720-0091,TRI-57c19dc74ca6fdf3ef1a,VER-59e57c61f0b1bbacddb5,SOURCE-REVIEW-BATCH2-500-2026-07-24,NJ,New Providence,BOROUGH OF NEW PROVIDENCE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_558c0059a95f30f9edecf565.pdf,47269470a3a0a036f41c243dc5f27a156ab96846249dae8029270c730348d126,218945,application/pdf,41,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,76,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_853cc949aa2d9d97fc490cab,pr_8c82d9aed8329985cea094ab,sr_543914a024e938f28c73686d,NSCQ-NV-20260720-0005,TRI-b234fe80c28e5b1cdeb7,VER-cfa03116953f898855e4,SOURCE-REVIEW-BATCH2-500-2026-07-24,NV,North Las Vegas,CITY OF NORTH LAS VEGAS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0083_sr_543914a024e938f28c73686d.pdf,0dd8b2cda1fe3f5cc7e56abf92a1b6ab27977f470079fda0b9494c21f4262cd2,3835194,application/pdf,42,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,77,26_to_50,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_f4d5e2e1bc9c8903473a0210,pr_6ccf5de0e3ff7739d90bb275,sr_2c2ba096774b11bbe89a5bf4,NSCQ-NY-20260720-0094,TRI-2f9814e1888c1fe57f80,VER-617bfc0fc2b54715f917,SOURCE-REVIEW-BATCH2-500-2026-07-24,NY,Lockport,CITY OF LOCKPORT,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0118_sr_2c2ba096774b11bbe89a5bf4.pdf,2e76891737db514da72485425b5ffa2a7c3d46c3fe82c9253f652f186b5202f0,233665,application/pdf,50,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,78,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0609bf6bc9969796243af055,pr_394d3c4bff7d5566b4d2fb50,sr_027d9494bc23c2447c5f37d3,NSCQ-OH-20260720-0452,TRI-b5adca4920baff46d943,VER-bd628bc82f71874714de,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Bedford,CITY OF BEDFORD,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0192_sr_027d9494bc23c2447c5f37d3.pdf,a54efbdcda9ed4dafa56c1010e544be786ae420df3c702efb4505ed245c677e8,9029543,application/pdf,35,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,79,26_to_50,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_31ac60a681c5540038c696d6,pr_87a5bf8e28d8ee529029963b,sr_a9b38dd8bc83d407854145fb,NSCQ-OR-20260720-0068,TRI-e7b24e87c481ffbff533,VER-42021c2a1e9eb683ec54,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Roseburg,CITY OF ROSEBURG,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0126_sr_a9b38dd8bc83d407854145fb.pdf,9cce52c6bc0c8e5330c079880e0ea99bad6d258444d1337331a4b0a39e18f025,1516782,application/pdf,35,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,80,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_0802160cf54b82da8feb8ac6,pr_e3de13e9dc19824bcfe1573b,sr_e14e103ca008649070fe7373,NSCQ-TX-20260720-0075,TRI-92532fbbcbb4e2c1dc72,VER-4f06a2337af24f1283ae,SOURCE-REVIEW-BATCH2-500-2026-07-24,TX,Temple,CITY OF TEMPLE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0044_sr_e14e103ca008649070fe7373.pdf,afe47b154d95a02807d565c7806e3cb9855e00050dec3419d3239c2bc17b3295,648506,application/pdf,50,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,81,26_to_50,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_a3e087ed8d185982dddb56b4,pr_3e89e22544ffb000c6bac5c0,sr_c0af98039032f7ace714c597,NSCQ-WA-20260720-0053,TRI-ec9bc03b014ead4c74e9,VER-a218f289f7c046e7dddb,SOURCE-REVIEW-BATCH2-500-2026-07-24,WA,Lacey,CITY OF LACEY,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0072_sr_c0af98039032f7ace714c597.pdf,4a0ead1ad9ef764e85f0b4b6d99323e81032bd47a41b27de73bd00543a712a96,262109,application/pdf,27,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,82,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_146eaa6c72e5c48826ee015d,pr_921eaa72401da0c8ab5f8cd6,sr_b665da111432951bfd16a98f,NSCQ-WI-20260720-0040,TRI-e5cf0b9edbbc64762313,VER-700e0bd8788d569d4266,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Fond du Lac,CITY OF FOND DU LAC,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0079_sr_b665da111432951bfd16a98f.pdf,3fb6a8b82fafcc469f113ab3dfd80e2d1a3cb671770c6b552f2520229f76d0f1,470118,application/pdf,39,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,83,26_to_50,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_5ea9e73b5c1f986ce8cebe11,pr_3c1060100d37efc23367e6e2,sr_9c5d52dc460ebd5cfc4ce342,NSCQ-AK-20260720-0028,TRI-e7d8c176b91518472af0,VER-da2f78a845a8ff70a216,SOURCE-REVIEW-BATCH2-500-2026-07-24,AK,Soldotna,CITY OF SOLDOTNA,police,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf,957fa719f739534d6893d9f7ebee910a6ce1ebc7471f73b6f80572803b7ed2d4,696566,application/pdf,62,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,84,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_2c2373042c6cea6bb10a3839,pr_3d628f9d86197b061af04ae0,sr_6baf271b6d3d30a202e00724,NSCQ-CA-20260720-0057,TRI-c0805c510d2cdebd946a,VER-5e0cb89df68422b8d803,SOURCE-REVIEW-BATCH2-500-2026-07-24,CA,Berkeley,CITY OF BERKELEY,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0164_sr_6baf271b6d3d30a202e00724.pdf,b3142d1d797b4250eccf27ff3a3a0aa4722c2b11c8caa83fa3556e94c6c9242c,2064852,application/pdf,84,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,85,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_1b70b1ccbd7e31ecb0062231,pr_62a2160e3cc97a9bec8cb99d,sr_fba5f85224d6a7f9693c7314,NSCQ-CT-20260720-0037,TRI-aefb1762ad810a4df848,VER-8b04ed6cd795eae24f72,SOURCE-REVIEW-BATCH2-500-2026-07-24,CT,Middletown,CITY OF MIDDLETOWN,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0173_sr_fba5f85224d6a7f9693c7314.pdf,01fa68c6202e49f8b608c93b83d90734b9da6eb97677a469461155c8414b9927,2349699,application/pdf,71,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,86,51_to_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_b3186bd051ef12b019d439e3,pr_b4f86cb03de8f4477c750718,sr_bf1eda5abe8737085475275c,NSCQ-FL-20260720-0029,TRI-b645b4abab45535f4186,VER-89696abc6e564bd6a8c1,SOURCE-REVIEW-BATCH2-500-2026-07-24,FL,Hollywood,CITY OF HOLLYWOOD,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0166_sr_bf1eda5abe8737085475275c.pdf,b110337fb38736086bbbfce212a8637a9bf77743dc57584eb8e340085d2f2e7c,914330,application/pdf,79,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,87,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_28595da5d9975defbccd9686,pr_c636e00642bbe28b32147929,sr_042fc15b14e622a60bd2e10c,NSCQ-IA-20260720-0012,TRI-b841f1819362cae6ed13,VER-443072acbae2268d20e5,SOURCE-REVIEW-BATCH2-500-2026-07-24,IA,Davenport,CITY OF DAVENPORT,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0174_sr_042fc15b14e622a60bd2e10c.pdf,235853835d4d8b49c5703dc6bbe9e5e6bf4a538988656ea8ea7debae4bf1dd36,2790099,application/pdf,51,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,88,51_to_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_b5e11dfc6c5d9a7b5fae926a,pr_e5cd52c10b7bd30376d9a27f,sr_cdf1d99ccb1ae2633e4e43be,NSCQ-IL-20260720-0110,TRI-5c740e47be3d405fe8a7,VER-ffd3dd8d6acc74942825,SOURCE-REVIEW-BATCH2-500-2026-07-24,IL,Romeoville,VILLAGE OF ROMEOVILLE,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0194_sr_cdf1d99ccb1ae2633e4e43be.pdf,8c711ea5accb22cbf3b450fa7c301594d57406b136d90df9d13bd57c056ce114,625311,application/pdf,88,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,89,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_ded779e2ad8bf33b6533bb3a,pr_12db223549b69708897c11e7,sr_64a7d44a49b1aa998246b46f,NSCQ-MI-20260720-0024,TRI-cf9757d55efda28d73c9,VER-c5be088b5ac23cfe5200,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Midland,CITY OF MIDLAND,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0196_sr_64a7d44a49b1aa998246b46f.pdf,9755dc782ab0eb97973b25e338c9ceb9a6d76d05ff9d715acaf8d2b9d57a8568,489178,application/pdf,69,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,90,51_to_100,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_5932fb1d9743225b0fae2486,pr_cbfdb0a4bf9ca88a214e7664,sr_71b02ab7ca430108cc731715,NSCQ-MI-20260720-0003,TRI-497db65c48438808a80f,VER-44536a1dc833f0ca8ccc,SOURCE-REVIEW-BATCH2-500-2026-07-24,MI,Lansing,CITY OF LANSING,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0205_sr_71b02ab7ca430108cc731715.pdf,e2223ed7e5795c3dec3af002fe789a5a9b101d778f3413b1e408e618ccecb634,922481,application/pdf,76,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,91,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_10d84b8f79d819c47f1a4ccf,pr_4cbd1b9cb876c054f32ac55c,sr_4ee6fce6ddfd674a46638fc6,NSCQ-NH-20260720-0005,TRI-b23aa4b6810fd1c5bc36,VER-1f4f41e294af55f2bb9b,SOURCE-REVIEW-BATCH2-500-2026-07-24,NH,Nashua,CITY OF NASHUA,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0210_sr_4ee6fce6ddfd674a46638fc6.pdf,7980e996d772f74b3314149164a002ad8ff2047c622ea383264462ca71d4dfd8,8468638,application/pdf,74,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,92,51_to_100,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_c5055581d4c8e71b3d946950,pr_9d009d2deb9953def5af5c03,sr_e3a2f570b334093b920b1758,NSCQ-NV-20260720-0009,TRI-9cadf2cd7d089f39792b,VER-6da2bf2d4ca6647a7611,SOURCE-REVIEW-BATCH2-500-2026-07-24,NV,Reno,CITY OF RENO,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf,79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,370552,application/pdf,55,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,93,51_to_100,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_d8fd1335c48c8ef4267a9525,pr_f2b4e0620656153f780ac39d,sr_7ff9a17873eb56f92d9b4e88,NSCQ-NY-20260720-0047,TRI-31365e0b985ae83917d6,VER-90370778f7228711fb9f,SOURCE-REVIEW-BATCH2-500-2026-07-24,NY,Jamestown,CITY OF JAMESTOWN,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0131_sr_7ff9a17873eb56f92d9b4e88.pdf,0f9d723f2b9f8bab074fc39fe2429d903adaad7090e9ba1bc388eb1b6e5e9d9d,1847596,application/pdf,58,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,94,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_fe7f11ac57467bc855f293d7,pr_eeecd178bcfcbb84390de595,sr_8f463436164e9f45fcc5bd09,NSCQ-OH-20260720-0192,TRI-5d0c0a14def07389d771,VER-45fa7c91e0c30fad6fa6,SOURCE-REVIEW-BATCH2-500-2026-07-24,OH,Athens,CITY OF ATHENS,police,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0001_sr_8f463436164e9f45fcc5bd09.pdf,870bdec71e1c5843fe5f9213050455564dd05c8f275f5deb32b8ef20cb33c396,5689714,application/pdf,55,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,95,51_to_100,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_7bad34d83cb6b401e0515e11,pr_7239f0e8394319f0a28eb136,sr_7a30cb8faba8b610ac10d5ae,NSCQ-OR-20260720-0033,TRI-cf46e0e4f57926526d25,VER-a61fc595127bb0b51a23,SOURCE-REVIEW-BATCH2-500-2026-07-24,OR,Lake Oswego,CITY OF LAKE OSWEGO,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0113_sr_7a30cb8faba8b610ac10d5ae.pdf,b008dea15bbff5c00a7a301cd657552d0953af16b1a0f5eea58a43cf051a4778,582684,application/pdf,58,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,96,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_6e0fd232d718c1d0bc50fdd7,pr_ea8df25869e6cf8718c6d411,sr_5424598e2058de71910e6e42,NSCQ-RI-20260720-0014,TRI-e0d2cd8d23cd1305bd8c,VER-e8d1cc62b94edd65257f,SOURCE-REVIEW-BATCH2-500-2026-07-24,RI,East Providence,CITY OF EAST PROVIDENCE,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0212_sr_5424598e2058de71910e6e42.pdf,29e7a71bd04ddcb43fab8b8aaff89b489a54e19ff146313d450defb7966d1f88,590422,application/pdf,62,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,97,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_c4797f0b239ff2b07f00c68e,pr_63b686ccdbf8d96cc9f091bc,sr_4dcba46d6bf5dc0b0de407c0,NSCQ-WI-20260720-0012,TRI-286960d635459c980a4e,VER-1a1f6bd26bd8bd5f5b14,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Green Bay,CITY OF GREEN BAY,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0009_sr_4dcba46d6bf5dc0b0de407c0.pdf,f7085c92dbe3b76389c563837911383dffa9f4d1037d1f05a081cf9a1ab7268d,8998231,application/pdf,77,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,98,51_to_100,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_d821958e14d281174493f8bd,pr_ac8c223aba1a2a8e96318bb9,sr_34ad9ed662409398431ed3e2,NSCQ-WI-20260720-0037,TRI-131b03be949bbaf34cbe,VER-cdfb75e4b46978a399c0,SOURCE-REVIEW-BATCH2-500-2026-07-24,WI,Sheboygan,CITY OF SHEBOYGAN,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0110_sr_34ad9ed662409398431ed3e2.pdf,20ff42ff79cb9af2a744ef3acf4f0c841a1a483f98140fbf2f80812e93cd29dd,1119616,application/pdf,55,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,99,51_to_100,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_5930f3e04ed620b91413c670,pr_11588f12c39cb7b217109c3a,sr_43abf022b06087feb3f3050a,NSCQ-IL-20260720-0081,TRI-10caf95e60d4f7404519,VER-97a17c751f0f92d5520f,SOURCE-REVIEW-BATCH2-500-2026-07-24,IL,Oak Lawn,VILLAGE OF OAK LAWN,police,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0014_sr_43abf022b06087feb3f3050a.pdf,5562c9737239e9836bb4a7fe51df933d32216ff05efe2a3463cbfad8fff320a8,2755649,application/pdf,150,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,100,over_100,large_2_to_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_674b73782af37f1ae4932694,pr_491cefd4641e837924498aac,sr_78ad821902177817eb2970f7,NSCQ-NY-20260720-0032,TRI-2cf4e03c11d0ca75d7fc,VER-78c18d93a2b0106a9898,SOURCE-REVIEW-BATCH2-500-2026-07-24,NY,Ithaca,CITY OF ITHACA,police,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0229_sr_78ad821902177817eb2970f7.pdf,9da76ce33d1ba74f0c81d7c5f53b9f7c31ac9cd91564cdd9eec361a2bf5afd06,8541108,application/pdf,124,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,101,over_100,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_1eb66347e5bb26fe98f8aa28,pr_078260e4b5341f150a3f8ecd,sr_df3d4d20bc5668c5086613ca,NSCQ-CA-20260720-0551,TRI-c6e91ff083eed62d517a,VER-3394fadabed1021b1eef,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Marina,CITY OF MARINA,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0163_sr_df3d4d20bc5668c5086613ca.pdf,df0406aac28b36316777e02fae12f67e019bfa3691ff1db0dbbde70a2736b1a8,1207761,application/pdf,15,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,102,11_to_25,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_d8ae3029f2db57764f82cf4e,pr_271ed17ca6e4fe32c4498416,sr_c7dc85948fefd0c15786a27e,NSCQ-OH-20260720-0629,TRI-5e4f2730c8b548473692,VER-53bb2ac09841ec4d8bb6,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Cheviot,CITY OF CHEVIOT,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0290_sr_c7dc85948fefd0c15786a27e.pdf,9f3560691a95739ecdef1199f6cd784dc848c9b32c009d690cefb3c0fd351790,317108,application/pdf,23,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,103,11_to_25,small_le_512_kib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_4cf48593536f41ede7266682,pr_dc0d1f5295bfe9e2e84246a0,sr_a72cfe5b21a5d803d1596325,NSCQ-OH-20260720-0520,TRI-303891566dd9b9e383a1,VER-5b115e3446d37070f782,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Delphos,CITY OF DELPHOS,fire,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0141_sr_a72cfe5b21a5d803d1596325.pdf,2fa25e88b297700c64847bd4dad2e2f02545efe5ad37f3e4a253794e96625516,1276268,application/pdf,24,present,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,104,11_to_25,medium_512_kib_to_2_mib,complete durable parse_text_layer_later universe under frozen heuristic
ttd_3b7fe2bfd822fe49757e416e,pr_21f75194519538ae039061e8,sr_b3acee34751b52fc6f446e9d,NSCQ-CA-20260720-0308,TRI-1a9e508fc74e2c6aaf90,VER-2bd70835789e701c1378,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,CA,Yuba City,CITY OF YUBA CITY,fire,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0116_sr_b3acee34751b52fc6f446e9d.pdf,a8c172409860cf8cd0351bdc854881a703b28c561054058479585c9d9335de4c,6821924,application/pdf,31,partial,TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24,lane_1,105,26_to_50,very_large_gt_5_mib,complete durable parse_text_layer_later universe under frozen heuristic
