packet_id,retained_source_id,rating_lane_id,stage,attempt,request_id,backend,model,status,schema_valid,input_sha256,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
BRMGRP-20260802-18422ec9d8414e3b75077808,RMSRD-20260802-fd8f1ecd97a59fd3530f,gabriel_rating_lane_001,live,2,resp_04b2d1cb1f1753bf006a6fbd7e293c8197aec7a0b0d2a501d0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d84692968acb8a3466310109d6e7088c76027c9bfea3b64e1d5d475f52986757,16500,4391,3828,8219,24.430370,,,false,false
BRMGRP-20260802-762a941cf650cabd794ac6af,RMSRD-20260802-5dcd3c94a793c58e9599,gabriel_rating_lane_001,live,1,resp_06b43a43ad5ac4d5006a6fbd5e89b8819085572a5c3c3127dd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,27e1d9311fd5025045a68ea52fa8095851f95dd26ae3eb2ce841294700bca746,15399,4216,3865,8081,26.563037,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-762a941cf650cabd794ac6af,RMSRD-20260802-5dcd3c94a793c58e9599,gabriel_rating_lane_001,live,2,resp_0884f00c3df8c828006a6fbd7e329c819594f1c9d778e42715,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,b17bc829274d9d401afde064c283f368e59ef9677aec24f7129ed14990c675be,15540,4240,4118,8358,27.145969,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-64de5b4e2f9ddda3166e7303,RMSRD-20260802-d3e8ebb2122483cac772,gabriel_rating_lane_001,live,1,resp_095cf5745a5a2a9e006a6fbd9959508196becd0cd99e918586,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,01e14bc8dc4db624afdd650751fa4f5ec22b73427d85c37c464b9c87410549f1,15241,4044,3706,7750,24.731199,,span_order_or_membership_changed,false,false
BRMGRP-20260802-64de5b4e2f9ddda3166e7303,RMSRD-20260802-d3e8ebb2122483cac772,gabriel_rating_lane_001,live,2,resp_0bbe1ec54534668c006a6fbdbe002081938f3c6b712496a7a0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,2db5a31676f86511d6699fea977c955702df2c4d730d5b3f52bb56dc25cb897f,15382,4068,3490,7558,22.608859,,,false,false
BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,RMSRD-20260802-d68e68e0ec6dbf0d7bad,gabriel_rating_lane_001,live,1,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a3c892c6860cfdffbab0ed3be90abfcc232aeae3b4bdf0c5c7d3e4f7f8c111a3,15083,4085,3565,7650,23.931474,,,false,false
BRMGRP-20260802-bf8fa48988b285424cb6c6de,RMSRD-20260802-4eb21d2fbbb521ce6462,gabriel_rating_lane_001,live,1,resp_07aa67382ffe6ec1006a6fbd995b608195abb9e0aa4d9fed78,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,3241e2af0be9adb6743111bd14caf3f4e025a9c81abb27df6687ba252815a829,15205,4116,3410,7526,30.315965,,side_relevance_overclassified,false,false
BRMGRP-20260802-bf8fa48988b285424cb6c6de,RMSRD-20260802-4eb21d2fbbb521ce6462,gabriel_rating_lane_001,live,2,resp_09e226e1d61126a8006a6fbdbe04688195bc4010d2eccdbb30,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,46965080faa7699a4358d519472e2cb34a3a189d375e6ec2e933d2dcc4ae3923,15346,4140,4116,8256,27.927428,,,false,false
BRMGRP-20260802-059bc4a2a4e51ed885732367,RMSRD-20260802-2e1d11aaac9104b1dbe0,gabriel_rating_lane_001,live,1,resp_0775a6b9e9db3a1b006a6fbd994f0c819590b9a881539279bf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,76a859b5912193cd28384eca7db8e4fbee577330fdc58aa006b96f45d09a9a2c,15329,4171,4135,8306,36.466227,,,false,false
BRMGRP-20260802-29f00d93784a14559aefc489,RMSRD-20260802-2be3a1c382846692d665,gabriel_rating_lane_001,live,1,resp_0934665d427a6b9c006a6fbd9952388195975fd39415332384,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1d39079d68011045de9fe280106f67ee53fb23b8e4d514a8d0a6505f2f7c97e4,15862,4282,4431,8713,29.123119,,side_relevance_overclassified,false,false
BRMGRP-20260802-29f00d93784a14559aefc489,RMSRD-20260802-2be3a1c382846692d665,gabriel_rating_lane_001,live,2,resp_0a12b00149313ca6006a6fbdbe0bc081939187f5747ca4d845,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1478eee02417cc9ed72552a0544b6a24a79b090064091a728ea963e22587eb09,16003,4306,5038,9344,31.384671,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-22ecbea5c9e036df0d8386d2,RMSRD-20260802-c00e76fe1321e8543758,gabriel_rating_lane_001,live,1,resp_0bf4433efa2c8268006a6fbd994f74819485d4ef1fd2475097,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,402437f201f873bf607b4ed34facc107cac422a259a2ec8c7ccc6c43c5ffdb26,15783,4529,4654,9183,29.956610,,,false,false
BRMGRP-20260802-fb83044f0bd8fcc3b3324473,RMSRD-20260802-9d338d4600ab2b81f0dc,gabriel_rating_lane_001,live,1,resp_0e24d8a414a33829006a6fbddd37bc81959d9f940ad566485a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a487a244d12d2e048d8c75520f70876434fe7099d8dd5f6f2ac47ac111ba1345,15554,4177,4045,8222,24.913420,,,false,false
BRMGRP-20260802-016b079793c5b2fd972d5465,RMSRD-20260802-15052db7ad0cfe071d02,gabriel_rating_lane_001,live,1,resp_045c9d2a166ac5d8006a6fbddd3b248193b89a34db270e9c5e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ac6d312c1bd0e8095793661e604da0569d6167b68a9387fb9efd362c059da101,15321,4070,4676,8746,28.951089,,,false,false
BRMGRP-20260802-3f31b59c544eedaa3127dcbb,RMSRD-20260802-20525fbc2f1d66160fcc,gabriel_rating_lane_001,live,1,resp_03654e722a7f2842006a6fbddd3db48193aab8e02b8dc04133,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,c627917379c6cebc2f8d6d6bdb3ad102bbd1eea7283e9c482492e68f6bc81088,15034,4041,3654,7695,22.484042,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-3f31b59c544eedaa3127dcbb,RMSRD-20260802-20525fbc2f1d66160fcc,gabriel_rating_lane_001,live,2,resp_0b8916d32bf38d52006a6fbdfdcbac8196a9a3c1ba11a488b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,52dd362ce7d272286067fced3fadfe0d6e529967cfead9aeea0cb7c99661fb66,15175,4065,3231,7296,24.888357,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-5ee3d692f5a1e92100eba47d,RMSRD-20260802-82165cc0cd23850b97df,gabriel_rating_lane_001,live,1,resp_09165de366eaeadd006a6fbddd3a2081908467199834df9ad0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,c024af3565ec0297d3b68db848d4c798449247dbbd9b212cf14193cd5db280b1,15769,4231,3715,7946,23.249744,,,false,false
BRMGRP-20260802-b6f173ed8ebfbfcde432ffe4,RMSRD-20260802-f77c695ac77c94024c09,gabriel_rating_lane_001,live,1,resp_0e1b8317b7f62ff5006a6fbddd33c08197b9c7f0c184964784,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,3e8563dc1186066fb457ba3eed1addf0f01ee56be68ccc89c2ee43017067fc97,14656,4008,3524,7532,22.463996,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-b6f173ed8ebfbfcde432ffe4,RMSRD-20260802-f77c695ac77c94024c09,gabriel_rating_lane_001,live,2,resp_031ebd0884778f65006a6fbdfdcd148197b9737fcb31520e3f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,f96fb18cf2a76b19f24a769430cb292d56c28c7ec6fc47c28e8d82652212d17f,14797,4032,3689,7721,26.371939,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-d26a5d2f531341123482fe3a,RMSRD-20260802-52bbdc7d30bde7532d82,gabriel_rating_lane_001,live,1,resp_07dbd837d5e4e0f7006a6fbddd33148190b1f9e8486a40d632,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2e4ea615373bcd9e223952811a94039ef9ef4ad692d686a5ae3037dad7b13303,14377,3937,4897,8834,29.460850,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-d26a5d2f531341123482fe3a,RMSRD-20260802-52bbdc7d30bde7532d82,gabriel_rating_lane_001,live,2,resp_0813aecffb581d08006a6fbdfdc8bc819698484b6e0c6d58e6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,d14542692752b7062f31daa2006e2f28fcd18dcdd1f80fddb3887ebeba493836,14518,3961,3876,7837,27.497140,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-b1a1b0c49248cc5992fe3d4a,RMSRD-20260802-4b8b44ba51fbd9de4152,gabriel_rating_lane_001,live,1,resp_043f506168559da7006a6fbe1632cc81978a944b2ddc1627b3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d29f77de30f0a35d79ca3c96b3d98428931d241f62a6b80155295723432f32f4,14840,4044,3214,7258,24.439497,,,false,false
BRMGRP-20260802-b277bf4e39f013ea4fa2ca01,RMSRD-20260802-65caf19cf0f3b14b6ad4,gabriel_rating_lane_001,live,1,resp_0ea4a4777086c6af006a6fbe1639148197ae7a8b8133e4abdd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,c414ef172d8737ff45898ac10520eeea344785856b731cb64af7a99b73bc04cf,14456,4081,3244,7325,22.805256,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-b277bf4e39f013ea4fa2ca01,RMSRD-20260802-65caf19cf0f3b14b6ad4,gabriel_rating_lane_001,live,2,resp_0b5763bfe77895d8006a6fbe3130108196a6c39cebd067d13d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,3c9f06c406171f24b21760a9a80d590c7722e198422eb3f5077798e0f5b71add,14597,4105,3200,7305,19.633158,,,false,false
BRMGRP-20260802-b728cb00f1a79b384788a84a,RMSRD-20260802-930f656f36754204b547,gabriel_rating_lane_001,live,1,resp_0dcdfce10bb23265006a6fbe163840819496ea5c85f36b725c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,5250227f9538477a855699b386f9d87de6eed83ae4f451c597edd01a9ca68882,14647,4042,3831,7873,26.939844,,,false,false
BRMGRP-20260802-b9f0f22f99ffe825cda4fbde,RMSRD-20260802-d61256cea7a03f4b01e2,gabriel_rating_lane_001,live,1,resp_04aaf1bc4a020acc006a6fbe1638908193b916dd907f7eb012,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,360772f2283888f7735248467f52c97fc3069b829c6cd100846a373596743b90,15517,4189,3639,7828,25.425312,,,false,false
BRMGRP-20260802-47d0e013189986d7ccd2cb7d,RMSRD-20260802-8cc4cecd82e0fa4b2e8b,gabriel_rating_lane_001,live,1,resp_066604422f1593dd006a6fbe1637d48194b54e35177abf780e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,f4e1f08734c47b6940c9ac56f029be3736ea7cfffc20b794e31daa65856043db,14233,3852,3409,7261,24.016827,,direct_qualitative_support_without_mechanism_signal,false,false
BRMGRP-20260802-47d0e013189986d7ccd2cb7d,RMSRD-20260802-8cc4cecd82e0fa4b2e8b,gabriel_rating_lane_001,live,2,resp_0197aa9fd39596cc006a6fbe312d688195941ce728c7fb34f1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,b76b912487cae44e6f870292af354704f7f72a4e946a47039c558e246fa521d2,14374,3876,3147,7023,19.819155,,,false,false
BRMGRP-20260802-d1388f782294dcd4ab3e99f2,RMSRD-20260802-c9f9d7c48038958a7d5f,gabriel_rating_lane_001,live,1,resp_01844a4f4ae1ddd8006a6fbe1636b08197a04f88e8ca05ce64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cefec2120bab48be58dcda49ce7477d4b3018c4dd662a4855f095420c0ad7205,14773,4083,3274,7357,23.356593,,,false,false
BRMGRP-20260802-6eb4247f1fb8bede95dc85cd,RMSRD-20260802-383f86704a001d54952e,gabriel_rating_lane_001,live,1,resp_09f331dc1e1bc21b006a6fbe4505e8819396bfed9836d8742d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,ac38bb326224574846f3f77ed0b0fae6af34c5885367497306093f9c04653339,16303,4621,4725,9346,28.779798,,direct_qualitative_support_without_mechanism_signal,false,false
BRMGRP-20260802-6eb4247f1fb8bede95dc85cd,RMSRD-20260802-383f86704a001d54952e,gabriel_rating_lane_001,live,2,resp_0db940d53d1e18c5006a6fbe61ce548193bb9c586a86d86276,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,f0ec3f218f96026348a02146016e115e8b81d75772b0ffe5a3f8bc5f70af34d1,16444,4645,3402,8047,20.563846,,,false,false
BRMGRP-20260802-385480d960c2f0f720bdb420,RMSRD-20260802-46ca85fa51dbea450e90,gabriel_rating_lane_001,live,1,resp_08fd7d6dab0efcf7006a6fbe450344819081d04de0bad7c53d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,c6587c8f65f1d2491a3f5406ddd51b247576a0d245a6709b11dde318c0ceb3e0,14648,3945,4317,8262,25.400418,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-385480d960c2f0f720bdb420,RMSRD-20260802-46ca85fa51dbea450e90,gabriel_rating_lane_001,live,2,resp_06fbc72269508175006a6fbe61cdc88194bde2b35af7e79e89,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,290d0152feea4c8ed9b710ff07b342cc4bde81580aa76b96f24debdfef53a265,14789,3969,3779,7748,22.801407,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-22f9fc6d88f446081a1974d3,RMSRD-20260802-f407392717370c156258,gabriel_rating_lane_001,live,1,resp_0b6e37bf01eda16b006a6fbe44ff608190bdc611a2b1d11908,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,d986e0e7e4115595e2af7ae4bab8ce9f56c8dd996d8cb768ab47d5a3732513b8,14369,3908,2931,6839,17.337070,,,false,false
BRMGRP-20260802-00d3e657312a813961249f17,RMSRD-20260802-97e51d0d786948b39c4a,gabriel_rating_lane_001,live,1,resp_0bba516b770e40a3006a6fbe4509d08193b82fe9b3789f1eb1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,ef3503cddae453276faf68374bc575c1a8b2d866d5096158fc8bab41a5d1b898,13638,3795,3256,7051,20.587958,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-00d3e657312a813961249f17,RMSRD-20260802-97e51d0d786948b39c4a,gabriel_rating_lane_001,live,2,resp_0ee834bc912c4035006a6fbe61d400819688a35a1b2135e317,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,fb73dccc326f6d2848ef6ccacdf6193ee06949150a7ad56c858496041a6edc81,13779,3819,3317,7136,20.183894,,span_order_or_membership_changed,false,false
BRMGRP-20260802-453e21a80bbc683f63f4c840,RMSRD-20260802-2dad0853fc5aff92466e,gabriel_rating_lane_001,live,1,resp_05c54705e56cf59e006a6fbe450824819790877acf9ee13ea4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,68cd83f5c41b3760d31f8b0b8a78d744c3e97e441f368b9bedbb23539facff82,13392,3666,3423,7089,20.588036,,,false,false
BRMGRP-20260802-49e2fb4aa6c0e9b8b2e9f9fd,RMSRD-20260802-7a9610991636fd41da51,gabriel_rating_lane_001,live,1,resp_097e833d19c089ce006a6fbe4505e481939b9820a88b96bef0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,709fe40d72da3234dba73b4a4fa6c8080bc3ebdb433722be0d2e163484d2d751,13919,3807,3520,7327,22.333723,,,false,false
BRMGRP-20260802-560783e56ae856a26f331187,RMSRD-20260802-a372e4c0cd93abe3eccf,gabriel_rating_lane_001,live,1,resp_0e1d00118f2d8560006a6fbe78a5d48195b084e6a722d19a17,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,a989e48c14b1397c5f6308e0fff5c65635f7b2eeffc6f4fa69f0b30e3853601d,14081,3932,2917,6849,18.850973,,span_order_or_membership_changed,false,false
BRMGRP-20260802-560783e56ae856a26f331187,RMSRD-20260802-a372e4c0cd93abe3eccf,gabriel_rating_lane_001,live,2,resp_01d8b316239eb9c0006a6fbe936bdc8196b596414e8722807f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,532f624b1ea540b46b48ffe8c2bf71770f9be93d0296a7b4ede02c1fbadede4a,14222,3956,4478,8434,26.759780,,span_order_or_membership_changed,false,false
BRMGRP-20260802-5209cc9bc2848fc1f0eeffc5,RMSRD-20260802-16ec012d9459cd130a25,gabriel_rating_lane_001,live,1,resp_096ffa83cf414ba5006a6fbe78a27081938fbc48e355ea8323,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,df3f11f6f1225559c0be006c92b9c3edda6237f8149fd717365c0371f73204a1,13630,3774,4008,7782,25.288701,,,false,false
BRMGRP-20260802-0293b8b609ba6bf214cbe6c5,RMSRD-20260802-74c7de3064719c666d47,gabriel_rating_lane_001,live,1,resp_0a1ae3c858aa3cb8006a6fbe78a00881979cbcc73d02643c55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,8dd07f562e54682e40a033e6474ef68dff84e9b8f597bf3c86b5061528d72e5b,13830,3801,3496,7297,22.744363,,span_order_or_membership_changed,false,false
BRMGRP-20260802-0293b8b609ba6bf214cbe6c5,RMSRD-20260802-74c7de3064719c666d47,gabriel_rating_lane_001,live,2,resp_0fb38e1c8e51fd12006a6fbe936a3c8196b4965bd74e9c5db5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4d83ae7cf9aac081324ba1abc38e06b578080827234811bf39dd7232f124d07c,13971,3825,3203,7028,20.588161,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-9d87175df56dfd2c2fd11874,RMSRD-20260802-624aa0b6332d8ebd3a22,gabriel_rating_lane_001,live,1,resp_02f26555dffbbb8e006a6fbe78a7748196b7b4da25ba646016,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,1e99d8aba45a4f018a7bb9e2b696b0d21a50bdf1d50e9934fa97fbfce550a060,14109,3740,3612,7352,22.148234,,,false,false
BRMGRP-20260802-4ae0f14bca8dc91ce2502744,RMSRD-20260802-65098e6caeb59c600507,gabriel_rating_lane_001,live,1,resp_0ed391badc1123c1006a6fbe78a71c81938c002251a54b402e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,835941354fe536f13f9d0a529a934193c4a6565df260bc8f0e81d470e8949c7a,13788,3803,4136,7939,26.765719,,,false,false
BRMGRP-20260802-f4fc4cc09f3a16f7288a5e5c,RMSRD-20260802-e911d4c755fcdc553545,gabriel_rating_lane_001,live,1,resp_0f5256d61b64413d006a6fbe78a34c8194bc2a5efb70b83e0e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,bbaa4dcbbc3f82a0a7628cc565d372c06f4600a39d3747aeccc09970f5bbd340,14673,3939,3125,7064,20.858263,,,false,false
BRMGRP-20260802-7da2a95d818004faad353095,RMSRD-20260802-5feac5476813f0436e41,gabriel_rating_lane_001,live,1,resp_0a7490a2f77e96d4006a6fbeae3b2c8194b72e42a06f6302cf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,8e180f0c20054112b4b50c08d790ef5b6ce916a3bafd302693784bb7ffe3fd39,12874,3684,3827,7511,25.003498,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-7da2a95d818004faad353095,RMSRD-20260802-5feac5476813f0436e41,gabriel_rating_lane_001,live,2,resp_0367432cfe65a836006a6fbeccaf1c8195ae42d423e349779e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,ec1996edf8e944512383211523b944e8d169f90ed8d2d140da4dfe904f065b54,13015,3708,5087,8795,39.307699,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-c98e58b8ea7c8176b686ac01,RMSRD-20260802-af40faa9478706f19495,gabriel_rating_lane_001,live,1,resp_0849bc61b211e27f006a6fbeae362c819593236c82968c8371,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,7a6bb7c3f45e013661478d13f8090e393c60eed199f17aa45d9d8a0e3e1ba5d5,13375,3676,3880,7556,27.390341,,,false,false
BRMGRP-20260802-ecb6e5ed09794f20370be025,RMSRD-20260802-0a1aca7944814672c4d9,gabriel_rating_lane_001,live,1,resp_0f4d8b8e22f527da006a6fbeae31f88194b06fa9bf4a50f658,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,926d5c0b88d95b56b9c437e3c2da8b2fdf77a67a632b94926f31e0170e7f36cb,14561,3837,3994,7831,25.944455,,,false,false
BRMGRP-20260802-aa710e6ddb86e0dfecec1481,RMSRD-20260802-acb1239222b97c0555f9,gabriel_rating_lane_001,live,1,resp_0addde61f2024a4a006a6fbeae351881948056917fcd7cff37,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1944fdb7cb05b136bef270501c35ca0f2e3b693ebb44c645d73c2d5a626a24fa,13522,3778,3584,7362,25.933637,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-aa710e6ddb86e0dfecec1481,RMSRD-20260802-acb1239222b97c0555f9,gabriel_rating_lane_001,live,2,resp_0d30a08c57c77652006a6fbeccb4248193843bffc088988735,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,b716827c558d3fe93be5b41129fb23d88b7d9cab6e6d6914cf74ef3b606a31fa,13663,3802,3651,7453,25.924443,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-d9ea0f3ceb86eb9425a89809,RMSRD-20260802-f24568243d6a2192296a,gabriel_rating_lane_001,live,1,resp_0c3cf82e6337432d006a6fbeae36f8819093e74e4fcbf39d53,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,cf72b05db4dc80560b95eb40af2a6f02e953480a9105c28b6fb4bde424ebcffa,13226,3652,3386,7038,20.530338,,,false,false
BRMGRP-20260802-3fec4d28c3c956369a1ae411,RMSRD-20260802-5b8c14e45e71798ef973,gabriel_rating_lane_001,live,1,resp_05e2f037ebd2625a006a6fbeae34ac8193b2112a81f1fbcdbe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,103c9d7cf771dc9c1fb91ace8bdbcf452ef0757de671a9a4fabc4cdbdce33fb9,13228,3606,3096,6702,18.767100,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-3fec4d28c3c956369a1ae411,RMSRD-20260802-5b8c14e45e71798ef973,gabriel_rating_lane_001,live,2,resp_054f74c8d15b4282006a6fbeccafd481949b2898969bbc3930,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,3d8dc34d4dd69af2b6ce10323fa76873b866323a08723daba620d6886a89ab6c,13369,3630,2872,6502,21.295565,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-58249c49da020edcf26e6ebb,RMSRD-20260802-1d62c1c484fbe575c945,gabriel_rating_lane_001,live,1,resp_05a15fcb933655ef006a6fbef0e9f88190bf53fb8a6955d837,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,736694e7f60fdedea83a672c706b28af82f48f5ca9465c0d03309e7c8e8bdf3a,13279,3684,3836,7520,30.498372,,,false,false
BRMGRP-20260802-a138cc941194501edee30155,RMSRD-20260802-74c6c49ce22e9a6eb7ef,gabriel_rating_lane_001,live,1,resp_07709040a1e5d5ea006a6fbef0f8c48190a27900ac6bb3a897,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,da34f009a4b96da04b7dc5433630d3eafb1cec0819fbc7c901afa900550c7844,13499,3788,4496,8284,27.755265,,,false,false
BRMGRP-20260802-93ed57f839c2ed3a7728f8a4,RMSRD-20260802-d34b8ba9cbc2e7d70d1e,gabriel_rating_lane_001,live,1,resp_0f696e0ef5f41ab0006a6fbef0fb58819696b36ff2b4b5c21e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,5aa2980ab952e2f3a9c55f4d32a10e619c278ecdf070efa1d7dd2e87ff91c9de,12809,3548,2984,6532,21.072140,,side_relevance_overclassified,false,false
BRMGRP-20260802-93ed57f839c2ed3a7728f8a4,RMSRD-20260802-d34b8ba9cbc2e7d70d1e,gabriel_rating_lane_001,live,2,resp_08990117191b4d33006a6fbf0f6f748194b550cba44c40947b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,ca61d28102d152272d34cf40f6cc1eb64f51cb5c89c0db788a25691d35425760,12950,3572,2966,6538,20.221501,,,false,false
BRMGRP-20260802-86d4b663caa7a52e138ee08c,RMSRD-20260802-d2eb38748fe510ebc39f,gabriel_rating_lane_001,live,1,resp_08df903def13635b006a6fbef0f0c881939dc78bd050d6ee89,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,bb0e724c16cb6e3ca235f673da69868609105ce3f80682e66eb1c67c4a864107,12288,3429,3365,6794,23.043405,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-86d4b663caa7a52e138ee08c,RMSRD-20260802-d2eb38748fe510ebc39f,gabriel_rating_lane_001,live,2,resp_02c820c5ec96207e006a6fbf0f71748197a8c29df20bea5742,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,cda9815cd82520d28fb043a9400f45b8f4bd5c4b64552339dc63ec7f2ec750b0,12429,3453,3015,6468,19.322947,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-9dacf5bb73aceb27e8f5db00,RMSRD-20260802-4018efa91526d1ed18e7,gabriel_rating_lane_001,live,1,resp_0d32c768c9a06c9f006a6fbef0f04c8193b8618d7ee0b960f3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,333f18130e634f69abfdd61ef65f76695b92c1519485b4cd997d925c3ae3a005,12783,3494,3186,6680,21.359713,,,false,false
BRMGRP-20260802-9aab1759b494324b36d9024c,RMSRD-20260802-49c8d936e8b01e08b78b,gabriel_rating_lane_001,live,1,resp_0f76f7ce4be90fcd006a6fbef0f5a88193800d4698c3772db5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,a696a971634572aa4d5cf46dd2627ea7856e541ba6799160afb436a018131447,12739,3530,3266,6796,20.848443,,,false,false
BRMGRP-20260802-5da48ab0955449217713fb3d,RMSRD-20260802-3b8f63cddbcfd6b580c0,gabriel_rating_lane_001,live,1,resp_088706507a422c9a006a6fbf23ac4881969ba424a61041098c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,1d8b29cc934f6ef5d6242e88b228456eb4f8246b99a5087597dbefb27c5ca613,14591,3875,3065,6940,18.705506,,direct_quantitative_support_without_quantitative_signal,false,false
BRMGRP-20260802-5da48ab0955449217713fb3d,RMSRD-20260802-3b8f63cddbcfd6b580c0,gabriel_rating_lane_001,live,2,resp_061239bb1a900e9c006a6fbf3f6d4081969f0b4a2ec0962849,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,2f345a1fb22100f0e97d9d65b38c833826d8d907cca09ac52c9baba2dbbe92e7,14732,3899,3262,7161,21.855659,,direct_quantitative_support_without_quantitative_signal,false,false
