source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,span_count,quantitative_input_span_count,qualitative_input_span_count,input_span_ids_sha256,packet_id,packet_input_sha256,packet_input_char_count,rating_lane_id,rating_lane_sequence
BRMGRS-20260802-477096e6c80d509876a822b8,RMSRD-20260802-5570ba5ed42b243e6688,RMSRD-20260802-5570ba5ed42b243e6688,BRM5C-BRM5-20260731-03216-03,Elizabeth,PA,Northeast,pdf,mou_or_memorandum,medium_priority_verification_ready,non_cba_or_unresolved_hint,,4,4,0,4ec9f6be374c53548465b26396f8b6e1f5745660003522b405d24ca42fcdbc7e,BRMGRP-20260802-df0042431ef59178a21bc16f,d8aa8fcc095c869a31106510494b12a3537ea4268e47f325e88e8e97565cc0bf,3059,gabriel_rating_lane_001,203
BRMGRS-20260802-40dccec38aec5db272fcfec6,RMSRD-20260802-2b6ebb834df3ce4cf46b,RMSRD-20260802-2b6ebb834df3ce4cf46b,BRM5C-BRM5-20260731-10379-01,Liberty,NJ,Northeast,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,4,0,4,e867cd701b950d63d057eb94caf30c0b3daecadc619652186983316bfec910b2,BRMGRP-20260802-2c37b0073357fb2208b6a805,58d8d7b7e520d5d26bdc391e244ac3683c254df0535a7cb04dd1ad6c48f035b7,3083,gabriel_rating_lane_001,204
BRMGRS-20260802-4e99efd65975539cacb959e4,RMSRD-20260802-87e1104ddd89bbf988f3,RMSRD-20260802-87e1104ddd89bbf988f3,BRM5C-BRM5-20260731-17818-01,Wascott,WI,Midwest,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,4,4,0,cd8e732149751abfd248f2c7a1287d297f01a70711509e4a5b35a6184fdbb293,BRMGRP-20260802-192f8f00ff190c58e2e1fcf0,1ef2d8db6a1ce42e9703256f2fae53501752d163a61f2bb2f8e5e5589471b526,3114,gabriel_rating_lane_001,205
BRMGRS-20260802-7ab54e371830deae2b602c6d,RMSRD-20260802-c90a52e90537c3eb821d,RMSRD-20260802-c90a52e90537c3eb821d,BRM5C-BRM5-20260731-12945-01,Center,MO,Midwest,pdf,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,4,3,1,8a83e81e0c14bf688eddceaf539a5874c886e64af53aece7acc6e52d27014681,BRMGRP-20260802-884beba1530854b44a6650b7,f840d4e7daccf406f49fde3a3d7078acd86d599596eeeaedbb41ae4376025b94,3314,gabriel_rating_lane_001,206
BRMGRS-20260802-ea8525566a6f189014b64a4d,RMSRD-20260802-cd23a60ddb60b1a7604f,RMSRD-20260802-cd23a60ddb60b1a7604f,BRM5C-BRM5-20260731-00479-01,Taylor Springs,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,4,1,3,2031067218052186ce8e1805cd4075051552e9e834154ede36d3171de9629657,BRMGRP-20260802-f96de19f33cd2c57e16ba8fb,acf698e957a0b10f4330e78eb9cb6f54ae8ea6cee37dc8646d61d1be995cfc05,3127,gabriel_rating_lane_001,207
BRMGRS-20260802-54b741ab471f9f72eb5d3d73,RMSRD-20260802-fffb362c08e3f8effa66,RMSRD-20260802-fffb362c08e3f8effa66,BRM5C-BRM5-20260731-16039-02,Conway,MI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,4,1,3,115f44547df0671b7cf80e2f8d886a7ed28315f79e7205fc9046e230d69e793a,BRMGRP-20260802-52ec24a6267cfe4809f47f1f,552ad8cf5c7d2742db8866492ef56f7a1ec0f4ca7fbe913150f2eb82766755ea,3181,gabriel_rating_lane_001,208
BRMGRS-20260802-955fc686682d4a3d11ef4fd4,RMSRD-20260802-5226ac73c6e92e873677,RMSRD-20260802-5226ac73c6e92e873677,BRM5C-BRM5-20260731-06729-01,Friendship,NY,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,4,1,3,812f7cdd570ed3e801db874e7e65863ba38dd53d703d9e29d2408573b73c5ec8,BRMGRP-20260802-8a49667e975e67aa6076c070,80667bd93995387816c58bbf024ae756d79c7cbc99f2c8046548a9dc0aa14b03,3252,gabriel_rating_lane_001,209
BRMGRS-20260802-f0ff83e6e6e796a5adbd2d3c,RMSRD-20260802-f15150efeaec1dcb578e,RMSRD-20260802-f15150efeaec1dcb578e,BRM5C-BRM5-20260731-13606-02,Perry,OH,Midwest,html,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,4,3,1,fc9fb76b67d49f9b1f94fe49042971b37476144b7a81b2531353cf983178aabd,BRMGRP-20260802-264ef08104245b4f2aa16402,54100b46064deda562d87dab5c70036b613c1bb4b50d762cf235b2f6411a3d3f,3424,gabriel_rating_lane_001,210
BRMGRS-20260802-ea659879ff337418d410cb21,RMSRD-20260802-c6680370d103f5a54b4c,RMSRD-20260802-c6680370d103f5a54b4c,BRM5C-BRM5-20260731-00079-01,Salix,IA,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,3,1,2,728a96f9ca74399889c137e08723ad7923d26ee5d4631e4b31be1929a468f7d1,BRMGRP-20260802-ce446a4348a6d6d21e30e21a,22d892a52e8a59bc33a0741b42ad6d3d325fea8da62fa8fa3ea7f7c275fce581,2592,gabriel_rating_lane_001,211
BRMGRS-20260802-0e8d67d9ed3775a728deebc9,RMSRD-20260802-056b9d27c442ee006d80,RMSRD-20260802-056b9d27c442ee006d80,BRM5C-BRM5-20260731-07891-02,Princeville,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,3,3,0,11c581b653950405abe7ad317d78b045da6447a8a78399bb1ffabf639df88819,BRMGRP-20260802-e7de7c2464c4a31aaf7803d7,be8a5091d75cff2094f464c232a59c58c7f968735c68f237b74cffae80c0281a,2459,gabriel_rating_lane_001,212
BRMGRS-20260802-51a0cacf8608b9b4f8084bcd,RMSRD-20260802-e128a376eb85686df19f,RMSRD-20260802-e128a376eb85686df19f,BRM5C-BRM5-20260731-07697-03,Fairfield,IL,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,3,0,c09566226d24adf3277a2bc70e3181110c0b2b1fe37a97013b91dc318ca8c76c,BRMGRP-20260802-455ee7f79b62268df84ced44,72fc0e6af98c60ec66a56a553bd7dea71dd9397799a321889bb6cb9bba3237aa,2429,gabriel_rating_lane_001,213
BRMGRS-20260802-2e5df187cc3878d1ae52e7f2,RMSRD-20260802-154d022d0c621554bf4b,RMSRD-20260802-154d022d0c621554bf4b,BRM5C-BRM5-20260731-04818-03,Coldsprings,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,3,0,3,037d2cab04c29f92b438a94ccbed603662ab2f39b6270cafaa32daa9e28fb48f,BRMGRP-20260802-ba7c944f2993c01efdddd4e6,a1c240f16f410f2a9a7acab6290be307d5c8149af06f83e36f5e5bcf6864edec,2582,gabriel_rating_lane_001,214
BRMGRS-20260802-423eb850dc1699123b1228e0,RMSRD-20260802-6d675e8815d00b979d15,RMSRD-20260802-6d675e8815d00b979d15,BRM5C-BRM5-20260731-16025-01,Carp Lake,MI,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,3,0,345fdd58466b1d802da0a805631dab0d53581ce1600ad93bbfdd79afa25cdf74,BRMGRP-20260802-d4dfaff2a9032c19ebb0ddc3,cf28215f0a2547143396a30ee172a13e17620ec512ee48d4a4d2e2c9e6f718e5,2401,gabriel_rating_lane_001,215
BRMGRS-20260802-f4bf090f921d59078ebbdadf,RMSRD-20260802-ef3353dab779daad63fc,RMSRD-20260802-ef3353dab779daad63fc,BRM5C-BRM5-20260731-04974-01,Sanborn,MI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,3,3,0,8a8b094c5cdc9f62f49832a656f210f06587c9fa1e30ca7f11a092994a7f3084,BRMGRP-20260802-a8f5fc995cdf85367cf782ab,59e201782cb6e322b5198374b9a0cb6a3028aa305ed463419ac973878f095951,2582,gabriel_rating_lane_001,216
BRMGRS-20260802-d26e0c10966bfdf28fd48538,RMSRD-20260802-2c5ecee51aeb90ff473d,RMSRD-20260802-2c5ecee51aeb90ff473d,BRM5C-BRM5-20260731-08851-02,Eagle Lake,MN,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,1,2,ae192730895a892d00509225eab67681808db8bd1df39a43e114d0c357c43a77,BRMGRP-20260802-ece2523bf77047994f2a70ea,cd69333d739ee95b9da8bcb7cb669a2d978d350c35fc35b8dde38104449a1c4e,2578,gabriel_rating_lane_001,217
BRMGRS-20260802-0d9565a48c0532a8b0729e6a,RMSRD-20260802-cfe3e91df167af28ec50,RMSRD-20260802-cfe3e91df167af28ec50,BRM5C-BRM5-20260731-12797-02,Pemberton,MN,Midwest,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,1,2,7ca837be510161321d23be84981a68432d555ecdc209e3a17b59946fa8a64323,BRMGRP-20260802-7b052bc8901cacdfe82d393a,35e1222039c8f871b0011e54d90d725a4c83b931156929af36fb28cc901af59f,2512,gabriel_rating_lane_001,218
BRMGRS-20260802-ca3c0519bd27425b722caf57,RMSRD-20260802-c2a322385b6f4bdc7e92,RMSRD-20260802-c2a322385b6f4bdc7e92,BRM5C-BRM5-20260731-17861-01,Knowlton,NJ,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,market_or_comparability_pressure;non_safety_constraint_signal,3,3,0,5363e9f47bd07640571d8ba10c278abac3a6b7d72cae9f2e81bf212962b624a5,BRMGRP-20260802-8c7a4aae2328b6d7b22423a7,088dd7e378a8bad16bc146d0e5fe62fa14cc9000a58bd95e026415a4bb7798ce,2512,gabriel_rating_lane_001,219
BRMGRS-20260802-6fb20429af14db63a28abf80,RMSRD-20260802-cc53bc2bf62f0e62dc5d,RMSRD-20260802-cc53bc2bf62f0e62dc5d,BRM5C-BRM5-20260731-10485-02,Le Roy,NY,Northeast,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,1,2,ad5bdbed0e01d3c9336a8bc34c8d5a72529d790960d805ceebb82e022b7731e4,BRMGRP-20260802-f5afb9a555f4b0b84edbd796,d61a65c5d6724a327bd5c11b5f35de83cc222c6a7dd75c98de265b4922faec1f,2622,gabriel_rating_lane_001,220
BRMGRS-20260802-6456f13ca8ec919cf1e311e5,RMSRD-20260802-77228f93ac3f2e9bff93,RMSRD-20260802-77228f93ac3f2e9bff93,BRM5C-BRM5-20260731-02335-01,Milford Center,OH,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,2,1,e4bd16bfd982b1cb8d3ce0b50de17cbcc19b1a367dd9dc4ffa7cffb65dd72920,BRMGRP-20260802-e4bc583bfe27fe3d5bd86a8c,5dfad1a98fb6052e967433a90b40543502f26f852521469e26011c53786620cd,2548,gabriel_rating_lane_001,221
BRMGRS-20260802-f9cace16ca0ab190a8ed0193,RMSRD-20260802-b90d136113ee3bd9a753,RMSRD-20260802-b90d136113ee3bd9a753,BRM5C-BRM5-20260731-02316-02,Mad River,OH,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,3,3,0,e9c88c542b812f1af4a58bc256cb9456f01d1e1c3ca8feb6a88d53b7ae1f83a1,BRMGRP-20260802-df31557abcd17b36b446fbb0,c2e0603056bbf4558774476c657fde1c553998127953855fec520b5c2921c2fa,2470,gabriel_rating_lane_001,222
BRMGRS-20260802-419bbea7d95b1c369227ea35,RMSRD-20260802-10e8b85111fd0949a3cc,RMSRD-20260802-10e8b85111fd0949a3cc,BRM5C-BRM5-20260731-10705-01,Fairview,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,cba_arbitration_factfinding_hint,,3,1,2,e5aeee6f1f3a8b7c7786843f871c6b6907d03527236ec5db45669d88a5a966d6,BRMGRP-20260802-805c64fb9c68b82d8a7058d9,ce20b8b2aba839fe4a93bc29c17018d2ada2058563e513a76e4248211fb709a1,2457,gabriel_rating_lane_001,223
BRMGRS-20260802-a95ed9e5053fad7d03cadf70,RMSRD-20260802-461f0c5fa68e46d0e334,RMSRD-20260802-461f0c5fa68e46d0e334,BRM5C-BRM5-20260731-10867-02,Preston,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,3,0,b057e742c3b20d0510f607806278b32734e7818e6a3871389552a3138130ec6b,BRMGRP-20260802-888254b55b393d36d266c42e,1d4e5b2bbc13a70b30682dd7556ccf6cf347051da175d21b782a75e78cd8c066,2594,gabriel_rating_lane_001,224
BRMGRS-20260802-cd8ec72f372d0781cf8e096f,RMSRD-20260802-7f942991aa71532123bf,RMSRD-20260802-7f942991aa71532123bf,BRM5C-BRM5-20260731-03228-01,Forks,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,3,0,cdf31b9dbb05b5cffe6513ca799d1d479801d113ae5dcf82f6a11e5426a0bdc3,BRMGRP-20260802-9fd5fa737effc060578e43ee,889f2924c2786fc71ac8e84b27a08c079ca522f2b1e6cf2283086c3d390cd60a,2569,gabriel_rating_lane_001,225
BRMGRS-20260802-1557c446164ab6c780ceb3fc,RMSRD-20260802-9affb47a851e2bb36231,RMSRD-20260802-9affb47a851e2bb36231,BRM5C-BRM5-20260731-03163-01,Cascade,PA,Northeast,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,2,1,0ea86e1dd22fe8508dd0e57574ad5ae1d1dbde2354ccc402c62d9e8ae4fff886,BRMGRP-20260802-90d1c008a9a6047b1afb714a,e1198d510a1c64f46a63d6818fdcd1051262f084311c3abf9099e0060e9c036a,2403,gabriel_rating_lane_001,226
BRMGRS-20260802-4ad701ff555eaae6a369b064,RMSRD-20260802-f8571cac7ce36ba09430,RMSRD-20260802-f8571cac7ce36ba09430,BRM5C-BRM5-20260731-03228-02,Forks,PA,Northeast,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,3,0,fb9955890c5f33b3859468d5f7c2ddf1c71b59bde4fbf68fce4224bd12aac547,BRMGRP-20260802-f4fc368308837b2a51d211f8,8b4486afb0ec232a4e6ecb6dd8787130500d1255cead92cc21f45c7f710f55d1,2526,gabriel_rating_lane_001,227
BRMGRS-20260802-15b2b74b7b3e5fe726b8cbf7,RMSRD-20260802-04a50711880e3ec5d7ec,RMSRD-20260802-04a50711880e3ec5d7ec,BRM5C-BRM5-20260731-03683-03,Mount Enterprise,TX,South,pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,2,1,ca628f50baad1e64ef1c471621f99adcf6d786a0cb17af9e2b1a826464d6bc7d,BRMGRP-20260802-7b19c2e88a4cdf2337e935c8,c5bd9eea7678476cfa54820fc73e6caf763fe04cc6331283c04d61798d0129e2,2501,gabriel_rating_lane_001,228
BRMGRS-20260802-34f7798a94bba14d8fb08aff,RMSRD-20260802-bc7670b8b6197882b997,RMSRD-20260802-bc7670b8b6197882b997,BRM5C-BRM5-20260731-02759-01,Leroy,WI,Midwest,pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,3,0,0aec60764705c4911f04ba915cf2bc72d4f89712e199faaeda4dfcc3272b5437,BRMGRP-20260802-940c5e27755093e4a4779e33,273b68ac4de56c7a2203dce07a5c8d7e5a9c98b112c8cf1a5b97e290ca062328,2400,gabriel_rating_lane_001,229
BRMGRS-20260802-0987d81c9e77d5f44c1f38e4,RMSRD-20260802-8d418651d9f4bef6edce,RMSRD-20260802-8d418651d9f4bef6edce,BRM5C-BRM5-20260731-08397-03,McPherson,KS,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,3,2,1,785819c08fcbf8d6fde06dc38e8fb53ceac3705f09149a6b96cab8319dec7dd2,BRMGRP-20260802-befa442e518ba0192e66569d,c20bd84bbf7db42787d87aeede2f82f635b2552ee02ad33dfb02f433753cfc3a,2507,gabriel_rating_lane_001,230
BRMGRS-20260802-00f1e3dbf459f3bfb42b72c2,RMSRD-20260802-19326c5a9e861b02cade,RMSRD-20260802-19326c5a9e861b02cade,BRM5C-BRM5-20260731-04791-01,Blissfield,MI,Midwest,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,1,2,4a35bcc0ebe9d543bc1df21c48e28ea7ce6fb838492387b2beb5f44df01edd61,BRMGRP-20260802-09905306a2a42adcff5820a5,9c5d5ed7261cf7c41a8828eeaa0a354d6e0c49f3de1523a7eb758f53e7485a0d,2490,gabriel_rating_lane_001,231
BRMGRS-20260802-b9092f028ad47696fb71180f,RMSRD-20260802-dca9e7c9d8a7d07ca9ec,RMSRD-20260802-dca9e7c9d8a7d07ca9ec,BRM5C-BRM5-20260731-04775-01,Arbela,MI,Midwest,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,2,1,1a1eebba78bcc69b28648b66d2564b907c44462060cdfac7282315a4b2c501e9,BRMGRP-20260802-a4ede9b316b98f09014e5a5a,f0ddd4f934f65f2e6c835561276d45d4a6b9c4c6bf8881c5a2a304156ca483a6,2494,gabriel_rating_lane_001,232
BRMGRS-20260802-f1529fa0a96ed7d1e0946637,RMSRD-20260802-97b1da4dc397934f4986,RMSRD-20260802-97b1da4dc397934f4986,BRM5C-BRM5-20260731-10411-01,Campbell,NY,Northeast,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,0,3,670746d249ffdd055f5d116024195e6d22836b61246afef611d85375f80f0181,BRMGRP-20260802-81f346ae9ef8746f501bacc5,ba3c68cf4c99fe6ebfd07a135cdfb64248a367d27bc0dbd215e207b90d803fc1,2568,gabriel_rating_lane_001,233
BRMGRS-20260802-e080435ce7cfd772b84c7801,RMSRD-20260802-96ee7fdb4ba24682e1e6,RMSRD-20260802-96ee7fdb4ba24682e1e6,BRM5C-BRM5-20260731-18461-02,West Lampeter,PA,Northeast,pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,1,2,bade518d324a12ef83d803086c2b2e7cda3e2b69f74f8ffc314251ac70427601,BRMGRP-20260802-8ce76d06dfd77c075a41757d,2297da763eb135cfe0533d3b87356a636031508bcc6fc89012be4122112042c6,2562,gabriel_rating_lane_001,234
BRMGRS-20260802-634fb6fb3ebd4092181cdf34,RMSRD-20260802-78a293a33af0e5202c6c,RMSRD-20260802-78a293a33af0e5202c6c,BRM5C-BRM5-20260731-03632-01,Cross Roads,TX,South,html,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,3,0,de3c928456be16619e5be9f8ba1fa2317276c2a23e9f34929d629f15e1393c72,BRMGRP-20260802-1cb21d2b76df26c698bf0180,a356ee80fb286492b355c35566ebd828066e8c1925282b9e41f407c0a47652e0,2377,gabriel_rating_lane_001,235
BRMGRS-20260802-b1f821b8904940eae2d1aa90,RMSRD-20260802-ade77ec16a5069571d9f,RMSRD-20260802-ade77ec16a5069571d9f,BRM5C-BRM5-20260731-15198-01,Forest View,IL,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,3,0,3,6be5818a039c8e975f9fa3e7287a4a9bf2bff7d68d0e3894572f04b27feb5e68,BRMGRP-20260802-dee5d48f26c35f7b89196380,6232bbf8a878ec243ccbb65576faa65b78bc0e98566b31f40d7c5713ec0acfb1,2565,gabriel_rating_lane_001,236
BRMGRS-20260802-44cedcc20c84114820b24837,RMSRD-20260802-903036aabcc167f22cbb,RMSRD-20260802-903036aabcc167f22cbb,BRM5C-BRM5-20260731-04625-02,Lincoln,KS,Midwest,pdf,civil_service_or_hr_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,2,1,2f34e373d10e74de470e8a38cd60a336addb474261a9af6262067970a498ea4f,BRMGRP-20260802-9ce1a8b2ef3383fe0f7b3094,592e00fc5ff742788ac14b42cba40fd55aa864ee3bf12ef9d722a54a5f89ea1c,2568,gabriel_rating_lane_001,237
BRMGRS-20260802-f4f43a647f2ff713438a1a1e,RMSRD-20260802-58223fab04547f0d22da,RMSRD-20260802-58223fab04547f0d22da,BRM5C-BRM5-20260731-04965-02,Riley,MI,Midwest,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,3,2,1,6bf2f61506c361818e2573e8a3ca38f3cd56b3d660f2481cabb0be7506a125e2,BRMGRP-20260802-e783ca667e4d139a60475f8a,b74fee50f7b614ce3a3b70197010034d8702336a3860d2d16c5c97141a37b7b0,2545,gabriel_rating_lane_001,238
BRMGRS-20260802-124eff9a7650ce4f982040d2,RMSRD-20260802-c652c3e83437a6657cb2,RMSRD-20260802-c652c3e83437a6657cb2,BRM5C-BRM5-20260731-18222-02,Hopewell,PA,Northeast,pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,,3,2,1,777b3a64fba74b85e941d11468910d635def83d3008a72c5f19f8cfa9f57e9bb,BRMGRP-20260802-43ed280d968ab5be81758c4a,1359c1d9f6d99adc835db031f1a48afaee30e778d7aef5df899e679a11f81be1,2471,gabriel_rating_lane_001,239
BRMGRS-20260802-526d925057af1e39c638b92f,RMSRD-20260802-00fa01123233c9c9b8b0,RMSRD-20260802-00fa01123233c9c9b8b0,BRM5C-BRM5-20260731-01039-02,Arlington,MI,Midwest,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,3,0,3,30d0b74e067ad4e92f94a8fc8b6d00ba19fa67bac598d039d06a11caedf9ebf1,BRMGRP-20260802-97d37ca4fd0d660bc8665ebe,c2403b912eb242695bd50f403beeda68ddb388091919441166d564604ed43f1c,2705,gabriel_rating_lane_001,240
BRMGRS-20260802-6aeb7fd72d0939871ef6ccf1,RMSRD-20260802-feb095e04cb7fde2a266,RMSRD-20260802-feb095e04cb7fde2a266,BRM5C-BRM5-20260731-06014-01,Greenwich,OH,Midwest,pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,,3,3,0,a5097e507ad9465db3c6fc425d7c00649d88a17da7891668570a592d12c2ea63,BRMGRP-20260802-ca3dd498e53596beef7f5b3f,1715cb91d841a9b3a00d0fc2e8792abe8cfcc58ed1146da6ac7754d4b04c689b,2487,gabriel_rating_lane_001,241
BRMGRS-20260802-9a1c20df76e5e4bf28db62b8,RMSRD-20260802-c6acb7bcff7cf70f0500,RMSRD-20260802-c6acb7bcff7cf70f0500,BRM5C-BRM5-20260731-14268-01,Portville,NY,Northeast,pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,0,3,aee7b10e013ac7a3240cbb778952e4d7a523046e8a480385e22288b47306fab3,BRMGRP-20260802-e2f1042907d03dc4cadfd6f9,7cbddd6beaa042ec8409f1bcb1448d0df9758490fe904eb644da029e6a81456d,2546,gabriel_rating_lane_001,242
BRMGRS-20260802-51741f00ebc95968a6e5fd66,RMSRD-20260802-ec4d49d7fa3bfb95b28a,RMSRD-20260802-ec4d49d7fa3bfb95b28a,BRM5C-BRM5-20260731-17589-03,Adams,WI,Midwest,pdf,personnel_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,2,1,55c3a4915ad157086444bca96cab54bb382d6e1073e998937f1ed87b134d853d,BRMGRP-20260802-af2bf9fc55f002c4c511c5a2,3ec1fe61ac60504b7f55dba1aae4e0dbb5e9157dab710b3a9401435d23c52f7a,2516,gabriel_rating_lane_001,243
BRMGRS-20260802-c27aa211d865ff1297305339,RMSRD-20260802-56564ef9261474d7a41b,RMSRD-20260802-56564ef9261474d7a41b,BRM5C-BRM5-20260731-08419-01,Offerle,KS,Midwest,pdf,salary_ordinance,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,2,1,6b493c827ede1f8b4ba428e86c2b6d2354865caaf2700ac68047d18ed33aa205,BRMGRP-20260802-e408e3b49d7d996009347b7d,899af52f49094880f78604a0253a82a7ee8b75e12d6e90ae75e593f59cec1eb7,2435,gabriel_rating_lane_001,244
BRMGRS-20260802-1257364601df84e5eabc51dc,RMSRD-20260802-164a01bd1bc9d272c35e,RMSRD-20260802-164a01bd1bc9d272c35e,BRM5C-BRM5-20260731-00300-02,Lakewood,IL,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,fiscal_constraint_signal,3,2,1,65b864eccbe8450013a3ebc21def6bddc1ca2b4443eb3b6ea81bf1779376ee9e,BRMGRP-20260802-a3ce1e2dd1bdf62fc76683f3,06b06922215d4301ddac7b2b587256dded03205e4390bd8d7d0dedcbd762a5a3,2572,gabriel_rating_lane_001,245
BRMGRS-20260802-537ee079743b47fcf9666e98,RMSRD-20260802-6cc7c0d23c772e745159,RMSRD-20260802-6cc7c0d23c772e745159,BRM5C-BRM5-20260731-08631-01,Hudson,MI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,3,2,1,ce67fa516bbfee5eb5cedbe7f65ec68aa32a4c9462e2f0c571953c1aa1088113,BRMGRP-20260802-59e3e5462728caa98f72aa15,9bd5cbb81df9fda227d07a6aacb67795d1033e8b6eab939e276a69f312ec343f,2396,gabriel_rating_lane_001,246
BRMGRS-20260802-e571b25f2804463008c5c880,RMSRD-20260802-bbcaabb856ceab6e582a,RMSRD-20260802-bbcaabb856ceab6e582a,BRM5C-BRM5-20260731-08802-01,Brownsville,MN,Midwest,pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,3,2,1,57350556a72636ef339453cc33209d8b2436641301573465fda2337c498e3493,BRMGRP-20260802-57c3b448d1abfa1b411ddff0,0dfa66af32dbab3137861eb9f7aaadaeeb2211fe93d7d3c60e33c2b00051f13c,2449,gabriel_rating_lane_001,247
BRMGRS-20260802-c05aa4bbd440405af71d55be,RMSRD-20260802-fc0b06978d08e3ef0093,RMSRD-20260802-fc0b06978d08e3ef0093,BRM5C-BRM5-20260731-02991-01,Hampton,NY,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,3,2,1,6da2f3a76718c16af3522b053089aeb6c96c422525f32e465dcf3dab8d74f5d6,BRMGRP-20260802-e5dd4c2f5a3dd5b3629db62d,8631de9c4c35ec6a42c66ee03d87c331b817a60dc739f8142ce3cef433efbe6e,2469,gabriel_rating_lane_001,248
