source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,priority_bucket,span_count_rated,quantitative_span_count_rated,qualitative_span_count_rated,strongest_claim_readiness_bucket,strongest_downstream_use_bucket,strongest_mechanism_type,strongest_mechanism_strength_level,has_direct_quantitative_compensation_support,has_qualitative_mechanism_support,has_mixed_quant_qual_support,has_safety_side_relevance,has_non_safety_side_relevance,has_comparison_potential,has_growth_continuity_potential,has_non_base_compensation_evidence,has_bargaining_or_dispute_process_evidence,source_claim_use_rating,source_rating_confidence,source_rating_rationale,quarantine_flag,quarantine_reason,packet_ids_used,rating_lane_id,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage
BRMGRS-20260802-cabcf29ee06c1ff0d1702b54,RMSRD-20260802-65b5e44b2b026245e773,RMSRD-20260802-65b5e44b2b026245e773,BRM5C-BRM5-20260731-07356-02,Bayou Vista,TX,South,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,high_priority_verification_ready,12,8,4,mixed_quant_qual_claim_ready,supporting_example_candidate,quant_retroactive_pay_or_lump_sum,moderate,true,true,true,false,false,false,false,true,false,supporting_example_candidate,0.8800,Aggregated 12 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-6f58120eadbb5af3aa78d1aa,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-07356-02"", ""final"": ""https://webgen1files1.revize.com/bayouvistatx/City%20of%20Bayou%20Vista%202024-2025.pdf"", ""original"": ""https://webgen1files1.revize.com/bayouvistatx/City%20of%20Bayou%20Vista%202024-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-07356""}"
BRMGRS-20260802-9c67a6f7e08b7c95292db393,RMSRD-20260802-cf6f886b6b6aad89e51f,RMSRD-20260802-cf6f886b6b6aad89e51f,BRM5C-BRM5-20260731-14169-01,Denning,NY,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,high_priority_verification_ready,12,8,4,quantitative_direct_text_claim_ready,core_finding_candidate,qual_position_classification_or_civil_service_structure,central,true,true,true,false,false,false,false,false,false,core_finding_candidate,0.9050,Aggregated 12 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-2ea6ef725cbb579acce1e391,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14169-01"", ""final"": ""https://denningny.gov/wp-content/uploads/2024/02/2024-01AO1a.pdf"", ""original"": ""https://www.denningny.gov/wp-content/uploads/2024/02/2024-01AO1a.pdf"", ""scout_target_id"": ""BRM5-20260731-14169""}"
BRMGRS-20260802-8dd3e6c73000f068ac5f9c1e,RMSRD-20260802-138d114e8e7f90cea1ca,RMSRD-20260802-138d114e8e7f90cea1ca,BRM5C-BRM5-20260731-02842-01,Spring Green,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,high_priority_verification_ready,11,3,8,quantitative_direct_text_claim_ready,supporting_example_candidate,quant_base_wage_direct_value,none,true,true,true,false,false,false,false,true,true,supporting_example_candidate,0.8636,Aggregated 11 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-fbd7baa43ef52b152238b28b,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-02842-01"", ""final"": ""https://werc.wi.gov/decisions/29334.pdf"", ""original"": ""https://werc.wi.gov/decisions/29334.pdf"", ""scout_target_id"": ""BRM5-20260731-02842""}"
BRMGRS-20260802-7b9515248a633393c2daf44d,RMSRD-20260802-695b88301e3b279c72a1,RMSRD-20260802-695b88301e3b279c72a1,BRM5C-BRM5-20260731-05582-01,Wayland,MO,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,medium_priority_verification_ready,11,7,4,quantitative_direct_text_claim_ready,supporting_example_candidate,quant_overtime_or_holiday_rate,none,true,false,false,false,false,false,false,true,false,supporting_example_candidate,0.8473,Aggregated 11 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-a5a7c32192db61395c79cc26,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-05582-01"", ""final"": ""https://cityofwayland.org/wp-content/uploads/Budget-24-25.pdf"", ""original"": ""https://www.cityofwayland.org/budget-24-25/"", ""scout_target_id"": ""BRM5-20260731-05582""}"
BRMGRS-20260802-cd1e2261af7f5fd15d1167ff,RMSRD-20260802-d19568ff3419082d1d18,RMSRD-20260802-d19568ff3419082d1d18,BRM5C-BRM5-20260731-18450-01,Wayne,PA,Northeast,pdf,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,high_priority_verification_ready,11,3,8,qualitative_mechanism_claim_ready,mechanism_summary_candidate,quant_overtime_or_holiday_rate,moderate,false,true,false,false,false,false,false,true,false,mechanism_summary_candidate,0.8545,Aggregated 11 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use mechanism_summary_candidate.,false,,BRMGRP-20260802-752df7d84d8132cc90a3923c,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-18450-01"", ""final"": ""https://waynetwp.net/wp-content/uploads/2024/10/Wayne-Township-Personnel-Policy.pdf"", ""original"": ""https://waynetwp.net/wp-content/uploads/2024/10/Wayne-Township-Personnel-Policy.pdf"", ""scout_target_id"": ""BRM5-20260731-18450""}"
BRMGRS-20260802-724c1915e72ea9902dde16ec,RMSRD-20260802-294d6c7be365bd77fa30,RMSRD-20260802-294d6c7be365bd77fa30,BRM5C-BRM5-20260731-14411-02,Cranberry,PA,Northeast,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,medium_priority_verification_ready,11,3,8,quantitative_direct_text_claim_ready,core_finding_candidate,qual_collective_bargaining,moderate,true,true,true,false,false,false,false,false,true,core_finding_candidate,0.8545,Aggregated 11 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-c859c6347075f31f2751baeb,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14411-02"", ""final"": ""https://agenda.cranberrytownship.org/agenda/cranberry/cranberry/file/getfile/24442"", ""original"": ""https://agenda.cranberrytownship.org/agenda/cranberry/cranberry/file/getfile/24442"", ""scout_target_id"": ""BRM5-20260731-14411""}"
BRMGRS-20260802-e0a4097157bc9cf19763ae3d,RMSRD-20260802-ec799b9613b10c7d6343,RMSRD-20260802-ec799b9613b10c7d6343,BRM5C-BRM5-20260731-07229-02,Washington,PA,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,high_priority_verification_ready,11,5,6,quantitative_direct_text_claim_ready,core_finding_candidate,quant_other_compensation_value,moderate,true,true,true,true,false,false,false,false,true,core_finding_candidate,0.8782,Aggregated 11 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-4852e482842b9be5dd15a24a,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-07229-02"", ""final"": ""https://washingtonpa.us/wp-content/uploads/2025/12/DECEMBER-4-2025-REGULAR-COUNCIL-MEETING-AGENDA-NL.pdf"", ""original"": ""https://washingtonpa.us/wp-content/uploads/2025/12/DECEMBER-4-2025-REGULAR-COUNCIL-MEETING-AGENDA-NL.pdf"", ""scout_target_id"": ""BRM5-20260731-07229""}"
BRMGRS-20260802-afb23814e7acc4649d110016,RMSRD-20260802-e1f9409c8e55ff703dc2,RMSRD-20260802-e1f9409c8e55ff703dc2,BRM5C-BRM5-20260731-08808-02,Byron,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,high_priority_verification_ready,10,3,7,quantitative_direct_text_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,moderate,true,true,true,false,false,false,false,true,true,core_finding_candidate,0.8840,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-55dbd0b617b06470d8826dee,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-08808-02"", ""final"": ""https://d3n9y02raazwpg.cloudfront.net/byronmn/a170c3dc-bcbd-11ef-ab4b-005056a89546-8806d6a3-81b9-42ec-b95b-b9be165a8fbf-1752008102.pdf"", ""original"": ""https://d3n9y02raazwpg.cloudfront.net/byronmn/a170c3dc-bcbd-11ef-ab4b-005056a89546-8806d6a3-81b9-42ec-b95b-b9be165a8fbf-1752008102.pdf"", ""scout_target_id"": ""BRM5-20260731-08808""}"
BRMGRS-20260802-a1c5e4a7c30fe91f7abe065d,RMSRD-20260802-0633aa2f4777c31a5c1c,RMSRD-20260802-0633aa2f4777c31a5c1c,BRM5C-BRM5-20260731-18328-02,North Whitehall,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,high_priority_verification_ready,10,3,7,qualitative_mechanism_claim_ready,supporting_example_candidate,quant_allowance_or_reimbursement,moderate,false,true,false,false,true,false,false,true,true,supporting_example_candidate,0.8540,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket qualitative_mechanism_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-73844cc4cd27bd72584be516,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-18328-02"", ""final"": ""https://northwhitehall.org/minutes/4dec23.pdf"", ""original"": ""https://www.northwhitehall.org/minutes/4dec23.pdf"", ""scout_target_id"": ""BRM5-20260731-18328""}"
BRMGRS-20260802-04d2c8a975f3076baa9e5578,RMSRD-20260802-72ceddc7596944ae704b,RMSRD-20260802-72ceddc7596944ae704b,BRM5C-BRM5-20260731-10954-01,Upper Mount Bethel,PA,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,high_priority_verification_ready,10,2,8,quantitative_direct_text_claim_ready,core_finding_candidate,qual_other_pay_setting_mechanism,moderate,true,true,true,true,false,false,true,false,true,core_finding_candidate,0.8560,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-a2327b2661d5fdc7b60fa4af,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-10954-01"", ""final"": ""https://beavervalleyfop.org/wp-content/uploads/2015/10/upper-mount-bethel-police-association-v-upper-mount-bethel-township.pdf"", ""original"": ""https://beavervalleyfop.org/wp-content/uploads/2015/10/upper-mount-bethel-police-association-v-upper-mount-bethel-township.pdf"", ""scout_target_id"": ""BRM5-20260731-10954""}"
BRMGRS-20260802-c9edf76a526aded18fa11453,RMSRD-20260802-8a02fd4979c0804b2c0e,RMSRD-20260802-8a02fd4979c0804b2c0e,BRM5C-BRM5-20260731-14105-02,Winneconne,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,high_priority_verification_ready,10,5,5,mixed_quant_qual_claim_ready,core_finding_candidate,quant_retroactive_pay_or_lump_sum,moderate,true,true,true,false,false,false,true,true,false,core_finding_candidate,0.8800,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-db3183b470e54d9d0af47758,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14105-02"", ""final"": ""https://winneconnewi.gov/2026%20Budget.pdf"", ""original"": ""https://www.winneconnewi.gov/2026%20Budget.pdf?t=202603231053310"", ""scout_target_id"": ""BRM5-20260731-14105""}"
BRMGRS-20260802-98f9efbb853fc0e29576389e,RMSRD-20260802-6843d5de35c223db9acf,RMSRD-20260802-6843d5de35c223db9acf,BRM5C-BRM5-20260731-06793-02,Philipstown,NY,Northeast,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,high_priority_verification_ready,10,1,9,quantitative_direct_text_claim_ready,core_finding_candidate,qual_mou_or_settlement,central,true,true,true,false,false,false,false,false,true,core_finding_candidate,0.8680,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-e3a89241e526642edadafe50,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06793-02"", ""final"": ""https://cms3.revize.com/revize/philipstown/Documents/Town%20Board/Agenda%20And%20Minutes/2017/Minutes/tbm322017.pdf"", ""original"": ""https://cms3.revize.com/revize/philipstown/Documents/Town%20Board/Agenda%20And%20Minutes/2017/Minutes/tbm322017.pdf"", ""scout_target_id"": ""BRM5-20260731-06793""}"
BRMGRS-20260802-eaf8f91ba5833918a00ec1b6,RMSRD-20260802-88fd563a49beb1c47a1a,RMSRD-20260802-88fd563a49beb1c47a1a,BRM5C-BRM5-20260731-00451-01,Shawneetown,IL,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,high_priority_verification_ready,10,3,7,quantitative_direct_text_claim_ready,supporting_example_candidate,qual_other_pay_setting_mechanism,weak,true,false,false,true,false,false,false,false,false,supporting_example_candidate,0.8640,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use supporting_example_candidate.,false,,BRMGRP-20260802-57a9bd148fceadde52bf2344,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-00451-01"", ""final"": ""https://cityofshawneetown.com/documents/603/Shawneetown_City_Ordinances___1_.pdf"", ""original"": ""https://cityofshawneetown.com/documents/603/Shawneetown_City_Ordinances___1_.pdf"", ""scout_target_id"": ""BRM5-20260731-00451""}"
BRMGRS-20260802-0b590f4144111ec8c2ef8b4e,RMSRD-20260802-7f37f9c3ef3f523aa41c,RMSRD-20260802-7f37f9c3ef3f523aa41c,BRM5C-BRM5-20260731-16169-01,Pentland,MI,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,medium_priority_verification_ready,10,9,1,quantitative_direct_text_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,moderate,true,true,true,false,false,false,false,true,false,core_finding_candidate,0.9220,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-42be3105acf52a9d0a0acaee,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16169-01"", ""final"": ""https://pentlandtownshipmi.gov/wp-content/uploads/2025/04/2024-03-27-Board-packet.pdf"", ""original"": ""https://pentlandtownshipmi.gov/wp-content/uploads/2025/04/2024-03-27-Board-packet.pdf"", ""scout_target_id"": ""BRM5-20260731-16169""}"
BRMGRS-20260802-fda295b2c7f5bf306514a21e,RMSRD-20260802-fcec8dae6b21d7df6e03,RMSRD-20260802-fcec8dae6b21d7df6e03,BRM5C-BRM5-20260731-10462-02,Halcott,NY,Northeast,html,wage_schedule,cba_arbitration_factfinding_hint,medium_priority_verification_ready,10,8,2,mixed_quant_qual_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,central,true,true,true,false,false,false,false,true,false,core_finding_candidate,0.8840,Aggregated 10 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-0419f5d208494703453c3231,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-10462-02"", ""final"": ""https://halcottcenter.com/2022/11/21/4301"", ""original"": ""https://halcottcenter.com/2022/11/21/4301/"", ""scout_target_id"": ""BRM5-20260731-10462""}"
BRMGRS-20260802-a343131a4e91788d7b61ba04,RMSRD-20260802-ac0c77cde86260cef845,RMSRD-20260802-ac0c77cde86260cef845,BRM5C-BRM5-20260731-17864-01,South Hackensack,NJ,Northeast,pdf,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,high_priority_verification_ready,9,5,4,quantitative_direct_text_claim_ready,core_finding_candidate,qual_collective_bargaining,central,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8600,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-66931fd51d58c7ecc4924cc2,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17864-01"", ""final"": ""https://southhackensacknj.org/committee/documents/2023/Agenda%2001-12-23.pdf"", ""original"": ""https://southhackensacknj.org/committee/documents/2023/Agenda%2001-12-23.pdf"", ""scout_target_id"": ""BRM5-20260731-17864""}"
BRMGRS-20260802-e2706e857560b88a77170f6f,RMSRD-20260802-597afc21f2ae981ab260,RMSRD-20260802-597afc21f2ae981ab260,BRM5C-BRM5-20260731-06917-01,Cumberland,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,high_priority_verification_ready,9,4,5,quantitative_direct_text_claim_ready,core_finding_candidate,qual_collective_bargaining,central,true,true,true,true,false,false,false,true,true,core_finding_candidate,0.8956,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-824a605263cd68823ae78cd9,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06917-01"", ""final"": ""https://cumberland.adamscountypa.gov/getmedia/bf39a1f7-096b-42e6-a828-cc54c802f487/December162021.pdf"", ""original"": ""https://cumberland.adamscountypa.gov/getmedia/bf39a1f7-096b-42e6-a828-cc54c802f487/December162021.pdf"", ""scout_target_id"": ""BRM5-20260731-06917""}"
BRMGRS-20260802-01c3216fe86d1955d65c7564,RMSRD-20260802-0ded3c09d2757ade442e,RMSRD-20260802-0ded3c09d2757ade442e,BRM5C-BRM5-20260731-06448-02,Franklin,WI,Midwest,pdf,arbitration_award,cba_arbitration_factfinding_hint,high_priority_verification_ready,9,3,6,quantitative_direct_text_claim_ready,core_finding_candidate,qual_collective_bargaining,central,true,true,true,false,false,false,false,false,true,core_finding_candidate,0.8533,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-2fbe5eb686a3e82afcc1a2d8,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06448-02"", ""final"": ""https://werc.wi.gov/grievance_awards/7164.pdf"", ""original"": ""https://werc.wi.gov/grievance_awards/7164.pdf"", ""scout_target_id"": ""BRM5-20260731-06448""}"
BRMGRS-20260802-2c8568a77cde0f52b59d68bc,RMSRD-20260802-24678f6ce153a663a2cd,RMSRD-20260802-24678f6ce153a663a2cd,BRM5C-BRM5-20260731-01435-01,Greenbush,MN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,medium_priority_verification_ready,9,5,4,quantitative_direct_text_claim_ready,core_finding_candidate,quant_cpi_indexed_adjustment,weak,true,true,true,false,false,false,false,true,false,core_finding_candidate,0.8822,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-bf01ee1f8a55c7d9505d9075,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-01435-01"", ""final"": ""https://greenbushmn.govoffice2.com/vertical/sites/%7B597068FB-D7A0-4264-8FC4-DBD6F1AF221B%7D/uploads/Agenda_August_19_2019_-_Pdf.pdf"", ""original"": ""https://greenbushmn.govoffice2.com/vertical/sites/%7B597068FB-D7A0-4264-8FC4-DBD6F1AF221B%7D/uploads/Agenda_August_19_2019_-_Pdf.pdf"", ""scout_target_id"": ""BRM5-20260731-01435""}"
BRMGRS-20260802-2d6032fe7cd02eed272ddf75,RMSRD-20260802-95699ccf91b71c75ab01,RMSRD-20260802-95699ccf91b71c75ab01,BRM5C-BRM5-20260731-05009-01,Washington,MI,Midwest,html,cba,cba_arbitration_factfinding_hint,high_priority_verification_ready,9,7,2,mixed_quant_qual_claim_ready,core_finding_candidate,quant_step_schedule_progression,moderate,true,true,true,true,false,false,false,false,false,core_finding_candidate,0.9222,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket mixed_quant_qual_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-80656847d1d56951970b2fe2,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-05009-01"", ""final"": ""https://maff.org/contracts/337-washington-township-part-time-fire-firefighters-2"", ""original"": ""https://www.maff.org/contracts/337-washington-township-part-time-fire-firefighters-2"", ""scout_target_id"": ""BRM5-20260731-05009""}"
BRMGRS-20260802-44844025f23463618e24c75b,RMSRD-20260802-b2140dcbaa0120642db4,RMSRD-20260802-b2140dcbaa0120642db4,BRM5C-BRM5-20260731-18456-01,West Conshohocken,PA,Northeast,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,high_priority_verification_ready,9,3,6,directional_hint_only,manual_review_candidate,quant_other_compensation_value,weak,false,true,false,false,false,false,false,false,true,manual_review_candidate,0.8533,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket directional_hint_only and downstream use manual_review_candidate.,false,,BRMGRP-20260802-ab4fb8af76b392a629746252,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-18456-01"", ""final"": ""https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf"", ""original"": ""https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2021/documents/west-conshohocken-borough-pf-c-20-16-e.pdf"", ""scout_target_id"": ""BRM5-20260731-18456""}"
BRMGRS-20260802-3f2ceb706d3194fad2ee2343,RMSRD-20260802-1fffdac101780c821ada,RMSRD-20260802-1fffdac101780c821ada,BRM5C-BRM5-20260731-01112-01,Estral Beach,MI,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,medium_priority_verification_ready,9,6,3,quantitative_direct_text_claim_ready,core_finding_candidate,quant_overtime_or_holiday_rate,moderate,true,true,true,false,false,false,false,true,false,core_finding_candidate,0.8800,Aggregated 9 schema-valid bounded span ratings; strongest claim bucket quantitative_direct_text_claim_ready and downstream use core_finding_candidate.,false,,BRMGRP-20260802-c37c72e96bc762a81f3cbd17,gabriel_rating_lane_001,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-01112-01"", ""final"": ""https://estralbeach.com/_files/ugd/4bed12_febbf533e00c494ca28fc238ce4736da.pdf"", ""original"": ""https://www.estralbeach.com/_files/ugd/4bed12_febbf533e00c494ca28fc238ce4736da.pdf"", ""scout_target_id"": ""BRM5-20260731-01112""}"
