geography_panel,hex_cell_id,implementation_event_count,mechanism_view_name,root_compensation_event_count,scale_group,shared_grid,side_view
lower_48,CONUS50-+00001-+00027,1,institutional_channel:settlement_or_mou,1,institutional_channel:settlement_or_mou,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00001-+00027,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00001-+00027,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00001-+00027,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00031,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00031,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00031,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00031,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00031,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00031,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00001-+00029,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00001-+00029,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00000-+00030,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00000-+00030,2,institutional_channel:ordinance_council_adoption,2,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00000-+00030,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00000-+00030,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00000-+00030,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00000-+00030,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00007,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00007,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00007,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00007,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00009,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00009,1,compensation_outcome:reimbursement,1,compensation_outcome:reimbursement,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00009,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00009,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00009,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00009,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00030,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00030,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00030,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00030,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00001-+00030,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,2,institutional_channel:none_identified,2,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,1,compensation_outcome:benefit_cost_change,1,compensation_outcome:benefit_cost_change,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00013,2,pressure_channel:none_identified,2,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,6,institutional_channel:none_identified,8,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,5,compensation_outcome:retroactive_pay,5,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,5,timing_implementation:payroll_effective_date,6,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,5,timing_implementation:retroactive,5,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,6,pressure_channel:none_identified,8,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00012,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00012,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00012,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00012,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00012,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00012,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00011,4,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00011,4,compensation_outcome:retroactive_pay,4,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00011,4,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00011,4,timing_implementation:retroactive,4,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00011,4,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,2,compensation_outcome:across_the_board_raise,2,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,3,timing_implementation:recurring,4,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00013,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,4,institutional_channel:budget_pay_plan_process,4,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,4,pressure_channel:fiscal_constraint,4,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00018,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00018,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00018,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00018,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00018-+00018,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00016,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00016,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00016,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00016,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00016,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:across_the_board_raise,1,compensation_outcome:across_the_board_raise,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:overtime,1,compensation_outcome:overtime,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00022-+00017,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00019,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00019,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00019,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00019,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00015,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00015,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00015,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00023-+00015,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00019-+00017,1,pressure_channel:vacancy_pressure,1,pressure_channel:vacancy_pressure,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,3,institutional_channel:none_identified,4,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,3,pressure_channel:none_identified,4,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,2,compensation_outcome:uniform_or_equipment_allowance,2,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00016,2,timing_implementation:recurring,2,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00015,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00015,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00015,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00024-+00015,1,pressure_channel:market_recruitment_retention,1,pressure_channel:market_recruitment_retention,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00025-+00013,3,institutional_channel:none_identified,3,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00025-+00013,3,compensation_outcome:retroactive_pay,3,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00025-+00013,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00025-+00013,3,timing_implementation:retroactive,3,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00025-+00013,3,pressure_channel:none_identified,3,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00017,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00017,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,1,timing_implementation:budget_appropriation,1,timing_implementation:budget_appropriation,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00021-+00018,1,timing_implementation:ordinance_adoption,1,timing_implementation:ordinance_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00013-+00016,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00013-+00016,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00013-+00016,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00013-+00016,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00013-+00016,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00016,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00016,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00016,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00017-+00016,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00017,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00017,1,compensation_outcome:non_base_compensation_other,1,compensation_outcome:non_base_compensation_other,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00017,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00017,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00014,1,institutional_channel:budget_pay_plan_process,1,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00014,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00014,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00014,1,pressure_channel:fiscal_constraint,1,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00016,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00016,1,compensation_outcome:uniform_or_equipment_allowance,1,compensation_outcome:uniform_or_equipment_allowance,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00016,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00016,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00016,1,compensation_outcome:no_direct_compensation_outcome,1,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00016,1,timing_implementation:unclear,1,timing_implementation:unclear,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00014,2,institutional_channel:budget_pay_plan_process,2,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00014,2,compensation_outcome:no_direct_compensation_outcome,2,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00014,2,timing_implementation:payroll_effective_date,2,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00014,2,pressure_channel:fiscal_constraint,2,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,4,institutional_channel:budget_pay_plan_process,4,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,1,compensation_outcome:step_progression,1,compensation_outcome:step_progression,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,4,pressure_channel:fiscal_constraint,4,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00017,3,institutional_channel:budget_pay_plan_process,3,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00017,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00017,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00017,3,pressure_channel:fiscal_constraint,3,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,3,timing_implementation:payroll_effective_date,3,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00014,4,institutional_channel:budget_pay_plan_process,4,institutional_channel:budget_pay_plan_process,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00014,3,compensation_outcome:no_direct_compensation_outcome,3,compensation_outcome:no_direct_compensation_outcome,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00014,4,timing_implementation:payroll_effective_date,4,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00014,4,pressure_channel:fiscal_constraint,4,pressure_channel:fiscal_constraint,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00014,1,compensation_outcome:stipend_or_premium,1,compensation_outcome:stipend_or_premium,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00016-+00014,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,timing_implementation:one_time,1,timing_implementation:one_time,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00017,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00016,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00016,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00016,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00016,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00016,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00015-+00015,1,institutional_channel:ordinance_council_adoption,1,institutional_channel:ordinance_council_adoption,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00018,1,compensation_outcome:base_wage_change,1,compensation_outcome:base_wage_change,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50-+00014-+00018,1,timing_implementation:recurring,1,timing_implementation:recurring,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00028-+00042,1,institutional_channel:none_identified,1,institutional_channel:none_identified,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00028-+00042,1,compensation_outcome:retroactive_pay,1,compensation_outcome:retroactive_pay,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00028-+00042,1,timing_implementation:payroll_effective_date,1,timing_implementation:payroll_effective_date,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00028-+00042,1,timing_implementation:retroactive,1,timing_implementation:retroactive,EPSG:5070_50km_fixed,non_safety
lower_48,CONUS50--00028-+00042,1,pressure_channel:none_identified,1,pressure_channel:none_identified,EPSG:5070_50km_fixed,non_safety
