canonical_payload_id,extraction_result_id,extraction_artifact_pointers,extraction_modality,source_SHA_256,retained_source_ids,candidate_ids,search_wave_provenance,municipality_ids,municipality_names,states,expected_periods,side_hints,department_hints,source_family_hints,administrative_source_type,source_quality,extraction_priority,root_event_ids,mechanism_event_ids,existing_claim_ids,expected_claim_upgrade_tags,extraction_warnings,deterministic_processing_eligibility,proposed_extraction_families,primary_terminal_status,pages_available,sections_available,tables_available,structured_record_count,lineage_basis,lane_id
EXTPAYLOAD-60710a0c54233270786b7158,EXTEXTRACT-8ae665cc538ed1b8df20ba73,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-60710a0c54233270786b7158.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-60710a0c54233270786b7158.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-60710a0c54233270786b7158.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-60710a0c54233270786b7158.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-60710a0c54233270786b7158.tables.jsonl.gz,html,7c52cae63b43051700cba1b093ec5b6c34b4f79f7b35c1955d2a217c8be85be0,EXTSOURCE-60710a0c54233270786b7158,RESCAND-9ce5755c6b22ba0cc6f0bc77,external_search_wave_002_exhaustive_residual,,Biscayne Park,FL,2014,police,police,payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-f38b13102a07cce326db092a,MECHEXP-4186a69317f78a896836d78e|MECHEXP-4c4bdb59928cd6bca6de3622|MECHEXP-830451f5aeebec0b241f068f|MECHEXP-ba6611e04682a3a55f8fc914|MECHEXP-d624846dd60eb218d5056453,,upgrades_growth_analysis|upgrades_local_wage_comparison,,deterministic_text_pattern_processing_ready,payroll_and_earnings,extracted_text_ok,0,206,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-6082e275fcd4b1d3ec635397,EXTEXTRACT-0585f5dec7cd2219784cbe67,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24/EXTPAYLOAD-6082e275fcd4b1d3ec635397.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24/EXTPAYLOAD-6082e275fcd4b1d3ec635397.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24/EXTPAYLOAD-6082e275fcd4b1d3ec635397.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24/EXTPAYLOAD-6082e275fcd4b1d3ec635397.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24/EXTPAYLOAD-6082e275fcd4b1d3ec635397.tables.jsonl.gz,html,24d4e898f80aaa6563acf2d3043055c6e03aef945d40d10c26522a139e2e1474,EXTSOURCE-6082e275fcd4b1d3ec635397,RESCAND-226b819e574feb602bd8221d,external_search_wave_002_exhaustive_residual,,Biwabik,MN,2019,unclear,unclear,contextual_controls|recruitment_and_retention,compensation_study,official_administrative_summary,extraction_priority_medium,ROOTCOMP-96ed16f4cc8ca12f1821e18b,MECHEXP-02cf3739210362455d2594ae|MECHEXP-21ae47769e764b9c9b6e35b5|MECHEXP-31143a3a189cf37d98f93926|MECHEXP-a7027bee60ff3aa9fdd249fe,,upgrades_staffing_hypothesis,,mixed_structured_and_text_processing_ready,contextual_controls,extracted_text_and_structured_ok,0,19,1,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-608c470581f08373d4f72cd3,EXTEXTRACT-0a830ec1ce53242388cc6bae,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-608c470581f08373d4f72cd3.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-608c470581f08373d4f72cd3.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-608c470581f08373d4f72cd3.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-608c470581f08373d4f72cd3.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-608c470581f08373d4f72cd3.tables.jsonl.gz,html,49dec981cbaf2376d0723e97166b0ccdfea2a08f52ad1e06a3e0ebf0ad82ca5e,EXTSOURCE-608c470581f08373d4f72cd3,RESCAND-5cce6399483954eecd75f333,external_search_wave_002_exhaustive_residual,,Chuathbaluk,AK,undated-source-B4X2500LIVE-20260729-004780,unclear,unclear,implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-1270a740fa570d096bb60983|ROOTCOMP-31925e7a7b94d67d6bba46c3|ROOTCOMP-66773447e6a05796c9613a66,MECHEXP-11bc678fccdfd3c029869852|MECHEXP-33162c8161292340bd895cd7|MECHEXP-3b30897255b1f9b64c76a966|MECHEXP-52f7f1b7743c4c1a4e21560d|MECHEXP-5b07257bb2b86260ad522462|MECHEXP-6507d9dd2c3e7c8bbb0871eb|MECHEXP-65be90245a8a4e734a461957|MECHEXP-67856a733785676ffeda03b3|MECHEXP-76dc7c73949a5eb2efb74ff8|MECHEXP-889364e73dc1ca117e3e50eb|MECHEXP-8933896c04c74c3f3dc51745|MECHEXP-caaee7e01596c697c83fcec2|MECHEXP-da7f2f68c8a3d62614ae74b5|MECHEXP-dbdb2dec35acc76c517beab3,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,payroll_and_earnings,extracted_text_ok,0,18,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-60a88868b738fee5afe714db,EXTEXTRACT-f5764fe58fded0e34cf0820f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b5/EXTPAYLOAD-60a88868b738fee5afe714db.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b5/EXTPAYLOAD-60a88868b738fee5afe714db.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b5/EXTPAYLOAD-60a88868b738fee5afe714db.txt.gz,pdf,b5373b952458951f7cb24201810c1b1a0b62705dbad0f37a09ea12c3f4e35807,EXTSOURCE-60a88868b738fee5afe714db,RESCAND-ef8e2968a7eaf6d93064b7d8,external_search_wave_002_exhaustive_residual,,Avoca,NY,2023,unclear,unclear,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-2a27d16ccfa089db86c3460b,MECHEXP-0dd7de2e876eb5ec4a9ae6e1|MECHEXP-103932d30bf729d6e5377b2e|MECHEXP-c4d320f76e4be105369ae650|MECHEXP-ff233ce16ad1336a81698e8e,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,extracted_text_ok,70,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-60ac901500a9fb5e7ba38873,EXTEXTRACT-db633a0ac27188a5b65f06a0,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-60ac901500a9fb5e7ba38873.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-60ac901500a9fb5e7ba38873.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-60ac901500a9fb5e7ba38873.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-60ac901500a9fb5e7ba38873.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a8/EXTPAYLOAD-60ac901500a9fb5e7ba38873.tables.jsonl.gz,html,a8026d16336ea5b67a26d96b1732438962491abd39ca1103adc7cfded124f7f4,EXTSOURCE-60ac901500a9fb5e7ba38873,EXTCAND-cb4617350f458dedf85f0c51,external_search_wave_001_compacted,,River Forest,IL,2026,police,police,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-9fe76b2350e5712f1070808b,MECHEXP-27abe5d6e78a4c49377a95e3|MECHEXP-33166229e5732a5e2fb8139a|MECHEXP-8a85fedb1693bc11b0830ea5|MECHEXP-bc68caf34bf18cf2f2b65523,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,0,39,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-60d1d1e83a442770cfa0c47b,EXTEXTRACT-aed91808d9e5efefe219cfe7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/93/EXTPAYLOAD-60d1d1e83a442770cfa0c47b.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/93/EXTPAYLOAD-60d1d1e83a442770cfa0c47b.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/93/EXTPAYLOAD-60d1d1e83a442770cfa0c47b.txt.gz,pdf,93b0acb761b51740221409fe4dc0265431379a355b95c966d15364810d544187,EXTSOURCE-60d1d1e83a442770cfa0c47b,RESCAND-7e38cabc09ff9788e8adeb28,external_search_wave_002_exhaustive_residual,,Attica,NY,2025,unclear,unclear,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-20d362c553e5f0b7021d284a,MECHEXP-4b3b4542329b883fd14afeb5|MECHEXP-5933defc466caa6561cf803f|MECHEXP-92445071dd63c20cbc346fa5|MECHEXP-dc7ca0d0f24c5884cef3a6c9|MECHEXP-f1ddc272da56714995eae65d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|tenure_and_progression,extracted_text_ok,2,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-61036495faf8b9a195c6892c,EXTEXTRACT-73fb941d82b5da22688aeea8,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-61036495faf8b9a195c6892c.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-61036495faf8b9a195c6892c.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-61036495faf8b9a195c6892c.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-61036495faf8b9a195c6892c.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3/EXTPAYLOAD-61036495faf8b9a195c6892c.tables.jsonl.gz,html,e3f0096f5c3e4e5a29dc1dc3f42e08b17066f3a623f09ba9555eaa2a33343971,EXTSOURCE-61036495faf8b9a195c6892c,EXTCAND-d7f1603f1ae6c8b84c1ac2a2|RESCAND-a4c59461c4ea7645f4bda6f1,external_search_wave_002_exhaustive_residual,,Bedford,OH,2022,unclear,unclear,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|staffing_and_headcount,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-9816b5f622e1700e4f78dfb3|ROOTCOMP-ca49dbdce0bbec48ca22543a,MECHEXP-28e0cf80bb4e765c136e7d1a|MECHEXP-4dfbfaf50049e5aed4877d8b|MECHEXP-8642d6b5da826519391f7fda|MECHEXP-8e030c1eb27822abbe50c5ab|MECHEXP-9917b1459bd16183bbeeb835|MECHEXP-9bb012b0b078e8111bc93f54|MECHEXP-da42f9eb0fdac028c3742521|MECHEXP-da4e6479345eb076dd958f56|MECHEXP-e6fca0aa8a7fc7ccea4758a1,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,mixed_structured_and_text_processing_ready,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,extracted_text_and_structured_ok,0,1129,4,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-6104fa260a4c7044d66f30e0,EXTEXTRACT-240992ff718cda3ea590ea61,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7f/EXTPAYLOAD-6104fa260a4c7044d66f30e0.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7f/EXTPAYLOAD-6104fa260a4c7044d66f30e0.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/7f/EXTPAYLOAD-6104fa260a4c7044d66f30e0.txt.gz,pdf,7f29af940bb5abff5eb88b9a9daed7ead204a62a8b26d8e8ab7468ee0bdd6936,EXTSOURCE-6104fa260a4c7044d66f30e0,RESCAND-9d3e0f75e561c302e417d5e1,external_search_wave_002_exhaustive_residual,,Chittenango,NY,undated-source-B4X2500LIVE-20260729-006401,non_safety,non_safety,implementation_confirmation,ordinance_or_resolution,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-2e73669ab0ed1c50cb3d1aee|ROOTCOMP-9012b2c3d1408dec34c1a121|ROOTCOMP-f823a04bb4c0a3599f2214d4,MECHEXP-10e669d83f17677f0422f2dd|MECHEXP-45ab16b26c357a3e1a65a3fc|MECHEXP-51aa396432d693ac23e2ecb1|MECHEXP-5ef9c548897b7137cc2a6dd7|MECHEXP-714726101da29f67a6da259e|MECHEXP-ae515596e78d36afa2274943|MECHEXP-cc5363f8fabcd94bacc4030c|MECHEXP-ebf14c724a3fd96850a6e2f8,,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis,,deterministic_text_pattern_processing_ready,implementation_confirmation,extracted_text_ok,1,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-610b72df148da5acd6a0f5f4,EXTEXTRACT-a10ea1937c508ea35ae95a8f,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b4/EXTPAYLOAD-610b72df148da5acd6a0f5f4.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b4/EXTPAYLOAD-610b72df148da5acd6a0f5f4.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b4/EXTPAYLOAD-610b72df148da5acd6a0f5f4.txt.gz,pdf,b4ece200ca577a19c72703d2368aad4ef5790400ace535d0f4cf4574b7b5dd7a,EXTSOURCE-610b72df148da5acd6a0f5f4,RESCAND-d42528e7d1ae472d96201056,external_search_wave_002_exhaustive_residual,,Blue Earth,MN,2019,police,police,implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-74adebbe8e2e696809887f71,MECHEXP-18ccc46f7aadd76c8c4f75ca|MECHEXP-2a13bd9747a545428da365a3|MECHEXP-7f3bb0f297a5d0b98cf16499|MECHEXP-97c25a2967e192a5ab895eb9|MECHEXP-cbc5e761ca663f16637e31fa,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,implementation_confirmation|payroll_and_earnings|tenure_and_progression,extracted_text_ok,1,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-6111039290d721bbac8f7212,EXTEXTRACT-dcf330f79cadf92c88d2098c,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f/EXTPAYLOAD-6111039290d721bbac8f7212.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f/EXTPAYLOAD-6111039290d721bbac8f7212.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f/EXTPAYLOAD-6111039290d721bbac8f7212.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f/EXTPAYLOAD-6111039290d721bbac8f7212.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f/EXTPAYLOAD-6111039290d721bbac8f7212.tables.jsonl.gz,html,2f373b44e0ef19ff9629e6c9a84fdab4fceabfa49dad5383b3241478c368757d,EXTSOURCE-6111039290d721bbac8f7212,EXTCAND-e4c8bf8cccee266f52daee63,external_search_wave_001_compacted,,Jonestown,TX,2022,side_independent,side_independent,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-20fa5ff3172a7ed2e4a63866,MECHEXP-1a850f62acc88db04a6ef547|MECHEXP-2c31bbc367cd046b01bf928d|MECHEXP-79aa9c397a8fceeb973dbdf8|MECHEXP-e4c678460b780c626c6b402d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,0,95,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-611f81150a328304f043db91,EXTEXTRACT-7d2dc6b6e45b593f0335b413,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-611f81150a328304f043db91.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-611f81150a328304f043db91.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-611f81150a328304f043db91.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-611f81150a328304f043db91.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cc/EXTPAYLOAD-611f81150a328304f043db91.tables.jsonl.gz,html,ccad3e47df6bf9e413b0617522ccf8d42348fd35edd23bc44759386512d90632,EXTSOURCE-611f81150a328304f043db91,EXTCAND-6d6ca7336af9bb4e495095a3,external_search_wave_001_compacted,,Oregon,IL,2019,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-446086abe150e61d3160aec1,MECHEXP-2747e9fb77e41b43b6d7a297|MECHEXP-8b819b1d0c2538b665ece38d|MECHEXP-8bf99720fa8ad2859aaa60f7|MECHEXP-a2d4b22e14f57c810c086ae5|MECHEXP-abc1ddd1000f1c0dff626ea6|MECHEXP-db2048ab6fd81fc7e4dade4a|MECHEXP-e7ba620a6b4aa4b954626384,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,0,95,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-613171e8de05d7a2d58ce163,EXTEXTRACT-a7d2c6bff7cdb4d89c2768f7,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-613171e8de05d7a2d58ce163.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-613171e8de05d7a2d58ce163.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-613171e8de05d7a2d58ce163.txt.gz,pdf,7800ad7da22a8d456aca1b494a33383cba45114206bc0d9f17743d5b5386652e,EXTSOURCE-613171e8de05d7a2d58ce163,EXTCAND-b67893addfbe7206eb039569,external_search_wave_001_compacted,,Bedford,OH,2020,side_independent,side_independent,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-7c34d99fb0d459c3db9ecbad,MECHEXP-193b067b216cf31a23c653f7|MECHEXP-768883c29ddafbd2aff6c53c|MECHEXP-b100ad7a3590ca42bdbf4968|MECHEXP-c335471b780f76b33ee3a3a5|MECHEXP-f41927c026c220689b01101d,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,48,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-614777bfe3d70d45d7f424e5,EXTEXTRACT-9371ad1a19d572e1ce25ff2c,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9d/EXTPAYLOAD-614777bfe3d70d45d7f424e5.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9d/EXTPAYLOAD-614777bfe3d70d45d7f424e5.pages.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9d/EXTPAYLOAD-614777bfe3d70d45d7f424e5.txt.gz,pdf,9d5bdcc0711c0c6c7152a083410bdb06406d90c3897f5eb557ef9ba5b2fc002e,EXTSOURCE-614777bfe3d70d45d7f424e5,EXTCAND-20b554dcb7cade8034e2a12a,external_search_wave_001_compacted,,Hurdsfield,ND,undated,all_units,all_units,benefits_and_total_compensation|implementation_confirmation|multi_family_administrative_source|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,payroll_roster,direct_official_administrative_record,extraction_priority_high,ROOTCOMP-42bb92fcdd19c20d50b13cb9,MECHEXP-234f24383b9d3c35d1612d78|MECHEXP-27184e50eef5830a6702f8e5|MECHEXP-2e0baadaeb924945b1fdbde1|MECHEXP-b2820518a0385030e30f3a64|MECHEXP-f5be068cd4240229e90087ab,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,,deterministic_text_pattern_processing_ready,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,extracted_text_ok,39,0,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
EXTPAYLOAD-615b33d81ae51fc544ebd3f4,EXTEXTRACT-f16f8fbe785b00ba91b7b771,artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-615b33d81ae51fc544ebd3f4.index.json|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-615b33d81ae51fc544ebd3f4.sections.jsonl.gz|artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-615b33d81ae51fc544ebd3f4.visible_text.txt.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-615b33d81ae51fc544ebd3f4.embedded_structured.jsonl.gz|artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b4/EXTPAYLOAD-615b33d81ae51fc544ebd3f4.tables.jsonl.gz,html,b48b832c824cb7c7e54f9b14f961f1165723fb6ae5ff1151eb2f4e48976666a4,EXTSOURCE-615b33d81ae51fc544ebd3f4,RESCAND-b40699e13814b587f3baf526,external_search_wave_002_exhaustive_residual,,Becker,MN,2018,unclear,unclear,implementation_confirmation|payroll_and_earnings,payroll_roster,official_administrative_summary,extraction_priority_high,ROOTCOMP-b90e5f2a768fb33454466796,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,,deterministic_text_pattern_processing_ready,payroll_and_earnings,extracted_text_ok,0,45,0,0,canonical_stage6_physical_extraction_result,field_span_lane_003
